,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,0.04708103634226869,-0.027754461064397187,0.010307195886682342,-0.013158982710279918,0.10608436418777961,0.0020407429503834893,-0.058619847380774,-0.020073344694135308,-0.005465967889127395,0.012122374048532576,0.011254472143220177,,-0.08822777508772343,0.015706510596975108,0.01070662264482111,-0.08513702557526566,-0.018832328847971227,0.009690273262782847,0.03372146036251755,-0.01893071217269978,-0.04686800503009146
GRN,-0.0357293015647358,0.05920439985686058,0.06264762553657467,0.020328697300730357,0.010459493471809913,0.05208021622998524,0.10414679330563172,0.025076855546281338,0.02667525681956029,0.002087290392892414,-0.01108853670876971,-0.028404095486189666,0.05919061103704978,0.01273922811575787,0.0008659512377009267,0.021688954779037716,0.07815198150487532,0.055057658085428195,0.04011516029986907,0.14371658603567375,-0.07080978933322885,-0.0007156201636290741
MIA,0.05705807162810153,0.0201065314866645,-0.0018946823255786918,0.015255543509083156,-0.06806668260537621,-0.011614049208101928,-0.02593098188296446,-0.019708851182867967,-0.01193871933170917,,-0.012656454262929332,-0.00574282813497793,0.09338175399700128,-0.021485581297148018,0.021379344219896183,0.07821404603749245,-0.03298876261954815,0.0983080092798015,-0.005340970019864989,-0.04577927553179632,0.12382284833458496,
COL4A4,-0.03230951658768431,0.005621404645485352,-0.036909447644697606,-0.02384553716134291,0.03937561541223244,0.04027851867365336,-0.02242650805465108,0.07935923240772406,-0.011431789487899571,,,-0.020993399557906113,,,-0.036241367195871114,-0.022692712420877458,-0.009673032661447626,-0.061767369106347954,0.024750973229476076,0.044468422294750315,0.009035602959932571,
TAC1,-0.027898186212023317,0.03326379308239039,-0.05886391185594097,-0.019802944643412708,0.0008759952591677961,-0.053362858965523764,-0.046526600686783645,0.04245294624304793,0.02805679924760326,0.0072817276667848044,,-0.026663652930695957,,,,,,,0.06797923291608217,0.022182911886907426,0.017323789561409182,0.047973002747813284
RARRES2,-0.005066311260913698,0.003215369449596751,0.03622605219471632,-0.0012241496453045408,-0.08588872409923183,0.009878448056444715,0.048214589484314375,0.0120379889338918,0.03740456564406804,0.02612505884736761,-0.20435192258004795,0.041286042533013025,0.014688041436579697,0.030469963306573096,-0.0693236344754625,0.04702991403984099,-0.08827900880483915,-0.016364795695003445,0.03751503774349159,-0.010062082455810022,-0.02689608154956535,0.015207169368930675
FGF7,0.015438925797190734,,0.0754486796615418,0.05375494126843511,0.01926321377870204,0.03179625653802904,0.052939424953837425,-0.014284022026558206,0.027325844491553276,0.027945692348228197,0.0775898724807905,-0.023837469731431152,-0.029689986096176058,-0.0633145166508416,-0.009933096852711727,-0.02532459251117472,-0.018324386868674117,-0.002846764867322493,0.011583624289124711,0.06274446731908342,0.040971931913058326,-0.019761483304269776
HBEGF,-0.03698199807643355,0.025900336821408795,0.021415155095140304,0.010283469916414255,-0.022391631527288798,0.07834207270677064,-0.02464712101724419,-0.04858923991648545,0.031881163739881015,0.0006144450288924385,0.15092019995038572,0.023041455466574788,0.0773540635122567,-0.06062279864743259,0.012046349220244487,0.044837852085871585,-0.011077757769524634,-0.03952892445645412,-0.018503295705601656,0.02531408802573847,0.05900314678914413,0.09315279366744432
CSF3,,,,-0.030645462658388,-0.07034372158628267,,-0.02372681386514271,,,,-0.06009558628184647,,,,,,-0.06724735419406684,,0.03668292240215701,0.05873411824708613,-0.04460686350083246,
PI3,,-0.033577566152025916,,0.06547329798892305,0.024549782652357913,,-0.012119249754632248,,,,,,,-0.04133948549822001,,,-0.06036664442457194,0.05563475214083433,0.013336421470531453,-0.05565405572903398,-0.07735694622466054,
PCSK1N,-0.014642543568033937,-0.044456717525005164,-0.030123019332820303,-0.050931081707010085,0.058810400571606795,-0.04736793878529444,0.005767742831202596,-0.07361852872975441,-0.06548405950229177,0.01891777602271055,0.15702123907928398,0.005817309537073138,-0.058170407386524264,0.01376686195749128,0.04302527730997527,0.01600302917105541,0.011392733486382613,0.0038885182634528087,-0.017453775026684118,0.015106151154237184,0.01231721518863154,-0.020422916377061017
NTS,,,,,0.049127510599010674,0.11938510891547294,0.03656071834511729,0.05640346268754909,-0.021550990944213227,-0.0023698632035726607,,,,,,,0.011705186198817965,,-0.0036472705256321712,0.01732377198501781,,
SFRP1,-0.0405925656407338,-0.013824727213519234,-0.0031729369236626,-0.02243398222622291,0.07880584107077902,0.03412537825050449,-0.027828584050313628,0.010492818607904398,-0.009200253872890472,0.041405455324770246,0.12045037109214826,0.006940552194451941,-0.0016157173282365254,0.15139648838900727,-0.007780390689283497,0.011862715799769632,-0.008724724212161488,0.03491577936468948,-0.04215172136683534,0.03831502251003559,0.001095418978327107,0.036825397576830954
CXCL13,,,-0.05004224544387531,,0.007086791138846351,,,,,,0.13627781501016428,,,,,,-0.022157076732404867,,0.013554455612469892,,0.1240093851428374,
MICA,0.04314111697496036,0.09058878944886828,0.14788028379697835,0.050594133945991104,0.008926065044583532,0.007828516957023779,0.018768512354467148,-0.00810432335322219,0.02190704070536538,0.017399931712363124,-0.026970302236064957,0.06709887329712995,0.035053970985601465,0.07306034229659442,-0.005946180453184963,0.0867210596896721,0.04079599765042906,-0.007530959432988756,0.050494626348680606,0.08898416320108506,0.04030623918476419,-0.0713255407666553
TG,-0.03230950930661035,-0.008524379323424548,-0.028141007762234473,-0.012356399171246044,0.03557711294145693,-0.01920342535879113,0.02531015278502308,-0.023277750412734062,0.006490835381738482,,0.07759019202523669,0.03852128013039169,-0.03969720115592382,-0.022043366819623475,-0.04490869363806544,0.040073569394028216,-0.0207713415324091,,-0.01662808977350897,0.048849401145633256,0.007739400454514951,
ADA,-0.031861574239774294,0.03526863579936857,0.034919793187970366,0.017393741293352864,0.0028770740084361904,0.003308413838692899,0.018314272853179596,-0.012242957386464928,-0.017352387702507202,-0.013117808121035269,0.14088884258728945,-0.05237609595664942,0.04301148832689607,0.04297115505402146,-0.03960498521953515,0.01899591467496832,0.10110437866868766,0.08221369858728278,-0.0035227979169532133,0.10641861951080807,0.040862192868559626,0.02944333864136365
LAMC3,0.019314054186978277,0.06173216893320743,-0.022024978115064212,0.033568988292168395,0.03169181737061938,-0.017324742962817944,0.0685378528047298,0.0006272335535843635,0.002877509107825587,-0.006089439435134423,0.2013864980048044,-0.03187316900411563,0.05539886219040229,0.08633679914409084,0.06325785983383278,0.030213236917658252,0.061402340696118746,0.054795327100291044,0.02150803641361204,0.09989716336415257,0.047944415667984325,-0.06568269152124996
CCL7,,0.06415061804713512,,-0.017503661998489455,0.0015024425596729717,,,,,,,,,,,,-0.02342912774084807,,,0.10279756229175865,-0.08356560090828923,
NGF,,-0.03485688715191732,,-0.0033691674664635546,-0.011992707698573194,-0.0183252184778823,,,,-0.02444280807283421,0.11416996455671582,,,,0.053029433384143995,0.01300418259781143,0.006857527401335079,,0.012137549218373716,0.08129623247749909,0.04163698747332891,
TNFSF15,,,,-0.019491183728459947,0.01248547893366506,-0.022250832725827,,,,,0.021189285552285848,,0.025207432637809456,,0.08612030057986989,0.024029165143353536,-0.022840768683186203,,-0.012546252110903247,0.0882190446829021,0.003875350965154075,
HMGB1,0.05720218478117627,-0.0006293644018582542,0.017756177060188415,-0.023316563640132616,-0.014241013107696243,0.01631616044433904,0.031377401859615565,-0.00246391091286199,-0.03150281997893564,-0.08276146788515854,0.1936681691842862,0.05300910901462473,-0.06689662917412234,0.017851330384098953,0.05174508514170805,-0.09340171233535065,0.07356539535150812,-0.06427181335120886,0.015602566194402907,-0.1520262084136531,-0.024779827568260093,-0.07045970682167205
ITGB3BP,-0.06835256158236527,0.05037280642947541,-0.007672373356303695,0.0033543404155086626,0.10556824402161827,0.07546375498398648,0.028097574789281456,-0.033895277230258494,0.02145326511800876,0.05601786722870305,0.09008322291793437,0.0707656309586269,-0.010631425110346421,0.01691468772782373,-0.06363178384794232,0.02708330371803192,-0.013209123547304044,0.00130903903423212,-0.017652002179050615,-0.012291258925858056,0.045853641596710806,0.070093536603421
AANAT,,-0.02945457358154491,,-0.01773498565385357,-0.019724264647173365,,0.05127497507487446,0.03230573209839025,-0.012535344138458264,-0.02297983429928032,,0.09829128316388616,,0.19646319499432,,-0.0333731755160427,-0.020553955906847898,-0.026749259786243828,,0.03615994419772285,0.06425231259521136,
RELN,-0.026785439809812066,-0.002010682833721972,0.007055109023648201,-0.030783963432989045,0.014961721421930883,0.016367915862088928,-0.04401832340863796,-0.032906172787035094,-0.014953883872976694,-0.041942958781821894,,-0.021896427722762374,,,-0.004543151663373002,,,-0.011719555541386215,-0.015154512883422632,,-0.004370573852174188,0.19058055672506063
IL15,0.028198572942437754,-0.014358409376847403,-0.018208825087404686,0.03660674108283994,0.07514887949776855,-0.01583279028114645,0.000870718532303276,-0.010694205148576356,0.008298584209342106,-0.025072984499634517,-0.021928986087334176,-0.01834357847989286,0.009363321546770336,0.09408704063539494,-0.052868565743524915,0.010042241989532526,0.06756579467363787,-0.04539452292207608,0.05802008728259376,0.13772335732639765,0.029202177433510904,
UTS2,,,,,,,0.09232841307454365,,,,,,0.07059833348937733,-0.010120368727159526,,,-0.017503197749143842,,,,,
BSG,0.027483923753387953,0.005260135367611579,0.0018399992658347107,-0.013977907379806028,9.984210000455514e-05,0.06898669835063313,0.0009339485403785075,-0.03503875289206378,0.05369594156592026,-0.04129735926529583,-0.17353149894850783,0.02128531881905213,0.025679548003362876,-0.0469891479453385,0.0429323389302494,0.07538935372333115,-0.0018393829498854334,0.08277497838277377,-0.0031927566817504943,0.0060891971510077525,0.04521097856361156,0.08650148447966222
ADAMTS3,0.0069117413232756665,0.04999020595349349,-0.015608649767565354,0.05912506633467711,0.025686995790013097,0.0765628667392294,0.03167991112950173,0.01014727622898025,0.03664646231399919,-0.036900214216643724,0.07289481055347508,0.037261352453294226,0.09945129463353453,-0.00761626510793239,,-0.039960980150359635,0.03447805509750572,0.06184512875264958,0.03333160005992267,0.03733977822815663,0.023601264343755875,
CD34,-0.07433492277007259,0.07671683389078998,0.05953905744884033,0.004873421347565404,0.012948862777362881,0.02827688052179003,0.09095650499983707,0.031189160677319,-0.033339764167358864,0.04733143221157181,0.14846781361875797,-0.026876727334385814,0.052612634176325716,0.005206083642296092,-0.008289623049224608,0.04308584556691926,0.07169141080480657,0.12618593728200939,0.009896103067391545,0.13075152284601665,0.02873347263618486,-0.02799281044027055
CCL23,,,,,,,0.038592145019436946,,,,,,0.12080708505839281,,,,,,,,,
PLAT,0.03614026709068974,0.11407465342020864,0.03138987010315458,-0.06297444543401512,0.033688781628129855,-0.0013741320838053417,0.03388190474946272,-0.0386663553743757,0.05815802773334609,-0.009620576206759145,0.04768436328728497,-0.0010888009710578355,0.018521706992439043,0.00913227820654516,0.04516478702832461,0.054865939572000685,0.013221471127707208,0.06018813818357718,0.039353412830653564,0.11229709306357154,0.050306194935725815,-0.02870525960619863
NTF3,,,,,,,,,-0.02473594433360093,,0.08877984559043496,,,,,,0.022110328715441777,,-0.03132917036123116,,,
LTA,,,-0.02069498556234769,0.003618701962270926,,,,0.007560186480192983,,,,-0.0003241425038835652,,,,,,,,-0.022982037748809143,,
CKLF,-0.07843767970372281,0.012743252956755132,0.03965161699468238,-0.027539680199049177,0.05085149309766757,0.001978916158500524,0.05631853727633105,-0.0105920482013384,0.00995280659922769,0.012951699658830126,0.05401168708755737,0.014843349481136484,0.08251555829080402,0.022214166740282745,0.036563234091232535,0.06094562324700196,0.0868645551792094,0.0012912632169861042,0.04053632619805062,0.010522709123367885,0.04531537626882968,0.10033409790917322
APELA,,,,,,,,,,,-0.040920010802845824,,,,,,,,,,,
CD24,0.022137134775541214,-0.0371335500106934,0.11135295419534383,-0.04516418345511247,0.08635456892483769,0.10893136561065356,0.02247066526831509,0.03769685555109952,0.01884978633365194,0.07238698322261825,0.29770089201402933,-0.010973745035111912,0.021182763192292474,0.06952804159062613,-0.07280914618630796,0.13353064647696317,0.0455270289434283,0.024268661681665124,0.010634935645472037,0.04586696797936796,-0.021011032621361548,-0.06828790472597018
HSP90AA1,0.004812327228735672,0.05255124681783453,0.012940566170398331,0.07432687254984544,-0.045057316967094085,-0.03202837086782176,-0.016529593919836796,-0.007819241123414852,0.03457974087037006,0.022290913902416307,0.05652245021616322,-0.01329734444361751,-0.0555363462717798,-0.11716063204445179,0.025153976956551027,0.013382097977178271,-0.07116316472746756,-0.06286377055430882,0.0382172076946753,-0.16264191943786244,-0.060663241904480206,0.07526510723229447
BMP4,-0.0332511756219615,0.0011373966591523906,-0.021937897836260035,0.03326358830474667,-0.046447566759391525,0.05524734320610028,0.02522388914722231,0.0025685676917571554,-0.0043889033897055165,0.04127819756133144,0.032478381949593994,0.0281335044633738,0.012158596797868688,-0.0008787964239487774,-0.0037983565427688036,0.09712512898289978,0.01189872318061607,0.01608927462404935,0.0350539234813571,0.10054348966373548,0.05517834722347513,
SCGB3A1,,0.09437069111449414,,,0.004966368399005627,-0.020210836817577543,,,-0.020678433493601316,0.02912228000658231,0.03856577551686678,0.013989413795500474,0.029395150371842694,0.05008972735440633,-0.049661802061874365,,0.0007934935456007231,,0.03435044123451645,0.11132699088930237,0.041773273302524457,
IGFBP4,0.09297870737551396,0.06833714799672297,-0.0008213154493724522,-0.015431755635732536,-0.03326156532843419,0.015674789817869756,0.05293699952267789,0.061181717441864035,0.07298000754192861,0.012300117463344142,0.1377649831211027,-0.03650864886051869,0.02154424946651601,-0.010748204549782786,-0.013224795996024946,0.053732801142126335,0.10770987100639999,0.11014970963950836,0.058709471196376886,0.14730588567993852,0.04655385703537022,0.04216395252618243
RSPO4,,,0.04579984298160514,0.016295033113000165,-0.014951193488828968,,,0.09730377556176932,-0.007077727641904295,,,0.07019567043828598,,,0.08891085560457986,,,,-0.01754666881590257,0.09145013338290486,0.1420013809009281,
LEFTY2,0.05813025602428153,0.08431471489543656,0.08510535713086811,0.0699986586663701,-0.043069230204110034,-0.04538365076246708,0.08848948117836772,0.011165401835488786,-0.02267415191192404,-0.002324731909250019,-0.01823266152469862,-0.022644945574353148,0.09299555723161188,-0.06420706569616576,,-0.0426480899384533,-0.019888676312781305,0.10476449690900616,-0.02386231035406136,0.0830009146934393,0.008559046891077705,
PF4,,0.011079245918638618,-0.018824902111679757,-0.015271600250978495,,,,,,,,,,,,,,,,0.03953203950113751,-0.04106776961408824,
ANGPTL2,-0.033323535859715585,0.0055194954909563556,0.026394741021531293,0.004564647367253052,0.02352579209457242,0.09205059134840467,0.09732866513246223,-0.027902915807231792,0.008887102279429052,0.031139492581948213,0.008278582580365032,0.021964405902164037,0.07246291522554282,0.07906245532976938,0.03335728889931046,0.01972891433391976,0.04095544330714726,-0.0008460196166863623,0.019583767117511044,0.12461760654443696,-0.014402636803879256,0.02983510981403367
LRIG2,0.06463907918838745,0.0035185596081465584,0.004269605582546709,-0.015467314310816398,-0.030925823609946043,0.023836202882157806,0.01243964164260847,0.01982859954451351,-0.011940415122233724,-0.01574750270861043,0.10173686206193873,0.010948359338608328,0.08543964229120311,0.06088826542432715,0.03826080671599576,0.011026236598506947,0.013748405679979382,0.06280203879448366,0.00531317726340478,0.06754744567338536,0.04750665435915129,0.010696960995747948
ICOSLG,0.04824666951377039,0.033260993990753676,0.04881612389169488,0.03522681052073369,0.009542866305794883,0.04333405521514399,0.07593749842567508,0.001396770062536282,-0.01601886278124137,0.04281320964492813,0.07464946870876236,-0.001143956518173046,0.02508251586061341,-0.012072611677723449,0.007265822855393729,-0.02680206181279843,-0.03343657231210192,0.06260127081928805,-0.02881238431303336,0.10836810948142644,-0.023932480659552363,0.056060674327639066
WIF1,,-0.03789347243520912,,,0.05302406631338893,-0.012469297537050793,-0.010902042216209828,-0.018095030734796475,0.03277475334706892,0.002944962183675578,,-0.023282447155216837,,,,,,,-0.01631132826816824,,0.012729249298382664,0.06949061051974349
NPPC,0.0015293306036644693,-0.014703302544026438,,-0.023690018064017045,0.008208326005326432,-0.0183071114398618,-0.023293243218187196,0.06485225719609779,0.01148951904339951,-0.04252585084309796,,0.03431493615235191,-0.03050614208148446,0.09968317422171652,-0.028256905397775364,-0.021897084940065863,0.02722882097697951,0.04535580604747598,-0.008274496090172613,,0.0337792926428387,-0.062142482039113614
LYZ,0.04177292878653128,-0.015434922254214922,0.06325060931661958,0.05410586017923679,0.06125926597627489,-0.011793670118464328,0.017967369020593208,-0.008686679041818647,-0.06223682491981862,0.029844867813683593,0.051709743706093485,0.07363933710982784,0.0035196246338274964,-0.05226917192088629,0.12204296000079645,0.006526260975443898,0.07256128356985359,-0.03276880675536433,0.00809408648006484,0.07070759101547558,-0.02382572231142627,-0.0532303331098532
EREG,,,,,0.04331872593126674,,,,,-0.025144506380736818,-0.02548309883132368,,,,,,-0.005662986609859576,,0.08480457487690564,-0.01679002472711333,0.02843532015813628,
SPTAN1,0.029898999132098297,0.03210349134700187,-0.06287365159793369,-0.05321468115460688,0.014115482010239658,-0.03455430167046949,0.012324597583805446,0.05081317791306363,-0.012434625173459639,0.0562425649029192,0.13111955226267272,0.023862566397402328,0.031919470279330876,0.04141011958972424,0.022665249598731105,-0.015478102485630602,-0.015173486497596932,0.05377677105083888,-0.0088458300547627,-0.0364797215110073,0.012739643277685113,0.08250750755212098
PTH2,,,,,,,,,,,,,,,,,,,0.025718195639784325,,,
LIPC,0.057566484367168144,-0.025782581394123046,-0.005320610742895138,-0.006292151762298033,0.033224244106418624,0.00746013216625403,0.02171209459338247,-0.023744681578778303,,0.005594970155236543,-0.004738455124055344,0.017263514426287593,-0.032348640942998656,-0.05747724114267231,-0.04232819435934246,-0.010452126809849974,,-0.048346099374075864,,0.1675091973236227,-0.0008874698096172481,
COL8A1,0.01735614933782092,-0.014946107534960599,0.026188094422082586,0.019263666074249605,-0.010361673448309482,0.039449061140919874,-0.05302348444455686,0.034989479743278755,0.03374638547595979,0.032579880620160664,-0.20966028557924862,0.014329343258752542,0.11051799584414339,0.011964585351531519,0.050570587927217255,0.08165590493715089,0.023473096245965858,0.017371546211613822,-0.014843411091589183,0.10653044339791902,0.0045493188570267535,
GSTM2,-0.006013193480932046,-0.014076162614168426,-0.04125022263018415,-0.06314555786857519,-0.003926296273217104,-0.013388756109265031,-0.011968433506057464,-0.02601204020858284,-0.015535761977660068,0.03938203450176437,-0.024230656554583303,0.03513381631131167,0.05928055804797931,-0.020920511617809803,-0.011014372820367681,-0.009908787058782502,-0.0022813580332917793,0.06578261140895691,-0.016443167262856537,-0.004086026258289113,0.00021421978356346417,
IL4,,,,,,,,,,,,,,-0.05494275701350368,,,,,,,,
SPX,-0.005691847094341997,0.03302169163812422,0.053157638735292334,0.017599516370210882,0.006893641841975414,0.013718589808154975,0.0008643049437674412,-0.0009736402481385295,-0.002710806225855781,0.06454900987461293,,0.000905875738284709,-0.04044174324093957,,,0.024391543569787545,-0.004593780737876495,-0.03654891582438173,-0.00017428901971220374,-0.026634692908652363,0.00048480244276144594,0.062347466906202305
MFGE8,-0.01596004548612652,0.03638667615907682,0.014340006060428,0.006173059152149302,0.002901521535199216,-0.02722374071178185,0.033280746703515975,0.010446600098928364,-0.05259356940261793,0.0718943923652279,-0.08551276091273491,-0.00038745919612095866,0.029019881952995392,0.10799496400761723,0.004585191459734394,0.04183814279686189,0.02195359415577362,0.014936053818085219,0.02392493294564908,0.11469631867999187,0.028789754065902423,0.058562462461565684
TGFA,0.026648191587628732,0.0020731176745151085,0.07560059915500493,0.011838532623714516,0.013168500072102353,-0.000397748545820507,0.041821107067775226,-0.032290779533628,-0.02871242646543311,-0.010352434511465622,0.04706658547095187,0.0492987651318465,0.014115234614234012,-0.09351567458663256,0.0941009269894249,0.01900289815315544,-0.01687016596229815,-0.04531023702316566,0.01111693648417061,0.033613919427410405,-0.03760247622961866,-0.07278988133830806
SLIT2,-0.03325117030127475,0.005855670966697154,-0.02102090943942196,-0.004819089046398829,-0.0005730161704022624,-0.034044918699845494,-0.0544017461076105,-0.018020736213584916,0.023386076002985003,-0.04656160168909655,0.002142765705079621,-0.0250240600177896,0.08761277236456545,-0.0569799611297083,0.06761493049897363,0.020490144213305583,0.05937355425274643,0.0284619657212889,0.023413728748793904,0.1374469177731069,-0.03956293939541427,0.09429654913564597
PLTP,0.024227181759270317,-0.0034336418578429107,-0.01639831697587822,0.010770878451549707,-0.0007142755320576138,0.04955481190019053,0.03504693083850398,0.04686433890398369,0.027158993620378657,-0.009234077843669844,0.07824214136492211,0.028255445292896537,0.02557364279427309,-0.014426420785789673,0.059894178083670147,-0.037635221771780546,0.12040264910410142,0.07871432601018392,0.0014644261728373482,0.03352344350444791,0.035535624919390586,-0.01725394108072607
APOD,-0.04223612794777859,0.04409784934089666,-0.021773191058822028,-0.02082260495148132,0.02554771034671505,-0.03695252750241788,0.03347275576635626,-0.03424452022238884,0.05098043179446832,-0.07034932291724054,0.06607259253556257,-0.008430890576782092,-0.09052732264927264,0.010914739409934643,0.030634170809334813,-0.055790186535400764,-0.007849855693025485,-0.09286903470405157,-0.005680751667575817,-0.013329354542954567,-0.0176971255004647,-0.07476913774605085
B2M,0.007322390632909686,0.11308955181601023,0.04257177620439944,0.07429284717816934,-0.06930130389391667,0.009158618177273963,0.0645429496854457,0.030334838246291542,0.06310409459721135,0.013223132764644244,0.13612963817762344,0.052079252256784274,0.12577079915188819,0.03747776534799663,0.10871166664860095,0.07761980330103962,0.10767864927707212,0.07997684136952182,0.02793017566195659,0.1163586335347891,-0.03976647831268135,-0.0802851041733487
