,MGH258,UKF243,UKF248,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,0.008244736443104762,0.08384965956559899,,-0.012348758499466966,-0.028341146124524267,-0.012131568349710208,-0.024835584917481106,-0.06472811554042714,-0.10711617883620415,-0.045027358032440803,0.002819851497435835,0.05992201209628373,0.015735838660868143,0.02969055164373877,-0.0027484425723540646,0.04457507470780396,-0.00135912435368137
EFNA2,,,,,,,,,,,,,0.000346769311069742,,,,
HBEGF,0.03705881174823396,-0.017651832078930882,0.0335184944787635,0.012015275480470726,-0.026855100497919605,0.0034112914498836927,-0.04052396689396411,0.032443482510298126,0.03076671351913984,-0.026577821295296164,-0.028206431172082033,-0.023631788404933893,-0.006645282885618849,-0.011813724593999254,0.08073737421366037,-0.013383746433165799,0.06169883623020447
CSF3,,-0.042849993581048594,,-0.01920138556100409,,,,,,,,-0.03322859878935475,-0.004062745634917881,,-0.00790969878404476,0.07439930161166212,0.0006189390869166801
PI3,,-0.00318825532513313,0.11678838500341436,-0.021621013572548507,,,,,0.08534723795234911,,,-0.11598340780102559,-0.10356990677500921,0.14549828614511984,-0.021545257190270437,-0.025361405350826014,0.006639313776477866
PCSK1N,-0.06433011787260129,0.16893521360784422,-0.058644261862609605,0.03778124277989089,0.007024030892137964,-0.07825424676550095,-0.0298839669487704,0.006575923634865796,0.058313979875561514,-0.0585030720414742,-0.06654015870341007,0.06569367087871537,-0.0036032095242250076,-0.001989376525093962,0.0019133764637031252,0.0489007205597689,-0.033527890146996454
NTS,,,,0.04395942240256815,-0.02115681342686346,-0.008068877701701746,-0.019432641076653687,,,,,-0.014821435283493731,0.03320752841230989,,0.013903899622065459,-0.03218056661925249,
SFRP1,0.14176491711597336,0.09092880777810533,-0.005611295043843893,0.013699593978045162,0.048312615101582836,0.16095780437864526,-0.007913607497796224,0.061680404696971156,-0.07137706422897501,-0.04099300927205898,-0.009307191899579915,0.048981283256610095,-0.003121835610485464,0.047849035815962636,0.05613032586460116,-0.03134388306647945,0.03441215576397548
CXCL13,,,,,,,,,,,,0.0037541029511241877,-0.028348816423855252,,0.019449107179938245,,0.04992185839160045
MICA,-0.01467298985045256,0.03695429138590983,0.0807545618285804,0.00881362104736886,-0.01744534435759891,-0.010721257075381319,0.04740769109392849,0.0029824537226697426,0.049827049216671505,0.017351453846130342,0.03450322858622677,-0.007362743393228304,-0.04850245723195,0.020055919415189808,-0.03834407213813926,0.07248614924613009,0.047214372642379814
TG,0.16526774795077848,-0.03415828424792306,-0.027357564191253802,0.00983160689311982,-0.017871195655450443,-0.012663838369220063,,0.10258712488192011,-0.05082539855193477,-0.06446306531639154,0.024109707623466925,0.04314032512128933,-0.03440911505148845,,0.0947987641746493,0.03046066594083116,-0.04206995685371733
ADA,0.004726059118040034,0.010889792802581207,0.0014842507975879697,0.062409661352369465,-0.04038499197236855,0.03562430237100494,-0.046541035007770085,0.03302737739336387,-0.02372719194158356,-0.013980305979950624,-0.0015048193347478637,-0.0025483152770523834,0.06335718602877534,0.0013881855282542577,0.019284510895693996,-0.002502663557293166,0.05663749103954313
LAMC3,-0.0009314427916022261,-0.04494869167116584,0.03542510661094149,0.06217113038748417,-0.019983883863402527,-0.03397462287178171,-0.0020724144403424004,-0.028085882907858347,0.019102980378872526,-0.01173557207007103,-0.02611897058104936,0.027716747714836062,0.044898376090374933,-0.038365731756867937,0.08028280302485559,0.01797883617673583,0.023613426368991847
CCL7,,,-0.014877741022695224,,,,,,,,,-0.042024577471882076,,,,-0.029967033101311463,0.12658025915741203
NGF,,-0.02468709937731912,0.08093951518088906,,,,-0.0194326538717585,,,0.0639157957288131,-0.03951735335442401,-0.04853502265822283,-0.0006578091979519565,,0.016376304298154894,0.069935069179721,0.0370263116008015
TNFSF15,,-0.030541022963838156,,,,,,-0.04241010867471037,,0.044851693230219765,-0.039909185755446344,-0.04096924408203135,,,-0.027354183552485076,0.0007195574805949639,0.012975390405262143
HMGB1,0.02434786404090356,0.14689048001940092,-0.029773910710815442,0.051416769298014975,0.02372423090458704,-0.047784088905476876,0.02398407354959308,0.0076104559319674974,0.030486096991322997,0.04583900330870114,-0.053376352268399326,-0.04434958028288824,-0.048044043718778316,0.04705504015791298,0.06574529593426746,-0.01461962658933045,-0.03830100397918035
ITGB3BP,0.00821334886667823,-0.06421716142617623,-0.006008950604242444,0.02930051409371273,0.07061464835736628,-0.04614350254988689,-0.02927381284398589,0.10857566617877244,0.08145341965177774,0.003996707753006429,-0.055780633903670176,-0.059032363826936586,0.01451605032281837,-0.043620409109107354,0.005886251843370839,0.06745166716132629,-0.003480855959867558
AANAT,,0.039170093827259236,0.04121892618800561,-0.017320169402396484,-0.016071670692539078,-0.014597809338378107,0.03987595600260993,,0.04068845569628006,,-0.027696656379401538,0.00935321093515603,0.03971249637633319,0.05528103288772878,,-0.03170637071174194,0.038460611726908255
RELN,0.05736446868004572,0.027527156091970435,-0.007021521428328282,0.006543228599561132,0.07529177155461683,0.03171233712566125,-0.06419515958781734,,,0.06732614413801921,,,,0.030487867337286083,0.015683941389667038,,-0.002208139619531404
IL15,0.032680516057963474,-0.030229370073471352,-0.01466601758895501,-0.04517805969786381,0.03669495781543714,0.025877036593764387,-0.03743839391760192,-0.03775335225905854,0.11563197129034343,-0.004145941324970169,-0.046819480625440696,-0.002375354172097421,-0.020916396670733497,0.009022315995181735,0.001732709123119968,0.010401742448497096,0.006222776238461509
UTS2,,,,0.022279001525715957,,,,-0.02899052821795355,0.016648188818611492,,,-0.003417587274942158,,,,,
BSG,0.022385575754085764,-0.06963405823270402,-0.011219589964302043,0.03764652310569375,0.007603922915717316,0.007802020565182446,0.011706478079212159,0.02203292493446195,-0.09173603481401973,0.07026162372969329,-0.0005436364980520082,0.024765650476703236,-0.010132687454811566,0.009880117373415416,0.04645841150401599,0.039936047202914576,0.0743674986676458
ADAMTS3,0.04485615563634486,0.013736453086189045,0.008653443292551554,0.055384058050538275,0.0005579566821307384,-0.018494327927578352,-0.010551373173745016,0.056115003411152733,0.020185058736525468,,-0.03316392637783471,0.10562172493819406,0.09133050059349156,-0.05859820517990011,0.04213983335717439,0.06435619855378404,0.013498677941845791
CD34,0.005658112144537129,0.01431496749316646,0.00352906885734724,0.04982878537994603,0.0010343138420477343,0.01626635721970625,-0.025739323020850143,-0.0924119888310786,0.04209484333556826,0.010503011309699275,-0.05772473416673481,0.0019027706362759339,-0.0006876702432688521,0.02898686391905528,0.07758019048662615,0.05261766415549169,-0.016736773337482094
CCL23,,,,-0.0002153996269840956,,,,-0.021449711404375356,,,,,,,,,
PLAT,0.05487792193046876,-0.011046469803124275,0.044958137127219015,0.06400070731830436,-0.0004937054756904458,-0.030446732155354605,0.01590263163285862,-0.10194297951055316,0.02302298707404822,-0.05772366341447128,-0.008225729921498531,0.0471605223121331,0.0277609051825078,-0.048765758586950966,0.035195580168834846,0.06518336248318966,-0.017752765474410594
NTF3,,,,,,0.025591809541197993,,,,,,0.013558866541768484,0.03935159297724907,,-0.011735469746075707,,
LTA,,,,,-0.01547869380694703,,,,,,,,,,,-0.012975524314622346,
CKLF,0.08598477453129663,-0.009520997066233975,0.007850202576397547,0.03419144609324855,-0.003918114947648425,-0.019115250484483308,-0.038834429504338776,0.10008181867134665,0.12056674457663703,-0.05703602173845049,-0.03416794860992105,0.04329999600276706,-0.020025904206811287,-0.06866451262402155,0.01687361075098538,0.05673584981166239,0.011674056643193308
CD24,0.04345303992042581,-0.045789818865243186,0.004464864149644292,0.010335467216811122,-0.023577175521615312,0.0020156449741047903,0.006899234777530634,0.044547131199401666,-0.04904597357756426,0.06152514034571944,0.06318770637292591,0.02121217975095548,0.004315348935894092,0.03110296623377093,-0.028079323959168154,-0.0053203816188420955,-0.022131880100283444
HSP90AA1,-0.039433542447334324,0.021646285261946896,-0.03742897209041921,-0.01812053021264762,-0.020176525948469345,0.010256972676812783,0.003756446122110977,-0.06546184958750069,-0.009937608201693345,0.06533649955023924,-0.016159795431597332,-0.09217025074228899,-0.09094803869147423,-0.004166571837329543,0.022872634565480103,-0.03042718935070171,0.005238195108403449
BMP4,0.05783893566457992,0.016276087760691466,0.01179614129439133,0.011144353734748,-0.03722530280496663,-0.018724117626126375,0.04553901323730178,-0.0058653238846540015,-0.058725295001910295,-0.0034749075078247694,0.013791487775488493,0.02427447334482016,0.06929891933037438,0.010867668130859444,0.02201574725474434,0.04293114321758757,-0.05386775237891072
SCGB3A1,,,-0.014877739534940999,,,0.010675873338958393,0.01770677478529526,0.06919695365035863,-0.0266626872933248,0.0032046374114469735,,0.06439040126490528,0.06410931797796583,,-0.01271038024296511,0.001020358397673083,-0.01221889644469271
IGFBP4,0.05499155973170046,-0.05889869565707877,0.04779958023864479,0.044705171381721594,-0.041398139481417226,0.020804639221132643,0.028674253667330216,-0.08557657489337626,0.03024903008951354,-0.054415144595645545,-0.050185943047834004,-0.009792003854346436,-0.05872162565382027,-0.044138975730819076,0.08750697751698143,0.044486476008252306,0.015354196121968493
RSPO4,,0.14124860387015292,,,-0.01800266321637306,-0.012313393152449396,,,,-0.03959861335648581,,,,,-0.038256428715293035,-0.03293569301009736,0.0726965948443544
LEFTY2,-0.021881995812837153,0.05854604487803222,0.01885767137073273,0.04968030881718089,0.02344073395873769,-0.013501786187767864,-0.0194326538717585,-0.054314865309237494,-0.11129796855985781,,-0.03539397956587434,0.06457249046117391,-0.03411291341342125,-0.016696412578096835,0.01027953337421379,0.04301689637048799,-0.028708089368130834
PF4,,,-0.015433266540974055,,,,,,,,,,0.004563026418225527,,,0.019770203341068934,-0.020995994526755272
ANGPTL2,0.018401178711569478,0.009657335662002421,0.03617380716382682,-0.0028577250254319536,0.016745774358649382,0.01195126692591038,0.027722112509619826,-0.037763203768200686,-0.09141367081027153,-0.019375247196992733,0.010211015072250905,0.10646287561090352,0.062187818417088876,0.024259819926891784,0.08583917297196478,0.008118522932723188,0.019281226254225587
LRIG2,-0.008985846516740196,0.05358449462817819,-0.06780368057112371,0.01181000987354398,-0.022148710473403097,-0.004468009750657524,-0.016410853935053326,-0.024803141256436543,-0.023078065626905432,-0.07074009707657404,0.03208652137931806,0.03695712583879813,-0.017563552683585143,-0.04065818894574658,0.03508832169980754,0.0540924003563565,0.0045201020601620045
ICOSLG,0.021898453387980785,-0.04919034620467236,0.019095337733874073,0.01870492816434689,-0.03260314673228543,0.026836664880364937,0.03349866425539068,-0.04203708539368608,-0.05577685616452048,-0.04166491860766845,-0.06800530933141424,0.052579591518368766,0.08423231824217273,-0.0043958814349580105,-0.007496262985620167,-0.01285483263537412,0.003869138676883951
WIF1,,0.10927390293662087,-0.027769658115890054,0.028010699584536534,-0.013892228798708677,-0.023171256483190305,-0.044514698152157986,,,,,,,,-0.014691740215938102,,0.09284525414069801
NPPC,0.016330141824668395,-0.04283312019644123,-0.04615473306426324,-0.027949869361350365,0.09066977998851598,-0.017112603133082625,-0.00419205751846784,-0.035357790680367686,0.05614715066878121,-0.00427101829494854,-0.03316386268452819,-0.006470834460720886,0.08861314872920709,0.07031348838065983,0.015739842607192075,,0.057925603922503684
LYZ,-0.008758660093377828,-0.13096992565165344,0.07999483775552167,0.01724319781191714,0.03694396587285835,0.04338656337815606,0.05615165086816483,0.04354159452688311,-0.05560161130033397,0.06349600482038636,0.033594650604592595,0.04926223711994791,0.07215550287661358,0.061247524078241224,0.039387930732138345,0.023946202003482114,-0.022549134147542692
EREG,,,,,,,-0.019990521867090227,,,,,-0.004778786240529169,0.044509329362516455,,-0.047649026970981924,-0.017346859360366524,0.011099080890613674
SPTAN1,-0.009492883018072086,0.13570877886347152,-0.0795840269869418,-0.03226976640519716,-0.017521521691326796,-0.005694241121589695,-0.03337434202913324,-0.05583406664166304,-0.02646239168847126,-0.005833282967267292,0.04799096420659316,0.052349852229503994,0.0521986335966894,-0.0024169609399808177,0.001652399535247239,0.04944689636885948,0.02125962689608659
PTH2,,,,,,,,,,,,,,,-0.06084046647825626,,
LIPC,-0.012283473872118096,0.12271678976300544,-0.018894374799883755,0.02223141203849045,-0.03365781223285376,,-0.03580266031342545,-0.037493317647370676,-0.016422902829856232,0.007906426296406319,0.03803582166091077,,,0.062223483473696044,,0.04164017092375428,0.1417129646708721
COL8A1,0.04747805146765514,0.01575711998930993,0.06739735639765888,0.023005480685575317,0.00452533457783384,-0.01697178915811611,0.05042272898028808,-0.0012372119507472275,0.002185493960167035,0.06267578262551504,0.03571729587769337,0.05891394676751851,0.03548588633333357,-0.008712930438511528,0.047810181363123684,0.016084341073103598,0.026827737946783923
GSTM2,-0.0009633458711366741,0.07226382004920352,0.010133350149669453,-0.04376914314559517,-0.042802104547061175,-0.028657425126488074,0.019861015727927964,-0.04976140569446419,0.04335843852125386,0.028637940156490963,-0.027332616231917392,3.4028013892091e-05,0.06248790903984242,0.04565538026123815,-0.01937242160806084,0.023002787865914944,0.0017077526144413401
IL4,,,,,,,,,-0.03325202448031498,,,,,,,,
SPX,0.062703141840676,0.07684285866810706,0.038653553388896235,0.016770229353652966,-0.016488801414109275,0.01017500777107315,0.0052273363379383864,-0.04687353413757962,,,-0.07829157191488377,0.0314039009055785,-0.03376335049022603,0.032419208313747484,-0.0028150394266084106,0.01296027901291623,-0.00832745295619415
MFGE8,0.007394895407914174,-0.04363339247092535,0.056209929701302085,-0.02532479933563185,0.04605634236217738,0.00928717866834752,-0.03402260060682912,0.008987381572329527,-0.07437549287950937,0.05551761748914644,-0.04374692496799364,0.004432768991438485,-0.004499576192696994,-0.05694614194728009,0.07657644885995299,0.022704019422110477,-0.03115844370177949
TGFA,0.01525857798777446,-0.11044912767870606,-0.05145906786424175,0.014884121345297475,-0.018458084476998465,-0.00916056593821377,-0.030479657352621838,0.04772879785526419,-0.06022705165502834,-0.006825576548334407,-0.008127862790528106,0.03324995602717965,0.02176640380519208,-0.027597188932636296,0.0017984697851317353,0.04587012465015486,0.016169961966932447
SLIT2,0.018773743269928422,0.04513452769801374,0.07302347388324221,-0.0032108443126902682,0.00833093774116545,0.006122087875736047,-0.023503408298597907,0.01610475643972719,-0.05570528389441009,-0.03297599292103383,0.04416708371488556,0.047241583177808334,0.06435045116745942,-0.03486902628019516,0.03141057963313441,0.03998706827428926,0.051823657684002544
PLTP,-4.272751101444749e-06,0.10988275822379216,0.0013492808495268024,0.03655631285764436,-0.05908091061548225,-0.004307097094120232,0.04148719607389307,-0.061911815860854535,-0.05797200374214933,-0.07948091841631742,-0.02710251694296174,-0.05309189267726758,-0.052566555664897686,-0.05746973796550454,0.056533763744794636,-0.02616921908071437,0.038341668451933174
APOD,0.018800002456560046,0.052432750091429024,-0.05460855089789101,0.049257751042125854,-0.04569876203354164,-0.06079139163010164,0.043036906125555184,-0.08267132916133883,0.014149575452331406,0.044410202068882604,0.01689934528557743,0.07790452486012994,0.07905559568400787,0.040984517028073354,0.07282381492004734,-0.006910521510140884,-0.014610159242798708
B2M,0.0959728675889737,0.042515300383588,0.11124648662390446,0.05547130054177961,-0.021438418516973944,0.008151015655979374,0.06780938376102602,0.02094572374079809,-0.035786215238723204,-0.03594949386197697,0.033938729704150336,0.013824147411546932,0.0068644896986451475,-0.015241393302322836,0.0967941036004115,-0.021594669056246626,0.011254899872509166
OMG,0.008906207274859383,0.043738920395848944,-0.06959580646618242,-0.019266338181250557,-0.01573856700690528,-0.019910745858284236,0.014316404238334284,0.023589200014459865,-0.028085836295143926,-0.06995108540154524,0.03578640824972152,0.05144152656031219,0.10445379117445373,0.036695947245357415,-0.02202828043332138,0.029727492410881223,-0.006751906287632462
CXCL3,-0.017797610559600097,-0.060535168281204754,0.04344734359599416,0.010693528843399214,-0.01820262012524215,-0.013172727908859741,0.01004124050301385,0.0835014963824831,-0.090449770576162,,,-0.04403658056106642,-0.034236178880959894,0.048895031548346235,-0.04185725224229148,0.028838627579213065,0.07278169066707742
CXCL10,-0.015064508410158854,0.05512023747089945,-0.007543225648892459,0.04922653395526958,-0.042969381585084884,-0.020010337827916957,0.03452092576916777,0.0052107118971557,0.06601203579848593,0.04495138455603861,-0.011580667885578004,-0.022909631782516923,-0.03647344252940063,-0.047493810270650146,-0.05227388938428336,-0.02105604201495928,-0.020288039391931478
RSPO3,,,-0.020209518791825316,-0.014537934150969623,0.003970622324584825,0.06559879390126037,-0.04293367114127105,,,,,0.0935569592229325,0.01977635563438387,,0.013143168394646515,-0.016519246919364884,-0.03849447872078606
CORT,-0.02210051432883033,-0.0338122329351878,-0.028449485412656267,0.029116908685833418,0.051226431613262124,0.013626778671422887,-0.048916359475380276,,,,,0.021530840994326794,-0.013697713196607736,,0.03668845138968043,,
NCAN,0.04928392443404096,0.12228114914091599,-0.015213936860124863,0.006191072704844448,0.04500051394020306,-0.004083073830313215,0.03787132521848166,-0.10573787823147618,0.011113038689139494,0.0677729689960073,-0.023956407431337878,0.11462081918040208,0.07643364072149679,-0.04826815128441487,-0.013723010324541636,0.030513089099218575,-0.05687597777926602
PRG4,,0.004151786136201707,-0.022374345716239058,-0.024637318200095314,-0.023006688911983677,,,,,,,0.021440046525365433,0.010032171863002546,,-0.00570001752409311,-0.010569236085635942,0.017523615625102292
ZG16B,,,-0.02063093434651731,-0.0265999441954475,-0.012299227361948472,,,,,,-0.030789409293231415,,,,,0.005991992902690679,0.0030830670218179776
TGM2,-0.009324778862540205,-0.08891687938004204,0.05260181215110478,-0.014317484343136922,-0.02801244182128503,0.029053288574314034,-0.000300533074230763,0.011596286807139155,-0.013093934828686156,-0.0687090675332836,0.020060458578476815,-0.010774498792812993,-0.06104020178071138,-0.026749361722429418,0.06545592566804397,0.02434418071462043,0.0394571864662275
VEGFC,0.040734406803902244,-0.03311050353881329,-0.0034630519056800695,0.04120542677425349,-0.02387986712650908,0.05600427251727098,-0.022589202668459523,-0.060312768691892206,0.012538726379415364,-0.05103183443543183,-0.03990918931441366,0.05798213692524014,-0.01619039436851312,-0.02311775967534946,-0.014285293024895793,0.0168115892730512,0.021987757500233074
WNT6,,0.015052893506074135,-0.02400490623794891,-0.024227576332574233,-0.01726286528401066,,,,-0.05356084621677916,,0.06817727227821313,-0.03322132284069153,0.02979130344370252,,-0.03509486631036347,-0.03637459478882259,0.033908880618798896
NRG4,,-0.031294628089865384,-0.013702921802721396,-0.03068734276685509,-0.02362880718452704,-0.007569896456317409,-0.0251657084288634,,,0.02712788831351119,,,,-0.03733864934631748,0.0003282035753640409,0.05593779781067834,0.024246033664582323
PMCH,,,0.07166983194112655,,-0.018002662347550113,,,,,,,0.09571702698184913,-0.03992514237354466,,-0.029086527948486464,0.01199596350895585,0.021109572471323054
COL9A1,0.07950678475478172,0.11652062349645881,-0.024517393259142893,0.0776560174777453,0.07196718306770604,0.018418631361442634,-0.019713397816040965,-0.028723276843044612,0.04700566185052323,-0.02585794267768287,-0.011431088246314062,0.10043427017179896,0.057208523635772224,-0.013750465866128738,-0.007576978881011398,0.06101587928105049,0.022578386958627576
GDF11,0.017420320212224723,0.050567021864921166,-0.020502103426680313,0.07087717013084258,0.013380559387015798,0.07724022891558098,0.027142843473131898,0.021964186358171937,0.06836576757017815,0.011164372337959695,0.02815852434300602,0.07566754715138518,-0.027336396442232437,0.05640616430390752,0.018688983081855386,0.058264678025282256,0.03783954497523101
RAET1E,,,,,,,,,,,,,,,,0.04490789840241377,
IL24,,,,,,,,,,,,0.051840866092508854,-0.02675923536441564,,,,0.005132949644261952
SORBS1,-0.06852282954635203,0.041332142628301385,-0.02420733057487918,-0.02020621132679843,-0.029375386874114916,-0.0076827231419934455,0.003322434027031285,-0.025819368696154872,0.10547277871308643,0.06679959577545404,0.008078607246047614,0.004463648812812208,0.02123836177270065,0.04389128061196479,0.015577718856226398,-0.005694468314825561,-0.023649166021581052
DLL1,0.009153369680468221,0.06711816201723149,-0.03458126402909783,0.04650200986084822,0.0040199715873202235,-0.030816486954871804,-0.017659106113752755,-0.04826014372658038,-0.06850534686552294,-0.004766220785624585,-0.004234040229339793,0.09144422047529187,0.07541818539880323,-0.023535670101002944,0.002338169904600175,0.06363739225014638,0.10549894423156726
TLN1,0.05213315376247395,-0.04518631038250118,0.03870073776614555,0.011923016788631788,0.007234541294633734,-0.006494491218315767,0.10254771558561257,0.00027017060809393027,0.012155703779078516,-0.06891938371426391,0.0142179122904176,-0.01286872357089488,-0.026209760356508446,-0.037150685508553605,0.09214470363472238,-0.02278137079499241,0.045495349866698946
COL2A1,0.04639186818718389,0.06369468808617627,-0.04653019814172266,-0.02274056221538282,,,,,,,,0.0872524808410234,-0.026067109788236332,,0.01658112233559657,-0.006088097020496396,-0.029909466443174285
SHH,,,,-0.017876845024097747,-0.010472587846320726,-0.014137973407293981,,-0.028060115523518257,0.08461879712352856,,,-0.02885405359746794,0.06030792608432175,-0.04850170900049993,-0.00602744350625747,-0.007015939699800502,0.027477644580047596
