,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
SPX,-0.013159909026916244,0.010612829080149178,0.06848265529249621,-0.010963401999540184,0.016409498865288936,-0.009160896884961892,-0.06567625462213797,-0.005496017988039435,,0.08445935601224365,,,0.03815159968812372,0.014022575638388242,-0.058459817077323215,-0.005232402048572182,0.08827036682082168
MFGE8,0.005007089667118027,0.06468538818650457,-0.0018917798793349839,-0.03734725168195215,0.09361432029892654,-0.019219678441534896,0.04468678469540484,-0.0401584558679104,0.08301054827543562,-0.02804779190679242,0.0067886950034944035,-0.03717275589718857,0.07554489334536398,0.016454111396818145,0.06018723422441363,-0.022271379757358857,0.005530071471571034
TGFA,-0.004981988044485642,-0.014452628599350103,0.049038830306931715,-0.000966876431536694,0.008491848352517864,-0.009544892948610339,0.06885568821569199,0.00522993512533208,-0.030002281074056055,-0.016792466691551603,-0.033973514534192076,-0.05988971983861158,-0.021163702720613707,0.036576055744528574,0.0020888694739420424,-0.012926655012228241,0.05454633702696915
SLIT2,-0.014292787056407588,0.04704515395124897,0.00023603807224864998,0.02886922861047358,-0.046192075452689156,0.008946679766095127,-0.06222595882936319,0.019669912843634292,0.04393270343346252,-0.013665739745858727,-0.06573772216088285,-0.042396472264872184,0.044429809993743116,0.01146179748743583,0.05631161083303577,0.02624109521918472,-0.05124416500171245
PLTP,0.01585689388782222,-0.008209801518028855,0.015066660432401088,0.06215876681140098,-0.06746163519381593,0.016322699782836216,0.07410872207788036,0.004276357571317023,0.09185967385354853,0.013646435118695076,0.03930705550133393,-0.0026961831746344623,-0.014514814021805355,-5.326632920637089e-05,0.07235053238257909,-0.028316698488968076,-0.007461457035369157
APOD,-0.0034370397055931176,-0.03391172565031264,0.027702807523205007,0.005475969139583855,0.021777394231677745,-0.03237177086886422,0.06057399546663557,0.019071514625127645,0.013760908134690173,-0.012766821500634849,0.012983935707900027,0.04487640912316113,-0.13955846867285718,0.1580143759677644,-0.05639717550528848,0.0188436327458203,-0.007347556110107004
B2M,-0.05233369001886911,0.09120861142981504,-0.027932300618623132,-0.03341777366788801,-0.050051266452512684,0.02949966945693301,0.1248252596357826,-0.01288261772865958,0.09344018366973782,0.016866511295345492,-0.07739660940511922,-0.03225508861479325,0.0013766001508678726,0.029206570508649332,0.012453659239331236,-0.04048095791376454,-0.07278313126196337
OMG,-0.0165412956078122,-0.06809653196504031,0.004980100993684123,-0.03078056252845088,0.06170217241863402,-0.01210873222367901,-0.036706439215124766,-0.0007498013905616147,-0.01409863259514125,0.010166104697296266,0.09274336515562254,-0.017043695636312427,-0.09373701892278694,0.1018477087463133,-0.06587897983071726,-0.0023585704801193435,0.045475631917639196
CXCL3,-0.023561997663967955,0.05782063989038359,0.00800921691451586,-0.02380497534990949,-0.05245347461364234,,-0.024587263257932437,-0.033095663266631714,0.09313436541985501,-0.018627997224204853,0.019904065319494374,,,-0.05006011850284722,0.017496273446390015,-0.007319330512570768,0.04211756236687691
CXCL10,0.04961485246023693,-0.023654569207449787,-0.009515812706238807,0.04117103808394234,-0.03852673539778874,0.13724059239697586,0.12176897835427476,-0.04475465332366299,0.0011089294894825888,-0.006382412780481561,0.034150076072727464,-0.053967017108322655,0.008916983263348086,-0.023935178287637925,-0.03205764462923446,-0.02266249805461347,-0.04099356383221336
RSPO3,,-0.01026891225636349,,-0.012453785202858652,0.019607527750367976,-0.02187263943657102,-0.030750236050655962,0.06415784014908282,,-0.019465898079815958,,,,0.0020651271442201123,,-0.010615982566915507,0.08273010828479382
CORT,0.0195639779823576,0.0023127298544236177,-0.03579218111374627,-0.027928569583032147,-0.022833244232099467,0.025028110185647413,-0.04595156963833756,0.03982473274098331,,0.013256827002155849,,,,-0.02643006947970905,,0.08324468137800387,
NCAN,0.024145884434837922,-0.013601442618648565,0.012466859184904843,-0.01581408647054811,0.014983474608467582,-0.02033266189595167,0.02135356737705773,0.021894836629935428,,0.007577818339444607,-0.0475639936765134,-0.03461061031714276,0.05956297147358767,0.12938713072430888,-0.034631573766848826,0.03771664474112064,0.10197939803441956
PRG4,,0.025637767251837373,,-0.012291348926016164,-0.013470529084519015,,-0.012030594651855667,,,-0.022758852686960294,,,,-0.025387299647936352,,-0.03955000570283577,-0.013731649518495547
ZG16B,,0.03103446880543119,-0.02411623732763519,0.005590943459557186,,,-0.028760065250610443,,-0.00976571125358712,,,,0.07325649929915296,,,,-0.020415003542067336
TGM2,-0.012939112280595997,0.028152307747936103,-0.0100549460447515,-0.025770883121006855,-0.042048816473635155,0.019330108464059005,0.06217178799436129,-0.01105044880878218,0.027551820788071148,-0.0033777682460341737,-0.020825768971814436,-0.04272437816648736,0.05638457437109104,0.06976724841983621,0.02983902226936011,0.012456179262927065,0.006139510756983403
VEGFC,-0.029258551240509693,0.05923433280760837,-0.03096617743351983,0.005198146589881893,-0.020735607962931696,-0.009934194582960802,0.04215982042977819,0.02681075861419499,0.023528888107552264,0.03414970151862787,-0.04194810287713155,-0.03869457255199307,0.07650911066771218,-0.02982990085501006,-0.031386686395881866,-0.01417555659329245,0.030192040941686565
WNT6,,-0.028791940814726566,0.0965581846894425,-5.2569562717454506e-05,-0.018561092209379394,-0.012579391958321813,0.00310308000574889,,-0.028083243547331157,0.030020003821231937,-0.04692523989301624,,-0.032163595020541155,0.05213210089252556,,-0.022011605547353007,0.1093526475902306
NRG4,,-0.01643554486828487,,0.02430477314212283,-0.0004688231505313752,-0.015399501203045136,0.013699706671938029,0.022378950258089857,,0.049694320432619066,,-0.08052361557925158,,,-0.02520305582682528,0.08130323224686103,-0.01637270878835346
PMCH,,-0.018942849954780114,,0.008191352892136943,,,,,,,,,,-0.023559746940630805,,-0.012609993073257365,-0.03530577997864292
COL9A1,0.003131282089042349,0.0503505840651442,0.0251438106079029,-0.015623723577696653,0.048811649030262576,0.09653412554871148,0.1436999984625909,0.04788215438343939,,-0.030875483820730142,0.04907622276989287,-0.023446114715922634,0.03182090359335256,0.07613903678343929,0.057133855630209424,-0.0028389248103008876,0.07717417235069894
GDF11,0.12563408560741407,0.03820218913075786,0.04666474401217907,-0.017443784035234843,0.01953093039424247,0.021662571826986058,0.0661807917991946,-0.009164725530013695,0.025351620100615067,-0.015418689766378684,-0.05192496044705175,0.007615641602763311,0.018154592253372515,0.02186749358685439,0.03817734753242969,0.022595245364619362,0.008505524266463468
RAET1E,,,,,,,,,,,,,,,,,0.07193780763408486
IL24,,,,,,,,,-0.0158371734942298,,,,,-0.017565579601354277,,,
SORBS1,-0.05872942305252467,0.030848207040778383,-0.026354396079958712,0.002370250927289066,-0.040422185830588465,0.025150119255810545,-0.06065189919458939,-0.005447862140608711,0.033649038019763364,0.024510329449039116,-0.02537942917497129,0.0843377686896524,0.10351484071182296,-0.022194280342492535,-0.008120316402429745,0.0013890511141287786,0.0368504819757983
DLL1,-0.04000141199423157,-0.008868488607680004,-0.012361687693520817,0.03719985639720026,0.03438815067693818,0.0573101053637013,0.018335216806549478,-0.0035617221227406295,-0.01497603358797089,0.024392476860240184,-0.042762889761524356,-0.020882800441833604,-0.02933082993308653,0.10585246972302219,0.0017024340658696251,0.0009173329308831445,-0.0030894986940578945
TLN1,-0.027863796297544166,0.06273616398725124,0.04113727836154442,0.002091262219712617,-0.03375697983708911,0.0334433655778394,0.08950469227234152,0.049233275067951214,0.10416635487667172,-0.07151528308565017,0.09584100144172852,-0.03836351631036804,0.019573819457969058,-0.08868303779383686,0.015993916812831337,-0.03745852412732833,-0.0143530794071385
COL2A1,0.040506162376116095,0.01607328241857852,,,-0.012031225975907636,-0.013628205646987676,-0.008415018524890993,,,0.07307262026227229,,,,0.02322389154616828,,-0.02656498192067275,-0.02382782243929417
