,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1
SFRP1,-0.014570485289733877,-8.070357923233457e-05,-0.02324590521562163,-0.013676716762810973,-0.00501925597378825,-0.04711117557958527,-0.13317739737359088,-0.020585200426906255,-0.008670338696372883,0.06270574497448102
CXCL13,,,,-0.02116207976862645,,,,,0.01802835870720984,
MICA,-0.02113959469168653,-0.029200161171086557,-0.036983184472100264,0.0856567168930322,0.07954491020733516,0.029286110233365567,-0.06109489504220411,-0.008957568560265841,0.0037268840724287225,0.09577012064454667
TG,0.11458172752777859,-0.015879464162993333,-0.01466935787949921,0.12067355187570088,0.10694643932529789,-0.04048266867056502,-0.009062306980599658,,-0.015481531486694143,0.08438453184482861
ADA,0.058784894420179874,0.020342288947505015,-0.03518579335488999,0.03327821486323796,0.015222386458590136,-0.023135430408903365,-0.0244817656374254,-0.014204154404926422,0.05287783722968176,0.03552430359261724
LAMC3,-0.00939595718814343,0.01434000164149437,0.06906939837259181,-0.061347930837734696,-0.01996704394971472,0.06524827915477821,-0.12635848759948426,-0.03249058267997787,0.10695544300410056,0.01647678686731317
CCL7,-0.011368327169634374,,,,,,,,,-0.017342491465984943
NGF,0.05676580692899703,-0.015153267954112202,,0.0183563645743386,,,,,0.013453959922815912,0.03576626947885749
TNFSF15,-0.012659188321147246,0.1271491115269695,,-0.017583078670289413,,0.023056332985704645,,,-0.01168114917231185,-0.019080988181520594
HMGB1,0.02330139197211349,-0.020311090105914118,0.017848574272024076,0.03088833232584501,0.051175854439249775,-0.07081387087045582,-0.13196347058828248,0.035626914123174744,0.009056266549912304,-0.056025470175978004
ITGB3BP,0.020379447636421265,-0.013291512013498897,-0.05743754616859066,0.07523347126248807,0.042054684022498554,0.09626855904542864,-0.01878953856806656,0.08638928221500668,0.026959716979772275,0.007362821602221602
AANAT,0.08909750139930674,,-0.013192239269027926,,-0.018482758209553654,,-0.054223062206279496,0.006997993470215078,,0.051174782390505186
RELN,-0.01999365435155693,0.04258260780990075,0.030738276382626394,,-0.020462008650265328,,,-0.022436475845822465,-0.01410956228682361,
IL15,-0.0030123925345986818,0.09936510345566779,0.07285344337952644,0.023692968264583298,-0.0171419039801729,-0.06369587264144598,0.05453798004566816,0.018643479027078795,-0.0020344551432386294,0.0644105512904809
UTS2,,,,,,0.0014548858121684993,0.020189230922623615,,,
BSG,-0.0228511332792046,-0.07845938018529923,0.08835532039695196,0.01685008163847589,0.08139993504463423,0.009004927489176053,0.06618891601991271,-0.0005611362657848733,-0.03103309800821897,0.03459498514760375
ADAMTS3,-0.011313670357537662,0.050650604471043685,-0.0036381129778616946,-0.02362277650287078,-0.02848431199679928,0.028345383109366372,-0.11327765203243845,0.017462475631832095,-0.004620531795535242,-0.026654498682854636
CD34,0.059407013118856614,0.04970898577894428,-0.027450336082197088,0.006782158205783725,-0.023024010458513582,0.06226600955084616,-0.14175616953956974,-0.09490489354988449,0.025206606669928175,0.04649266390163411
CCL23,,,,,,-0.03521057445171278,,,,
PLAT,0.009054957259150514,0.03222261582795038,0.06324875472294515,0.008797379225636904,0.03331981755070409,0.06032307435660359,-0.01637687976515162,-0.04461301066546683,0.06579014945226426,0.056826202419357326
NTF3,,,,0.01421982154425646,,,,,-0.013053676470790584,
LTA,0.024200675673505628,,-0.012705501262420763,,-0.01714190609617753,,,,,-0.02469509531805656
CKLF,0.01705424682138544,-0.009941267876051006,-0.0455998657224276,-0.0035417307329692433,0.05782509556348211,-0.02672326007188471,-0.03313009362788805,0.052392408764749585,0.02402692952965281,0.02173461044072237
APELA,,,,-0.009098336379296168,,,,,,
CD24,-0.0291225084327011,-0.014408442455570275,-0.03440411337943399,0.030758931283822715,-0.03793004009941603,-0.04039947385953601,-0.09933870415386038,0.026403200052972284,-0.011210966123916581,0.04147011483654044
HSP90AA1,0.010069474999113296,-0.020152339085221113,-0.052078942369908,-0.02300331762206553,-0.0881438127643739,0.09778785411691383,0.06019952822379908,0.006893566030457667,-0.0216818796832074,-0.09921996060137789
BMP4,-0.02502055953111524,-0.022303779280284153,-0.03644306726888538,-0.04070389184894702,-0.014606674485865867,0.13021800171640255,-0.040980706192028114,-0.039687412949418,0.07620153189056107,-0.011557640636750868
SCGB3A1,,-0.016712500658217572,,0.01482238928536563,0.04305505442109515,-0.04345267755760867,-0.04485642191968551,,-0.02425806091405345,0.14048175420081585
IGFBP4,-0.03245373226678565,0.006266835190397485,0.05800163159076463,0.0004357719831038819,0.06914475838299498,0.13193941180853386,-0.05215240791617246,-0.08504585846598867,0.015327771358728688,0.056754207638110725
RSPO4,-0.022302679447466636,,-0.014777271459424151,,0.05037946554345902,,,,0.09801462497239248,0.1396098946961742
LEFTY2,0.003350508313383537,-0.02646022276369713,0.005504021444244488,0.05720462637394743,-0.005616499373650142,0.016279870798957236,0.026301048085918436,-0.08600846292809697,-0.022216930153950577,0.00021413111766905278
PF4,-0.009918641486105962,,,,,,,,,-0.008258303682031664
ANGPTL2,-0.021920267057903578,0.03859312457120711,-0.06493466794175089,-0.041033801277923936,0.06839431829640494,0.09973931072812492,0.013424258961466387,0.005265520935264442,0.06169271103167694,0.07982239710763922
LRIG2,-0.00892449540121809,0.0035391729500361367,0.002955258291336383,0.04317355073764292,-0.0024042419642237188,0.07983183687409627,-0.02851187560247793,0.01481058835241595,-0.05608036452111815,0.006027218609392253
ICOSLG,0.0361823350601762,-0.0437842311890939,-0.009553266002717067,-0.0028429348198108595,-0.01737513252538499,0.05444933884369285,-0.008844727460022607,-0.015439153738490054,0.034284556384033466,0.08042854291510966
WIF1,,-0.02013741767495243,0.036937974450666336,,-0.0572447578601998,,,,-0.015186611668152036,
NPPC,-0.01538625894567295,-0.032062873431754,-0.009568072943060361,,0.026436726463656645,-0.031109750973404023,-0.013740730135633955,-0.02784442967335106,0.08266820290621385,
LYZ,0.029018928150307204,0.016019932750298085,0.01715067650433943,-0.0191888911640624,0.06391266399900579,0.0920771080265976,-0.034812842814584216,0.06307685795373226,-0.004054831475508298,0.023562088751799434
EREG,,,,-0.023247736733117634,,,,,-0.020347724540767182,-0.0260478427900227
SPTAN1,-0.029394209109984207,-0.016467922410747612,-0.04680926262601694,0.034821372489014776,-0.03515981982162405,0.07248057142110995,-0.014986848276974333,0.040894453469199496,-0.027208873984092132,-0.06467262971863226
PTH2,,,,,,,,,-0.025980909402100783,
LIPC,-0.017824537464692706,-0.020302737275022815,0.026117512906481146,-0.029068308394839128,0.023113297929284893,-0.01007124968331672,0.012312239777252102,0.010228133280539392,,0.05078231109381114
COL8A1,-0.04286297737033115,-0.04126560343086016,0.03492073280849177,-0.011284291887129152,0.014243848832578173,-0.0608666394006991,-0.09810741090312237,-0.06736220558736107,-0.06399447862543955,0.09318255134282553
GSTM2,-0.00033049180767037647,-0.01107126821657383,-0.03513359719751528,0.07066853893620788,0.07393380099309489,0.02321130109925891,0.05905119625252208,-0.037076722785383306,0.019386129274752483,0.041134396540723955
IL4,,,,,,,-0.03862008649231662,,,
SPX,-0.01942809454007865,-0.01574986873636778,-0.023272426518015088,,-0.018366176835348122,0.016921006682563636,,-0.02881228026897184,-0.02889616073381219,-0.01821002843216083
MFGE8,-0.03026761826241084,-0.046942283403235384,0.031618988236217845,0.04342136879175037,-0.013857068179375397,0.057181197075854104,-0.017271144463876606,-0.07553271567533203,0.05727408489249375,0.01497109141674334
TGFA,0.00922619611615676,0.00639086096290075,0.052020661207436626,-0.03133078071547328,-0.018220059667639874,0.08459240852033659,0.010583456124172207,-0.0028998386135747267,0.007396746034235207,-0.025435260139267973
SLIT2,0.026758055744181712,-0.04559858337714615,-0.038027348298684635,-0.01845049356580317,-0.03855873438082554,-0.009298467884829794,0.05091681622212034,-0.016336806880412485,0.024477158335516856,0.11323420931094409
PLTP,-0.04823444742177343,0.01615133599786386,-0.010854284417696005,0.03228767409987856,0.03980348994032032,0.0388886782768893,0.01602649379864258,0.05488167033196159,0.013669139529213161,-0.019668500239940913
APOD,0.049298516880122614,0.04378857840603211,-0.022174551194156733,-0.011682049274222044,-0.05668533776352725,-0.030811552107693436,-0.03985407088784474,0.08097020663834739,0.081010137794577,-0.05000311895929791
B2M,0.04685178195658592,0.008939400699153992,-0.01300959829904415,0.03041392522791762,0.05578648574892396,0.12918262843778988,0.0013286057369033396,-0.09141914077520187,0.03855939694125217,0.028708602072513852
OMG,0.023465210612651274,-0.05147120558677665,-0.05403728433804998,-0.014722919405230326,-0.0808175171278829,0.05281906245156501,0.007888636551962045,0.07379526758344383,0.021430965119498827,0.017225905164723224
CXCL3,0.0030759739602230114,,0.011823862974471277,0.05323608655195148,-0.012345276555127628,-0.032061718147227095,-0.061359388701544955,-0.0206681648255758,-0.02869463188443064,0.015709740688621465
CXCL10,0.0074571632164615,-0.01789563538307578,-0.03675624805481086,-0.020061485925639957,0.0484271093517786,0.014912491766857354,0.1019868419611275,-0.02784442664572775,0.010585110288572454,-0.05668075974262356
RSPO3,0.08727175473202348,-0.0038988651648438023,0.0035639684522429612,,-0.01290057606820981,,,,-0.010173871625040125,-0.01759923767923922
CORT,-0.0021179971687196883,-0.016169022901079893,-0.01456701746477062,,-0.034224827694050726,,,,-0.027170242304316923,
NCAN,-0.048462195342722766,-0.04734941807306814,0.02979196613319091,,0.013923041407241602,0.007422593002088421,-0.12532427835897147,-0.024189852296796106,0.037964160658001386,-0.06425896754471674
PRG4,0.013478915408407528,,-0.018884766289784565,,-0.015082905967628922,,,,-0.019614322861660195,0.04535586187181714
ZG16B,-0.013194336079971074,,-0.010095674139112524,-0.010959883336179076,,,,,,-0.021944355358143198
TGM2,-0.016688997276872168,0.05499869156046611,0.04469730249076164,0.030965328124556706,-0.03233246787172288,0.12604535727747043,0.06468152092504664,-0.046365298737924436,0.032119338133967446,-0.00563280991504518
VEGFC,0.008550171529610507,-0.026839289663838254,-0.01681329882583462,0.053817872888325353,-0.015392706742535772,-0.0225515580081572,0.05382663592590549,0.08811337405038067,-0.027882241293035397,0.04294562649173907
WNT6,0.021820050183515374,-0.013428624117214035,0.0028774106334035197,-0.0024110812533374324,-0.013433977160505785,,-0.0489728955902408,,-0.0039229718995528245,0.004129240692778849
NRG4,0.0684310587978311,-0.016439118355913475,0.039803900849450125,,-0.017957387808247835,,,-0.021890711165294247,-0.021573130844884457,-0.01759923965169388
PMCH,-0.019170816098487448,,-0.014777270746261196,,,,,,0.10621071166074628,0.04489678796628265
COL9A1,0.005409340286381024,-0.038123399064239644,-0.0060694241282098485,,-0.020462016498746422,0.03356231499015846,-0.046774485459460814,-0.052933207760155844,0.07270821504786794,-0.018323143855452022
GDF11,0.024012415494356454,0.02056336573921464,0.014010803176037517,0.06570096258288469,-0.0011242118357094443,-0.008764463100858145,-0.012001003613748265,0.014763275719178095,-0.029094387010583273,0.07848398335285142
RAET1E,,,,,,,,,,-0.0193062408519374
IL24,,,,-0.01653844281625946,,,,,,
SORBS1,-0.004031863352944337,0.047175763046008255,-0.008334305209058597,0.011207913061387673,-0.06608194464846341,0.06295199770111128,-0.09266309663944772,0.014487901147809342,0.010759662612320866,0.026922971575316673
DLL1,-0.013156402616675876,-0.008918410025281825,-0.03849709041625855,0.059797812025379926,0.04270954233968964,-0.0002769670917183676,-0.03350323621110658,0.03695145587983498,0.09376966020426415,0.06167373052789955
TLN1,0.014861301662886182,-0.03428073258231699,0.008608134513930823,0.04599334199156861,0.03745292551560689,0.08628363187452419,0.03419020354729002,-0.0028367421190528142,0.05636019229317788,0.016922536920557757
COL2A1,,-0.014548243001874465,,,-0.012532990225969055,,,,-0.026166664895903042,0.05419878547551016
SHH,-0.011813560291132183,-0.015879465860566315,0.029041588425849085,,-0.011961394336185018,-0.032274401184457305,0.028088654313618497,-0.02251681262060809,0.047667251078796435,0.03665341911718977
PON2,0.010791794909812585,0.005494794356837764,0.060666242226013564,0.05219652396568738,0.02512327549906437,-0.024821350492315146,-0.07081160495884267,-0.04578486532407374,0.0028433846844315596,0.02266574606863442
ICAM5,0.04660207492902646,0.041460809306975106,-0.03280353528385807,-0.015655668182967663,-0.023359957020250278,,,,-0.02362172667801977,0.028894062459559836
HPX,0.08560978503232883,-0.013428625023069506,0.009478754049383163,0.031515324062756145,0.11128261356771593,0.014629441716838712,-0.00032904960074483033,-0.029349818556456807,-0.034381667112096004,0.0219039188448169
SFRP2,-0.01345436493772104,-0.03174522799523867,-0.016512118777726396,0.03147123485547117,-0.023465194605080324,-0.07022432292202964,0.1759848158934143,0.0438774578536822,0.06882908383512709,0.0013797209668740843
CFC1,,-0.02269108996234571,-0.012705502030279838,,,,,,,
CD70,-0.022868592251679233,,0.04909968642111478,0.05118343845897629,,,,,-0.031415929889844194,0.10039465232031225
HP,0.004973449184554898,,-0.023847097066540007,,0.0007790975669312844,-0.04982175315117742,-0.07084603548175962,-0.028036364706446743,0.0029719099823357327,-0.01028491656805989
CXCL2,-0.02526437744613744,0.015563413002109347,-0.02925756636874789,0.0938562913580609,-0.023674474246546246,0.054518339545062286,0.10873006220932896,-0.05756437136570339,-0.06411384772250726,0.0028563887456635757
NPPB,-0.0039136853757866215,,-0.011125454293810207,,-0.015392707862091473,,,,0.001077810640487959,-0.017852468595444343
CCK,0.06196303313015212,-0.01484317612706422,-0.030029234870861083,,-0.08085936540697837,-0.032988733011387876,,0.05000137181521671,0.017308000020984548,-0.023159471138720127
SEMA6A,-0.009950701564748235,0.014096006622139643,0.04407667700654363,0.027195955224433136,0.034384055237413017,0.019148273199141776,-0.05368206579143857,0.0758957510318569,0.020852275171689683,-0.029814070225506896
IRAK4,0.035268179167834805,0.060941899454377016,-0.0016811379600036593,0.07119531548878281,0.027542302763034328,0.042145382446160284,-0.018921779027526647,0.08918013552441396,0.017976307298458866,0.07321018364705194
GSTP1,0.032535455411520385,0.031728221290359404,0.012891500306347848,-0.05545604365997883,0.015919161093761434,-0.025050241816003314,0.05579852940923469,-0.028602455004062666,0.05628490273680262,-0.04230642570435477
VCAM1,-0.04585946462035417,-0.03618182046688089,-0.07904087211166616,-0.06777679452176803,0.18675845970130678,0.06830969596717426,0.02170487792962996,-0.04347794285226777,-0.038474937085682843,0.019064586375549177
NXPH3,-0.015393859917119179,0.04071416313073923,-0.05142290873948134,-0.03120861322876418,-0.06284380343268392,-0.015562817646111796,-0.06859640253226469,0.06987685384993851,0.015920919555632913,0.048197951562840735
MTMR4,-0.003189538772926358,-0.045759019937442136,0.017000580126996984,0.014967133058148934,0.0027509039004265773,0.15281193184973813,0.02286562022074133,0.037045133417856216,-0.04662175705268748,-0.02277451629567829
LAMC2,0.018338419361914264,0.06276818780652106,-0.014005705753663401,0.024169847437707576,,,,0.003144923392371277,-0.012056438342431213,-0.008867074744356067
IL10,-0.00965430466394363,,-0.007551367928987271,0.020571839963192153,0.15415462127681137,0.011835797347701271,0.051470938509753886,-0.020415611269228234,-0.03002299798531176,0.13047375631057606
SEMA4D,-0.002835079601106014,0.04252586745733006,-0.0381109753462926,0.03530048405388529,-0.029931673828542678,-0.040089111254668415,0.007635561188804991,0.0809923828287147,-0.01703675216374296,0.019738407388392692
TRH,0.04611428884249181,0.036396597887565,-0.02824194683807644,,0.03742699111631618,0.09071403633946008,0.015513661419814672,-0.04678076918673169,-0.061379242870217746,-0.01999596203975749
SEMA6D,-0.050922678373762055,0.010124290411641491,-0.009348222932143739,0.08152478261143727,0.048916037847980716,0.009544084435778226,1.8043351604342954e-05,0.02030858333009898,0.054002076664849644,-0.006144536711016251
CEL,,,,,,,-0.049468078627559066,-0.014892577941063936,0.018687479819934842,0.05335827556608474
PDCD1LG2,0.058403052258304,-0.012920982216360734,-0.04346348317496813,-0.013301133710388387,-0.023570037852510654,0.08300973259803919,0.07924159644557838,-0.053114424228234605,0.002329684821152774,0.09072140999309083
SPINT1,-0.032920086101175985,-0.016712505764727124,-0.01290398637796985,-0.02031488351635914,-0.020224109419030398,-0.06818920094722015,-0.04906007838794807,-0.004832676016933365,0.06857934139944272,0.11787479482300091
CTHRC1,0.006496518658135066,0.002854103645178978,0.05725181128461259,-0.04621511928013526,0.05286036971738439,0.08724073424587865,0.009896526983306956,-0.04624417643607828,0.028847971588890572,0.020724095662012082
PODXL,-0.06565727867346598,0.065197269534945,0.04071985010934271,-0.009110042280345931,0.009780151969364778,0.12257981299666185,-0.025187060524092805,-0.022349372063157003,0.0478618357333072,0.042812286360174166
JAM3,-0.0022950239088457623,0.024755095977850555,0.05026617324887808,0.02916126929838962,0.02695179633442855,-0.010654064675914303,-0.01849471453489123,0.037013968142546885,0.05581715446548951,0.016208476238411713
TGFB2,0.015114433912056182,0.02035819326447698,0.019883674740785347,-0.05532183721739645,-0.027645647726968686,0.06288951483075987,-0.033481005436506846,-0.009720366706606701,-0.0073536724162811175,0.06931830065311041
COL18A1,0.06550134241437709,0.015171936644277,0.06542102126517246,-0.01250507154034777,0.02121166035762555,0.16860773195272685,-0.14961696921825532,-0.06687975107737051,0.017303020049507272,0.022229131115645083
NODAL,0.11471888887961866,0.05228229623130123,,,-0.021161489274046884,0.11125375236118688,-0.04466443942620252,-0.03183885452796178,0.12243047968030404,-0.0273662924739463
INHBB,0.037511450798084454,0.03410038705224452,-0.022199412765892334,-0.0077395426208080615,0.01752098045407589,0.0058433102088325615,0.10753266287960733,0.0057056409924749665,0.0818561975031782,0.025232688288728163
LCN1,,,,,,0.010570369510455934,,,,0.05959270093134904
ARF4,0.06104552523370909,-0.05387826260466833,-0.015809986403889125,-0.025385692987937702,0.015914012725533205,0.11959688719270394,-0.0037356297740858023,0.005112896933808805,-0.006725951463068462,-0.0056536957834376865
CXCL14,-0.027444458252997544,-0.0024504752720139102,0.05751695769065069,-0.013990343602078353,0.02131789268856009,-0.02906304320552062,-0.1124238385506549,-0.04089741012649696,-0.0018982668716791898,0.02743564385637994
LIF,0.0020139529676520035,-0.016300858836802306,0.05100316603029431,-0.04741525064514267,0.08044744978126578,0.08041055515155443,-0.04586705766933503,-0.018883666591863996,0.032957097557437705,0.0165022119115311
IL17B,,,,0.07217580687995584,,0.09604981023166954,-0.02735103799458066,,-0.017152858375702337,-0.01008409881268967
MMP1,,,,0.011006420048338766,,0.11101959985960053,-0.042536419126648524,,-0.01242091705320833,0.055772888747287655
MATN1,,-0.015736698773926427,0.08557582412284064,-0.016538445200082776,-0.01253298866629839,,,-0.02140935341730908,-0.01767786200218452,-0.007743923862361317
ADAM28,0.03212296956675852,0.0009327612753464576,0.0014852783515608837,-0.037187226611114926,0.0686349814402835,-0.0040011007679543915,0.0055769608296695194,0.016809012972290163,0.02191930354957584,0.1017921626670055
TCN2,-0.008035746831767677,-0.010521381783663224,0.01641953846836603,-0.043603413040885476,-0.03375210375377978,0.003619633282906182,-0.06399294943753407,-0.014360128037308026,0.04489417407410093,0.05189173565888281
THPO,0.023342118433700505,0.047468709315668406,-0.023126928693510962,,-0.012532990105994369,,-0.04897299441487949,,0.056834144677496604,0.08776517864644559
CUBN,0.000517865056716005,-0.02799513246600119,-0.03431085247629048,0.03460582270167198,0.026875574550760478,-0.012477107625544765,-0.02289512907902533,-0.050070560759314396,0.0831623997692899,0.041022578862506764
TIMP3,0.02927464102111542,0.045352271263046494,0.030496124173184282,0.015654346288458094,-0.06311596860462791,0.0830535648193923,-0.15621808505590565,-0.032454662719888346,0.030602308743115737,0.012790997939749674
PIGF,-0.047623942601920995,-0.034750819997417456,-0.008127228907813934,-0.0002397755064876909,0.03802597991855033,-0.03614097122066731,-0.08268087568311079,-0.005491937115817195,0.03169074086928523,0.029145664439578844
CRH,-0.013324948323461266,-0.013261446500710438,0.014163497490081816,,-0.017141902400620662,,,0.05527226512879702,-0.03161899204332875,0.025404885024336528
BDNF,-0.0016101180079618196,-0.06841376919942548,-0.001280789866031715,-0.025510520372847005,-0.014115365795055115,0.08209844118606381,0.01431417656861888,-0.04586972568137031,0.03361954020919232,0.06789957407490031
CCL5,0.001318636348293367,-0.019371709457713975,-0.006815470078770334,-0.012750926487257393,-0.01700250824088593,0.011269277505830563,-0.033070390601948954,0.02686558229464592,-0.031254400865618065,0.010105967189359376
GAD1,0.05899774976426954,-0.022315364890817938,-0.004672728006188031,0.05522138085695956,-0.03980921592070571,-0.06530443053545387,-0.025803912077197767,0.04968398061641846,0.041183660721726176,0.010345069642100198
COL14A1,-0.005259310641538278,0.016320215120642013,-0.024470411567138355,0.035032119503822096,0.056365231001839385,0.02039830546517852,-0.08622544058415632,-0.004989768666756785,-0.031757347959853945,0.050854477344843406
HLA-A,-0.0383210818841335,0.058018506852331335,-5.6556328534942915e-05,-0.02572228486025061,0.1032554265477906,0.08344184033829118,0.051854355432137594,-0.03440745174351698,0.04047793021518421,0.030211625523287395
FGF18,-0.01058657179596161,-0.01839938490496324,-0.012071085550366225,-0.017172381927459957,,,,,0.0827359770763323,-0.019995963644017838
ADM,0.01465980797499786,-0.02158392682588678,0.0831093779605179,0.03050576456124671,0.03907062477626551,0.0472023134539029,0.10666847878270687,-0.03504180668695425,-0.025159402362930156,0.013713720990913055
CCL15,,,,,,0.0599055391515301,,,,-0.017342497716105076
GNAI2,-0.022241768699154528,0.049746364644677826,0.0292446378124101,0.03750469969817678,0.04357846159342794,0.0820631208712208,0.02413599582361424,0.13067838983691413,0.023641721868909983,0.004230896559554551
HDC,,,,,,,,,,-1.634571208388711e-06
COL11A1,0.044000394908291024,-0.026058037915288577,0.0006661550645700951,-0.05022704904852031,-0.029075018296132103,-0.10289716116331023,0.010424525454021298,0.030109285907084584,-0.014554554770564061,0.022792425082187668
NUCB2,0.016669208183348366,0.019204757665405796,0.015802334634334978,0.03831194829297394,0.004485179449157423,0.03599320029933099,-0.0072497867708069316,0.03254907056935062,0.001624508871664194,-0.005951433839832018
CXCL1,-0.03504679377085885,,0.02006858614912688,0.06518734631218245,0.022060295009395194,0.011322076616612867,0.07989540708120155,-0.03218138454017896,-0.025172602442123958,-0.013242605059838831
VCAN,-0.025963554315601593,0.015748216540419756,-0.02805634647461834,0.034278843751811804,0.004798600778880861,0.005359889534100665,-0.0963884178286403,0.07156589235469912,0.002918005671491333,-0.043304561788975085
MMP7,0.03299380464789979,0.02894704755433974,-0.011125454233024868,0.010384175041138581,0.015062629695652,-0.027372742391965285,-0.07007941974668265,,-0.040725289387504374,0.07618487711386603
PTPN6,-0.0004641582082899157,-0.046229957888859474,0.012651993999081112,-0.013026520599740814,0.04978526821895658,-0.0082073610368503,0.16055346841864226,-0.010595056283514925,0.0065963379410068825,0.09074127778750864
PTGS2,0.05082796300201421,0.002611670769358963,-0.020781375675356033,-0.023251585005006837,0.016521463760031038,-0.026870198563588767,-0.058248162156893796,-0.02646741352793495,-0.06164126438258542,0.012331141586404883
XCL1,-0.011518568989421937,,-0.018273142302486844,0.0681671936788807,,,,,,
