,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
MMP1,,0.09301625341997072,,,,,,-0.014974703750262946,0.031820993788264966,,-0.02084481922655638,0.04921709285717081
MATN1,,-0.026991072991753743,,0.08448953026696134,-0.010273964184395652,,-0.03642147031254465,0.061446137556220484,-0.0237143673876287,-0.02733103218474469,0.02159757252728375,0.026096078258198974
ADAM28,-0.04496310433579649,0.07407173101704849,6.956927778706153e-05,0.12985138961640286,-0.03093208109417482,-0.01895666253083164,-0.016088952330608197,0.0271932067938068,0.020486523655285544,0.04698488971708523,0.011191047485639767,0.07008978947189427
TCN2,0.004962249976577018,0.04065292857462019,0.0369963116708629,0.1613895065695115,0.020459100535193658,0.001349993996248363,0.02760435437926784,0.06196146178826583,0.030302679031216643,0.10063779227214163,0.09417475689444192,0.06876969734477714
THPO,,-0.03517048568245076,-0.02185687846039548,0.002793347732272996,-0.021092002984884835,-0.010797810773121617,-0.034906518567770085,,,,-0.011494432086973082,0.08128387405496934
CUBN,0.03454924367588914,-0.02799295175349033,-0.03982032200341616,0.052906677994379696,-0.012274156121353224,0.02743807392348646,0.07976519020725797,0.1002483320868768,0.06011408008569724,-0.0007222920235316857,-0.02425433166373006,0.052050224601390645
TIMP3,-0.004784430144646722,0.06714274745969023,-0.026876634773109358,0.09457148547932123,-0.050559252861624174,-0.006240818839673135,-0.11422089734186726,0.11422955430994748,0.08365629642851412,0.08811603426777984,0.13285966366475116,0.11156836766655241
PIGF,0.01229034742924445,0.08037762845082495,0.044087235846048706,0.12060397263103892,-0.0013647267341625592,-0.008559702235664808,0.10880383288967975,0.07290024133357458,0.07594668170840281,0.01605740257267199,0.07505128922140594,0.010781526879844535
CRH,,0.031145439087356414,-0.012151940517827996,-0.054666157509691296,-0.01617361784246166,0.043315380396138047,,-0.0007504840921514423,0.025389852282752635,0.04546238718704262,-0.005928383828950806,0.05402268658016936
BDNF,,-0.03236587655027779,0.030086546258957098,-0.15750957199900983,0.02110386820702135,-0.017565396821948857,,-0.036169561904715486,0.030156154264844613,0.07775144836114545,-0.05859926025062933,0.030134070573593
CCL5,-0.04948342494659272,0.03967788896873273,0.025297781653033362,0.08183443913871549,0.022021304216526618,-0.026982106038621497,-0.053603927604459686,-0.039622964734872264,-0.017490967908820834,-0.03851484565354459,0.01459748266101053,0.05887699207266077
GAD1,0.008310558058740515,0.026142511136380976,-0.002081561961926393,-0.11504021348493697,-0.08309317884193206,0.03120781757963097,-0.0383604196877254,0.00627710686635498,0.051556101006853844,0.01804974235981281,-0.010298023995062886,0.0814935159369922
COL14A1,-0.005118838972576634,0.07757505550897711,-0.028111439305525704,0.13593023559623818,-0.022317273540963533,-0.014143621023358467,0.04988446431829723,-0.008953155848978631,0.04811133954977538,0.02400077517884679,0.13652155693929732,0.07268005254235822
HLA-A,0.06056530270753396,0.06686942068762719,-0.019764954516464435,0.2031248557953867,0.01006281904155962,-0.01305366849430768,-0.01505216962247336,-0.03789812970574175,-0.09895489844115822,0.11947585921874355,0.035621756187380546,0.03415277859238896
CD5L,-0.026730670194433887,0.03114543548406635,,,,,,,,,,
FGF18,,-0.0057528036782716445,-0.009654625866408145,,-0.011008957386138444,,,0.08448882848413912,0.1305317263958364,,-0.0360213308949619,-0.02018780350968146
ADM,0.058917012028210806,-0.0025562296698394106,-0.009810988655491862,0.07585519502804877,0.0811702842820406,-0.0022835041238047035,-0.028558691807025097,-0.038659331368374954,-0.06892259810050813,0.019661707038304183,-0.0479189791557938,-0.038290580012379005
CCL15,,-0.03177005635954611,,,,-0.01259877186444642,,,,,,0.0062844251572056605
GNAI2,-0.018602493340800667,0.07751094766337516,0.05603746332632224,0.17096199249202362,0.03380500085401205,-0.02495041681216783,-0.00025058510414980396,0.021402132443402975,-0.03069516100488363,-0.01113435941716524,-0.01044416187552108,0.04684265480045881
HDC,,,,0.15448756043187886,,-0.013144945777539982,-0.04156678584944846,,,,,0.021052698000349146
COL11A1,0.014168813485257795,0.09762212541027221,-0.01766763956757129,-0.02530889942642037,0.046872357105397874,0.05686830838006045,,-0.020451894971306513,0.016785823658512916,-0.0035999259187724235,0.010775634245663697,0.031343225421718336
NUCB2,-0.01870559563980924,-0.012038699821380942,0.010997673537686367,0.08151402642009252,0.005204728762294431,0.014236867468731545,0.011345874817860153,-0.03916171345444597,-0.08510240775242851,0.09316340534132003,0.03278491593282523,0.008746839767203281
CXCL1,,0.05611694226582864,0.005814937523709391,0.015085501872978161,0.0009974861785540302,0.018941378085446756,0.018762448929093834,0.016599369228970654,-0.012198384546496318,0.040395283111622084,-0.0009904112272322602,0.03875967523344508
VCAN,0.0934199207324751,0.08012207196653355,0.03709585757787042,0.13333821299835824,0.002701784442443012,0.08222130771116459,-0.115283052156354,0.037866665039179306,0.05815663208192435,-0.06913338051075961,-0.13412073185737589,-0.01885508256417756
MMP7,,0.06804747807596102,-0.01919405295755105,-0.0259483811309338,-0.010146531647196257,-0.018981842934589443,,-0.006539127803279421,-0.019315341774146323,,0.023093761669033132,-0.0013189150971011057
PTPN6,-0.040887923612376705,0.06024825443462657,-0.028780483156691693,0.06858630144428698,0.06696933485072237,0.011996249838817937,0.05088851646368931,0.0884683608562896,0.08768641874200198,-0.011745978374427502,0.019873138852132828,0.06770639996191442
PTGS2,0.018902282516416416,-0.0038152129034928505,-0.02131027520610693,-0.17308527995756806,-0.02260071805591281,-0.020956016039819364,0.008789737382103157,-0.002262193402665102,-0.036746177265737145,0.025766308916619518,-0.02290810062992397,0.011223528606621246
XCL1,0.022060911816304384,-0.013561527364573918,-0.010504578465306526,,-0.016665298583093725,,,,,,,
CD58,-0.03568213990825672,0.07517731257477372,-0.0006198162659528347,0.15474955225949413,0.028892938727634748,0.003496323457696322,-0.014009718296008066,0.05020220386053036,-0.007997474545367792,0.010815619819323385,0.11849193769141608,0.06375548659870979
TNFSF14,-0.054952059850454676,0.023898051531748843,0.07932818196688499,0.005689938551578257,-0.026873547624867943,-0.009597486997049036,,-0.004443492027530752,-0.026725728938846133,-0.03757162483735465,0.0067418134741462025,0.03201943742933675
CNTN4,,-0.023760217114952072,0.011366161637491231,-0.07591295584733189,-0.02810850569412763,0.048979845436551164,,0.02781645563818005,0.06712710260722092,0.07380083601588014,0.12014142978548088,0.057121095778638456
NTF4,,,-0.01328783173854756,,,,,,,,,
INSL3,,0.005932783577437863,-0.009654623972709631,,-0.011700018157579904,,,0.01912267482776468,-0.022085208337975244,,-0.03009882209518357,-0.023973628754650367
BTLA,,,-0.015324822327957567,,,-0.01225631915366834,,,,,,0.013126158356119726
MFNG,-0.051230732274380075,0.03601009430999715,-0.0036947656628717584,0.20029982456538306,-0.03861683127790621,-0.01720146812740568,0.07490920109167283,0.014105813135339467,0.0008802963508941497,-0.0055673452369453215,0.10584659649937374,0.05799999603030126
ICAM1,-0.06417297639562314,0.010975054792551694,-0.006736365213480389,0.11499084298202297,0.01488359539991838,-0.036742476709326566,-0.003056412454946975,0.03694071047308187,0.04240003226090686,0.056985699498779595,0.05696504371668022,0.03918594118251772
PROS1,-0.06433920757606074,0.0950533835876887,0.009032573639129706,0.183033462949175,0.06093419857335159,0.05381236491644492,0.06798631424219463,0.025940761410824565,0.042532821305933645,0.1275364650285674,0.12944673412263247,0.011428189177322573
CLCF1,-0.023727932744717593,0.058881598255883336,-0.0016850507609207314,0.05317001700514664,0.030226702278225392,-0.026212132110592732,-0.008923498730037328,-0.007588572855824576,0.05933161268183243,0.04196864923511903,0.07218624987060507,0.0397311260242592
PSAP,-0.14766571249755062,0.059539744542297685,-0.03564360113819559,-0.15598427143181776,-0.059632642051093025,-0.030496183751090353,-0.09666418782741043,0.038760661951974806,-0.02625004896049214,0.05660061407664551,0.08852776338040903,0.0878112187616658
EFEMP1,-0.03942535642672891,0.07098427343150822,0.0038088615610972175,0.12218666896047667,-0.034641076208734675,0.01792926865649671,-0.032580380808709335,-0.01975576671328467,-0.01705700506366134,-0.036565539758143785,0.06865165075436973,-0.05166567456962795
C1QTNF1,0.07532664312842793,0.023942491277069905,0.024437963702945174,0.1265803501974518,0.05273012355230328,-0.021298955489223607,-0.03562928221144732,-0.0033307056719338816,-0.05460742635981257,0.09147546580413864,-0.06639203529926384,-0.042591814738674294
ALB,-0.050572851086432516,-0.026467402703972145,-0.017140406494491535,-0.02474452085380066,-0.012773351097108157,-0.010900718169146109,0.05598093351939333,0.13744093364765186,0.0406679391005334,-0.04150098468520794,-0.05038468147217738,0.07973056811494332
CCL13,,,,,,,,-0.029000397991041548,,,-0.0337620833974808,
EFNA3,0.0711431708958138,-0.02789813160572459,-0.05867616100501423,-0.13381186912574786,0.008188720918375454,-0.0302101998717768,-0.055794900492924994,0.04239996391422614,0.06946826625562386,-0.03950446179974524,0.013522847584511777,0.015134629649324039
DRAXIN,0.04790277501950632,0.024204551376592,-0.0052653298438238546,0.0746871273811484,0.06612313750003682,-0.008752741771559441,-0.036247545246705114,-0.042403583056391206,-0.06793274086852982,0.044004621687001685,-0.06948853159959598,0.08728980625724571
RAET1L,,-0.018418427155650237,,,,-0.010483378087571901,,,-0.022354018242229923,,0.05885922299845541,
NPTX2,-0.01955199794360591,0.021857838134174065,-0.04375132653940116,-0.2270621657429871,-0.07251833168818077,0.03800476539210832,,0.0028903915554401,0.04999327735240462,0.08103584359945315,0.021406378810320623,0.014046296769081229
FGF11,0.12220176051941364,0.023155982799295823,0.037554729458202915,0.2077250832962038,0.01737263562891384,-0.019838936331675234,-0.07440918747096961,-0.015121156291907181,-0.025570253964595346,0.04193517394862302,-0.01416369878216614,0.021171907457274517
CD59,-0.08991394568852583,0.1251074849788827,0.022536985492832635,-0.1645928622701087,-0.04131999073815251,0.035431124080406946,0.03450713198381576,0.027987917297052394,0.00621763994875941,0.04992730770868794,0.05940722419214872,0.029495819463995036
COL9A2,0.05739572791056227,0.07254027341153607,0.03447796131448364,0.037342918558482936,-0.026655330757074245,-0.013731192536328105,-0.027688352288194388,0.040280448993046176,0.048011421635476816,0.0034345904194721124,-0.04975779440914512,0.083193835840024
DLL3,-0.11042219502364858,0.033361526941162546,-0.012532839922669653,0.14355619453853347,-0.059401015149931506,-0.014363942501049701,0.12601363195417487,0.08565667003269592,0.10123463736884702,-0.05911588455366201,-0.025570855684216312,0.01819437211969299
FGF5,,,,-0.03465882765680563,,,,,,,,0.008499838051299705
LIN7C,-0.011493058652688529,-0.024597145397973235,0.017419853370103707,0.06796573141642683,0.028149521593520743,-0.004812916201724626,0.006522076331546776,-0.027845013941318594,-0.006925998927750589,0.06885857292154461,-0.06037532127985063,-0.016894389418963252
GDF7,-0.034795354863172916,-0.009386148429795446,-0.017226667842351027,0.09932972387131704,-0.02416826962392233,-0.009597486624090674,,,-0.029419941501023592,-0.019646441023509854,-0.024468585510725678,0.0666331773230902
PSPN,-0.04040300633551661,0.0026664175250844645,-0.033089236097248696,0.03651755122733977,0.03695156452103507,0.037288026920386845,0.052646108154559015,0.08290103731203582,0.0645937655756501,0.010327211786901628,0.014090853867303023,0.12818188492662191
ANGPT1,0.01806814212839408,0.0871105508600085,0.05243451700749591,0.13919531719777745,-0.027533334369330354,-0.0034411810591933574,-0.060460675850576594,0.03781020780021488,0.03239248816995013,0.04137007780933745,0.08452603324222624,-0.04080643549706672
PNOC,-0.0004919697260696875,0.02795033558682168,-0.03699517857151535,-0.13007490336102182,-0.07653259593319976,-0.017304911691003243,,,-0.03128529520147326,,0.03804540142946569,0.008363406460114658
L1CAM,-0.05225058896573658,-0.025501546031798092,-0.01428299895309121,-0.07102447830782005,-0.061485671600212205,-0.0292434182067623,-0.09362761078621638,0.01242709603962999,-0.09112627673054267,0.028153508509706344,-0.03281245648979708,-0.030113425097311894
APOA1,0.0830297745080009,-0.05903868675193123,-0.015035481675795206,0.07090325300033845,-0.015235458951281203,-0.015532610643980834,0.10902828571921072,0.06372061929318831,0.00904056902271715,0.04399640400445647,0.0154805618171533,0.03766858360473224
PSEN1,-0.030478570694444877,0.06742907041729487,-0.002204825909525001,0.0071527415281960535,0.07521055729530927,-0.04207995132329342,-0.006132442969328745,0.11825538642989535,0.0455097611544508,-0.023144385676297865,0.07747888081969713,-0.016343430860787014
CALM2,-0.02855214564101067,0.051013975414820695,-0.0012826708586959712,-0.2384891377582934,-0.08146806334560211,-0.024117507982212155,0.027060290610866514,0.006558535391544721,0.08861424190158661,-0.05996600751625972,0.07450289037673591,-0.036285403400372944
CLEC2B,-0.08899308110571669,0.018573210114226465,-0.0006318910786740515,0.18549963732551566,-0.0009409689065918436,0.04378023539077899,-0.01644259975967838,-0.0034306576956175737,-0.03942368399798104,0.003348905510071288,0.04649150765131309,0.06062866255289918
NTNG1,0.09883172894200887,0.1042628518270086,-0.01651285210909476,0.021382445056446698,-0.011459206693013525,-0.00376242884879101,-0.03224359936454891,-0.05166190258150046,0.10921305899342887,0.037904414568732815,0.013534731997632296,0.02249873985904512
LRIG1,0.10025419018043977,0.07651111537950019,0.009908603765857015,0.12469944329708824,0.010647039434105741,-0.02066147439981331,0.05701657504156286,0.08901646555890105,0.09302934491128201,0.1512954238412924,-0.05924207274223189,-0.009043864780805358
CPAMD8,-0.030616926122369697,0.020286270856903314,-0.011419697427773384,-0.03135357388202289,-0.012978021505237237,0.05010215786395132,0.07230837939454796,,-0.008454727046140881,-0.026071498465507555,,0.008556716729015324
GHRL,0.052383971215176815,-0.004669247104363151,0.06923042129369186,-0.035350426164092105,0.027302780127761005,-0.008752741771559441,-0.05082132091315319,,,0.040719761420970606,0.05718300489588958,-0.034483794059794674
NPY,-0.00979260299956772,0.0057127688102261275,-0.01591467704268314,-0.09188754310898994,-0.023139225838289278,-0.029130609890751266,,-0.018583767586501387,-0.01625890764321826,-0.05822194061328217,0.096269505570953,0.026529714696043667
MMP2,-0.038664618445264455,0.11622575689103774,0.05431280010212839,0.21318490420757238,-0.024579671876984333,-0.015534750982019837,0.06745254654311386,0.06581026013231922,0.0369265370005593,0.10290709947444894,-0.0410599667262563,0.04970720590059763
LHB,,,-0.009945694041045864,,,,,,,,,
PPY,,0.024684100136553054,0.0828822117040085,,-0.009484822342857377,,,0.06616814417296973,-0.011152729127058971,,-0.003792431464717301,0.009229756767648615
ALKAL2,0.008863745583639606,-0.0249225152077516,-0.009801198619249121,0.010067597320897875,0.02730206375971909,0.0006834898302105701,,-0.04719597544498421,0.014583221584813882,-0.04821380892995294,-0.024440734146587397,0.07416448197776067
CSF1,0.007692381584486827,0.07785272887095661,0.03800234492024409,0.09326455637449084,0.06748612309524316,0.006448889381769978,0.08610250741899768,0.034786534706352845,-0.002930476040813858,0.020199492692154437,-0.06076918379823043,0.037727252078981734
SEMA4C,0.043743570252166616,0.05484236041478662,0.028547700131845932,0.042686059752528725,-0.02551832113877033,0.008563346282212414,-0.04237123324118538,0.09108443345708504,0.040552621912114006,-0.03578490704793628,0.03682740102993591,0.09968950485078042
BMP8A,,,,,,,,,,,,0.03802376475373727
ICAM2,-0.01220347158304438,0.06948622311836304,-4.287484437535464e-05,0.06958115071313685,-0.049324991633477866,-0.025205086898526376,0.02714829671291079,0.1074330876921073,0.062464545535097504,0.06278529947295415,-0.011759164919332364,0.006076739879103587
SYTL3,-0.04252465267551126,-0.037915081988907515,0.01863415398573359,0.0726978450682967,0.04104110431158732,0.022670868120993042,0.07083217579274084,0.034989458607861235,0.05566995385090929,0.05020742149917747,0.06145289307188145,-0.01596789784143493
IL1A,0.05503485985459545,0.02826142112744948,0.000934265596192568,0.04812678506783911,0.036539073447173574,0.010248295840477598,0.11353971459724828,-0.03273964905573287,0.007438416013920719,0.09481561137148915,-0.03902864746839717,0.013438645562866697
HLA-G,,-0.028341561404182744,-0.010504577516654864,,,,0.14733692132828574,0.028881803097399458,0.01431198740386096,,0.027296545619894346,
PGF,0.08097374181149523,0.07439871570303082,0.03654976114336807,0.1864200394831027,-0.03985265508494607,-0.01582649445545061,-0.05299154471396989,0.05771299147686397,0.053388010491738414,0.10323285760323339,0.007590903969293668,0.061451572081026244
LGALS8,0.0006833749465930893,0.06220410695816638,0.018002652280701817,0.054742758979299706,-0.025330712681849617,-0.02285579804767296,0.08084852340965631,0.03595990145866856,-0.014390043217863645,0.03339875974264159,-0.04356817368566126,-0.007823933445998603
DKK3,-0.05326970933907686,0.05946618001518382,0.06609368570534706,-0.1800284738600265,-0.03524926688826771,-8.674618482703761e-05,0.006711466594782159,0.06609825072548249,0.07153957786745968,0.11060503025963603,0.04261293621151789,0.10691576899346224
COL16A1,0.03987671746650008,0.0738976220243342,0.018230133240558513,0.05191453955296258,0.06988158733852202,-0.034126473370735995,0.06826618702913435,0.045705207820318665,0.04133853901965103,0.02939812671927107,-0.023567877111143512,0.0861302605316552
TPH1,-0.03869844492673124,-0.020809903878851656,-0.019115618295089842,0.04065785625778396,-0.021936403793259698,,0.047116828864678134,-0.03088354928069489,0.028067590693336184,0.02502316175559327,0.05757170099281764,-0.003761573648363779
TNC,0.06042673973159154,0.03189531014584107,-0.02944717785679666,0.21708754034094913,0.08181175357009217,0.038713222910046634,-0.043415118746880324,-0.06438076013751765,-0.05597577067517538,0.10620881721106827,0.07219530844251894,-0.03885649285485732
TNFSF9,0.04652390064333172,-0.00971491571619182,-0.017226669001117283,-0.07902793727114514,0.008282421629780854,-0.014619722075702212,-0.03541770644205329,0.06647761777821608,0.031311298287631975,0.0027970095153693336,0.03405737907462869,-0.009001988802683204
C4A,,,-0.011791197411558879,,-0.011243781141043784,,,-0.032286602502608966,,0.042750894734172165,-0.024726647024841657,-0.028976766867999066
CNTN2,-0.12849306931458712,0.023570580130725632,0.06220320541470029,-0.02219073588493083,0.005800624192993512,-0.016506061802966945,0.0028454716678279687,0.1058626959166902,0.11594584168340694,-0.1396791417573027,-0.002419762226718623,-0.004438035061451139
F7,,0.012618071549919525,,-0.031353555658276924,,,,0.06626162592244633,,,0.0065757570514091415,
LUM,0.13781693531135916,0.042755773160372726,-0.040089763207471374,0.22275951056482504,0.02777470439289026,-0.05128463597651652,0.049792758890430576,0.04923058999273069,0.07333698607232018,0.11610634047926713,0.04130241035647934,0.05762947828455031
IZUMO1,0.0022442159400433486,,,,,,,,,,,
BTC,,-0.018418419483783373,0.049079151277070764,,,-0.005757337794452628,0.05299302469908319,-0.029430010893572715,-0.017476148496400962,-0.0004865375477627105,0.18085342014470554,-0.0032381202312739116
APOC1,-0.15337204333831894,0.06313984045617954,0.040281231071898245,0.2956813059020441,-0.07255494338977257,-0.009306811613159093,0.017895284437101883,-0.07414936573571866,0.031206407496824514,0.08887784843667375,0.08518195275814365,0.0630415419293727
PKM,0.03607426670098631,-0.06212901897537209,0.010618538220287107,0.07880371074253514,0.041673027803470396,-0.0668621297434785,-0.10184603339669789,-0.05517425347563414,-0.09196103892138857,0.07647905213100212,-0.006315866406625033,-0.04956834255047469
TNF,,0.07843008401496765,-0.001699561590530606,0.05213707087461998,0.05435969424589959,-0.01279631502976063,0.07344947396865868,0.030440156754552822,-0.03431903653878826,,,0.0990676805931863
GNAS,0.05826272991546072,-0.08978831794680517,-0.002949797649181662,-0.1422929945905918,-0.024120967552580735,-0.01448811457600718,0.05727983826737278,-0.056743359165646816,-0.019001571525819213,0.14690837391103967,-0.055136724971729126,0.047006894416779375
BMP8B,-0.007193373902554432,0.06275577544069284,-0.015228931554593967,0.04185851246387222,-0.029203094181148134,-0.008496621650188742,-0.01898300529273709,0.07912027994758239,0.02535300402584616,0.038793703727398175,0.03609539436112608,0.07325902663259933
LIPH,,-0.02080989875561602,-0.014937899722891898,,-0.00906556127275719,,,-0.029000408656682464,-0.038262773230399685,,0.11628030879340863,0.014232402074962187
CCL28,,-0.017054530620758915,,,-0.013959472982113025,-0.010049709286800317,,,,-0.025736317206380952,,0.10932715166439345
PTPN11,-0.0009143713076863499,0.0022871128615521994,0.04207811959895775,0.021329825102416985,-0.01491239070959395,0.04452023389679201,-0.02246897095212329,-0.034154321834693725,-0.03208038117325435,-0.020493949390230762,-0.04501191013631381,0.02065520198507015
ADAM12,0.03495033627888528,0.022149943246303847,-0.029715804114689253,0.1076174647661598,0.10680704418785592,-0.009712419281100504,0.0802013458038479,0.01316160587030264,-0.01021857683651021,0.11093121345735418,0.02869783712461487,0.03627074319331393
EPO,,-0.015900019426067117,0.004336574032070824,,0.048819315232806776,,0.029206256141433816,0.05247690022697163,0.02743271844564859,,-0.023409882778705905,0.07310402249591585
EDN3,-0.00904197220588687,0.013234464383805314,-0.018957903557762685,-0.019594178375092662,-0.014701007483236215,0.040484653209185505,,0.020407718474474725,0.00668032423111726,0.08585315804864123,0.08166227728117151,0.018370918603047053
CCL22,,,,,0.009593953735518626,,,0.015718640752921165,0.049989027551065636,-0.01621657903668221,-0.020541153043209297,0.0032110493018085375
CCL2,-0.07839663571025607,0.09158534778279302,0.0023456491983397027,0.02268275827217751,0.07070399644667424,0.027729684253091386,0.06322728501375731,-0.05927056253860388,0.0025585526357031216,-0.04188560853014192,-0.07286972269985248,0.04123955374097841
DSCAM,-0.0086334607853307,0.04425430848442435,0.030189688215910764,0.08563170855931167,0.02348446902774357,0.04244832944865849,0.019290008769462012,0.0853018920793965,0.09086048231618928,0.018191891137994944,-0.019651533605031624,0.00465172478328958
GPHA2,,0.10781693821075966,,,,,,,,,,
ANG,-0.03866543277618847,0.00032293785609605253,0.024770257377120235,0.04900960088728074,-0.031101440518294183,-0.03473456209939315,-0.0709457619812317,-0.002616785121176821,0.04110197874133236,-0.03568421345720636,-0.015269576128257268,0.05505125760739081
FBLN2,-0.014890199444671934,0.0022036154250001513,0.0553669564394954,0.036638838060547955,0.00522237093854361,-0.012904549729595151,,0.07306065654298412,0.11107662245636687,0.04742139882379437,-0.01462545814993704,0.11515592648136859
VTN,,-0.013203790398725901,-0.019582183030968803,0.0416473277037563,0.01918658200666676,0.07185974623361491,0.03779623115245494,0.014093443943248149,-0.027943527909689708,,-0.030312638566898326,-0.028976772883923127
VEGFA,0.021931959410250588,-0.08274496921186256,-0.03326807172319919,0.10261422843223666,0.08309406471290064,0.02872308443555821,-0.11111893293591223,-0.07012631692186755,-0.10415431042396195,0.007659717588157998,-0.046961840926175766,-0.08028656077837254
F10,,,,0.0029634902102312535,-0.010399903153075268,-0.02572276937930784,0.08042655054627203,,-0.030422366087605502,-0.027639843080742795,0.03483295330638901,0.03690508997901601
SERPINA1,-0.03931177548813822,0.09220939944323545,-0.0015175566149320781,0.14826287892144321,0.05084368182619753,-0.04163725088935906,0.012519359999733224,0.008164695924748888,-0.07177275356503436,-0.012617867936407985,0.07641195121077463,0.035748412614437786
VWF,0.11593142244264883,0.11846601824723874,-0.05405436110429754,0.14960483414722958,0.04774742235729218,-0.003068682313644729,0.051618143487034945,0.09407098442744435,0.04710904004880895,0.12628465351271645,0.022231469330625864,0.0659214788887167
GDNF,,-0.011327118622308108,-0.012386928705064285,,,,0.010645728796253452,-0.0013813496100365855,0.050365290032174354,,-0.032780940710546005,
VASP,0.03186144725477254,0.07461256490284673,0.01603146512025959,0.08017753768121963,-0.031914766576436646,0.04751509643582915,0.021634584566179785,0.06146734294236247,0.018078317539740645,0.07621944361404552,-0.0652745021695996,0.06763549418200919
ADAM15,-0.05451998123482609,0.05208323092580914,-0.0028428258759894023,0.03211291104721246,0.034348589042936514,0.05379446737884853,0.017804351233240565,0.046520760347673544,0.028623199899754054,0.025813924567682667,0.004700280419575864,0.028259039059677662
WNT2,,0.05054127022248208,,-0.06979404966550834,,-0.01140214889512496,,-0.017497967791325956,-0.009057179123136982,,-0.014518028107302359,-0.021648203305592303
CALCB,,,,-0.034658827280156866,,,,0.0206687735089292,0.029727887215555273,,0.02598726559831863,
OLFM2,-0.03921716692244003,-0.032410209368271936,-0.0044653310270302135,-0.07322653812764279,0.036259215707580755,-0.016759812726471805,-0.011618018349029832,0.029868150582799676,0.03841109088161972,0.021020028607423368,-0.023209071156119622,0.044995607882589314
MFAP2,-0.03627108882517158,0.11580611027258482,-0.00765270085741348,0.08430830513769881,0.10044670440469967,-0.024161197008661532,0.030270143807964344,0.09537923087595301,0.10661591986329297,0.09428185926928868,0.05108421020280788,0.09915459430900989
HLA-C,0.041949628208205435,0.10341152872658754,-0.044812277264076626,0.2286094554076159,-0.04178661905069381,-0.010304219286960603,0.019985431549322263,0.039099591334392864,-0.025764523014509644,0.1028470286846514,0.0792116619624423,0.11513522141015056
THBS1,-0.0365413566098136,0.027152820876107337,-0.03145727568117153,0.06419725193929526,0.07610206197776663,-0.015183483339259089,0.009518592573412645,-0.025487249076742872,-0.020999820713559863,0.03875395944568824,0.08864948027107339,-0.014584544528656434
HSPA4,-0.018445514480222455,0.010505849945146096,-0.013150667365605207,0.028769038420943874,0.08298103412074567,-0.07083978738213718,-0.06501077568017179,-0.00581802505928179,-0.04914486214062709,-0.00885790218725788,-0.07626104306219918,0.011992019863461791
LMAN1,-0.051788517856762986,0.004429823768836318,-0.035296917765776384,0.17583011137274035,0.014998513661392019,0.01107846614772598,-0.05651328836543148,-0.024363883032639925,-0.05627393942267103,-0.007466740442235552,-0.022086219572630673,-0.011502361533097825
LYPD3,,-0.031746313422490374,-0.011165528553666657,0.09880158751373448,-0.013279514769956076,-0.013316120610192347,0.09614469133266229,0.09272787212333726,-0.01439502014140959,,-0.01770459236619936,-0.013270647838861109
APOE,-0.041951018287283155,0.04897792418889621,0.02309006426401639,0.09684844262959678,-0.009554981082100242,-0.03435065489925829,-0.022291887993700576,0.011725125912377865,0.062019586291774974,0.06486751160505094,0.11318911781004022,0.08036879034791723
SOSTDC1,6.553054523558886e-05,-0.04687921449262633,,0.029071374796358396,0.07339190869359909,-0.020550165730633015,,-0.022334756055872058,0.0065315932384732624,,0.06505635709631895,-0.00044961846596071884
ANXA1,-0.05396983714441794,0.062022713060057466,0.0038649827133332335,0.22491611275303147,0.018507012155002722,-0.04918577787879174,0.04604803949148264,-0.0675687926743477,0.03180263529307576,-0.004843973088060249,0.05233923945902954,-0.018364098390822387
WNT2B,0.010200760611381912,0.0009200389196515956,-0.03707200640267201,0.13079888768677655,-0.033893632438998414,0.04338026426974349,-0.02065871905635314,0.060620859679175285,0.03961933166335689,0.020398747571608755,0.04470280186738334,0.010066289152346804
AMH,,0.05367191085883979,-0.015514980424849285,0.028534480684678374,-0.013671891848784866,-0.011303533857757895,0.08951896682268766,0.004718045694868116,0.03729922730258189,0.05628250996528766,-0.043445725121260347,0.06724176976768254
GDF10,,0.018408286810959094,,-0.04814990846533098,-0.01277335074041954,-0.023325498513810442,-0.0026634281039489257,0.04750515857048264,-0.047734878583935915,-0.03248211849420409,0.06475511746791598,0.0775040687584347
EFNB3,0.02266063688869934,0.019949239835728372,-0.0003114920331464282,-0.04615963773487302,-0.06925478537184279,-0.013292359005916363,0.024100846370395695,-0.003483294460629605,0.03885106471580558,0.116290652948741,-0.05432359185966915,0.05794638201354108
LTB,0.0017372069667070467,0.0816657809181028,0.00822746548631141,-0.0029895132403009402,-0.01650285876077514,-0.022683599199643398,-0.012610649167651013,0.04392787420226335,0.1398501019517391,-0.0037116814959159447,-0.01273516206425262,0.15092851674390437
ANGPT2,0.039544392946364915,0.12490420639442636,-0.05225647337695018,0.19549145508556504,0.05463129577220625,-0.02636684953691128,0.004512517135027828,0.033455603242969194,0.06170912212685565,0.12682811667502533,0.037015815796217495,0.061584405741386496
NRTN,,,,,,,,,,-0.03248213014701111,-0.020844820877338643,
ADAM17,0.05915404187385755,0.019563654514742287,0.05836708695329712,0.13077684351548924,-0.03552670734636395,0.014870694216453836,0.07380079758122308,-0.019448711713344217,-0.036776423596387456,0.07859880298539752,0.002570016009274986,0.04240089976495022
