,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SEMA6D,-0.04728110079541358,0.006599902410029331,-0.05550707517955142,0.017273629521894585,-0.03528042026974285,0.06106718302252121,-0.08952330122754958,-0.029868211262939655,-0.03961895343019932,0.04761211605566356,0.019238332497867047,-0.028271247196122836,-0.06056664242617377,0.06418871116622424,0.07880756216980843,0.02518555587246725,0.015246853247280057,-0.010784956209254288,0.07076417137375808,0.04582291210022683,0.034692603239014734,0.036628197287030616,0.08090729262349307
CEL,,,,-0.013423356099020423,,0.015196437989896212,,,,,,,,,0.06984987780623172,-0.056606699519220004,-0.005121275672098961,0.01927454641625803,0.07053564895498347,,0.014780958735852199,0.013378473053060313,
PDCD1LG2,-0.04806110541422099,-0.04901071314883429,-0.0315056259348354,0.004198935569088872,0.022995905131359747,-0.041198429090458684,-0.016192226572491388,-0.03941614347801686,0.0282902675129413,0.07836747485888226,-0.07842178357371088,0.07152724402833757,-0.023164145515889946,-0.05283629015143023,0.03219972141420147,0.06264735852498098,0.060381409491405434,0.06640002639461967,0.04945196376386085,,0.033577831152569085,0.040794148009994535,
SPINT1,0.03974305648582609,-0.051761725739001674,-0.039271707330114966,-0.006581768283031412,-0.031821004586397396,0.009057505021753443,-0.011786730854392163,-0.04523095050417607,-0.022198544097693906,-0.0008361186708000063,-0.06474112685835362,-0.02555853057871162,0.014080822903271825,-0.027753160841811904,-0.04914261858034206,-0.01693618176515152,0.060216909997554406,0.0906244117749976,0.02331426493091155,,0.02431286274067554,-0.028588911808326522,
CTHRC1,0.004607657754145843,-0.05659827803965793,-0.01830732140456084,0.014170884609970704,-0.020744721480527365,0.02598010317462953,-0.12813324894023687,-0.012647061163138887,-0.0208593823024914,-0.008780396491324602,-0.05879564785247719,0.03601265347190314,-0.017050910461270073,0.02739054763691503,-0.08729100594582026,0.04456300450942935,0.08044494679264838,-0.007999435410131744,0.026735756515530472,,0.03480724276661997,0.03393393587935164,0.004137349714728736
PODXL,0.02957018308179779,-0.015466871365966299,0.025020355090323413,0.011687059250738575,-0.04817771007121128,-0.05554642301277974,-0.04718086197325757,-0.06295172975333001,-0.02184179424620308,0.0039002687929100026,0.08268003506716241,0.07510440706178594,0.059066453845068395,0.0885082842666177,-0.17584032956974754,-0.015518552220557124,0.05857823530448835,0.031183519452478648,0.013584345785609476,-0.12486401198618882,-0.062378165640157905,-0.021926190096986042,0.08897184136917521
JAM3,-0.02009797259201749,-0.042992668581668274,-0.010170516490855881,0.011023241570816576,-0.05941014282995016,0.03213489118298351,-0.0032741379873893047,-0.15740969890339598,-0.07359947201092358,0.0016645057958850939,-0.20414285801041193,0.06859969984117957,-0.05229714146109463,-0.008174589061333013,-0.00333927926585684,0.0640595178051171,0.12973739933026704,0.04655067987844001,0.0018926487567866813,0.005680331720713831,-0.049757380465583374,0.014019505003991347,-0.09642796808749553
TGFB2,-0.03026279764771138,0.028533410775686587,0.02991589163477408,0.018743972637352613,-0.021721184231746005,0.11425756046580351,0.03295573340107718,-0.10208285478796768,0.0041808696557121576,0.014683072686466113,0.05672540803004495,0.09295413084955309,0.02054345795672055,0.05005539188431807,-0.1344457121919298,-0.011926486148875197,0.01813596277839059,0.02777556420515141,0.0015390720502928533,0.02900558447018338,-0.048764238165692,-0.03187658286727847,0.13166063455176952
COL18A1,-0.07505785028294507,-0.06084616397616166,-0.0013130347142718225,-0.042447270657976106,-0.012627019336813068,-0.025769124682476007,-0.0847818842184823,-0.05084467916483947,-0.10785815408216955,0.01300295798860051,-0.1436137590113934,-0.00015841025054228594,0.012924674217398846,-0.062255364470857104,-0.1675793459178507,-0.017276669584172885,0.09959703969992335,-0.00655521554770959,-0.03296730399160414,-0.014330404676368579,-0.061730895773021065,-0.05406497891203586,0.1224619564238787
NODAL,,-0.03719982593819421,-0.011754462309317325,,-0.04177558771969525,-0.04126150383606514,-0.034656136118932604,-0.03029523204745426,,,,,0.000779448087862692,0.017465658748663876,-0.08143126579583847,-0.009325460899300643,-0.014915325067933341,-0.03128330323529107,0.055736105995594074,,0.07407268954740394,0.08016774616485985,
INHBB,-0.04468910434236286,0.048784438818678034,-0.04676533898750626,-0.03607757004414447,-0.00729195162144697,0.041847232267720025,0.030755978457988154,-0.0582858049037172,0.029593434251523287,-0.03457142501866129,0.010974692128649188,0.04208045761225044,-0.0791736539107727,-0.00996237981271714,0.16078022946402384,0.11388073534267382,0.11053960547121422,0.022848625878207178,-0.07185578784865089,0.04208007012481957,0.06826951730266166,0.004746359824996906,0.004250534540324013
LCN1,,0.036382260716618306,,,,,,0.038129135004236724,,,,,,-0.028712594159003024,,,0.04083798427518559,0.028819871184411313,,,-0.03614602962206911,0.017493098844037023,
ARF4,-0.014736251601486281,0.03400668871459606,0.031201665563482105,0.033679042463201636,0.06914124938454479,0.015754431037879692,-0.02822513343707315,-0.056255675982388634,-0.005141794027526937,0.008307904432331516,0.002736647915006885,0.031990488671920475,-0.04054024154529762,-0.04840375144964012,-0.15670385846203108,0.049736308221966466,0.028332548646365655,0.0819413828492244,0.07260415103540313,0.02032918014518851,0.015539574124926027,0.06938680226458634,0.06997528172453792
CXCL14,-0.05172723921128915,-0.01712939918632512,-0.008208653733889399,0.11074454983192647,0.02080480764365125,0.13022524522186538,0.11862714202011061,0.042623420652056834,-0.026416844840203697,-0.0001449407883657445,0.04066357808827079,-0.03677832998276024,0.12221182815199676,0.08390238058464165,-0.1491508923148266,0.02850142394762681,0.04926854596844207,-0.02266127651203215,-0.0317395869915354,-0.0004310568478051311,-0.017874290646284655,0.0016785010265056336,0.1288658361459044
LIF,-0.014326042505752886,-0.0816670290356753,-0.014874597757844471,0.04590356252626237,0.026763794401994175,-0.001866589195002503,-0.03536360059967719,-0.07102068129095518,-0.05364365295070882,0.03622745038250542,-0.08207772639581118,0.06346806172318896,-0.01258668987947424,0.019377679053238926,0.17465111951300785,0.0718914670443365,0.04884861307890653,-0.025203477284670067,-0.06124906355948457,0.03975871991744132,0.02445127976369005,0.05237219715937091,
IL17B,-0.030376734635277684,,,-0.027817951155705744,,,,0.005886897134263024,,,,-0.010632283862144265,,-0.04018281800462766,0.006421911242809277,0.0037207132612162956,0.03765939940839037,0.003341033520100157,0.00533224542724631,,-0.025914469456110808,0.020771612765022214,
MMP1,,0.013993972631145643,,0.00716611650508946,,0.03671169779458818,,,,,,-0.08510290913781254,,0.08757146466308142,0.03197840985299854,,0.03084654432851708,-0.033506260818694095,-0.03652513710248963,,0.019109580079074238,0.06918775513678155,
MATN1,-0.02393403580081174,0.007342085871373848,,-0.0321062499696339,,,-0.01172692294742228,-0.036693691715252226,-0.03174410410710245,,,0.05196040164325154,-0.029182774354928775,,,-0.046963008331991296,-0.03490130642682304,0.06712748227979101,-0.025647617634635297,,0.0689562373219836,-0.02329899286605196,
ADAM28,0.04929528898508534,0.008978215069443678,-0.028541877821821982,-0.056334763132131725,-0.01607426123229227,-0.020947077443712176,-0.008554686478380626,-0.049987098404616785,0.04072375610547808,0.00957279649599329,-0.19096413803339007,0.07393685553094964,0.03533329457627767,0.02660381794930796,-0.009063554722107705,0.04389152144905602,0.057154236374332104,0.09183104422934218,0.047558515920281756,-0.04672344886837985,0.0679268324673143,0.04286460985149556,0.019206972678721405
TCN2,0.015497000961251832,-0.07578433273746421,-0.05951285379188745,0.010983084509115712,0.018081842273085316,0.06360039763204846,-0.03323211441121885,-0.00760148384211031,-0.015220257942404489,-0.055915095853083664,-0.1347509035281479,-0.05528971669952524,0.07144623984671541,-0.06882981198538173,-0.09103012677301946,-0.1018331363713292,-0.009249279278782335,0.016325839461676244,-0.020850426742487313,0.001967604714585236,0.07630248715289105,-0.007711213492372707,-0.07103323650371676
THPO,,-0.0035102493855426473,,,-0.002469996424009207,,0.007997681460307996,0.03376304120740505,0.01794746568602046,-0.005561211997473534,0.0957733769802947,,0.07095276013430336,,0.029556057255555834,-0.003947698711602335,,,0.049987157083039725,,0.06042968887029763,0.021150744842481268,
CUBN,0.07303523621945338,0.011857728853336085,-0.004112109324867081,0.0536959250715664,-0.009083560171972234,0.03711390704332745,0.011882877983997616,0.028140443057700724,0.012062146351350826,0.004068980446239265,-0.03358854184909383,0.010780591225642976,-0.0164918927201108,0.026906034393115046,-0.028260756025766987,0.1056421229020083,0.029070684815208837,-0.009134635225594713,0.01528397770223229,-0.05382720330891291,0.048642830267743964,-0.03210204328762472,
TIMP3,-0.06776036685746134,0.03434242234538506,-0.017055793067168225,0.01325687648827827,0.08532429409511234,0.0585991581922091,-0.0642961534898557,-0.08315996253317437,0.0027580560147622553,0.004098894072534815,0.018255159007618038,-0.021088928082112768,0.03838062083807203,-0.10448144610158129,-0.10383044487327131,-0.018308924280585597,-0.02625582179559263,-0.05491415343791609,-0.05092206103867499,-0.03692320722832234,-0.03951118702467564,-0.0017889403735547194,0.042091435423454435
PIGF,0.0050230897284842405,-0.020999760762323377,-0.007822084519979386,-0.017075065708588574,0.009127805004603095,-0.009510143671663423,-0.0509700032988245,-0.05102127078989308,0.057145282012871064,-0.00028893480730743463,0.01624003130390337,-0.0005024731543070353,0.010783665404367855,0.008912201832236349,0.05020673169613466,-0.02097203052767573,0.07449197110204482,0.03156532414541744,0.022755099660512153,0.0023335912166093735,0.01056321703272225,0.11391352586386543,-0.003043135514838487
CRH,,0.026063237560664112,-0.014751819203611977,,-0.02392608021026234,0.14979839632446115,0.017331161576525884,0.02379424718915227,0.04564285702949696,-0.03613802096262119,0.06370440480718097,,-0.004967643764837163,,,,0.009678481606386354,-0.012238637637070752,0.006610156414871505,0.030393901128560163,0.05037950066701542,-0.015789129718458386,0.022331432283539066
BDNF,-0.043355778751679314,0.012563962001048196,-0.013196370848676942,0.022852803553284166,0.015885694557596843,0.04623452580049986,0.05669701792596719,0.1371238262332525,-0.03364952707286314,0.005897770570983292,0.17488829000792944,0.12814333143233195,0.001196904956180075,-0.04218257580133155,0.09137790864785784,,0.11866502025760572,0.00614234393978723,0.039207428133783966,0.06286055452019478,0.08829556754885982,0.051102313022184195,0.22149460387705186
CCL5,0.02826386125281529,-0.009134295293443546,0.004786159172409793,,-0.007347680318456785,0.03408660053419364,-0.00037336662367752816,-0.06721675330432986,0.053487028987018403,0.045065962897058706,-0.061938047618727975,-0.024332266521096404,-0.004915715307725889,0.037749181078850606,0.07219824544032866,-0.00978863487215518,0.05777646685747853,0.04376575481512347,-0.04962844324122031,0.03235455892809532,-0.0023235562428793777,0.006118906403196301,
GAD1,-0.045311173741634785,0.02918380590647052,0.03892061706515243,0.04198201621068133,0.0038728105542566687,0.1639191169247791,0.14653713237341637,0.1856612483681173,0.04652489267018131,-0.08850821002003656,0.2928297329859773,-0.01878495024083583,0.08637287655524933,0.012108928199710595,-0.001629846433255001,0.0825643854113703,0.022332668991369608,0.08547945662545738,0.08076584716408855,-0.047052075016909556,0.050366893316611594,0.00744510402213789,0.1312466027627844
COL14A1,-0.030097980992319067,0.0015276160835808815,0.05051721189502909,0.022840883427053607,0.014986121889309565,0.022353733602184924,0.011978901176773351,-0.07831558788370444,0.05510421082254711,0.011189123284530884,-0.07069440386963967,0.04164855369016748,-0.022922257760835656,0.002737505035135778,-0.009272727263985965,0.03984174265699819,0.12915028509443333,-0.004299349723817509,-0.004468639734862376,,0.005928044929938935,0.02910454096929043,
HLA-A,-0.0933687746541699,-0.03591332150577116,0.034373709845089175,-0.004337705188920865,0.02326339766270104,-0.07412183796310842,-0.13351202115978023,-0.11123188437901486,0.014228173291210431,0.04645903582810601,-0.3134399488968619,-0.09232562383211927,-0.045581879408210686,0.0681080129110089,-0.01332787553362263,0.02193608963410043,0.15551858504051602,-0.04469098242536563,-0.01942991847280417,-0.07179122534828526,-0.04756423655482031,0.07858985381713238,0.0031262619752569975
CD5L,,0.020854013959624357,0.00411818315774366,,,,,,,,-0.0431051975388699,,,,,,,,,,,,
FGF18,,-0.0053400194018713,,-0.02781792009107637,0.04314143115451238,0.10059563981809914,0.02262575932019425,,0.015648504882501447,,,-0.02178421695808755,,,,,-0.029835200379286612,0.010203689548685418,0.04797853767147059,,-0.03574375695189893,0.09364033804617543,
ADM,0.12943452091593677,0.021682691480560193,-0.01713630602842685,-0.00758742193886203,0.11718045529264016,-0.026236860096565867,0.013039145960334002,0.019394274108318475,-0.07512651189299553,0.006731501815506037,0.017218868190973066,-0.010340460384724963,-0.06754444848054943,0.1102971636297642,0.26615142336943265,-0.01938482791564698,0.11582744816501135,-0.0012943962695302436,0.03974740370097241,-0.05766256786411872,0.058817434489245375,0.032167346364186236,0.14032858665027095
CCL15,,-0.030945615920136775,,,,,,,,0.005344502005133862,,,,0.006948733944633737,,,,,,,-0.004719294523353078,,
GNAI2,-0.02915276899762494,-0.03817495811863508,0.07065555034721976,-0.009280919469180741,-0.08685446590017254,-0.07478822494028323,-0.1657802417547901,-0.14634729451544987,-0.06674435020070407,0.07780931695392787,-0.26652542452988787,-0.09699849368490626,-0.027264980350075838,0.02300383433761345,0.09294365520252816,0.010459932184280749,-0.07715030457789696,-0.015101629767226104,-0.07574502545013977,-0.08483862517110548,-0.0640903147231507,0.025325024710358527,-0.13847933032765522
HDC,,,,,,,,-0.03195818240265279,,-0.018708729368835234,,,,,,0.07495794259163,,,,,0.07093417170535074,-0.03387398545390441,
COL11A1,,-0.07594339977025022,-0.007664538652750614,-0.05211399459627994,-0.050714721124085184,-0.08414681442779477,-0.11646813442438304,0.10578914726417793,-0.028341784105448197,0.03719381782465755,0.05792724077829836,-0.0014627633951731604,0.032138074167052715,0.09241861511054827,0.012679558016037021,,0.06172673997731435,0.02849984325296299,-0.0145342882963316,,0.013848487975831408,-0.05636412653307762,0.12831562390432535
NUCB2,0.01730952144281576,0.004181666671196634,0.024473808971739626,0.10121120670771891,-0.006793690278053876,0.006926845206867794,0.04034413212784631,0.01399849635793079,-0.017571348510963945,-0.01603406134281959,0.07136098700220604,-0.014803928819486892,-0.009382560344637757,-0.03584271423883331,-0.10256634039156429,0.10011492935622718,-0.001878706581383073,-0.03843732284396088,0.056985787594050936,0.09469537433479183,0.04066784518771975,0.10769185065597903,0.07821790978131068
FGF16,,,,,,,,,,,,,,,,,,,,,,0.1140353797828743,
CXCL1,0.07322133409577929,-0.016085487619638274,-0.01582517413238202,-0.027410751737175807,0.0266260157414649,0.06434148537158264,,-0.030507226638800067,-0.009495907818559276,0.003910197630210323,-0.0860748444703991,0.019639899107050794,0.05387237653928992,0.0835277079873601,-0.05820776066505162,-0.000295339463166145,0.14324749991322622,0.008463997600296487,0.015631779684159856,0.07258887705416874,0.052304025685937325,-0.0014906828036545087,-0.03521929461728488
VCAN,0.007330470282967225,-0.04668128389859345,-0.007727335358055366,-0.036723279117380415,-0.02855186717024573,-0.06670938072833196,-0.14645158956981214,-0.09208109945369282,0.02491534742286399,-0.0034292865984242474,-0.05149777515676435,-0.022357223402472447,-0.1334918745590832,-0.030601736988223438,-0.1873172317935027,0.03139803689505389,-0.10802666359135492,-0.009583217824688612,-0.03030453810637508,-0.054224394351941194,-0.11299924579938517,-0.010718790661878936,-0.043332180501612166
MMP7,0.07870232805431371,-0.06074931761965214,,,0.0009708151419533797,,-0.027675723065231923,-0.008773942874616216,-0.012123183871882532,0.029449473865747273,-0.028027505003007654,-0.006996687792530945,0.03495012039901426,0.05855247062163863,0.05860727980376845,,0.2566266006164984,0.05788510003818383,0.005366227993434186,,-0.04836459940260592,0.1326451138774171,
PTPN6,-0.007767267711507418,-0.02931512831640065,0.008976847805210922,-0.021458333680247427,-0.025007852121011555,-0.006145028088114622,-0.0027451823559808586,-0.014242062616479196,-0.018473340366020823,0.05531541580709028,-0.0967633010268538,0.01957940442385229,-0.03603600212966635,0.014849368002745826,-0.010210862764558504,0.020544915061881663,0.03197790562253265,0.0884980958085312,0.031227404634263285,-0.08735906651981935,0.058375837351226464,-0.016001193339137982,-0.00805306446050211
PTGS2,0.0678420792543064,-0.042570116413682475,-0.0141231377850067,-0.0212819675293195,0.09672272101652207,0.011153049544870605,-0.009330496595672364,0.0995116663091301,-0.007487352872564419,0.009607702381862782,-0.025178168739178643,0.020832626084333165,0.04993417957302427,-0.04824797855864039,0.10118028092015022,0.02926318039860766,0.14684725469167978,-0.023038068243758866,0.013449977146261439,0.13465354529424328,0.09349301665849954,0.08802996031779074,0.054560527248107435
XCL1,,0.018243780294403,,,-0.020682572184021936,0.030241333974441953,,,0.03847973108622123,,-0.05634734363379825,0.060957805675234226,,,,,,,,,,0.027524623479052806,
CD58,-0.03230800001350106,-0.012847991743104147,0.01585370580190953,0.019588679944835288,-0.0120512714038193,0.07679069731401607,-0.03204379658215133,-0.08127812202205714,-0.07744108572586937,0.025756304388992044,-0.022283317074479475,0.04544572653108656,0.06261004291030256,0.051533507615606114,-0.024791084548237304,0.05004662385277055,0.07854915669673054,0.06291244787827158,0.0017486583942002702,-0.00825501121012843,0.04837349875894114,-0.07414930224623151,-0.07322604025543239
TNFSF14,-0.0017170365087330697,-0.0421871550903653,-0.016505134898404213,0.08648422755196729,-0.05247572497761272,-0.041325977612227734,,0.016401988967216608,0.056955553688498625,0.01262984988152767,-0.09690086188971163,,,-0.011239950736966467,0.04016303640968773,,0.03055807262245761,-0.021878764342540515,0.009452689033357014,-0.052077216153731946,-0.009658143987339269,0.08662783295517286,-0.038244399191517585
CNTN4,-0.03959386377978132,0.09317257933449373,0.036703183270222775,0.03148554435291992,-0.005553166030733392,0.15208289113489998,0.15038889005321168,0.08229405786333216,0.05860281712459975,0.0001821612997380887,0.28851385935864376,,0.05344779209055384,-0.04131737680925897,,,-0.0389843892713531,0.008174920538024273,-0.01814574599512053,0.018857072793011218,0.038297585776372725,0.03856180039382137,0.10968741104573064
NTF4,,,,,-0.00374924728599894,,,,,,,,,,,,,,,,,,
INSL3,,0.045164240164066345,,,-0.0033994673116368858,,,,0.06836560864434227,,,,,,,,-0.00783538421478863,0.0011143228151946417,0.01869201217723883,,0.008243054156455388,,
BTLA,,,,,-0.02077277145001672,-0.027345631041293013,,,,-0.024115291487582936,,,,,,,,,,,-0.010377941658685878,,
MFNG,-0.05270686159415244,-0.04200572586359361,0.032184450057218345,-0.02162510678972447,-0.03516353110758603,0.01583358758225428,-0.0892668864444765,-0.0641507394382796,0.0302278670911735,0.030549670343653468,-0.036319931957248065,-0.021084412562962868,-0.0020634245822302097,0.04012673713070377,-0.03170594636652652,0.07115418985765135,0.03254794937770852,0.04688968034166613,-0.02883303398912234,-0.053090011077593854,0.011424916556541865,0.05962887810696569,0.0503412732478369
ICAM1,-0.011182929727871094,-0.04856440416887884,-0.040047665005063175,0.033143689510674326,-0.0038830430386492276,-0.047247257055387265,0.02253458790941899,-0.05879870102536438,0.03451063120126593,0.0532498497386169,-0.07271504884587486,0.03292556199276937,0.015109454825534403,0.06566023202840131,0.09610669524373386,0.10118828728036702,0.17594069220274727,0.0270751175069981,-0.03937134860133788,-0.02130417697206914,0.03464721735533562,0.013813547409982467,0.020745442049448188
PROS1,0.012547701026131133,-0.028211900132594423,-0.02210995383975022,0.003901475321123396,-0.02370346596787953,-0.06814040235590645,-0.0563677899852649,-0.07567781597858743,-0.07751304562516122,0.057463904041257556,-0.027639230213319793,0.010593407825463377,0.04564006037178237,0.09672973173263437,0.043276356794058723,-0.027296883821104283,0.07696406135461277,0.041012581377979425,0.014788848042095133,-0.0856141923177185,-0.04081385556272145,0.058145752287365855,0.024864993839088082
CLCF1,-0.03370876419834186,-0.007766238283607068,-0.031196301578518274,0.012523443816858274,0.025421200196239183,0.050876175969232294,-0.033501539716364104,-0.025045217965990914,-0.015103572683836337,0.004802471661105839,-0.09325159885254083,-0.06635559891842048,0.010221560444750701,-0.04445708331725972,0.08930424215542251,0.06522319007427428,0.13856493593056168,0.008125210738872799,-0.048473669401993616,-0.0332458878992647,0.08537292778138163,0.029610856895632535,
PSAP,0.04094340612686109,-0.02419026554123791,0.021005011562760335,0.03220239241661235,0.014355325290910456,0.020831770438033245,0.08954493215510595,0.05629135247527672,0.030976176050893558,0.10022089127576392,-0.0627838689478678,0.01593175454790234,0.1388250151029301,0.11227255790408364,0.04085287518082042,-0.04229722677306774,0.1394636913107688,-0.00039293347781461533,0.021454626462894085,0.00029822577977025927,0.005625770463495126,0.0917146638819314,-0.08973702975519389
EFEMP1,-0.026235265200894854,-0.048063881504486206,-0.025996770163570406,0.0007031533283673708,-0.03288408157130233,-0.11555117932298385,-0.13139349267330072,-0.12170731038020496,0.09723931303982615,0.10982751072490601,-0.2500852631063256,0.02095313611472363,-0.01807555081035144,0.018913997067801433,0.1333261606678535,0.061262832407826,0.10023758155015684,0.12412753416982511,0.04496802514181591,-0.016635994434078368,-0.057972351477849085,0.05394738217469522,-0.1262316219484358
C1QTNF1,-0.04117833874905479,0.026215272020787907,0.028960586247865523,0.07002913926907853,0.002179709996424585,0.02680998344683914,0.007993219909936643,-0.04629560782765203,-0.04955229576980424,-0.0005881797543214875,0.004978929935266826,-0.07199122566012918,-0.015524645037594148,0.04727234481239134,0.1227586180364353,-0.054406786492226585,0.15293663090724852,0.04259072153247393,0.035799306130023995,-0.03320196744507976,-0.017073365165785066,0.04049249445490693,-0.025431010394446552
ALB,-0.03387603594758699,-0.021487623973393054,-0.021772642379463802,,0.000950967948658167,-0.06459275125272416,0.02920056641834889,0.0008883503707628567,0.018504321709102763,-0.012593766044770761,-0.12759290081094232,0.17533519234323613,0.040974687068239514,-0.04708747493760313,0.10776986765955282,-0.0601311902814642,0.03618617117789611,0.050093632533727846,0.05572932551557112,-0.013220519323472991,0.03409545708278991,-0.02939774368017051,0.0130740990907089
CCL13,,,,,,,,,,,,0.03441755126216399,,,,,0.021237907722066875,,-0.025300140479549427,,,,
EFNA3,0.09105311163171652,0.030392209909166974,0.003921194885288848,0.1280486317309871,0.06605610315668116,0.07112840567814331,0.11836660598006385,0.1771378166667627,-0.006189826232539414,0.04974956982727369,0.20042098182416077,-0.0383289091040984,0.019395498601024633,0.012784546388352365,0.05805213671697801,-0.03440759512562578,0.08736596334582027,0.0755650887689592,0.08316070303287901,0.033757619508745396,-0.029372268000007872,0.023920967777015648,0.12110262923428054
DRAXIN,-0.06764191176107989,0.04251619645232791,0.06331915213584663,-0.008914856852042696,0.010977557952785249,0.06097259070449532,-0.01920476183429526,-0.08370371992822498,-0.049810521887936866,0.03652755421707948,-0.036332404198430035,-0.014195279927325095,0.016778858966089317,0.06360838255458566,0.14902420770765976,0.006201783293901442,0.09593944517822921,-0.012465083303557558,0.06119431531374129,-0.04508839691945993,0.0777526096098153,0.0518871347858183,-0.04970919341508804
RAET1L,,0.0071950196281653995,,,,,,,,0.0019419443111965509,,,,,,,,0.10393455084998834,-0.015918589043325746,,,,
NPTX2,-0.03576310370010693,0.1305986902594671,0.06225724924081723,-0.02962364008680924,0.05957897248514032,0.09973231538545528,0.1429642026476769,0.14062874039412876,0.07501012085628626,-0.04325703300941092,-0.09642175216152296,-0.002757826046679265,0.03120184162184828,0.050635628688063504,0.027686819175498492,,0.10928847615489422,0.04674694949130237,-0.019906161629959628,0.05275645348190002,-0.010481152136670596,0.16552909678189948,0.14195580944189506
FGF11,0.013088901887317608,0.07617391435999933,0.033847410157978576,0.026189912363452625,0.06480468800546167,-0.07642581257602701,-0.09546237295152009,-0.017814263621093295,-0.05235339637418227,0.05539181084330125,0.11506503723274591,0.047297528007729676,-0.028676815928069515,-0.030857693126060792,0.15531518330169605,-0.07267492794162242,0.11656791064075828,0.0245913083574072,0.053859288040090776,0.014124756271084796,0.14000539817099025,0.059604406036542296,-0.0780456807573196
CD59,-0.10280826737601957,-0.08946489766099971,0.08492940579320095,0.01074058294928373,-0.0716916154751482,0.11103004559625608,0.035540666606976794,0.012376417397926437,0.08339677038817861,-0.026484114190605593,-0.04678527483004295,-0.02330908111085112,0.06494139432369304,0.05689104934124702,-0.16369968117166098,-0.009922353899945212,0.10010028447392395,0.004106992616129429,-0.053075280600425476,-0.045891803380262754,-0.06618348877685921,0.003728128464117632,-0.010211288743924827
COL9A2,-0.03088547684220267,-0.0020405111371391426,0.010679893557551131,-0.038108625526606835,0.008097093567695566,-0.01394438187641571,-0.021904403960981138,-0.14590876215345322,0.04455936367331117,0.023506680768405404,-0.09363584779156188,-0.014914631700157084,0.005045610739840503,0.025416795974034366,-0.10109991375559592,0.03436002017716142,-0.05548457099076246,0.04248152352781338,0.01771687757627361,-0.046203712926499815,0.030755222684747428,-0.017386260967820165,0.008395595194883993
DLL3,-0.07303402557598863,0.0006214799755599115,0.0707822856286753,-0.0012042901401667658,-0.06688965268894066,0.03964833323040227,-0.12007150141764639,-0.020938789627813783,0.020501666782928946,-0.046751620845950734,0.25585503285337335,-0.025449223756848632,0.0249629668695582,-0.024806357445209513,-0.01286762037878095,-0.030473340356843372,-0.13599640454852702,0.00019082170503208518,-0.02279589080517078,-0.053604946853467006,0.008785687401089981,0.03549091544990868,0.0025637473740719235
FGF5,,,,,,,,0.057165752788294326,,,0.07058790539782439,-0.04791438825710878,,,,,,,,,0.016805076445111405,-0.03233340286381513,
LIN7C,-0.00016636817408210715,0.014526213768854983,0.03314110910011426,-0.04395826750236316,0.00784395868850656,0.02098985794538872,0.04774604394995846,-0.016324545054603925,0.025563232540699487,-0.003120002036850631,0.0786739742074421,-0.022189688604760404,-0.007755340034719777,-0.00811266872272026,0.02779398519863094,0.07229822445354608,-0.07087473363622787,-0.0044852455505308055,0.01738607594369085,-0.08604070447083714,-0.020895263526671867,0.023069571866734057,0.04986697758920706
GDF7,0.02498779973534174,0.021580514674532154,-0.013864258517788376,,-0.016778591509042467,,0.05373594698332195,-0.017557779897457628,-0.05110083339079765,-0.027577722954905345,0.09752967728724334,,,,,,,0.04779883375370125,-0.047584335087659635,,0.04014052253288872,0.061040604611002997,
PSPN,-0.033829480643785284,0.02457135029272833,0.028165441136362847,0.05402530822262366,0.017424672084186996,0.0730774232315332,0.016555545363645056,0.007667621514166723,0.05282655507722479,0.0463814569012228,0.0109847037036245,0.02464283908180174,0.031706884575813464,0.0883387405936644,-0.04323651915416681,0.004102869029621444,-0.005025305947152856,0.04569257539690747,0.004630213236252556,-0.05607964114893759,0.09181320714439199,0.001291953605536215,0.014604596861436635
ANGPT1,-0.05069586384240203,-0.04641681054752796,0.0031579511027603796,-0.0326840314121814,-0.038157120878822566,-0.015801376441014554,-0.030879056437788457,0.006702743359793981,0.007629332005176344,0.038692200387686004,-0.12532753291329501,0.02208908697304678,0.017562796918211644,-0.00501071237706164,0.01515475481184071,-0.023441272486318502,0.07949872431096741,0.02669906396299578,-0.016221848657801984,-0.035610421662034056,-0.01811977390495779,0.07319438346007003,-0.005884325230468044
PNOC,-0.01861802308223787,0.07650702519911244,0.018817411197433354,0.07998542377152743,0.04081948321864146,0.19943411909605455,0.13875842676977876,0.1484747470558549,0.05396893276477512,-0.042261051581599894,0.20950146768641548,0.05728503953909243,0.02588484766137483,,,,,-0.012447503589000816,-0.007065325219417455,-0.0465018458113728,0.046812989909322415,0.021588155148944473,0.13716560539736397
L1CAM,-0.05730243856441048,0.056866594400219815,0.0019743556784015846,-0.06692996746382797,0.043753741178430845,0.08892393805384392,0.09033017533381514,0.1071434703563754,0.13992764337895133,-0.06433129485124382,0.22032803142966265,0.042272019251724614,0.14906264101307468,0.0031524077114020756,0.1077385423305664,-0.07372860659775676,0.07780056980875859,-0.047256362381130734,0.11349022838875768,0.09985542503594493,0.034470248027958304,0.0891175790039709,0.007316609797348208
