,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.01517926170906982,,,,,,,0.06312168259022477,
BMP1,0.10880044494890091,-0.06733763774479587,0.012266120696199763,-0.0022139839262402773,0.0033056096126060476,0.06515509175276349,-0.01515817618050043,-0.01386935967813151,0.03768152105761911,0.056923495813108294,-0.0007455773220484352,-0.03888385745576762,0.10812664145636053,0.039236085779133664
NDP,-0.03155211927216636,-0.0027870368846776884,0.038917697163550556,-0.0364391051351711,0.07333457166081034,-0.03966580809871974,-0.014030855206554723,0.051754778729794275,0.02558931986142786,0.058404116008311704,0.10098730001868424,-0.046206137285242484,0.03206319211831858,-0.08209888225244179
TNFSF18,-0.032121357877114017,,,,0.05432733066809283,-0.033067835026298925,-0.013749101172725495,,,,,,0.11070483076721412,0.05979277624319241
IL36G,,,,,,,,,-0.026598908111237912,,,,,
RTN4,0.05940830388402158,-0.04737756145636224,-0.018574936264723778,-0.05690632836338516,0.005177011017453659,0.009119407057060571,-0.010921032644619718,-0.022758461935601874,-0.01938625184819325,-0.04824672711205799,-0.052244217594594175,0.10730176707257925,-0.048793536395974856,-0.036984740681011326
HEBP1,0.0724713323796437,-0.023429435183079675,0.026013470441910127,-0.004058297276938963,-0.0024577719943131965,-0.002050237751747586,-0.014327172530786211,-0.05294939353021697,0.04811103960556726,0.02467720843993325,0.028555728137363918,-0.0017245825235564173,0.041110629040833194,0.012889565189951753
WNT7B,-0.007555827330187412,0.06874672250279984,0.004254722518855445,-0.021480142587373074,0.008346115094559946,0.10440411758817818,0.019716477227386963,0.006478986407092663,-0.01759115585940916,-0.001857865065399143,0.06278094858977601,-0.0538896205940064,-0.039667375868329434,0.03822281713983411
PTMA,0.0818007656289072,-0.09243283085147679,0.021665680541831628,0.019951697879814802,0.034318326232339595,-0.0957961900638814,-0.05109134354352384,-0.08166797448076299,-0.04475028292030766,-0.08085279273232392,-0.005085099654407971,0.026360166517876163,0.035443765403583634,0.08067114492614919
FASLG,,,,,,,,,,,,,0.07140443008134906,
CEACAM1,0.06302367294454297,,-0.0019486529127080185,-0.014343782285972643,,-0.03489943566855065,0.0038625860049516223,,,-0.06206395614765887,-0.003459767388497573,-0.025333754904723813,0.03979312986073482,
PDAP1,0.02878366538017294,0.0770405444270755,-0.06093650936459527,0.006409903686190306,-0.011241487844211738,0.05000879850804155,0.015595184157284408,0.05135442249625727,0.052192531698793045,-0.0243350803233414,-0.06732985442260422,0.07277044321109105,0.056143611080303,0.037354483444612036
QDPR,-0.016580789969807712,-0.05658868154754525,0.025969131405515797,0.010445273141611824,-0.017826795889168554,-0.10701139980721108,-0.024728801230085442,0.05747849827591575,-0.09792395671975229,0.04422719915695807,0.12446398814485021,-0.016562231433646536,0.02419425703415914,-0.09354513427978282
POMC,-0.0162198818889145,,0.023793821377069785,0.010773862670474307,0.022451636137462278,0.0012480485112576173,0.03588008780813089,-0.0017176008737894426,-0.008473716280921492,0.0454225939123891,0.06425441727003851,-0.025691679031243732,0.05757188834463367,0.012546951319145757
CCL18,-0.04003277294377282,,,,,,,-0.03444010427229582,,0.15636212761631962,0.07208882273837275,-0.08096392780224203,,
CCL17,,,-0.01522893111337032,,,,-0.01714780603016425,,-0.010014452299048624,-0.0007501170811672177,0.002639258354405897,,-0.027256536145788837,
VEGFD,0.014669525638279356,,-0.016966710986900467,-0.01372331877267909,,-0.0054881556226140426,0.04348353948512102,0.026605546337009327,-0.0127046070277537,,0.07240013040044678,,,
TNFSF13,0.02782287641094274,,-0.010504575848460254,,-0.019305238281058,,,,,0.03704110988567095,0.028738688115470958,0.0803525009391358,0.08067328275936879,-0.015240389414504675
WNT5A,0.062450382919638746,-0.03811406491966203,-0.005019893364053908,0.07351215250115975,0.04415480379173674,0.0444525584756555,0.013612420355930632,0.012378742900219128,0.017790712478546897,-0.0015491722820353468,0.012321850689796751,0.07688722309888908,0.015806300339061594,0.17634963097349976
CXCL8,0.009368834493705704,0.0724196941551669,-0.028209610128450174,0.011965022514708766,-0.027460449333351553,0.0028264392141453833,0.03923925847139363,0.015907284733282033,-0.005136346845442431,-0.046720421627863586,-0.1513718338230727,-0.004270350683251108,0.013612374223220248,0.07696321404091283
GRN,0.10427218899897021,-0.007756810915409368,0.03778575378549723,0.006443810153158363,0.017522493171464915,0.033497791478497,0.04248641708921448,-0.005521754184843885,-0.01649215879293974,0.053924809798299146,-0.05169557731993469,-0.014484636374218627,-0.0003518264234652901,0.047903936854620986
MIA,0.02184695263075362,0.06870602070740965,-0.032067019840546836,0.03470109753643138,0.06285662757334215,0.05270833459270299,0.0179185284834075,0.0070893376157337845,0.023340962319686322,0.29875632158858756,0.2896763587185138,-0.008973698541729155,0.1244570889036751,0.10609363553801582
COL4A4,-0.0363112711909839,-0.026272875353869202,-0.018825774414229703,0.05573132842529851,-0.018368081310971226,0.05690539946031145,-0.01790284002582915,,-0.01499516965377572,0.07162070393142016,0.04667221651009656,-0.001958277194678294,0.03509070967103286,0.04567828487591648
TAC1,0.04496853048337365,-0.02665548103038302,0.03309366430193812,-0.01886293845244176,-0.0063045742176838365,0.034404081442435966,-0.05230604235355558,,-0.0022290863945366945,,,-0.02299584685452763,0.02742998067985553,0.008447994381446626
RARRES2,0.011783399789752366,0.03043469629111158,-0.008484549328994397,-0.04978791208718683,0.024730325801983526,0.04130720372440771,-0.016714294048025623,0.1436785521392234,0.009625358818404189,0.045484802525552676,-0.030189890122393356,-0.024491638029228005,-0.02691563743546084,0.04878235294375094
