,ZH8811Abulk,ZH8811Bbulk
BMP1,-0.03797631158013732,-0.004832053620565612
NDP,0.023287618098171033,0.09489771956577922
RTN4,0.026799068358237556,0.015828583494524217
HEBP1,-0.05416758869521203,0.03649516607187514
WNT7B,0.003813667580733638,-0.03084430100429181
PTMA,-0.04884295921940767,0.05970729422156404
CEACAM1,-0.019033954846348577,0.0005074802068779842
PDAP1,-0.019184669610035024,-0.01919011385703957
QDPR,0.06864041036430246,0.029419965964783367
POMC,-0.01460454945786641,0.006569520152174634
CCL18,-0.006895108654395836,0.014974243370346238
CCL17,-0.013503669694173525,-0.0006192221022460715
VEGFD,,-0.019915046486140876
TNFSF13,-0.025911513860813206,-0.01756565271152242
WNT5A,-0.005963081265047085,-0.0029677948537424875
CXCL8,-0.027298348510152993,-0.04318605102182731
GRN,-0.0032591235867424533,-0.028003068849355307
MIA,0.06260096386598707,0.046972943801956726
COL4A4,0.002791880472762039,0.006907505398042521
RARRES2,-0.059558087602462055,0.03432828410716259
FGF7,-0.05325931841373043,0.03881098594990335
EFNA2,,-0.01892791890888392
HBEGF,-0.024688198409294763,-0.03630906842923133
CSF3,-0.05662565618481329,-0.02122040383195593
PI3,-0.14288788416905268,-0.030720835079905872
PCSK1N,0.03373220584954516,0.018252828933312308
NTS,-0.01669578250407867,-0.0044237932935632255
SFRP1,0.04005099157352568,0.03352657974503463
CXCL13,-0.03033201077332318,-0.040195095692718015
MICA,-0.05456336400073117,0.04906534300360956
TG,0.0764678523483116,-0.013594161136854606
ADA,0.017148639723711567,0.06224410350978068
LAMC3,-0.028195501316747595,-0.007981178646103777
CCL7,-0.020238888267304196,
NGF,-0.023374295703224756,-0.01867349583469254
TNFSF15,-0.019730643429477217,
HMGB1,-0.05200952540899228,0.04366413097103428
ITGB3BP,-0.03228493809822066,-0.0002201623755848748
AANAT,-0.017755215714861012,0.039628530178659464
IL15,-0.03252828265071236,0.037865391708778166
UTS2,-0.015119865642622075,
BSG,-0.02420359396965874,0.035811456345888296
