,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,-0.020040005276325667,,-0.02248078357123195,-0.01663663237015211,,0.06821355027698649,0.13517630479235904,,0.0405801770186278,-0.020544477777019836,,,,,,0.062224465103660656,-0.03149470900620093,-0.025127259577094895,-0.0390718222371201,0.07378678337002256,0.011288099776839358,,0.04963904537116209,
PDAP1,0.006684993503492497,-0.005253243985486611,-0.03108802838355484,-0.03997421772100291,0.031347749531331,-0.02077082950532389,-0.010730089338490222,-0.024204267568272795,0.16649358920216842,0.02582947396879363,0.010405706116004177,0.0042459334539636726,0.05752249950324706,0.018864216231121833,0.10792903889175552,-0.08890993910334777,0.133857307613808,-0.024426194324584587,0.02139911068953108,0.05679153495002855,0.021662385883573002,0.04393312390919601,0.0063604569946514936,-0.018211467646678605
QDPR,-0.018601200220531435,0.03547958302878244,0.019461103390720883,0.050088907696212,0.02137378868856676,0.017913728489478347,0.028792470066760684,0.06043786956726428,-0.1286283774254259,-0.020890757132919355,-0.04859159825588241,-0.15774191582222283,0.0071115079867820705,-0.04713846970749712,-0.018997501631050545,0.05558888681659047,0.11202629854414445,0.07972859896659729,0.051170579726289314,-0.052375611404065,-0.02380636455530625,0.02334406529802709,0.04108627059546215,0.006710261363543803
POMC,0.021573744907151977,-0.03007064580297267,0.008383363855413911,0.014822869472592776,,-0.006480369124488346,0.0024056828322820438,-0.024521342261466142,-0.009103892686629844,-0.030676198885402215,-0.04436234067444663,-0.019328294093241112,0.051589669115680394,-0.057221879541716036,0.09493831798253144,0.023571196850475328,0.07512524736698334,0.05950666834656381,-0.011063806317305552,0.05802930081187952,0.008160757123823434,,0.0007851422320930175,-0.028809273654475935
CCL18,,-0.0316577462029017,-0.028053893821931773,,,,,,,,,-0.014522284689211226,0.01770380614762756,,,0.03096443218645523,,-0.010542923486203606,-0.006241268580532,,-0.01597470502988511,,,
CCL17,,,,,,0.03958842038037188,,,,0.021621483737194004,0.05300669172106856,,,0.004221714930881605,,,,-0.02617805775940854,-0.056402628306164077,-0.0023170768860014805,,,0.10409534140059877,
VEGFD,,0.06288373546347605,-0.015071563793738705,0.003688057362164111,,0.019075344953348363,-0.01795063092768562,,-0.03870588544707183,0.01460387156256827,-0.016871845522711974,0.09865753110886588,-0.014569177060733145,0.02729620087317189,,-0.04899585808153997,0.0013869097555726465,,-0.01777936346569017,0.009746893439317424,,,,
TNFSF13,,,0.012516390654483086,,,0.0641236063859577,,-0.015634187041784757,,,,,,,,,,-0.04017072456558694,0.014500186683972169,0.1474301763772595,-0.02701477968895136,,-0.0031549494140872773,0.04426018638779012
WNT5A,-0.002371302868870267,0.030666948060297555,0.00516838010224324,0.057689313398274725,0.010943489797847835,0.047935988727773965,-0.03237442584121162,-0.025103649759378528,0.145394627634518,0.00993339266110979,-0.018501183600328198,0.09876100615270189,0.04185712311983988,0.040662927660783284,0.03521847027678929,0.07369887995820473,0.008179056015412446,-0.029372216049304675,0.060684609801833905,0.02684519204812733,0.006336885751838113,0.011766134916270534,0.007499202278062863,0.07448790036124178
CXCL8,,-0.019543407169861027,-0.028313532710934303,-0.022311724323356753,-0.11263725575057974,-0.0016469915098985199,0.02121320329593744,-0.022238617046768893,0.09230077294226464,-0.04794340398306832,0.002094312611647431,-0.04155486560820973,-0.002204215721990726,-0.011880290686330923,,-0.023172876886330105,-0.03877544530002316,-0.10399653018463809,-0.11498931686839303,0.008657958913567349,-0.01907407635983228,0.13143872461341616,-0.00824744650577241,-0.05587724068870744
GRN,-0.12932197533462353,-0.00896545511841854,-0.05556025542347368,0.005643641786476967,0.07795108488000559,-0.016141724389500983,-0.03816535799556272,0.020320208491673594,0.15420829540769015,0.001735025356485207,-0.03843188173845813,-0.06356990668941048,-0.03200953282299724,0.004032472838308172,0.04489946078146828,-0.00910217028250382,-0.07115083699560516,-0.010281027254927865,0.09560868983359562,0.08857209168745823,0.015999145738189034,-0.04897845794131451,-0.0059674713160306645,0.04221719526337764
MIA,-0.003247636864206716,-0.019640634264217947,0.006599285835425844,-0.021191524298396158,0.11034790997090108,0.005519889426926189,0.06179073918079929,-0.028269625399817963,0.029240832422116076,0.00020600627018351687,0.010316501065337122,,0.12050262364608555,0.02278969958666119,0.02029015993398238,0.0376825201170556,-0.06452792345317046,0.09219289265641617,0.05076992181212906,0.08375980967322577,0.006418963598565685,,0.05581570242017525,0.041007381984795976
COL4A4,0.05717688373213797,0.06496685474551726,-0.03369249854881722,-0.006815595764998924,-0.016358759650213675,0.04664668205901204,-0.03547739701616867,-0.014875238245373117,0.012594068720040168,0.00012197826117563493,0.05806217185392854,,,0.023075461442080513,,,0.08024994341336017,0.08389383881844731,0.07057366405152549,0.023325432942673432,0.060806778731632094,,-0.00918864627549121,0.039030313285448225
TAC1,0.053391859317552616,-0.044970844101532056,0.05896920397428969,0.0011850541546856606,0.05345757530520155,0.08341484171739837,0.01843152445660582,0.048167873257554825,-0.15017485776763456,-0.05177490834041119,0.0021399930185255836,0.12390855755873323,,-0.032858096678376796,,,,,,,0.004207814513900611,-0.031352193279329345,0.025668515058791842,0.03078532341980319
RARRES2,0.08855848816021657,0.018867993691760437,0.0034440403451605765,-0.0038268148334089135,-0.009536673456355229,0.05174277786980403,-0.05638668178649725,-0.02578344409942485,0.19613630107140428,-0.056682850656625566,0.022358034661140908,-0.04082036478116324,0.051967662764967185,0.04164148720225711,0.09337665811368848,0.16538967393553447,-0.05072045942278426,-0.03434533647008828,0.005593838847694899,-0.025257928617990633,0.026795189700084574,-0.03906286564371868,0.031491979024345494,-0.12364721050325532
FGF7,0.010034325097957974,-0.02677315624694961,,-0.026895024169838678,0.01636160369727976,0.012362126946549336,0.00901960268162105,-0.0030087631495956287,0.07950938743047105,0.03362489188287957,0.005479224644273562,0.03750728697857521,0.017349109964303323,0.053929381421706786,-0.03079244017990529,0.021048492057623085,-0.09232911283311442,0.010940422227993308,0.022309098100294984,0.06836311789655192,-0.03765287323130332,0.005632992665559637,0.031975106545378766,-0.049487822016853755
EFNA2,,,,,,,,,,,,,,,,,,,-0.012042365495337813,,,,,
HBEGF,0.0558695904185552,0.0065592628557669405,-0.029085991601043446,0.0416498896930171,-0.0063587520745432445,-0.0060758868960838494,0.03348041166918825,-0.03974848155137291,0.08186454452354437,0.03872737592785982,0.002289448852775769,-0.03466519877798937,-0.01296070032263188,-0.005443425012241821,0.05166174448780934,0.0005727248282427738,-0.06211420151577736,0.021120448167780803,0.003437417729953027,0.025824839512012063,0.014895682304332808,0.004110090974461746,-0.02538577264505241,0.07070305569021121
CSF3,,0.09443934375352037,,,-0.02911300976130208,0.03419317501604909,0.005818833723457946,,0.11175363804437609,,,,-0.021887656982565805,,,,,-0.06472395580274674,-0.046729636771032,,-0.03913334645348977,0.034352283546425465,0.010426111953896396,-0.02314704311724175
PI3,,-0.042537281440764844,0.02020593872999067,,-0.06897279181135023,-0.02073994685600622,0.0036524130676052423,,0.0014361389338862173,,,,,,,0.13058899347430383,,-0.10610217765783139,-0.0561846312538397,0.03939579027792764,-0.02617259136127029,,-0.0026110790880383523,-0.0876990269856547
PCSK1N,0.07492826418296758,-0.04925427039692221,0.01929547957243433,0.0007826301207836524,0.045502739686984296,0.02001231933358676,-0.018006398577090875,0.0717379766977957,-0.04424635372435088,0.06414319750816114,0.01084862041570779,0.1366400188046241,0.043926637116167164,-0.02791794669254121,-0.08751622745754464,0.01719042129590576,0.01715174372485206,0.014005804094168869,0.045529906279335515,0.05391426854798048,0.01097826034656193,-0.06192306458545452,0.0015246377913744004,0.08696742065922337
NTS,,,,,,,-0.008084146728102376,-0.018159286121825116,0.08305571867299522,0.003380860671617873,-0.009513252397336575,-0.016418700097151503,,,,,,-0.022574145148243262,0.006570651879034404,,-0.05158260235468636,,0.06949212755948096,
SFRP1,-0.036001921731762324,-0.033680466096080754,0.013650339201531057,0.050146994233312495,,0.02590363560643533,0.015043239758495352,-0.03881933662173021,0.01976038984753952,-0.001590282088946003,0.001652116865432876,-0.050218470630738685,-0.012803628736965188,0.011125852857861987,0.014541308453930374,0.03525516665234351,-0.004566041801862537,0.005233197257908886,0.11936340527375106,-0.016730986689170526,0.014168928949060685,0.011691604417677309,-0.03505333802290012,0.011219444230308568
CXCL13,,,,-0.04022880438120847,0.07421020764656892,,-0.020294515727043272,,,,,,0.0066922710427833355,,,,,0.03369089308997603,0.0005214252978934654,,-0.035726444078946346,,,-0.0039558694524005926
MICA,0.055322544613400186,0.003996211877274426,-0.03969090839365921,0.07849906682556146,-0.0086027144948104,0.024923282807081497,-0.003955568756798847,-1.5769783322631173e-05,0.13324041729833067,0.06648393664273279,0.02771856033843068,0.024019713431937834,0.017130065636530387,-0.0018265706107697074,0.05235192728751135,-0.00647631437004903,0.01689457235614851,0.09847523524747871,0.030974703292846007,0.02001494464924672,-0.003549284023876683,-0.05170352788832673,0.024285046504855554,0.062234675329585806
TG,-0.028655602494880996,-0.028623667682654213,-0.018394686517480725,0.08031679778753484,,-0.001200378094851845,-0.001037914182338733,0.014870452385119685,0.03513327624148889,0.010874121064779838,0.051148193763662184,,-0.031096940131237365,0.03726846124237605,-0.002833789757370331,-0.03555904871742107,-0.06838260649515922,0.09306083281523525,0.013276236991093452,,-0.03940127039861646,,-0.029032887329408445,0.010671478182144601
ADA,0.04172322733372071,-0.04232972836557623,-0.03631143715380467,-0.0028814445197999057,-0.038588411628961004,-0.02063803276952663,-0.009284037225937633,-0.040948597306656856,0.09944021018298166,0.003020284298269776,-0.027034529088232076,-0.019935572304235587,0.019559571335293444,-0.03097377485351207,-0.022822064447559902,0.05517146887488094,0.0007088698040497637,-0.006635323327810169,-0.034212053309902686,0.07541265199480905,-0.0009509272609854376,-0.006539815081870008,-0.04196845842975327,0.014162190266501102
LAMC3,-0.008975803268283023,-0.04925153025605177,-0.05177910904038199,-0.03147887619866799,0.012931150234198276,-0.03235699829276523,0.02694516256456778,-0.006863710080983403,0.10572711257949292,0.00799170790905935,0.018714244417671052,-0.05799665285725452,-0.029517323477156288,-0.022412850171840578,0.03962083260549525,0.09429099363211985,-0.011776978169788887,-0.02844511686093243,0.06874818272208645,0.03381420641604244,0.029589937697756613,-0.06109411818475849,-0.01233183523883629,0.02584880498334473
CCL7,,,-0.01784464640100452,,,-0.018046902032587037,0.030847105387912587,,,,,,,,,,,-0.03923487452276074,,,,,-0.025394895460662578,-0.07022568289336081
NGF,,-0.020687084968795174,-0.00770854929535618,,,0.030569857268764582,0.021891367334468836,0.07501325110066666,,,,0.11662475133323447,0.02301764399491434,,,,-0.022810876324729366,0.1429041907076399,0.06521385712448093,,0.01555511218318162,,0.020040301859176036,0.03208619434572776
TNFSF15,,-0.02559250592507053,,,,-0.020096108075957318,-0.019921689299180513,-0.024286858579729766,,,,,-0.013938490182523413,,0.02455345469990522,,-0.048179024583486954,0.00926551070085958,,,0.020928335047275985,,-0.00010282027884288538,-0.004876296530716682
HMGB1,-0.03778019180010312,-0.014661032825544219,-0.04977355401542139,0.04144976204896201,0.007286919843570021,-0.010887940180308272,0.018624899017413432,-0.05991402564760744,0.08947979979730644,-0.03189872337462464,0.015774353556230154,-0.007830476821056106,-0.05109632378535572,0.006160195020411935,-0.025071083331942193,-0.11387639818234424,0.03217785928212728,-0.007976562832621796,0.05729587548924324,-0.04808730038022002,-0.013023954098595901,-0.06318743009350762,0.03621757639067667,0.007375592153571541
ITGB3BP,0.04720932497309214,0.021990113369522113,-0.006613942329236875,-0.019268570706814137,-0.02644872599211904,0.028699155520946783,-0.02453477404933055,-0.06082917242422596,0.07291410638211694,-0.027440066567868814,0.003926091546479994,-0.04447517380046451,-0.02638342476425319,0.05890584026683622,-0.002279754488889866,-0.015099327512578684,0.07988786180191466,0.04071594266915543,0.005329357847119573,0.06713685619972862,0.06409687859414546,0.09174144347448426,0.006850255190019646,0.014152721336057845
AANAT,,-0.004610474596591416,-0.0258898670544542,,,-0.01828540500108222,-0.017950633490239346,,0.01744983372533315,0.008194442731906478,-0.019188172171797458,-0.01543600289067497,,-0.011453273186858725,,-0.022248874641708313,,-0.008571403834995092,0.010376411395376471,0.041149777812709155,,,0.05252740278739342,-0.005903512551559423
RELN,-0.023756254189954484,-0.035669008380411656,-0.016283574121768042,-0.026602028524187162,-0.0002578200785452249,-0.03173936815609435,-0.05403985657174634,-0.0537120483972495,-0.0892048411127089,-0.03393685598098222,0.03099703493844925,-0.05423869399962448,,0.003150111377077844,,,-0.04673285933527491,,,-0.017651219362037292,-0.03590954030271911,0.014461249157240763,,-0.00753635259888563
IL15,0.04596514379383882,-0.03637930540963886,0.021972702224076875,-0.017241533329141568,,-0.006638888969236217,0.004322515895400714,-0.01728154371653665,0.048495583851943816,0.05009795193582127,-0.0001210292136633904,0.0029304275283802204,0.04998848452851979,0.037372415107756726,0.008615606597715745,0.16822773256207738,0.008185318455614276,0.022334450983777256,0.029934819654591934,0.06297375223524936,-0.03095476475945998,-0.03287272842930363,0.05547207671623601,0.13860242310443896
UTS2,,,,,,,,,0.06772397374826052,,,,,,0.027031620665133888,0.09927363115136165,,0.059468417218968866,,,,,,
BSG,0.05333713643706907,0.08343005086760118,0.09966672836197432,0.0538666123357975,-0.006865698856029767,0.01061379832214935,-0.00780365145044435,0.000244467971623151,0.06917657985997083,0.019667806430866328,0.06675172970749071,0.11719760202859035,0.008181711273238716,0.04925282228184001,0.08419602369048537,0.08316413832180079,-0.12139078577806106,0.0006295186557293302,0.005200699534000012,0.08945716051561317,0.010657844693891501,0.028681752286449744,0.011316153080763513,0.05863804854438629
ADAMTS3,0.06018214894364832,-0.013152345466070156,-0.02568115073024061,0.053250253205514,,-0.006994020560175848,0.028698745845638578,0.02758624284881625,0.19923749477571848,-0.010729782675700671,0.03933404283526373,-0.002347053459109642,0.0026588559770265143,0.0038785148973688264,0.010310934936243372,0.04161048096111626,,0.10015254910832727,0.06801615812766286,0.030589154372056067,0.029805771560960558,0.09380440243849351,0.08498383785834314,0.07983710221406658
CD34,0.02798571906712392,0.01586372291777993,-0.00494253032029456,-0.026144750667224163,-0.02420972031857565,0.005719531419046374,-0.017875298458566228,-0.05900133272568633,0.11638546668039827,0.05549657716938236,0.01320643627527263,-0.02916748310520482,0.0007097638128559115,-0.00631647258976377,0.027647615699987475,-0.013019024158202382,-0.10807489332877053,-0.000934793111042546,-0.00471038969073811,0.008413266988711891,0.01278164045511488,0.019568986162499764,0.04841134855487167,0.023233458826494312
CCL23,,,,,,,,,0.0808744707342395,,,,,,-0.035210611111620424,,,,,,,,,
PLAT,0.017265774565379862,-0.04059472296856326,-0.01562527990087012,-0.03003537628863703,0.020066372270512417,0.09368135287938077,0.028032491516271633,-0.03385717409494152,0.20476644179003048,0.06975533582849393,0.030211929920913788,-0.019623301841494165,-0.020562379167360756,-0.007682722607190004,0.042721336323392915,0.042075940711972425,-0.03286440788368359,0.05641767596133831,0.08584513057425767,0.0833861950210211,0.046081779553109395,-0.0019553640124981785,-0.027720099379168302,0.04192307201018925
NTF3,,,,,,,,,,,0.005784132888813764,,-0.029689810769496096,,,,,0.016728742733699307,0.04866599058460619,,-0.01845252816707758,,,
LTA,,,,-0.016636634077368585,,0.014348987512265706,,,,-0.02877180562265376,,,,0.10477830351680212,,,,,,,,,-0.0006406332051312093,
CKLF,-0.015689814530866982,0.007931241750360736,0.0059009703377415415,-0.035233153539622274,-0.00932429527760968,-0.0052118486835766534,0.03482245052899403,-0.026074315177185267,0.16200946272785818,0.03118890960026221,-0.0553821902674514,-0.05565551637356156,0.04322086628637013,0.03117087655118874,0.07449571130739492,0.0886342762278184,0.09708775121120122,0.014663755386852828,0.02096036463191817,-0.007285576253882485,-0.006590203454955572,-0.03371086214363314,0.02402317479213978,-0.021388477183449727
APELA,,,,,,,,,,,,,0.005295552723775013,,,,,,,,,,,
CD24,-0.06621436072274021,-0.09123538013085127,-0.06280772152918755,-0.005515017016819148,0.019887008255435264,-0.03626686545605251,-0.02282770990414437,0.028457137853903542,0.07348310355766026,-0.015475101159280432,0.011681176813652142,0.09650585468438092,-0.06762800157225059,0.04517157669658822,-0.0011488630902415772,0.03203929456309373,-0.00938113297266108,0.03760873295429498,0.026192858825848896,0.028944154332841553,0.014108222060040216,-0.019522493906874275,0.016252437301781747,-0.06796907440284006
HSP90AA1,-0.011149001713550865,-0.037238193819605823,-0.021641373475300048,0.02606072415013567,-0.0901862927900968,0.027270626874278107,0.03366374791210909,0.10687951782307491,-0.2087328805454151,0.11514846833145911,-0.01963253633772066,0.15372132049983703,-0.021442752257628366,-0.07587685998094928,-0.07226770878598113,-0.05468365841566659,-0.023818161767565883,-0.15845839273464837,-0.06670301773656702,0.02072655706401524,-0.05514874934409755,-0.11324534233815357,-0.02331714607722336,-0.040674868213333604
BMP4,-0.029490775055363093,0.006631741560560219,-0.004387541819681911,-0.017635807361595028,-0.07392108286414,0.036087029807726496,0.008351994559009,-0.005924622367957683,-0.027226011879632018,-0.015844259594285977,0.03684437436839849,-0.02462075955453223,-0.022151431991555125,-0.025864580745553263,-0.05745035721121707,0.07996139506989478,0.11729366093134884,0.0773556727700386,0.049854306534136375,0.05475923140533026,0.039943091111880616,,-0.004817436797141732,-0.00948828483279796
SCGB3A1,,,-0.01784464461656372,,-0.031118928437711895,,-0.004181575585806767,-0.022060196200960724,,,0.05530543527483372,-0.02717168482211919,-0.01431651512728911,-0.02118048683692231,0.04454232527722664,0.10967007862958925,-0.025406088698006857,0.10685893699773773,0.051018073368286634,,0.004381534064817783,,-0.021565821376417472,0.04667495746138162
IGFBP4,-0.011418664706627482,0.021064087225076227,0.00033051735495311996,7.501225847843823e-05,-0.004428631716851563,-0.08604635457582398,-0.048322207487592105,-0.08201111121930847,0.19001297686288685,0.03616061290394974,-0.028311766036999916,-0.05192133685289503,-0.029351996419922814,-0.022125207562164025,0.041315236383969584,-0.004417519983294308,-0.03678219267887337,-0.048560577212627874,0.03804136659503325,0.10816824532113692,0.005332027390314727,0.09817762117931088,-0.004432653075258676,0.057034032646860654
RSPO4,,-0.02527139520742787,,0.06146255705816489,,0.07573974000153118,-0.02467251965535573,,,-0.007164539062759585,0.018199612643655324,,,0.08286222095219266,,,-0.042006323801390445,,,,0.00416611392621387,,0.08782156625417117,-0.021386335097002312
LEFTY2,0.007007686440447485,0.030008763276621275,-0.03548074743775,-0.016840957256034083,0.024304014946075016,-0.02099342330488976,-0.03829556438837051,-0.04953640708558768,0.15646838519814082,0.025617504325568342,0.014501602843200088,-0.016418710907776152,-0.015760109519425802,-0.018437485977246017,-0.05732673166036588,-0.05240706110373885,,-0.033305965471146996,0.042801180881329344,0.12732914966224607,-0.04174455161052163,-0.05089867055949469,0.058856070788927746,0.0021326702906285236
PF4,,,0.018669310100545723,-0.015133279848433536,,-0.015745566478261797,,,,,,,,,,,,,0.08055335130223387,,,,-0.02486079995233922,-0.03482345324080336
ANGPTL2,-0.018833926379293885,0.0013867826506744848,-0.035741500592587044,-0.0023102349612468265,0.047663181349454756,0.015862185759399072,0.02737697120176892,-0.0649637132618763,0.16131959718094271,-0.03961682758845212,-0.01633254659614166,-0.07931143631390035,-0.07743891563126759,0.06444323157135806,0.08253331909788574,-0.007219775785899801,0.051206077199142434,0.058347636031298236,0.03902474204113463,0.07006146950002254,0.06988478862316745,-0.04001586690248495,0.07394910873011831,0.04543068880900234
LRIG2,-0.004987104045361741,0.08372154787958877,0.013122577879507625,-0.012702070614962044,0.06441443056813681,0.059960367163512975,0.04691005132369598,-0.01891182058687279,0.13216931362209516,0.016931250705864494,-0.053174052421610704,-0.002305816942222925,-0.017565622357461952,-0.009957985142153484,0.015284944689625176,-0.07847729355246305,0.0528227567509186,0.06206400803593862,0.023127984984187507,-0.029149509400443804,-0.039992680090414005,-0.004522522106370016,0.0594769612961233,0.023608801540083026
ICOSLG,-0.0651114639564115,0.01904463501427329,0.0028920716034343645,-0.00882924865321076,0.05973832359842278,0.007852300038101846,-0.0031083967319025254,0.006442631871858392,0.07262342365276321,0.04311504393738132,0.00802844851618931,-0.0840160952956637,-0.05594933409405194,0.0007682180309626693,-0.051096890014658496,0.038040641895455606,-0.02516769602977048,0.016284101989788028,0.09913456231453759,-0.020414903543157496,0.02772774862046576,0.04235925969061845,-0.009308093958573743,0.029088663949244992
WIF1,,-0.058810575613836596,0.03122772855519021,,-0.05046289499389731,,0.056040909674207634,0.0035066461028341617,-0.1363747081939856,-0.01424322073971288,0.008500006094658097,-0.03761060969492074,,-0.045143953103118334,,,,,,,0.022581463151546258,0.027172829933740754,,0.015716066068134884
NPPC,0.08748760860387772,0.11383286948204618,0.03546677127051865,,0.02904574156796638,-0.01253566777730392,-0.02516716377034464,-0.03317879030090718,-0.05174900805459973,-0.044195784177590486,-0.022493756947623792,-0.04076300248584117,,-0.012677246091676591,0.06353608367800052,-0.06120954206839941,0.04392636068840847,0.06395980478293899,0.029831516092475877,0.04915576088250114,0.024105058290669244,-0.057097826739561534,,0.043253345656233566
LYZ,0.028819485056058143,-0.010887803911348842,0.02495599957152903,-0.016799184091918697,-0.020943849959216644,0.0036009170530776568,0.01524077936070129,-0.023465309842085738,0.17657073634616788,-0.017698903552742683,0.008772020198871914,-0.12799543034532207,0.002713110598591553,-0.00023456558305058505,-0.06876112296542246,0.028826268018361908,-0.013713044353017548,0.012680919231178037,0.0814258164598466,0.0020640142726374116,-0.037313282858853575,0.06587786316174342,0.03970617998478343,-0.0051644529078417375
EREG,,,,,0.01622027127432407,,-0.03472008919133,,,,,-0.01689005534690928,0.023919882222064474,,,,,-0.0004454671059755092,0.02530054488221769,,0.031118543412065994,,-0.021880735614036882,-0.014699388099836404
SPTAN1,0.021975399126640163,0.010226347753175345,0.015380947886084073,-0.030907060352883806,0.03489417848149466,0.027603907356635052,0.022931443634663908,0.0044409897192980085,-0.03910744680768611,0.005897912619354183,0.0016695144873133093,0.15665735466924235,0.0353502466311846,0.010952114347738283,0.006365702507064903,0.055329734016519125,-0.06446000059716869,0.03534323689946317,0.04460049486233838,-0.02649683275713911,-0.019767020965851066,-0.06766692935318717,0.02223996314368342,0.03528772312530016
PTH2,,,,,,,,,,,,,,,,,,,,,0.03562276877571241,,,
LIPC,-0.036687749220045626,0.0031654946651142575,-0.02266227357753107,-0.02277639496357855,,0.013211623542689241,-0.02388705989080252,-0.026799243085345054,0.13270733546717775,0.018979828722977946,,-0.030249781285393143,0.011697067774530202,0.04460227509763579,-0.0329887407315691,-0.04412990836350141,0.0491969329534412,,,0.02625940576221885,,,0.0117229298616511,0.011419243515514713
COL8A1,0.032983848027267365,-0.04688830930119909,0.006817606530962241,0.050164487247706425,0.04064998696198712,-0.01604448378762261,0.010471473505905122,-0.03085576584583863,0.07937064177726076,0.041684017955762036,-0.04154027126717624,-0.06962776508110076,-0.020721268151813722,0.05358964146795877,-0.004408091905042627,-0.014613869473124154,0.06732391595440698,0.053998147165574654,0.0655751392017844,0.02771720808583581,-0.022754547196168012,-0.0545591598100489,-0.04045231079795247,-0.02863015103895044
GSTM2,0.017057576814843666,0.04221593788511628,-0.008375081739216065,0.045825938363668765,0.08593896504344055,0.0634886646747847,-0.02401252387894655,0.06076479611920622,0.059819738426155365,0.03431888209516097,0.009341758091895549,0.05064348018798419,0.12037987449141105,0.035323694964910786,-0.03790742119442927,-0.08552608045205788,-0.07053182052578032,0.05629625733196079,-0.02364363258881988,0.05161695353563814,-0.018044848421968098,-0.05893755821952247,-0.0034239649822283835,-0.07108754363989082
IL4,,,,,,,,,,,,,,,,-0.04218398072074399,,,,,,,,
SPX,-0.01635360129125263,0.008290035132642367,0.023634411745847694,0.03369305180874312,,-0.008441087725690822,0.07228325902171949,0.05154172564390282,-0.09396427586859114,-0.03596920093644819,0.024024277710997546,0.02301329636121773,,-0.005664858701741858,0.05221425636484446,,,-0.028004982977660478,0.04609124975659561,-0.06454067850085687,-0.007333191811004787,0.05575922148114923,0.07601162188978448,0.03299425409427157
