,MGH258,UKF248,UKF259,UKF296
NGF,,-0.021538696317634016,0.18370482094724355,
TNFSF15,,,-0.013687016058375905,
HMGB1,0.02073193394106459,-0.011444648010777596,-0.03029514446212828,-0.007370182675179102
ITGB3BP,0.023146089080877327,-0.011553631925727378,0.07378116869754,0.03368707317149782
AANAT,,-0.01820050978084557,-0.012453786123052446,-0.01564086283431457
RELN,0.09753494742055692,-0.012309416921106377,-0.02161698374596713,-0.014687705030148103
IL15,-0.04545316374813166,-0.021169157186323447,0.018480879742399304,0.01132707112443721
BSG,0.07283339797928577,0.03157407185283036,-0.009028281348033467,0.00926809430020899
ADAMTS3,0.0937294462876132,-0.02305405418021054,0.03281298829089936,0.012792358323153261
CD34,0.0422126482710112,0.01842074952626064,-0.0013676917084269238,0.011219156231808029
PLAT,0.0492053492973654,0.006308773558526639,-0.056244023027737074,0.06973686381281631
NTF3,,,,-0.02524808381315159
LTA,,,-0.015753494754185058,
CKLF,-0.0401651167678029,0.04948923907784891,-0.006897386060297216,-0.02635026049678486
CD24,-0.0008229125273580886,-0.014804349295982762,0.042990288905731776,0.0685635600424874
HSP90AA1,-0.04031982912949984,0.02441877529623512,-0.03906736530905145,-0.02329770028145022
BMP4,-0.020244084084183545,-0.0010848976870019083,0.010706114281959613,0.013047962304927701
SCGB3A1,,-0.01254473915205387,,-0.013193220779166704
IGFBP4,0.04798293588409664,-0.004805126612045028,0.003825859447420334,0.009465575022017971
RSPO4,,,-0.024113483739897627,0.030005788613492214
LEFTY2,-0.019476285434884603,-0.017903862696362773,-0.0029960052125256173,0.08530105198677264
PF4,,-0.013013153145069364,-0.010723958112766484,
ANGPTL2,-0.035041761370558804,-0.04229912756401147,0.007295614368977514,-0.024596192455434172
LRIG2,0.08513939751284516,0.035038144944009676,-0.011270039783404616,-0.004796440670369497
ICOSLG,-0.02792097593388318,0.0008089102963936027,0.04431792508518225,-0.025038265649303032
WIF1,,0.00525318388612665,,-0.024826906281033012
NPPC,0.03150118659691067,0.13010196343288122,-0.016635503629878107,-0.0028880752172107836
LYZ,-0.03875921043057138,-0.028812844596688456,-0.06948300217021698,0.010044718578903633
SPTAN1,0.03654642520371901,0.03979757258328995,-0.07779514532349686,0.02503658164933277
LIPC,0.06951495934242766,0.005511394943846891,-0.019271751420652107,
COL8A1,-0.019663664426676948,-0.016604815973528964,0.030355125167697238,0.020432449489316634
GSTM2,0.07877157498545079,-0.024581240591348134,-0.0034743565394074376,0.015194663879842953
SPX,-0.050426178584835966,-0.01271088941228261,0.04066479915614791,0.02872024599867636
MFGE8,0.058450709648323176,0.013774759371788195,0.007416909127821514,-0.026985198226392143
TGFA,-0.02120864484751432,-0.007068337701001548,0.033142220945846644,0.01527961718036559
SLIT2,0.025693442629891886,-0.016983233301846586,0.00627054306904632,0.02244273717474688
PLTP,0.06347940186906215,-0.04714033059076942,-0.017556301958558035,0.0018294022273197198
APOD,-0.13020271411217926,0.007807338926275075,-0.0030032708834518847,0.02229808974843874
B2M,0.03132795061814434,-0.02709943650057982,-0.014892999037094495,-0.012986861696645114
OMG,-0.08038258657836814,-0.015972297199069004,-0.05710149473980784,-0.006719061807518192
CXCL3,-0.015840938197892136,0.060755800793867,0.07713764578286797,-0.014113955429912058
CXCL10,0.04178994688339429,-0.004820258904849551,0.04769066495601694,-0.02144013132243847
RSPO3,,0.06244960818252892,-0.012453785202858652,0.002068474361321789
CORT,-0.019670779987698374,0.01508436482808947,-0.0178232933732766,-0.033913347133254466
NCAN,-0.03968907032514595,-0.001518181061551688,-0.08318893915529173,0.049423102707156094
PRG4,,-0.0188657914093,0.08036567438406576,
ZG16B,,-0.017395766959919092,-0.014265613657432855,
TGM2,-0.020612431829283923,0.032256832443106245,0.0006381705694097907,0.0008312274657189952
VEGFC,0.004725474923642868,0.031626206687081035,0.07295865562325368,0.025530386873224085
WNT6,,-0.020240661319372546,-0.017000518233971834,
NRG4,,-0.01155414632931423,0.023518113606827696,-0.023197051461173124
PMCH,,-0.013316775441629328,-0.020727337419717728,
COL9A1,0.034483924259710454,0.005732091588557992,-0.015623723577696653,-0.00788096048917263
GDF11,0.056278390238757345,-0.0018777925328069035,-0.0019470212313773263,-0.001780992938242088
SORBS1,-0.0010844981987697463,0.008560503835200309,-0.01692769670183861,-0.006504018718765539
DLL1,-0.04584367389529581,0.013826397858454626,-0.033994817166456366,0.017353291193768664
TLN1,0.023940071920410894,0.002319000167005637,-0.04439321546609263,0.007669023868949733
COL2A1,-0.018475893032150806,-0.008773803527985636,,
SHH,,,-0.012772729602356106,-0.015148170365351607
PON2,0.0767666610273797,0.01152927062414905,-0.05594507125059903,-0.0010155589186146524
ICAM5,,-0.03381068331843817,-0.019907205644825426,-0.04086467754082751
HPX,-0.02098643635221289,-0.03134725309569668,0.11333038205961318,0.00813133116145548
SFRP2,,-0.016678264133633183,-0.01454675483816081,-0.041304076639970703
CD70,,-0.030470775736186624,0.09353489356262087,
HP,-0.036660283867082345,-0.051412859020418,0.0048005775053291695,0.07213805521227762
CXCL2,0.05804021803672939,0.015251851993815617,0.08221050649374985,0.04438965145397196
NPPB,,-0.016183927643853607,0.0940957082225761,
CCK,0.15400214662582296,-0.005449777014568999,-0.007320749863163227,-0.012961909878437233
SEMA6A,0.06669474709306933,0.005726555989272793,-0.05600322919009964,-0.020870679029733337
IRAK4,0.022123830674778695,0.05534040339215037,0.05049604086191578,-0.010268940869287192
GSTP1,0.07525461473715184,-0.0672376252115524,0.002639405267844188,-0.026092722311625138
VCAM1,-0.08100526031182752,-0.027072091065343758,-0.041368510371625755,0.037614792838565815
NXPH3,0.043333136450525965,0.041001300233833006,-0.0019360605067930356,0.014197247948498965
MTMR4,0.05569212950683159,0.03580983591314028,0.03522110496446368,-0.013095572164913536
LAMC2,,-0.012702690957737926,0.06454457791660392,
IL10,0.14045997218466388,-0.026839389748820212,0.1737400643812744,
SEMA4D,-0.06589761890526773,0.04107931973295492,-0.026156577611612566,-0.02938496677461074
TRH,-0.01806155190706822,0.005834417282613692,0.01876858604619371,
SEMA6D,0.0490680559075656,-0.03958715034501,-0.03461460191502803,0.03935724428286111
PDCD1LG2,-0.02331331156589301,0.021999349130466646,-0.023501357353760945,0.018974711474422604
SPINT1,0.05883196396602072,-0.019828128940330213,0.02417538923531266,-0.021560623132829648
CTHRC1,0.05823410529158715,0.028737706540949468,-0.0065380482956124,-0.008361518696945182
PODXL,0.005060008344830508,0.015755461688658597,-0.005049130658921785,-0.004223119694656646
JAM3,0.03877966692996985,0.008887020439451478,0.03391238774867356,0.008611316859081774
TGFB2,-0.06580925819972776,-0.03762677154087292,-0.03184174890952996,0.05681012092991941
COL18A1,0.0017180034956873777,0.016354999785001545,-0.014367878712937569,0.020089884453801693
NODAL,-0.02857430300741569,0.02479912325998312,0.009091995733253453,
INHBB,0.010652766473497707,0.08527482886440287,0.015956039924691724,-0.016333671869780714
LCN1,,-0.012702693815895113,,
ARF4,0.05465065114756126,-0.02310902697482393,0.057370629394112596,0.03179864351163758
CXCL14,-0.008697238978503411,-0.022299231897463915,0.02493244743091036,0.0862899755742904
LIF,0.0542281126239545,0.06835146630746611,0.0358168617744688,-0.01564086283431457
MMP1,,-0.017512761043134744,,
MATN1,,0.004103412558836189,,
ADAM28,-0.060309633996520146,0.0018590496725147602,0.034318453992566215,0.009358603871358685
TCN2,0.027670787314424544,0.018543800897532634,0.028772387140155304,-0.007429153374763689
THPO,,0.042417875089573065,-0.025912597660316294,-0.01627580307742554
CUBN,0.05370696083201367,0.005959146939647068,-0.012140970111921117,-0.027877755072179388
TIMP3,0.03707158875730588,0.03378997584911335,0.066139469872829,-0.011226280886813982
PIGF,0.057946802059300154,0.059116276492119174,0.03939497698528284,0.0345390195136767
CRH,,-0.014882718169087815,0.06464250499732238,0.009567929463548197
BDNF,,0.0886549399332047,0.01888345609469504,-0.026476750302249066
CCL5,-0.07195778452398177,-0.019368948103098714,-0.0065421082657689525,0.03943991746869893
GAD1,0.006071854572755569,-0.0240627823291839,0.03920413365622712,-0.03269544696907482
COL14A1,0.04603762365334712,-0.030100144250410465,-0.014070567474184795,0.005728679624490743
HLA-A,0.07318545605512145,-0.008346055770613868,0.05422470477397258,-0.002496592467007458
CD5L,-0.03453292640319363,-0.014882716447270681,,
FGF18,,-0.01346616842272749,0.03850035960343925,
ADM,-0.02106059557760091,0.04678711452802181,0.04083464568477269,-0.006827626965447504
CCL15,,-0.011098899647540648,,0.03696012941364943
GNAI2,-0.03579803941814959,-0.0066586938983353655,-0.04035516364008966,-0.0029232661488722963
HDC,,,,0.06883678746487935
COL11A1,-0.022747217382040934,0.013717372172369818,0.04365123810791629,0.03858535279329457
NUCB2,0.010550937510526152,0.021604711458156015,0.03506001155707206,0.010241616593024663
CXCL1,,0.03744247410598095,0.049933064959012126,-0.014811077968047532
VCAN,0.04547352136597615,0.0077631749678629125,-0.07636384307573507,0.006102231212644926
MMP7,,0.029340633905593567,0.02802034061393,0.08242284161150586
PTPN6,-0.03420051694297532,-0.004286752308951762,0.003943452841097773,0.03765412301071704
PTGS2,0.055875839390066045,0.040404022799578505,0.08501988537810898,-0.03158751320225877
XCL1,-0.017638272595775707,-0.016308795301467616,-0.01245378729885592,
CD58,0.060014759886805526,-0.03538625356988855,0.007749114804246814,0.017468697337822376
TNFSF14,-0.028853373638704077,-0.01643279254887163,0.03143694765573968,0.025809988166125983
CNTN4,,-0.028890824384474798,0.032747718867258566,-0.02631452763086832
NTF4,,,-0.015753495552572782,
INSL3,,0.07640214269618802,-0.011446116929267239,
BTLA,,,0.028698690494853938,-0.018474248270375575
MFNG,-0.05828407021072789,0.003326642219040831,0.014848797689776557,-0.026119264873878847
ICAM1,-0.04154516319497808,-0.021025851510912203,0.03603919663350451,-0.0323240341442323
PROS1,-0.05232410466472107,-0.051832721355224494,-0.015487533095481426,-0.013867074813117958
CLCF1,-0.015488837546724624,0.00968594953725771,0.033915454459192015,-0.007954720432527047
PSAP,-0.10482675868936814,0.01634784753804757,-0.02940741151489694,0.012250609029021644
EFEMP1,-0.07950782950574262,-0.00779868536452465,-7.02040624928819e-05,-0.011411502398817266
C1QTNF1,0.03790929450632167,-0.0025132298636969743,0.012859848165086328,0.03154056100152677
ALB,-0.009311947873664433,0.03739137695505712,-0.020320946471420097,-0.016430917900985376
EFNA3,-0.024963368201428433,0.019105250315634394,0.06666049095273309,-0.026984998966776082
DRAXIN,0.1459841471910803,-0.008501741706389978,0.001975803918316826,0.0945760652707486
RAET1L,,-0.011381075327517512,,-0.015801851034864072
NPTX2,-0.00468930318190364,0.018034116505303316,0.004637060144532075,0.011233032556829357
FGF11,0.04087596639469348,-0.024963596101507564,0.0746671877650441,-0.02990371176013684
CD59,-0.03595611929502096,-0.004260250790285776,-0.03394815618033759,0.014689271535991883
COL9A2,0.0427887173694958,-0.010990287859244505,-0.01569456639124196,0.018618470223948243
DLL3,-0.11704561362847687,-0.041693929637553744,-0.07428163648090216,0.05638879706810308
LIN7C,-0.01875920111681352,-0.012381139498319186,-0.002608293705559299,0.05039398706719907
GDF7,-0.01826980421644959,0.025360573860453477,0.03713492688657346,-0.014466525262765508
PSPN,-0.03914443313044055,-0.013779211558709608,0.007990100136696114,-0.035846418061173765
ANGPT1,0.01939404413039863,0.024878319867593212,0.028989379415431272,-0.002785464434670881
PNOC,0.009747284345619523,0.023434822017820833,0.06378821353728886,0.009469495302652505
L1CAM,-0.027434927287048223,-0.021669857836530346,0.02835390897214205,-0.01626871668112454
APOA1,0.08900685861931186,0.006825539545692529,-0.017825435960579054,-0.02341268220304907
PSEN1,-0.03603363786973941,-0.0035837101134959426,0.016316267586487642,-0.01806484352945964
CALM2,-0.012662912354998867,-0.02829574554239087,-0.022031379771409627,-0.020030573684581606
CLEC2B,-0.0337982137182497,0.040472966433569256,0.017001557698285513,-0.01644528534027467
NTNG1,0.024346055087730436,-0.06704626885779845,0.05904604629599407,-0.05634559344241886
LRIG1,0.018830187563042618,-0.0008666107404884146,-0.060763179757967176,0.039639385807130105
CPAMD8,-0.016075859785445748,-0.008174475058426344,-0.01353871392864424,-0.005096024099727859
GHRL,0.01124079811702986,-0.030322923247709573,0.04943843403511419,-0.013193220779166704
NPY,-0.023583913716374638,-0.00209582636885291,-0.013890672686112545,-0.007667080083800572
MMP2,0.01946818442865329,-0.009113307374234521,-0.03387696960191689,0.01305541317065417
LHB,,,-0.011791197384622485,
PPY,,0.05008293476987648,-0.020525035706353258,
ALKAL2,-0.024073732313027476,-0.004448162516013907,0.1363736442058041,0.00014920954989773913
CSF1,-0.03439732452615233,-0.0011538457980567822,-0.010603694379530508,-0.005581641198298387
SEMA4C,-0.022634437905620707,-0.023799520904588447,-0.04959045574080459,0.006854126366994273
ICAM2,0.02361286847790855,-0.00558091866510995,-0.007721306440392377,0.060242724117781976
SYTL3,0.0015199121156426092,-0.013178922438634498,0.0787547808217964,-0.009718374958277666
IL1A,0.07926250418581424,-0.01747937867074755,-0.007736014859954778,-0.037189865486442195
HLA-G,,0.12277356302315987,0.010317887619814099,
PGF,0.0548720851604438,-0.010735339422236317,-0.011058614086384339,0.03765825171487616
LGALS8,0.04662145264672071,0.024987301128719167,-0.01255982886674178,-0.01377277539790717
DKK3,-0.04068257252264993,0.020208840326415477,-0.044593768496989386,-0.06538281596623684
COL16A1,0.021493606651752522,-0.019433254558975536,-0.009850429956932747,-0.01035156508645021
TPH1,0.03150245027422096,-0.012858811537061903,0.003419380804613609,
TNC,0.0764724569739916,-0.011579283180704605,0.029894159334569386,-0.005712890435049587
TNFSF9,-0.016075852155581136,0.03867379870211499,-0.020423215678407443,-0.022036663037578882
C4A,,,-0.013979148715710966,
CNTN2,-0.08906301622652188,0.021784709116068657,0.015305413349878179,0.005406516709031411
F7,,-0.012544739779282466,,
LUM,0.053978383209464145,-0.005837840869309666,-0.026195028521473412,0.05418222823057929
IZUMO1,0.015430429875609972,,,
BTC,,-0.01138107058693386,0.005991132733332994,0.022545184365392858
APOC1,-0.14461700959213622,-0.10250596855083231,0.006227138791335945,-0.020714546864049176
PKM,0.0066558322495156525,0.06877818180258348,0.07179910567733672,-0.015013485831569787
TNF,,0.01626911912574738,0.06255578422967654,-0.01928819720192915
GNAS,0.12887946283688512,0.024388179012883964,-0.0795018281346733,-0.022118366058564497
BMP8B,-0.037235552994697295,0.017458588222215608,0.014290150977013735,0.030615725241672737
LIPH,,0.09200008443185417,0.04630065747006617,
CCL28,,-0.01808751351830356,,-0.015148171492733972
PTPN11,0.03902206221289595,-0.00876889360227437,-0.013573273381287068,0.008834385107777839
ADAM12,0.046546006111280555,0.03592822255291395,-0.012894193129928195,-0.014639766054992922
EPO,,-0.017278057591074175,-0.002349155085516941,
EDN3,-0.001909504224440047,0.0674618206073131,-0.009912156201533765,-0.01662373040660244
CCL2,-0.043065952555638574,0.018651745233968654,-0.04805310609211333,-0.0034652773948724183
DSCAM,-0.024021925504617826,-0.04274253390947136,-0.005921990396387377,0.03155955953419902
GPHA2,,-0.014331795319685738,,
ANG,0.0055704886728007,0.01609881859847538,0.09730779463196379,-0.02095412622287733
FBLN2,0.1088642729596431,0.008144737745511004,-0.006463690213467389,0.010616101248936716
VTN,,0.005372074049094596,0.0013028738133022504,0.022249507344338268
VEGFA,0.043338356950898126,0.025390225292657196,0.02843976962357346,0.026539535866243774
F10,,,,-0.0001241501319740593
SERPINA1,-0.07310732795448562,0.016510947679405814,-0.02769379101929417,0.062722866096571
VWF,0.029858367253946687,0.024490472030392604,-0.06832866335099802,0.03706355102893531
GDNF,,-0.02013782535933642,0.06264543176698667,
VASP,0.016482596449909428,-0.01528414458310885,-0.03510684639841324,0.06445905037445007
ADAM15,0.007659323175339105,0.014476406414943218,-0.011048738491737545,0.010162002082414091
WNT2,,0.08886771882944164,,-0.017186736642810112
OLFM2,0.015662807300278504,0.027612698793027853,-0.04151373735551313,0.07372877635014935
MFAP2,0.0103536491421291,-0.015462023639287838,-0.01764209284064628,-0.036418760514560555
HLA-C,0.13665839935307203,-0.04018926633769921,0.013504060167933112,0.004337400738778848
THBS1,0.04541930907508228,-0.020791193402857126,0.014664734330079771,-0.023968146127434472
HSPA4,-0.03540560378488327,-0.06132723885916687,0.027555443373137554,-0.02178144584501625
LMAN1,0.01860846482177963,0.054077582092099175,0.06727727975429688,-0.014828055467734856
LYPD3,,-0.0196166144578477,0.008853718778077998,0.03719644140235062
APOE,-0.09202790607349966,-0.07052892304678783,-0.09473214905538703,-0.04496140181786003
SOSTDC1,0.04124605968084673,-0.0035926413113415616,,-0.030975765149804272
ANXA1,-0.020165784342668615,-0.027455031463356525,-0.03630805396831659,0.038861804156175746
WNT2B,-0.03584391411229518,0.010363865391373175,-0.028575429781173826,-0.008853225540660906
AMH,,-0.0239538848893344,0.04543978177894095,-0.017038091795962575
GDF10,,-0.01488271713006016,,0.017885934180339312
EFNB3,-0.04615344077824616,-0.005114948885299318,0.004822169806105929,-0.04949254440733035
LTB,-0.04433959103179325,-0.025344609451269182,0.03335391721359133,-0.008424384087663845
ANGPT2,0.060886393959504535,0.03888120367385572,-0.02737551486219311,0.0008237358472727413
ADAM17,-0.017370538228396026,0.05314651537850675,0.019895268320563184,0.032426654255068244
LRPAP1,0.0847381139959772,-0.010705306957131422,-0.05102771515312215,-0.011681817832518825
NID1,0.051842501424153926,0.03948600025239713,-0.048234633266819135,-0.005488645510924272
MST1,0.015561791851323751,0.016276814975101098,-0.03753446117815432,0.03761387332705277
DCN,0.02700875554538769,0.0016618054238342437,-0.008043591171556556,0.017879736687922133
COL7A1,0.010572778472360054,0.05090307560393672,0.03165573740969107,0.008953824123313157
CALR,0.026413490804636144,0.011165478960056716,-0.021447844608952264,0.0015507187638789705
PIGA,0.04918312919464862,0.013950548091571006,-0.013904875976287789,-0.022999091254511606
CD200,-0.024437946866707343,0.027983775086887437,-0.02945160532486633,0.05645444815851471
GRP,,-0.023864777508090247,,0.08622933738299557
CDH1,-0.003581214463471357,-0.02359424599346714,0.020816437863718937,
LPL,0.0877054597873261,-0.0002811299139324745,-0.03517956992003687,0.02554799472292205
SEMA5A,0.03214140200517583,0.02988391487869823,0.046825376089697786,0.0314412192746567
SEMA7A,-0.014997308676996895,0.04178570576815432,-0.019588117769269567,-0.027148458096894364
SEMA4G,-0.040889137124398976,0.01075804020766784,-0.015385453101344785,-0.03718986647573704
SEMA3B,-0.047607784696227395,0.006097238405639995,-0.06723735212048917,0.02421636908347242
RPH3A,0.14556467210728238,0.01677961665327974,0.019826661672721325,-0.01915360140045025
JAG2,0.023323199106293227,0.021705782936259386,-0.0025845252363071243,-0.04477148771344212
CGN,0.03487679663390268,-0.010772430524010038,-0.011430345531019712,-0.015961312254791166
GDF15,0.009215977293614055,0.06986752583909288,0.05235811285314762,
SEMA4F,0.009860527003726954,0.008989379535969776,-0.004672057205629253,0.010499457588896791
NXPH1,0.04708176289567846,0.008997495222348283,0.015306179017613903,0.014483684681163561
ARF1,0.08783726710307765,0.007816096609396065,0.03684303879256964,-0.029139850066214442
DSC3,,-0.010846019197600568,,
EBI3,-0.04899258514553062,0.01830776476916036,0.002589654353790738,-0.03014576013655783
TIMP1,0.044488289874688364,0.024259059594976477,-0.0030126309149440494,-0.04366671809780579
SEMA3C,-0.0464516690732441,0.009429427908895522,0.013758018027592425,-0.03584971582042604
GAS6,-0.036065225525583874,-0.03429007159886489,-0.07975334238011517,-0.01568051841257791
MEPE,,0.04563472572435273,-0.04874463394929372,0.0013303815949461625
SERPINE1,0.040500767918948105,0.037246585270382625,0.04277167504655079,-0.039123318275957476
RSPO2,-0.016985066323750523,0.0057289438533623,0.10346186668414194,-0.033925094679701256
SHBG,-0.019081883442758272,-0.014048800894556785,-0.023936243886941395,0.040760784063449663
LGALS3BP,0.009865008017910456,0.030797630344475534,-0.02229489508795119,-0.0008654288270287291
LAMB1,0.02833806577812295,0.026472434713444196,-0.0023935400683865534,0.012759991973980372
SPTBN2,0.005251471114131052,0.02093957463246662,0.03154767748023544,-0.03555503938181263
COL1A2,0.034272434786867666,-0.01640340515731791,-0.022126548791233058,0.055005582562867576
WNT11,,-0.015545867881915856,0.009691298964221249,-0.021874843201512048
LGALS1,-0.13041013740998803,-0.00972479682328866,0.07638320257660446,0.017509290108042676
BCAN,0.0640741181365122,-0.023767104338512857,-0.08701101529195147,0.025329222946075806
ANOS1,-0.02512286115277428,-0.001049012843194029,-0.026377399756517424,0.0019160448736753976
EDA,-0.02391142457539919,-0.011381074486445786,0.033709655764716184,-0.027155771862436826
FGF22,,0.026619736224229442,,-0.018612187029198708
SHANK1,-0.02024408246450483,-0.015545866883890357,-0.02437729605104262,-0.023300774467807754
TGFB1,-0.01200737321837755,0.03017849831336265,0.02615088440623239,-0.036106924895889354
MSTN,0.054244557188110616,0.046586868578690994,0.017691993594373314,0.026138404643109715
WNT4,,-0.010474771059881623,,-0.021697408416700863
TNFSF4,0.12298484968475093,0.13967098326232674,-0.017740769834210687,-0.017334190396278173
NTN1,-0.018149455699897347,0.032148764965724844,-0.00024311826158619694,-0.014715167504226455
CXCL12,-0.014097568379137287,-0.0177075925915061,0.01409641124239206,-0.009331595282577362
GNRH1,-0.02610425753319657,0.0266995061019525,0.029345940777153533,-0.02576615303909433
RIMS1,-0.021705983342543235,0.057668944945339064,0.03821747514351159,0.04269245656680616
FGF14,0.10677753895280398,0.010085686197022596,-0.0026661334857168316,-0.014194636498418681
IGF1,-0.06472656881879824,-0.039292670423939566,-0.003036570674545886,0.0019012961461097576
TNFSF10,-0.0602231597785945,0.037243610111873576,0.0093316362840163,0.06351147544890516
GDF5,-0.01698505961958693,-0.016058180155961277,,0.08664474419117581
CHAD,,,,-0.015640861467195854
RGMA,-0.004741847924436051,-0.06757968120169705,0.004004099544569471,0.07114139636419112
CLEC3A,,,,-0.003255007834975998
WNT16,0.04390826336998489,-0.012862254812852483,-0.023124411425804278,0.007379385460691692
CX3CL1,0.03335623392478389,-0.009967188247009892,0.0168920716526242,-0.034613268514053636
FGF1,-0.08419677298637894,-0.0026173140469087372,-0.054169488981071864,-0.003046206272560051
ALOX5AP,-0.07902814661300334,0.017166474322359362,-0.003783339902971294,0.04750236943802118
IL1RN,-0.015115627523332509,-0.01423211632935399,0.019535348188773456,
NPW,,,-0.016757989582767797,
CXCL9,-0.0459540050173711,-0.0378412375433394,-0.04112058181758959,-0.01861218426213681
ANGPTL4,-0.023068556516790784,0.05005495973016122,0.02605014386538453,-0.005712956242858731
UCN2,,,-0.011619890551913013,
COL4A3,,0.07902284507305317,0.006780975723007829,-0.02677634120290372
NRG3,-0.02743492734629731,0.009006776301218395,-0.04177083400231739,0.01089549446274262
IL23A,,-0.017159617151022672,-0.0027083397714304657,
COLQ,-0.027579465907961734,0.05474888716289508,-0.0005303910932625206,-0.02189058348258475
TNFSF12,-0.043651890934487604,-0.020738205612188348,0.012209115167442275,0.04841514966065199
DKK2,,-0.017973877810508312,-0.011791198354332866,-0.012807163240158988
FYN,0.036496693358499525,0.01892968195266479,-0.06048835379330248,0.01479528575036554
ACE,0.015841595126323226,0.01743112161410061,-0.034358285988326055,0.038270457798908586
IL18,-0.013728259365408692,-0.03349904257223417,-0.004914034621204235,-0.008193136336435402
CCL27,-0.017205359970232433,-0.011381074562906842,-0.006506033468736493,0.00848977399032617
SERPING1,-0.04206772534608986,-0.024119375699372298,-0.031770369333409286,-0.023266202455869474
AZGP1,0.0008515376760345202,0.02114242380696895,0.011732318552293761,-0.02545640445304609
INHA,0.05701724207251763,-0.006020100118495462,-0.0036789570029743903,-0.020326736992723755
SEMA3G,-0.026104260250526517,-0.007914408143786194,0.00454418567999913,0.022168847196240366
COL6A1,0.02388332405508268,0.017126639718928516,0.02094445435800876,0.012767907816150007
FGF17,,0.03499062715429402,-0.008758546455499578,-0.025766148997473773
TNFSF8,-0.018679890621046972,,-0.014822871943602402,
FGF20,0.08939372113039791,-0.022586930717601886,-0.019124623863336257,-0.01572682136604179
ICAM3,0.03867573861089105,0.01651651569390863,0.0736597025198962,0.08532506970418446
LAMA4,0.031149731772098233,0.010425371537081044,-0.04066814779102125,0.01874614088534097
DLL4,-0.04310505399698654,0.024742292641495037,-0.0028196124922302366,-0.01847424678158325
SEMA3A,-0.045754060255045914,0.04395651961683327,0.0035190765491651976,-0.025607174919149978
RLN2,,,-0.014959134759383931,-0.007299131944828686
C5,0.0371020758326041,-0.04638081786419982,-0.01624379947745881,0.020573754523870686
EDN2,,-0.01285881034565453,,
C1QA,-0.12662194342941813,-0.09415626088143224,-0.0758813786123496,-0.02087395988820019
UTS2B,-0.01584093510350014,-0.013760376603041032,0.13992523269519203,0.004148648530934669
COL9A3,0.01434265969625395,0.004302309851584631,-0.021529526618348505,-0.011748566722965346
DLK1,,,0.08289454055498713,
HGF,0.005862693732666411,-0.04365324526127659,0.0017630739665763751,0.02139840521625901
P4HB,0.04941263984819547,0.009777303326294387,0.022004482835307898,0.013695377554399035
ADCYAP1,-0.01742305274824362,0.03421573075039253,-0.030204096174502284,0.021691012058059966
GREM1,-0.057226791736767896,0.1324522206484889,-0.01292938213974024,-0.014980525653026766
