,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
MICA,-0.03240480605202267,0.011325427807851092,0.07579336999361969,0.04502959357743991,-0.00040488997570633346,-0.009688016203519334,0.011271344803435333,0.1456080693676592,-0.024832001073660282,0.06796212962899245,0.07681197167560704,0.003880137568367458,0.07339521563070113,0.09866119208635672,0.03676625205931132,0.05245323116104235,0.08483811561844345
TG,0.06258833743163546,0.056442855736741855,0.028965904530486714,,-0.03628249826142385,0.0665488637191597,-0.023956455367485002,-0.037876372245508196,-0.03529755272494191,-0.010777232159473068,0.0185419160281227,-0.0023057357479193716,0.04028036225998152,-0.03570840108069448,0.039988069705817225,0.01144623811629284,0.014402488085970265
ADA,0.004511411132234776,0.022694272177491776,-0.024256032576967207,0.03358898388991126,-0.03700572192956675,0.09204722607825094,0.06576559479257103,0.08119302742169622,0.03751861694481994,-0.017503091732571394,0.08528190370029132,0.03938592936694309,0.03174545097643753,0.06062075811138813,-0.007638245409263501,0.031069369365110427,0.045668628326435694
LAMC3,-0.03613423497727699,0.0475871222623959,0.09215945936067073,0.0876318355665803,-0.004127239998029172,-0.035396983679814226,0.15239724515804134,0.2042547770451136,-0.010822159310238487,0.030772745677572315,0.016305367431570676,-0.021385383317274072,-0.05135668311984109,0.0909648325506421,-0.02635803220429185,0.01877499775763429,0.02584529317760968
CCL7,,0.005961540208488873,,,-0.015385556343231847,-0.020006651809237636,,,,,,,,,0.003199353938561945,,
NGF,-0.0193465489977006,-0.04104259656748463,,,0.006930439030363774,-0.011729893998703668,0.040969201525847994,,,,0.08376162720563067,,0.04969364727378159,-0.018454993983590188,-0.04694564626130223,-0.0010346933917517107,0.03621658009137965
TNFSF15,0.07260094472281399,,,,-0.029210824642322865,0.007810582110147053,0.024689400899025653,,,,0.0032657125360741014,,-0.022140284557030803,0.14601947180448213,0.0357759305799312,,-0.02388206915193238
HMGB1,-0.026952402868275008,0.035298692717287236,0.017588646249040215,0.04271443558105541,-0.0057598700290553105,0.012269882626993356,0.09568622956650046,0.09739152007763913,-0.04597243950235797,0.035482611474106286,0.12053106549190853,0.05807010535046972,0.016662037242486518,-0.08450746502161022,-0.029229620359226462,0.008318366797167782,0.05267648941713437
ITGB3BP,-0.07200058413609112,0.00043142506534026844,0.07542561515486197,0.014629300360535879,0.009661081738356664,-0.009239288424051877,0.12458058146995749,0.11018641276022592,-0.0014270539201013434,-0.002376810937985552,0.053412145469532,0.06712988971468713,0.0030802869628570794,0.08572354795504998,-0.05974902547197396,0.07052975580761331,0.029880925026371033
AANAT,-0.034675630009109275,0.12085568882806813,,,-0.0265788657675211,-0.02098685974201516,,-0.028308239812533317,0.006095933271785768,-0.012423088140623042,,0.008285299137008303,,-0.05293238098606117,0.0516644377390894,0.11779844326285978,
RELN,-0.0333576344551176,-0.0057415912574147986,0.022518314994530546,-0.024863245047580734,-0.04613495876721555,0.07907594603109154,0.00783218093020834,-0.06470517175275313,0.010758239700945131,0.02508793931907595,,-0.009363407090800312,-0.024061996848461862,,,,-0.028846951380103705
IL15,0.0005420689718902501,-0.0036936644934138056,-0.06662962655152871,,0.0414746613373975,-0.017381643229171396,-0.01975155612222049,0.05078085139528353,-0.033464938206533186,0.015825208905624437,0.08514432278014403,0.01420912071098902,0.04444427351007314,0.003930254129673264,0.047185478072529735,-0.011617398924793586,-0.022731040205666936
UTS2,,,,,,,,0.14012726805891373,,,,,,,0.04405496427910927,,
BSG,-0.016327044288071097,0.043368538804016,-0.0014300444489308939,0.013586519505466575,0.004013911918296164,0.030568947248084455,0.046264019028606954,0.05581967798322027,-0.06455999813550309,-0.01374270091955274,-0.016169670429741774,0.04080456618504378,0.08338566135828092,0.11111240987879459,0.04896015860174336,0.028804661321305082,0.007542680811689117
ADAMTS3,-0.04443854247645823,-0.022178809935395366,0.03878098235410805,,-0.018283168652130876,0.06436995017620441,-0.03181404303641268,0.21544143035977179,-0.008583911800204529,-0.025124577662050063,0.03374560904452525,0.025735859555321084,,-0.015617306265751517,0.0166407528635524,0.0037767361917078867,0.027099349807420348
CD34,0.0590148339880814,0.08028039668028705,0.01574076122155563,0.023440307303338407,-0.049995676899854145,-0.01033942267170674,0.0721297144614476,0.1750608549844734,-0.02474207763118184,0.04912038264073956,0.11625984323670255,0.12494369625259144,-0.028447419028954816,0.1544164368373215,-0.01534650466237775,-0.023161184299547288,-0.02758249015746734
CCL23,,,,,,,,0.0038361077095139563,,,,,,,,,
PLAT,-0.07105154698002136,0.06917959627876072,0.006540141122989877,0.10375249558668337,-0.004042932883760897,0.002441385651712657,0.12570246274701705,0.1831270986900782,-0.0005863002113436205,-0.026276251782299625,0.04288328673619032,0.0900036373910399,-0.000984985719249578,0.1265178439320389,0.07805482905199312,0.06291620164496134,0.05216049637716425
NTF3,,,,,,,,,,0.008494690311096125,0.02665337541458862,,,,0.06587171252232457,0.057234447500157555,-0.0027404117817636277
LTA,,,0.06906696090970213,,0.0048681113455340055,,,,-0.03057210168236914,,,0.08247811830183692,,,,,
CKLF,0.05179416178845455,0.029916729171274314,0.020127623671654632,-0.03487979693141182,-0.05616312790040717,-0.0025384078839201614,0.13755045483123624,0.20011340927045448,0.06682439356289883,-0.003534943116357372,0.07596457618858916,0.05006944576199047,0.0089726365444629,0.12437229639567554,0.036732199841234235,0.07392348378034316,0.06476520284614856
APELA,,,,,,,,,,,-0.054598586886866446,,,,,,
CD24,0.04124254239264126,0.0596191195269814,0.060723086160265005,0.05484218373375263,0.05014107554416016,0.005037420166136159,0.062204000604734126,0.058983582797787544,0.026829421947555093,0.08198971401824111,0.09301229226377333,0.01327579257474332,-0.07691618454877766,0.07723541619618872,0.04684136411423342,0.032399328123546914,-0.0316845212122014
HSP90AA1,-0.012328927371756667,-0.02015295584567861,0.08058215853867466,-0.04454514624475097,0.025678458981802404,-0.016008269403260215,-0.14888325545215558,-0.20354516907678438,0.06531984034129062,-0.046215548938992615,-0.028532604028865656,-0.08385925019481376,-0.0028029179279764,-0.09134197351717621,-0.12835730189110345,-0.11724154594622878,-0.0200514360015862
BMP4,0.10329961389511179,-0.009340025363413353,0.016659587267550638,0.047870638314941615,-0.003498705419983637,0.06316645524383356,0.11380506539623755,-0.03799094130397109,0.005184256156097086,-0.00865068079522929,-0.00041404191770564566,-0.022887256878080183,0.09601669799225832,-0.058941676106262254,0.04932206283025537,0.027497143084668996,-0.0008782352774532523
SCGB3A1,,0.015898104468266623,,-0.023599240169555443,,-0.010618781644749607,0.11222991158449203,,,-0.010478996352982847,-0.009848841994225288,0.059224605621063395,-0.08143901911501537,,0.043258478931437125,-0.05700912178094145,0.04655288661574364
IGFBP4,0.02102034102614815,0.06279702352729469,0.04914239061671263,0.07151339902642155,0.0211151144230267,0.06440345479235472,0.09568876160992836,0.2568021373245732,0.06151193429132754,-0.0032792338717275906,0.06150747787245317,0.057722829274056635,0.014932133594049688,0.06792745995177073,-0.03485867757644026,-0.024686989017892607,0.04625396388450651
RSPO4,-0.02363379308192758,,-0.06146750643009268,,-0.008357648771830541,-0.02884570674180473,,,0.020782327818671027,-0.01047899482019258,,0.024821780877624947,0.15054435909014585,,,,-0.03340047325234817
LEFTY2,-0.0395867562915041,0.08599971257592169,-0.03302015310101948,0.06029742684968144,0.0331293286785051,0.052200824018579325,0.15657986014274355,0.2737221543671522,-0.024083924023620047,-0.011490345981263726,-0.026124365649062203,-0.04134015631621301,,0.06374343440333638,0.017760764114088487,0.051487191559251876,0.03323983201564228
PF4,,-0.015542349710357844,0.08537358235335941,,0.002278802770182425,,,,,,,,,,,-0.02729665223929836,
ANGPTL2,-0.027327887031291673,0.11817696750558782,-0.019218956355713065,0.05230259801233414,0.0009108812981154218,0.023288984534797795,0.14828581994339907,0.1687176066360755,0.030504218678341296,0.043142534724853174,-0.013117184283736696,0.06963633630435653,0.05368588319409899,0.12371072574389962,0.13978252923170867,0.05375984655133483,0.023179425536132937
LRIG2,0.05135202721016388,-0.049472352713728115,0.07645600188329907,-0.009461857070798043,0.00742885725535706,0.006004030809219441,0.0708668026322237,0.10203183478895166,-0.04418022702008977,-0.008614131512814677,-0.05974803200479299,0.013574484826559392,0.017239302946459128,0.10290262192510263,0.013716741974035048,0.088259690167202,0.012495819279666155
ICOSLG,-0.05575561264815661,0.1040678789284794,-0.0013074059544725665,-0.015224170008561718,0.05136072027400168,0.062000776692964325,0.09185716968212639,0.11336152845305736,-0.017807437524318456,0.009495688834066618,0.04988946069539311,0.06287157878034497,0.06134093050281258,0.03267812551552757,0.03330444817484097,0.03512733756090025,0.009741365181868833
WIF1,0.10351400285915144,0.06690061577541598,,-0.03826886202061021,,0.06238520441712597,-0.1502947246464756,-0.12378089803169509,-0.02743866095718241,-0.019719298625367497,,-0.11875145596700797,,,,,-0.03104897512156071
NPPC,-0.022848336795965547,0.011820922389384397,,-0.011800872507629248,0.006093364375471768,-0.04201454531386092,-0.04084751118596861,-0.014062030369388816,-0.031544707124694885,-0.014563238367477367,,-0.026042104034273924,-0.047318063183181845,0.011845871886814663,0.036046329463867786,-0.01712921700331146,0.0037802637344556476
LYZ,0.0224205555255693,0.062000942416345205,-0.04744379823530194,-0.031250304857081614,-0.021012428541485155,0.0004715450873327408,0.06753016301634404,0.13609445352070715,0.010702909795416814,0.005732937489414362,0.0403935343332537,-0.010693314704210958,-0.08821721364745909,0.06048029284151191,-0.03087014624995009,0.09231649155943676,-0.000567162037917267
EREG,,,,0.008354051304815344,,-0.04059275359195045,,,,,0.08007076729311574,,,,-0.022097770814278668,0.00360119584311344,-0.04160085257013275
SPTAN1,0.051020351054901256,0.07353067059675293,0.021965014971439843,-0.025988338299419593,-0.07182557686729892,0.001725561106378694,-0.01439348564669579,-0.02178406023589327,-0.022993065864428255,0.010649268772546879,0.041429773742539276,-0.03422252610933045,0.04385146420394625,0.0750156053734582,0.06900630152501387,0.02717397095434139,-0.008541532391592844
PTH2,,,,,,,,,,,,,,,,,0.06492296048699878
LIPC,-0.009293019064799282,0.008374580047499119,-0.010818768279242046,,-0.04112976480031279,0.0252563382236519,-0.030629598982335787,0.06328614904685277,0.017248292476663783,,0.010252827280078458,0.09690474328042324,0.08427336301999194,-0.04907676011697267,,,
COL8A1,-0.12171166774721857,-0.023255065898597882,0.03182648116108789,-0.027564834373336695,-0.05069560610050703,0.010321110259114124,0.08796024181731571,0.04629929596668558,-0.03328939436570883,-0.04376555133543703,-0.10484818316163944,0.09721228428220612,-0.013284952619091173,-0.007268564030506919,0.03049781923260406,0.13165714483474963,0.00922185843344844
GSTM2,-0.055899905637328946,0.029188559934609955,0.012579572392402335,0.01868623972991805,0.0020458790374485243,-0.04118918275357215,0.028050951419408547,0.10958229120841255,-0.01581573677261388,-0.021901297573246076,0.07708518022197765,-0.009660842120129123,-0.07996654857448929,0.11055037566372107,-0.010949684285639727,0.014183868177857432,-0.037461655474374266
SPX,0.035717876159692345,0.06829930398355273,0.04189325377976462,,-0.06280759043419991,-0.04091524193092002,0.0024045591548318554,-0.06533276352197866,-0.06595427911037134,0.06816445675998635,,-0.10732442777285281,,0.0633765184435127,0.0823303849923167,-0.021969524071341236,-0.04143167465584945
MFGE8,-0.04337349332625778,-0.013962260521758965,0.010591398888817119,-0.036055253521739515,-0.017222986948174708,-0.0014050664245891205,0.11569988865427118,0.09060068006756374,-0.04123455098760541,-0.005174655204316918,0.057885695275230326,0.03284215185426615,-0.04686384704294009,0.0722820254048567,0.0018907029605845264,0.025167417227829877,0.008750004233940255
TGFA,-0.0551938821720925,0.07339135652720907,0.013862181828883045,0.01280351823105722,-0.006010803357299386,0.03306373779014677,0.10259745212880791,0.08355062431217676,0.013279053927354465,0.0005669934586369022,0.05025488904142348,0.07090675252472317,0.02339357866060698,0.06892855908680298,0.04215701556339672,0.013174881597769141,-0.001356127219516751
SLIT2,0.04383247531004975,0.001695820170462088,0.02659103841963891,-0.017540611581546108,0.004776888940107823,-0.02647327679345854,-0.021300508121412227,-0.03312972108551732,-0.05245715318922471,0.0005424408486949422,0.07767159695683296,-0.020674744803899674,-0.02398640694983906,0.004430796314357487,0.00038585210845619526,0.05366649574229061,0.030205625951424113
PLTP,0.0414512221065487,-0.030403897683635595,-0.019002145724293755,-0.03888303945797198,0.02674802111151785,0.016543222421204314,0.054293344991723495,0.2181284478326104,0.0313029337611704,-0.007291408298945577,0.09938058139530453,-0.007819835932352316,-0.0029099132950446945,0.08796552710090436,0.005267778448410712,0.030277753384947988,0.06766026656457054
APOD,-0.024240109002984612,0.03831800480703213,-0.012311865000284146,0.07260634813381561,0.04500910760663249,0.029313583581039335,0.02810128298136537,0.0019491950093383998,-0.015053999485862796,-0.00944635656681318,0.06320823507685644,0.04775662834297438,0.14330955900780734,-0.16466755738128835,0.09016411052123818,0.03210322224554298,-0.05983914748580304
B2M,0.02207310825758282,0.0869905424502025,-0.034768779657185125,0.09187505387013976,-0.02204047781137185,0.017172284191774956,0.16003305877973548,0.29011546701072854,0.05231619338207604,0.040273203849066234,0.13249633831000604,0.06621668032408948,0.020202455324484263,0.00728117366173866,0.05287499870481697,0.05053129930779413,0.10240890418425108
OMG,-0.009695068821755217,0.0764328150400569,-0.015962287075489332,0.038169822660918035,0.014939700413023891,0.01154910611822617,-0.03057035482995138,-0.0690093274147815,0.02031465833505516,-0.015435906755738214,-0.02779187700793907,0.037892260462561674,0.022963093275398506,-0.12084232762483763,0.07986068757765757,0.029957775490818968,0.008190863976418813
CXCL3,-0.06595883826021604,-0.0036204571081137416,0.07930613204199342,0.010671317473262746,0.009743648101757882,-0.04501937485479948,,-0.015228291936382974,0.02449966757692422,-0.01121030944238867,0.06753407587584499,0.02353270641115994,,,-0.01807421541078929,0.005272313263888961,0.0318524014576681
CXCL10,0.042858599531869074,0.08733695253477172,0.04957294879760543,,0.014170974995490008,0.06410755069927492,-0.013617196593342274,0.1766363159597128,0.025681187620407955,-0.017029280544602277,0.08907427115450603,-0.020637093086911293,0.006270071790140315,0.0892987930453345,0.021744729632565424,0.039358910661548466,-0.045638673101705635
RSPO3,,0.04386682005390832,,0.002095389133191186,-0.026578863803643847,-0.02792737463917769,-0.03671207413502274,-0.046483630798930545,-0.03195161376945175,0.06149939197654143,,-0.006251179040421438,,,0.04522267545374435,0.01820349349001302,0.024624651668020612
CORT,-0.02649764604598573,-0.03870946358459362,-0.01666680069091295,-0.029300566350587545,0.09330182945344863,0.012739195263868769,-0.037480199422162346,-0.07033511658474838,0.041260528664388396,0.009221314396492555,,0.10395039379016426,,,-0.036275684616377674,0.0007190656852068768,-0.00684157681853524
NCAN,0.04830902957049567,0.0925465250453428,0.04472601161018366,0.043270800870528155,-0.04075494064361661,-0.012404676356179473,0.10880200999546069,0.044754928117198244,-0.031119750148943436,-0.009136448493547254,,0.1315542614614205,0.13877568138273907,0.0396270039280999,0.13692849906385826,0.05648659544663751,-0.019527738299767856
PRG4,-0.0035569307151457614,-0.018188330555363796,,0.14204504950689295,-0.026232192361295818,0.053097610407133865,,0.13135581231045007,-0.00021847822714488778,,,0.07229600527897398,,,0.0165423046212093,0.06975583137937855,-0.0184259216839784
ZG16B,,0.08879628547910047,0.056332191278411756,,0.039588919525445854,,,0.05725911326036133,-0.024292310075628352,,-0.024448593329490686,,,-0.00836771575154614,,,
TGM2,-0.06007382966155858,-0.03297228680084795,-0.03127891612599276,-0.015129814347701992,0.0019079488685391783,0.02443479622856101,0.010719738288176404,0.1414379862291347,0.008793077056897705,0.003847291476345709,0.02277021355636429,-0.009056084290771645,0.029826823585985218,0.08869003091139668,-0.029393275896474735,-0.02760162046902312,-0.014909777170925901
VEGFC,-0.025947721490549337,0.011883009753882647,-0.005836217659284052,-0.03282817122904198,0.07759907795103675,-0.03078031606570441,0.0158272787354708,0.04478754739913849,0.0032441184849889265,0.011450897716004715,-0.0399363581387202,0.004395525736862994,0.07850488048424333,-0.06607257973511453,-0.03454762912417145,-0.014912070945022235,-0.0028907199549977236
WNT6,0.05917215117343788,-0.02997983216715687,-0.007297403549440248,0.026428543831773284,-0.027310981759246143,-0.02755242507240218,-0.020259010695114585,0.09252476035879159,0.018437204830664786,,-0.027692013423230494,-0.03088895294929692,,-0.0015085543436178766,0.009362717193783515,-0.0030803549915179363,-0.02632540093646548
NRG4,0.04694143760468645,-0.032224622257633964,,-0.01654867741021008,-0.03192577811824013,-0.02848154460298918,-0.024800774203202557,0.022979879343739407,0.01722421204092956,0.035089799174900425,,-0.004760235962443023,0.008249534329634815,,,,-0.03528418840666497
PMCH,,0.041715033401338926,,,-0.009219873567274186,,,,-0.011180784352214982,,,,,,-0.03047698702070644,-0.04007760472505461,0.04891457186180001
COL9A1,-0.007313341320274377,0.08802195871680672,0.023399148863775227,0.043812160737729235,-0.014942350232951119,0.12241456013905928,0.15207400457368397,0.08530587083949435,0.027605845498662566,-0.02219779575431806,,-0.010543541216560062,0.026563975932143883,0.1040591375993287,0.017773745573983972,0.034344691028626445,0.01599884583845494
GDF11,-0.03018486582088841,0.029799514101517002,0.00924561649098608,0.001685606819987729,-0.033589695649990425,0.018601975259257615,0.09842479818331823,0.19275797552645285,0.039915647631497624,0.00032761178278752334,0.0863957604909113,0.016906604742580905,0.07739625198163187,0.08693187164957707,0.01690898986824855,0.042127734810796555,0.016010668313212278
IL24,,,,,,,,,,,-0.03121896928193677,,,,-0.030804437049730366,0.006415435258197211,
SORBS1,-0.08299425177168974,0.0812773849537456,-0.012089234681987788,0.0250523427474773,-0.027850721204535047,0.0033413835371428687,-0.029116425177972274,-0.014080222640627419,-0.005535175899874789,-0.011282081138496505,0.0026168009586276597,0.05234025851180307,-0.026428059462506176,0.05421411968766992,0.04767759301651497,0.04712590305705827,0.019080228446625786
DLL1,0.011779561493751136,0.061372838892207,0.07852822048804285,0.002781864288326822,0.01140404211764104,0.023584574095051353,0.08035535499497892,0.08713131451708087,-0.02247758819440417,0.028615184024740944,0.038676564979475817,0.0466129564727512,0.03815495383706117,0.011434069506653932,0.06682901687258735,-0.0051265571696683014,0.06636862163492778
TLN1,-0.02247251260928438,0.015098629871239843,0.03835823618200601,-0.04346264268651237,0.0073035123622457575,0.01293445558999451,0.10356243051681245,0.16234125986969836,0.0014018526970012964,0.0444791722296905,0.08126834484052994,0.047058633422157596,-0.04006684327059021,0.007318458725420094,-0.02460129931968137,0.04309751009602481,-0.024538794642446984
COL2A1,-0.025102618480395154,0.06102594348769971,,,,-0.017859372093568065,-0.02194811679867374,0.02026325336775425,,,,0.00783517207211397,,,0.05671059220193419,-0.07000908022931161,0.018065146349648044
SHH,,,,,0.014118156644119114,0.007249136591971348,0.0370864319661166,-0.015458434945841518,0.0038915642890483874,-0.01203175666275088,,-0.02750302032257549,,,-0.0315735391493444,0.04157144295868672,0.0024312194744578134
PON2,-0.011700960289766218,0.08492285067523477,-0.05940485630071279,0.0634694430270036,-0.04496712941107068,0.01647997119998515,0.020842406611926604,0.10875403788766841,-0.06884282526827662,0.008579511708633797,0.12877228335123306,0.1087908649644215,0.10199064350246498,0.05032919051129672,0.05662720344774054,0.025805631222218954,0.00808820962534646
