,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,-0.00808990773840818,0.033649105744638155,0.0381109403021459,0.03438173432885443,0.02965062895462302,-0.00202370346211296,0.022526710367164738,0.12347322229955145,0.07904652085855579,0.04677617538387292,0.01040916470171145,0.02399749407509619,0.0042024231964245,0.10805810594272856,-0.09080228905576708,0.01299848740167261,-0.0004365467647022688,0.02343423507961977,-0.006236093732198562,-0.010756603790351794
CXCL8,-0.017953485488283114,0.013390630376305498,-0.016168406738585335,-0.009271901609770036,0.03136045650644329,-0.020908698438991156,0.08036071727456459,0.006983881235690095,-0.017925517087654802,-0.028088287724250437,-0.01683671371181735,0.04644985198865304,-0.08901106968217315,0.009083180051873438,0.0012355829851905483,-0.10610659944404342,-7.758380388978398e-05,-0.03868790329667232,-0.0007149541546652257,-0.02008659598702797
GRN,0.037069380256871176,0.0656309850501055,0.011315165192430103,0.00261658811101119,0.022367476472046524,0.013907494189012961,-0.009479395018414792,0.13287114009108658,0.0473450269102243,0.0366204117442453,0.07375031891048096,-0.017549984771778198,0.05022712292116266,0.11902358281673266,0.0067896789588634335,0.0415187766366291,0.043183886764156916,-0.08175226352695854,-0.06979549718303268,0.014818004452554854
MIA,0.06702605245807125,-0.023371161002204353,0.0672703328700773,0.008302424974937129,0.036188472578723596,0.07818070606438084,0.08099713071977958,0.0661669817850413,-0.03273485573116791,0.014976481428279563,-0.021010196784221183,-0.028799999332866793,0.003883766581861128,0.05237135009788324,0.1092392472570257,0.09999422981895828,-0.05060135641375511,-0.061070069092445084,0.07227834606051034,0.050806064083928244
COL4A4,-0.010499157224814619,-0.0011213831773481174,-0.025825299536687808,0.030380136456110318,-0.014559912609634714,0.013394640691535587,-0.014333411791844651,-0.028638783221745578,0.07903335152407324,0.041435316400560585,,-0.0037059990566953313,,0.05464371995530621,0.07948079355137429,0.04423510046539329,-0.03420675148253701,0.036196056067087035,-0.0488551881810329,-0.005674662633022587
TAC1,-0.04901221362078028,0.01187914717617558,0.051061406520165775,-0.0259387543248421,-0.03131733394585881,-0.04199641430451809,-0.010449238037325146,-0.11327974292788416,-0.07871935036162858,-0.059021090442629244,,-0.04951033088634468,,,,,,0.0884829805084913,-0.03444177972422985,0.008219313121287965
RARRES2,0.0652113972509264,0.02979024834114992,0.039450882369500256,0.052285320658649874,0.03288292341172676,0.057209520315200435,-0.0205998816589467,0.11844179007524373,0.021219196009684298,0.010596191336113125,0.04096269537967892,0.06139332752759299,0.0033825931887749203,-0.11607199493812641,-0.041674586071794154,-0.07599532840535361,0.037998263113066595,-0.015498151256956246,0.04374855571681612,0.0264923448524405
FGF7,0.06009848939775123,,0.12834966178965074,0.08577544115928769,0.017996727105516083,0.007779388537139292,-0.032093936526999454,0.04393935322041758,0.020738405056332117,0.037939593594552956,-0.03375453751670863,0.04949065581095762,0.0912419556533458,-0.05036811838961432,0.019617372347872215,0.026873444104098573,-0.023976939432095643,-0.019843072231836477,0.06801425527893755,0.047770540176928736
EFNA2,,,,,,,,,,,,,,,,-0.0072588884323001686,,,,
HBEGF,-0.026010158895838752,0.0815299403013221,-0.017571930486329615,0.022676797652411023,0.005452558890762335,0.01487911839584206,0.10320389909427252,0.007233859385701141,0.03687784319417415,0.002751072881775932,-0.05275121832829415,0.011987468256667617,-0.06869126161816402,-0.016897606990213622,0.015783780769086334,0.047745866755516904,0.01177508599074679,-0.0009229781404531527,-0.07674915946468616,0.017756274800892143
CSF3,-0.04688424888073362,,,-0.047826721930861765,0.031090460389221246,-0.01747378305975702,,-0.03029928142047977,,,-0.00676789831537929,,,,-0.0762505503648369,-0.11191987140258355,,-0.02307213179075713,-0.027583929955053817,-0.010952739376378973
PI3,0.018324899840309054,0.0009885604174530898,,-0.012824301597773773,0.02152075113844384,0.023110427655999865,,-0.03411739078668878,,,,,0.007738576423267308,,-0.05540660369348715,-0.1489930991143248,-0.018867730965961012,-0.046964759641844864,-0.059930715929975946,0.021141681925486915
PCSK1N,-0.005739505433131189,-0.061005042600367064,-0.02667545197269771,0.04545389431583796,0.002550573514060923,0.03515641775331299,-0.06793118828750075,-0.02230938105415352,0.05565412220749068,-0.058240585881221205,-0.045668350238792114,-0.05782949222636954,0.047204883885086195,0.16292976093838715,-0.014523417801803435,0.006365635819188073,0.0161373011899385,0.046883339901144454,0.10644280108689756,-0.020546584417259723
NTS,,,,,,0.051100734862372744,0.1275360472883635,-0.02622820479995976,0.04802252832354005,0.04234205471222847,,,,,-0.033059836095423095,-0.019355680155089035,,0.008987148496814971,-0.01963153793826772,
SFRP1,-0.006822827725852545,-0.0037852569324388434,-0.03708284761835743,,-0.02267566889631144,-0.03274833388035699,0.09616172758920262,0.021386633964268036,-0.017814600028417435,0.014671744246154209,-0.009461526365779599,4.750713980529728e-05,0.10873663378623276,0.0557634525649782,0.007438589172723233,0.010696598012706015,0.012167469274526782,0.02201492353329946,-0.02906778358777474,-0.0561368197905349
CXCL13,,,-0.02915219202316253,-0.03472785911308829,,0.08525246852321086,,,,,-0.04380825109655062,,,,0.00046570777622457864,-0.005494609692786396,,0.02667035595976013,,0.02038681380893278
MICA,0.021788536466294972,0.0612167204592291,-0.019936578566151258,0.03769407723691,-0.007459126656438794,0.009657718680497319,0.03138488301047947,0.04403372874556231,-0.008871406763651517,0.06791260504449437,0.041213439806125476,0.05980846283837655,-0.0950388061821409,-0.08403100066319653,0.023957821434291936,0.01287676950278075,0.0979444027654312,0.007873683877634029,0.06954259552535969,-0.014335590976736843
TG,-0.03737422963644881,0.02782156217078872,0.023247055465341022,,0.01831446128033272,-0.00919515162502741,-0.020197119018082268,-0.014185209986703879,-0.02592842478663055,0.021009120246139767,-0.020409457686760436,0.11899502973755807,0.13580817218431349,-0.017427044280074685,-0.020713803938296763,0.0764294049846808,,-0.03511928994840986,0.08595691795241889,-0.013403008109658799
ADA,-0.0010797363393403425,0.02281854229200266,0.07442538913566611,0.07332191717768172,-0.02501941622278636,0.06301069987879919,0.0191851551328497,0.1322432507370572,-0.04476644438595362,-0.027160275659459616,-0.03701511670923267,0.0832111409154314,0.01982223959216096,-0.06425890686397441,-0.03590955901452171,0.0045295962985351015,0.0245734483556908,-0.027904759942260608,0.004887292676610454,-0.034954695291995436
LAMC3,-0.02566226193915727,0.07284626771528564,-0.029152192132817736,-0.00709058590681405,-0.04188797681517417,-0.020008213140453923,0.08343878970970925,0.07354644235525118,0.025772055620395484,0.01773850990333789,-0.0170671201823099,-0.01489482498158701,-0.06289420888870526,0.005182177435535813,0.0027183484482791406,-0.010287872316713359,0.013239543316042763,-0.015794013221716467,-0.04516673900856119,0.04707919411275776
CCL7,,-0.011537081793870672,,,0.03260750216275688,-0.026031543590929417,,,,,,,,,-0.04680455074233151,,,,-0.0006532498581286972,-0.00044492070471046475
NGF,-0.027011348535219772,0.00557267302060954,,,0.13527776227686783,-0.04592794870316704,-0.000319514116052048,,,,0.07328252698367752,,,0.042830783889650684,0.037100204909967995,0.0412119901364251,,-0.03426191680166245,-0.04082419547707035,0.0927274722673912
TNFSF15,-0.0334164092463733,,,,-0.02765013170874889,0.0169382090510021,0.11981608254620306,,,,-0.014821549472700384,,,-0.0053756022901730975,-0.02452894173199624,,,-0.02649826117433084,-0.054240421660409585,-0.039402350739374786
HMGB1,-0.013759186858405794,-0.01163823360292749,-0.031252633949712935,-0.030729069950312007,0.04018270037377424,0.051721782119118584,0.07735918617264265,0.11030193822517557,0.005497320242299694,-0.0005248420997400042,-0.06988649785909296,-0.005126099779698289,0.010177467673677198,-0.028955806941624616,0.039078192196939705,0.02086555732698968,0.014650898219007015,0.009206793130038997,-0.042647623982251,0.07777094773794051
ITGB3BP,0.08212060275136512,-0.05450490994838604,-0.008024955905885096,0.09029975736385859,-0.016388481927524488,-0.07093373321480279,0.06621479176510577,0.08838047058350616,0.05130155211205184,0.01188861424517293,-0.09928388304579233,0.06895989435269252,-0.10543805115828737,-0.03865230066305236,-0.03099507466290071,-0.0047778216281146695,0.038700727795649904,0.03162456425266764,0.08885214868736062,-0.0012742175115321465
AANAT,0.08271997610714789,0.01909254284756843,,,0.021893375302570475,-0.028705792930349656,,-0.012260233257140787,0.029791335344066295,0.06315065043411748,,0.05019883863241109,-0.018201195133949473,,0.0036124332167168875,0.0031943031046159412,-0.027468273001484914,,0.012297023846751782,-0.007895041856507525
RELN,0.054693580822076523,0.0009244155618819513,-0.028855336777677754,-0.009444100438988383,0.11535944041303786,-0.011885613515654135,0.03016085304190314,-0.03842677105440965,-0.017374543187076246,0.01939092315946689,,-0.01785093806449386,,-0.0829094201808753,,,-0.03435076910103588,-0.02062681624831195,,-0.009284627166862729
IL15,-0.047500848929233716,0.01515937493190849,-0.020885183044233493,,0.04504895722658223,-0.04179193819184632,0.027273421089774708,-0.0025736142039816997,-0.004919063215994879,0.006692804605244892,-0.022099811132767568,-0.024410805615367025,-0.06255893963580182,0.03914535115803413,-0.00506150766362905,0.11573123778751992,0.1808053475494582,-0.01735993557445738,0.05310079838935284,-0.005568176239272349
UTS2,,,,,,,,0.06964437343325036,,,,,0.09432355157837756,,-0.034966274300283096,,,,,
BSG,0.014431957047859358,-0.045714788145760174,0.029514089854105186,-0.01432743763233792,0.012294439575022896,-0.06899325512844716,0.04887532997358316,0.03920513042494381,-0.02271503887508363,0.04001456492439598,0.021639647395941847,0.030477718427302215,-0.046721522095873054,0.040548977599016295,0.032436725597213216,0.001048044710609132,-0.0050663367287627275,-0.011165298459736859,-0.014423333546013467,0.05217932853735785
ADAMTS3,0.09172555678504199,-0.10693561903193144,-0.028804726455766993,,0.055481478956103676,-0.022201288893878898,-0.02682166471609671,0.18518007935600178,0.00953302778840163,0.03429286861237271,-0.029079207443617035,0.03618799168714555,0.012178122764769806,,0.004343333907685053,0.010038843858229505,-0.0066085926648771515,0.0052003482516866355,0.15657997063766524,0.15603300482070154
CD34,-0.006005227188547606,0.009971454769704898,-0.003621680817606059,-0.02828178876214498,0.001571340272384296,0.04777260753176886,0.07518726523539672,0.10071555328149924,0.00954436579623191,0.056611807454192614,-0.07636637143574039,-0.013688727851543032,-0.0554938805196329,0.10934890671134506,-0.01239729831200039,-0.011432668036634865,0.023539325467315145,-0.00865721802130958,0.006601414407201322,-0.018960220118078186
CCL23,,,,,,,,-0.005847985696019328,,,,,,,,,,,,
PLAT,0.056262078090241294,0.032629780532442816,0.010242857085050653,-0.03308574901331539,0.027786824044089678,0.04838247247590078,-0.015136543982671252,0.1182302610076746,0.029867881751100403,0.0019001965012803656,0.03669766460795085,0.05790750233514397,-0.01900494496635564,0.03463390660457062,0.03852507685293791,0.08099673141751669,-0.046956081477849125,0.08627769916068467,0.01644931349557196,0.10152831250708247
NTF3,,,,,,,,,,0.004124200348682791,-0.031570779431114325,,,,0.05422922302445552,0.025693618570481063,,0.04310946886110972,,
LTA,,,-0.012055897725588065,,-0.03182477487923603,,,,0.02151847349860826,,,0.0172919405564155,,,,,,,0.0017000066669555901,
CKLF,-0.0038744564924215663,-0.0587472731151703,0.03561158561236998,0.006751275856938731,-0.003541966057853038,-0.011103804928016008,0.02015128769678537,0.11094979382980752,0.027279590971976325,0.042455921202921326,-0.08055052747559421,0.023244567983586633,0.06000716713886087,0.078008426497928,0.04113401018810978,0.04612655289089891,0.005817260486537094,0.08188749656545982,0.11909172723175154,0.06774768144932901
APELA,,,,,,,,,,,-0.013283162792347921,,,,,,,,,
CD24,-0.020686484800649316,-0.010177097575490105,0.009633297257769685,0.010153888375867861,0.025077660262885566,0.03829173662720624,0.002912623311941276,0.08465680812628039,0.0336518318253585,0.0894534233067723,-0.011644906130140601,-0.004406291267513842,0.052592763130842164,-0.038012261339779606,0.07107765044876098,0.08596336149043489,-0.05860563467219269,0.014768132039217076,0.0667717544789302,-0.029367972414886007
HSP90AA1,-0.07032077195638528,-0.010036737074229963,0.04872658908847237,0.04608296245136652,-0.0016063568871321327,-0.08056891724100126,-0.04749061643042206,-0.11865482663376449,0.04102803089065038,0.021261319599037695,-0.1030028063545059,-0.08834209970655868,-0.056741125839105414,0.00013298678880052674,-0.07336671716195904,-0.10382349234552726,0.03340659681543808,-0.0364607070912929,-0.1707778179123667,0.013814125544866935
BMP4,0.019112441372259103,0.05711068798535634,-0.012779958305916658,0.009862948142230467,-0.027181639471045106,-0.020457930648419602,0.13832249626177517,-0.014960188904614367,0.006289548249747132,0.010681879454024983,0.07191612152400662,0.09427875627321915,-0.03864614321888968,0.10629603619230636,0.05159998839899232,-0.026314531947627298,-0.013660131071705085,-0.003994803362649537,0.025503184894341387,0.06478908043136833
SCGB3A1,,0.05368107334058543,,0.049236956505092605,,-0.03418505566132376,0.13257955617281325,,,0.03228031054253464,-0.03103015811237012,0.002734712417525138,-0.04597796985662779,-0.100418214492317,-0.01858164546600664,0.02311639448647981,,0.03901503450142726,0.04989783078129488,0.030236730765195393
IGFBP4,0.038018152972618166,0.12624611453191142,-0.013624944231947694,0.060186600824215515,-0.025798171077084993,0.010273822044845619,0.06952121371837322,0.10212117611465256,0.05829637061230785,-0.0100075068119462,-0.05659741513164987,0.0013059932063214854,-0.0242149369364245,0.14959213666245405,-0.012046018418444354,-0.043427026172627066,0.03844652839328955,-0.079222315775873,-0.0423449998901576,-0.0023145629558742344
RSPO4,0.09330085027590154,,0.09883815022115379,,0.10225507898509585,0.03499923746183042,,,-0.0014939178571891857,0.01180234971070807,,0.07983774315988176,,0.009387219958541346,,,,0.03481326440683157,0.056206734486810545,0.06932368943690027
LEFTY2,0.06899268958176355,0.06308002372553319,-0.012203962492385409,0.022705164418198955,-0.04383773501589347,0.023005829788451802,0.051194092541883535,0.15216001619550373,0.07017094861582052,0.007219057272457862,-0.016758575705009184,0.005230604126317075,-0.06436462366288873,,0.054435140221049366,-0.0034579255240884195,0.027032165823018723,-0.05039829635141413,0.04484338805959585,0.049559119664175706
PF4,,0.05120689235280127,-0.010966477549302144,,-0.021664243907688112,,,,,,,,,,,-0.0035245585149715525,,,2.331363641680393e-05,-0.027139140460404665
ANGPTL2,0.05249976914937947,0.036785909626799985,0.016187030974796984,0.006882798396160438,-0.0330212925092316,0.07491831720669441,0.0684582432150729,0.05199868488117442,-0.014542477396189624,0.04537431577525658,0.0402040908690489,0.0707038249458019,0.025445650162233102,0.07584634377213743,0.10103984589269284,0.07386266535480998,-0.021342049235259494,0.027613200662212522,-0.005131740246182221,0.06741252067859677
LRIG2,0.0648884491322289,-0.02697882948353852,0.0485834352297659,-0.003991902976349843,0.033069496882339865,-0.005087828677648288,0.07273099982181289,0.08253913174063257,-0.03308241206647673,0.015406818767967305,-0.021507840025605362,0.09726019665524506,0.051673929837886774,0.005314029671090352,0.019778188099898227,0.0027249936355658046,0.028870133533599903,-0.060755421164500674,0.02898533920596671,0.03652497585447034
ICOSLG,0.04052358569841482,-0.012245153231550173,0.009034947484115343,0.001094660448666598,-0.009388354330243787,0.020430729432079013,0.05721522227042035,0.032996886804439865,-0.0034218289434904273,0.018713946251018763,-0.05949394894142729,0.03992195944919715,-0.032066068850826905,0.1424038464536921,0.08206714330493325,0.0803646212592058,0.08797868023755612,0.03224518472231731,0.08877100678552921,-0.006174304515520697
WIF1,-0.07678959881773786,-0.0481915606321127,,-0.07026544999029209,,-0.056570669489499605,-0.06692989539808197,-0.07939227545112475,0.0228889237458094,0.007412780725546621,,-0.034393834943213644,,,,,,0.01023468361013162,,-0.04979974289879095
NPPC,-0.06734234819703475,-0.03815545498328124,,0.0015855826217295974,-0.03360658484257527,-0.027788372461076568,0.0164841667354613,-0.002084834046686386,-0.007259172465247796,-0.0013693137851976218,,0.10909564618974206,-0.07972268571544826,-0.11698831676952566,-0.050073291410983475,-0.04275703018330488,0.12912695420894188,0.015107919689095292,,0.09261196953022566
LYZ,0.06134078484899069,0.05328635945855558,0.023946933434913435,0.07926749191290226,-0.0008961877993514701,0.02000843989426321,-0.007745603587916778,0.1072145336094525,0.02867855721099655,0.023649531534889752,-0.0378665520985937,0.03822028331234536,0.012742019085576775,0.009243458553010295,-0.004608063521010021,-0.025279535971399442,0.046507552617663206,0.018072607473244486,0.029879276271119814,0.030954305431424113
EREG,,,,-0.04804148136388664,,-0.00258861600454891,,,,,-0.00011672237560996933,,,,-0.02786228032146789,-0.040971673595765944,,-0.0022139228218005635,-0.027773691160228944,-0.031245190173222602
SPTAN1,0.004564636660520368,-0.029648716142075347,-0.05115753545998292,-0.07644948017604833,-0.00372104399599347,0.005062357635402897,-0.03583468377131859,-0.037302477367181834,-0.016762325201618654,0.017609918306298555,-0.09895485545054412,0.0059148496146143835,0.13258506094005285,0.04486588770491397,-0.012842483513960456,0.008180939827991163,-0.03340154363161591,-0.0162757616684117,0.07481142186294691,-0.005546063446291832
PTH2,,,,,,,,,,,,,,,,,,0.04533023284590476,,
LIPC,-0.05135678816124496,-0.03278936330344793,-0.01650513481041437,,0.06856482989951171,0.022569119986108582,-0.025823088041731126,0.059851345284962956,0.009419492725981023,,-0.007976879010157692,-0.038347097587905506,0.1611802917067321,0.08596350973786465,,,-0.01591962038813742,,0.026184640422395974,-0.018096542137680856
COL8A1,0.05360666213796335,0.11356274420354892,0.017726636510972206,0.08218891900281743,0.011497881454708916,0.06514476456043497,-0.03156818681754918,0.022358552436047764,0.03618345410343965,-0.03369825440754232,0.11378377520620638,0.05186068498089492,0.07467977636725727,0.0627887340340999,0.05193333170879781,0.12624795624477564,-0.009198473732264676,-0.08899063808125127,0.017423228731296574,0.011433578702383618
GSTM2,0.008405684498621366,-0.0019669623132653885,0.03405457059626202,-0.011363241000214673,0.028308408545716885,0.047798473584409695,-0.014081565949332528,0.03862150585401056,0.01987817929414512,-0.03127643041435736,-0.03592452461692025,0.03855817361417622,0.005958002708155246,-0.02621854756687625,0.050685147516595405,0.014550013613727878,0.06674870630583735,-0.0009962097252097155,0.08322793598448143,-0.04083300712592936
IL4,,,,,,,,,,,,,-0.054942744604564275,,,,,,,
SPX,0.010080332800838959,-0.05303161479139181,0.04738893414449308,,0.09656461350319627,0.05457118210038996,-0.01045399195705899,-0.017111910137865883,0.023910345060319114,0.04043608870904469,,-0.05400193648073784,,,0.0029356135151565417,0.05682430687966716,-0.013731028688418242,-0.012270891544258304,0.20205446886258674,-0.020609006518936768
MFGE8,0.023621937385856252,0.0515850398290972,0.0007074978030321771,0.03099985440921813,-0.027282748440827356,-0.023317976911939504,0.05730857208761044,0.02528555351459005,-0.003067286119113018,0.021718388777775485,0.002084879627323379,0.041128914107004415,-0.0049554886267662475,0.10689214004907986,-0.010268261079811051,-0.03790721234860993,0.036495292394295414,-0.03009678621792077,0.019762409967729495,-0.012333510906090618
TGFA,0.01680090749579149,-0.04094405289853454,0.06660996797232314,-0.044656811112146026,-0.020719546066678494,0.009773559727310855,0.06064297994419403,0.09030554915552502,-0.007627529826194242,-0.018332321289575324,0.0054269588366994154,-0.020348455713435035,-0.03650940984435086,0.0304952266056521,0.054438031672152755,0.0011410456957787315,-0.05597117740924944,-0.0328405390104913,0.06164733123530634,-0.006037711052407419
SLIT2,-0.06687091604333617,-0.009976298765955295,-0.0060352887264028135,-0.03799748520528992,-0.012423380638258862,0.021894104658358317,0.01838417604262172,-0.015443887062518811,-0.03064235339162698,0.11732277351090341,-0.019768066200722183,-0.018022565632405365,0.005897919515769416,0.15684118905627414,0.06491957810418661,0.05825078806956019,-0.026024656021587614,0.004488414062441788,-0.05942216416070529,0.013422641904025827
PLTP,0.02294964515249633,0.04062300996233479,0.02558314859214347,0.040254478748005654,0.009202239159394457,0.03376252088998396,0.03290217063350421,0.15428334445918762,0.0737122447054119,0.14549782401661313,0.03140768740446888,0.059266154719235443,0.029304212954337022,0.08239959053829973,0.006366388987656802,-0.019572425717580284,0.025597045183880104,-0.05467781807210445,0.02658800930890575,-0.01605159803528724
APOD,-0.036546744535172905,0.028190802417407974,-0.029968060835988426,-0.034146825193461225,-0.03261101989660387,-0.052517843693956165,0.043832302294002166,0.03530155959934945,0.007502996398150978,-0.057985733245194473,-0.05069987166623981,-0.08209036107211969,-0.03828328168369665,0.04942731991311298,0.1141498017654998,0.04490875556459716,-0.043347613540974765,0.017444072953406897,-0.11692816398145288,-0.01900914845685119
B2M,-0.00037167478195138283,0.097845550588233,-0.04566361619061378,-0.02381200142275029,-0.0442099915724229,0.07855430025271976,0.05764097491010129,0.16534515741800612,0.08776549868689908,0.09232313224484469,-0.12865017533298614,0.05631390262715094,0.06914201987007551,0.14647457613915024,0.06395090429597491,0.04871734907427941,0.00567717413567984,-0.06060618764100479,-0.12886764113155416,0.0323715864206053
OMG,0.02124913957894392,-0.07877844065237888,0.0024073316491855395,0.05580935562893655,-0.016589245229372017,0.01085172130155649,-0.05176758407089203,-0.046209982077863684,-0.026397745991708497,-0.0018761140684198977,-0.012410595575388502,-0.02535564224009488,-0.03516734783402207,0.0039530904221866175,0.09216003106267535,0.07633919184721409,-0.03965462141054656,0.012154608193893213,0.14912191270790012,0.01689826872029039
CXCL3,0.024070984898150103,0.03035716253884067,0.006851241771686817,0.05875477835748365,0.010671506307084775,-0.002710170297931383,,0.02963025900905927,-0.026518786034462335,-0.01062824562162375,-0.053798481723364155,-0.017580202677819966,0.027385131074705898,,-0.03308406428264724,-0.09020610027654255,-0.019343171075713615,-0.04166361137694091,0.0005847799086685606,-0.05602082700941487
CXCL10,-0.0063893672809933934,-0.030625434213823497,-0.01876888493310732,,0.03967676264756097,0.0016979000758634607,-0.022761490817713653,0.13730888237321218,0.10030242020429256,0.00866146932482731,-0.016910707829862703,0.05913230707096669,-0.07734217849612171,-0.0971024915686357,0.0030067868062818555,0.03955673211251479,-0.006475809227163543,-0.03627937232348999,0.05686403637527486,-0.030198788566239067
RSPO3,,-0.03507166873058405,,-0.04782672342263056,0.04435997681226418,-0.03819901802057576,-0.047270270338558316,-0.04487857648946774,-0.0030943204957100796,0.013618244225288227,,-0.01837097297310547,,,-0.013909186227071435,-0.0169944301338051,,-0.020121332078324252,-0.0293332118718494,0.08009443330754905
CORT,0.0301867521579679,0.00732180839419843,0.04506869799868026,-0.03696709076321262,0.013792701287562926,-0.005465876345515412,-0.018983638586001085,-0.02493962384557697,-0.04100537808783237,0.0011574148244548133,,0.029694128958255177,,,-0.0014689955992234851,0.019986876940176236,,-0.022462599023088236,,
