,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
CCK,0.0020294744216731446,0.20120940226491033,0.14978071844321447,0.006723687430849639,0.09106091319593441,0.33204465358591095,0.25798505050514503,0.23224152458078215,0.12911356713257074,0.22250329612013114,0.22848179684372996,0.401819959127567,0.0037408875370136207,-0.014406513527149473,0.17823711721326002,0.12883141462699324
SEMA6A,0.04792737256446071,-0.0455372032697865,0.06480543925570295,-0.025615045254509698,0.014671733761518325,0.12798546318831966,-0.10387425223993262,-0.2227480018362885,-0.009764910876061553,-0.03104692148723189,-0.07911764926768731,-0.27125364032785454,0.02161482675503305,-0.03801836149640251,-0.036261567412413716,-0.04222221602738329
IRAK4,0.005587044779736011,0.03961292336840786,-0.0038906615811240123,0.026455174488952647,-0.03559709657886475,-0.027757429029826898,-0.08231615626207868,-0.09124806745967341,-0.005000135598658972,-0.033141547394667216,-0.04064791484716765,-0.07367373239018715,-0.029566586565466055,0.09558540758409766,-0.03590878957263944,0.051951491631664765
GSTP1,0.005098070995745225,-0.024947788745895018,-0.005475335231730716,0.06991091774419562,-0.0010551041460927515,-0.12415998014383418,-0.1551824945950467,-0.20957619451227846,0.021563615967141982,-0.10178651569622675,-0.14565867994643264,-0.27722681050768894,0.009160236537554165,0.03018847864439129,-0.04837941698278535,0.03750936553772889
VCAM1,-0.04500383088713744,-0.013873266653076753,-0.0020898317593784216,0.06059253304207907,0.022380243014590073,-0.1434541248373289,-0.1391492079443894,-0.19501123008699414,0.10257961710749239,-0.06946216205074071,-0.023751542159063,-0.08872366493465358,-0.026267064842115575,-0.028351791708655445,-0.1040401246722671,-0.011288883011134935
NXPH3,0.008743142025081647,-0.09476000544987621,0.051130952053084704,0.0029630710225153206,-0.02122828262154306,-0.025498232179001167,-0.04951508882917092,-0.06682085793923914,0.05249905097526061,-0.0350881553093062,0.016828994170528296,-0.014320402640503063,-0.033056409007172896,0.07528279911395938,0.015005150275639027,0.04187471190840283
MTMR4,0.032491540124858,0.032354353604275694,0.062120175910611294,0.00418732299041257,0.029321384720901067,0.004028772799314833,-0.03919844290588317,0.04022735991363021,0.0039011142099446682,-0.004743575896513776,0.12796315320053886,0.0820726785748048,-0.004405266687092828,-0.022942513546151806,0.06626013426350393,0.050813710091377425
LAMC2,,-0.02185654304425013,-0.016435260035790596,,0.06774867768075402,,-0.02080497621868321,,-0.024736415622273012,,,,-0.002788463465101048,,0.0007944434186812223,
IL10,0.0723951631447694,-0.000977615896914789,0.045111748503196665,-0.01670616152629117,-0.02585768846864238,-0.024300777984660182,,0.011827530987858898,-0.029270598731729266,,-0.08395832594837617,-0.029356029808123588,0.15041653423812934,,-0.09548608773651451,
SEMA4D,-0.03670393940185252,0.08857757390101371,0.05676968685268798,0.017281281193446893,0.010019806471120444,0.02776823205171504,-0.10231116730602434,-0.04334339372109183,0.05883865405618487,-0.0018934124289548646,-0.11841418710505777,0.024360439354736932,-0.01913071687376694,-0.004520584839562331,-0.060570088097395815,-0.028548328748111314
TRH,-0.018061543334759685,0.07406237327351879,-0.04329241563409505,,0.02270383503542466,-0.005696237102632623,-0.034026862537933814,-0.012396901521981307,-0.026720376534175957,,-0.02210150235598333,-0.11792020593949551,0.01841689664749298,0.09623531667559282,0.08859977030234821,
SEMA6D,-0.04339802197164468,0.05615445705965187,0.08024111631977938,0.053187588617688526,-0.001526824982073507,0.1934878164863881,-0.12836653861748348,-0.10555803987645655,0.021821068151209815,0.06997861542280374,-0.015096876620494222,-0.18398763999317164,-0.04058721029664978,-0.030956274421412862,0.04217196386839148,0.03216360763400471
CEL,,,,,,0.026976320698835366,,,,,,,0.04224658639012268,,0.00037783787074456484,
PDCD1LG2,-0.0013046845811185907,0.005528527838381591,0.033358409883616665,0.04320098331060378,0.0462068180298616,-0.04905981217196518,-0.03520744283257276,-0.06413354912948858,-0.03385616200442182,-0.06040691356539153,-0.037069067111972095,-0.05021697588605316,0.003442377822633454,,0.06905197515786214,
SPINT1,-0.03847968665442618,-0.03384059486315785,-0.023471001189359488,-0.018693271661199513,-0.008852044169132154,0.11327931130196645,0.011729530783694335,-0.03418454133247602,0.05593935131423481,0.06877896696977784,0.02594836085409969,0.031180455313326465,-0.023980370526302492,,-0.021919606453198154,
CTHRC1,-0.028912409008751052,0.041449603488492665,-0.021463450229487993,0.0588305410451747,-0.025624757112854786,0.040396464854476656,-0.18792700049748717,-0.11782971943754628,-0.01935416792765636,-0.017608855430399997,-0.03658795246139831,-0.11270426306618717,0.049044051350135974,,0.038786984926413956,0.12093632638927461
PODXL,-0.007568645553947138,0.03444991352651815,-0.015097391304332247,0.05686548628963934,0.01653872117280616,-0.1644082902549765,-0.11763907836786487,-0.17940682458716053,-0.03758607609833735,0.06706002385936399,0.0823327095418496,-0.05686794395196933,0.05765833028282506,-0.006643956624642279,0.08256483728275446,-0.02455183648931707
JAM3,-0.03961476766334296,-0.04983125506024001,-0.026587173381665496,-0.01915475858235367,0.008803570237787267,-0.0398542159959051,-0.1520971021746885,-0.2208747288513723,-0.038298233250033155,-0.041914341392974695,-0.13201298805471826,-0.23403643097942173,-0.046761723637210616,-0.041394229734563213,0.014096936228773387,0.015475559635162717
TGFB2,-0.006932344665977512,0.0011501085931247689,-0.06015382904437734,0.047608713512122654,-0.014291468967873837,0.13168934759109627,0.06817524851107856,-0.16975583256303775,-0.017350935202427087,-0.04423015866219451,0.05978910994400428,-0.10979521044399024,0.013924506279713625,0.03782329065081216,0.027973502696326667,-0.0174033139246032
COL18A1,-0.06927695090300337,0.07084286615908145,-0.025477050256588193,0.01603716374511287,-0.015604163092784187,-0.018785545603650203,-0.15149067196678678,-0.11914778422415903,-0.03661178582236344,0.00048677246336186733,-0.05017224392295111,-0.07101234303242453,0.07023555295443586,0.05028493607774951,0.08852279347089564,0.043977780000572175
NODAL,0.0038085761061096807,,-0.033960423918105165,-0.011234092631627253,0.15297378848932675,-0.053143651971442385,-0.005567814438658885,-0.08914617376607142,,,,0.017090504907753473,0.021279117357267296,,0.15389881991713636,
INHBB,-0.032005977015403524,-0.044902956788505144,0.000170871826200459,0.002472889388752846,0.05140052467502811,0.0828098274414753,0.08106301286911044,-0.030704654964296113,0.0007382097352416728,-0.019586084301246774,-0.03384327137240473,-0.12501228016587465,-0.019169454712662955,0.05928135384112022,0.03319665932669344,0.07053534370771992
LCN1,,,-0.02827740836890107,,,,,-0.029685295506561855,,,,,,,0.008180294237621063,
ARF4,-0.02875935735900969,-0.10709023849849411,-0.06066441529771375,-0.00346589300713622,0.0772186005019887,-0.10150165270705411,-0.09566975926209063,-0.08471093849785799,-0.028360262570089986,-0.020688789973327945,-0.02118373443194502,-0.2185391189699352,-0.026697308896121142,-0.01271487679158653,-0.036388407446265245,0.03506369892750408
CXCL14,-0.0492295450114295,0.14190915512708105,-0.031279107452438906,-0.02349276149458717,0.004439924940416969,0.3065961045427048,0.2099803077564346,0.12908558673140458,-0.0036938579903833513,0.0603753177692975,0.1339833400297089,0.32618835480253655,0.025854502319313282,0.09131586260424718,-0.10821790987894381,0.09977776423496965
LIF,-0.0053727570887498795,0.03001885594128378,-0.04783707631215645,0.07721947267703128,-0.03322206963190539,-0.05287460118442498,-0.0659585635326039,-0.06935838825976008,-0.08249188258569636,-0.008249303910954905,-0.05351390282456336,-0.054312161442508534,0.05063640293693093,0.03533642137847224,-0.15235202545239038,
IL17B,,-0.026124234905492677,,,,,,-0.04902570653576592,,,,,,,0.034011119410303034,
MMP1,,,-0.038985076934156364,,,-0.022065083865253857,,,,,,,,,-0.02586073640852365,
MATN1,,-0.0205834623439328,0.012230087459570967,,,,-0.029262032842516234,0.018697034640625717,-0.019896191666237417,,,-0.02670206953310617,-0.024176178533480794,,-0.03290715004316581,
ADAM28,0.04514022495850585,-0.07580826842786495,0.0164728878570111,-0.00414659661320855,-0.014781350319085907,0.017322837717958308,-0.036403654140183345,-0.0943605329272975,0.030244503574599582,-0.015377213742369425,-0.09796826190431525,-0.0718680065360072,0.0038596155064916197,-0.0015071488069622796,0.013778622126557541,-0.039959621615517624
TCN2,4.779402899289574e-05,0.05509117099456028,-0.01035315601633315,0.056224477700769965,0.01716223722331967,0.1395414879389477,-0.046754741510959624,-0.0738441398170401,-0.009456675892001897,0.016622414479391324,-0.06265218477058614,0.06326458848966764,0.08280687314168926,0.011166801747421639,-0.06827975581430173,-0.017857443418849928
THPO,,,0.07682266937898942,,-0.020890324261634143,,-0.010380777533050297,-0.03876321502442125,-0.010822571920529727,0.009512679036798952,-0.0531218150837487,-0.013697024697819278,,,0.01737743064062072,
CUBN,-0.044847795724555564,-0.13862388588900046,-0.03633643444724975,-0.01465937180061759,0.06501731541948676,0.018724952392764727,0.023929613492367902,-0.057484487016899996,0.005039436960400167,-0.03411911517220322,-0.026193534617336225,-0.0025882437957914653,0.060696146824529174,0.038473484678353854,-0.07171137126282075,
TIMP3,-0.013512715106427809,-0.1377417607246659,-0.0023539163475800855,0.0039295838961902665,-0.02256411127047327,0.22822437944544527,-0.03594220179174975,-0.1297400279027012,0.009021538363476566,-0.048961027264301175,0.07330978908091566,0.04378058887198706,0.008145494722625895,0.07028714629423226,0.05054139702536687,-0.06477500773171163
PIGF,0.04057840221088577,0.01873205564858727,0.06782247182242102,0.01463117978724343,0.034365370354950985,-0.062365856352595915,-0.07096056507122128,-0.18288357938163025,0.038381259520185985,0.012934566037292084,-0.05887942904517555,-0.1047569905000458,0.006279094688008026,0.07019341796921857,-0.01122623461289038,0.040317080498651625
CRH,,,-0.033130350570203394,-0.01409875663024008,-0.011614557782599474,0.05948463932921709,0.008510017102613924,0.09050012948814833,0.0219150266617909,0.05289200563299165,0.04442426154849793,0.08873116399987363,-0.04074864580053468,-0.036875705337211365,0.03623160436537426,0.021015265106788944
BDNF,,0.05972237134669315,0.040573648498792664,-0.012612167925182815,0.0115746695556281,-0.017801927038091324,0.10132580036564913,0.31089165796452967,-0.013242299894080148,-0.010545989452927645,-0.018378152627411586,0.030440740470585717,0.05598224829098607,-0.004922444708911365,-0.0958182288390973,0.09176485793175312
CCL5,-0.04726006117502596,-0.05721557801497507,-0.04882266401724398,0.030991230516047342,-0.016411284418421386,-0.04024298876786444,5.118338061379246e-05,-0.02990613200860835,-0.02256647274114478,-0.03853220309927704,-0.0483653169173864,0.06413660247236236,0.03892427859988966,0.04675211955726837,0.0344822968027677,
GAD1,0.10089896538901794,0.1552224539685956,0.05404996714966802,-0.056497227899693324,0.09299358631207304,0.34358131715071394,0.23177236252184444,0.26002202462717133,0.1377451546526427,0.1761480760250744,0.21543463037434116,0.451451533898056,0.016171424990931493,0.08731255706222125,0.23549696929191413,0.18979372778358297
COL14A1,-0.0350138199386287,-0.04686396973990258,-0.020383119666805265,-0.01759346912131117,0.021786594020865815,-0.08195258790393903,-0.0015860379417447148,-0.05265999799666236,-0.022500842449448083,-0.038619592359733446,-0.04853575618497828,-0.08945150436280552,0.0050613896621343225,,-0.05002171387227199,
HLA-A,0.0441570946829213,-0.08407788049726665,-0.07063692211964676,-0.004404142907456239,-0.03929176987982033,-0.2833502890327181,-0.1508330821214278,-0.22979488680458665,-0.013732859729022329,-0.07500902356403275,-0.2227214607362399,-0.33250476689946895,0.08001449393981594,0.08106896317311127,0.06588527293884167,-0.03071461624351794
CD5L,-0.0068335120272798545,,0.05306548924330961,-0.047833169332426616,,,,,,,-0.024608956297504744,,,,,
FGF18,,,-0.029976975685061257,,-0.009227679301940779,0.043565148743528445,0.030842533798283004,,0.06804171523417794,,,,,,0.027761149986495127,
ADM,0.025407628744343637,-0.15217841961635134,-0.03414705725408947,0.08478199679674324,-0.0294218237194886,-0.11508641020282037,-0.001064258719191596,-0.08169843547324257,-0.08473925894592507,-0.024262008337337364,0.005125012545536673,-0.2643211853756391,0.05932143597286619,0.09074432727531583,-0.16519561317569925,0.1538166185264045
CCL15,,,0.00459912910198571,,,,,,,-0.02967857977925456,,,,,,
GNAI2,0.007204128985870738,-0.07972908078972105,-0.061781804210463906,0.00890543231714077,0.019865080593718876,-0.1492080543442312,-0.09551002949569004,-0.22679354347747366,-0.05313023877501179,-0.07655211782358022,-0.17203802060757042,-0.20097725370985817,-0.011480948585615823,-0.06002293628647657,-0.012941335131395662,-0.013014422667397017
HDC,,,,,,,,-0.09281318677307768,,-0.03589267887487905,,,,,-0.009576170463809921,
COL11A1,-0.022747206585838772,,-0.007335816364502488,0.012368051729668268,-0.025832872519800078,-0.14492271318064745,-0.16512693585036342,0.032818564254759666,-0.01965350774144406,-0.006550705282444962,0.01990991549270007,-0.050117863899415416,-0.04305106776908895,,-0.052428631289058225,0.06157990803503322
NUCB2,0.029718758791244086,-0.039911548550226314,-0.017864496903428714,-0.022601502391577648,-0.015451987798370247,-0.05174415859631454,0.07000587030696118,-0.02742168117675626,0.003967940692825446,0.009772351187187878,0.0026946455285399196,-0.03994794100548838,0.0010363814561762386,0.035083042367978476,-0.03578195223613478,0.07870358095467496
FGF16,,,,,,,,,,,,,,,-0.043948469169601774,
CXCL1,,-0.018419768671417484,-0.014667886909810678,0.027575703142464027,-0.01034221408262632,-0.04788638089693221,,0.016468397457914733,-0.045019854648004,-0.026830392643331757,-0.025312764179452652,-0.036224578697528646,-0.022829034911226696,0.01859270779638517,-0.01506175180449171,0.04897032793712538
VCAN,0.03268464653746752,-0.06900915028355645,0.0527011757403738,0.0845387104512912,-0.005328297800989693,-0.24302541683833404,-0.16837901280428416,-0.18623436959271436,-0.040629453168294374,0.010969348872018602,-0.016771119750494706,-0.3135513868365602,0.010158262314781931,0.060805971536467565,-0.05653903435627963,-0.12113249418892848
MMP7,,-0.042058274494596044,-0.09217144299272026,,-0.018345254145269385,,-0.015009518387054955,-0.021667817590449494,-0.00543850182123194,-0.005024651314294538,-0.03262477872605281,-0.024139026978977345,,,-0.09719714041455983,
PTPN6,0.013733700037863892,-0.01688050102181604,-0.004112264274708246,-0.029599568603405894,0.05006666908928955,0.002135534810725346,-0.08734384325912402,-0.12216329431463177,0.023462825375772788,-0.02336200671015167,-0.025578664083892227,-0.04728032417956073,0.005544945087196173,0.029285597725065622,-0.06028481260137665,-0.0014041399126491578
PTGS2,0.0975858341950675,-0.07018667949788776,-0.06183952214576585,-0.0134979069183144,0.036882479394372725,-0.11368826064549432,-0.006853498961966107,0.3131050650891492,0.03833898843459073,-0.00939358349044838,-0.0325392485220231,-0.025620145091370096,0.039913502092233336,-0.02339670344212866,-0.06090643495895404,0.1907505264996244
XCL1,-0.017638264224362467,,0.07436144205084365,,-0.010040045323473966,-0.023462195932068837,,,0.03915123192422256,,-0.01742403076795063,,,,-0.014554538724792608,
CD58,-0.009775117003230565,-0.08064122681553472,0.036499211937807766,0.0030421317657772467,0.005161953357384521,-0.005738144114809746,-0.05544834348370112,-0.1585873489264994,-0.07903833124167679,-0.017196805538231073,0.07342012033590178,-0.12448991418486365,0.05671170730174974,0.1693540101382558,-0.031624110778753815,-0.07741734408413023
TNFSF14,-0.02885335994442009,-0.006415230881245954,-0.03658096402862354,-0.015774453094226256,-0.0001106308150538436,-0.0660382469937562,,-0.04514808228225913,-0.018042059607086883,-0.026206233530419017,-0.0566936757107168,,-0.029440431224416422,0.12595039602491226,0.0426731534164969,0.12650121941820558
CNTN4,,0.12358625612036453,-0.019182011646358424,-0.012348191561333592,-0.01804376775273359,0.30060628125088684,0.12425234312500015,0.24876006257908986,0.10631298715561542,0.06121950103358884,0.16498506749676428,0.20779263429984185,0.004517081555220427,-0.05359393323841653,0.10970132469752421,0.09848360440456047
NTF4,,,,,0.03264668202637798,,,,,,,,,,,
INSL3,,,-0.021840891557136945,,-0.009227677491985341,,,,0.06390037007816826,,,,,,,
BTLA,,,,,-0.014647128512109224,-0.02446012031334498,,,,-0.03346625653810605,,,,,,
MFNG,-0.05287171766962476,0.011481250674361409,-0.04714642836913177,0.004805843665039536,-0.05556875780267895,-0.02535613630012069,-0.06139826404121557,-0.03650055859220857,0.05320488719681379,-0.01858113919701202,-0.0758904705994298,-0.027417570247915767,-0.008459854030415008,0.1544899471356602,-0.057868815990993264,-0.05396351763134063
ICAM1,-0.028532345005974815,-0.04728019863937237,-0.002066997610963206,-0.01664199186565759,0.005331866683025434,-0.14315076918130873,-0.041469180458214905,-0.1052534427509685,-0.042919791576208864,-0.02340622326791224,-0.07470509226719783,-0.04958169619761861,0.005039707570784111,-0.04875435403191218,-0.03485390514656677,-0.0012237099073226002
PROS1,-0.008683654650549792,-0.060687942347424154,-0.07405141019746915,-0.007892425519427064,0.015186716758271863,-0.1198767842966386,-0.09149674282223791,-0.14622584415433382,-0.041130292987106895,-0.04084210019444962,0.016415968522805004,-0.015549270699197341,0.0388223229528117,0.04211211458077485,-0.0531238826396241,0.08585903097730284
CLCF1,-0.039587104281711624,-0.040649306607684614,-0.03092279460503259,0.011618203772017537,-0.013902211349290145,-0.08675548616444267,0.03224102020844156,0.021861069457357874,-0.07545000055061021,-0.06365004883632003,-0.05183528339115129,-0.07952024377211263,-0.012055751606191153,0.14422987264102952,-0.0268448772630959,
PSAP,-0.021590947351258247,0.14252099299343549,-0.0668413688101244,-0.04290560604299943,-0.05650784227067462,0.04005416298663785,0.1686771897100369,0.09352616386667746,0.1134422477576601,0.03089848449274847,-0.07797148083982254,0.33222792615166236,0.04779951043385099,-0.033893356411392205,0.08730938851811978,-0.08365826122190977
EFEMP1,-0.09404533177656291,-0.07397477500774316,-0.08219136310788022,0.00024283494915750865,0.030483005823010313,-0.2647061443342531,-0.11283824700027287,-0.1769624102429938,-0.016965545635738582,-0.04752865597515426,-0.17711006069487786,-0.1970166125665676,0.020393377756742156,0.07699298829801798,-0.09275703937779728,-0.15034360372059363
C1QTNF1,0.040931629342687716,-0.11663532516405038,-0.02919071029836521,0.024172314594004842,0.026256179749872023,-0.03354875039319381,-0.003643832507722374,-0.10728692477024597,-0.023510349580022946,-0.00047459987184841337,0.011871943011969583,-0.11483541022737695,0.04696643869257115,0.005346659059169251,-0.06875817574978317,0.060442540765717034
ALB,-0.026553994150236033,0.01167780510342011,-0.050280665756010715,-0.020808768184343702,-0.016382423972158968,-0.037569632739005154,0.005150974690574178,0.018679534334990314,-0.02473641498908508,0.04781807989796279,-0.042701289599769626,-0.057769887693974634,-0.0459880709631747,-0.03905562011112377,-0.022192006198437034,-0.016772792150635665
EFNA3,0.013024587755015414,0.013819799817190672,-0.005447337549059601,0.0341778779017267,-0.0020489217852806487,0.0676805453953134,0.1830174916535546,0.21212070813771608,-0.014400257943709537,0.08183885897937587,0.1334026692495503,0.024534789380411672,-0.038836407150555564,0.047804435281125005,0.08056072680836017,0.06737574404831531
DRAXIN,0.035999231915721026,0.15155754309715455,0.010167735249165538,0.00919919346381903,0.0179507875931601,0.07710158274482824,0.024626845129242396,-0.1131226662424013,-0.09265619709748288,0.025306979893289908,0.029337364614940385,-0.13043567397918387,-0.02431120407666992,0.062483130068544925,0.09520626722386769,0.10671774431511354
RAET1L,,,-0.011168862877528196,,,,,,,0.012940997729936827,,,,,,
NPTX2,-0.035679482738821426,0.16504628719557918,0.09600482007077378,0.04186145296525202,0.007065467787204971,0.2649675732849148,0.23555889424208704,0.26181433082598704,0.07411124887278488,0.11708980152869325,-0.04363040042005278,-0.09809077005934258,-0.0047480378885987285,-0.02177861331593707,-0.026224115179672002,0.1373362684365638
FGF11,0.011472318343195209,-0.12069725215991842,-0.01128081314501043,0.07184328652665462,-0.06034769908753035,-0.12037885883491857,-0.09185266531925382,-0.1173835462711569,0.024629428172200835,-0.054170826036320945,0.061531127261440624,-0.1602505337927883,-0.020013849512808927,0.07048532090710853,-0.061731840612608425,-0.10843005581043605
CD59,0.026106067565521807,0.06863645996031081,-0.026381384468491812,-0.004158978647395441,0.049385023456473276,0.1768051513727852,0.1783813547415999,0.15469676851993477,-0.01666970470523907,0.06757929903723345,-0.053334016114409126,0.20888424339372458,-0.0218930238493244,0.07225616725719683,0.13501908144631372,0.07503801182124391
COL9A2,-0.006969678135168365,0.01465224616472404,0.022888764108170406,0.0036371643351460186,0.006878305906731308,-0.045220467032524865,-0.11123893030930682,-0.08900256004269326,0.004019163768571322,0.0036360058339811705,-0.07496713242196903,-0.1127825688518909,-0.011048038564102124,-0.00038818523506637005,0.042548642504898024,0.0763484724691602
DLL3,-0.05156074517617043,0.08790975465459197,0.07818001760772406,0.012364662120875473,-0.002784607412103586,0.06145499339288369,-0.05023003457617554,-0.023775748855658203,0.03411212490420847,0.01898614880668258,0.10717203152029947,-0.06738971432949023,-0.1071746103842629,0.006016736511872992,0.1415759504822126,0.050685939100967956
FGF5,,,,,,,,0.1349252277445218,,,-0.014374916460971934,,,,-0.0013267935517893808,
LIN7C,-0.013902436857681723,0.0008362492939273167,0.03700881733093222,-0.018226493872430582,0.03609187298748403,0.04103833925128594,0.03342534728686215,-0.04418674792406384,-0.04477888825702281,0.012056140597570637,0.08633734060296479,0.08858195239595938,0.07540336834643344,-0.013485354621248674,0.060441658656740505,-0.007869003297166612
GDF7,-0.018269795545301098,-0.020583476351659698,0.05361793584825589,-0.01325048822813466,-0.016464870673379168,,-0.047282581858641815,-0.051771343957954616,0.026167485263664095,0.007569205723256545,0.15900349842598446,,0.14622868074433998,,0.11036595167906393,
PSPN,0.03597307012868012,-0.016974483618265215,0.021690935517473083,-0.02387387341605998,0.13560624675424596,0.034503722014703184,-0.012842804371492142,-0.0071349800070703105,-0.009078744652213018,-0.04967171894155527,0.030937749814234777,0.06158755321443028,0.03368831628467118,-0.010783216825458939,-0.03172438167851915,0.08998639884736638
ANGPT1,-0.04684592850594116,0.042991123614191426,0.02498430974548967,0.03190324058327808,0.012015715568531643,0.04947009869568009,0.018480556181194468,-0.14258040326373148,0.026380625920417435,-0.05963723548932659,-0.08244883990674905,-0.042317921154066525,0.03752269196464278,-0.02924668931437644,0.022855493150925086,0.03848666878382741
PNOC,-0.025800749546626287,0.14744576557522812,0.02446239277203751,-0.027729142250990782,0.10623638699938008,0.37824921043229404,0.19672902017792493,0.2293384201048252,0.11982620937138029,0.0992295882492461,0.25040888963530117,0.24376720122068687,,0.17718313792077983,0.2148825506415049,0.1412789250979259
L1CAM,-0.02743491426598212,0.21073721640944687,0.08247678622111518,0.005225557122939611,0.03156046323319971,0.08698877684644138,0.04166580271489585,0.17982027980076248,0.02111129921052756,0.0941049007481149,0.08826311129703839,0.46395279278647994,0.019479351337842035,0.020681553837218026,0.1413931035510741,0.10370378781462682
APOA1,-0.012116065319316385,-0.04421738462037911,0.07806659660918412,-0.01835014735274844,0.06545830954473097,0.05244827795380259,0.0369391439139286,0.027594905261553223,-0.02950444502017838,-0.01427893958335732,0.05938380066372172,-0.021221665972915967,0.0267476789305774,,-0.043574334855619457,-0.016040017708547825
PSEN1,-0.0656600884938946,-0.0008864084026066996,0.042779205909765125,0.0189871461372161,0.04605362875231971,0.08605838255620539,-0.024748012384923055,-0.12210673794838736,-0.021437508591857606,-0.048271445873059406,-0.08989980057657652,-0.16859562275416493,0.02239297914658298,0.0774535395833062,-0.08130224129708662,-0.05103291584181529
CALM2,-0.041868749841714764,0.1900715370543047,0.05609557810932195,-0.06235004477057633,0.02406639913024365,0.22535672579046714,0.13002523709118147,0.20581784913824544,0.07810325264010681,0.143958126906513,0.18710752390043903,0.3489502553533959,-0.08993708490948289,-0.018120360563486388,0.13878296102172855,-0.037424389884659896
CLEC2B,-0.06846793853688585,-0.039806323690518446,-0.044143440381789564,-0.001704401877062883,0.02144757375120361,-0.0005105776536349508,0.036135701366439864,-0.10181636242147864,0.024551783932799134,-0.0253727402019375,-0.04546869922122494,0.0005264650304833001,-0.0001276868945867821,-0.05243135163470678,-0.06105925137615002,-0.08313265128389007
NTNG1,0.04633898544116367,0.018746843470809425,-0.0174672339359709,-0.03469636309325284,0.016074618430070964,0.023780715029330882,0.005002834933968199,-0.05746612850245084,0.020527711274104413,0.028812042715741868,0.16146764676042993,0.27796987244676463,-0.009832933904879205,0.14664943243057255,-0.03844873047056664,-0.031230606475735143
LRIG1,0.009293162595404763,-0.07858501402482158,0.10642074802995674,0.027686299153259455,0.02071691996463503,-0.23396532843253845,-0.03642822194277916,-0.17296681608921158,-0.07924033390943344,-0.04387948162292347,-0.04177682921239886,-0.21212270643803782,0.06660380713063282,0.10372503684341233,-0.018554123981649396,-0.05079893179635892
CPAMD8,-0.016075852155579235,,0.037531951877970635,,-0.010914695923674857,0.05716867272122327,-0.01257420412151884,-0.026181345042541593,0.07676875471009438,0.06243115585964522,-0.008881683761341705,0.1317610441298975,-0.04847126404552998,-0.010105776012878301,0.023363159358586797,-0.03935688706751454
GHRL,-0.025647866409290374,,-0.039410906849828925,-0.01680681330733686,0.09519133990959291,0.06237161156582757,0.06439253320412838,0.06701722712785176,-0.01733467129302373,-0.011498587578245406,-0.034994282602796314,0.017295659513201136,0.04397690077628146,,-0.04261547366755895,
NPY,-0.023583902523062687,0.22725732801626666,0.09104723913505011,0.02691664007853607,-0.0060064689514962265,0.07384954713995875,0.09060016773072958,0.2544651414667167,-0.017105513018262304,0.03480559918649428,-0.049120143177799,0.1138698922713892,-0.007707760284259788,-0.09500983723618711,0.16678966084427782,-0.07001849101274807
MMP2,0.01092380611135773,-0.031751650634837515,0.05224048526911131,0.03339856557850096,0.01505099717620845,0.10484180683216895,-0.07992757702279424,-0.17746414568228505,0.017960457811373173,-0.023825075166785194,0.004565301041168272,-0.30020450006600463,0.01916782041843597,0.0025771429704246587,0.018099325915337056,0.013634511267096652
LHB,,,,,-0.00950587586882208,,,,,,,,,,,
PPY,,,-0.000882227920327149,,0.05248997307727942,,,,-0.018367967793806558,,,,,,0.04214699060827523,
ALKAL2,0.014869611635595416,0.018685665254675705,0.03440655482852469,0.04951284139860039,-0.009367770319069166,,0.11492550871256423,0.022853288597135722,0.016005309275170996,0.019152680151495793,-0.09372146279572645,-0.08769859633879273,0.04100670918616649,,-0.00804999464704201,-0.08081172657800485
CSF1,-0.022215569976017813,-0.09214363649724945,-0.017438457352373423,-0.006441585877575632,0.02712855344027238,-0.2208312585762406,-0.08775429657676959,-0.1549408178706446,-0.08996029895507847,-0.027760285445574358,-0.03441020822556985,-0.1744745951597044,0.021161186958053097,0.02173826224801055,-0.06670959206870544,-0.11771390446620682
SEMA4C,-0.027555528548195384,0.04351169464505731,-0.0160159230429372,0.07470580000016719,0.01594652177767304,0.005847930406144709,-0.02942951766297763,-0.00280084167568575,-0.009318327041121765,-0.033825309942435926,-0.025236701121827305,-0.08824915082976924,-0.029372972092201757,-0.06791257778202242,0.04158456436368082,0.04479282326604047
ICAM2,0.04178452075196731,0.06794787915622771,0.050550589064668944,0.027764738630631294,-0.0058313587892473645,0.09544603283606629,0.017164957107944665,-0.015870354779692033,0.015947707740807747,-0.04138650003624239,0.04875206013201091,0.05029625884505832,0.092352908644314,0.060216261054542974,0.10949562181112679,0.08501418855573548
SYTL3,0.018069046273842836,-0.05028585271483102,0.0035800314015037695,0.040732349933007166,0.018107020652115554,-0.08095180916747877,-0.044867382181486615,-0.09056245667987235,-0.03220818304933375,0.020559334966609062,-0.06382752376852256,-0.048884052855852095,-0.0012344869513342153,0.1755051751260722,-0.05480968513907155,
IL1A,0.005952218569111829,-0.028424919859338604,-0.019527372841175006,-0.021222071703322444,0.04632388106387542,-0.09793824077926971,-0.03747419956275575,-0.05219640780988958,-0.09079023320908411,-0.044047562619495315,-0.03156818017035508,-0.051321319462560716,-0.0094760710974833,0.025406498617224937,-0.04656968921462067,0.038128681474366516
HLA-G,,-0.03255436372404256,-0.01116007333435308,,-0.010040044416773546,,0.09217467687307647,,,,,,,,,
