,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF14,0.0540815610615791,0.03165597067912369,-0.022242164049897227,-0.051305611206442614,,-0.07951442489999908,-0.02590876414835479,-0.07001710803013173,,-0.013285774617000165,-0.022063273980152936,0.05683374006103043,-0.0330498943602178,-0.03500041153528067,0.015772699350986782,0.032582732856874
CNTN4,0.14112945597524465,0.010320970961875398,0.07703891910659945,0.4489478651950541,0.0565428635139707,0.33715718247667836,0.023607593220416164,0.2384663781366483,0.185004229416499,0.013717023580836351,0.04362828385942834,-0.03422264175682215,-0.00584377423995566,-0.007169460199917832,0.22926947534780007,0.25093234779116375
INSL3,,-0.028606914737999718,,,,,-0.021534522981694882,,,-0.03121065722616469,-0.032111783090766545,,-0.009789943390831233,,,
BTLA,,,,-0.044372649951765555,,,,,,,,,,,,
MFNG,0.00030729187616238267,0.08513150941440234,-0.07616173333592798,-0.01597288711934329,-0.0017924490676031392,-0.1779315893662396,0.015260163302448532,-0.09746059558714126,-0.01856088559503824,0.0063076796916890325,0.0066587496193114635,0.04307459304976772,0.032039494841458585,0.04230540983478983,0.023254512016648368,0.1211802656087157
ICAM1,-0.15572595104335982,0.02825992548052309,-0.012599548075928167,-0.12559025872971968,-0.0457330588090226,-0.24767622016207705,0.006029210210752438,-0.08809921600892738,-0.07221466326047435,0.00839338846535589,-0.010531766714541849,-0.023964552368957615,-0.0323150090800532,-0.04223518218960572,-0.020779955149207517,-0.033382959885965444
PROS1,-0.06982188976030952,0.026963613598998553,-0.05796344367266705,-0.13363962240607974,-0.07929025450678047,-0.2722715157451179,0.012265359778605187,-0.056296400042675436,-0.02160392426679519,0.07699401700081171,-0.013853294955006484,-0.0008155931563286795,0.0042430711056206565,0.02895807973486554,0.0503731046843347,0.049419364909176235
CLCF1,-0.09519467856979939,0.07179785166005172,-0.0001909898051411922,-0.07290456634823254,0.03339044531541653,0.01835733504540287,0.017073713648904004,-0.0620453584599746,-0.07379583496964422,0.03304366862143044,0.029873664687013357,0.06258561872562284,-0.006276294017877798,-0.07009162085942451,0.004257596087125505,
PSAP,0.1836551885166743,0.011675207483311089,0.05117750209054603,-0.012146198834533415,0.05387063903197523,0.20378441400450445,-0.06902521743942969,-0.08326851277722803,0.27813942399931374,0.046105326825737404,-0.043675786115379076,-0.012298423759868142,-0.01654277688910366,-0.061096231613065745,0.14204260593943877,-0.07469999889915489
EFEMP1,-0.1910477603470538,0.017805940533590765,-0.011694984692439916,-0.2865207904096972,-0.04102635296592125,-0.3771631967562143,-0.1073015293490229,-0.21682024610573847,-0.20808858057568258,0.1199998920257015,-0.008477729244090518,0.09637060957433212,0.053526100852296435,0.050075164433931174,-0.005316978445677023,-0.1593068844795472
C1QTNF1,-0.21138429724742888,0.014473952448496918,0.024771058096278383,-0.016022515510464574,0.001220141500961059,-0.17565291028301422,0.03400901288010926,0.034344505498908724,-0.12194780608679584,0.015207176717754348,-0.11410264782989708,-0.002589282464102296,0.010339913645405914,0.014704849201250092,0.029319742939995758,0.10400587682486193
ALB,-0.043508235514604345,0.0696136951201264,0.029509788911227578,-0.052979706200193086,-0.017712415962104926,0.027107336471698707,-0.02351005092891494,-0.045683965252925715,-0.05361121767554878,0.0384800858897124,0.030020400045951124,-0.017728961346667436,0.016486163719284835,-0.035788043890458435,-0.062157472606647265,-0.00899453836559093
CCL13,,,,,,,,,,-0.028172789568990837,,,-0.037072320582229604,,,
EFNA3,0.07358125624232685,-0.028680546106942165,-0.018270537344535813,0.051928303834967784,0.14392147159786847,0.40638193928559085,-0.034163901743536326,0.17679363093742104,0.005301946263616055,0.13295698846532653,0.07197965229681914,-0.05507764131545114,0.02341218206936328,0.07910371157089449,0.17110522542303086,0.11443009206319461
DRAXIN,0.17426713533276575,0.013716624937641966,0.0014148598562987512,0.014130415506547183,-0.08043328532683683,-0.20720139938965695,0.08539969726875403,-0.036927682578644844,-0.12486417429112509,-0.025082994697551247,-0.11614514525601542,-0.05257493923956523,-0.0054977872454426,0.15282303168444195,0.23308764272367916,0.09966658742457016
RAET1L,,0.009434048441245292,,,,,,,,,0.11176722602072772,,-0.020511547266949204,,,
NPTX2,0.2574495935812914,0.09897156072249551,-0.005032546606733933,0.3033959905299209,0.1758488936311515,0.5197455447453001,-0.0875714283289446,-0.05675409830101422,-0.10434371856218723,0.0026093869809682923,0.02561598999752804,0.028117968824460805,0.052369609356686754,-0.07565680558412242,0.09409927618202997,0.18649786907768562
FGF11,-0.18337315077685415,-0.022596285415436557,-0.027472183509878546,-0.1167027972221338,-0.040067564981454806,-0.23852997488107056,0.11839380067299315,-0.006622886792823275,-0.1544222644115282,0.04138209045670954,-0.07870647605714821,-0.014298164124073212,0.02518425858878492,0.14023735630175851,-0.027117901422696516,0.01449275380168638
CD59,0.09580076855653875,0.06718837772103124,0.055032954569075414,0.25467590055220735,0.10735357042517626,0.3247814222381013,0.009256964889541357,-0.14914399205575635,0.18618086926741306,0.10628108432251687,-0.030587015099842685,-0.005197245192129691,-0.00499585001000762,0.0400066592881354,0.28167077335910906,-0.010080028601207002
COL9A2,-0.03987619636330307,0.05888651410843225,0.0002422291117018796,-0.08648873840591005,-0.03133763851350008,-0.23874704164537672,-0.0307630687802616,-0.06271202433056144,-0.12953943793569903,0.05859499184288034,0.06122994559294021,-0.012990473452114615,-0.013448497902660483,-0.004092879438493723,0.07826209511858172,-0.03475358263296307
DLL3,0.19502170733481444,-0.015360708653370893,-0.026402038917830436,0.07015242956179299,-0.06635513541866642,-0.05762291117488707,-0.05841577366560456,0.1445598340382615,-0.07094900311875148,0.0256042338641225,0.08601711889742206,-0.01915498197992454,0.00851924050879427,0.038439517940309434,0.30448001557244686,0.02331136865442628
FGF5,,,,,,0.07032324008645498,,-0.004040205167798044,,,,,,,-0.06708524378515858,
LIN7C,-0.011731392255346149,-0.005736747002235242,-0.010278607578533603,0.06800567079683034,0.0041548308801021405,-0.11519339101318128,0.05911698600692478,0.07278570399219789,0.04618171967742038,0.0431369887929224,0.053646618632008355,0.027821564680255578,-0.009513505288724187,-0.015119620959926963,0.08186517633337168,-0.004682789699991028
GDF7,0.06825667969691983,-0.016791397955225933,0.05044929093131833,,-0.027911817702125332,-0.05747434168670494,0.0033721524118508458,0.02382899459429796,,,-0.027866995642911268,-0.03317289958791867,0.0024627291173909935,,0.044435306251191395,
PSPN,-0.04788023384233837,0.026781035966898497,-0.013592633157229696,0.022544009503297394,-0.014058030926824602,-0.052276383209005725,-0.024424309481708217,-0.05842381831091655,0.04111648883855041,0.03368553339789041,0.05216121701543556,-0.06862343761535511,0.04060486828357759,0.17113462326865084,-0.01879112573808761,0.2574476571055927
ANGPT1,0.0526295992122584,0.015721914339536198,0.04108253754223608,0.08495868711147234,-0.010130413298074337,-0.2515900462010188,-0.04181994019446691,-0.06519231776966782,-0.03927158893895507,0.09694965702605404,0.05603026646253898,0.04601245387731878,0.005567357931802978,-0.0036231106025982622,0.017142956411438735,-0.007329146008410942
PNOC,0.3600513853525687,0.10057352853307502,0.03582847203703598,0.4013869635790998,0.15933358179500343,0.46388910822676366,-0.06698017880396948,0.07627983408143725,0.26510735541199393,,-0.029633885745024856,,0.04367856188733136,0.13541638606694223,0.12448860348038289,0.08314756298935423
L1CAM,0.4057671156919433,0.08360694058724036,0.013322529528570872,0.07685238581883175,0.11750155984250588,0.31742104135631455,-0.03912491159837812,0.16964546455436655,0.41414080982657603,0.04033267623061339,-0.04176502236305627,0.001348797588034564,0.026551631468854905,0.02467576830428228,0.15851996282054423,0.2325025448836075
APOA1,-0.04616211373457736,0.03617476639946843,-0.02587392319224097,0.03789303127042558,-0.07025877397008673,-0.04081827374940295,0.044433626153500126,0.020874707906032706,-0.01894912004990674,0.030657935900342933,0.07102159559634108,0.009998719972730974,0.06622511222335428,,-0.05016649754802951,-0.050039185968850666
PSEN1,0.03612241336782434,0.007695458944504602,-0.08083877232486177,0.030247413043225965,-0.007306419070711396,-0.1897559734900929,-0.04761245088601962,-0.1370450001237442,-0.16565402563743672,-0.032183089489955005,0.020787569594606623,-0.04435999387314252,0.06803361243508295,-0.030260561591341592,-0.013519500731428505,-0.18205968314877835
CALM2,0.22548584804778682,0.0027628798989089106,0.05715238417210365,0.2493701599104417,0.18980550483966793,0.3516626880964346,-0.008366636453105463,0.2234247085198555,0.33892737687950925,0.16553093466255783,0.10382780945646312,0.06373272595166403,0.04990872722763867,-0.008168511514155492,0.09889685428127182,-0.03581114426913327
CLEC2B,-0.09238839470524533,-0.0023199503214105543,0.010584354601844889,-0.018444510225355815,0.03738117289695371,-0.15273018528254115,-0.03284651842527362,-0.06299769583246098,0.04967782762529356,-0.022892107647851156,-0.03152451349375956,-0.015280950159524008,-0.06681647050357992,0.06264348411680598,0.020534711395790235,-0.07827547406564718
NTNG1,0.1165867424110667,0.07430652603088735,0.1062392190822139,0.09268986008663363,0.01176829614558433,-0.05085907043455588,-0.0063272604231716335,0.0988077709494909,0.21905654504962213,0.03727710085106219,0.01410443245027556,0.044497854812333856,0.010756548628273806,0.005128995899466772,0.06537264744041184,0.055062071790733524
LRIG1,-0.06556789158934266,0.02207027571062157,0.052273169133911015,-0.29598932420959545,-0.1020864371868809,-0.28733175414581436,0.10255546425285138,-0.10804363103409947,-0.22877782512629527,0.07327882264190162,0.10193786343059776,-0.035954374536111396,-0.025888918514324757,0.020913095111878086,-0.03700235268086941,-0.01319371874682624
CPAMD8,,0.05156205577419918,,0.03350970202386946,0.033250171073366835,-0.06490896335669522,-0.023886758003055095,-0.00256603436315297,0.009131181775453008,,0.048322824960374024,0.09209028383278725,,-0.034600952532040034,-0.04758615553739198,-0.15536742882890603
GHRL,,-0.007617639531581324,0.04581768840538576,0.06078225148628412,-0.043964564661107486,0.05907013166313528,-0.00041645972234091017,-0.028933714139893082,0.038366018159950575,,,0.14455120896211351,0.02334471640567645,,-0.03023691746609467,
NPY,0.290951245188068,0.07896912435419871,0.02359980443222537,0.09732624522579977,0.0472428045344846,0.443073412461581,-0.04166008598767725,0.04222547460231746,0.14335758474059482,-0.05312900627391315,-0.011532605259438819,-0.06042290592300742,0.023308684075277614,-0.03191103952510078,0.14277180383560598,0.016381416154011577
MMP2,0.12170512792528314,0.03915549690061718,-0.058192608501275334,0.06775671245636475,-0.00959421187203406,-0.3278826726275579,-0.0033181751270385073,-0.07979240798296527,-0.28453946017664977,0.05966965557360788,0.04563440974322516,-0.03779163865010481,-0.011616731849346177,0.11097633972744422,0.23840518485972437,-0.03127504593314345
PPY,,0.00026911341162737175,,,,,-0.017457333994582765,,,0.007675497526583635,-0.021276594930132363,,-0.011005055933448134,,-0.029931416192622257,
ALKAL2,0.05084725069239709,0.08558407842049796,-0.014996444610196256,,0.06515986713881099,0.002023217177021534,-0.013992666347476293,-0.07225394833640367,-0.05428520971350851,0.002210620146013324,0.05178822803815586,-0.017576108992114852,0.006357662662767999,,-0.026087748275099583,-0.04657389478092129
CSF1,-0.16323271415421606,0.02887554692310414,-0.06283412396608555,-0.23692980947072448,-0.07265647160290122,-0.22777486761320367,0.00299878438268317,-0.10077567477316682,-0.1883515584887054,-0.01978880978551679,-0.05677197066692473,0.029099805264042405,-0.020446337520499454,0.01745502891479471,-0.04435436485858004,-0.10556020480892636
SEMA4C,0.09093107436841438,0.042023660471058114,-0.01164793188328478,0.019652306137298944,-0.04085353148594521,0.0019011883120200954,0.05503962660906241,0.03393766680163222,-0.09212727350334801,0.06242127973334219,0.03957927955548427,-0.012977026591297968,-0.027400371231476643,-0.026156167343679655,0.05464441977856707,-0.009674935601001602
ICAM2,0.12609230545682146,0.0541704649997937,0.018985031936685978,0.21109952298753726,0.07307844355995097,-0.0743639353115558,0.05324948908090362,-0.07737186984276567,0.06167689186126585,0.05551286892794373,0.006037529310663563,0.03777855079934961,-0.013503841567559606,0.05593657549795704,0.10153487519840233,0.031245828242189792
SYTL3,0.0034741697725226813,0.05351859798792915,0.0030272925080421513,-0.04189746971145677,-0.06571885832366922,-0.20191328531968106,0.03158362362113094,-0.04520040028344178,-0.07736866993378382,0.012053391227508639,0.04507127143993707,-0.03011330602248851,0.03079727803631901,-0.04335058418133631,-0.031762696052632204,
IL1A,-0.023215089420971186,-0.024085760302758864,-0.007223125115446923,-0.09417687148173101,-0.0719431427695304,-0.06816034470891216,0.014009468589677264,-0.06399238720961,-0.04762686131014741,-0.0157168842278468,0.09853132590428285,0.02836715209782605,-0.04285525018717314,-0.049110036192573675,-0.03655046008707881,0.060408784169075753
HLA-G,-0.02414283660960139,-0.03429139285231761,,,-0.029404652171456536,,,,,0.06832206109367175,-0.055773789955023884,,-0.009930840791977027,,,
PGF,-0.10311879068898995,0.05073158178607654,0.07017651583744078,-0.06795924442344975,0.018359039088643506,-0.18816938109673187,-0.036945582956189674,-0.05142024186564187,-0.12555068523373622,0.02890147333285791,0.013362800079304507,0.035934880680732584,-0.0003295270011345555,0.007958825248842009,0.1370946909981659,0.03343556777750688
LGALS8,0.02096388071122633,0.035999010165589054,0.003971006587144821,0.04549020079812635,0.08658295837881079,-0.033007267250284016,-0.0437189565870885,0.07029274146092204,0.0893519597834716,0.019919897682433026,0.03551147269072783,-0.044484606287767556,-0.04871013590694937,0.03568742981076243,0.05999689679278351,0.0072479764423310725
DKK3,0.24807043809618445,0.06152279336717262,0.09370679265889816,0.3305478340438957,0.1193978924706304,0.46346601575871793,-0.027723430029473237,0.20224718020246818,0.3250521038523153,0.13394850383819612,0.011026390959549555,0.02538940480902982,-0.004165509970122397,0.13245335596279928,0.2235664143723388,0.12354636656454018
COL16A1,-0.0339155153808226,-0.0011785250376150829,0.034015815597567674,-0.18819615749208413,0.0010157918290752967,-0.1905546431637154,0.00367632835148335,0.04445239938889098,-0.2790952652786695,0.05083146169771343,-0.000942592241394165,-0.005188938619941664,-0.01422742348586601,0.023509911525928733,0.1209382026985145,-0.08007078344935105
TPH1,0.058159415705547245,-0.010762097833487071,,-0.022788625790140706,-0.008567509406341456,-0.035797141863618924,0.03885310711353852,,-0.029821495397495058,-0.002932513071569909,-0.007682140884217161,-0.018017211846614863,-0.01268321421306974,,0.0071372155081489965,0.06758792288818799
TNC,-0.1947763988157392,0.02199131136859793,-0.032956360435922476,-0.17826474786435006,-0.1658995848491587,-0.41589050021837903,0.05252359046028599,-0.19842413000593256,-0.32326949094379015,-0.016981328425790497,-0.08877587357529076,-0.01877547089803395,0.030174609065521017,0.012720902509216193,-0.1053242986594067,-0.11120338000681797
TNFSF9,0.30992583362598297,0.015300218193156124,-0.02507747420198336,0.12710171270553328,0.06320456895628579,0.2986246024366081,0.012261775603492816,0.04248598234799307,0.059089292722306355,0.06255691547603978,-0.0019074219564571078,0.021454094850886715,-0.013055293507693296,-0.011037757921074691,0.009019205173917024,0.03838311552843624
C4A,,,-0.014778323970532165,,,,-0.020694793813297658,-0.031220357574226178,-0.026214227310636388,-0.017157819770918133,,0.01513271969490961,-0.02715099582678487,0.13083729332129612,,
CNTN2,0.1127070404224855,0.11020674322892937,-0.0464897002895795,0.06734742696117002,-0.0967209992459498,-0.24374764670468838,0.03983060930520525,-0.21610615330792043,-0.10718528130738962,0.0720085383341671,0.13223247649649175,0.025818252148845807,0.04331490731365101,-0.07552908176157631,-0.006536588872041273,-0.2139609769386514
F7,,0.060268840019870276,,,-0.013479148565931931,0.038626339615907765,,,,0.027528175712501893,,,-0.012638190954591146,,-0.005334092917276942,
LUM,0.03528491691565372,0.07061552961748856,-0.02178839290268766,-0.05408723237459831,0.03633798427016115,-0.246532291831081,0.13032175615639283,-0.04157624637792965,-0.051798854456623036,0.04778845279936742,0.011668761190248789,0.025484697335120744,-0.01736256837375563,0.10620597939076806,0.16515254417551195,
BTC,,-0.022285055125579066,-0.023125452245571002,-0.03333154039361522,,,,0.06445610989458653,,-0.028590142251628946,0.03043421892309881,-0.04229076554207069,0.033954083322690065,,-0.039565998497711356,
APOC1,0.09309956930607748,-0.03377572978839604,-0.0972250533120706,0.34304314778276723,-0.14191679517540212,-0.40868046850027756,-0.0784299673497879,-0.24452662572975598,-0.27890341329178797,0.015995999778937408,0.05541031504820293,-0.08311412583346776,0.032860242586079946,0.06543533655271809,0.0186728903336087,-0.21264020573310055
PKM,-0.11951502092913324,0.023303457088705216,0.022970466813999127,-0.08956331917154688,0.028583962328989063,0.053453825277956515,0.05383207544367428,0.20520912244287223,-0.1351947296380813,-0.05043874028721999,-0.07735772636415023,-0.09330965357325496,0.02750868388142099,-0.016092698124275818,-0.025491787164454098,0.09407401184028852
TNF,0.05431731162094931,0.008483046686897143,-0.03281402495787599,-0.05304284091769553,0.06771009176629358,-0.04818943828516462,-0.014978754660151673,-0.07450207842009349,-0.06227063376498585,-0.027749554841513493,-0.004575674649708316,,,,-0.04577847802023575,0.03318414527322023
GNAS,0.2350458080236483,0.006744549152196666,0.054815563451589874,0.3075720476611981,0.10346434519335661,0.48293221150333226,0.0856640147235543,0.2348547625303509,-0.2275929465261837,-0.09727305247741269,-0.05719834303696799,-0.0947476493234714,-0.02912415022786089,0.059801222198233306,0.23768546191831574,0.1509235628755404
BMP8B,-0.05523665432510134,0.025846683868391597,0.04819588074422497,-0.009228675042944286,-0.08910370385738375,-0.02017017275804422,-0.0429652317389858,-0.0908415901053238,-0.0663940182090295,0.06054275272124044,0.029430826857058175,0.004441771779479941,0.00906838752971366,-0.01880607865467852,0.11563152500736933,-0.053547891184831733
LIPH,-0.04205697587585797,0.08912012024264421,,,,,-0.0166856610768315,,,0.0031694374683949966,0.1659698412610131,,0.09675927712026543,,-0.038327731505743104,
CCL28,0.028797110634599207,-0.01567019554052468,,,0.057922534842026384,,0.018338877199763,-0.03878053145992246,0.006055285760132961,,,0.07496579448934756,,,-0.018286950901459265,
PTPN11,0.027494589758166675,-0.02544284418409743,0.019304111624289404,0.030773257754710893,-0.03874179299176154,-0.11102885144252828,0.0194213256871683,-0.11003732809790877,-0.04284319297212995,-0.07383721591486256,-0.031844619049742263,0.014498263777871513,-0.06055965923003123,-0.01141761438661699,0.062249459442748546,-0.1287140900245513
ADAM12,-0.0326593551587595,0.044299705612868875,0.0554651981929198,0.06455200736165945,-0.00536875718046857,-0.10640597276879357,0.13568944684104833,-0.05008729408544102,-0.1476605359875495,-0.0026980805038532897,0.047797666141203066,-0.054105506230347905,0.02147651537014618,-0.002444165616065887,0.09877740468491528,
EPO,-0.04800022242634998,0.01701566379433212,,-0.009839728032904095,,,-0.01745733475659884,,-0.029821499776882653,0.0711825367775525,0.007486538063727468,,-0.025705128115090136,,,
EDN3,-0.027860569432999457,-0.028266246387566862,-0.00777065794923337,0.17152082468433238,0.041562441161330184,0.021568599653544657,0.014221199994302158,0.12294124474388414,0.20084302935367637,0.08161241742164882,-0.009790277016289022,-0.02223360256478086,-0.012562728081298326,,0.015339712405069617,0.02553014751967663
CCL22,,,-0.018683343505742526,,,,0.06462877088425971,,,-0.021640316819505283,-0.03442227795746916,-0.029915923838624504,0.01197289825189829,-0.037322211498466894,,
CCL2,-0.17871844566984638,0.021254728558827728,-0.03933523559335316,-0.2834290038804232,-0.002175218549206937,-0.018680664925351018,0.018108935243902762,-0.17468367699914245,-0.15642778477403474,0.007812058921833889,-0.011070021158189348,0.050484385709250776,-0.042441324871387485,-0.1964046687936443,-0.11306582018448283,-0.09600054706450245
DSCAM,0.008808243299913072,0.032636818780145266,-0.008357469729726518,-0.058194056764218655,-0.03255886225053477,0.01413251415009069,-0.020993515439541827,0.10533035678666579,-0.07855956679043502,0.05750642373876925,0.06355252958119195,-0.015415235743921937,-0.04241678986097563,-0.03825776176046667,0.17325492607051757,-0.03453410245846964
GPHA2,,0.03400648807464013,,,,,,,,,,,,,,
ANG,-0.13943949856914378,0.011827073157502468,-0.019105075865955008,0.017064224132322486,-0.0020755332449180082,-0.1520163151510437,0.02177321582135491,-0.07193230884699978,-0.1382800172494994,-0.004403344234315278,0.036681890610963226,0.03072717747686139,-0.025519479963664715,-0.050325555588873076,-0.011660936587885822,
FBLN2,0.0432398053687653,0.055094719426985725,-0.004372658275921654,0.12179073477185143,0.09291844746788205,0.01601282573520072,-0.03819270901363296,-0.03133958591987625,0.019966708064696023,0.12334237331186196,0.009662538083366994,-0.059067757928489596,-0.04446000754002312,0.10879540306025873,0.03942279825728443,0.13169404179651725
VTN,0.03629907520499962,-0.007376415718090792,,-0.020639092764673503,0.02908751048977141,-0.028408761737521326,0.009979291377180856,,-0.02477987086714036,0.09408203373001427,-0.02646851525791782,,-0.03328467148828745,,0.038942545804278444,
VEGFA,-0.23365716268886116,-0.007611909458873852,0.006522158340657217,-0.21258908662213288,0.0006951934442662481,-0.07039205827937231,0.06848387920219191,0.0034143824614985595,-0.3067025164225598,-0.07299403858377591,-0.14434497865234178,0.016367907903314643,-0.009024441502679783,0.0055799802059368145,-0.11967597665968002,-0.007736050157924409
F10,,,0.009632903168597048,0.17746935888827214,0.05401965498833056,-0.04186672649493786,-0.00493665327261608,0.07040126007747455,,,0.0036960998871566615,0.054797002692666144,0.017642447640751777,-0.029458468687880723,0.026612455839433044,
SERPINA1,0.011107793260214747,0.09350951347882176,0.0646275375133254,-0.0939037419313303,-0.04441563654623486,-0.30556166921452926,-0.05422956608852251,-0.172736026329773,-0.13467346228946714,-0.03139826026587597,-0.049370093573373526,0.04765916453423078,0.01603867732744046,0.1498305162375626,0.10265784340296859,-0.0074671856554319686
VWF,0.12317903023159793,0.05872393283068433,0.020206891346801408,0.17285694159297016,0.08208791851406873,-0.29542982786307426,0.07253742862980586,0.008936957445926767,0.09285409157875273,0.11081907727424423,0.009006730303722777,0.029721127074116595,-0.038373137258527514,0.011046059199151479,0.11152931822769774,-0.025977855834103832
GDNF,,-0.03943148799703549,,,-0.07467086662036745,,,,-0.0298214974544799,-0.04145371236456208,0.06312966877602726,,0.006491911592684707,,,0.0933008349719493
VASP,-0.09567935383185312,0.048042357892300096,0.009204107836812744,-0.1257684908777018,0.027198812057807213,-0.10008338558478584,0.00813574554343109,-0.08041150314023249,-0.09383884166763269,0.02229092303006667,0.0032452970582937525,0.03367769883144227,-0.04881428746776546,-0.052818979451620285,-0.03714434455683266,-0.021281099411349792
ADAM15,-0.02126568873786566,0.06055009757787539,-0.003876747480724302,-0.11776611395299176,0.018500659078174518,-0.1668271061911599,0.06377713056764206,-0.07170268447077273,-0.017996768143335104,-0.002494213083383134,0.04637194953725533,0.055794150215750536,0.02821608017569065,-0.01056782628132835,-0.029320020425654875,-0.010327403239751938
WNT2,0.30234851322640344,-0.03587822062869379,,0.1524978198893503,-0.008072985363275784,0.4068465308892348,,0.03400073521519392,0.32631210907723124,0.054398082334916636,-0.03865937195352345,,-0.030864752974627284,,0.11921523109331433,
CALCB,-0.03741068750681155,,-0.027029942231626934,-0.016856087650190484,-0.016191463829860784,0.07294878635625673,,0.11644252421199756,,0.019722272952503606,0.00900983734439601,,-0.0016770271128773585,,-0.022889481279096173,
OLFM2,0.01739429592300422,0.01584485371077351,0.034617305870784154,0.13119707961321067,0.04870332429730519,0.30966666929823866,0.047016049548781746,0.18966483753576086,0.09869551185867968,0.07794620079674494,0.012320299910515685,-0.005146609493091419,-0.020683400669496057,0.01766587011185968,0.0749036415959553,0.12118347674367724
MFAP2,0.06708999744185785,0.04618874110183036,-0.02331483049747157,0.006330654445867639,-0.057430192536989284,-0.19513289486808472,-0.04584630017693983,-0.001416116724943888,-0.059486382243471136,0.010151503675076395,-0.040110631033810115,-0.0018162202382793159,-0.02928424981588398,,0.10734674332835129,
HLA-C,-0.16098590941723293,0.041448475696179196,0.11880749665697656,-0.03323132370442403,-0.052857121515480464,-0.415112207855597,-0.15888964348172632,-0.21984412442168916,-0.31537178483024236,0.04824886285453261,-0.06950288130635561,-0.011219654401357512,-0.01170765384277222,0.1338750414857246,0.09210265499048075,-0.03603058482764807
THBS1,-0.03942810548258844,0.03500102069034483,-0.019659942110000665,-0.08168751408366706,-0.08371802781766868,-0.002123685974254867,-0.019033042717012078,-0.04945169654782185,-0.05605635727582705,0.03157114612912967,0.016144457168473684,-0.08149584068135236,-0.02099937035614486,-0.051118220226812505,0.1463734914855234,0.04145213710224215
HSPA4,-0.0048281117262976925,0.0008795608127807413,-0.04621860101223912,-0.04006238474675944,0.060813658508709796,-0.01349543926218141,0.06953098583195513,0.1272197861420203,-0.09585078644325538,-0.004610019099893485,0.03617000497849069,-0.03961395353168456,-0.0362541367723917,-0.09218509699422582,0.03504025114431451,0.054210701002681404
LMAN1,-0.16206423218424437,-0.026527212541611354,0.05522955098302907,-0.10468757037989211,-0.007933755665666939,-0.3615683640428546,-0.013277097395580788,-0.03875354838626041,-0.11673474223801643,-0.05200269613360711,-0.06445554163957505,0.04697952267818863,-0.02531310210759148,0.002119449771688086,0.047720328987743796,0.02125844712094002
LYPD3,,-0.02894560173974317,0.0795395520227458,-0.0021972519519712543,0.04291384674659258,-0.08924487636281452,-0.024441672837414375,-0.03538295713390485,,0.011120309264827157,0.11019827887864285,,-0.03177956398848388,,0.06791195423877311,
APOE,0.1848857979120954,-0.036455753852194385,-0.06227041257228349,-0.15281430703692883,-0.10784575158599741,-0.28327327114984285,-0.001304955500778928,-0.23591071382883413,0.13360632707628473,-0.02230637900913549,-0.007328417035742179,-0.09485123282148802,0.013427590588941234,0.009806343117607134,0.17172652698747126,-0.15759866920794816
SOSTDC1,0.08031977214114824,0.040086565415550106,,0.35770407208502325,0.04532095838347812,-0.029442120251308785,-0.007609671812429914,0.12047033333957749,0.11190108277961253,0.06106715346342852,0.10179880426756625,,0.05420697046749401,,-0.031508167235759575,0.13464041917072309
ANXA1,-0.24442793336304827,-0.02302129252524561,0.0021848785111945254,-0.1006413161843031,-0.0705245276811936,-0.3999240202709678,-0.07713908184463479,-0.185380700319118,-0.2505201805615154,0.011124669520340028,0.06085868238560914,-0.009432881575688635,-0.013162209806238091,-0.04614451266332705,-0.25575097542916553,0.03090355017132645
WNT2B,0.05289240913982849,0.0363664288506517,-0.010844945061807382,0.01582862957084115,0.019415084509121487,-0.08248062275884377,0.03675941416085596,0.0941320427566824,-0.01985347509465801,0.009707919181074935,-0.04021405015474709,-0.03638006559141552,-0.031024288351133775,0.004840944043514104,-0.0890247008314157,0.04895662391743938
AMH,-0.0266875026083835,0.07232102557503403,-0.023125454678271127,0.010156650339816423,-0.016353752347891614,-0.011642814497106805,-0.025163864299660502,,-0.05116499046474308,0.05475967898362484,0.07051110852766251,-0.03406959637956969,0.016367106158893585,,-0.021171627147550418,
GDF10,0.14842126208394932,-0.004451308083387917,-0.019375205550073854,0.08756428644324679,-0.020096777743352688,0.16869408810483427,-0.023510050272410044,0.010639479905415307,0.14039906976016706,0.19508191140057216,0.08824649319940053,0.00844630994300465,-0.027284840755635573,-0.005915617042948477,-0.05100579722977994,0.03642049915101354
EFNB3,0.09035021594534622,0.035037036345549874,0.0044857558231155715,0.22331392644101833,0.09219796833233213,0.382895473870377,0.012235865498393063,0.17595015821695084,0.2904455092747754,0.04764909378792032,0.052543416902914156,0.01588182854957853,0.03380712825085908,0.06254408425372213,0.12389958601568908,0.20516854258494127
LTB,0.2744749958725088,-0.006223474801933874,0.0073086004596445465,0.13599837159200776,-0.0415035664200873,0.10376215592025867,-0.030374413651430263,-0.03840215080998431,-0.014504203379056013,-0.022764329554299023,0.009798042023470635,0.037655615485713057,-0.025941530900718983,,-0.05630329194686002,-0.020321069609268074
