,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PCSK1N,0.0735973498817265,0.10476075201464355,0.15173897207075135,0.04203031815245795,0.07274258247969474,0.06408676223441011,0.14123478611487897,0.2238813166816298,-0.04438976595744632,0.1602509150010162,0.5250761208310409,0.011485042324201368,0.3437055360221248,0.07521140842561522,0.11312058576358262,0.09897005860415596,0.11741128039368613,-0.04037254384774125,0.21178150432552328,0.08566337720475192,-0.01691456200296235,0.2806531455350458,0.1869235159954399
NTS,,,,,,-0.08746087486234966,0.01582136282436099,-0.0701773025692934,0.010118785050175893,0.0024415109631453972,-0.06623095427576227,,,,,0.029497621750233464,0.016409799511365602,,0.11029890878377453,,-0.03748332456941443,,
SFRP1,0.04761236087216134,0.04380042601781477,0.046444287800267416,,-0.025391310821093787,0.1474576421327542,-0.08000441317604072,-0.006066357046306454,0.0026588774853165973,0.054600441502506585,-0.15627740678980725,-0.03379154824878926,0.05351264846818843,0.1509156841017742,-0.01389050640265352,0.10480933048590495,0.12331102681514676,0.027496428280922604,0.09546504522026406,0.006318999077896785,0.02537841508188058,0.0924388841143552,0.03313325132208527
CXCL13,,,-0.03860981015770523,0.07328906552510914,,0.04760751521196102,,,,,,-0.02886728096875118,,,,-0.03611333245855314,0.011869897177781277,,-0.040910287726789604,,,-0.004840398483443254,
MICA,-0.06921732270682637,0.010068693162136709,0.005717254631825944,-0.014352167514778996,0.022218931705532238,0.0007378726419970189,0.00504952822192979,-0.14994224046429044,0.014549545330866259,0.019040162051429266,-0.023202634788475656,0.10144729062323504,-0.09087659423199426,0.11449815045739394,-0.03921550132109154,0.04079286023421373,0.045826507475034466,0.007790058359214095,0.0029049262332519164,0.044697827809538515,0.05880485177286194,-0.01562642960718136,0.006357212317338587
TG,-0.047249563651918486,0.008773856826015487,0.03866487286057252,,-0.009584510793834917,0.017767448048681755,0.06771106720072693,-0.05068494202104685,0.011475847586210088,0.043412821736751775,,-0.0752082720406672,0.011750718688295591,0.028038838099015112,0.12218387464548937,0.028623698132346952,0.0531922184094638,,0.06733917805002941,,0.014289074572840054,-0.0028735346843100813,
ADA,-0.018256258285134986,0.01584129764989631,-0.019310266346786214,0.012351390112058208,0.06427000570087471,0.03018063627328328,-0.08410437685387388,-0.2773268060966407,-0.010489993895899085,-0.024044917546684547,-0.20991393463386704,-0.018370147829181532,-0.13429782519094657,0.06652714767771507,0.049208492316654084,0.07344565150176985,0.09490696431339542,-0.025919400724483576,-0.10534340946172571,-0.04332807523685859,0.0863753904082247,0.030662163025396455,0.19745791578856986
LAMC3,0.02825345159321106,0.03430886028520415,-0.05130670084502884,0.07953307249890557,-0.02952143136438172,0.05065251112909762,-0.06304826642874366,-0.21711213959414027,-0.05115921408720055,-0.006009696354915362,-0.071088765434328,-0.06409368641155459,-0.004073967734745946,0.022679549761457463,-0.04018263954605137,0.12345996265781424,0.05686468302913077,0.06503306157620983,-0.07002131596350183,0.1500667583482902,0.09025680925581663,0.1554331364446677,-0.09089791277745661
CCL7,,0.027951529125115848,,,-0.03214840886214838,-0.07015766662541692,,,,,,,,,,-0.06465137579444133,,,,,-0.020528760057796785,-0.056887760184225984,
NGF,0.04764723272682546,0.029623175111803974,,,-0.0328566478904427,0.014359649965247641,-0.0019095656882202492,,,,0.04413286217170572,-0.058163904747966365,,,,0.08219648732258483,0.10752384779845867,,-0.045735045067999025,,0.1944870540913349,0.04912105305532573,
TNFSF15,-0.023722815960553253,,,,-0.035798825626538015,0.027718991162571854,-0.00877486118436411,,,,,0.026324790446328687,,-0.010561779488435384,,0.014201035595780983,,,-0.030868591618756512,,0.00866683407739296,-0.01095878120944017,
HMGB1,-0.05498568412899289,-0.013751658459958814,-0.006815934555362415,0.016577597514345555,-0.02543816765324618,0.05599921014563168,-0.11392395116049564,-0.32798628017741155,0.11492113186220738,-0.036115445454575595,-0.18753346630582035,-0.0113819891680109,-0.050034618914581386,-0.07067629866295638,-0.0637715303473452,-0.0478518306736169,-0.05872359476816189,0.009083779796892512,0.026653428977657784,0.06645936188965315,-0.046108885220525635,0.07492535035218342,-0.01677159375023923
ITGB3BP,-0.026407576104709563,0.016776881936167148,0.004714091048688183,0.03173944211371898,0.034636761449373096,0.05726365187997626,-0.15828398733194562,-0.29665215721207444,-0.049627302555983056,-0.010384827777347469,-0.025848310073921767,0.009511570016601988,-0.18209432582975818,0.13749198340689492,-0.017529746959297998,0.008823929825714682,0.03008013191561262,-0.021423538632965915,-0.03179984513433051,-0.04063972007237641,-0.01222192808176831,-0.04520692669758956,0.07285276884711964
AANAT,0.11444539770237917,0.07964377292165509,,,0.026546483592565034,0.010638813829709312,,-0.0016816266953272657,-0.028133122834527693,-0.051655530968513365,0.05681021341191591,,-0.04949417470406384,,-0.022322370691714645,0.02483415630931047,0.07102548595286932,0.03302161484220086,,,-0.034908716967446,-0.006643612642268234,
RELN,0.01570402194954228,-0.05944131136486895,-0.026158670906918327,-0.020425606161496156,0.0430115194036819,0.11214158636041544,0.10924125757963256,0.18623313393292512,0.12565875613681968,0.09813257505879038,0.08634250813782347,,0.08367476534398774,,,,,-0.013613056243823229,-0.06605821652688558,-0.06531583562911061,,0.1223656667196293,0.04805473154324281
IL15,-0.016730081013455102,-0.009174536055554626,-0.036757093039938904,,0.007686722517895114,-0.012155285936044185,0.07181631092709756,-0.12824086137472998,0.003825496142083532,0.01935796441288155,-0.13175669592651792,0.070442546959588,-0.029209049288626665,-0.05767913692797421,-0.07872325325541302,-0.02899731861414324,0.07297468996604652,0.026010316870737578,0.04788234581878846,-0.07112571617302323,0.031205140925857425,-0.006577586957240462,
UTS2,,,,,,,,-0.1704234343217011,,,,,,0.0690768601353864,0.11279034589017098,0.024789603993196258,,,,,,,
BSG,0.038451447679724644,0.0671069695297715,-0.013302311638756628,0.040393091839776206,-0.03217994410035878,-0.07739917978760454,-0.05668826080108692,0.1978826933649807,-0.11668954996824794,-0.008548434240897894,0.31152342374571373,0.0887746129230619,-0.16763937493768402,0.12100460368566632,-0.05888130236854125,-0.028384894135739847,0.0008432122751014115,0.01050718975395826,-0.1103453083290736,-0.04766432785430513,0.005789014833852497,-0.01914513487940247,0.12589404882699579
ADAMTS3,-0.03412539111961824,0.03641598467046123,-0.05069517504741003,,0.06593821570801356,-0.012712913947653484,0.06570078434732296,-0.3706921303133024,0.021997829242927692,0.0076445318837409185,0.034994995843986486,0.02241820083550371,0.0002598870759976523,0.10606629264231983,0.06384044456613376,0.10511206659681192,0.1089437762715691,0.016441077598474622,0.0909775728487754,0.02921956875403538,0.05444471534794318,-0.0034886538458693077,
CD34,0.015451874732251578,-0.01271824987821883,-0.03177272810263991,0.10274545740810077,-0.0008924742564267416,0.050507844655989675,0.002977224611845578,-0.19117092604926383,0.0604022778513986,-0.03787357467924904,0.04328526789459454,-0.10563380846512153,-0.012417136193760897,-0.047436066012222985,0.002259286436320761,0.10039351120701856,0.09825857444255016,-0.006507670326829762,-0.014372336103105135,0.04860004117528246,0.06411376889951546,0.08701582112645116,-0.00654889111613863
CCL23,,,,,,,,-0.06302931127203543,,,,,,0.0013258181885328873,,,,,,,,,
PLAT,-0.021440528178314915,-0.03556825305621481,0.011112083202483497,0.027185980958203012,0.07277695657276308,0.004241719542632314,-0.19948833860090712,-0.3533120298940103,-0.2185443417434385,0.037915838634712054,-0.07909010266826824,0.06295772676800379,-0.1895110945850136,0.030050797986236163,0.1076903502163089,0.19360881197630692,0.1997719776649353,0.012362181489739516,-0.0019407555896015546,-0.006203005370189662,0.05940968926349998,0.05950498217288536,-0.004515691057780306
NTF3,,,,,,,,,,-0.02009057498002594,,-0.016861946040358698,,,,0.13108750557323495,0.2075061640139029,,0.13380764203649423,,,,
LTA,,,-0.0212179013916654,,0.0010594421844816156,,,,-0.05658125911381891,,,,-0.03223296400647108,,,,,,,,-0.009013676418492548,,
CKLF,-0.04858117494411646,0.020308633582868274,-0.02658928047806404,0.09810826078825571,0.026383130455307026,-0.05857386017062237,-0.21311149018044578,-0.4389538960229047,-0.03659315070231588,-0.04255935460632045,-0.24835543873226334,0.022554574938269716,-0.22807397150499986,0.05843935488032088,0.02518725863503936,0.10954908732514662,0.09767961094677323,0.07658878768358311,0.024723958179142923,0.09398011953550375,0.03248929016660515,-0.08254542076758065,0.017377142647843652
APELA,,,,,,,,,,,,0.14644044692910543,,,,,,,,,,,
CD24,-0.08611842245737847,-0.0011728941451216901,0.002026414369240901,-0.012106936554633022,-0.08684239546289219,0.03875515937157888,-0.08355681414619116,-0.05355735985688706,0.10026542005217662,-0.2166479614538608,-0.016648947943253962,-0.07856281978556891,-0.042409318843629036,0.027171909980802263,0.16599727327179392,0.16199476838112825,0.1671440024039111,-0.07128214086940873,0.22168585570794855,0.04071098181986411,-0.05239247629244061,0.09959907259120461,0.09010711630704059
HSP90AA1,0.11681271694836615,0.0005365321369195584,0.020256320037189836,-0.01849169166959668,0.004984395454133464,0.28269591743508615,0.318549044881789,0.44431236165612303,-0.04196459267868207,0.013010192033366562,0.4669207470312298,-0.10431343719183397,0.37410249922098043,-0.06831291694542223,-0.11996220320569871,-0.2863706760512386,-0.3004946283422467,0.013921500895360199,0.016364801217017094,0.13776070452225508,-0.04700116040409688,0.1928558436206543,0.10062799153676724
BMP4,0.15573461336287683,-0.031033743177269802,-0.022492219268665698,-0.017274762943665995,-0.0383360510657435,-0.00893254360459611,-0.15131535679456412,0.053132672577532854,0.026013279139268014,-0.02929530151068803,0.10031630233905602,0.047962564700552164,0.03376990538655419,0.058119416500091683,-0.07303755889834959,0.05987687806092295,-0.02817496412914486,0.1095472358018359,-0.04977990136902825,,0.020512044393339972,-0.009411415411900877,
SCGB3A1,,0.012755297585851809,,0.021311182391943222,,-0.04913136752623157,-0.005439999663539151,,,-0.0001235800344406563,-0.039066739432405045,0.050456031913826103,0.14243942364501186,0.036465779628979504,0.05332942441180115,0.02736759437271389,-0.021056827383172525,,-0.01581144931542844,,-0.019456383478349284,0.033173078283886506,
IGFBP4,0.034125460970586184,0.0014377664115717633,-0.0169925469919195,0.06456851660561301,-0.05545379166827211,-0.09231237330963699,-0.21401349818149562,-0.23887447699938671,-0.09818289630743153,-0.0005991203139150018,-0.14269701348910752,-0.11084546722800513,-0.08744146063902038,-0.08856075571233005,-0.06001020356389796,0.08322358544823749,-0.031769323975453165,0.07024929308555453,-0.15639089669384149,-0.02863407167777429,0.1383197574029969,0.15429170712371792,0.0854368169125988
RSPO4,0.03357223846323857,,0.07293357725780572,,-0.012784078633794226,-0.06433197686804337,,,0.04864768851921241,0.02432985834115347,,,-0.05095032352716201,,,,,,-0.028705295551415145,,-0.019600348516816014,-0.010013271451408047,
LEFTY2,-0.03418746488610281,0.02976913057809749,-0.0214784895032266,0.014061706974744728,-0.03661604553866444,-0.03631370312408054,-0.11126680092164867,-0.2826172871415476,-0.027455148533176158,-0.019666529415351446,-0.028917337696370487,0.07415384503085584,-0.007510776796848451,-0.0007566827456990968,0.12386850398124284,0.05671720793894728,0.01686910547499097,0.04136901985655702,-0.05399514523791919,0.06483127199112394,0.03944621042589631,0.1744798061163738,
PF4,,0.0110736275295034,-0.019300565130138853,,-0.007925030457581292,,,,,,,,,,,,-0.07747042036176194,,,,-0.019642198245752827,0.005813209963293322,
ANGPTL2,-0.06856393239554566,-0.019035429546056484,0.06383162784953174,0.005041837925487979,0.07500675021386943,-0.04395401234389449,-0.33976712461696373,-0.2946730162739272,-0.01351130430447294,-0.0849343124077592,-0.2654570235727973,-0.000848296588995761,-0.2448960300982487,0.039495611853184676,0.14603981893842605,0.1380969683987045,0.17670661802955961,0.005876670016887056,0.013609045503977173,0.007652417915488245,0.049098425065683904,0.0950574857782595,-0.010685878284331846
LRIG2,0.009649801585792471,0.05781252235220164,-0.045843384057724666,0.029373851038666802,-0.0288753326667345,-0.013603038909132089,-0.10455329517436436,-0.13746018979055763,-0.02947682560062249,-0.04749658982639294,0.037534512778391094,-0.016526089693215774,-0.08013218572940704,0.017213765561039443,-0.01059239543597489,0.04370934966677606,0.062138265074515565,0.008538199266994095,0.018059962078883624,0.02132214098195187,0.08885691841001706,0.06536550715838851,-0.007036519062312323
ICOSLG,0.00919676929364698,0.07886162893323719,-0.06759778238771617,0.14018059451285375,-0.01272506061422234,-0.012230400127801069,-0.09658358436062148,-0.20680055972289965,-0.023828635791554583,-0.008416943281688098,-0.1650416079176649,-0.023029502504566618,-0.14427121657493738,0.054320616227358474,-0.13556273355481693,0.0983705883193825,0.13227526185057983,-0.00029897374111477964,0.006722699108672336,-0.05222598903970478,0.0363833261864101,-0.005586001132115342,0.0024326619569351574
WIF1,0.1733483810048562,0.03682348240181311,,0.034294632513374994,,0.14815913693235414,0.3136828072276138,0.4527144105775488,0.06057246443426329,0.07097285635802617,0.34837086816084645,,0.4203676681341552,,,,,,-0.023768660426182246,-0.023021149024925996,,0.013625924494931604,0.21339595763552646
NPPC,0.01649580315512594,0.08035819016507496,,0.008141529671453698,0.05661249085025015,0.13913982354485546,0.14901954381432028,0.017559053630833876,0.0670689517932891,-0.00894059527974071,0.18546695277751077,,-0.17232037818184892,0.05699364193726446,-0.06801941200972202,0.0915084550847517,0.03372388785028269,0.14172811592136952,0.03170327399837587,-0.08447738671906449,,0.17694084183378309,0.05823406734854314
LYZ,0.02373825094562513,-0.019107146068072147,-0.03607661708785219,-0.07530516527366765,-0.0731560916084806,-0.15252044885614213,-0.07227539644929354,-0.26185076603161517,-0.012717498987499394,-0.04223040862703834,-0.32135016494916124,0.033434770162025416,-0.03414886525439522,0.14170479027066424,-0.11813563641680835,0.04583847680583128,0.07414988845685012,0.1245377869087731,0.01502138074625694,0.039907446113929414,0.11066571380197489,0.053335727817654784,-0.062319364548362316
EREG,,,,-0.008345962110171494,,-0.07736627355065841,,,,,-0.05558415685696517,0.016219798750340724,,,,0.010104901310294156,-0.051024214769874676,,-0.07872025527502911,,-0.06472103932575135,0.013533862146962256,
SPTAN1,0.05934172169696439,0.037979348886592795,0.024054260855362507,0.10225115630279624,0.0812545981736348,0.11709256955326271,0.23160171343539454,0.259502257770549,0.12215524149662703,-0.030189333060204087,0.4903279339770212,0.011221639150336764,0.22086454623439725,0.009623821552905388,0.11075911949197415,0.053975940117730534,0.12333448267619547,0.054069171051577415,0.11595709796693959,0.09776150862736388,0.029257955705469563,0.27719935718160943,0.14170006438940738
PTH2,,,,,,,,,,,,,,,,,,,-0.07420258481534035,,,,
LIPC,0.016023412265015215,0.009503612470768821,-0.02904838203132929,,-0.02416470614169439,0.012789771034373336,0.11863531655425306,-0.07894032700519323,0.009081687656549653,,-0.05791187523659981,-0.005810251517534375,-0.06650370412371526,-0.04815775320506169,0.18805288214279764,,,0.05132244978029455,,,-0.023023636957651635,0.006079550582852893,
COL8A1,-0.1493876756624957,-0.03306273991676772,0.05447429016769563,0.0006510435274848085,0.006923148197869046,-0.11530257606730396,-0.18776615973870467,-0.1017526564968756,-0.07914512814918964,0.0037318819771689437,-0.16549452789653862,0.16812064123004827,-0.18716249742207436,0.04352574364063628,0.018532757829004036,0.10170443195617111,0.08397464593094651,-0.028183412553034658,-0.059996014250171176,0.006552507073188603,-0.028305443414623717,-0.11081799190746215,
GSTM2,0.019574493522773927,0.028808090773300713,-0.009698802601885274,-0.03433695476642918,0.015216739997711903,-0.0118366463220267,-0.00010102801604976744,-0.11825548472331565,-0.06576521581268037,0.039478618716469197,-0.03835870767361137,0.04185767838172571,-0.015346938688915478,-0.03995618029827605,0.09041918876883899,0.05699439061915656,0.10674219990595586,0.06553969841353774,0.03880501803489579,-0.03543185378580762,-0.011212646917064958,-0.01731508871634566,
IL4,,,,,,,,,,,,,,,0.01288912609633883,,,,,,,,
SPX,0.04844156116569203,0.0993880384447436,0.04934670068430814,,0.025520092192944308,0.27172710821658674,0.008232419549134382,0.22157240869855638,0.1453572738921435,-0.04008875183540137,0.15446776407038534,,0.32389428597869707,0.005295715271012362,,0.09389628969897038,0.0491291121841494,0.008627212817284654,0.00023788178544996362,-0.025949568322655703,0.06290940693935398,-0.013389797551009478,0.06304414231433197
MFGE8,-0.11152435856943169,-0.017564214037336014,0.057964424518607546,0.0004025014148795764,0.03918995006337124,0.12089414636273457,-0.09534554288352938,-0.06918422888720781,-0.09328794190739323,-0.040152088756452285,0.1832774418333213,0.08496355062766126,-0.09855628066357687,0.017584479548468427,-0.06484224416029188,-0.004227093033396992,0.04266704628621134,-0.03966809986060942,-0.09576482990574256,-0.02844013395839084,0.05156653941321477,0.00351970315035634,0.06301519454615581
TGFA,-0.04624432690703998,0.05779168623230074,-0.00011015075393810347,0.010919741406944126,-0.02269544024687565,-0.10849878671367254,-0.14838311607362398,-0.24473981529694847,-0.12072888147180841,-0.01820139710314463,-0.16168055630939035,0.057293367359521535,-0.11779818102244703,0.045216182393102836,0.01043372549278111,0.12942273821097322,0.1502634922876247,-0.02907451880558956,0.010557778871194736,-0.04094847935157362,0.08204036470009236,0.07841200095059812,-0.08677808110975607
