,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.061404885649609955,,,,,,,,,,,,0.05803688984278858,,0.010760385440929072,,
BMP1,0.08994920466904392,0.2469772158140641,0.07948027545352257,0.04752908395513523,0.07639408823835904,0.16628509054026963,0.12722843501822512,0.029321452612622725,-0.010193265748675923,0.0711265991707702,0.11547579220155524,0.03629286052355667,0.16386710913408048,0.11392691597988794,0.2284724096577951,0.24268171784523218,0.0819446981865753,0.07904500964344492,0.14328106696824452,0.1466853174460351,0.3501092785443236,0.2173518442182279,-0.030226991372827115
NDP,-0.009633492938114222,0.032741683039214854,0.06749101886222766,-0.0029428090892647646,0.017034681427256303,0.05755107111311032,0.021938833031462133,0.057039451483439564,0.03881219313014807,-0.026041823576216025,0.09072745161364812,0.07946232110648173,0.12006992072386455,0.12210254165090474,0.016000887515113988,-0.05392786235496992,-0.011196973968798542,0.027053671305195603,0.06667935878626771,-0.0547269176917719,-0.014574082769441,0.035432555924310966,-0.006679406309728871
TNFSF18,0.015633586311934643,0.06923529186008034,,,,0.04354939023972631,0.10410493408859592,-0.01433915972666538,,,,,0.14231924895777703,,-0.024313162994059827,,,,-0.04073916204756273,,0.12641208365609463,-0.001966165518102123,
IL36G,,,,,,,,,,,,0.030750095646143765,,,,,,,,,,,
RTN4,-0.037244086842451195,0.03922069661571751,-0.05313983912572334,-0.02806089504367944,-0.05638057640103818,0.01750297579621016,-0.13015033503031267,0.03893554972702502,0.0038894656173270236,0.006573701003246008,-0.07029108516020202,0.042291521311367916,-0.033780178850180774,-0.08470700443192063,0.04139874060795408,-0.07679229963469007,-0.06852958556080903,-0.04139081402138978,-0.11274672155356862,-0.04177045635570822,-0.03850233940777796,0.005463187965970944,-0.040631651129020584
HEBP1,0.008866820326108313,0.02993107602054844,-0.011089528155353608,-0.0008732858239657738,0.011314623094038356,-0.01695147377191325,0.07084170702831297,0.0480691888356353,0.052046375907245306,0.019176966830314418,-0.0014016677067158992,0.06254472734907031,0.00980101497594868,-0.018692694427039334,0.015034318882599951,-0.05021282028246322,0.04710859651928852,0.01818326742975338,0.04315485446206153,0.03132590373211506,-0.002993440374218174,0.05129384265812015,-0.06967323664832153
WNT7B,-0.015912075069352376,-0.0399785987349103,0.031926470318832216,-0.0014964459287052855,0.004298912385269551,0.012521435930446035,-0.014693248930702956,-0.0016897829938081607,-0.020429735038274874,,0.07905346438250159,0.03639813971857446,0.08591488428348039,0.020735250243487137,,0.01732016710993753,0.07038312009989739,0.05518865251769242,-0.038442744455927325,0.025967031136963633,0.1054029080280856,0.03254999614252542,-0.009618477325697261
PTMA,0.015732414752752184,0.05598060652259298,0.006375491395393212,0.05764135380689882,-0.024865721628653994,0.008048482303584174,-0.11975009000643842,0.0030614707957007676,0.005735394513109375,0.03322397608661177,0.18824797950503894,-0.07283617121814408,0.15906698270946387,0.0854439469426812,-0.02114831184178195,-0.07781051971757118,-0.004037776690832429,-0.053794079538017736,-0.10378157168318994,0.0678735376754732,0.2896150892773238,0.05136990536579114,-0.12564859693777358
FASLG,-0.016885292555533567,,,,,,,,,,,,,,,,,,,,0.03998539096807938,,
CEACAM1,0.07422208216923554,0.017595318073963726,,-0.016451751514058456,-0.006088521236250762,,0.0697369318903863,-0.022552082174129753,,,,,,0.008612081637887129,0.051171365972202315,0.10221421018450702,0.0725108915621454,0.05701316207396403,0.10664378289362862,-0.032034527270570594,0.00423951111114798,,
PDAP1,0.06713790709752335,0.03232789945274343,0.008234795707835318,-0.010946230706149309,-0.06344893987830197,0.0742105415086362,0.10707896541042575,-0.003966686406816872,-0.03485734958257315,0.06697848179929407,0.09283668282601232,0.034432105933953176,0.022681841441465244,-0.037874839360611284,-0.06597999101671942,-0.021083321605488807,-0.01475742772428344,-0.02016903077408891,0.05949782052507626,-0.008939905014252942,-0.043536342611568093,-0.026202151808373805,0.020172782208846596
QDPR,-0.04495111965981727,-0.06868267592504096,0.03869102374683888,0.008381190834956014,-0.030731373001240684,-0.040715866737380146,-0.20634306243898978,0.061783713064436994,0.05954555447631275,-0.013620439859550944,0.05009185445663389,-0.03141089648550381,-0.14141771001273787,0.03186607606111775,-0.016361446223049185,-0.22967948665868484,-0.004247875257845295,0.04290679118916469,-0.15216873308682916,-0.08168569175157527,-0.04801928793345946,-0.03174723575318238,-0.08007845946808191
POMC,-0.005358213243451602,0.07911645228210204,,0.03326658791478194,-0.0056453749042463305,0.005439772619517153,0.02408759785075237,-0.016638027032781447,-0.0141134445411256,0.010662119342642554,0.01418746307926383,0.08810135190898802,0.04889718468893579,0.03706434532622114,0.20328409719467777,0.14185934744477816,0.11548746123303605,0.0010581610601510718,0.023600344126394973,0.08491889242780695,0.18951427858046857,-0.016448880073219225,0.08062405528570804
CCL18,,-0.04704367832030363,,,,,,,,0.08804330468987348,0.15605283461979538,,,0.1031882994788701,,-0.040252979230706636,-0.035814484717130744,-0.016223763879015505,,-0.012409186360646312,,,
CCL17,,,,-0.028169177087058205,,,,-0.017883723927799054,-0.013748700211669993,,,-0.02255046724685828,,,,,0.01572078887022216,0.01040816016971392,0.014682083023228203,,-0.001644532099128072,,
VEGFD,,0.04834409032026838,,0.004892745511064817,0.06620709812672576,,0.05275709175123693,-0.019053595218888872,0.04278742458583893,-0.031850994067572885,-0.016687022276585792,-0.02416803421167416,,-0.06801973533685948,-0.0356265918931165,,,-0.0348703743133381,0.045832279526372956,,,,
TNFSF13,,0.06857949521856145,,0.10220310795140557,,0.10495506098127197,,,,,,,,,,,0.03496510920701178,0.08644343005089661,0.12419887899645596,0.0259225233118565,0.05240387459322254,0.10516109180326275,
WNT5A,0.03127359267835428,0.02598300749643713,0.055741104898963986,-0.021327950378966936,0.11035655686033882,0.03419575619565402,0.1006551245463771,-0.06428960705607734,0.021496262003147398,-0.07022373985688332,0.08200405704826846,0.015563204493832255,0.10779333225852218,-0.0012795014759968487,-0.017493557086771135,0.08503358076106914,0.0379889907120744,0.01849684760304353,-0.00598547085543449,0.1276461960571456,0.11806708707388415,0.02620463478780417,-0.05397572916546474
CXCL8,,-0.0687335135003309,-0.05927168854743598,-0.0036963824369416975,-0.0023376028711026235,0.04458279370322225,0.014327513792238292,-0.04375747163309218,-0.01727251394297902,0.09828534307126913,0.055195348410201024,0.006505409861323078,,-0.12408241838517656,0.10222491234652181,-0.01506838390909377,-0.0593653718480439,-0.09467904087206436,0.024550862315165796,-0.07823916952055507,0.014782786713219049,-0.1043442958104134,0.07186171431366348
GRN,-0.07048020368287888,0.27700249355886203,0.1350203966886693,0.028733471555525674,0.04303905325543639,0.00018876238259765907,0.19201140904792988,-0.00887855817832029,-0.025769764027242584,0.029952820476555935,0.028787307885447727,0.08757442591745858,0.06080315611327084,0.07907937045418124,0.059018988240627596,0.1820530001309087,0.1664929278790258,0.01279636107497521,0.12526140143508818,0.12185407814638242,0.23693711145497587,0.14180454809333706,0.038945219081701045
MIA,0.015402442220993472,-0.00822677959487009,0.014924620681939943,-0.013544549146735576,0.0037973788994449297,0.08410599141576357,0.05447662728272792,0.05052161814205026,0.0784936915320385,,0.041743700896357976,-0.033099230414931756,0.14087813706354224,-0.11717821156370671,0.014095960993587986,0.005911996662907964,0.01475357790960081,0.05061428555029754,0.1342314058236028,-0.04878500741435846,0.1283390110366725,0.07049267813645406,
COL4A4,-0.03648030639966802,-0.012676295147935746,0.032231892907126226,0.00432958291121219,0.06645552420703546,0.023303242618280668,0.042485822600810574,-0.018671161079281965,0.048541007551110224,,,0.00032397495163730237,,,-0.027408436885603956,0.006880423890288137,-0.0018348159170689412,-0.04813006002664353,-0.06520638131323311,0.07596875712703681,0.040806282584885646,-0.008372084619216902,
TAC1,0.02732269896871252,-0.04508943991496656,0.12446053183808418,-0.034026492116135613,-0.029210302423813447,0.007022548307304042,-0.011927605593226457,0.06431642039051809,0.005524903755875392,-0.034445593308204375,,0.02231438443672439,,,,,,,,0.013457568092851596,-0.011270380657183283,0.019650632081049307,0.05977695832728598
RARRES2,0.05350664637997084,-0.09853469371957758,-0.014100472683869289,0.007330164197598827,-0.07645536254983844,-0.030111166590267278,0.09725082104939675,0.004414464431508522,0.0025373530040945233,0.12481068110696307,-0.05476203736858999,-0.03531537065540827,-0.0697685272491629,-0.04327421873105883,-0.04090285011340422,-0.019011312983701588,-0.06182925822240516,-0.07754009551924072,-0.006603449452113391,-0.004856016280670629,-0.060328936751665535,-0.13840772903956577,-0.0337655278326533
FGF7,0.13841709912766725,,-0.04016092296647733,0.01072694725473767,-0.028994765106145112,0.07020238115489423,0.0016271137881542859,-0.029336364117048798,0.030454192427582117,-0.06642038068628253,0.05287238521403856,-0.009244552969788294,0.06440822964059037,-0.005955438540390202,-0.026979664259204828,0.0038889142269395546,-0.020506361473675704,0.071830896550083,-0.030719330704027978,-0.030811341914129965,0.028569100197475626,0.017290585087193465,-0.08810563182096715
EFNA2,,,,,,,,,,,,,,,,,,-0.03314195715207648,,,,,
HBEGF,0.04589023113439381,0.24924590991718124,0.05507348484765326,0.028667114472978074,-0.04938556759259993,0.02800786472022078,0.12977192262866274,-0.004571301182082895,0.023633647536106334,0.04577010046897718,0.1801745451009682,0.0265207691654659,0.10751282010337558,-0.049105410966174996,0.08885593299903824,0.09805240211246613,0.01864897150046284,0.027412318772896786,0.029296822368228254,0.03455831266242058,0.12195330809071833,0.07848852898227171,0.08735694762510747
CSF3,,,-0.030446047921993076,0.028757440845731157,0.018686778154788152,,0.04187865016887864,,,,0.01614882997226352,,,,,,0.0005800874533106402,-0.06256953607432876,,-0.04592587071605043,-0.04582201306062055,0.010320228498177254,
PI3,,-0.042105466690532035,-0.05422402862287484,0.05300644951697014,-0.012957331043889703,,-0.020924523576434727,,,,,,,0.005335533123636801,,,-0.07417744244490879,-0.08165411136591573,0.0016891003594257227,-0.1026084085214591,-0.13110995639529138,-0.15078812537909075,
PCSK1N,-0.022266149412477166,-0.008005411920983158,0.07833239582724628,-0.039528164989443816,-0.029551007495882516,-0.02548700810650337,0.01710205734604068,0.015556988845635016,-0.007166216710200211,-0.03478988897998386,0.026211708765954227,0.02730964639188359,0.038963006062947184,-0.03724549978976651,-0.021607698580173775,-0.055705962895437625,5.0007282691996626e-05,0.025753900822202525,0.019643400213002874,-0.109220639241032,-0.08938919217122868,-0.018606637037435213,0.0611765024858915
