,UKF255,UKF260,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
PLAT,0.010519275735219099,-0.009926457841723949,0.1982221923030544,-0.020017228137310803,-0.004059308115982932,0.023212680377370322,0.10893025190777912,0.23711050998990524,0.03882171255409991,-0.09652328992851712
NTF3,,,,,,,0.10318756329516056,0.1851581791536587,,0.011677605550411339
LTA,,,,0.07535570025344547,,,,,,
CKLF,0.004822363599627079,-0.006404739360849271,0.22235675053963921,0.05329244775335051,-0.12156373517193463,0.07185626640892535,0.06329757614522075,0.10054798743914613,-0.027730246125937743,0.016650667346903528
CD24,0.002026702128557028,0.08017784473886869,0.16422276928060378,0.002559454982979298,-0.03926135246893864,-0.01916247773331678,0.0878592357259257,0.11951437421596108,0.03908001348024594,0.029732152828163872
HSP90AA1,-0.06175788175340827,0.04214782467869679,-0.25449893798479317,0.027089354079961374,-0.02224692430314435,-0.06354620895267685,-0.2279797604521073,-0.35991821515810885,0.04580980181854128,0.016144972350651654
BMP4,0.04875432101712023,0.0015915042757635753,0.25005799607769036,0.04527357655695363,0.045579872663066144,0.039641799705331306,0.06444484187241564,0.04272668388889191,-0.022860084235530546,0.012641127545767475
SCGB3A1,-0.03226330607051802,0.033825557412455534,0.05450110742194108,,0.037009058589100696,,0.09590832150637076,0.19349880327114327,,0.021118642857446742
IGFBP4,0.014405449341881427,-0.0008300565384694294,0.15733001930389834,-0.028265532555811875,0.0989624979114694,0.09587196614563508,-0.02966785258336015,-0.16006492180523618,-0.02150263315266855,-0.06566755131554179
RSPO4,,0.01818204904678096,,-0.014417253727454941,0.033657676886888574,,,,,-0.0011883887267210118
LEFTY2,0.05925899165715312,-0.00998281747116304,0.17307116935032568,-0.03550465960119202,,-0.02497474807043354,0.07508349929147144,-0.04931397604472695,0.07479384506752242,0.05629855646803371
PF4,,,,,,,,-0.017800040929880603,,
ANGPTL2,0.08614197493211344,0.061029236727565384,0.2910345484994117,0.022155202579018256,-0.005075207190717925,0.07742985207080434,0.20130186327263344,0.204864593517289,0.03314932707243183,-0.04908568602509701
LRIG2,0.02803356508629885,-0.004855666695432992,0.1350296005886008,0.005777781471588764,0.06380741914867993,0.05418083061458142,0.06968701145249834,0.07596385851277726,0.02844333554165281,0.011128543987160127
ICOSLG,0.0028304896257466783,-0.042987257710403466,0.09349182883916025,0.05574180554932112,0.09266807687200981,0.007562934342073337,0.048315067744448555,0.10692390725529177,0.0036182338823592354,0.03455912438769861
WIF1,-0.042572422268581066,0.05811384532156698,-0.22422861213161896,-0.011125453218981616,,,,,,0.06194568503518764
NPPC,0.0108770224351167,-0.00480268538841006,-0.07048047677366163,-0.021702224264837776,-0.03136882776586645,-0.023401129959037512,-0.012165838713022133,0.01632851218631575,0.008706745096280125,0.030079894509452358
LYZ,-0.0019291981110590667,-0.09658638764340412,0.06089445412334602,-0.04153708754152666,0.010803721542703974,0.018216419669594024,0.02814288233148466,-0.0005078343860161567,-0.01525258126166106,-0.023827398121225755
EREG,0.014211933510982842,-0.040605471106966586,,,,,-0.06343969692309262,-0.05383720503916569,,-0.02486665768353834
SPTAN1,0.1287828941260039,0.021494499181926332,-0.08859175917826216,-0.03701259440866271,0.09897982001998779,0.04453951438120153,0.05635511884272121,0.14084569473069583,0.052406399952235706,0.11166641707079412
PTH2,,,,,,,,,,-0.01956759875658785
LIPC,,-0.007865413558441049,-0.040715875270979,0.05754293791266525,-0.04944756356269511,0.01274334817345371,,,-0.004591256581859365,
COL8A1,0.022586864329234735,-0.01386366186735113,0.16528181162651148,-0.03530361174099151,0.026948724690676662,0.05910090002673651,0.10824359757910888,0.05455124194397114,0.043811325541752225,0.07028553270931513
GSTM2,-0.01760957425799836,0.039973940291622344,-0.030586020301920046,-0.018244717227559555,0.0027636008584215176,-0.04585444625258074,0.08963220674967878,0.021069506293197395,-0.03936060482241785,-0.0158022865668755
SPX,,-0.015279331623823448,-0.049444160242535805,0.04126041295709982,,-0.015700904261608185,0.08565610205130803,-0.005618698882771737,0.019748425804391255,0.015070549854425507
MFGE8,-0.04360749677405287,-0.04222875768661185,0.12493481471929649,-0.002176417197503168,-0.034449890490349314,0.010411543332192009,0.0025409182517055714,0.059500704902235135,0.039539791062845955,0.04221859107332512
TGFA,-0.02557842112124425,0.034376554598633785,0.160266588477114,-0.04264761711307642,-0.030197999170249,0.05673539930793072,0.022845765920416976,0.04129430107603665,-0.007881368056292293,0.040666938449780976
SLIT2,0.019652245670851252,-0.02315271753194682,0.015797184569955464,-0.029109078626156526,0.00604926860655076,-0.026464608450255746,0.0016896992446373631,0.03786445659411396,0.03330869530074382,0.03829398502412698
PLTP,0.008364713103974256,-0.05131610000312452,0.09622924583523847,0.04003276284814641,0.049631855138327664,0.01099034125978157,-0.06524832490050408,-0.15104493373533281,0.04203344810519598,0.01159805771056467
APOD,0.040238953537845464,0.12322348963287144,-0.06237580534180548,-0.027028026071987,0.062316858668639834,-0.07239500736035652,0.23574766123642033,0.35670888914291754,-0.07223971435448162,-0.03154673816741615
B2M,0.045705744478900905,-0.08913513148823772,0.18440561578701464,0.06589074741830786,-0.019630600934494615,0.059868140473897824,-0.05999287057835814,0.04576151943528571,0.027598333954224237,0.02882092756748731
OMG,0.059692597955698964,0.09873068372919912,-0.08354880259312054,0.02185898384041759,-0.013150717694684658,-0.07382936628277438,0.1934266124509462,0.29630074363136777,-0.02503134043052738,0.02001257904318356
CXCL3,-0.03758330213440383,-0.07634962921013058,,-0.03464802869933542,,,-0.13265745979060095,-0.08147885034927962,0.002814478034387714,-0.0020010154606620863
CXCL10,,-0.02321204979279159,0.010905945043375614,0.0003375601269052331,-0.059619630858532044,-0.03156531137907495,-0.04508572245402765,-0.033618778279342454,0.00764189676975894,-0.0001214704584165262
RSPO3,0.14369513253764846,-0.04743827435332877,-0.04749441611066152,-0.021775082386023655,,,0.08284715441833387,0.14517761804115287,,-0.012158971167766137
CORT,0.10345057750721853,0.04523695450103885,-0.029657688404180944,0.03454988746970807,,,0.061880455076999054,0.08114437750402963,,0.06912662553571251
NCAN,-0.010784719383018164,-0.001141568318266242,0.16408284598785167,-0.02102554022805002,0.047258244252654034,0.08766571749717267,0.22025294286237568,0.3541171578953665,0.07200589935728584,0.05936759737545013
PRG4,-0.033749188664038046,-0.03396563412483057,,-0.018424677920488155,,,-0.001920258235929915,0.12435842340018734,,0.0029827462164334763
ZG16B,,,,0.1006455421550342,,-0.02172566492289334,,,,
TGM2,-0.015524898990645042,-0.07660075591568731,0.025127610601442564,-0.005359688674816348,-0.004234839442502906,0.03969539108358809,-0.025761204670133916,-0.08675383874911413,-0.05253386210348074,0.013038620223012127
VEGFC,0.002563237417609038,-0.035763679797701606,0.08506776453816266,0.016330717368536293,-0.06396430054838281,-0.028160776523240255,0.002857194083518204,-0.07169148874760843,-0.027598884855939962,0.05759026948547444
WNT6,-0.0015283620860061383,-0.029090334211220696,-0.03709856557003075,-0.009063649977335697,,-0.02066110989234484,0.03941540915681909,0.025210447856366322,,0.0016974065469432544
NRG4,0.08900987807595108,0.014624248069873107,0.10006753619578627,-0.018922895149569366,-0.014735157466098405,,,,-0.022161505901229565,0.02903213248725639
PMCH,,,,0.02324464816498085,,,-0.002853130153652825,0.06700496187858133,,-0.015179422953131053
COL9A1,0.0033128083630504764,0.14886534105382818,0.26525693555468843,0.0407000429899402,-0.007316170724708593,0.11110243249651365,0.12446410852316854,0.25174873480513466,-0.033444852937033274,0.0269550313956667
GDF11,0.07720386385543959,0.012553815963028606,0.2028004746158235,-0.05113133943741387,-0.0679150065904816,-0.01805902076047048,0.026200068492894486,0.04987933467188438,-0.020243153097322022,-0.011062009625661619
IL24,,,,,,,-0.03308756831194441,-0.03868342394985305,,
SORBS1,0.0781399448381282,0.013583062702025655,-0.02546441273857736,-0.011945706203989607,-0.07635646372821053,-0.029275695887237264,-0.015056406248458158,0.016551661680795915,0.025421110159920095,-0.02615237616250435
DLL1,0.01346395649921881,0.040207970180761075,0.20569212614906868,0.018731374822216658,-0.06921828729747874,-0.040218168863039506,0.19380367859962158,0.2902462344471404,0.051044829254891316,0.024357093023210742
TLN1,-0.0035652262328148333,0.01739499250750231,0.22194761790886197,-0.03172681264616979,0.10781876972600418,-0.045368627684195716,-0.10457515199340857,-0.11489964900095222,0.0230898197203554,-0.05502960720337971
COL2A1,,-0.03033646392111462,0.05649577230960087,,,,-0.04303929976000557,-0.054765527186790126,,-0.03197789990633259
SHH,,-0.045137649836920604,0.0482099793167013,0.0031837242168656485,,,0.014600781543858403,0.07298687021110822,0.05123887707156421,0.001869674931932594
PON2,0.08764246944641957,0.1339434994404931,-0.002931664471414486,-0.04873879087742549,0.06882119901298198,0.013255406532815575,0.08973376463110655,0.1760986885247144,0.05426014909909625,0.053237159895721496
ICAM5,-0.03226330835378887,-0.030921885899051205,-0.0917350396562576,-0.03200434482397552,,,-0.03884108019336931,-6.369353117183997e-05,,0.016825622376017528
HPX,-0.011946170382488233,-0.01229120942901544,0.06649763413384914,-0.019329453000094962,-0.051533515448323144,0.004054522375750547,-0.041614858868353435,0.04677779000794088,-0.029712884712952706,-0.014206163592276099
SFRP2,,,0.013951989257974896,-0.016109835070027972,,0.01755513998253512,-0.00770634654975278,0.03656681626369448,0.06439649548154455,-0.07678860746349923
CFC1,,,-0.0005041779051956741,-0.01239595868616306,,,,,,
CD70,,,,0.02489307079702621,-0.042992206114302794,,-0.04681145527954916,-0.10734419397867814,,0.0015695887910877854
HP,0.14328485275495056,-0.09660075168642573,,-0.004787658686164971,-0.022745344787717888,0.016007694966785353,-0.11174713758296477,-0.06908964686626462,0.008233317563797526,-0.031132857318017015
CXCL2,0.06101750017196365,0.009127106852411714,0.15088031695308984,0.027236800775757537,0.010937515258106881,,-0.12534630431657823,-0.1441583443743885,0.015691174120750575,0.010434886915107253
NPPB,-0.08850931219797306,,,-0.01085440555297989,,,-0.06508175348966504,-0.06037400372889997,,-0.022687216467502283
CCK,-0.03791751138768129,0.09340502882668515,-0.2869709286125285,0.02268111007000825,,-0.027040275307611574,0.1023278051208803,0.22247979613172594,-0.027382581415781267,0.042504908613326765
SEMA6A,0.062451853392067415,0.010395799495709951,0.19038943286608837,0.0013346581364609732,-0.13277171817403713,0.019207264547877356,0.08305443906454842,0.12708628036547068,0.06297855297994118,0.016947083266428433
IRAK4,-0.04660771022490617,-0.02806387935621792,0.19755455503576144,-0.020496760290870074,0.025008283761675586,0.12291461217709013,-0.0006773753649660909,0.0744086635478343,0.1103248977152613,0.03273774630912318
GSTP1,0.02212097456058946,0.03823574952062862,0.2602979919062016,0.020106433692804456,0.05319602165466179,-0.024330305604051795,0.07013311982416326,0.18975829132374303,-0.033080219238690395,0.0139598507351657
VCAM1,0.034716711578106345,-0.07285102014612133,0.12103675031904527,0.06081627361501932,0.09090222952904026,0.032010861060713026,0.0009707829082356304,-0.04420422435454389,0.05756181115922625,0.061066964559315526
NXPH3,-0.0009462557605460981,0.023223351251753992,0.1860182970249258,0.03298470949633472,0.08218788357606739,-0.027841178065441917,0.079398240489335,0.14141078277232075,0.031904171105110915,-0.012846945948470188
MTMR4,0.015301917056716243,0.01917382484107958,0.0590006386250786,-0.027930243137680617,-0.048243873145379194,0.012188694674512744,0.08672005452023356,0.04005478350595781,0.060386671767160616,0.025439944314616825
LAMC2,,,0.03477823776044778,-0.013664485628289966,-0.03961357663870891,,0.061286348457590414,0.029337986284805242,-0.021426750502073495,-0.014733997629231697
IL10,-0.03149759192141176,-0.05031327182758589,,0.014400975321767177,-0.053899875947961515,0.09010831952622901,0.02007770231407853,0.050196383665716306,0.027822230523002124,-0.016305193645936838
SEMA4D,0.07491323279817186,0.044902017498041284,0.07883632572887536,0.02242053546570499,-0.06678526879971264,-0.10644034374313775,0.11486758805911464,0.2495100059243133,0.00715168749216709,0.08484031852904504
TRH,-0.02331149555627837,0.11022521276277274,0.008743882972614313,-0.03600811605837973,,,0.08479493384079238,0.15702758940973555,-0.04735946148882812,0.032466917202686074
SEMA6D,0.012254969146031207,0.03546658663736477,0.19842154163055062,-0.052243314105648704,0.09248870509286541,0.07078955586382832,-0.02893307022475135,0.029525401899658084,0.01239161052151811,0.026031891716866214
CEL,-0.025581564679299406,0.00112920862986316,,,-0.038293939654238406,-0.030034603853163377,-0.050106064628485165,0.08783929564802437,0.03173984239180625,-0.025866662081773288
PDCD1LG2,0.10119459453007844,-0.023306039047450586,0.03725881219745664,0.015353363409747703,-0.05262868915760517,0.03223466318554529,-0.0067487339566566495,-0.009042518144616006,0.07991923154693131,0.011214570521824662
SPINT1,-0.030715166182833823,-0.0635774546376159,0.02373767122676256,-0.02373905777415991,-0.07570201345544109,0.03698808793987955,0.0870663061304653,0.09680888245004415,0.05401846449881874,-0.0012201384103447527
CTHRC1,-0.00764059936696881,-0.0018345030898049867,0.3225300650126467,0.02527769970512329,0.01739942758828019,0.003350008284069733,0.040855510027290286,-0.019762279077049378,0.023416479349144065,-0.0003758507246936255
PODXL,0.08345553905599977,-0.04417396396478849,0.18426178824369926,-0.054333726047165055,0.17853537062925337,0.006614106784805472,-0.06386695874547148,-0.060005071105971315,-0.0522378688252222,-0.013881317272772791
JAM3,0.04723249052092213,0.051833863617810366,0.1499832937518098,-0.0722876569574365,-0.005222799230633725,-0.09353323809074261,-0.09481671350799575,-0.09288517021638104,-0.06659302410117787,-0.05264842098006244
TGFB2,-0.011209492559148174,-0.024276823546685197,0.029084378134040828,-0.017520638548738088,-0.08002154109714316,-0.02502769799504211,0.05116509248231699,0.04687571694817318,0.009629858453694712,0.052329665960830295
COL18A1,0.08315647195268135,0.07112802208692486,0.26796664493628214,-0.01568846585583685,0.024396117317997127,0.04346565100658769,-0.05221065721209446,-0.12443163037490497,-0.0275524036894554,-0.03776496881678798
NODAL,,0.015366462716123198,0.2145717173726988,,-0.02945033933987491,0.07333155673097422,0.04012659800975794,0.13767942067040267,-0.03223271081427794,-0.016849431359272523
INHBB,-0.04719494453677955,0.064244318330745,0.006900831990720158,0.0014862174464458193,-0.10020955069437198,-0.020204276942475303,-0.1292409495969245,-0.09446106260848834,0.02295154199975626,-0.005733817689503774
LCN1,,,,,,,-0.006866208741925876,-0.016537173993594313,,
ARF4,-0.006487097903434435,-0.013706765756361455,0.1434677142116939,-0.03347523752045218,-0.055762672830414056,0.04291557537237202,0.09931916743387252,0.23972458395011137,0.06820060694913165,-0.011114380421416034
CXCL14,-0.05715640561009342,-0.07695260778270899,-0.1937580798973733,-0.041516521509410764,-0.07178903017833821,-0.05074512654584088,-0.13628033634183262,-0.22501010960352194,0.11203389892619116,0.002188955798378128
LIF,-0.039872590306407656,-0.08787726900733356,0.027578765748169667,-0.02883047921577792,-0.020454313516116786,0.07759879687648004,-0.08977645671429126,-0.12899462357391933,0.03967555899105354,-0.10284351177322157
IL17B,-0.02331149555627837,,,,-0.037826052485539115,,0.04118997526497738,0.005999573320049331,,-0.0035034628901808593
MMP1,-0.04793900232097162,0.021176157905027214,,,,,-0.06527674358002841,-0.044594946914126826,,-0.015179421751013633
MATN1,0.006137210637467684,,-0.00877578637320353,-0.01099072837522212,-0.04133283671023837,,-0.05200345131241244,-0.0009090559972673038,-0.021674193611919912,-0.021603857576527722
ADAM28,-0.06410349069679724,-0.05911479050548511,0.07389128813434684,0.019544728999845717,0.07382687207544793,0.05282575491948931,-0.04123619616532113,0.022499016782797625,0.002191990327623153,-0.014494509357926521
TCN2,-0.0402042856838249,0.006423306832844863,0.08801346407772957,-0.03892026248738579,0.04027945396532122,0.05441549568121968,0.024014740780714684,0.0179315058539452,0.051436064335459816,0.04489462577698987
THPO,,,-0.022548807031649524,-0.022563488789296336,-0.039613596587494346,-0.022409553375420475,,,,-0.018740345803998575
CUBN,0.06538296095911025,-0.004691739561836651,0.15935194514248743,-0.0180572327567601,0.010848448778269175,0.055427274728176684,0.10256579654649718,0.0715460661182908,0.037126622657607994,-0.025893660080990036
TIMP3,0.009547271903628082,0.0328790720916622,0.013700264283747028,0.025849118157086202,-0.009475523117232066,0.04016326041102086,0.07757104659864912,-0.05275068680082661,0.03802692518230529,0.03455272104536032
PIGF,0.013175168411891224,0.06265056728745041,0.18418596317503405,-0.028526359749490634,0.03571452253081026,0.0660094821775418,0.11477354308503672,0.21581276808844324,0.0232807876647575,0.04153179694851296
CRH,,-0.030336469487367963,-0.006623760441460649,0.04704846049150766,,,-0.0043901262699864675,0.019529642418323497,0.006179781503148029,0.11111002171556422
BDNF,-0.03317663688584484,-0.006025378871039984,-0.09284234667065287,-0.01899330702225532,,,-0.027326127998203213,0.004006115389410817,-0.046437148099012227,0.00446149378577272
CCL5,,0.004405115381149987,0.012456557892368384,0.024532839747041967,0.017630539115720198,0.07760639635826311,-0.010470902744860634,-0.01831255282364441,0.020472733564897688,-0.0078809367168691
GAD1,0.04656086992293276,0.04516066291693957,-0.19790531908100284,0.03757688311566225,-0.04353324974205828,-0.027743292934729703,0.0207193218203081,0.18147013983466484,-0.04051943068443398,-0.04079734082284627
COL14A1,0.047987979036071424,-0.021547365371706786,0.026008965695657634,-0.01176050909177652,0.0875654452281059,0.03929756516067051,-0.06263302600109326,-0.08014057452042507,0.06874246270256625,-0.019657290116748244
HLA-A,-0.04970846778516018,-0.066780305835836,0.11636563037761727,0.026015083345325093,0.015518984561352213,-0.023426716798303233,-0.23096819308815317,-0.3627210490800439,0.06450865249143806,-0.01710303784198764
CD5L,,,,,,-0.0255798893562377,,,,
FGF18,-0.02331146952406034,0.017122095125663296,-0.050831029403079764,0.08103310852233077,,,-0.05412661695349694,-0.013626876621881919,,0.029942811096751083
ADM,-0.11621952872274953,-0.14458910504670394,0.1574539887760437,-0.0014518736586902371,-0.09796334442976944,0.04952087169440746,-0.17090559081399115,-0.2540310331949318,0.003953020672180125,-0.03911174454477542
GNAI2,0.04150965854492978,-0.03022379927749642,0.14268092788395972,-0.05361910625325428,0.121470414428993,0.03361239097785868,-0.020127011640095387,-0.06192364968010714,-0.013145965450093328,-0.012751211431881414
HDC,,,,,-0.008306460254344044,,,,,
COL11A1,0.006860159673389486,0.08713810118186169,0.33072428996419706,-0.02249276674512746,,-0.04035161954157107,0.05029026924153933,0.01884965112350873,-0.009354326395575355,-0.023180654022600132
NUCB2,-0.019364249930046176,0.019942011282034777,-0.010552674981755645,0.029884966066973488,0.013673008153334418,0.007890949625662471,-0.0620015348690431,-0.11209760687319296,0.028402982127516616,-0.014654303348953119
CXCL1,-0.02297026167523344,-0.029052632704437194,,-0.02486913084818333,0.041080875782045556,,-0.08624918092319413,-0.14906751665065046,-0.032579478026625704,-0.03466871547141298
VCAN,0.12336798025934838,0.08113670007883818,0.3168853064429973,-0.03964281899445161,0.15779281189718175,-0.06349435574593346,0.18795671750896528,0.2366175529125718,0.010283360879202412,-0.07900459215398274
MMP7,,,0.07626311350045678,0.11497823690787962,,,-0.15579977664641226,-0.1672116626464958,,-0.004968753631189289
PTPN6,-0.0015861241145340686,0.0009196154814745365,0.09816746082397936,-0.036758831405837813,-0.03388120112752343,-0.06485533779182395,-0.0488577523489743,0.03729566981199033,-0.020557877540802367,0.011585955487969427
PTGS2,-0.06940192656859841,-0.08833036547774598,0.06173916263701062,-0.03308201463003672,-0.04354113294110145,-0.03952090830298133,-0.048740245129872996,-0.187986858515263,-0.026794823460077815,-0.03625750324985541
XCL1,,-0.018687593565218204,,0.013127912693956953,,,,,,
CD58,0.05152766140566512,0.015373261647233604,0.09451725368741437,0.005423212019765885,-0.06263236233624914,0.05233819422206302,0.05168289482778304,0.05981307325808881,0.0194080781481249,-0.0340196418487662
TNFSF14,0.04574349707301591,-0.04919423579112343,,-0.02874838349856415,,-0.03055196691364385,-0.04329844665718466,-0.0433330458987008,-0.04509819578230203,0.04428352990338481
