,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
XCL1,-0.01763826788685429,,0.028028878007546727,,-0.01960141701517465,-0.0012929735504621054,,-0.02113987110120373,,-0.029864026011376072,,,,,,
CD58,0.03735926679034392,0.03716762684736734,0.03513026368600343,0.07745074911957611,0.04020484680909055,0.01162922986996939,0.052603913449526654,-0.012606267513247942,0.014499813288343964,0.052004017382816355,0.11364582276159721,0.009771646028347968,0.002846792205546622,0.11354021344320551,-0.044908654380726956,0.09600468320967724
TNFSF14,0.018844536005671347,0.016377382252822866,0.026814827619352628,0.01432344992496084,0.061643136006144295,-0.03689225166104233,0.03926190160710979,-0.03408899816521055,-0.011634706990095571,,,,-0.031543555658517755,0.11788653301993753,-0.01951878226735077,0.003144873782123787
CNTN4,,0.10917501308694638,0.03129137814607384,-0.028616104721982217,0.048032448235772116,-0.0474617926287937,-0.04817598830654201,0.03137185639805124,-0.02458580539939112,,-0.035288928100310604,,-0.04101928473897253,0.05975965785465216,0.013219531473797988,-0.024911381560702408
NTF4,,,,,-0.000767065915000186,,,,,,,,,,,
INSL3,,,0.06395528600966827,,-0.0020769793490785977,,,-0.014841430803039775,,,,,,0.01227638630744744,0.07578449748053588,0.001376765240800314
BTLA,,,,,0.013923315033206148,-0.02100955257546592,,,-0.014857918762887877,,,,0.01905718834938142,,,-0.01938337528523462
MFNG,0.021147302719587282,0.07205171617621571,-0.010840359771669316,-0.05278216729037471,-0.02056381312127375,0.0008494254958131618,-0.012609446544217489,0.0032969941355709092,-0.0027368041904503697,-0.04110762461858392,-0.00854563457555966,0.025281404015635944,0.06405479866279255,0.007592012175351447,-0.007935832595193546,0.04006090639450014
ICAM1,-0.01787656915178479,0.002023678888497013,0.022841887691926424,-0.07053180530417422,0.01789227062203751,-0.01274327909534076,0.035460919376007614,-0.009212246073004637,0.03851472647864124,0.024156158875846392,-0.0019073687787057258,0.047094510060478184,0.09164149374283266,0.05496470314400793,0.019625578137607402,0.0906362238824576
PROS1,-0.010228343016828657,0.016685059284927892,0.05319058196056871,0.02573345033172162,0.0005039353652497999,0.09023455634431402,0.07502996653444587,-0.028507834849885734,0.0461917678243524,-0.046377764994059635,0.009145087796300442,0.000602111776748188,0.018632710841409317,0.04560569263344814,-0.00018091873767121853,-0.012290763098085952
CLCF1,0.09252700502517992,0.08527554327994374,0.03485246748099903,-0.0036510436262859767,-0.02364841293241046,0.009801459603404174,-0.017166146986152597,0.009732298596691969,0.037868626146629815,0.007153052767833958,0.06294735639007139,0.18740436279395414,0.17904356406600258,0.05796723112374701,0.02228751051363624,0.03390695097404204
PSAP,-0.09180645156191253,0.057583105832077534,0.006148656436795576,-0.020458097438618074,0.006704169508587713,0.10984653234765986,-0.06435242248567438,0.009421465909201126,-0.002117058532048255,0.0260027729038141,-0.07086844655395345,-0.08069186875594361,0.0042642723495983515,0.09745994531264122,0.04916504767381109,0.08364916358846096
EFEMP1,-0.07366477048801834,-0.033861165900998226,0.027067834623899466,-0.045848044336943936,-0.0173803767097766,0.04764034095175922,0.04351735331142561,-0.02237167441589947,-0.06808913947033668,0.022861961428293706,0.042582188418922355,-0.07975323145880293,0.04659802210521341,0.09690058774033082,-0.007536146581844559,0.005191713414130306
C1QTNF1,-0.006724596054458834,-0.06656484329887827,-0.009946956772156597,0.054641569996410774,-0.03008183304251277,0.018958979072833174,0.0465786447639514,-0.021459917993347098,-0.014290470987017367,-0.05091085115163675,0.05408070711393187,-0.09344761120832737,0.050290504022020566,0.08371942085607395,0.06837128434639245,0.0294820205133009
ALB,-0.02655399966403179,-0.029133674888365685,-0.03613276867917559,,-0.03198379226903443,0.0729682042927018,-0.011350237585429534,-0.016202949762761355,-0.013214569805473222,-0.015160334425087692,0.06485443729430798,-0.06939959147043885,0.025235628454057652,0.062403819106051875,0.013751096676417416,-0.004123387967407676
CCL13,,,,,,,,,,-0.02889405792067926,,,,0.011308392767188749,0.011366689316036117,
EFNA3,0.06394317663832016,-0.04605764725569446,0.009713204530099306,-0.0036420704788876425,-0.005022397241830766,0.04540175358353905,-0.08107402875722726,0.01734761421004325,-0.047665626525356795,-0.019689389350572847,-0.011410619278416414,0.020466154778287827,-0.004582579160724326,0.02415076696561112,0.027199307731956692,0.12169210646957697
DRAXIN,0.02417818167914562,0.030272744259163487,0.024883160267520646,0.04213483954708878,0.01626020069428794,-0.05561658766278498,0.08308213179722973,0.060614314271162414,-0.010610651090579834,0.06902974632301033,0.04779780175247429,-0.005907392270269066,0.009858532347943502,0.05448693164269316,-0.03689798106276367,0.052119553471221436
RAET1L,,,0.0555589281107598,,,,,,-0.012708642622052034,,,,,,0.12161957014154105,
NPTX2,0.025190273127770575,0.050523351980910264,0.05157685604608858,-0.03499164712231253,-0.039945337272613415,-0.02903503503190992,-0.08495992829375765,-0.006497576241779978,0.03927509037602195,0.05562504444644642,0.04554649596744932,,0.10033364588163193,0.1005489092782596,0.07006867409853312,-0.01128003483951409
FGF11,0.07150316310566261,-0.04116311047417202,0.03729342689589175,0.05893301497443058,0.019868750033529312,-0.023871722521725182,0.08404761381045246,-0.044448716400219496,0.025319007578204322,-0.05551193401962641,0.01560256289802089,0.005020635807058609,-0.035535766440901624,0.05849104407179984,0.007397934427844567,0.001943414473940795
CD59,0.009976859466258961,-0.03389358519744792,0.04344442620434426,-0.00941880732373209,-0.0254768618071162,-0.006693900699660796,-0.06121212350916239,0.0015026809338819255,-0.06015148554531817,-0.022381905965036874,-0.03899628064212038,-0.06524726773395659,0.07132196549342358,0.10217431817025383,0.007748640494326312,-0.002535725220398718
COL9A2,0.029251536911262966,-0.0023059450286460597,0.020337993540906905,-0.00346276541732375,-0.010922890220333973,-0.02367232755144866,0.06811214027841637,0.07481084462641614,0.033064984209420875,0.05986907705597421,0.02163343487753935,0.0011188246973869629,0.0512813492472441,-0.007918854821117146,0.03577818114799562,0.08593065652564319
DLL3,-0.09270749216931835,0.12662586804582102,-0.019805341120766286,0.003379453257429733,-0.012867925478925742,-0.00012941875285104508,0.03607098996011677,0.026483661328447552,-0.004465334036179952,-0.019426750221174516,0.02086788038549442,0.026708580862969747,-0.05765683876407582,-0.0758423844192079,0.014328414371066253,-0.04167362912241255
FGF5,,,,,,,-0.0019154023462467603,,,0.006769472912886183,,,,,,-0.014301353557887905
LIN7C,0.0017688235740171323,-0.045748638226115954,0.023812781929035843,-0.04209396967567092,-0.02819707487364754,0.04226225663954055,0.046470012998966546,-0.04173889826500604,-0.01625518216935653,0.02329196723911532,0.06801695156737383,-0.0218720183095857,0.08084527116773128,-0.030674448876790238,0.027013854241010715,0.021495571136369483
GDF7,-0.018269799338927046,0.03588999983906989,0.052631439242169516,,0.05191088249577835,,-0.014813292098485555,-0.03451979086163071,-0.011634706537970838,,,,-0.03360889381807271,,0.030616846017283122,0.03378949999077772
PSPN,-0.019467570365011583,-0.028545940216607883,0.04264334093790146,0.10594760539678112,-0.002752440687806979,0.009480694530491687,0.057215937061690446,-0.017579584140870127,-0.044535938598739215,-0.035205301207049046,-0.004730396019802089,0.039356639726107874,-0.04354701701293504,0.09791859903451633,-0.022240803918834963,0.04811417557339255
ANGPT1,0.0329201547319617,0.025663433721050365,0.05138634960735036,-0.01116081301871323,0.020923052258825427,-0.023070357614481538,0.06249182404555349,0.0287104942869717,0.039577415934038594,-0.026304666656199426,0.020083504192810884,-0.008471335320666904,0.006152063863181995,0.04723731754596744,-0.030014479388110183,0.09209277930734892
PNOC,0.04711829462908113,0.022026281962938418,-0.02947973220290216,0.016929201256805988,0.05667228281973353,-0.07355871647849042,-0.07689186203007041,-0.0022009556303346713,0.06322772431032704,-0.015160334425087692,-0.04171960270487127,,,,-0.018811722441151632,0.020168820596038983
L1CAM,0.10733423752078765,0.06515563461809581,0.025331898547021704,-0.08640016748411591,-0.03047494213527656,0.034125577725313314,-0.08606781370670372,-0.00078812811246886,-0.03321310616765547,0.07632009147426388,-0.07690518215299752,0.07320479562801147,-0.021779934068795238,0.04702937077706958,0.03539017004889767,-0.0251797704191242
APOA1,0.009118889717596345,0.010404551487076785,-0.014004469488509691,0.10076420710133366,-0.017070294951616855,-0.02128589351715624,-0.008470385014550143,0.00959810547959139,-0.01882965548059845,0.054541291744421336,0.0487233674542779,-0.01869488751258632,0.06063711176088683,0.025430636071454155,-0.026861868424161092,-0.04735467279894092
PSEN1,0.04987376986074287,0.011735874697544595,0.024053752377939924,0.04483818698980277,0.015063917099726534,-0.06983562782944207,0.023623156696389532,-0.01863394710334708,-0.006408335751482048,0.02696027767440599,0.07253184738578833,0.0696745092898978,0.03215479529737763,0.005681184362236406,-0.02612487837320711,-0.003175233383805798
CALM2,-0.0007321394085886885,0.031760099093878835,-0.008264355212491624,-0.020810457781676606,-0.026636498495936467,-0.04056383219373329,-0.08525225819848765,0.03495398904195023,-0.03279423157697021,0.013147935142566193,-0.03799848083208251,-0.07341313842163837,-0.002455563218752901,0.04338563822836286,0.05374087681742376,0.07437087407262727
CLEC2B,0.00942550475808633,0.0609558062847002,0.027726943115735377,0.018438619489330607,0.010691011647987329,0.05821816915557968,0.06415511359112902,-0.05214604809662248,-0.02294619100214571,0.028887296638288942,-0.03723655873683648,-0.028711816355967215,0.11010302269951905,0.029669780646266897,-0.0034306979337650713,0.0376240596930592
NTNG1,0.01662741567250599,0.01777267582871433,0.032177886884096236,,-0.03621313014090869,0.05113104540644981,-0.02396982523328604,-0.0059597349573578045,-0.04642220942173795,-0.024843410867051566,-0.01831836748173796,-0.04798428904116345,-0.025785349884223815,0.027158823247702663,0.01643506622494439,0.009416276840549796
LRIG1,0.057321119043305016,-0.032723606967897424,0.03800197232664429,-0.013600766090163209,0.02822560927751108,0.016677245614581553,0.015274429798426803,0.021056583714320436,-0.028990460841593815,-0.0012163123442111856,0.053527471576691604,-0.009401240383734875,-0.026158827528110034,-0.015704394492470967,-0.03744577510914281,0.07999760902558639
CPAMD8,-0.016075855493644497,,0.06062642246027646,,0.019745247517712294,0.002983961596664509,0.06110781357461487,-0.016462573436739143,-0.008055282352388017,,0.02755765168146198,0.02433050613389381,-0.01059238284243026,,,-0.021004243651772884
GHRL,-0.025647871734933523,,-0.025004880787966047,,0.06028222910169442,-0.03461664014596851,-0.030187883790523964,-0.02886473143354313,-0.010610651090579834,,0.025154595365052757,0.05562709577403167,0.018807042250659895,,-0.017163921645388176,-0.028834116836596507
NPY,-0.023583907420134706,0.05898463768870628,0.048156715270658165,0.0451557383382987,-0.04090629427037728,-0.017234950892136863,-0.037335195495598536,-0.007765332427906178,-0.01038559409579558,,0.041688109605485545,,-0.029916918214379213,0.024595886783101383,0.005946608569291633,-0.025313058863644173
MMP2,0.03691853123324136,0.03749212971540744,0.02299420475143146,0.011078399455541336,-0.05597633080411807,-0.010348528596369283,0.07700962123495289,0.055381044508650695,-0.02175817892394576,-0.029477724823552136,0.05674502810463383,-0.05653694883220779,0.12337662052637474,0.06635574989822819,0.006702479643186049,0.007469782628548247
LHB,,,,,-0.018558545404533642,,,,,,,,,,,
PPY,,,0.11305046371403961,,0.012956308791500561,,,-0.012031462907555064,,-0.014022633308725857,,,,0.05259939371184447,-0.024251159537182952,-0.01838640015226112
ALKAL2,-0.02407372588601979,-0.026904310476407504,0.04533289664985054,,0.013424431018420597,,-0.021290315098089384,-0.02902182811467737,-0.02821248672191458,0.11160838296607561,0.027178639315848466,,0.025420233634901715,0.04777716950089783,0.06508228130447322,0.047470879427967856
CSF1,0.07281546416846421,-0.07279070577528075,0.036869105271284765,-0.08169877398798024,-0.020936226284458667,0.013288256028649954,0.05757025230721127,0.03937676349662908,-0.02900234017882744,0.07351086238318882,0.07159484706382617,0.06781998186641286,0.06406163304078982,0.04893936030304353,0.013113123090863332,0.0797242859659046
SEMA4C,0.0015994926534368742,0.042369649343917196,0.08912257571043737,-0.028095866216986242,0.002495257217043953,0.03710918591560674,0.027392629975511368,-0.03457261071850514,0.0053600678770031945,0.06479519883306253,0.03226368461233008,0.06610693530722504,-0.010288344716814607,0.044106326977385236,0.0393465848264817,-0.00044140394664191426
BMP8A,,,,,,,,,,,,,,,,-0.01799226715141328
ICAM2,0.0967085724094405,0.1140467587539546,-0.006072375206311824,-0.0172661272800834,0.036812224979581275,-0.028055231183315165,0.03140753086212272,0.03551519406325373,-0.005919875216691102,0.06437533642361853,-0.014286007359569709,0.06783717108719095,0.15236170365257543,0.01937660329038903,-0.019668774939494423,-0.012901618365327681
SYTL3,0.056028979923232254,0.03621828535934814,0.017469346983075795,-0.0384940253290269,0.01826242218550948,-0.0366206225370723,-0.03332785434965258,0.014354421230660644,-0.023903913549080856,-0.030073722354368414,-0.014962899971052525,-0.049884182663204435,-0.00545412210802813,0.06114166976335809,0.008279930025035366,0.02663700281502812
IL1A,-0.018679885717021835,0.14940414995434312,-0.007681426267537753,-0.005287135872063477,0.016554919936559567,0.03244086844550042,-0.0273155867946062,-0.012982445906607626,0.044025907945915696,,0.030142705991880053,0.09484693812599877,0.006364597157029076,0.024743839120315688,0.006242608628068384,0.07772161671145712
HLA-G,,-0.014586422330640733,-0.028015509485248682,,0.039297000770799104,,,,,,,0.054527978077378636,,0.07540514812203332,-0.01544723358900901,
PGF,0.09889226381726586,-0.09123709003257789,0.00022446436614681286,-0.006138830632578223,-0.0256313469784786,0.01959008505494815,0.08401864533627239,0.012331871279565795,-0.019185920827624672,0.09250848223434513,0.012333075483367976,-0.005753680104995289,0.02599846004217329,0.0058818095253783285,0.07303421255815293,-0.00772781176647795
LGALS8,0.0086636228744658,0.0001596723218308145,0.06235870717725563,0.040852082305257914,0.03042969664755409,0.016746565193427015,-0.03130873778324373,-0.006936248682462434,-0.057040353959569925,0.005945682500822887,0.00020650752270639792,0.04380735489406853,0.045045824926942084,0.033096661180613184,0.0058688014519624986,0.06254272905766796
DKK3,0.04031139884220918,0.024078082335902966,0.02817042232527334,0.05576362852014956,-0.003354835447798324,-0.06973991785620078,-0.05337097000803044,0.026860290213096483,0.028593610833633244,-0.07209599851358786,-0.10787414497495894,-0.0626650829746421,0.00831002661514005,0.017618788057929023,0.08712293361749705,0.08573338122885434
COL16A1,0.09609362043473373,-0.04667481128237706,0.05274446696991207,0.0388017030540631,-0.027624135228332097,0.016786876358466638,0.053470586217360325,-0.015931648484121482,0.0330034992049589,0.02992560157806907,0.09032443956641592,0.13441804457519077,0.013404070679073796,-0.016557467148195296,0.04751860640868461,0.05258976707089603
TPH1,-0.014287398464000022,-0.02741343595261576,0.04603692971748419,-0.03418019652476759,0.02220448862322819,0.07977250050171275,-0.0223214513656508,0.04587637228077751,,,-0.025374539754398913,-0.014739982929683593,,0.07691749573076215,-0.020077489462496215,-0.04454384488654608
TNC,0.08092976913545184,-0.07435436192345123,0.03824248692343438,-0.05064735753078022,0.038130820667182305,0.04426474609170817,0.10593850816492645,-0.03512079650184669,-0.05632960356622291,-0.09058628265758636,0.07575489810088493,-0.0031192950914851326,0.031238579128121825,0.10780444906657362,0.011590283181409165,-0.01975899502630072
TNFSF9,0.09795952004568058,0.04324897670111781,-0.017868195529531814,0.03010789165564411,-0.013482597380164198,4.846998383061861e-05,-0.03510761211936764,-0.0066187568079226315,-0.017722991724784525,0.06018954778561064,-0.0121537273703982,-0.05270793263109191,-0.04375113731084416,-0.018098394662081213,-0.024522567745894643,-0.028474086541351612
C4A,,,,,-0.022002232487057658,,,-0.01426269579429798,,-0.016629064026031846,0.023639303040716132,,,-0.017939212514347998,-0.016034979419561172,-0.024229337409042588
CNTN2,-0.06373788420489947,-0.0015680595714842923,0.003065734778352144,0.01768850414111747,0.031169463489913916,-0.061607931696879226,0.04282932207830125,-0.020738802306327308,0.019667157060128566,-0.0176075258436374,0.0646606651680951,0.011335092499220226,-0.0059495330421181665,-0.04663336035679686,0.0017601969368242977,0.14846358110935945
F7,,,0.08167690418046356,,,,-0.01877727145682011,,,0.13614131301844815,,,,-0.02260237202501737,0.1473621191936825,
LUM,0.08134796097954666,0.05583785008178711,-0.026358282966599218,-0.03556996624310458,0.009384721774605496,-0.017070735829027458,0.041407861292273175,0.009546593395927052,-0.015481935842743943,-0.055800070393426916,0.0033784503953223468,-0.019086304171742518,0.1739454497283016,0.08338644652034166,0.02032080866367462,-0.02782449136730038
IZUMO1,0.0144304341679649,,,,,,,,,,,,,,,
BTC,,,-0.018206527099634988,,-0.03183830160481417,-0.034180537969127796,,,-0.04266841773641764,,,-0.0030852637409399895,,0.08689536537233712,-0.015355412472041714,0.03397454747144525
APOC1,-0.10827164786953195,0.09801370613988211,0.01938055738513452,0.056564954706170144,0.029571385634741,-0.04559836348384214,0.10719686577798436,-0.01893753070215871,0.03567193324973195,0.021764298594574967,0.05554725733925458,0.1702980678250498,0.055388704543439415,-0.011837546398316415,-0.05511851893655574,0.08200279984163725
PKM,0.005874230399708624,-0.07316933479586823,-0.019587233982588305,-0.003515543282608347,0.017755710980400814,0.008376244931998993,-0.002328737118782618,-0.00636226234565429,-0.029835276196328663,-0.026546530922114443,0.032925138383266155,-0.058735902940435146,-0.04444319644396999,0.08907409697896376,0.027012078968736395,0.029938469383210837
TNF,,-0.016398653643689788,0.01161915982124541,,-0.0003339068142805466,-0.0332269620530357,0.032041192796042894,0.018603256984839108,-0.015512537393382039,0.10471394861893253,-0.03206709624536181,0.11164330575086706,0.03849796892640209,0.03749701805863076,,0.049205913653343224
GNAS,0.08800249460494543,-0.020187877857641354,-0.0058654981342111095,0.048493117271588844,-0.005251791615673009,-0.06320027136973444,-0.07748013752450159,0.027517847287978164,-0.05370090563760502,-0.03607882768591573,0.03170959834479423,-0.013642970103700337,-0.017162949020115243,-0.07868558972223903,0.06385957777496314,0.05970264544890939
BMP8B,0.036731127739909164,-0.021477565214122626,0.01842324466922772,0.021230234490888737,-0.028417003031871568,0.015306623421210686,-0.006187815579197261,-0.0027390369559925905,-0.010300165380379651,0.042767803469474064,0.05685549192752377,-0.03455283496703551,0.023451009923054014,0.03833364200836936,0.023314980893239346,0.01594905739228936
LIPH,,-0.02816189274197982,-0.02057049389978155,-0.024527701034202046,-0.027873941135887533,,,-0.011499631753406889,,,,,,0.010930561102496775,-0.02519849935046787,0.05384777058869764
CCL28,,0.08931722640679453,-0.0038590823432640476,,,,,-0.017707541092721494,-0.012182920687833743,,-0.020123112298980367,,,,,-0.013971034348097969
PTPN11,0.012137917092298302,-0.027652198247856714,0.0009345426534136399,-0.0017355961396046758,0.012274602019264655,-0.010719753217644309,-0.012168169501228197,0.03368299886551909,-0.008832713980177728,-0.010705504452186345,-0.0025417273960746775,0.0595447645382633,-0.08711800430226052,-0.097812729130725,-0.04782154798856025,-0.016654922250269683
ADAM12,0.07178866430511738,-0.02645122767200136,0.04995261774562098,0.002374896855384597,-0.02975921033992627,-0.02459150908750887,0.030240896694743866,-0.022345991442528274,0.08411613031019943,0.021483886693624117,0.050426914066204906,0.1837112397034027,0.05011520021337821,0.07405456252442515,0.00990997221024702,-0.03884014847909015
EPO,,-0.05679369696702662,-0.015192670233678322,,0.012205244099127325,0.04229792776949033,,-0.012031463432730795,,-0.013784362992904862,0.01574404316894647,0.021213196722776766,-0.03019320027229852,-0.017499481610288824,-0.015181071181780763,0.04153446454832889
EDN3,-0.02257663187735707,0.012107632899955539,-0.01719006439612927,0.04259531799433863,0.01389722839555849,-0.027610684487085434,-0.009886270881612548,-0.018648174930914002,0.028533012950276382,,-0.02563637100640409,,0.07082592738762473,0.010394378184730237,-0.004168340296559871,-0.026995122472554926
CCL22,,,,,,,,-0.0120328703553149,,,,,,0.09210448296408115,-0.013320729089189022,-0.02295801071332554
CCL2,-0.030622471998643555,-0.03231815390717021,0.04372343501591232,-0.009772389083836482,-0.043481182698565934,0.04649475402337855,0.006030731523328434,-0.05941847930681841,-0.020540774908112503,-0.040125383571110715,0.020875978769940844,0.11238038998350557,0.07449336603775614,0.14535856090586816,-0.032111441260939136,0.0037405067735127324
DSCAM,0.01788232778202375,0.0475919339530916,-0.034112416522102354,0.057504790620043746,-0.00759027469866735,-0.011526330885081974,0.02272151528654422,-0.027981146341065653,0.04713732740673791,-0.020279895853382,0.020279839091366395,-0.011316153215045735,-0.004818006570665661,-0.03586810044456139,-0.02529393462384203,0.04655254190873936
GPHA2,,,-0.02292686069216071,,,,,,,,,,,,,
ANG,-0.032018451032616566,-0.04089160999778218,0.02544339351238919,0.0525406281921458,0.056410185729384194,0.010428182708433644,0.06162867734132252,0.006360388450290352,0.014133082023130395,-0.03953090067201082,0.10533854385449201,-0.13457904174695084,-0.03140692319449309,0.062389944330630304,-0.036086677109820206,0.03323581976153491
FBLN2,-0.021168369961495473,-0.0338865387555488,0.0033798552046110054,0.027958738443419735,0.00018654908197687783,0.005714104942642585,0.04909373029239148,-0.04210039529621122,0.01642104680826525,-0.0015884401436580705,-0.04908545240960841,,0.09070300591781773,0.07639945324039328,0.03950035557516654,0.02782896632229241
VTN,,-0.026646535543331015,-0.0012515514822341895,-0.028616109516020567,-0.028560992612116417,0.0272734005493925,-0.031652353539117224,-0.019766343261607214,-0.016245527666928078,,-0.021084717920615767,0.000389503778803891,,-0.02000310502856258,-0.0004348710824565545,0.14956312376677436
VEGFA,0.036222191619152445,-0.06878207444719185,-0.019708586548427283,-0.0585377572367562,0.03965505398387578,0.06447653366903741,0.07835246490019071,-0.062034072466897114,-0.02258313234410848,-0.004634166784366774,0.04433294429419433,-0.1105128200222012,-0.1121335516029631,0.0005015119259608701,0.04261430194566255,-0.06288114888422376
F10,,,,,,-0.025352744824657835,0.03412006385909953,0.049006757937243996,-0.021271226585566,-0.016478044285716014,,-0.048799754000137655,,,0.016846966011851813,-0.02623001515415061
SERPINA1,-0.056527660777294375,0.05793314580298325,0.07156336948982983,0.04800390867418508,-0.030230065184728823,0.0050752402390215005,0.08541222486590919,-0.03747241156559183,-0.012052276073744027,-0.02558651917256239,0.04319935208982192,0.05154283594453784,0.06007505668265737,0.1346196375243921,-0.020981111935787413,0.03304787309187135
VWF,0.0435985359266244,0.06084699279724757,0.0013745849807332048,-0.00017549064687887047,-0.032215595634988464,-0.0038527475452356393,0.07369421658563871,0.03687193778704283,-0.05520536638101818,0.025823429045768523,-0.05582017519841545,0.022214652949946286,0.10432796873208555,0.003958216587524914,-0.0011036750992741732,-0.04787708110451798
GDNF,,,-0.03221488350607363,-0.018309996633915946,-0.02311385991233275,,,,,-0.010230296904866603,0.016371077779593367,0.027213901321194802,-0.02578534268424815,-0.023164959921319856,0.04779033275607206,
VASP,0.03441503710660803,-0.02801130239051311,0.030008797502119454,-0.014694882762935636,0.01506876474886329,-0.005472514257103509,0.037342192198337065,-0.03588230763622596,0.03088885668983398,0.04758392374442317,0.012771507916381744,0.12879989796881852,0.007182052511806187,0.004890333962392171,0.08422672080951932,-0.0197943065707869
ADAM15,0.0151693485371235,-0.013302453616347664,-0.03412675391820951,-0.017364488938760383,-0.010522827248221258,0.001684120551334107,0.011835477384731098,0.0034206220776029335,-0.003730861119045856,0.02359511346173167,0.0017371609744299885,-0.03265972862068056,0.05409162613868598,0.01581529959728618,-0.02864030882146601,0.027464145106403284
WNT2,,0.07206569945360634,0.011268140230764405,0.012504736316164155,,0.012027348252420772,-0.04819838722992252,,-0.01382243721643076,,-0.023746808759944813,,,0.05639746076475353,-0.018228269854093013,-0.036130287328079824
CALCB,,0.07222744857749964,,-0.04366538077968677,,0.10605606566243218,-0.020756759306906413,,,,,,,0.11682133368962273,0.038636528224077496,
OLFM2,-0.02286311333353249,-0.040454690398299825,-0.037088768074716845,0.08117592787893821,0.010623255050363427,0.028321902027541444,-0.02632533306836634,-0.025994174838279652,0.04446018756757915,0.12732173134319894,0.016045122599276672,0.047992957031955184,0.01366290496209157,-0.039105018290163274,-0.001876343361544099,0.0648432687267082
MFAP2,0.13386798141180595,0.0048175396808831,0.007846157599715953,,-0.010472988808160258,0.03741264823992476,0.05115806774906455,0.005896847244600455,-0.029289797195055717,0.04931138287390578,-0.03419003790234269,0.041393494619646504,0.07526317494601353,0.030912924638868317,0.02552193721678818,-0.038471139129403
HLA-C,0.04068684986033427,-0.040786182689781784,0.05536915389787045,-0.0133423033007446,0.03567201971920146,0.0480536584549093,0.08240991202085111,0.04178523635228847,0.005464125441194803,-0.001688683739897621,0.07241237538301647,0.010434225136886617,0.1349575510698172,0.1291788828646188,0.00385628799872007,0.0621474481027903
THBS1,-0.034894049743176885,0.005953270889551465,0.035666537677960505,0.022555669788848026,-0.01608491471273392,-0.021189270907578734,-0.01546531092560779,-0.0004159016104822635,-0.023363622796862986,0.07638795152003702,-0.020036044804851178,-0.053268196146605426,0.15503079919692658,0.003639775429566438,-0.0003363396478627311,-0.09410932383013627
HSPA4,-0.03747088931043731,-0.0015722764678636632,0.011926166824385485,0.03577408661758883,-0.0330943195242132,-0.02038310928204759,-0.03539155418407457,-0.0755163603474474,0.0025664081918724724,0.004062218292558208,0.04985469862242705,-0.04041084139458148,-0.03287497161139983,-0.03132032175297865,-0.006988545958998018,-0.02968720065552592
LMAN1,0.029261011943237412,-0.03179842052653893,0.005702283073397161,-0.016033742338831355,0.002001973692359695,0.0428619690332773,0.08958421225121489,-0.016237258764031443,0.008364587455472505,-0.0034539724618756814,0.05212389139992701,-0.009446112373929717,1.578816385264968e-05,0.0017213728338567713,-0.017262749652920486,-0.08497431523587189
LYPD3,,,-0.031381091963345306,-0.018299407401635888,-0.02083474192687404,0.027428127628067397,-0.03219961896554326,-0.016845016554830228,-0.01614268001529954,0.08357871023415504,,0.03055270127988408,0.07251402341232868,0.06204309679638701,0.006384464784369756,-0.03081021949169908
APOE,-0.07826512714724165,0.061405591426324645,-0.07140280270294648,-0.02308796699844494,-0.0029605118288680067,-0.08866098299528331,0.07080000384957558,0.006313141025457751,0.03253623488208485,0.020716386141533538,-0.028680014281522576,0.021536329576246287,-0.10091395526853278,-0.011390756823423527,-0.025485605090557705,0.07169216777390351
SOSTDC1,-0.016075854158417762,-0.030310355212227767,0.0389925168918206,,,-0.03392333293720858,0.011667623494286225,0.012781949784506598,0.07115229417164658,,-0.0385842197835163,,,0.02652748263845722,-0.023087670099819352,-0.02477625120747805
ANXA1,-0.06370623801893677,-0.08298190188895839,0.02230432890336257,-0.0638783168576192,0.027786888291908174,0.01866915093038713,0.08894104638498332,0.04195280955476698,0.009741510596817151,-0.1074674431763278,0.011824973532886161,0.11131180033487466,0.07392554343660442,0.013082490509313054,0.003938856649793926,0.06319803078926202
WNT2B,-0.03584390454298085,-0.020570433382082098,-0.0308651409617679,0.05960882964402807,-0.03300106060139515,0.029276201923109146,0.07655660453755964,-0.042993950413758045,-0.022935343286167798,0.07741581799026598,0.00920915028316907,0.015778450322565075,-0.0425061418913863,0.08891640977019262,-0.0351369605470043,-0.008260612792690874
AMH,,0.047081148844893186,-0.010963945205092872,-0.0448077177453615,-0.028950766781755698,0.03187231374240693,-0.0065369995305582075,-0.017342745463085264,-0.013702889561410657,0.02243657918097486,0.062278236711629555,0.0898841491795089,0.11586146739901301,-1.83011172466318e-05,0.013185790612489052,-0.031309430518373794
GDF10,,0.07695938774787496,-0.023808181372297545,,,0.012044556148506955,-0.03344630445327776,0.017054767420691112,-0.006288813961671904,,-0.04881727764225218,-0.04715631483704622,,0.03806720134974189,0.047785411899571195,-0.004810234170142461
EFNB3,-0.03628405527327526,-0.07390720692610236,0.05825522156585485,0.05882745594993846,-0.01378281675959324,0.0064210063499034265,-0.059054807462120516,-0.05866437588286651,9.328366603625186e-06,0.0010588016011095513,-0.05131232851786843,0.008458647249237793,0.002765894043647172,0.0011393856348222559,0.015034392844646857,0.04539716086188015
