,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DCN,-0.017106669888281086,0.041033369669416404,0.038593580209940706,0.018499817118132766,-0.02945561761044802,0.060564882684149425,-0.056093414203582936,-0.18010692855095725,-0.018007565769314306,-0.06356123392420325,0.018435042030148653,0.0030931106560836445,0.04356383098507167,0.027862845481367356,0.04687666611653548,0.058443700457461084,0.02149035638827048,-0.08780187955222878,-0.11331677480629455,0.006279948230090851,0.03300494069852361,0.041458829165720135
RARRES2,-0.022445311418216457,0.08655380533459126,0.10806855581810204,0.1221172416192169,-0.029737277671644326,0.00045639718850636946,-0.14291174462907924,0.31039851324218337,-0.04266948818184979,0.13574131424179675,-0.03927109822650973,-0.0059176069367059495,-0.05898513979343713,-0.03570166533677748,0.052244530466277174,-0.07620043312026263,-0.1870606587531145,0.01268396810801682,-0.03205742468733492,0.0016188444002147064,0.02884672989531396,-0.008307131083930172
SEMA4A,0.020529601664773914,0.13042694412750316,-0.001615704079064369,-0.015031403166071614,0.049444821061330795,0.05881611747458567,0.02197892639615717,-0.24099432773069443,-0.042496050127522736,0.03768785574657536,-0.017918633618116842,0.1632308010060645,0.14030829628760705,0.018707673365327214,-0.039764668792308056,0.00082607716912344,0.12130600327919862,-0.09660585737607083,0.020236595362650447,-0.08675717949985466,-0.029176218390001767,-0.020855104171859148
GDF11,-0.007710728937805371,0.0565194400855794,0.025468183727398834,0.013306210213839782,0.05190612723490011,0.0446019113924698,0.08692116899895876,0.30114665074423114,-0.04280685422100084,-0.016764102590812034,-0.056552381128757434,0.010436920077203059,-0.08643503733566031,-0.004508733521468892,-0.011890357188854336,0.007968317528004832,0.006269721559524889,0.023827814425193227,-0.017128266419542675,0.057540734106385445,0.044694541148019684,-0.02425964974369639
GPC3,-0.016087234163301725,0.10021662799869738,0.02439467520304894,-0.03320121228431681,0.0923121420317589,-0.017051258529185136,0.002789093754193341,0.5351355307668959,0.03341611035501769,0.0142493050661711,0.008875799217074402,-0.025609287295809344,,-0.030982682816015013,-0.053686366331533286,0.09379558170457915,0.2902717767802847,-0.054866361394151665,0.0541026050426125,,0.02472593936041448,0.03814487972727875
OSTN,,,,,-0.04580797786294203,0.03925927659898242,0.04724976603528959,,-0.02927542494998429,-0.045045786564909374,0.0194640980083216,,,,,,,-0.050093456049412025,,,,0.013479936940536588
GRN,-0.00418366106333695,0.015929484259859236,-0.039231349060097905,0.010059140171222482,0.08362697311867956,-0.009875337240521188,0.008952249006390172,0.31070746443391806,-0.025701588359866433,0.032017265463532944,-0.026106550204762807,-0.06200573974439664,0.03349046797519614,0.006904532466532575,0.010238451983733111,-0.08329110480892428,-0.12538690774751188,-0.13091873010708527,-0.04334946826728652,0.07025621901290124,0.01580538210540914,-0.012087644323528605
CALM1,-0.014676254770904403,0.09543715278599472,0.04827108236419306,-0.031217502316869875,0.05682445639518586,0.20019398370425928,0.025257410193548033,-0.5022543531169684,0.004205402669352252,-0.03375032255726179,-0.0036160333343885406,0.13912880368117697,0.19224640862050363,-0.006755082480615514,-0.05099984187521927,0.05756194507403943,0.046105157197824896,0.04297670230413838,0.015980785688804594,-0.07679734981401919,0.009467681603769847,-0.0050434211908776646
ANGPTL4,0.021905813580927948,-0.11836748206506482,-0.1972798413066856,0.01944877917647659,-0.08089238004495768,-0.16632185976803543,-0.13087003660078522,0.046720573528988264,0.007426819351044672,0.046970557919703414,-0.014503152837138175,-0.06970431906832981,-0.11378125244227363,-0.06295458964619698,-0.03354859141278877,-0.09480593298944708,-0.2805069242331858,-0.05282504535167459,-0.051542768612400244,-0.03731723803160818,-0.0006628940206436918,0.020127918344393203
BMP8B,0.029649926711220912,0.03643104846951218,0.05154465642293607,-0.007435180513563324,0.05466397342354855,-0.019119330648951507,0.03171149687146245,0.38331928919150554,0.06661276227665405,-0.007732556650722788,0.04592525677233379,-0.023731673001323384,0.011233071652096166,-0.0021049882085492776,0.0963005944539602,0.07880016882743952,0.001003298929974345,-0.03975831112541385,-0.01982131216264952,0.10231921038460498,-0.027328382496389213,-0.0029508088641967975
TNFSF4,0.009434185833558376,-0.026179801954656294,0.013650619395100682,-0.0016045895192557903,-0.008161491791279556,-0.001289599428073178,-0.058768881003062406,0.02722736222544157,0.09045480963009825,0.039038049364761976,0.04267668950186015,-0.03919441327191296,-0.02994772600667649,0.11231380482372387,0.11138637548764577,0.04809883707584935,0.12070582115399507,-0.004969629538157981,0.006970367879285679,,0.00034163813457651433,0.06471155061306566
RBP4,,0.018956491389123403,0.05427713279679334,0.03407387561553517,0.03719455978715792,0.0016196118387058363,-0.03297983232924537,-0.23559548298272578,-0.04866176639084164,0.017455694770816377,-0.030185355119927298,0.1303768880564838,0.21679321251273947,,0.03678456884946958,0.09542459223614141,0.23491157913274438,-0.06741025646728065,0.047787636009056125,0.018865764761691082,-0.009259289911367843,0.08939002268145663
DKK3,0.023758947947364637,0.06759702708774763,0.0242368868733385,-0.08642171951220455,0.059702633256193224,0.04508149711661651,0.05845986880731019,-0.512616999261224,-0.05750492448497517,0.03504691904537245,-0.10316851713998958,0.041718959525680124,0.19629427216047135,-0.07493134485216324,-0.016252415821974737,0.10583860383548899,0.13817793883472837,0.02676061283251952,-0.05443791213243787,0.09582320544850223,0.04702619438076256,-0.02606226887311586
COL11A1,0.06559206917805098,,0.055630538308307505,0.033060438352126555,0.11581612180010036,-0.031071853476078725,0.09910141782295959,0.5249423802260664,0.03131752313163156,-0.02253355784443952,0.04608522311787755,-0.03192059567895029,-0.027347159773214343,,-0.05867396857945985,0.06064210895791849,-0.07854915438760454,0.026449252396548214,-0.017721568584056765,,0.019360021797995137,0.04930248574946314
COL5A1,-0.044801075282230964,-0.06042201290858309,-0.07242505264513091,-0.01420228257279658,-0.029078588254973486,-0.08808256324836762,-0.08659418882725192,0.24525969849693838,-0.056304683001900745,-0.07055919181489219,0.021324610922119028,-0.06917947564433984,-0.045904450510767324,0.015915687679775727,-0.059938782435387895,-0.12834288579023004,-0.27584706101706397,-0.07515122056642767,-0.056759464603501314,0.030199591830971317,-0.0040765099813379075,0.04832290295458272
KISS1,,,,-0.04589794875563531,,-0.009208672190658672,,,,,,,-0.017739983945679688,,,0.12067168394959071,0.10753013379183657,,0.06691796194214103,,,
MEGF10,-0.014894605668621384,0.07772540808968076,0.02743073280982771,-0.003386149485996036,0.0036727569943684293,0.04858392338147785,0.11462856456008243,0.23264128606688364,0.024662988862622807,0.04027799931320659,0.04238465793588558,-0.02347189840828635,-0.013812606405755925,-0.013036187194977695,0.05634927677359081,0.056426820869000055,0.20536170684280264,0.007171774106590309,-0.022165293950737,-0.007334833421307347,0.01326084879260669,-0.04138391028424359
CEACAM1,0.059650575483940475,,-0.027224426727154125,-0.011787846225945654,,0.022312695467269973,-0.02518132550717494,,-0.008945478629507137,-0.011654011009355163,,,,-0.02815125277761572,-0.020841979159513857,-0.0333516742719354,-0.0410188569341346,0.008273402126670305,-0.01409273481324393,,0.040160387473064475,
EFEMP2,0.023582241076130276,-0.055569387128897314,0.016463298774556982,0.0008503808028170002,0.050527180484130685,0.03357834425688969,0.010362242378531217,0.27326907352324914,-0.03429346329114993,-0.08523998069798777,0.01961059990147239,-0.01278526543239402,-0.08127194592968959,0.047998149011795936,0.052138947043758876,-0.034662302992917546,-0.17001221008861808,-0.04692787812847752,-0.09165339611367022,0.0491625775384365,0.07380753480861037,0.06224769452940617
IGF1,0.04186028181634738,0.0863955556186873,0.04539190389430829,-0.052457304664051345,-0.0012476733852806415,0.004522919459145416,0.07533035115133835,-0.05591215326748609,0.026276368626983508,0.03714631812896852,-0.00015172584022697503,0.035577452659929475,0.04658908289713429,0.10285250049496791,0.004328741561208103,-0.012072707149404472,0.053731273795753494,0.020729370518366007,-0.06599221673281559,0.10491221724328785,0.07227775154170056,0.015815690540438892
COL6A3,0.04331275126356535,-0.03323546205513702,-0.03811965720346013,-0.052317864416548454,-0.04859881070539796,-0.07112384205814627,-0.04507044027806633,0.14218004069786055,0.02319672169455862,-0.0060262812206908515,0.01890538499063639,-0.040861489430718094,-0.009899928918557907,-0.02375492987885549,-0.019164035745431414,-0.030682991411860448,-0.13580844726370048,-0.05878020223494642,-0.05920015947273384,-0.029867208109936733,-0.005063806473078361,0.016942554820083937
RLN2,,,,0.015450172821886219,-0.011424559289700983,-0.036596320602271866,-0.008907720224378754,0.10023263711770715,-0.03249295301587682,-0.02314826066238809,0.0014635191193791948,-0.031385279210017984,-0.015116034545717787,,,-0.020879284738171335,,-0.04453655793618185,-0.01463268234530397,,-0.005624904620628632,-0.022837381712092073
WIF1,,0.10771107482201797,-0.06451532123928573,,-0.049028184740022795,,0.04944251873171484,-0.35452594506866913,-0.0045678554662536095,0.013007700363203634,-0.028451585448096683,0.1981095041194028,0.18847195193855218,,,,,,-0.01631132611289714,-0.03777867810638052,,-0.038663833765310435
