,UKF259,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
VEGFD,-0.018150986337985984,-0.010062494493989112,0.037980005193261945,-0.01611052698915548,,,-0.02060675003230169,
TNFSF13,0.01429095335394813,,,,,-0.021569638228658816,0.08166767161782468,0.02545645488856457
WNT5A,0.006768840771865833,0.04267263559914109,0.0426260649759599,0.04419635928561621,0.1115280297186684,0.004976870634675647,0.03937189047583217,0.03355885750322069
CXCL8,0.024316117308161148,-0.009370632404609124,-0.03056961636093401,-0.1073541033092661,0.14514534649393038,-0.02235263046249099,-0.1365274035012019,-0.08429570818906201
GRN,-0.027850335321786813,-0.014907998409519415,-0.034227128274738755,-0.012637939004679929,-0.040479188760353356,0.00200493636963358,0.05730544091182207,-0.06338812001799671
MIA,0.0007165059308134472,-0.011443968345304086,-0.017900250604382332,-0.018081963824273902,0.16615527420061335,-0.022687695083281105,0.11214406042138146,0.03251693379073718
COL4A4,-0.031002257633136465,-0.019224956711499305,-0.017363907169409554,0.04934942872404199,0.03131327592524659,0.02804018747608309,0.017692013630353418,0.0819801672506013
TAC1,0.008760217666990712,0.018274504933248455,0.06656654408580659,,,,,0.017669984743127292
RARRES2,0.058418606507040546,-0.03641185008780226,0.0506596381708192,0.05882871905183659,0.06296226064831037,0.04726777550977837,-0.03695464726661577,-0.03697885671412624
FGF7,-0.02887892126858494,-0.023877823799375808,0.06643541522803714,0.0528221949055831,0.049005690380545475,0.029891457524538246,0.07079692924507151,-0.004353140252292103
EFNA2,,,,,,,-0.019585336838579968,
HBEGF,0.03759918884487076,0.02068447084142753,0.07374197559221132,-0.05753631167168016,0.046850634042582495,-0.04449912436580696,0.011937213932640356,-0.03190707032960771
CSF3,-0.019418535629971218,,,,,0.049731616041322695,-0.05698187237097393,-0.024260718448643904
PI3,0.010939070313092948,,,,,0.020310861598071654,-0.10103040510837343,-0.03401850137331798
PCSK1N,-0.0353735905756047,-0.006368409463193703,0.022231475743204762,0.05672437540889684,-0.032666859158534185,0.06302451908332679,0.019173079720513173,0.05115751977744188
NTS,,-0.029697794431502385,,,,-0.0425906170336183,0.010240384025648473,0.03837868209205604
SFRP1,-0.014215320813987206,-0.013718239529404725,0.04699609095877207,0.025161272313755242,-0.02502884580224906,0.0641572285346989,0.013912234533554618,-0.007958617522813738
CXCL13,,,,,,-0.041007941245978556,-0.023930780347319956,0.01808052429893424
MICA,0.0031822729612981516,0.00022147672771084684,-0.00580553018757211,-0.021197113149877815,0.05364619049164854,0.0026052711513511414,0.08476709685475071,0.017741447402786527
TG,-0.015340583351892242,0.01821496252376222,-0.01831924157598209,0.02861973449185496,-0.032507489678118805,0.04549149562785997,0.07086065606065149,-0.034424775334252006
ADA,0.09633171498048602,0.0194037137081536,0.0068503189365688305,-0.009406928409504921,0.010792136432230339,-0.01590266478196916,-0.006330443462314243,0.01523522609291013
LAMC3,0.005352171278835682,-0.031283669822296085,-0.03928873075400048,-0.10325241201315344,-0.046793474471037884,-0.034724834038529565,0.08681144218556305,-0.03413628706029172
CCL7,0.11687128526308513,,,,,0.004792785763537803,,
NGF,0.06759926493603546,,,-0.010472202929299967,-0.005102725114781611,-0.03160132547846096,0.023719151284184566,-0.05894455912986305
TNFSF15,-0.012350612876057128,,,-0.06145449432572256,-0.029963251916227725,-0.026675220200467704,,0.04929160065530678
HMGB1,0.0034059677231431536,-0.020901091650692604,0.009547870557532343,0.038755027781441145,-0.05202349132295063,0.08166997506018418,0.00307089588244177,0.0033570143304551786
ITGB3BP,0.014034366536103182,0.04634150515396079,-0.0068921482879326455,-0.026085190701633332,0.11022572944045901,0.048944735112675136,-0.045193281794516614,0.009931987842924525
AANAT,-0.011237795776012582,-0.011443968981846825,0.003846588809985565,,-0.020794257678383003,0.011080660872843583,-0.026356558781750365,
RELN,0.010156988554702116,0.006347575759521703,-0.01811081322350889,0.111679407603469,,,,-0.01925654907392168
IL15,0.03265468733146024,0.021092327713827734,-0.015172206530965834,-0.003596963046208847,-0.03515140351806291,-0.043977232955032745,0.08721881301813295,0.024425263946524514
UTS2,,,,,,-0.02044159111485786,,
BSG,0.030472441685329078,0.018706373217496474,0.02996174116580207,-0.11458553074049083,0.038488457666594464,0.013882098683486383,0.007636699930266996,-0.030284459471578318
ADAMTS3,0.015955257990021954,0.018949330413163854,-0.010562255737111578,,-0.024899006626680736,0.010812576243848663,0.0011701522671576368,0.04589064187705956
CD34,-0.0020513801502485074,-0.02141135523733103,0.008238900084088412,0.012110454370917493,0.020391509936267527,0.002547840295406295,0.14923959955448107,0.0022336178994775504
PLAT,-0.06530132552970194,0.042703623701375766,-0.010869328585501733,-0.06211000796307083,-0.0001630502529962545,0.029116969310368074,0.07911515091804326,0.05279811838684718
NTF3,,-0.018473295947258897,,,,-0.015108972497229542,0.03641411815368228,0.020138372335937994
LTA,-0.014215320148972152,,0.028401114247102798,,,,,
CKLF,0.032615851587667735,-0.0015075804447129439,0.017160709569662577,-0.01064607217500032,0.04683876896985914,0.014787398856155858,0.08105374857072921,0.002601437266136515
CD24,0.02976553396250777,0.03446555387807103,0.03629720744868324,0.09594771141678307,0.13461052837028453,0.013236391702208857,0.025103130279069814,0.06623618962407865
HSP90AA1,-0.0696300127339883,0.0019483895771924135,0.019131757933144564,0.23752890740010418,-0.053116462479974744,0.035250052658606125,-0.13545917754011416,0.014338866105036955
BMP4,0.029845789491666816,0.07199695042661067,-0.012928288612891341,0.04871339965626811,0.007837585977367494,-0.039387178079141445,0.0832115217631266,0.010372428784986962
SCGB3A1,,-0.009653099766094669,0.02138195562154607,-0.041344466226139166,,-0.04164665574674236,0.12328796890756093,0.07015410428767635
IGFBP4,0.03054544150124835,-0.01517611960163488,-0.0024447941910176896,0.06919318276851913,-0.015742996837272108,-0.01234788791690039,0.011207899241302416,-0.05205603310133104
RSPO4,-0.021759038017809748,0.1958436697268045,-0.005344177285732161,0.07731361964539273,,,,0.0768119065495056
LEFTY2,-0.013551805038030024,-0.010584740405268963,-0.01872992183685271,,0.02642902417767117,0.049693589950480926,0.0128273491938527,0.048042703434299484
PF4,-0.009676868543511245,,,,,,0.16521172336551948,
ANGPTL2,-0.005204054461850788,-0.048770771474513024,-0.015284002002266631,-0.029071754770434388,0.005401582838130335,-0.037078282359521667,0.09442987037862002,0.002811950217184235
LRIG2,0.07572889807015315,0.0018940163902145455,-0.0002872773734360522,-0.01608818517140995,0.12166004049042092,0.028684608325422047,0.011060455141512443,0.02106725754509347
ICOSLG,-0.014231788406834754,-0.01831977803815461,-0.013753691083729324,0.05516429672489134,-0.011184776262907188,-0.010838937756674077,0.04044769175076761,0.026894771528568204
WIF1,,0.028029307996158437,0.061907641820662614,,,,,-0.0337689908271665
NPPC,-0.015011209488947389,-0.013415444394029245,-0.029510922053718296,0.06062466101174382,-0.02489895880664752,-0.04084705645995653,-0.033965095539386134,0.008664208967651544
LYZ,-0.056829289617233665,-0.026341509536071728,0.005409432522173401,-0.04289469665986479,0.003859846553047244,0.029712866288553817,0.042422964646497675,0.01107460209541884
EREG,,,,,,-0.055540667215627566,-0.027873548570436838,-0.04524525538582428
SPTAN1,-0.05546373335533278,0.04448666471065555,0.06512531515350567,-0.05181558851977105,0.05781363613075443,0.04397812553188716,0.09489252297922976,0.015024407242708425
PTH2,,,,,,,,0.08166171365197518
LIPC,0.032555144320314776,,0.06307879944350726,0.15860389485138526,-0.0511592569245398,,,
COL8A1,-0.022709206430223238,0.024797009895590045,0.001948523753653871,-0.08790649416762651,-0.03084715053890918,0.0006368616619232755,0.058703023077778166,-0.012119263929087822
GSTM2,-0.028598891415240895,-0.028531427709008596,-0.0035134097210217504,-0.047520758517108644,0.14402255561298025,0.05815029095809578,-0.00429445099817299,0.03300808189545142
SPX,-0.028495557654909937,0.0020476493218949212,0.01019010609512192,,-0.0042826534601891,0.0035307295658096325,0.01399839858925301,-0.018457648826296368
MFGE8,0.04577097353691261,-0.01955577844987663,-0.01597654182031479,-0.035101784462405805,-0.00926791852865742,-0.019327018727220827,0.05840495418980573,0.029088713610102304
TGFA,0.07256150461352531,0.021181318150443416,0.020553407096996035,0.039152530603331986,-0.00019373220316918076,0.0029769433027006386,0.11128396207858664,0.08031626413389546
SLIT2,-0.03293504395435206,0.029975243450562013,0.019692048846976194,-0.04461986222560082,-0.02815852041292095,0.059817589652772535,0.019431406353988337,-0.015194409542948718
PLTP,-0.03015339244069032,-0.04062883994329011,-0.04088714902126218,0.03872195584706416,0.1552114572192972,-0.023775029156883377,0.04060770013228334,-0.08007998790867744
APOD,-0.019410475531681334,-0.03379843199260017,-0.01762518521777921,-0.03341529541700081,-0.15821588971340086,-0.033422171711339,0.1147258833489218,-0.04912860708488214
B2M,0.05329329774270942,0.0005439859460757983,-0.04137798076067918,-0.10957096570512663,-0.06900927357229529,-0.06261357655940557,0.09125567752170462,-0.05037480823824854
OMG,-0.022532906454251662,-0.018573548651692324,0.01179243789340315,-0.0004053258826752909,-0.06306191709282248,0.03376590282027263,0.11206446009515846,0.061699477688555875
CXCL3,0.023230298294611058,-0.010326774798940331,-0.010926737531194452,,,-0.02405864525464847,-0.018733636875306305,-0.028363839528244797
CXCL10,0.04530257326761647,-0.015687126753801035,-0.017363908266380925,-0.06138389654396011,-0.03358570244780245,0.08207209066521436,-0.0240779203468986,0.02009967000474723
RSPO3,-0.011237794945666709,0.019291370402313088,0.017952601479341843,,,0.08408803041083719,0.028069200240432433,0.032491726698571845
CORT,-0.025201618061298905,0.040716516730380695,0.039185797498696835,,,0.010769952466362526,0.1110886032420089,0.023460180823510614
NCAN,-0.08230233610961654,0.07345568507113082,0.008928773683881598,-0.04563279968109731,-0.06671495086429055,-0.015378540705509845,0.09706847316794931,0.03505800858433986
PRG4,0.014376903909467009,,0.03617305748448437,,,-0.029969346841726304,0.10719358626805599,-0.001861663526752054
ZG16B,-0.012872716081495792,,,,-0.023116252800999246,,,
TGM2,0.03123375252495927,-0.03849627267969358,0.0005994660516338539,0.06384710867867155,0.019357639191704253,-0.05102139820534333,0.015079007506090668,-0.06602326954568162
VEGFC,-0.019767522007289772,0.0236513771618187,-0.013624001513394749,-0.01448708655503921,-0.02996325458825002,-0.035213774500462605,-0.03763857620623103,0.01394000081976562
WNT6,-0.0153405839888414,,-0.011890340550689275,,-0.021983559127683707,0.003911046559127031,0.04883442477499912,-0.018170863671138633
NRG4,-0.013498520878249477,-0.0067025505862808995,0.02756879309119027,0.09203340565388508,,,,0.0012821791745956164
PMCH,-0.01870351575029297,,,,,-0.027811946814298494,0.053605498034861754,-0.027619186979781166
COL9A1,-0.014098219857977906,0.034589724167270054,-0.01811082017015707,0.032122890200200115,-0.05205068907482673,-0.011839555605061976,0.11431991889016106,0.0022852707481651395
GDF11,0.03883024763958079,-0.015741754737295176,0.02769266874015597,0.00031323120361496996,-0.050874858446439325,0.013720789183209766,-0.03190148688287569,-0.04659799828607791
IL24,,,,,,-0.0207359173621969,-0.017665092543127703,
SORBS1,-0.039191734242632156,0.006142620010693701,0.0016619079512492079,-0.02652836683371563,0.006387785046419026,0.02524926536397052,0.023316056952837515,-0.02163091802820369
DLL1,-0.017105573705477474,0.03985858323167263,-0.038554701253407944,-0.0756577866438137,0.053847935329332026,0.0036063775479350225,0.12920833870291346,0.07340864604765808
TLN1,0.0011112721313557364,0.01559511872037426,-0.024918206363028536,-0.030872801693912804,0.07562278113503418,-0.07313701531478839,-0.005813001526155257,-0.05137851811873157
COL2A1,,,-0.01109288188633645,,,-0.034851522617922175,-0.04604063505152901,0.00041507312432775405
SHH,-0.011525597545618283,-0.0110834800886106,0.14809323417529166,,,0.028486354400261014,-0.0007384511413083201,0.017727616419405793
PON2,-0.06116498593104449,0.024563619869444615,-0.031793271461546306,-0.028154102635512913,-0.015903259737489826,-0.01629984551486935,0.033309578301838554,-0.011871788720747605
ICAM5,-0.017963461817730373,0.042222781223527316,-0.02067577165731782,,,-0.04099687790209281,0.022358334381978293,-0.011368675331739218
HPX,0.022417413226530118,-0.009653098781984396,-0.013701476618997963,-0.05563186741475784,0.036883604285103455,-0.04270540283577985,-0.01812313489075921,0.03580472840796653
SFRP2,-0.01312640657706321,-0.045088726562104234,-0.02076891687465822,,0.00969254836483522,0.057203188992582185,0.04982170879286449,0.0019408169136349812
CD70,0.02933603635767531,,,-0.04641128573534292,,-0.030126521404497477,0.02421505277911638,-0.024195336889524036
HP,-0.0029173859779157633,0.06867251852962167,0.04171258220011306,-0.013526197409764797,0.0523069870710288,-0.02376858644498802,0.043915877688457304,-0.055058100329680934
CXCL2,-0.008348595648973386,0.029374815552864832,0.10653240995616466,-0.04212934466462474,,-0.010273286754019421,-0.03052601004196517,-0.043309064843833914
NPPB,0.07304359778747434,,-0.013624002504307446,,,0.04090462551223696,-0.01899600304514455,-0.02242174968215446
CCK,0.0304172820520906,-0.011572345354854798,0.027051267937918094,,0.02145728287380155,-0.00436567223301748,0.03237705100486421,0.026274928017122473
SEMA6A,-0.0547245298647841,-0.02419521286333639,-0.0038732870611685854,-0.06874826917868634,0.020108779480440736,0.04918886740856918,0.07754721732974898,0.035690846956754334
IRAK4,0.0007152242141509356,-0.040259038723057895,0.007392047215703243,0.004322955552808851,0.02148814344067552,-0.012171062798647606,0.04653672169069048,0.00714387595365684
GSTP1,0.02595018485567334,-0.006670255424305016,-0.03419699699873399,0.09883846208098893,-0.11179369825306842,0.0395429583844337,0.05620214295375585,0.055959491855262236
VCAM1,-0.01535389469980516,-0.03816806472142206,0.0038016683358931287,-0.03527336312409847,0.02013838716473882,-0.023487994190481372,-0.0399998439895016,0.04420255801436274
NXPH3,0.05102830243281718,-0.028034829869301094,0.013582951108297879,0.03195157201253591,0.009118459330445002,0.033385890268130304,0.06072066119881899,0.015521876539188224
MTMR4,-0.024492421473440915,0.021512913827820248,0.021680157500282772,0.013181613349676201,0.03042231491737024,0.04869895639714032,-0.03050864807409256,0.0598830801958978
LAMC2,-0.02576173401921915,,,-0.04276396097213491,,-0.025492918814104298,-0.023199223238978734,0.04303303745238149
IL10,0.011825137896784,,0.0957260022263767,-0.03570745799612841,-0.001449361384189315,0.006174544621821595,0.031120288249274687,-0.007959786728095782
SEMA4D,0.005567852632803169,-0.020325055531517644,0.05093440877924216,-0.02737245843315757,-0.042817391608348215,0.024693406272593924,0.08560608568582721,0.0042839360254080085
TRH,-0.016792348805361634,,-0.00126975398043728,,,0.0021912020126323606,0.12635085348734848,0.06699516828203722
SEMA6D,-0.006971454119867383,0.005217898017372631,-0.002957761615566127,0.16739080264880507,0.07874276396898276,0.03842447766291883,0.031008749626657676,0.09255879647104691
CEL,,,,-0.07569244059618366,0.05498851449126323,-0.004569994060277811,0.0007830270551425053,0.04796154817428434
PDCD1LG2,0.04321579521174437,-0.03490288157353573,-0.020861713066098214,0.05881676118559614,0.07331960388522772,-0.00010459575903506056,-0.006539747989390739,-0.03831828428063073
SPINT1,0.014794894811505439,0.0757619686198208,-0.017900249900203072,0.02692922462090455,0.023242905070364164,0.054908975298975905,0.07670351701905558,0.09569475525666316
CTHRC1,0.023775343443726376,0.05835557623172526,0.019876694248659905,-0.04895218030377368,0.14796237605196474,-0.034520692522471814,0.007751733403514169,-0.017128682688451607
PODXL,-0.030379590259401724,0.004453139886366976,0.009006407922419864,-0.0378708820548059,0.06511483043595143,0.07225035734607255,0.0002763700515257746,-0.0012706215227599159
JAM3,-0.024782990522451084,-0.01623733397857034,-0.022091960587491008,0.02813690574722198,-0.04565250314056341,-0.02268909849171792,0.00957086008030952,0.04719420364717697
TGFB2,-0.01028159168682765,0.00623015120723896,0.03743265323793137,-0.053697486472338754,0.13228194571969762,-0.0019589119191892176,0.0910162077463847,-0.029415271014722393
COL18A1,0.015183597209545105,0.08049296662677886,0.01830966685612505,-0.10178213845786727,0.009859325935878984,-0.07900901008671246,-0.006939433771841975,-0.021217157959502547
NODAL,0.0025916816492669785,,-0.01872991974170533,-0.043875164759104114,0.07910283293202204,-0.030998127731055446,-0.021820550526389225,0.03222636344604358
INHBB,0.03494072351263939,0.021811411804703723,-0.027385099076520605,-0.010639698874826978,0.1065895137813285,0.039349389761730406,-0.005772281980300323,-0.014023521682783036
LCN1,,,,,,-0.032971519300519225,-0.0010969085554111766,
ARF4,0.0670102947755375,0.04797277490900294,-0.054194889452454646,0.008012753340173536,0.08207078998168717,-0.03165032198185466,0.08765337576498093,0.044552060801110405
CXCL14,0.048874146199039174,-3.6928749504127086e-05,0.034984043331136964,-0.08978539295297533,0.09453937198585627,0.037353013635151186,0.008721528063089755,-0.06465898284845038
LIF,0.11245934317030634,-0.011443968981846825,0.008667577715550255,-0.0035213066400718897,-0.017251093258073166,-0.011629316559779572,-0.06485747083126889,0.04174007395793966
IL17B,,,,-0.040834278787158826,,0.03078902740808561,0.01685141271674426,0.022890204645535574
MMP1,,,,,,-0.026709545677501414,-0.03396509333738375,-0.013894103354443335
MATN1,,,0.10755664601748724,-0.04461995017680554,,0.0017217846438610375,-0.025418357219519877,0.039498979357867656
ADAM28,-0.01077213836991984,0.03543177139836842,0.04083501936764113,-0.007052129227077147,0.07775708929356125,-0.04511300834618507,0.04062508401193037,-0.0189258468698695
TCN2,0.01453541879147549,0.023573765750489927,-0.04359377800312209,-0.0517947172329939,-0.017687994432790424,0.036345486863143664,0.07999582538205834,-0.0004387041092483606
THPO,-0.023382486069324127,-0.011908536475626438,-0.011092881780147503,0.022955862144810546,-0.02384391468902012,,,-0.023225151051010775
CUBN,0.027218777495196154,-0.017235308965143116,0.012570299996081663,-0.029746795154926318,-0.022970591208271614,0.14016375080163704,-0.01619557886416617,0.01857368808082526
TIMP3,0.07634374546882433,-0.008703653117659822,-0.020682972676979196,0.01523158015010197,0.05563891623229374,-0.06462938059543422,-0.002308936674209065,-0.04763416858740739
PIGF,-0.02355023048348905,0.0312098240100833,0.048383314842368554,0.009641015253139372,-0.00953727296937077,-0.03717102188070577,0.044039818934355025,-0.0013964524128352467
CRH,0.07460241236099782,-0.021546016386794715,-0.015172205132912689,,,0.00336747132960389,-0.021189672701201152,0.02530035678418377
BDNF,-0.0006128183865077999,-0.019372275839814317,0.014721637549896721,,,0.045189716591694296,0.03410423012801218,-0.00921486247552304
CCL5,-0.038175042326139295,0.008073423767151927,0.02908601513084697,-0.033173951127578434,-0.03379230856937081,-0.05358002115039364,0.011855256757083382,0.00236587538080819
GAD1,0.04590603877845563,0.0018382745711880341,0.021725357355620218,-0.026882159412630877,-0.0761372236276846,-0.01578897473258673,0.0324953834172098,0.03124996754599767
COL14A1,0.027035183253884994,-0.015598516254180348,-0.00879606291925784,-0.03184421336215437,-0.007831410037210263,-0.0014162930336617022,-0.03023740487641574,-0.018289647244961904
HLA-A,0.0690749946165975,-0.06726902270824639,-0.04796440118475649,-0.007916634142012012,-0.00019489675447965476,-0.009565676837013797,-0.10286961383313113,-0.03686286626210814
CD5L,,,,,-0.027217173378996956,,,
FGF18,-0.010328517644222655,,,,,-0.0080225222656406,-0.019082803862391976,0.08040595690993436
ADM,0.032934383845962624,-0.00507996005901942,-0.009556418606144574,0.11127919181962036,0.11228371486915552,0.05400842814110902,-0.10556472208944408,0.03920521214899696
CCL15,,-0.009124685530391592,,,,,,
GNAI2,-0.007517941579005774,0.04075628708270173,-0.04701499409133754,0.10348743936359049,-0.02471634166939265,0.006842673194755395,0.036693822205016796,-0.008998453319287017
HDC,,-0.014497111456298676,,-0.050923477215402774,,,,
COL11A1,-0.01894065400089226,-0.011464469481346343,-0.033423639780834034,,-0.02692204780845099,0.057017668853959244,0.01760891751346889,0.02272079118400115
NUCB2,-0.007631814120365438,0.025540820811192678,0.053626387169534356,-0.018038318648857417,0.09192856845162593,-0.029009302887892482,0.0236524417512796,-0.04855243546996356
CXCL1,0.08717200917627159,-0.010836839287548085,-0.015048830667201127,-0.105095082646559,,-0.03794658229384287,-0.03268630558542432,-0.03670771750794991
VCAN,-0.018360051025912066,0.030169371652279165,-0.018228401367607148,0.0747762120132075,0.011150839452493531,0.0013851273268374186,0.013675208179014525,-0.017373972247227306
MMP7,0.06340068719717254,-0.0209344258489743,0.06112712613557637,,,0.01249907521936519,-0.02895744657281713,0.02220610746919431
PTPN6,-0.03704869506958206,0.005033382354608202,-0.007076463981302051,-0.052102609508342085,0.027875239322246947,-0.013869455160120761,0.09856895095200367,0.021855246721163336
PTGS2,0.041443519723099856,-0.023111673897379836,-0.025605077412101787,-0.01023283982949073,0.048969565923802284,-0.01997864556884448,-0.06471020068964013,0.0019140560625326064
XCL1,-0.011237796837010353,,,,,,,
CD58,0.03082767796938391,0.026056197368428242,0.005240470764635756,0.022594943412115157,0.06165847264946398,-0.02009268420481228,-0.006601245223854461,0.026581621511430998
TNFSF14,-0.024369566043639365,-0.010584740405268963,,,0.12184572651409979,-0.010475812518045045,-0.010432304680119513,-0.029895396642096384
CNTN4,-0.005938064425646132,0.03523324400787615,0.08903061169417391,,0.008261743171560353,-0.04596621354621085,0.09076438388247865,0.0014908877068429138
NTF4,-0.01421532086940513,,,,,,,
INSL3,-0.010328515618344204,,,,,0.0009057406685907713,-0.020355900830171903,-0.003557113610543777
BTLA,-0.016394493168255073,0.07212697586524061,,,0.1271144718498618,,,
MFNG,0.0015823334174249494,0.012701709685974191,0.01531949824508641,-0.047396924574317,-0.05824350828617193,-0.024064088590011863,0.06752332648858694,-0.006306408466782623
ICAM1,0.03797596744689037,0.02321829426873532,-0.0012746821285072305,-0.08777149946904324,0.04744014175900654,-0.02146618793274443,-0.014536744265374888,-0.001758300484761728
PROS1,0.013486866120907161,-0.035368581013919036,-0.006194281116764313,0.01306243181143224,0.049466740969173785,0.024145277037038716,0.00570834479116612,-0.011416608374048332
CLCF1,0.04397166857604855,-0.028908464678779645,-0.03303521327696545,-0.0053762856414178,0.008811082132472468,0.053150523650858976,0.051052735448749255,-0.0298218056566042
PSAP,0.04603976366448991,0.006973213682054054,0.01594114884248547,0.018818924219856793,0.0886741131153692,0.0043326586486080254,-0.06839021227424669,0.004954278811425197
EFEMP1,-0.053529995903454294,0.002603004275072501,-0.022884532243068127,0.008980924185591974,0.09401825402520003,0.06961397981206528,0.04485873785502635,-0.011926033121056284
C1QTNF1,-0.036856952229411266,0.040081074848870635,-0.007847521050451993,-0.02715166664094859,-0.017685209545822214,0.047018190572990885,-0.06785755629471345,-0.0017194728051766034
ALB,-0.01833680490131386,0.08073109712292195,0.07698407105313863,-0.04000868605509686,-0.0438051108745916,0.024051678117174447,0.036879004322779754,0.06428392123832821
CCL13,,,,,,-0.020143192913287943,,-0.044734435458533034
EFNA3,0.007048131752443014,0.01365421016349372,0.05687287274699017,-0.06708224988575665,0.17686831770283915,0.06580786656573362,0.03414078261342002,0.05031971507829855
DRAXIN,-0.023723745275841302,-0.009653099766094669,-0.004549076683289849,0.02021821812963384,0.03712634617241875,0.03494117327590943,-0.05218951472615191,0.029731202650605148
RAET1L,,-0.011561759412787111,,,,,-0.0206067365275006,0.006699757211020821
NPTX2,-0.03319866070194421,-0.030782886403835683,-0.018159686062027745,,0.009726362939223014,-0.010146953069314646,0.0438868396189927,0.027596477857508246
FGF11,0.028900039313542025,-0.021879684864590854,0.005648104172592357,-0.008189254747366027,-0.0119539154535819,0.09031286043384346,-0.027718667978942735,0.030831977301725443
CD59,0.028500408674883272,-0.00033117862518551453,0.008553183367528649,-0.04447960858205816,-0.07340305009689593,-0.02011878567371978,0.03752230822469589,-0.03215899711703312
COL9A2,0.004789740698741926,0.09547855971939466,-0.05956754834973907,0.014385005109201394,0.005992648920597537,-0.0278030952902307,0.10271956847509352,0.004284961403652004
DLL3,-0.07483988654679088,0.0646664796594027,0.004796495183396559,-0.07650609833623405,-0.009402930055371085,0.014326548128321336,0.12001594334871674,0.03131674305465008
LIN7C,0.016527832582565467,-0.052660029159008956,0.00859957669704751,0.02184234380981188,-0.04122900900316668,0.031018991083527365,-0.0023627914031856888,0.012455499967843621
GDF7,-0.002293859072502712,-0.010584739993945932,,,0.09099115957842607,,-0.0176650981397867,0.0021476726579028505
PSPN,-0.008812664047336084,-0.0010729029606365422,-0.023912904920940132,0.10579284690958445,0.08886002409696674,0.03999597979372065,0.0745168790120861,0.07639866100503598
ANGPT1,-0.017037375425802567,-0.000751454871921421,-0.017580196996989855,-0.018037975253305208,-0.017523808514637255,0.03186286220960235,0.030994075461847913,0.026966332067632607
PNOC,0.05351148869335861,-0.004485531229956544,0.04002017477086264,,,,0.024723672163216658,-0.038435993157332274
L1CAM,-0.0274025517497844,0.02288869647231221,0.06062603478462273,0.0836819279451531,-0.029998939509429924,0.05905509203215273,-0.036006311338963336,0.10431262850928195
APOA1,0.0014744639006696186,-0.017130385436646686,0.06817608146271055,0.020934518380179012,0.02407937886257706,-0.033004181178974724,0.012454555631470007,0.05853291626389337
PSEN1,-0.04415652315590144,-0.0504899091841529,0.05065998200119248,-0.012087789114084101,-0.07656823364408995,-0.056540615627409606,0.019213475173459782,-0.04114706141031939
CALM2,-0.035576740548865234,0.00931216347663394,0.04831216839170197,0.05358284482910824,-0.07492196536927988,0.029341070695424493,0.10702318379946986,0.06461080123865226
CLEC2B,-0.0027134748316746124,-0.015136371491486694,0.015561204135473017,0.011702380154121289,-0.00026639581758170796,-0.0583064310772158,-0.012831592052231817,0.012851962550529726
NTNG1,-0.010913377055367438,0.043022718886708125,-0.01284094223229323,-0.03950163968727855,-0.026573326011880137,0.07071756213428147,0.08365438614780492,0.023542105863735025
LRIG1,-0.03081766571138428,-0.01827906421054382,-2.0634992460650343e-05,-0.06247667601286278,0.05135986162588016,-0.02151370365849034,0.13760343589657562,0.039238555479928536
CPAMD8,0.03507605365608475,-0.019591478512725614,-0.020488403425965963,0.12147963367054013,0.1133993136765946,,0.0617365612459327,
