,UKF243,UKF334,ZH8812bulk
IGFL3,,,-0.017312741641292158
BMP1,-0.0363315679113159,0.06531612200722664,0.026935567819882735
NDP,-0.007413482740945095,-0.001931961361756821,0.04889768183626405
TNFSF18,0.08586549945818167,,-0.017854324866828974
IL36G,,0.09470397351040959,
RTN4,-0.020771036466245056,-0.05894069266693233,-0.008718918227582254
HEBP1,-0.027271356534479343,0.02260661304342952,-0.004380636564582411
WNT7B,-0.04901653370388102,-0.016577860248930827,-0.008665539616063422
PTMA,0.0134314805029718,0.006875021932594611,0.012997323420448462
CEACAM1,,,-0.025654800816887764
PDAP1,0.02238999542439766,0.025151904287997535,0.039057972805061444
QDPR,0.03353581431890451,0.038990090704799495,0.0019648311274760638
POMC,0.07601419141595378,0.08750909608098267,-0.017086890642103288
CCL18,0.0588764315924104,,
CCL17,,0.03483904400700748,-0.02282584978319213
VEGFD,-0.031732650625611536,0.03146573798085113,-0.02407422633828101
TNFSF13,,,-0.024477771982583166
WNT5A,0.02078452762527575,0.07731884549218586,-0.04909973407981882
CXCL8,-0.014229149312439213,-0.044398800379692384,-0.0324077310080001
GRN,-0.04210410799177139,-0.04537803989190745,0.07645184171704099
MIA,-0.01701266531585384,-0.02022412048087085,-0.0122808415859082
COL4A4,0.004023580803456421,-0.019618147163080645,-0.020165680252522515
TAC1,-0.0400079342912574,-0.034767462503046694,
RARRES2,0.004217458567282221,0.0646639600737748,-0.0017332320552143382
FGF7,0.018346433636559124,0.006011958319033866,0.07687993539367292
HBEGF,-0.007556783319415709,0.03998625403140093,-0.015834223113017395
CSF3,0.005839144192447363,,
PI3,-0.03784293568002797,,0.0835492983908729
PCSK1N,-0.01505590768353602,-0.02591339538064677,-0.01241976196751713
SFRP1,-0.00230903260097967,0.04033940043001122,0.054843560285727774
MICA,-0.017752715723625533,0.03623293004626793,0.030573611887910475
TG,-0.025464805891499916,0.047945803134598404,
ADA,-0.037658287827402694,0.06389520032042123,0.01210463040127195
LAMC3,0.0830102092721085,-0.0048655843470401545,0.01910920662909
NGF,-0.01840409164303456,,
TNFSF15,-0.022768158255760992,,
HMGB1,-0.017518666217325077,0.008043238827069608,-0.06292262653083362
ITGB3BP,-0.03067129810719532,0.09339536761231156,0.07696807135385533
AANAT,0.07710348256637865,0.017451152305460616,0.044314552750990624
RELN,0.0050438527341027115,0.011691926065848639,-0.03530941325330267
IL15,0.024991169979865606,-0.017141912681813906,-0.01929385192443894
BSG,0.02624354465124182,0.03471976953485992,0.03472024415919883
ADAMTS3,-0.06036538936113953,-0.01628922963801204,-0.030662969391905912
CD34,0.013263194958246129,-0.03969792329716663,-0.018328875723025218
PLAT,-0.012156013960578372,0.027464323327869945,0.025909562846247024
LTA,,0.02160323087651042,
CKLF,-0.049060609926809974,0.023860808616525783,0.014995783837986741
CD24,-0.003098678326271824,0.042370882356161405,-0.01589348880017604
HSP90AA1,-0.03965337328626663,-0.04406077006681098,0.08664615756696607
BMP4,0.03639111681543175,0.03065417239780105,0.008193016216459917
SCGB3A1,,-0.011961401453576204,
IGFBP4,-0.02122228271967311,0.03346317733480959,-0.014462755691829105
RSPO4,0.030065845795015964,-0.02377853450757518,
LEFTY2,0.023555986301227353,-0.005470651402356364,0.0788135847239355
ANGPTL2,-0.08788926905756612,0.0530476356799622,0.004546272314682173
LRIG2,-0.018432271829571117,0.0269095914180031,-0.05896735188095439
ICOSLG,0.07777843011662251,0.07113086349528018,-0.009373700859922748
WIF1,0.012266979744780365,-0.006913481643223348,
NPPC,0.010492822733309034,0.03202221838243316,0.010147283614354047
LYZ,0.01655552887376705,0.00801562242489796,-0.011668325243680288
SPTAN1,0.022697051968306455,-0.007674624824472211,0.03627889284435528
LIPC,-0.03367785833705307,0.07974697265262139,-0.016637857646192893
COL8A1,0.012082413020808506,0.061260420802458936,0.009737606839999155
GSTM2,-0.047808104522140495,0.06924644306646564,0.007311918096260363
SPX,-0.04222935964851415,-0.04667670819793182,-0.08174643866105473
MFGE8,-0.026543633284984523,-0.01183176740197591,0.039396913736265804
TGFA,0.0548672897000914,0.10397737591522654,0.013719684124123102
SLIT2,-0.01730948724565157,-0.003726844591640196,-0.014754349246018858
PLTP,-0.005644477925756353,0.056189184098550414,0.003573094383098694
APOD,-0.03279060227370599,-0.06374213541476333,-0.05412599825608759
B2M,0.015464728900358883,0.0313791012326302,0.008170774979707444
OMG,0.04439491628387699,-0.01009799946780775,-0.0025476922889460245
CXCL3,0.0643064469641352,-0.012345282821885673,-0.01988299065831125
CXCL10,0.07010136582270357,-0.019618148402464477,-0.026786629560741074
RSPO3,,-0.012900582616851187,
CORT,0.06719292694132886,-0.01385502736449199,
