,ZH8811Bbulk
BMP1,-0.013883147703286679
NDP,0.041043652643297825
RTN4,-0.06262022826312025
HEBP1,0.04619904539925463
WNT7B,-0.0186348058962375
PTMA,-0.05009891815786472
CEACAM1,-0.015399749879281405
PDAP1,-0.01474397789358369
QDPR,0.048867011418798144
POMC,0.019601662178410847
CCL18,-0.016198792540547055
CCL17,-0.022230505738322217
VEGFD,-0.015399749879281405
TNFSF13,0.06064413726177781
WNT5A,0.03453136155165759
CXCL8,-0.0615207190986171
GRN,0.021166927341361157
MIA,0.09305602661610322
COL4A4,0.10964883471028201
RARRES2,-0.028193897564213546
FGF7,0.13841339396923552
EFNA2,-0.014636431661607292
HBEGF,-0.01098483968399419
CSF3,-0.04094677391468121
PI3,-0.08618110352117395
PCSK1N,0.03156251357236784
NTS,0.027562488274058793
SFRP1,0.046226293580537536
CXCL13,-0.004102588018780064
MICA,0.09410904850614275
TG,0.07225522099705643
ADA,-0.04208563454467419
LAMC3,-0.021152407623641484
NGF,0.014083129440708273
HMGB1,0.003654567900282286
ITGB3BP,0.03449343778704672
AANAT,-0.019696672802906698
IL15,0.06347428696097925
BSG,0.03216617142893666
ADAMTS3,0.07356616546615387
CD34,0.004516197032571213
PLAT,0.053794792373540415
NTF3,-0.00411413861687128
CKLF,0.08670519789560718
CD24,0.019282080622076186
HSP90AA1,-0.0883621628445032
BMP4,-0.0032012450263119684
SCGB3A1,0.2142162276411714
IGFBP4,-0.09464546753224086
LEFTY2,-0.016829266724818374
PF4,0.016399470600202262
ANGPTL2,0.06106549645709599
LRIG2,0.016396770401114383
ICOSLG,0.02436302495831438
NPPC,-0.025382652534365703
LYZ,0.011184581980550834
EREG,0.014531677021874531
SPTAN1,0.04592228070958465
COL8A1,0.025510696909616538
GSTM2,0.0013665132836216476
SPX,0.031098516989004257
MFGE8,0.0029781327708348804
TGFA,0.021961743179699973
SLIT2,0.00787140492422854
PLTP,0.026182509919086713
APOD,0.0592147959290434
B2M,0.058123064574697465
OMG,0.061045267123675195
CXCL3,-0.026017646231457175
CXCL10,-0.017993810298774362
RSPO3,0.032302265625640765
CORT,0.10134283266069528
NCAN,0.044984872716075736
PRG4,0.05863159717665419
TGM2,-0.029006779084548608
VEGFC,-0.02812790267653325
WNT6,-0.02609105460941306
PMCH,0.0852128691155837
COL9A1,0.08930778961387206
GDF11,-0.036354178193051506
IL24,-0.01320140276036241
SORBS1,-0.010875235424626529
DLL1,0.11605623282206418
TLN1,-0.005231081903329591
COL2A1,-0.034406894001500585
SHH,-0.003666251147409572
PON2,0.05292103512914616
ICAM5,-0.04213404326062949
HPX,-0.002973368363347163
SFRP2,0.010982520230357234
CD70,-0.023874286504696175
HP,0.05269620439657536
CXCL2,-0.08900368302775848
NPPB,-0.017914633712643124
CCK,0.07489288201739959
SEMA6A,0.033194116758294125
IRAK4,0.05947835072918312
GSTP1,0.04014148354665896
VCAM1,-0.062233450944036706
NXPH3,0.06797508552379328
MTMR4,-0.03312889270350796
LAMC2,-0.017337146066889055
IL10,9.11164019902526e-05
SEMA4D,0.06877175644468407
TRH,0.053627216817946376
SEMA6D,-0.01008715493944291
CEL,-0.021553040555284845
PDCD1LG2,0.027052783444839766
SPINT1,0.019703264659826882
CTHRC1,-0.060390185205535414
PODXL,-0.01607075539391077
JAM3,0.016175071086849773
TGFB2,0.07292275158896225
COL18A1,-0.09267779951797492
NODAL,0.009031472162753445
INHBB,-0.013372951522630162
LCN1,0.010988301035181522
ARF4,0.06811010981565233
CXCL14,0.012089246887656816
LIF,-0.0010661881438770678
IL17B,-0.024657408900843104
MMP1,-0.02538265088877453
MATN1,-0.027237885941066204
ADAM28,0.03471683919316066
TCN2,-0.02143346917462962
CUBN,0.038251687171387445
TIMP3,-0.07441769169606159
PIGF,0.07367247852263337
CRH,0.005586845183456296
BDNF,0.0775040155890789
CCL5,-0.04295496190720471
GAD1,0.03173748122647896
COL14A1,-0.033302088952978245
HLA-A,-0.10990418150487664
FGF18,0.009039101597958888
ADM,-0.0714320447576427
GNAI2,-0.028273559703037247
COL11A1,0.04738268080807199
NUCB2,-0.032503830508878485
CXCL1,-0.04053043353998405
VCAN,0.012611048971239039
MMP7,-0.07121660430195101
PTPN6,0.030773255490658156
PTGS2,-0.037815434763369384
CD58,0.006554918686911289
TNFSF14,-0.02620757050681684
CNTN4,0.00893234014141925
INSL3,-0.015212286307191647
MFNG,0.049518465763137585
ICAM1,-0.037983243972692274
PROS1,0.016174487566539938
CLCF1,0.008030368198307627
PSAP,-0.0663425834204557
EFEMP1,0.06407512940572911
C1QTNF1,-0.07142614530400353
ALB,-0.023426701852265586
EFNA3,0.06630170305017295
DRAXIN,-0.06030452121741923
RAET1L,0.010978899402534562
NPTX2,-0.06031546055583841
FGF11,-0.010361333782223068
