,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,,,,,,,0.06285078064206534,,,-0.02149756742760431,,
BMP1,0.007966835804536585,-0.06548332185748401,-0.019553237357958643,-0.0605112984639674,-0.04612400474621952,0.010296421570326598,0.03250044190130961,0.018386212569353164,0.02486727916172165,-0.057306481079626916,-0.04308065039256189,0.021955468085250215,0.04332043561742669,0.0280962846347802,-0.003983362895039288,0.008205329806501939,0.0006202070384479043,0.030173060153496026,-0.09361236303586229,0.1039817404582846,0.07481465617156648,0.06771231768789973,0.07394384349275324
NDP,0.02017759948611612,0.022851963305428147,0.023636099034192115,-0.013319779189954467,-0.028394818831668098,-0.02118418584754949,-0.03104175516743436,0.007614163891006134,0.07717503562147009,-0.023515456531445517,0.019223010487368023,0.1043359369667548,-0.08891888154971966,0.05354429414759175,-0.0010149029944911522,0.015649901308258822,0.05250210868231943,0.02918687330023114,-0.028118378744645407,0.00036138171316725954,0.06454309403728678,-0.00039866840845817307,0.0767453241632292
TNFSF18,-0.006635174458712253,-0.004115390412111104,0.06588130857503177,-0.029361832865148613,,,0.035391515285955015,-0.017103081492147103,,,,0.08637737268176893,,0.13471463097239939,,,,-0.005058211906091275,,0.013473731902585375,-0.021979403822554033,0.0053364395977327,
IL36G,,,,,,,,,,,-0.03011834704734018,,,,,,,,,,,,
RTN4,0.0007150230755455908,-0.03535769016033873,0.045609849400231293,-0.008223456509057654,-0.08464934502914151,0.04156551428148421,-0.06448688874323112,-0.012670947698947886,-0.0564877338876488,-0.026273476219302625,0.0432490470545179,0.06450018745853689,-0.15917032876682963,-0.08147820697589211,-0.025460494996224207,0.04222421752186959,0.00930222469481346,-0.07815353667298842,0.24420811558897848,-0.010557188337333248,0.13251706348239412,-0.01399888197535465,-0.042598290171074145
HEBP1,0.004975159753457058,0.027800623892347182,-0.018560629624797494,-0.037233799638487095,-0.01436267399613235,-0.022251881323779015,0.01869557887770101,-0.03618719443473825,0.0014215768610453992,0.06120861435871247,-0.005120668111467445,0.04773489682597715,-0.015377521600331932,-0.024220486356171102,0.026306571761862945,0.07300695332740735,0.05919444464367812,0.008457124090605804,0.027874931826896713,0.03186550459284997,0.0602720824373327,0.07826103421732071,0.13748022795554435
WNT7B,0.058747844826647244,-0.06115725707867032,0.06780530664359369,-0.018238660395523108,0.02408162736257847,0.014633134007983368,-0.027681929176731082,0.13305333464992974,-0.01827711682385777,,0.022696920636534182,-0.0013856702069835357,-0.01606657864262361,,0.010861824706149803,-0.015478260030470408,0.06211364286094808,-0.03314590609743884,0.014934368838609578,0.03149612347407687,0.08347983417060476,-0.001469731412532733,0.0020806724289149417
PTMA,-0.011386040547666206,-0.06557890945332846,0.004505357552251349,-0.06372415260804673,-0.02552803269531378,-0.08319431888556181,0.11920242863289426,-0.021623835692615025,0.03759621156442011,0.06797166669794365,-0.06534562272691692,0.05399408127755411,-0.13614921352522708,-0.035068310165917514,-0.1087957964320382,-0.10587835747650474,-0.0019891032011202544,0.03657944826819687,0.047582913697402106,-0.03957606935683947,-0.15522017453880632,0.006145168349188133,0.13404987800068072
FASLG,-0.036613540277538145,,,,,,,,,,,,,,,,,,,,0.12517295724570576,,
CEACAM1,-0.014949530930533046,,-0.015103919609004765,-0.013997074872008339,,0.07852126779467528,,0.015704343966772866,,,,,0.006704651319825099,-0.01869235176566879,-0.042288829531444035,0.002696924507178737,0.05039839443389924,-0.06333640785973138,0.01492561358529693,,0.017337392303665756,,
PDAP1,0.017356685725037006,-0.02150137420983877,0.010795330856875476,-0.0518448126802431,-0.029441246371243797,-0.000734705004263237,-0.026672850537180666,-0.009474436413361704,0.020704858480174497,0.038433210911589605,-0.06156805398545166,-0.04575936370119323,-0.02075811245216207,0.15969661517503253,0.03397937353436465,-0.03138808401835167,-0.0231273864858795,0.058980220662349384,0.015732221769518263,0.06028650320869304,-0.008254353911521834,0.07425875741524095,0.13873809660402855
QDPR,0.022371390227971882,0.029565508518304424,-0.07580123890387146,0.0009088525872751168,-0.03243867890444097,-0.010500013871433003,-0.02040725914792107,0.010861665571375818,0.019141507333767,0.08823945318008809,-0.013396876629068414,0.027585229968231234,-0.005817680243032665,0.061150370172044465,0.010059074113714383,0.042624753417802995,0.04530150114241565,0.07313738798948365,0.03480823683200952,0.03539846010408186,0.11973220054091288,-0.05597092358133984,0.19494779641307944
POMC,0.009269190881232063,-0.02643606097154109,-0.016202820991872365,-0.02487056891787529,,-0.026175572765842384,0.005946619421158294,0.03613819558197767,0.015227766723666896,0.008553565110448257,0.032898435770606874,0.06834350860794497,-0.055252679786623016,0.06696805799062179,-0.04675421431009522,-0.02530787983420322,0.014704524084292014,-0.08527953642609996,0.013926782582341552,,0.05084056229375072,0.06277034731854861,-0.01055181784820435
