,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk
HMGB1,-0.010700310628981502,0.030823862175629223,-0.053825474880687126,-0.13551079978893138,0.05469913837603406,0.00824380997010031,-0.047982426219324276,-0.004831690146089146,0.005722227912554841,0.01077609589026753,-0.002194899651221804
ITGB3BP,-0.00794199530084066,0.04024484879905739,-0.014479084109090996,-0.10796288114302618,-0.0018737061000099464,0.004369869725538384,0.011404014890031745,-0.10147524350755163,-0.023985745180146463,-0.031352822149911086,-0.008530687252404712
AANAT,-0.019473343941356556,0.013615835625947627,,-0.01565727525212391,-0.0008078301651482298,-0.007495227304810656,-0.03273301521233735,-0.015589992793447739,,,-0.01181196953457691
RELN,-0.0009735872813844579,0.09700054566709278,-0.0016148921527713203,-0.000515322693459671,0.04944343299174174,0.004566525131219289,0.022210707265627853,0.08217691351019776,0.014723203240016572,0.00040351347053691627,0.09716072608748977
IL15,0.016055542472138966,0.022743322621014694,-0.02686146675112152,-0.04084055413155867,-0.0363754864686605,0.0051028782033967724,-0.012609534560530135,-0.014458997758177258,-0.027153114889797512,-0.03671910157513324,-0.036459129226446695
UTS2,,,,-0.051647781528383827,,,,,,,
BSG,-0.011036772606470853,0.013430022731250497,0.0792692707322762,0.029060881564023325,-0.010236192434747932,0.01153466008019828,0.06016554581928198,-0.08676032823609282,-0.07354864056664764,0.026477893279972284,0.02986543478299104
ADAMTS3,0.004106758454086357,-0.01733049504375107,0.020173114328413743,-0.11947928890200338,-0.01206064753585092,-0.032362306216763205,-0.007015210531661062,0.006106666981553436,0.018837954853277168,-0.04221622590724499,0.06734438336591565
CD34,0.01195012926532649,-0.024611302598088733,0.06846121752357504,-0.05869782598297992,-0.0002634337580864203,0.07252564006833712,-0.05208379070774747,0.04928573841955927,0.06136734036891881,0.11041134862370978,-0.005541840140395954
CCL23,,,,-0.01781549380805954,,,,,,,
PLAT,-0.015647240139071896,-0.04050895616086264,-0.07030280588237524,-0.13272773334090948,-0.12957114912873355,0.015835791244686735,0.004777990241619917,-0.05226258552447921,-0.07247090950504868,-0.036304997690423293,0.035487472193333404
NTF3,,,,,,-0.017516324705460988,,,-0.028756171096360267,,
LTA,,,,,-0.0164648054574566,,,-0.01445899954300269,,,
CKLF,0.0011394269540035825,-0.019142872967532455,-0.06794116762582576,-0.07983607710000085,-0.021184031588033583,0.019626620302957577,-0.039905545320090885,-0.11036445755361605,-0.005952310200861003,0.012557213659932412,-0.037928220919737694
CD24,-0.008553949603389822,0.005642637031507857,0.04730507909328489,-0.0323834371701889,0.06709221606735176,-0.02216906954857757,-0.08714246071189577,-0.04769421860563638,0.02085893324069869,0.027419666161309367,0.05635071995199968
HSP90AA1,0.026899030024184624,0.08075109434535781,0.135236886917983,0.1164230054020483,-0.047222678458195194,0.0029145852284311095,0.1490474450560711,0.14286468068186187,0.06338601976655038,-0.0539812296127987,0.06828461267028031
BMP4,0.016968528287765572,0.006765570461044476,-0.005328175058194357,0.05324402055443676,-0.002545095054639679,0.05919060803069822,0.01050932993074223,-0.012320561000098967,-0.038573229214337146,,-0.05033192273960565
SCGB3A1,-0.01342204273968404,-0.024992747151270322,0.029079377460003917,,,-0.018035397401517987,0.07585359030720333,0.022997307079571018,-0.023116579340867634,,0.006721079889058845
IGFBP4,-0.008694077326125217,-0.04021870374539408,-0.026218265874696264,-0.04299980403650902,0.009795543043407923,-0.010102260777087892,-0.06810368415866877,-0.005916184495033813,0.02828287295680849,-0.031838578345615313,0.032005958058589794
RSPO4,,0.011620869227287316,,,-0.019149571098864924,-0.018035394763433125,,-0.020056908672888465,-0.01556803239853473,,-0.03706341891738557
LEFTY2,0.017298537409934183,-0.026686650469044584,-0.009351894139654301,-0.09218050141933382,-0.014184861937487681,0.04026908150716444,0.08667743933855104,-0.01784947346301705,-0.02117149554673517,0.02049704296625467,0.0828591287800051
PF4,-0.01392321478941061,,,,,,,,,,0.04587382322400924
ANGPTL2,0.00394790403827487,-0.056722380883067684,-0.07488150744089983,-0.09777983866922088,-0.0464625328916063,0.05420122456082172,-0.08502416620611282,-0.09074033978830755,-0.10760557528064374,-0.0024875583025172443,0.00037678763167901157
LRIG2,-0.04038742603349526,-0.03193247916287608,0.011353980162619277,-0.016168609078070106,0.00041456485046230927,0.024187815503869826,0.01715449653315772,0.028182793873477663,0.0014728071800449586,0.06923135000202489,0.09464262883161947
ICOSLG,0.02762959355244276,0.024230316198141,-0.0017975873585179037,-0.0552069172554136,-0.00034286194224376687,-0.025646709684782578,0.0015337873561692525,-0.0590705096415725,-0.049246746369494755,-0.10726086441498892,-0.05860897355035486
WIF1,0.002726978162191122,0.0800325074767844,0.0646240280327493,0.1240240254285416,-0.014777270446331604,0.01867313440618908,0.09971102934238024,0.07781572080711283,0.03629193111729372,0.07409267015333425,-0.05327653710383812
NPPC,0.0022359830471832282,0.17132154261941,0.07976074216106634,0.04899377555071927,0.0599913961751277,0.11349427864242796,0.01273257199016233,-0.08462640826314301,0.012068005248703318,0.10320534842166,0.07116213267442376
LYZ,0.0090393287828984,-0.07506138278087193,-0.008062347244360314,-0.04746517559607882,0.04634123673504572,0.0041497196846228,-0.18705087532785264,-0.033006528260875585,0.05694514742067342,0.11472038902582864,-0.05443424327918038
EREG,,-0.040592734131051765,,,,,-0.03581642492057257,,-0.019390246830498482,,-0.033426588907562144
SPTAN1,0.02153051354333723,0.06319434774723089,0.08019834886144532,0.14138464477507492,0.04499249591732041,-0.02871404741737984,0.10309256369584337,0.04155449093492704,-0.06027505498125542,0.02850611857314168,0.14501007157496665
PTH2,,,,,,,,,0.03911228323912549,,
LIPC,-0.017045674546731778,-0.02792737846888906,0.07165593118339893,0.010814925949696004,0.1011348277657721,,-0.011222421069685384,-0.022713736154086114,,,-0.021752269135361775
COL8A1,0.01811985919417976,-0.08568302686539207,-0.02536755600420439,-0.02910911162912762,-0.06284479769171455,-0.013097862449068881,-0.07807309492875057,-0.08448632420960142,0.0023267267845583713,-0.02218227152548306,-0.03932942841154841
GSTM2,0.05495693462633934,0.04844239472224559,0.006869674720704399,-0.02642629844072807,-0.03161568988814552,-0.02547754622374089,-0.05696646509765375,-0.020116339289906183,0.015871329075096526,-0.034463109522877476,-0.0625960491059744
SPX,-0.002481840995117336,0.10314471472205526,0.027169312348987982,0.049847539729463076,0.05827409949932243,0.04674122611590648,0.08049224177723585,0.10916396844629933,0.016348183054434973,-0.030548447907120982,0.08359198256249246
MFGE8,-0.002730371331389598,0.0394817624757183,-0.03782042772257994,0.02322564752693487,-0.024944610929057892,-0.03283859093957533,0.02776568900189578,-0.06902695095339295,-0.020175568978001712,0.11722732245529673,0.019805565164947504
TGFA,-0.027729224700604613,-0.05456560038342715,-0.04896794221146783,-0.06567203622042603,-0.0466140229082864,0.02066345123361432,-0.039050872332947933,-0.061265033338530395,-0.06759593682651784,0.03387874907633167,0.028984354515367867
SLIT2,0.08011855733667321,0.05414304681798868,0.03577682743508517,0.1432977629763333,0.05826102142617375,-0.010685862844760946,0.13453822718334973,0.10502144628850399,0.05481208121742991,0.03743893296922933,0.03071113325102317
PLTP,-0.003820785248463926,-0.0681952558010242,-0.06674561660834814,-0.09741862856811982,0.08117350536397341,-0.08303421943226261,-0.19588311551733847,-0.03136439390115582,0.01608812956373288,-0.025334877888554652,0.02247350073703792
APOD,-0.007295523325253369,-0.018868730683573576,-0.008788090049387208,-0.09392008473992448,0.0029919247379300443,0.013966142116065729,-0.07377707850994361,0.004295478097991992,-0.06603805503084302,-0.02978061934200764,0.05446264152724567
B2M,0.00224664008238912,-0.14628921685963195,-0.0963570491422973,-0.13785428900179902,0.010163680524547294,-0.04865293609764597,-0.19568195989386097,-0.13589605256827766,0.04954950354676868,0.09973869809202389,0.02457747956722817
OMG,-0.010492335067163556,0.05854202846610073,-0.05779674624806365,0.05300484747704537,0.09206256896503277,0.04031787382471898,-0.019092912137303106,0.08485822083717084,0.004723561005674867,0.1446471675948527,0.09466598865920077
CXCL3,-0.012694661333199696,-0.07022731686770028,,-0.020557253947846996,-0.06306244004590915,0.040086663654576214,-0.0031554295621002717,-0.010413097998981338,0.025335658473093336,0.030631974580859055,-0.07338780730719027
CXCL10,-0.06422356761870078,0.0448465803407363,0.0482351314786731,-0.08520245502220758,-0.059934947483852086,-0.02930908950993347,-0.004633998334412997,-0.016547672890188048,-0.02127228366213458,,0.19099046258832308
RSPO3,0.07741156769776637,0.20751628859002336,0.03273460648147768,0.018832222395681768,0.040961879077634905,0.03226849112646258,0.08996637315464134,0.11333136200554969,0.020982700037610862,0.17571946313146233,0.04862194001090439
CORT,0.032201622649130825,0.13260807712309758,0.023942438878769613,0.09178447220934478,-0.02077041495790771,-0.03830388806686293,0.016763668640828042,-0.02886824634385165,-0.01127335595391692,0.14069588874851077,
NCAN,-0.02731665785415692,0.1143697143741369,-0.028253932554891458,-0.036472476093415196,-0.022585616713929134,0.018757096168125063,0.1443622114461373,-0.10077633685285739,-0.013791279399549048,0.12340315712223494,0.1564759146490187
PRG4,-0.0201851513645966,-0.01999589039083096,,-0.0222719110633918,-0.024472391655297472,,,-0.012722256747266257,0.0036495261942191817,,-0.02833880467107236
ZG16B,0.1274071520074388,,,0.22190242811779345,-0.013082782585997165,,,,,,-0.024768871599370246
TGM2,-0.0071110066440766,-0.04589809946430395,0.031869530433784106,-0.0554675536485684,-0.05167296816969062,0.06557999428834976,-0.022298864732220352,0.08387293004562124,-0.010444758672598082,-0.041435601654850336,0.059281999660829914
VEGFC,-0.025629065340397474,0.06559587743723759,0.08768430707384352,-0.02936411637769381,-0.0188463673519671,0.045706136852284,-0.014362024934741612,-0.012983570118000382,0.017226601749421495,,-0.014668112977256995
WNT6,-0.02165617140501553,0.03931982708996383,0.014243525921020161,-0.02190150815028813,0.0878876245998052,,,-0.011331404368606109,0.01565547284783748,,-0.02559367555985499
NRG4,-0.012362173814290011,-0.002988906626830177,0.057096100672149715,-0.027741078120774212,-0.0030702418485121035,0.0024620916762180495,-0.03151193596248476,-0.015146848935946275,-0.020557990705587666,,-0.03848896251147746
PMCH,-0.014248070602812014,,,,-0.019149570174691287,,,,-0.011836442257400472,,0.06917035963472874
COL9A1,-0.010115852800564594,0.005753706383138065,-0.05297128941963706,-0.040517570818203036,-0.02681161293853408,-0.022526369349036873,0.08704513633113962,-0.017259474269915753,-0.04568371943475804,,0.04316269585260809
GDF11,-0.03475319007222354,0.027038559563193915,-0.07909540797923255,-0.06655243512930467,-0.04122871954411186,0.010959279862082408,-0.02021815893478168,-0.07164273367564326,0.027101525889902254,0.016043952912220452,-0.03082261544335068
IL24,,,,,,,,,,,0.0024079254001846827
SORBS1,0.04614346701190578,-0.024538689533962786,-0.031957482367452314,0.047907533150637026,-0.003124501857152225,0.023445080129190162,0.014124223487848557,-0.0587008059775937,-0.046232411810376704,-0.03652274723358542,-0.011120675011969111
DLL1,-0.0478192575760233,0.03604024855601542,-0.05822042528000156,-0.09288374198033997,0.021798915630123268,0.0362472851194879,-0.05808249140555145,-0.07318407095156551,-0.04876983756626709,0.03692086886462428,-0.012654077301375369
TLN1,-0.022102437738536602,-0.09286799192710027,-0.013183223881813389,-0.09038234924430175,-0.016785623134936194,0.04545728908936642,-0.11674802607934338,-0.12014859733015655,-0.02841263600215677,0.052110590057191306,-0.01398867380819695
COL2A1,-0.05690357363892949,-0.01785936353146276,0.05297309182581621,-0.020557260943708345,,,,-0.010571432309394854,0.1599931387872704,,-0.03467648934763202
SHH,,0.024049978973979484,0.030318507755833713,-0.016160504939584007,-0.02479417754211442,0.00824974440987275,,0.18805822965670557,-0.039673383857677415,,-0.01505213626750317
PON2,0.017721735549610537,-0.032886082907820864,-0.05463564163235211,-0.09318855603829228,-0.036923754659960735,-0.0444755009448316,-0.079616063325857,-0.09428914256573057,0.02981470393085217,-0.016703037523904507,-0.031607548919328814
ICAM5,-0.03617519910596947,0.11970163476988854,0.047503920280075496,0.001708790416523509,-0.00846252978893608,-0.04129050158332391,0.008879166000916353,0.10051441393095556,0.02605805201006829,0.12433256138477597,-0.03669244123083889
HPX,-0.022453471647596115,0.03636595788233243,0.0005911656546812583,-0.029935654805062054,-0.02567414998201802,0.01425809882310473,,-0.025644981335849134,-0.03276381152162175,,-0.018359187869429944
SFRP2,-0.017844641591348943,,-0.012745297428596543,-0.016406605092000936,-0.021397725107453365,-0.015868110981200653,-0.030353183730591052,-0.01979262027033168,-0.013478351347010118,0.0004736098512553844,-0.01196086814344473
CFC1,,,0.01733086252679315,,-0.016464806452509848,,-0.02219174969859914,,,,-0.00269714237631818
CD70,0.008959335810863295,,,,-0.012227537122352526,,,,0.1048529089509318,,0.0019194162102166713
HP,-0.006786612153541815,-0.04184389682893278,,-0.06543747204685631,-0.026982138633123775,0.04543834312747065,-0.04869595792315001,-0.03524139711952125,-0.014742215218408291,,0.008726962214014028
CXCL2,-9.0416758402723e-05,-0.04961793720756079,0.020269124253725044,0.03225042148462028,-0.06884025771204981,-0.02506478311538177,-0.004901013873573655,-0.019969145227552765,0.04200802540825828,-0.07079290306541106,-0.10729828847158158
NPPB,-0.017315734181383345,,,,-0.01441725413189322,,,-0.01298357106233267,-0.017690786305110832,,
CCK,0.007585495293135465,0.1755682567970244,0.09970759089554115,0.136106619453581,0.1003929622536269,0.022172963608821688,0.19166430450339345,0.1573773287285087,0.0028689106145729313,0.07858786740224018,0.0874988028697622
SEMA6A,-0.043432986916331115,0.0007041621847153972,-0.03929664077081205,-0.06321636657354526,-0.00859930981785827,0.015856148149326926,-0.1040144506741708,-0.09195859407448882,-0.05813554630003555,-0.016626708276689384,0.06759464702909677
IRAK4,-0.03961861457332744,-0.04383401322970336,0.025469515623975512,-0.060885858468639746,-0.04840077966208854,0.003197958139884012,-0.05167689555234651,-0.019647788057089107,-0.05269996804309147,0.03594870882319581,-0.051276780457177505
GSTP1,-0.040381031084682044,-0.07071806682574908,-0.044896348386707544,-0.1404770413559371,0.0008701804240760795,-0.0027874226557495036,-0.16656071187063992,-0.091461642232941,-0.010355053776071713,-0.09899570836907544,-0.08183227231069277
VCAM1,-0.021845804302498883,-0.1168482033948139,-0.03773998632464063,-0.11478013984622713,0.016686521086185013,-0.014110792172269779,-0.02625068906846173,-0.035125970300300485,0.017489898264364884,-0.04667806469219663,0.03359494124427831
NXPH3,-0.043238523943810836,-0.007539454883068574,0.045585453936908805,-0.009413087093839437,0.06363367611787916,-0.008694930567074138,-0.0024869520434595265,0.010234354425597362,-0.004829920218368258,0.14679316926823344,-0.003699810354720335
MTMR4,0.006189337601918506,-0.04563321685557495,0.03424600756636995,0.02273637186345602,0.031099741882473615,-0.015157883635175923,0.037431900513563356,0.02463907208424868,0.013561034011016269,0.01353778055314483,0.004426935909606459
LAMC2,-0.013591040744425693,,-0.00665924510714195,,-0.018149714502843025,,,,-0.011489113433202242,,-0.03706343932069795
IL10,-0.028716375203124322,-0.05536142211432051,,-0.02697571629730736,-0.021148242789337426,,-0.08265395734120363,-0.011622141983588598,-0.02861024289769574,,-0.045495815726509584
SEMA4D,0.015776879475611568,-0.0020602206606816866,-0.026327983217103654,0.009038342930560066,-0.020940549162605394,0.03823499455367843,-0.0751464601425097,-0.010920218082801332,-0.0013236297330491177,0.06846178155234621,0.04115443471870737
TRH,0.006180005134946905,0.2139270916640576,-0.03436667455645541,-0.022614006613553922,-0.04782741509799634,,-0.016304771227818277,-0.047988159878614524,0.0034360839981940625,-0.03862779217002449,0.057702444450778795
SEMA6D,-0.06683780172170885,0.05049738523524377,-0.019263036215414607,-0.010639614739747357,0.02099842614542733,0.03790931209944339,-0.029218870380435472,-0.09515434843347599,0.015610048328562717,0.14625695457788276,0.02864295176061513
CEL,,0.0065438384122963504,,,,,,,-0.02908378033038324,,0.000561732707085907
PDCD1LG2,-0.028783629808568523,-0.03907641746664061,-0.005708193318950858,-0.049240028572188975,-0.02165994817550481,-0.012870798893590435,-0.03436016971794786,-0.019881054337008784,-0.03156852943715311,,0.04970670326155915
SPINT1,0.04142404924792976,0.037146409569185385,0.020061253355715042,-0.051267176695001124,0.005208003306149626,0.009899581001688829,-0.026309457196033018,-0.017058802399612008,0.005995921999664007,,-0.05655276746400405
CTHRC1,-0.007098682497182768,0.0495952428530035,-0.08801923488735204,-0.06670929684192772,0.02200348477625594,0.04537323662593326,-0.01879221811550358,-0.04461996244289388,0.020647732799342653,,0.06541482095079626
PODXL,0.0033324634705852053,-0.09634310153120923,-0.03067424083729847,-0.087447804170318,-0.020917744397251706,-0.027813708219218036,-0.01041394044290959,0.02670528765238358,0.015092670187832597,0.12341750579952723,0.0041959072957103655
JAM3,-0.02141576318431054,0.00143895805440966,-0.10762648690222913,-0.12822117807564126,0.012629321952714455,-0.015902336621155644,-0.15556627069184709,-0.06322325800633755,-0.03358347239046879,0.008725206921278155,-0.007246802051563801
TGFB2,-0.03915185642474605,0.037892992581258916,0.069135544918576,-0.0870755631797099,0.024951961918873177,0.010998753609326695,0.011267929092344552,-0.03897772547668876,-0.035329137133906896,0.004921692541484383,0.027019896382486218
COL18A1,-0.020696135863847005,0.014476656615815564,-0.03783964851523617,-0.08613928474786425,-0.06280698575849693,0.013438577412615569,-0.10135394581374056,0.0008089785254440389,0.01169664979748907,-0.06552480276966823,0.09206616432471126
NODAL,0.13513400852402885,0.039209740204889425,0.024597360014949225,-0.054175435594731786,,,,-0.017849471466357486,-0.013138662910300166,,0.046542264694324445
INHBB,-0.006901656418063294,0.015366262372957677,-0.02050974520091152,-0.05773992769282709,0.016420254544800755,0.003472784469092489,-0.00811709579715581,-0.029540502776944616,0.01678406658564989,-0.018256645850761227,0.015915545625424774
LCN1,0.03558887593557285,,,-0.01804018890419726,,,,,,,0.05426595399711353
ARF4,0.00480023129186298,-0.09650312905997,-0.035637996063874536,-0.045806772023680775,-0.007972565960903408,0.05313338308320376,0.05765992903882881,-0.08112536398489376,-0.012116183130514865,0.06308902941489683,-0.06546139515159025
CXCL14,-0.0382701362834305,0.11143180183345516,0.04340739903534563,0.027223899370578217,-0.046540794373692684,-0.04484382601670618,0.053943867572906576,0.1107900088673907,0.02299863914486189,-0.037810384979552907,0.03286272165340898
LIF,-0.05734299721187014,-0.02750693941648066,-0.04596796958630519,-0.004898820011066968,-0.058966224704389426,0.0761862053424081,-0.050055931433096036,-0.02150235082353487,-0.09548570041575824,0.06652240090345732,-0.0925840676495287
IL17B,,,,-0.029793639981500395,,,,,0.07670747267822438,,0.006617065740321984
MMP1,0.08944734033131137,-0.017574963914105787,,,,,,,0.11328116933633216,,-0.056918294890227795
MATN1,0.05706198026325856,,0.04212161411500067,0.02315487081577509,-0.014598323538471965,,,-0.010571430993830686,0.005549982035197517,,-0.02678613804396695
ADAM28,0.05181343381893501,0.01461443137576827,0.0358178705095586,-0.059921315210100835,-0.010925368767695015,0.02484698372856449,-0.07571592265839419,0.037479002207276665,-0.04146648090289245,0.09111457370117661,0.0028285376586947367
TCN2,-0.039545989746435244,-0.019901185165803973,0.09718478262234258,-0.09381498824661758,0.0020528240898688875,-0.030354503913283364,-0.0821494324376627,0.011856523810936508,-0.016393819419421342,0.12981587733724237,0.01913517725616872
THPO,-0.023252310025427842,,0.01714061088328763,0.007716314701435314,-0.02040196688957083,0.09375216710757986,0.028795443087714874,-0.010571432208197593,0.010815873043360921,,0.01489418608478234
CUBN,0.017286628614022345,0.016545982078117003,0.02922689059901285,-0.04604551230800938,-0.023244027650032112,0.022981737152812067,-0.038209389532611,-0.030921545267865728,0.009643753828085215,-0.00620194349747134,-0.03877292270989825
TIMP3,0.009765326745557086,0.06849409943584354,-0.010764904315424612,-0.07379654838495406,0.02933712400266969,-0.04344234196806572,0.012316246788538017,0.031794761878040145,0.0500582589011031,0.015177235567391084,0.04539027831172134
PIGF,0.024714565273954887,-0.04937188360547116,-0.0418437302640189,-0.09292197720375217,-0.025245545956739602,-0.0043903925806891885,-0.0508311410700874,-0.0010074948979152338,-0.041536272259765715,0.027376353683473728,-0.02215926619303166
CRH,0.13167861245965126,0.18576052788633377,-0.015197609334630071,0.05868089633531969,-0.02298116888615052,0.04677948124676858,-0.028776038911727295,-0.014458996425843213,-0.04560386191895923,0.04754428713908951,0.025882334045153967
BDNF,0.013674214566559614,0.045920862787323366,0.037934583089385326,0.10317231868237915,-0.02194092254047273,-0.0016369668021337278,0.01905825171085456,0.04400238478259316,-0.07731698046690079,-0.04163672794565836,-0.0849204209023787
CCL5,0.008281479682747239,0.004745285665745982,0.030218894314403562,-0.04095138184275731,-0.049481891512320436,0.02619829155629421,-0.07810719455681925,0.05694802445777118,-0.029783701175504027,0.10903847857609374,-0.023443354587363716
GAD1,0.07554543068624194,0.15542426223663264,0.08794858293307818,0.12620357680700076,0.07621355521239574,0.032791958952568014,0.12695209441875252,0.15483810509427126,0.016529118750601087,0.14539046010278361,0.053320963779572725
