,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,0.03829258649410446,0.01768888303908883,-0.004409846575593438,-0.033387382893160435,0.020761176632699618,-0.028699067206187395,0.03763726098684747,0.011012868178507579,0.06237697032194787,-0.04254126905156451
PTGS2,0.05219915221035778,-0.0019469906902541169,0.05100567830637195,0.05728321789895192,0.10247227277130311,-0.04406292146510227,0.0019444534002215675,0.09625803436875145,-0.014355947292178602,0.05365820129544935
XCL1,,-0.025996216621538743,,,,,,,,0.015760453496765355
CD58,0.04752869180133651,0.023839521172757328,0.008913160687587584,0.027676752919684598,0.016987436284679323,0.059582094821104895,0.06303621884880879,0.029191307659679998,0.027619252794021033,-0.05132896584881157
TNFSF14,,,-0.0326736778082372,,-0.03228419163288066,-0.04074617788594075,-0.04018079971085357,-0.01603020324148232,-0.03694614903102136,0.008792948666783349
CNTN4,0.0271450449755039,,0.0949192888495941,,0.03392688819876213,0.08670176435072181,-0.031225198896520485,-0.0150905650752003,0.08946185594031208,0.0009441214152015744
INSL3,,,,,-0.011711177001814935,-0.02365127754835056,,0.02203839094549038,-0.021091563720203516,
BTLA,,,,,,,,,-0.020394487525349028,
MFNG,0.09414729041131499,0.06260552930448948,-0.041939061832179034,-0.06341128251750609,0.013673674244238272,0.017934197343823108,0.035164532614205934,-0.07954614538145134,0.039246866216727745,-0.01120515759478274
ICAM1,-0.0033913312836339497,-0.03460364960467318,-0.025817128134906383,0.049728865754362125,0.07273663279698594,-0.04025111099684076,0.024816786532935255,0.0373860659421405,0.03475171815825469,0.009845019591699627
PROS1,0.04130118009565238,0.0023906157073717007,0.007968600516712158,-0.031824441761776075,0.03317538833591889,0.006727766276721342,0.03735667611052527,0.09153416887913715,-0.02077563226204861,0.08348197661158895
CLCF1,-0.016914925423632748,0.009902646701713286,-0.022490258819780215,-0.026360048374032073,-0.005277520732015444,0.004631504635913344,0.00623399137877696,0.08189199201780023,-0.027070669105704177,0.12244499463206897
PSAP,-0.075348139898411,-0.013812911265710435,-0.05711333436084619,0.005359938351270359,0.05591619705254487,-0.058600248155479956,-0.00954449893718237,-0.008500083039291017,0.008378800997787495,0.023836734537672547
EFEMP1,-0.0020960394838795975,-0.003690971808568231,-0.027291661639657856,0.015300830294221964,-0.025172710689854817,0.028454933131552274,0.012115504245402172,0.026631236913887003,-0.05892027499866354,0.07799490694202922
C1QTNF1,0.03003357361995404,-0.0030854686442611467,-0.007103248806925777,0.040158084829962255,0.04526588779916724,-0.08938884081195482,0.06647731465712109,0.05923937252627641,-0.04223350477045742,-0.01098172036840027
ALB,0.024968486885627285,-0.013196858910430301,0.009816473150169489,-0.0032106478991712527,-7.500240229111588e-05,0.025914813311343852,0.0049186138492563515,0.041306916766193066,-0.023849507953276946,-0.031140903521010958
CCL13,,-0.02515187297570447,,,-0.023965556045452027,,,0.035456728240085854,,
EFNA3,0.0561497121284394,-0.03575812295619843,0.10724305020219864,0.08019840855182896,0.03372823699423082,0.04045298792410749,0.03928584847904353,0.0015381928397110618,0.05545096347708654,-0.03789297616786002
DRAXIN,0.09854298534505995,0.028830796500359277,-0.020485908446247217,-0.00788039190301473,0.060292288183670585,0.023922372604972895,0.0742341389984626,-0.05675491802753589,0.009876637183882786,-0.010315096723570264
RAET1L,,,,,,-0.023942720542991302,,-0.015035169347466612,,
NPTX2,-0.055966954314124295,-0.0045934034626608,0.05727846852481638,,0.022288461906844224,-0.03759348778721416,0.0822653133627593,0.014038764764173366,0.01679224973089467,0.018464650667378915
FGF11,-0.023772377876760887,-0.024719926844447678,-0.0181399026245293,0.011462967231797395,0.049063578210233556,-0.007994539097867188,0.011031787935034166,-0.029514151867692687,-0.022450414161526024,-0.06231218435323131
CD59,-0.02368203216193797,0.008008046580438587,-0.04267723523865566,-0.1517508135335463,-0.07561833141725288,-0.05491011796071318,0.02599473697881295,0.08857114542967061,-0.008843043698522617,-0.0618907577913025
COL9A2,0.03207406496218596,0.010167956157794705,-0.022132054957456432,-0.11374538051138786,-0.035029666032953315,0.07507143678240602,0.03516117413501494,-0.04340044507611372,0.042889695478392546,-0.06923361673800073
DLL3,0.0024778771839303712,-0.016910714141817343,0.024154370522682978,-0.05835603745411371,-0.01358344718019462,0.09226441846429552,-0.06479623020503145,0.013358965031772717,0.025083971065340653,-0.019739339777429907
FGF5,,0.005571175916741645,,,,,,,-0.054033304798353984,0.018250073517380505
LIN7C,-0.0016523302935026664,0.04216403636438051,0.08114950450761581,0.09360677032779498,-0.03126284201229383,0.011356651526977428,0.04530885173533901,0.004066677156222268,0.0874834676034634,0.025066348049757957
GDF7,0.004551087317014714,,,,,-0.020524866106818144,-0.040656863349728595,-0.0239073116550452,0.109321985555874,-0.03362221637781362
PSPN,0.0442424158414927,-0.027330121412686238,-0.0526608194904331,-0.05687309957858365,0.031410772007379496,0.08993270076479468,0.009450570206249814,-0.033360826527883136,0.08756600399239517,-0.026699608747719684
ANGPT1,0.03344304881185224,-0.006327500499428526,0.040990310649518906,0.013780860720008604,0.07601848993168987,0.06974208498211373,0.027737447149201077,-0.05208176504999908,0.01658497332047395,0.00423270815089404
PNOC,-0.013453190745909348,-0.013196858910430301,,,,-0.021826232900571122,,-0.028343094418427674,-0.021768451771487802,0.03743765020303577
L1CAM,0.036641859841019926,0.009703066929590555,0.0005676770487083321,-0.0542792036202836,-0.016748887295243847,-0.03805247143639631,0.05586439619615892,-0.02686059268827737,0.005214444959215753,-0.015694752686729388
APOA1,-0.022271268446498897,0.03880294603126758,-0.06720096189631951,0.055035799312681606,0.015821334505981822,0.022589318877088753,0.0388835732581323,0.010826263017055911,-0.03635400949322757,-0.07435594098749108
PSEN1,-0.017618469875408327,-0.00041127706288072064,-0.101722227970573,0.08163402697566953,0.006669991548934948,0.05019131883061849,0.03049279293225688,-0.08885221169646856,0.03126726804083749,0.024566806421193327
CALM2,-0.05229599648670993,0.01966719838032087,0.044551566639084994,0.09680822429674267,-0.04171942386793905,0.08060956858166111,-0.05723875328627878,-0.06522546180002844,-0.0002524541278504307,-0.012084777602389787
CLEC2B,0.07813103311302326,0.011110135566033765,-0.0034258852303442784,0.08553847387425982,0.04475104264429358,0.007879514799965107,0.02490050108301754,-0.012635388357466065,0.08438038600953375,-0.07480381341158779
NTNG1,0.004962566877746087,0.10019743569880095,0.025902845424180275,0.06659820918613908,-0.01683775954349772,0.01746319439762449,0.01718071032904734,0.053093664122953445,0.01087859786341502,0.0775476583159233
LRIG1,-0.03123418371896454,0.03153607495499322,-0.07571800293632047,-0.05994404357692956,-0.024601564478999645,0.05419021747253201,0.07027275051606864,-0.026051486473025985,-0.0011976948598911654,0.08053007880696857
CPAMD8,-0.034628585394735255,,-0.02745517849658477,-0.03992292273087081,,0.06571357612748317,-0.003653201027095089,,0.016274477776066897,-0.02384067138481544
GHRL,0.02233204671617886,,-0.03699090396877598,0.09160714819193522,,,-0.028153278704834722,-0.02586039919032262,-0.015849685155341076,0.003745094207225357
NPY,-0.005363054287729366,,-0.03206170303113829,,0.00843715579912411,-0.01967018317126048,-0.043049306382209766,-0.05014443860301922,-0.026633486460754356,-0.022726501464002773
MMP2,0.0619679301911649,-0.04513927883651313,-0.01647761103498565,0.07203876720505788,0.024571555740003977,0.01538302450872411,0.056324770348419276,0.02338236178334081,-0.013262252975113057,-0.08972439739666158
PPY,,-0.01220650601359575,,,0.04214068817369704,0.0016275022296134692,,-0.04424484879857502,0.08737737391211049,0.13207706158161417
ALKAL2,-0.023284573967590753,0.007695743171297286,-0.04388848471581161,,0.008711653483122424,0.06456184032485113,0.042573992790742504,-0.03408715049475274,-0.014451896812252221,0.03586481006161666
CSF1,0.08952059755031139,0.04344775677350671,-0.03155197957038694,-0.09645118620334553,-0.00022150252918888723,-0.018596333240468256,-0.008610934456615652,0.0057715805638727915,-0.056193535926090415,-0.004986510003408792
SEMA4C,0.07606522946619962,-0.00989798373075847,0.07717380893553341,-0.024154986117620646,-0.005705297909455366,0.02433700590237225,-0.005330425351101934,0.05967844426204147,0.031638898090912346,0.047866043670994285
BMP8A,,,,,,,,,-0.018930813781011913,
ICAM2,0.025949164369297974,0.029639596024997456,0.0027167632364843214,0.022078650393388435,-0.019341735062837928,0.050976862409775156,-0.0037844084321148803,-0.04221338872218834,0.05411447019189778,-0.07836605440581786
SYTL3,0.06764340258104144,8.963189915327812e-05,-0.02941957486666215,0.0005298239282313629,0.060907137924454464,-0.040264808145701374,-0.012137542110334186,0.01578280778642395,0.02054297261570489,-0.00847119402257598
IL1A,-0.01026495709035131,,0.09826274623528859,0.05477160233598361,-0.016839521944208288,-0.014948730344544555,-0.036564039701295244,-0.007152442930696007,0.019618023564618635,0.032276404523602864
HLA-G,-0.013428626019126836,,,-0.03498109696165285,0.000717087065744746,0.03761396183309833,,0.012611570875960761,,
PGF,0.09908528512507064,0.03396221696075515,0.020993357017641184,-0.014198124212605972,0.014323416740227633,0.0574113592253085,0.022249454286947346,0.027445449896029372,0.04838593559454167,-0.04104039245389853
LGALS8,0.022773896373496923,-0.0018233425769459105,-0.011300000325563676,0.03327047234354769,0.07848879241213856,0.03786811190436844,-0.030046487176120185,0.032388420567861745,0.02342671988983286,0.0284012144286488
DKK3,-0.06924256092339919,0.00707731668639226,0.0407891838405254,0.09435687206189787,-0.06550350559321955,-0.010475963244267208,0.038647574269891315,0.029041699872219096,-0.0034807194084933704,-0.039828365442751465
COL16A1,0.009075713414365227,-0.011103287658593974,0.0415333197872347,-0.08244160990774896,0.046823364884048826,0.001661052878607537,0.016103718232081923,0.008061522347871355,0.01854979953776427,-0.0243057508309172
TPH1,-0.0142295018970192,,,-0.033526019925892034,0.012782781407497916,-0.007414904388317526,0.05621592624218961,0.004526016462587853,0.021710706440201184,0.02355335598008764
TNC,0.020484496204831285,-0.08260173855149343,0.0658130372462576,-0.006721306104344671,0.008356154825289007,-0.04547982315439484,0.048197222489441985,0.06279129022375997,-0.05884664009669081,0.16749967604469818
TNFSF9,-0.00894356641775781,0.12549911607926673,,0.1595945355573811,0.016490081041570057,0.02551641894287376,-0.024271337504853694,0.004852184246403978,0.02620504164553524,0.007825245210174164
C4A,,-0.014475367469526315,,,0.04117862991516164,,-0.03389617829175799,-0.024159453612390427,-0.025493233880304063,
CNTN2,0.0666642525130668,-0.015327104785743801,0.0766208494342645,-0.053085691907275336,-0.03679097823474046,0.11697741397292725,-0.08317105795003976,0.017015879263055343,-0.003204195651841368,-0.002125555988813286
F7,-0.012358363002442732,0.18732551292982236,,,-0.01991567755020764,,,-0.023907313966823815,,0.042451671021418634
LUM,0.07479085072328741,0.00013700945232743224,0.06246149626114643,-0.046763724457568705,0.05975487656405875,0.03755405830541554,0.02265821105963723,0.03687445896525289,0.0056180906226695315,-0.08157603081655068
BTC,,,,-0.0222089306742076,0.029793064992480533,-0.023545941596129247,-0.011165254210177722,-0.023135569158564333,0.024948904764332095,0.09392271642064787
APOC1,0.06694683608753339,0.04508551595975294,0.014794491580186057,-0.008575960749894423,0.0075785070525653826,0.04497032497610357,0.07211599490126198,-0.049396610958710944,0.018551723946757054,-0.08341482587844273
PKM,-0.05573065510659426,0.008551590581345477,0.005094909503847205,0.1493404927718571,0.045778566004237235,-0.06496601434635388,0.04665874906880141,0.012047231993409067,-0.046430862267987615,0.05113518815461082
TNF,0.01783692013727064,0.16725440686666146,-0.00044739110698940285,-0.03870153234881117,0.013351757526933995,0.04625173386613704,,,0.007187526980290324,-0.02293502466531155
GNAS,-0.04070657395073979,0.010401685061773462,-0.06432845335140654,-0.06913762368637073,-0.02172736143660331,-0.015951747451685594,0.0564339310903296,-0.031518550331445454,0.031001543356659143,-0.08706466237642395
BMP8B,0.011968285932950459,-0.005702289055096449,0.04271225936657487,-0.042512283077913195,0.055113509269632134,0.05359810477221203,0.040815797439949154,0.09056312586105719,0.01951660454274841,-0.003799935026851778
LIPH,,,,,0.10977717034063807,-0.026694080863558994,,-0.03796587199961242,0.05363718312600786,-0.03657154071889877
CCL28,0.04346943726100029,,,,,,-0.023430341724908398,,0.10039572624954957,-0.034699680344450846
PTPN11,0.002199221551547854,0.014391380204444424,-0.08538694072697575,0.048631106392569186,-0.04864458229583998,-0.0471216271343937,-0.020009140263732968,-0.09847194133311757,0.04802705690152181,-0.0024973994071524957
ADAM12,0.05806048556799502,-0.008374397282148288,-0.07406877901288392,-0.05255736686738733,0.046004746466173675,0.012082407161996923,0.046948700925404506,0.008591912298325963,-0.005681873028817828,0.0402694107954626
EPO,,-0.011999095038859604,,0.0370486101019212,-0.02602721548736696,-0.012889180470797412,,-0.022872894027865662,0.011166396421024433,
EDN3,0.06510315567836743,,,,4.80501566737768e-05,0.012580964553938843,0.1035832932496262,-0.021583540344925666,0.0016525091853020067,-0.03657153042696655
CCL22,,,,,0.03297800736758303,-0.025353025321495422,0.007699073169597884,-0.02006996879091032,0.029354318603175757,
CCL2,0.0459506069296866,0.027508436213619307,0.009376794900329683,-0.03106066642653323,0.03425614528186172,-0.013544459313826586,-0.002496801564876608,0.017989545716285797,-0.0680061415928043,0.05484324486379096
DSCAM,0.04871511159299921,0.1314564831457974,0.09292636238023325,-0.03301874914152211,0.02307776088540749,-0.014167506460125124,0.05537198553955822,-0.0221693397923749,0.015212144472437872,-0.053577568906353505
ANG,0.022591976586308626,0.007589527625439143,-0.03386758231981998,0.042522564102136125,0.0692833562099199,-0.008663311127246737,-0.026214399792670276,0.03359586213431526,0.06314025207349287,-0.013419868508957865
FBLN2,0.023285261246740095,0.04663051231879185,-0.031653304382698096,,-0.024820081225330155,0.004957078278764975,0.02015463550329158,0.03893829821979073,-0.040683363418826786,-0.06665315084897319
VTN,-0.014229497243959248,,0.10536672749935928,0.02111724733691605,4.309996185072174e-05,-0.01949484396080673,,0.024860148563570432,-0.025493239173004927,0.1364589365713713
VEGFA,0.07143558920433168,0.004624254068791963,-0.04496615483455431,0.121073594977559,0.022933816454141408,-0.060318815677294434,0.08368671512029724,0.06024572147497552,-0.03676954028307962,0.058218826221656444
F10,-0.024744772426183885,-0.01703450419560754,0.005073201651966469,-0.031494766341455545,,0.07732290058029395,-0.025163311572958178,0.05740079127599899,0.004274329542499712,-0.030195123241733027
SERPINA1,-0.041406633128115336,-0.01136963732177967,-0.02609746155017897,0.016792992862747283,0.011404669147836138,-0.04204398572332744,0.028950627581104397,0.09235625985911598,-0.040520238898164654,-0.0058186429068522
VWF,0.06769286404307863,0.012267302786920689,-0.007124380378888838,-0.06892857827476996,-0.019526070063601186,0.04083110065751975,0.05388451942725743,-0.0175056092726799,0.06522451404340802,-0.04712132327020346
GDNF,0.02710543463678147,-0.03987103470686157,,0.04235357334464531,0.0003575930566895107,-0.004937099147428581,,-0.008010176210130294,,
VASP,0.03823734879739589,0.03894746521120777,0.0025213717618919507,-0.03339421703591459,0.0035500732486252514,0.02977357595476506,-0.006569412282513464,-0.0016832352035936768,0.005414732786113825,-0.055562689792240334
ADAM15,0.054140613274539374,0.004639588987730665,-0.08335535412201983,0.12184633350190101,0.06172633656407114,0.036935619318396944,-0.02073004702951093,-0.034054227712568774,0.002267394901762318,-0.029680698123445776
WNT2,-0.023415965131319112,,,,-0.03228417700205787,-0.028473770308339367,,-0.027464022774913364,-0.03801498363193256,-0.03836882645332139
CALCB,-0.014423117698469833,,,,0.0663562032184514,-0.03372251160374757,,0.04143412199574936,,0.02164219673518988
OLFM2,-0.011463052024004616,0.0820640577751822,0.015687815927504088,-0.11687744794567746,-0.0027559421270691117,0.05054901945090544,0.01710431545778604,0.00624128994721047,-0.003175958581494974,0.06253988385547468
MFAP2,0.09193781494007668,0.04944801526676445,-0.009300557704672672,-0.025528069002961118,0.08338827544756958,0.07397777090874513,0.005206100577460802,0.04312157668827134,0.009291316377639762,-0.07193528837932334
HLA-C,0.019462831433220536,0.01601720282043198,-0.07036173093763687,0.0038549535044844195,0.03380400128712223,-0.04388302980786079,0.033163798093248896,-0.07152172823940557,0.03913334989530533,-0.07658465185993249
THBS1,0.031188791519999162,0.04468821697174836,-0.005720783008638032,0.010282054586027876,-0.009818671127536342,-0.010386041159592583,0.03188940917948083,0.09758923134560608,-0.0618493568599607,-0.028237641834928162
HSPA4,0.04243747876890791,0.005174272836830134,-0.032435311330671124,0.07928271410092927,0.02773289928007417,0.018329038112970143,-0.028032214257876553,0.054396617192120265,0.024536351670764036,0.007231971693907929
LMAN1,-0.01392977155405261,0.04853770907391565,0.0226239989681273,0.07019983898504954,0.02567342963245493,-0.044494327762301035,0.03579271242110489,-0.0065286909769533075,-0.030803218414154322,0.055181582962825514
LYPD3,0.0027005088217024967,0.021181525349682546,0.04155367180858804,-0.06244514634811303,0.040662352115877425,0.02090426823158846,,0.06867587709973903,0.05880723779864337,0.031222096082358118
APOE,0.007642932881227787,0.028129997404396354,-0.10490311237230117,-0.018925115794838368,-0.013891678581918327,0.0013945930188701402,0.05096375841775455,0.03242656306759221,-0.010996186880871835,-0.10174862706935382
SOSTDC1,-0.04299558020755089,,,,0.027969555913539612,0.021385646646197368,,-0.061793574840067964,-0.026068676829506515,-0.04582874316048141
ANXA1,0.042582635621681846,-0.027937256273385842,0.010171042901439702,-0.09378910094007586,-0.014015367025727695,-0.001812749377066264,0.0037504831807465213,0.011316674290379022,-0.061521215774865565,0.03891512524485405
WNT2B,0.05050511810395018,0.13111598120628004,0.16740222592832935,-0.06669823568563532,0.0024188537099705254,-0.01362006258250417,-0.035927807130376806,-0.032595711019426356,-0.07284123841463437,0.02347207385167104
AMH,-0.011630610801481128,-0.01638211518091606,,-0.028860811313408705,0.005249181820791183,0.032009549888961444,-0.023430338737041784,0.02094813652148051,0.010984401606477324,-0.031198078068019865
GDF10,0.031618343946334775,,0.009375189627033376,-0.030434110739834777,-0.01717532191264159,-0.00282519157102886,-0.0295717188347163,-0.017947527137169465,-0.008028030532765337,0.1575546318725582
EFNB3,-0.013391469415712592,-0.009445171239451119,0.01867094327390943,-0.05884543725290421,0.022593759507712426,0.010038850644917939,0.049857536371466435,-0.06852330996093568,-0.007121492155836394,-0.023940360626160576
LTB,-0.014803159758619231,0.010320674917582066,0.05341743337897566,0.06656171695681704,0.03558709301626525,0.028682082843563977,0.013118997902752933,-0.02385055270396583,0.004958258033570122,-0.0295548406169721
ANGPT2,0.08078008989562283,0.07451971682796818,-0.07264372634090747,-0.05319487237118764,-0.0038160025119232856,0.05248411814632878,0.004459021743022387,0.008370102106073737,0.059929665057522986,-0.011718294193394027
NRTN,,,,,,,-0.011676938394623266,-0.020366670925447704,,
ADAM17,0.02835705607595041,0.047477613668152785,0.03554750664110813,-0.03283043734913163,0.002811306570756159,-0.05661371891727957,0.06795186061487928,-0.0027997479863633907,0.020631118737113034,0.01662883763581497
LRPAP1,-0.017390429038135192,0.04460133833123892,-0.010244397201118985,0.0027478765308517846,-0.02055396896060286,0.04520562442902471,0.0024662158477956803,-0.016625081278695063,0.026485408623848804,0.0008624201842350647
NID1,0.10033501346590384,0.038513227802854655,-0.006436388097156837,-0.08163235299911524,0.05629017621145561,-0.013958577633840938,0.022406343628098756,0.12206321337950968,-0.00597449646273023,-0.057850718962468815
MST1,0.05334439516117167,0.02569669089853588,-0.04948725593163813,-0.08738368256332389,0.012653419212715018,0.003022876918101936,-0.007385648554000357,-0.04272217798669037,0.005979033994611895,-0.021442437700634535
CCL14,,-0.018508658290076373,,,,,,,,
DCN,-0.02269483540336914,0.037841814526804844,-0.01614368092804264,0.01905011837185593,0.037234857210510036,-0.004600959708546441,-0.009015720225905346,0.05314941213382314,-0.030970641649731727,-0.0866188258843925
IGFL2,,,,,,-0.027469707598815896,,,0.035765848156496326,
COL7A1,0.043985352256286366,0.019235929280318923,0.004099810062248697,-0.028836943562734765,0.052367361947328994,-0.016271355083261527,-0.06186916954253906,-0.03229531609848073,-0.034712836612756766,-0.0698875200814315
CALR,0.07858620725751826,0.0342734828313782,-0.0989225849678576,-0.011765202050818878,0.08798755828348906,-0.02051744647461775,0.052560120090470105,0.04895901423673256,0.04766443466944651,0.032489770398327456
PIGA,0.049234993060367056,0.018411061022736295,-0.020642395736208293,-0.0806678588537508,0.004057731238553333,0.01957455358451974,0.007836211600231091,0.049188909912008826,0.018454870260917026,0.00034312776315693373
CD200,-0.004536844508791049,-0.008319376291073766,-0.010220361808866348,-0.08335316319829102,0.006408958120903824,0.047458640637388624,0.006926533031567215,0.004903150841666341,0.023132422248444886,-0.031855017227570094
GRP,-0.019252517404018246,,0.12978811613925334,,,-0.025897155375499633,0.0009266994349331387,-0.02233890906542034,-0.0185484175099324,-0.03427212985926897
CDH1,0.044927465819368,,0.07024204418513996,0.045902674271177855,0.0004135658012479573,0.009053564991535796,-0.045104418918126464,0.016411217248775138,-0.031452556283795535,-0.008062494505243076
LPL,0.04699839613786899,0.0436848159140225,0.06223635352002583,-0.09992737277695325,-0.06456289125234406,0.08135308260995519,0.05003068815603099,0.06303746304780697,-0.0013035746662376259,-0.004692453733089947
SEMA5A,0.07428793054487517,0.03418915119009453,-0.006885605650854727,0.004661101504501683,-0.017308688969158492,0.03442650473023268,0.06224298230536938,0.05068214602900378,0.031210827557185742,0.047061711437196875
SEMA7A,-0.02082532163842324,-0.010349313309477073,-0.06659893754758076,0.09977865912163798,0.024034807100946933,0.003236272185206934,0.011795675070034248,0.052465343670441165,0.03830720425800472,0.004533947374229015
SEMA4G,0.01569629476605297,-0.024005904699593114,-0.04436652617184538,0.06020333250172241,0.01586759132126611,0.06116806323656147,0.04002356933050873,0.0486714416415422,0.017632528288169993,0.03561147472617632
SEMA3B,0.00434665687458964,-0.031153951137181255,-0.015883133263556865,-0.030483757823904858,0.011799157372621646,-0.025959969837465686,0.012586160930741273,0.133725155178194,-0.03418123570128195,0.057895160981615595
RPH3A,0.005521579092812402,,-0.020950491509784404,,0.0432819466736699,0.06091410719845343,0.052052738789360606,-0.014331198752817322,0.056739447081335076,-0.01903995204558316
JAG2,0.10726898789946465,0.030073071815607026,0.03369542910262343,0.026680297774963037,0.05874263346233996,0.04615372813688986,0.04074027291483081,0.036357263446497604,0.024220755734183936,0.022367408882839654
CGN,-0.023415972488392903,,-0.04093411407196922,-0.016085465035076307,-0.039369867526603264,-0.004201389891221131,-0.0031347870853345563,0.07086744623939208,-0.04404103870533341,0.00784037558690391
GDF15,-0.008624129755799776,0.07405922284556175,-0.002954256608092419,-0.04182372994974829,0.07266750747037953,-0.009238243575207382,-0.02537589497312368,-0.047986699426666474,0.010205402565796424,-0.024895930278548938
SEMA4F,-0.00019775844177017502,0.025502096731076295,-0.04457358301632253,-0.09444201572797127,-0.03227254552423626,0.051429780016944475,-0.04511704156324862,-0.011437481905834813,-0.0329378631641715,0.02013904103920923
NXPH1,0.027602827219200973,,-0.0033913100964330298,0.001525055060850739,-0.0667043881471996,0.09259322988118432,-0.04280146531222146,-0.03260167163646781,-0.04464507399156116,0.0007141597259906068
ARF1,0.0266801149343189,0.0680144343480957,-0.08484275517115997,-0.10842383987402238,0.004853636526171575,0.035028103915818835,-0.004091469902362794,0.02473381790760285,0.022077685555531922,0.07703544145909233
DSC3,,-0.025387262053904618,,,,,,,-0.015632039341597508,
EBI3,-0.014622499965468648,-0.01794256385379657,0.002474537742809025,-0.023335043905139505,0.04297824435688488,0.052669656660911494,-0.06954396592996849,-0.018324104196029232,0.06577535913841119,-0.06175362872962859
TIMP1,0.030105396794987315,-0.0002323728335152378,-0.05654906960249053,-0.022453673886416184,0.052324143338533975,-0.08729401242425659,0.05769049674048389,0.10225021848787025,-0.03395996528866361,0.036679723524143115
SEMA3C,-0.0176554693876326,0.04065361871230324,0.03340843284713189,-0.0653887916848655,0.0032804218456832573,-0.036285977602895494,-0.07550970279792538,-0.0020453624379442605,-0.03255596163973949,0.009580981313772084
GNRH2,,,,,,,,,-0.01693944509011168,
GAS6,-0.017829809428968547,0.018157576623382545,-0.017269910893875053,0.008633468284384088,0.02093416418392961,0.021101433928498215,0.009688588381156188,-0.07295771747852427,0.031076643639796463,0.0021145986503194633
MEPE,0.027540811043739066,,0.0808790634094007,,-0.002278138879947832,-0.00757933373710587,,-0.03447284434132599,0.09192489442897982,-0.02313278063960976
SERPINE1,0.042792133538535344,0.021407883954490153,-0.006807595305616207,0.030955819268907874,0.0400640013402178,-0.08610319321184533,-0.016146804721400707,0.14853842053869154,-0.06308161265434994,0.04328509768779975
RSPO2,-0.024005129070738106,,,,0.09603924470240867,0.11868878329555903,0.041848576359298395,-0.04643681118671522,-0.041601496234315846,-0.04864470726242794
SHBG,-0.015891874793664166,,0.08922418844486113,-0.04609090280006592,0.019469088560931977,0.05095141269139354,0.055154005971163225,-0.03241544041224987,0.07094475474815094,0.01247150019380733
LGALS3BP,0.03045283869482623,-0.017519103942796113,-0.0748425411707821,-0.030662309133623663,0.07170996484658183,-0.02642275982755863,-0.010105399570119042,0.12973230628595986,-0.023756626487084348,0.07177038129238476
LAMB1,0.0738957151200683,-0.007860452628658273,-0.03542000881070043,-0.025417307314788327,-0.018661185317291492,-0.025186588825450686,0.0164254723668343,0.10899047282345034,0.013530611705996627,0.01834197300901239
SPTBN2,0.022590953294114674,0.031917010700836974,-0.020510073962399376,-0.0239302318669622,-0.019776874229295794,0.03826087908659062,-0.04306859600860242,-0.06610226393222572,0.07891506712633227,0.02446598306244247
COL1A2,0.07540703327818091,-0.02111182105236788,-0.007542256414486338,-0.03905905865727505,0.03611456252543378,-0.02848034530119406,0.07286604058524815,0.08111977180141916,-0.007863941630226278,-0.0653548981864813
DEFB1,,,,,,,,,-0.03347670566836444,-0.028473960204823495
WNT11,,0.028354671372201528,,,-0.0033385613913508574,-0.05080472388384661,,-0.047987611655638376,0.09711184667271404,0.013688940262319427
LGALS1,0.01427329603852052,-0.11347574839515388,-0.05939982370239994,0.15300694382265695,0.035274390039748096,-0.09116754346685409,0.011787082128265347,0.0031131287402791637,-0.0005886163533796443,0.07916873281044237
BCAN,0.058105654386847304,-0.017061603192042175,-0.04595833473222679,-0.11534785630832514,-0.049303086153699376,0.07431347158005178,0.06504712669708354,-0.045542053857466805,0.027413188115652562,-0.07094882194750383
ANOS1,-0.022566544060455152,0.023037264569591816,0.011336800827499603,-0.09609505104770624,0.003233406669621736,0.05724091925451016,-0.058012212779685296,-0.042037870931486115,0.012859185582707627,-0.013682773023210505
EDA,0.001519008218430885,-0.017798499980556264,-0.03559999299750422,0.09746111947506184,0.08404509675983704,-0.004179982959550519,-0.019395993507836877,0.03629522079208679,-0.04470871069450511,-0.020455905454390966
FGF22,0.00930484822668515,,,,-0.016483498307608323,-0.02616527908129714,0.035275381477962206,0.04828829353635101,-0.02995940236059059,-0.03554177283910521
SHANK1,0.046323951572799386,,,,0.010642458462015872,0.004756253804146689,,0.04053778504222609,-0.02786877432150962,0.04613289301516524
NPVF,,,,,0.03139432338135816,0.11643325875716809,,,,
RAET1G,,,,,,,,,-0.019491465167569298,-0.023542358440643514
TGFB1,,0.058130685719228324,-0.03768353457086721,0.013406841438941683,0.04331507902108678,-0.026002003462026867,-0.027203598834095725,0.025078429460639602,-0.022380473418122875,-2.688927532789701e-05
MSTN,-0.032119367699842645,,-0.024874611095579525,0.045684217332683234,-0.03335411139668041,0.03202364090719998,0.06433821513405305,-0.03465461219941754,-0.0015279859125715614,-0.031834146261437324
WNT4,-0.025674229469184014,,-0.030486209839792174,,0.00359335035608932,0.02995187006905093,-0.022825853090223724,-0.010109961950257696,-0.009320583597729483,-0.06270693459934122
TNFSF4,0.00844192560252693,0.0620038405403337,0.051008292540645477,-0.0011289043052999427,0.03736404420676734,-0.001049178167885035,0.052789599029940695,-0.04821206645031356,-0.01851605907040756,-0.01367886780851656
