,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.020044175804296283,,,,,,,,,-0.022974096246238793,,-0.0013150138266284919,
BMP1,-0.02000735822038008,0.07773644808666205,-0.02904153249001703,-0.07358063403525378,0.0022638896645901145,0.07557092842602184,0.0954044576396367,0.006410148452376192,-0.027637821648802567,0.0974108401502406,0.0030122526477249973,-0.00851191563357387,0.03338947247323784,0.0639245305218648,-0.013294269944733645,-0.006095317844183521,0.04444353687872642,-0.0003053049182730269,0.052734672227438883
NDP,-0.020168390664270883,-0.028924794872808017,0.033303424174642764,-0.0876291487669877,-0.049799643815082124,0.04601374006739722,-0.019725928163309432,-0.023480372101329507,-0.042371242887665604,0.021202753230956217,-0.007271409182019163,-0.009799569231580341,0.029750307168461994,0.035421407554965804,0.07576033104032831,0.10346642361534186,-0.046031751896589694,0.11134128344293191,0.02055785057193174
TNFSF18,0.20458180508102375,0.06950652336604365,,,,-0.020025627349469208,-0.002637471597296968,-0.01777978049144053,,,,-0.028876858142782166,,,,-0.02369277994213334,,0.06492661475048907,-0.003947077900026289
IL36G,,,,,,,,,,,-0.01596859891843465,,,,,,,,
RTN4,-0.03151351235096756,0.004844749737080812,0.0359179565741424,-0.034390265851119886,-0.0440974561242155,-0.06739764237336597,-0.11734065872296236,-0.014475341249952022,0.12310698220062209,0.023938916997007082,0.017733645629016023,0.08107976026499936,-0.07707819740426204,-0.007183397408554134,0.019181379126719054,-0.10521088417668563,0.1229711595581266,0.00998983568092654,-0.04876773003603558
HEBP1,0.04525143040374614,0.043894104544903854,-0.011468207727311506,0.03705866673663118,-0.06599733697050877,-0.011768367653527704,0.050335601874232694,0.029893828476242897,-0.09151430377192439,-0.026029511742961774,0.0552975188053002,0.0241683798018228,-0.015850920280314602,0.006151051977036829,0.07430177067031317,0.01304318338990492,0.002162676359664518,0.061391207604635616,0.013627625321606976
WNT7B,-0.008700100905328429,-0.0419106746331425,-0.04746789696437259,-0.02342141021871123,-0.005866485918107785,0.022880259020373484,-0.025890348626508946,-0.015560002924311638,,0.04106247835770924,-0.017551330455046858,,-0.0011490170984402033,0.02940599471011258,0.06190832568317841,-0.03879471598941195,0.06442058168635549,0.04250218464584101,-0.017684067751990783
PTMA,0.04877420938460102,0.01696006502957678,-0.016173627373626664,0.02355694152537332,0.08004216560176754,0.09702978903097197,-0.06311519979662893,-0.019359442692591794,-0.14641120210809416,-0.0021044518514340632,0.026581107118696445,0.03169840714353766,-0.12568842850646286,-0.13421574372234873,-0.02405711704637595,-0.11318035941186522,-0.002992839343147634,-0.07034823130785008,0.03565564840932914
FASLG,,,,,,,,,,,,,,,,,,-0.03619637185412983,
