,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CNTN4,-0.034891246803611976,-0.03565860541165906,-0.01796669576901521,0.0913553714881992,0.011730501372995928,-0.055179961082215616,0.04530533979157458,-0.0411546197930407,,-0.04227272628169707,-0.009189226527361658,-0.013023258432614582,-0.02653088678666074,-0.008061078625131368,-0.016856421155997312,-0.0029429204828510837
NTF4,,,,0.011467627752070688,,,,,,,,,,,,
INSL3,,0.018810506085287053,,-0.021217217747357426,,,0.04422560846471497,,,,-0.025003304064826665,-0.023651272156399245,,-0.027181890323672256,,
BTLA,,,,0.02817303199818976,-0.01439542394869787,,,,,-0.03054419847238245,,,,0.02190292902883482,,
MFNG,0.014074033542544264,-0.016938676438743902,0.008251918330630319,-0.05257949121968297,0.009382686594417667,0.12627670590072151,-0.04554883147908072,0.08683031440002428,0.033506414742521605,-0.015662557126642704,0.021301616259311044,-0.022637994401583775,-0.029537014751805066,-0.003026061564192102,0.01797114713535463,-0.05366961734614093
ICAM1,-0.011683998644539523,-0.05021196078165997,-0.016004835121723085,-0.008561909835768829,-0.0618907219668005,-0.0013763490572758403,-0.039521497228272036,0.08245232217187538,-0.013997965714535003,-0.005419577812268613,0.03117208022267982,0.10057878832506083,0.05647882425316549,-0.0028230924337409443,-0.03261532069571244,0.04750324317495046
PROS1,-0.016604504835481964,0.027324408690095548,0.012520361937066588,0.06915121220427953,0.02484849618969254,0.02784809289637208,0.033032236175982464,-0.026239675237590673,0.0025845399135935353,0.007189582140432227,0.04363831333369889,0.08532686978174599,-0.03252538218563015,0.01688525267573261,-0.019659649789794006,-0.012284512932137257
CLCF1,0.020777699629574944,-0.03295560493394796,-0.012770337671169486,0.042712467710491225,-0.041173295233069895,-0.02965996151033196,0.02399494004526167,0.05734816071730834,0.005525309365280904,-0.05770241825242779,0.008805034356712305,0.042021933263150804,-0.0727312708206354,0.011751543379176818,0.017477932784449115,
PSAP,-0.03938770565022141,-0.029767086991045938,0.07714421384662093,0.01314472516455466,0.0407606849819008,-0.04768931160690282,-0.02106183315513929,0.08610611645297339,0.05039493031589472,0.0371902395294504,0.081371563824638,0.116315915038118,0.0528925658280269,0.090560510055835,-0.01788480038592892,-0.013756654677740128
EFEMP1,-0.018730179334854172,-0.010298553733492182,0.02505508662382103,0.04975887716079395,-0.023587570521544164,0.04227868917101893,-0.03629164877068028,0.12278562811342145,-0.021821753810840595,0.0019923506682238044,0.09304475319416575,-0.04132514378415201,0.012774851191406714,0.057724080564793404,-0.009334817786313027,0.045210281496500186
C1QTNF1,0.05351126913527023,0.05522452708636976,-0.01635324813600922,-0.018145095703995688,0.021544736511242432,0.026851103260618358,-0.016416011124218966,0.012751295037057728,0.05255940134957512,-0.04330755419419595,0.06879307825368369,0.03415415668989798,-0.06660237719241159,-0.04303201897862365,0.018065220774470186,-0.00938899067191123
ALB,-0.029852533148807453,-0.003273218270821679,-0.030276887545765383,0.024841195346118672,0.008360511610772208,-0.026066692763361085,-0.019304673603157078,0.020236179710917776,-0.0137177774426702,-0.04380503900292786,0.022103638414078326,-0.05422366191699413,0.02826298456478835,0.05098776535348796,0.08462895505175501,-0.05909371717403855
CCL13,,,,,,,,,,,-0.016689429913441994,,,,,
EFNA3,-0.0318452106131005,0.012816427544467372,-0.02152324730757473,-0.011949509425535881,0.01035136900187793,-0.05329217375488461,-0.03885605459046115,-0.04467276990277465,-0.03746802592607659,0.09809354058247542,0.0573936883659816,0.04218948352960455,-0.014281597269951407,-0.03814116806731783,-0.039443953960394754,-0.06591703397093455
DRAXIN,-0.0010611202118965476,0.022070096578128764,0.029518524960807303,0.0820939474113765,-0.05198096626835718,0.05745919740914893,0.026315365196423714,-0.024216247905993804,0.010902967336261908,0.05187918705736288,0.01287068733417965,0.030160766631241186,-0.08939290125473072,0.03220249518069945,-0.09285009073293168,0.12383664262674161
RAET1L,,-0.014047133749578982,,,,,,,,,,-0.0067853162600566685,,,,
NPTX2,-0.04646829271401468,-0.036543273575812066,-0.03449983478740417,0.04692033555866715,0.004381399580152728,-0.13460210858642527,-0.0922608199677616,0.04435500662598216,,-0.0038693788572462585,0.03634050600041696,0.032543811298004176,-0.010212229577698987,0.010043432594577023,0.03400269544645935,-0.047781466876642906
FGF11,0.10651558643542117,-0.04710746875100044,-0.016749358728510362,0.025208059524739788,0.044496774273834416,0.04510805655497019,-0.02079543930934848,0.025368710599669022,0.06740319341510845,0.05816065860454116,0.014831635454963075,0.05492534581061972,0.012907935069635586,0.018819361751743792,-0.004852815516177538,0.14774873873321404
CD59,-0.019738096097379774,-0.009334017850102674,-0.03060439154674094,0.01690894218154807,-0.017013394163558668,-0.05165811202112173,0.0008054905404647599,0.10243961163515632,-0.03851527266207811,-0.015064744898810116,0.03392938550886902,0.06068611967769596,-0.02162323018982137,0.006657325651456899,0.0006561582253723818,-0.00891422352154426
COL9A2,0.0171232229890305,0.0006713579288853854,0.03749227906857123,0.003632809472493048,-0.010773348762117435,0.07623568911948235,0.004057896045203871,0.06048904172991635,0.04308947089583062,-0.014593735603427489,0.048860356105511905,-0.06379273382042719,0.02700225782529098,-0.019030259844930692,0.005189681797626818,-0.014942473761637187
DLL3,0.0020300827082966387,0.03029608742362782,0.015616784211984425,-0.011073511233193709,-0.008142379050337045,0.07311620056487175,-0.05280376913062284,-0.07315167336378885,-0.015889742325771533,0.0065008734586732,0.019278084041548443,-0.011414744155253332,0.019911555481097524,-0.03221703400316237,-0.056549329463303426,0.04199191527507302
FGF5,,,,,,-0.020756760706218593,,-0.017012681153815837,,,,,,0.036467118461957555,0.07468310226923355,
LIN7C,0.06515652740126056,0.008646414081858478,-0.04590571152035159,0.03831141069631611,0.03127902798746248,0.03281596825254184,0.06350640431997466,-0.019887516309599305,0.03639752545323595,0.041255626084378674,-0.012613030634785622,-0.014320520373420246,0.03277297878814947,-0.001669721510075865,-0.003590914927087013,0.059303746340639056
GDF7,-0.021091372215719162,-0.03312662139517015,-0.0019484466659558447,0.03183595482522976,,-0.005383862036968171,-0.02771557652304679,-0.03127195411240632,,-0.0346358932888013,,-0.02052486142761726,0.08649779091445792,-0.015989474154985188,-0.0297154271014731,
PSPN,-0.020128762180507864,0.021015819294291936,-0.0036928294037963804,0.03645139911201439,0.08370079189789185,-0.02991329799789693,-0.017465598991722082,0.04006734855147749,0.01140471514040441,0.07531866542205613,0.03017783294869137,-0.0057536038028553355,-0.05309139006451529,0.02380089360781206,0.038547342468975204,0.05365105111615093
ANGPT1,-0.04018795678653173,0.0014116497755931828,0.02377918744034575,0.07582334646520861,0.007277143799307672,0.06028043925089209,-0.03064535187220757,0.020734484378125216,0.011764500077305532,0.12190133196522801,0.0033499696567911466,0.07251767796879761,-0.03531332798587357,-0.0024426108095891037,0.045932906913981796,0.20258921439319252
PNOC,-0.04016697983796111,-0.004133730547232593,-0.031929739006943444,0.028384591727658788,0.04484502330493994,-0.08373833693585454,-0.06335905981055559,-0.035592371884878356,,,,-0.021826227924688316,,0.016858885346562526,0.002972922785410363,-0.017035624084519682
L1CAM,-0.05879219770869987,0.019803217117830278,-0.023807771028449016,-0.002226078172750568,0.037869657491736,-0.0821769731630808,-0.05451262902398306,-0.01671796999984892,-0.013133585156854366,0.034943926301815434,0.04954114575038002,0.04888189432658075,0.06049273218680878,-0.021802294465441147,0.019763516391125915,0.0026444094386840274
APOA1,-0.020389680944202508,0.06140447549641925,-0.026699578895083537,-0.01576688311879328,-0.040260118011702165,-0.04442260732438667,0.000643666562542283,-0.019864248225190725,-0.07627863621122935,-0.027983672050087373,0.016316219749821573,0.03225889571231597,-0.02916384017379926,-0.050550236613947294,0.013581488041283462,-0.030310538342966608
PSEN1,-0.051886320802575686,0.07345451833793708,-0.00438734624189806,0.06524026387913244,-0.050817316223058094,0.04012937519865895,-0.028819840295490524,0.022189112679902305,-0.026895754741267573,-0.030229932126714293,-0.030018905208128614,0.03226981275994049,0.004522430047696475,-0.008157367441035823,-0.002332518017326014,0.016174758915275634
CALM2,-0.0626731835808053,0.04178467395298679,-0.09061370959401778,0.007126363528617675,0.02698420048719148,-0.062154368328865235,-0.024656099221031992,-0.12062957604626719,0.054421416662129664,-0.002609221292267718,0.10304988754801578,-0.05852254889783955,0.022890879841749926,-0.04022782320209679,0.04017449409665454,-0.004173149132015535
CLEC2B,0.06484665723405725,0.0010664335353642255,0.062344432388019656,-0.0019969598491118316,-0.015431866171303254,0.07612273818849366,-0.030748981439915144,0.0720492372220314,0.017608225001146952,-0.1211974059310503,0.019934468155096155,0.01169387108343603,0.026983138620941795,0.08955937876729197,-0.020235865212458463,0.03864447345194044
NTNG1,-0.012415383620740631,0.030703881322876585,-0.035820162587220324,0.04641634985097361,-0.03508499289906459,-0.039039188153169986,0.02773309025137711,-0.02425618719855853,-0.03545036463945445,-0.026573282412649057,0.02125564987483429,-0.009927565407451945,-0.025245072688571804,0.049448335963876495,-0.03215574140055535,-0.030779592463568498
LRIG1,-0.00010284176730356789,-0.025035371771485373,0.01228036457046165,0.028931986276049555,-0.012688855748568576,0.05173361695909021,0.03917684808018423,0.05327086877834555,-0.04298139098921927,0.016114077854036492,0.038546512428948944,-0.04034894837665658,0.030838362580704794,-0.054793890306906734,0.018242992787008742,0.06741800913322514
CPAMD8,,-0.028222144183668807,,0.009714723846230764,0.025151101602980633,-0.018777283432612098,0.03671601076116563,-0.00909600280975772,0.1477627196570768,-0.008248056168329056,,-0.02305802421548061,0.10819418761238273,-0.02848139890300711,0.07763856289339761,0.05292739082532316
GHRL,,-0.03742617865896371,0.12385965651593213,0.00012113336377786893,0.04731472758746934,-0.0012054776861002699,-0.017360377728198373,-0.018974003932161233,0.05835552646933142,-0.04634558315459077,,,-0.042522042516444626,-0.018146096940893322,-0.018573834114973535,
NPY,-0.041781415129652506,0.015861712520205254,0.023211716348374073,0.04714644005067562,0.04539710821996173,-0.0636664277634352,-0.02671004975406821,-0.005623631947160892,,0.0665509969423342,0.014954192827011967,0.09453852266608222,-0.030493261038843474,0.003208539010593883,0.07185728906364737,-0.03856708434424718
MMP2,0.018714711032726847,0.002017902113674463,-0.023223632211335228,0.005807597989540106,-0.01565963779623719,0.06956116580965738,0.022110117999058425,0.0071086033656408395,-0.06323228677895947,-0.03155287818076098,0.03369325880041991,-0.043191909047245985,-0.043650459749075145,0.021787641125065555,-0.02672124853769282,-0.03576690103869651
LHB,,,,0.005712288842853138,,,,,,,,,,,,
PPY,,0.062127326069759355,,-0.014270292021119253,,,-0.014334640778350392,,,,0.023236543024978722,0.11206129940603281,,0.026325047239628776,0.06805932635611817,
ALKAL2,-0.027568160330624803,-0.02634319281255174,0.0687438094798379,0.006312238001631965,,-0.021290316302002312,-0.0004886424675930583,0.12579249593492978,,-0.042714621740472504,-0.007857904685166782,0.021135390039063225,-0.00853065674839037,0.04393565753525612,0.05892905135542191,0.05422511750249534
CSF1,-0.019432450339736805,0.0037084631509266414,-0.03193617052464148,0.02037794874367334,-0.05189515447673435,0.048997719541165954,0.04250214823242367,0.022989649447662474,0.05834524149145472,-0.014620713830333018,0.0031508342903284543,0.030639633586235924,-0.04990421679287136,-0.005337227090747136,-0.02188233782699805,0.15441370832161144
SEMA4C,0.06341396494860614,0.015936192839719678,-0.04226660724495635,0.04781109707685715,0.0030588423655263587,0.02139552877675387,-0.01907630243955987,0.06660937993105889,0.050065850883451724,0.022516070321177205,-0.010244178109611061,0.023858825091261134,0.0011667850722190897,0.02848747335480708,0.12118084518569862,-0.07259060306401585
BMP8A,,,,,,,,,,,,,,-0.024397209745070713,,
ICAM2,-0.050026609798377066,0.022858400665240416,0.08193887828022046,-0.01122863358574813,-0.002572641417165789,0.016361253952862143,0.07066147711329421,0.0020283630158730403,-0.00488888330056092,-0.08285918328884244,-0.023963928135791356,-4.544224493518233e-05,-0.05426594066055547,0.0765692016324598,0.033596578897043546,-0.052761518854963683
SYTL3,-0.0259641692114903,-0.049920835822042015,-0.03578719352686249,0.006594184962552446,-0.006396180577584062,0.0747211393116963,0.02052127700886263,0.03267944827873786,0.07734817664945524,0.021172480922544944,0.06471445191998429,0.10974668534190618,-0.00914978720512594,0.016316819864197214,0.009398082958705558,
IL1A,-0.04174268980163332,-0.03575324703899352,0.011688406891614989,-0.0019896711785914708,-0.03857443001710175,-0.026797447181824825,0.019318652502310015,0.038967887811875275,-0.03531947799848237,-0.006721166267425613,0.06325384957413543,-0.014612367809318676,0.06773729689302802,0.023829370148655868,0.012538343254852024,0.09542002007620998
HLA-G,0.0034083494139374015,-0.005804840788622854,,-0.023085094680524287,,,,,0.03230924591711075,,-0.03681372535031634,0.16356109078528908,,,,
PGF,0.008364793197716429,0.020163590017170156,-0.0003361390929853039,-0.013647427790773685,-0.049178758554297236,-0.004474473731253977,0.062161138879759346,0.027512280178730735,-0.14964563868915873,0.0070066932429062555,-0.029056999805410818,-0.026478358422989137,-0.07177170976938287,-0.0030825471989568993,-0.02503091416998765,-0.052332992946041594
LGALS8,-0.015407707833617161,-0.05650308536037652,0.039590787487988964,-0.016658897326510404,-0.0006987876278051597,-0.004802477825454581,0.010832306684619864,-0.07050240290257218,-0.01326985832949983,-0.021412037684382695,0.036910922945948776,0.043505770963206125,-0.010147491981737259,0.0011276292826348767,0.022165059833291534,0.004785473393306814
DKK3,0.010415134811289136,0.018797728638017125,-0.039721806163835395,0.026876332830608578,0.06477314920723737,-0.11961484825906392,0.016764205070434236,-0.17218434951342806,0.08163359787056512,0.013955559034411672,0.025021309545425648,0.08952386649822212,-0.008907007316277879,0.02648887525779919,0.0031386230817702023,-0.052232115243318375
COL16A1,-0.0016518111960334275,0.04099520137679445,-0.047019734337965226,0.020747695629425612,0.006240040306670185,0.05052057677325706,-0.01594493125847037,-0.07077347411527056,-0.05503352704276495,0.00730674044946214,0.04304539094073197,0.05088275428792602,-0.013036036856292458,0.03586770384129025,0.024309663306465983,0.1438557828524421
TPH1,0.012804591729284803,-0.0158710350580851,,-0.0420089106410285,-0.017209595608084962,-0.02232145262787185,0.018181355776794174,,0.23223794657278582,,-0.04043711655481779,0.03132988721962621,-0.04101842041194401,0.046254066699344516,0.004374026672940834,-0.02898685068830516
TNC,-0.05757706721216041,-0.0138746302071132,-0.01708618503426631,0.027164906734626206,-0.0365939273083148,0.10456368005337856,0.058872885600707824,0.06746491985989994,-0.032450612988267145,0.05612940054506711,0.055623734190888785,0.025947560445524466,-0.0778575371750921,0.044623364045085566,-0.015699807103110672,-0.032922370643060875
TNFSF9,-0.03958671583978704,-0.028222141253747612,-0.02587771463842262,-0.03785771339116972,0.024410771744204245,-0.02020358320114515,0.01577588782283086,-0.018389823516941538,0.056391236709714875,-0.04508805708884201,0.002592531363340881,-0.00023963702047869077,0.006287860891634685,0.006039611575774699,-0.043264200126799254,0.0675609669511441
C4A,,,-0.0152499110342359,-0.013984999585334971,,,-0.016992997635704575,-0.020473527336060022,,,0.07595437432251285,,-0.010349519821274881,0.07307386965997892,,
CNTN2,-0.016859390433317873,0.012710895305292144,-0.01084078163205857,0.02442747521369675,-0.0012765299468151072,0.04334281817527227,0.0034284831020625303,0.06433545798038703,-0.04975734219466019,-0.07377275452441238,0.029759036469984075,-0.02644874250385954,0.03367479697091688,-0.022917842003845938,0.10141513135090297,0.014420661827381031
F7,,0.006998686615484891,,,,-0.01877727251862684,,,,,-0.023410491684416775,,,,-0.026044285417700253,
LUM,-0.03815996070159456,-0.035656109589148464,-0.02248367636326751,-0.054678257895394156,0.033496568507691935,0.032389052502701805,0.027199237447280283,0.10221172353557806,0.1080526856401426,-0.04995616808920463,0.026209490868164417,0.042036512044090917,-0.048299105802000544,0.04111863763013453,-0.05934615589745113,
BTC,,-0.014047127898496312,0.05932402033493152,-0.0374475854812948,0.00842713909439733,,,-0.0027888875574826042,-0.06605760052096418,,-0.01693666770752052,0.10020786050311321,-0.024711760061118828,0.011712571810956824,0.013230803660067018,
APOC1,0.005676710423195716,0.01793729419461781,0.1143414583434109,-0.06927162996872867,0.08772783640999982,0.12486052011684147,-0.01860356694778378,0.10961064586176758,-0.039728003606980145,-0.024658491461503017,-0.03021455258204172,-0.09436585400679415,0.0008672279862503727,0.06749842597462037,0.04584417129777716,-0.011353106934844951
PKM,0.07301033106652739,-0.01931561345968088,-0.02040114141465217,0.035500724615324476,-0.027537581453069556,-0.05638296638564345,0.06740396826095939,-0.022556731131268444,-0.03856809286061608,0.01019657251204971,0.026719079373043655,0.05699842675571157,0.03390956882174564,0.06010913836095382,-0.031062331102874412,0.09784111462807397
TNF,-0.04141463622791862,0.0884917414652811,-0.03386114435443558,-0.04573546835494343,-0.0168374031442879,0.02981832907158004,0.05325614013952278,0.10999596694767501,-0.10340531445514056,-0.038124616246085784,0.037342350064788164,-0.023942721614978565,,0.022423522490672004,0.08049873787200125,0.0616784933869417
GNAS,0.06817942370505771,0.018659353912948692,-0.01184120744547931,0.060513611103442985,0.039450425036572444,-0.1532860371707063,0.014019106427839453,-0.12156265005320728,0.03955871582884379,0.05754761574570499,-0.10290872663286725,-0.09522552243107106,-0.055306694937849954,0.0012818867985189362,-0.048373000170319556,0.05287686734341582
BMP8B,0.06437308308984163,0.005573981128118615,-0.002737722326816295,0.020006616768128687,0.005753567344601714,0.02805940826087495,-0.037419557820093007,0.13806395338951594,0.12217543687628271,0.01639958090364304,0.08722051876496505,0.06780565481020584,0.013144542366534765,0.05508540309592029,-0.00030550067344466684,-0.04090547227969008
LIPH,-0.008859113070454663,-0.01587103115076036,,-0.01407584767685112,,,0.06543389226071628,,,,-0.01668943605140833,0.021563441765055317,,0.006293196083512233,0.07626738240300779,
CCL28,-0.02109135370196193,-0.0223245795566093,,,,,-0.02109728821693407,-0.025431299723713604,,,,,-0.019907887400057132,-0.018944486121603613,-0.013931732416349402,
PTPN11,0.0519010170958757,0.04437134768230844,-0.06146098488802968,0.02848543332282328,0.017832007082705555,0.07525528268770129,0.01492535566159044,0.03555906791066939,0.030600261083213825,0.028732534684119255,-0.0644617893885935,-0.05953929573989613,0.1208880802818534,0.01297061962797414,-0.0541909841344658,-0.0336134670776748
ADAM12,-0.03500973092644386,0.025172798594339397,-0.01815969678866592,-0.020142277004777998,-0.0398531987164706,0.08340182554815995,0.0345452644609545,0.10120017946897346,-0.05491262224235534,-0.015444767531756363,0.020468557265424327,0.04895533954809348,-0.060057290205855055,0.08708261072643865,0.040050631445785696,
EPO,-0.0156401318895965,0.011336503424015355,,0.028073311880721565,-0.01846676955723668,,-0.014334641404060293,,-0.034873323573485215,-0.031115825124729064,-0.018125153778808134,0.00372985489273957,,0.08147211297277082,,
EDN3,-0.029108490080997793,-0.0036267246069494907,-0.05571254241392721,-0.026824766676765713,-0.01891841852784035,-0.02135453786209918,-0.009892510285526585,-0.030467792947517253,,-0.023843823217861822,0.07576533238857622,0.09021018950745859,-0.013471235068084604,0.031348819475673737,0.052307159655970076,-0.02230348786199614
CCL22,,,0.06538202502434724,,,,-0.009038756215358015,,,,-0.020513770238246572,0.09180597007168068,-0.02471176115476562,0.07890491483647903,,
CCL2,0.01692547213500076,-0.008207116747532502,-0.05235912074728352,-0.00958806332604062,-0.0499381600490973,0.013761661840534284,0.03424121203234339,0.10660356399771401,-0.05736611203078704,-0.09828473068939103,0.09529697414267552,0.006665621867296986,-0.028495527139755245,0.0035415620998518757,-0.011473171208203575,0.017515012255872004
DSCAM,-0.02888791498939152,-0.03239045487454687,-0.004265067344454201,0.01158319109749859,-0.06769909981235826,0.003465373769468754,-0.01766408713124226,-0.0509411019955665,-0.06946673868207785,0.08504695755405066,0.019997383678598917,0.022470747272632954,-0.003454201534165068,-0.040089746400072575,-0.0015679584587177122,-0.056709901752594646
GPHA2,,-0.017689070666324157,,,,,,,,,,,,,,
ANG,-0.03186791450499561,-0.030850640995449846,0.014019857090334126,0.0155871168157067,-0.023612031490070587,0.027229065928652072,0.007852172950805744,0.10207859962528568,0.058699145227174246,0.022816762380579194,0.016073974829556196,0.10126852567471663,0.034259087242459345,0.038383756208404105,0.09081136465657931,
FBLN2,-0.03805095217843108,-0.02005032041238534,0.004438700456969698,0.005694924744121569,-0.0376607413741334,0.019011996095705856,-0.02533885259684707,0.029691684514352015,,0.022380114656532238,0.07905957439085419,0.08870176392532153,0.046391483440936875,0.020587350118101408,0.020524073827905408,-0.029655374801721573
VTN,0.017312791357090605,-0.01887729307311517,,0.007604751031666519,-0.0186184327471784,0.017776564750116693,0.023928445340356097,,-0.05803052079979222,,0.02054589321775539,-0.01949483951642738,,-0.006771707031394069,-0.03285810084729591,
VEGFA,0.008722314737386671,0.0019457500367739192,0.05508218443370486,0.02893918460966221,-0.003890349652266325,-0.022441262328123334,0.04059670818432133,-0.03429112778070382,-0.022636108199942055,0.09882143821507818,0.0013516464625110292,0.07360980126343145,0.04586591127139557,-0.03952499542813041,-0.010573470413132132,-0.04008087461061959
F10,,,0.03951151095778729,,0.06482573285080315,0.019912437079579803,0.019035537425755616,-0.027938592079250646,-0.03605282287576454,,,-0.02107312840271392,-0.021380327239293152,-0.0355674566160457,-0.026686550744518794,
SERPINA1,-0.03802678272943403,0.004573697490338078,-0.0023090059716529285,0.03098663997055106,-0.06374783771617827,0.04410071451074102,0.01750373928907558,0.09094764427946221,-0.05720297641871097,-0.03777443070780174,0.053930646324551496,0.011577768964089637,0.016715075173891716,0.03422352115646969,0.035443862351213426,-0.024423991913191452
VWF,-0.09916992442561655,0.019009276593674445,0.030894219433078192,0.031298478476479215,0.01166467305367604,0.0025962969286501096,0.002192696001332196,0.06791828739939022,-0.06579438363549443,-0.10493917895323575,0.04002994879613286,0.019613264671237803,-0.061116076390284706,-0.0018054325678224313,0.02881453845037599,-0.04397624646633402
GDNF,,0.03067591922228822,,-0.016451280287578984,,,,,-0.05258984153621853,-0.02657327499266106,-0.04569575173061279,0.040715235781943845,,,,-0.04101708228611535
VASP,-0.0024753266621785836,-0.008652082790304425,-0.016116845522064646,0.010167671567853304,-0.02069160633436054,0.0470890445244567,-0.03769478280536041,0.11146845101103135,-0.061057556963314316,-0.040291261891175816,-0.019175117507543877,0.050924669033795486,-0.017669163598064048,0.06957006306619765,-0.019271272730164386,0.008926469407970981
ADAM15,-0.009664079201748029,0.030451833094952068,0.06630392765599576,0.003231652718803655,-0.027849254621876974,0.07171581411986636,0.03595947627426038,0.03458986080467356,0.04620326779041686,0.05724742447586351,0.04907418414861945,0.09928044487952585,-0.053321613768273074,0.04336851830296837,0.10635382621520617,-0.04195880424273389
WNT2,-0.02452464159656431,0.022825341120108728,,,0.05705158649124494,-0.04819838995541818,,-0.02880282563547105,,,-0.022482453917076976,-0.00043174741071217674,,-0.0033830639379019084,0.05886804758980801,
CALCB,-0.02566879064865531,,-0.0031658062650557497,,-0.022489146611117092,-0.020756760480648125,,-0.01928261637239145,,,0.0027529495736864948,-0.03372250391578482,,,-0.031227272329637592,
OLFM2,0.06475225988027086,0.028087824995533587,-0.04586772451526087,0.036537622284680576,0.012687273269800495,-0.040982121964366854,0.05180581276985305,-0.0785443583333067,-0.05203922786927556,0.05770753221979924,-0.001435969986964783,-0.0002503021281211781,-0.020352195491646522,-0.02372053460171355,-0.021369981974138252,0.0009555187173956013
MFAP2,-0.032908631392036064,0.017003204029294443,0.0013514915680925372,0.04572606364855295,-0.030093587665680814,0.03944343936381612,-0.029752077385176174,0.025269416522153375,-0.08004364342805878,0.047446904324519194,0.010084420256650966,-0.006401860563560844,-0.006699931151542186,0.032699539881043196,0.02101027158178822,
HLA-C,0.07397127716874027,-0.02638807357942283,-0.02825649108057045,0.039542630259303886,-0.05819946847817988,0.05368607587027101,-0.03618409036290587,0.13543998646720237,-0.00023841045151912538,-0.008788716274217663,0.08532973587773876,-0.0023160302920774505,0.03285063786340359,0.05910694575357505,-0.01708345352150857,0.026700030308407258
THBS1,-0.0750027847317765,-0.038505756216481876,0.011735831817368331,0.011110821603108235,-0.01448831266062526,-0.021363209792786875,0.0494836342672555,0.11704144975650936,-0.06526208912856966,-0.054765022497663685,-0.02139699528898223,0.054879935166791405,-0.04358465212671615,0.01576675478944147,-0.03491374227285702,-0.05212600286886362
HSPA4,0.06510766203528852,0.045474108951208715,-0.005088986604207134,0.006306874528663177,0.040389942653027595,0.07165383563639179,0.06055200637750087,-0.0023133426283508222,0.08484476293355923,-0.007277052070472875,-0.06833270699501834,-0.09127317297507022,0.05590656161095502,0.020833517505704537,-0.0032924791932004123,0.008278259932269886
LMAN1,-0.001363007861062101,0.018966541933923334,0.022736895908672148,0.013689226002243426,-0.0038084971056673803,0.043940177544761705,0.005088453763263309,0.032653500207242045,-0.08080462934254391,0.011504926079800627,-0.05839936090799887,0.04322408100248167,-0.006199422447686714,-0.0011183423471291796,-0.06539776895917129,0.012195924406399902
LYPD3,,-0.024211877970534187,-0.01777172600336498,-0.012000212977906256,0.01992048918877242,0.07483949592578078,0.07750156683776549,-0.023203255708694297,-0.04531803502852043,-0.03385073038984762,0.010271739318310892,-0.044373481570905184,,-0.041778136179553345,-0.02952186047512854,
APOE,-0.010509706341757907,0.042438900170857975,0.018183361946418113,0.04945967722266203,-0.04422409179550896,0.056274322080884745,0.04931478601285365,0.11615755691874055,0.07550863745094781,0.04499803750403449,-0.07276119174639042,0.04266493283095644,-0.0032672501727508286,0.07003968040071046,0.06097931997890358,0.03461189023363562
SOSTDC1,0.04384438265417237,0.02724126755201664,,,-0.007709569528128451,0.015314216159337736,-0.034670746239627515,-0.07867454606741367,,,0.00909020777110267,0.07019930095592367,,-0.033596177308756935,0.06043229714531898,-0.03095322028125275
ANXA1,0.006139324588142749,-0.046634891142216375,0.0651166241422208,0.06881930989568766,0.02822006566459103,0.04937864680539933,-0.03147160536279275,0.08350056513107176,-0.04103625326801571,-0.004183052124640493,-0.03293433987869513,0.039396684324536385,-0.029514336806207533,0.070822539071001,0.022394858865314008,-0.04574815382596066
WNT2B,-0.03403246248497216,0.007704004867692273,0.0007344765895013727,0.014014984033645431,-0.026740354207641974,0.03326011414146567,-0.003445072847816986,-0.004267291667190509,0.03263225760618954,0.046937262171547284,0.00017736100110962195,0.036732025280197034,0.06445134564865493,-0.019652144739181587,-0.05095255018644669,0.19248582779341628
AMH,-0.02850294123544048,0.05528264380333301,0.08557863438168736,-0.03409606826226579,-0.023119469692808915,0.015374194754873493,0.0611694779092369,,0.010968500018931671,0.0831331502337415,0.046984374492557796,0.015544256555790599,-0.019907884861378317,-0.024604313203018834,0.0013259567331471238,
GDF10,-0.023934097291913908,-0.01836904792094951,0.012826041584281914,,0.002954379726518507,-0.03344630634458083,0.03926745847986753,-0.057351065325843234,0.07111589616408996,,0.01952634532479103,0.004562473293542614,-0.005468420727307609,-0.003934989673681053,0.06258001410815738,-0.05149763124050382
EFNB3,0.09567694980546014,0.008297494745768252,-0.05687962702338982,-0.04055241177706302,0.028970444692787055,-0.06276281548933803,-0.014494714266166848,-0.10398523249394959,-0.1023407248979394,0.03715282492050678,0.056293900748646965,0.009903994063234707,-0.08517265094248477,6.799641721409726e-05,0.03838957320031017,-0.0020570777138696874
LTB,-0.00894685965811329,0.058236122533182166,-0.0291681944165408,-0.02038121893936982,0.11085601285873643,-0.011660661685177947,0.020006819177426388,0.028199487486933312,-0.017423223783333948,0.02006192406835262,-0.009803233101487882,0.02027311534287496,-0.04796178584646058,0.016121748366030732,0.0360560999545296,-0.002254459595120521
ANGPT2,-0.016256876692793305,-0.013674013898416942,-0.03844519405233396,0.028485972465049914,-0.06543334487695311,0.08540221924345026,0.061109096172440355,0.10162735825689102,-0.10617882199031589,-0.06788214692885176,0.01186272809731704,-0.04617231097317563,-0.04330228835764755,-0.006872087700999446,-0.0067636424202188695,0.0373722250495263
