,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CEACAM1,-0.02358391285592107,,-0.01712207274182304,-0.011702679962826815,-0.03617137823492828,-0.024608613870214194,,0.02779808108913937,,,0.12038335000680828,0.016643498797897237,0.023873462628602442,-0.020068260167816706,
PDAP1,-0.039386947721771606,-0.06206989958725181,-0.0063876159047023505,-0.027565796640321993,0.02707394052155459,-0.11189717095054418,-0.03341431241975449,0.04254746426162906,0.01460402299802198,-0.05004990780241026,-0.057370228402519305,-0.031805875285652034,-0.011780277220844656,0.02003866147579172,-0.020160644055142
QDPR,0.0015113551880450795,0.055707204044143255,-0.01910671792602126,0.017922871122042952,-0.05117351354905286,0.1779433890493828,0.02055300146231046,-0.018627277117640877,-0.016998372563205345,-0.01166175200375306,0.10303294032756996,0.042143583587328365,0.0038825546563617122,-0.006284586729210898,0.05189415076588934
POMC,0.11691601759053291,0.08839565531311007,0.05763220830928554,0.09027989269588887,-0.003183212551181697,0.08586682458232175,0.10117242936875714,-0.026804103181530245,-0.013812939310503789,-0.011183001469703071,-0.0009487855561892999,0.11083031593963062,0.033525846212442874,-0.032829037354877494,-0.006858401898866084
CCL18,,-0.025461615121276846,-0.021366729019409034,,,,,,,,-0.054080213783191854,0.028523685622863344,,-0.03219934769731211,
CCL17,,,,,0.010398345648100242,,,-0.017157244395114735,-0.015079038705218047,-0.013778665231604417,-0.02096587502903273,-0.031190582084474908,-0.019896423216109807,,
VEGFD,,0.01277810689767754,-0.021366735804346254,0.061177474323520095,-0.007193498723706885,0.008011522645778578,,0.02868292073182146,-0.011060657247509278,-0.01476702229994878,,-0.021606668257757797,0.04999903730146339,,
TNFSF13,,,0.0679490323102172,,-0.01735941621403711,,-0.0295744556241371,,,,-0.018378501096981317,0.028036049749620588,0.16742317746850652,0.1489949687405226,0.04422041637686251
WNT5A,0.016295687299565428,-0.0268647712863417,0.046680689456919354,-0.006521987638337209,-0.04283441843837264,-0.15902342848331874,-0.08742267226276293,0.027088144429763292,-0.02016711255134435,-0.058177651014415625,0.02136338245717752,-0.030847618247160275,0.02453846467282018,0.0028484229467055323,-0.03139764169446617
CXCL8,,-0.031434931416231396,-0.05083174940402587,0.06541117790247243,-0.05007189877667236,-0.07666913164038947,-0.002611585211579228,-0.10099707370998431,0.09932262501259521,0.014494935298702435,-0.16413218396302934,-0.128243543733873,-0.02824858385267274,-0.03183291358784738,-0.0797901016957435
GRN,0.04229844486003176,-0.017167383798614645,0.0017778509258758758,-0.07451529725144825,0.005302507825638624,-0.11096690682901535,-0.028540625889596247,0.10009876003704214,0.010899411441191411,0.050481180007683146,-0.15818689800534164,-0.022293676055696696,-0.02131546089709137,0.11769164147745546,-0.048181362510292
MIA,-0.0014122044332723794,-0.010676008587119009,0.016118741366648166,-0.014906720378911088,0.009286710454864568,-0.07144102092790039,-0.05347631953381395,0.005518993080559556,0.033230457388893214,-0.020224113776384046,0.12004002721998085,0.07611076172476118,0.08616692332923379,0.04827781437846831,-0.061590787538114256
COL4A4,-0.019670776103097927,-0.02887927551025827,0.12374750734371565,0.04175801398767429,0.028703860096945786,-0.13492263304509258,-0.02813878791461826,0.011113164379174624,-0.02113200229934228,-0.019618140659479717,0.049309056632266174,0.013023149983086764,0.05348028202367876,-0.0014795338149985078,-0.009397387445142937
TAC1,-0.016985056807331714,0.025803579055036076,0.06998220799317718,0.04660103956476901,0.07627437595300474,0.30975356773513163,0.06134421442831965,0.0711343485010144,-0.03551780952186852,0.058088615669099945,,,,-0.03462346588545804,0.017400529515566334
RARRES2,0.009054270838817399,0.1010319227711116,0.02236781195608348,-0.03872253050732473,0.007079110055598724,-0.15959630238786524,-0.05753066419161399,0.004957592377031323,-0.02299691396749815,-0.04591003765139163,-0.11116485463059707,-0.07238575097010137,-0.03577066796942109,0.004348660095809329,-0.001876913240004369
FGF7,0.004041586361312194,-0.010342230158431494,,-0.0189187242615758,0.059274094056689014,0.07210719557331358,0.0077787869193825295,-0.03404465672898342,-0.030240416266338773,0.0021068654317048913,0.06594793145295576,-0.014424359369246725,0.03620853904150142,0.05211533519694086,-0.00031500693494933014
EFNA2,,,,,,,,,,,,0.059949559538292785,,,
HBEGF,0.011763967270073039,-0.013960877358622585,0.0497635681541848,-0.037518282896984986,-0.022472024141934374,-0.10778312452712055,-0.020174375508858686,-0.04819916543940463,0.004485772181025604,-0.029935327611984704,0.017509186789239402,0.025387439599333803,-0.01696031798192948,0.04759952438512772,-0.03115776111263456
CSF3,,-0.008949138140779229,,,-0.029996494416170687,0.0004321347704946147,,,,,-0.08565070713716998,-0.08839732699052813,,-0.028770592248130843,-0.03952765528413514
PI3,,-0.03421178126227174,-0.022478699787195328,,-0.004343770621518331,-0.036775415753995906,,,,,-0.1344940429822499,-0.12826398683113419,-0.016905256555400164,0.0031328624501913544,-0.025792372899163193
PCSK1N,-0.031113483250620726,0.1384724464318579,0.02761952499536232,0.1456219198800755,0.0761679463977492,0.012350749590861394,0.09208498539216332,-0.03583263578554248,-0.008877605253796937,0.05833093276521183,0.10628752084509048,0.05731817914037989,0.03558226552233091,0.014708611074778362,0.030847797933748432
NTS,,,,,,-0.06828723951067131,-0.022626982190581433,-0.05281656796185423,-0.009112059011837365,,0.1072923148760102,0.009391097759427794,,0.01920347058162905,
SFRP1,0.09232236207773786,0.05170089857229211,0.014366386333548198,0.018781177857485,0.005320311938410745,0.1382801720643344,-0.06266187991343007,-0.0180911206215259,0.11677121739338317,0.034230369512046804,0.11712025172517121,0.042490921444281966,0.006762938585144999,-0.00135455707488191,-0.049313932563576926
CXCL13,,,,0.03141216158011144,,0.041979602409700126,,,,,-0.0378480050610828,-0.01395757632461649,,0.06207789326438249,-0.03206229782954323
MICA,0.021492430364089373,-0.03767812044118008,0.05180334910229677,-0.023128066921056165,-0.06297879997001714,0.003614786073973269,-0.00867249499228878,0.03828012867791466,-0.03276400837030118,-0.026886109054643184,0.078523374674849,-0.0054578042867607455,0.05327322472015212,-0.03645382258916727,0.0205932489969617
TG,-0.019670771670212795,-0.023021373828193446,0.04069001821527258,-0.015913286843103308,-0.023697138220124307,-0.024314677407510317,0.039477573683898586,-0.024336289724122048,0.09319273419534782,0.04407713899959348,0.08349215289432811,-0.030813441375649477,,0.008261075096465752,-0.03533281812859307
ADA,-0.04531161223103296,-0.03404485097974881,-0.006264504265281421,0.009433851267577458,-0.042620512975179145,-0.033416426836429654,-0.049800862895170786,-0.001995682908367394,-0.017722996556021706,0.017820343883856293,-0.021520257738927753,-0.006639731812226021,0.021583099229207786,0.004830723018404175,0.004489851878477839
LAMC3,-0.04453463813753262,0.14060188433124599,0.05851543414246864,-0.02829808426709788,0.016102092948763226,0.045847802411827385,0.00826534782401773,-0.016059805322966483,0.007470967178829574,0.005415648129779891,-0.02069817303864975,0.05795646664675082,0.05200554109132998,0.032190732993908316,-0.03799625622718837
CCL7,,,0.08522796808464984,,-0.017132993071537674,-0.035291055187481844,,,,,-0.031423014021288,,,,-0.0504800159528989
NGF,,-0.016638158385650813,0.007149247968940286,,-0.039256063098781505,0.04071650256455862,0.0235880459189653,,,,0.02524164395263375,-0.02025965794223,,0.0571134312409709,-0.04479696542687519
TNFSF15,,-0.020583478421891444,,,0.011072660968044438,0.0317438675468734,-0.019042941367497873,,,,-0.030633910170604413,,,-0.017866043855964173,-0.043747069636202375
HMGB1,-0.038084480415932966,0.05444246878897887,0.03221655144669917,0.013371391570885561,0.01909003159896891,-0.022971841934148828,-0.012169306871072639,0.05786873649099515,0.04688839184884395,0.014778198184370029,-0.14114330710782347,0.0006284307548114688,-0.002069908110407251,0.047279386585944896,-0.030043482522636698
ITGB3BP,0.0084841473115432,-0.06526709361799429,-0.015353296307554382,0.08101306685616134,-0.050543051755541496,-0.018042088393468124,-0.0482466988724357,-0.002777143640690467,0.016922852263179435,-0.03364238691060456,-0.023887105703441748,0.01619821331549318,-0.025899282610286328,0.0057143631507432,0.036094710644470986
AANAT,,0.027354453053510818,-0.01971853808288766,,-0.017359418066774563,0.007660725889790407,,-0.044168075363641444,-0.012579168966000172,-0.018482761464632493,-0.027566849769134347,-0.012699364919103185,0.058373723794446795,,-0.002605322052571353
RELN,-0.016307591229101158,0.054792293044534236,-0.04256989819220964,0.0019846526616733567,-0.010326735990379117,0.010596822573421703,-0.027360398904179954,0.015432316985333582,-0.015078035655011299,0.013856043458387897,,,0.035106011982730966,-0.02158024479324053,-0.015100738418355575
IL15,0.025598518260787986,0.07326819830777671,-0.01435721637634569,-0.020273283979017138,0.04119891665350503,-0.02623067132364647,0.012611665788793832,0.001398506244942075,0.0275294122811151,-0.017141906999108076,0.004993706238557,0.05294192263539016,0.001309548778585433,-0.0071957201028479394,0.010415838206202089
UTS2,,,,,,,,,,,-0.023475190129669542,,,,
BSG,-0.024026997198358855,-0.026641479853991044,0.02997511755173464,-0.006440876565148859,-0.03519328125937333,-0.09661532780093213,-0.04600645691745004,-0.12383694423986145,0.03639350373173155,-0.03809121067190668,-0.07567195049011165,-0.016620250772804344,0.00622371211704829,-0.006348531401888461,-0.08229552738691785
ADAMTS3,-0.060044401627262704,-0.031264411637483405,-0.02701634481349938,-0.015807581846345665,0.02432006093754323,-0.044971212805914026,0.016497634348322847,0.006082697478593471,0.00907869721890597,-0.0284843170132952,0.14544027338501755,0.041473833762377885,0.12775329718893688,0.035112776879297085,0.03228055097223139
CD34,-0.026692467444743326,0.0014471193380361823,0.03782815838622155,-0.030230986920838518,0.008712211624278713,0.1095017628929644,0.01011413362546153,-0.02445351419939242,-0.02353528358462697,0.00021399964727561772,-0.029196093304262847,0.039787121530356725,0.0047405845123973485,0.02372810292997152,0.023762132448686447
PLAT,-0.03894700321198303,0.03217634734838569,0.05879572550154296,0.0031200525845226515,-0.009771959569160778,0.017833788176822313,0.004204178348913387,-0.04276716656900797,0.059109153718782205,-0.03756035080339751,0.09481301365827495,0.12864973370950777,0.018612155830190363,0.05973661375765882,-0.09701170592381073
NTF3,,,,,,,,,-0.02030577952877278,,0.09418092056516277,0.1269090532228964,,-0.06864422397659443,
LTA,,,,-0.011702681163731396,0.07166773796858796,,,-0.00014345920540089128,,0.002811576470993778,,,,,
CKLF,0.03085776998088894,0.05525841614511383,-0.033943326950595785,-0.005536192926884636,0.026429444507973184,-0.10335587775545176,-0.06398712903670059,-0.000996574235258473,0.01020954930193601,-0.026043414770448036,0.01919760802174669,0.11981944864236309,0.04311116219609282,-0.016350650384516878,0.02695345759977924
CD24,-0.033456633849246714,-0.0339779326196522,0.028553508091285786,0.02443886562635265,-0.014810297641717861,-0.06394228577705365,-0.08494185311245032,0.06766926231572386,0.021893153938456717,-0.02842565989948878,0.14152689368822613,0.06353159560635407,0.06752626128896128,0.00029170856535034895,-0.056591308815221425
HSP90AA1,0.04012563042069536,0.05656930310094493,-0.018062443984917475,0.023772848726798915,0.02683785683803851,0.25195124589326556,0.09737804247900028,-0.05203811734994046,-0.04269247680752468,0.06970922832442028,-0.09293875059087531,-0.12447312955272455,-0.0509338207619878,0.01708230335223264,-0.05520427725918664
BMP4,-0.020244079760503516,-0.019256148650675698,0.05674400480980247,-0.012405528044791723,-0.01327331191116051,-0.04569119107460457,-0.0923370310755127,0.02794755067900638,0.04270617204339252,-0.014606677058310761,0.02778850133104781,0.0024749193470654874,0.017086583524160807,0.07499973186727259,0.015026207107416893
SCGB3A1,,,-0.013591043310775546,,,-0.0280381544811418,-0.0025086941445082384,,-0.010610652055766544,-0.011961397488258738,-0.002554717981503551,0.12157094458050821,,-0.01676219735004796,0.10970363922317354
IGFBP4,-0.09113377932823068,0.024324471996800264,0.08015040068505315,0.012036998539846033,0.012274927883545424,-0.04918516226407296,-0.03993578643683088,-0.024644500732675503,0.017533267486763086,-0.01855513706778637,-0.08377598782745747,0.015358856443172988,0.022872232942242197,0.03028890927700049,-0.07689557111347418
RSPO4,,-0.02032521627487906,,-0.018918720669857197,0.00243533569736527,-0.03236058801800882,,-0.013245801186882093,-0.010610650503718651,-0.008732650156059767,,,,0.0043482832481991415,0.004381085437509907
LEFTY2,0.051477517820672204,-0.03404486873759691,0.060342407313710184,-0.011846407893739554,0.059447735667236046,-0.01377415310567181,-0.07409415615390602,0.007617483954017067,0.03637971718965778,-0.02116149536803426,-0.02667458052873989,0.14862789955475508,0.013861398020402564,0.009697036548573854,-0.06505629876268576
PF4,,,-0.014098525753358224,-0.01064517907914165,-0.014948198914826363,,,,,,,-0.018822383648253373,,,-0.023840640554481346
ANGPTL2,-0.02959978583025645,0.0521581862203403,0.07454148587756923,-0.0001857661876327928,0.019921165895056506,-0.05063455662463066,-0.09531505759097228,0.055553326172779964,-0.005914531096451699,-0.03296401001945765,0.06596945920668147,0.10871956211320612,-0.07110088955155026,-0.01887208401165909,-0.08264921607870285
LRIG2,-0.0947068460719047,0.017043441954232994,-0.018327042959401164,0.015398339003193266,0.011669021616632736,-0.015154192704100317,-0.0756583128609689,0.033427487461460216,-0.016686537270816745,0.03395791861843906,0.054693689727944146,0.043133490163930525,0.07203858521018866,0.009619634727169122,0.021758250336411378
ICOSLG,-0.004291739942035523,-0.05664327362358916,0.05577329673980474,-0.03992046530828919,-0.04121808749385019,0.023737024082744338,-0.03967044106753571,0.0012361155153375661,0.007946573738468297,0.0027915981819627957,-0.008220171237063534,0.08909763176712306,0.04231396788289771,-0.007989913959567923,-0.016499966752442564
WIF1,,0.1423079605607784,-0.02536800871477201,,,0.12671135776086484,0.051250478336125435,0.07698050303706251,0.0979806326103958,0.04324741171200581,,,,-0.02322756657622606,-0.04374706604609825
NPPC,-0.02366733568146083,-0.041480811441271276,-0.03380701602878239,,0.07736836499008244,0.038683949810307136,0.00775393535277116,-0.020576942535446528,0.004885605122443914,0.003059555060179899,-0.00026470101939562405,0.000478034497475165,0.06416766970960036,0.03316756040998165,-0.057294566134692186
LYZ,0.025142964374855848,0.037677099723048724,-0.0025303490383713763,-0.09183996367512721,-0.033652942167607086,-0.1105737910832011,-0.04804696670405369,0.017043843438130937,0.08364943976985491,0.007709319730861025,-0.03751796133673584,0.06448992242450438,0.0653647608229669,0.02621828039853631,-0.09612908610322843
EREG,,,,,,-0.04553902552167008,,,,,-0.0637830839825321,-0.0031750474775778317,,-0.0311213677397527,-0.027447639657674914
SPTAN1,0.006314453764428782,-0.040310397917077065,0.01484517445365055,0.05168427193416815,0.0625299139398335,0.1183932357000426,-0.0015059191350398086,0.0792922233557561,0.0003332579824625032,0.030136091232240217,0.11505852748670499,0.07059157741341282,0.07546042114153631,0.014663152144532121,0.03770486108166175
PTH2,,,,,,,,,,,,,,0.009499444768801745,
LIPC,-0.02518447616414502,-0.042628755991034474,-0.017260301246177483,0.024900937189355737,-0.02686302675222582,-0.008209125964540372,0.03952675814408587,0.04313403780197718,,-0.026928336200579526,,,-0.028659580392193636,,-0.037178051868629415
COL8A1,-0.004831193615762668,-0.10490661350805183,0.026414289675450398,-0.05260817788709386,-0.0537842989090032,-0.13227336384293328,-0.04320946190505362,-0.053720746542449474,0.022712103406396175,-0.00288998841941297,0.03651416011024408,0.08809297896591674,0.015242594744126672,0.06728603896348277,0.0006715022755164855
GSTM2,-0.048095745487792524,0.007880631676188792,-0.037867889960472245,0.13930006996772007,-0.00796913422279155,-0.00819560898766971,-0.0011787846146499744,-0.04342847279186209,-0.0313616412769164,-0.033638694449115866,0.0752250514967899,0.052353442254841065,0.06507384181148562,-0.0453102489615567,0.034277237208049274
SPX,0.008891015290078156,0.03755577739392447,0.11337462677783915,0.042019087904033595,-0.044018089333260534,0.31203803580150585,-0.036515979924212676,0.041406448413040135,0.025250758297281423,0.019558595599082847,0.06807034953021428,0.01155193301671801,-0.06622220926678857,-0.0554000500417369,0.09755926677997914
MFGE8,0.0006972480209214447,-0.06614557129379045,0.05192584566663643,0.06213040738642433,-0.02216903742191218,0.10913463912683181,-0.07071077797588161,-0.0649396763185852,0.01686814430894173,-0.0023707900079094923,0.040226227352739556,-0.045951196353975064,-0.028108550756671784,-0.007032044392540298,-0.04463066872202422
TGFA,-0.006583180856300087,-0.07779600248950105,0.05053222579843515,-0.0051183972847754725,-0.0007835885189413209,-0.151411314981478,-0.04178481049653427,-0.03790392167948118,-0.035407940668614114,-0.0387747315683461,0.05352577010934547,0.03269584884428047,-0.017131765547080693,0.04689904193487552,0.014130470497318998
SLIT2,-0.020244076521147167,0.11662954898697124,-0.006396059654063013,0.05641974571876881,-0.01062750476755339,0.06015640064752879,0.017870727771661685,0.06190792801628302,0.05115444512101903,0.0817625499844053,-0.02481839534251518,0.07997318098699766,0.03062590992206791,0.06243441465602867,-0.08981902233701756
PLTP,-0.04189465473844884,0.06557700231932968,0.018526799239075152,-0.02359650956387749,-0.01692415535021175,-0.10440913503776823,-0.012720900975701685,0.05927532916568091,0.030280274275933602,-0.0016492943427337192,-0.13636358895450243,0.07672009916428713,-0.03903450234552986,0.11560829913756673,0.04300506886167375
APOD,0.06756525316906681,0.127909666323175,0.059890137557713004,-0.05123026397061037,0.0011577825839279665,-0.10598763895429497,-0.042342906373603204,0.03549552135488266,-0.011865227240536373,-0.012682011141979215,0.07107346625360078,0.09672736546588138,-0.052957531135188675,0.009376241622144253,0.015793499647132742
B2M,-0.018710624700140215,0.10076488346403784,0.1021826584663107,-0.05212195572285181,-0.0021672080470062573,-0.025677080193743672,-0.04809890671461857,0.05082430042421233,-0.0017890890745451274,-0.08164585845603935,-0.11306425064128725,0.11339429941661804,-0.04343990544956565,0.06356817525170086,-0.049270958075102435
OMG,0.011161957852691801,0.07046064974796545,0.02655503843899672,-0.024076957383598864,0.08615426915056384,0.07621338593317667,-0.004475053683872269,0.05596255188218329,-0.04453198789858969,0.018336259905145123,0.1343056576466441,0.05176642340597058,0.007055360230432171,-0.03988324640179245,0.07532401799436339
CXCL3,0.04448302854173118,-0.03169792486871889,-0.03481588488728661,-0.02188547510404509,0.017109775960214377,-0.060215643896698194,,-0.08149099161627368,-0.011351153194819243,0.04120755777275867,-0.0938135849107913,-0.05396617160195442,-0.017331245088234113,0.06379086472279444,-0.04393048280240059
CXCL10,0.01954226901669059,0.048905076662719954,0.03815044933844878,-0.035700965202226105,-0.00372908564137223,0.003927112498254622,-0.009799331597808167,0.07045633454944294,0.03189751716854172,-0.01961814189886314,-0.032448293159812715,0.05460903331952903,-0.023348883977415247,0.06077995638291469,-0.005863830560319701
RSPO3,,,-0.018461705458988564,,-0.0005918526238670668,0.18154795630698486,0.015715887147861284,0.04014096263321589,-0.01667863480283237,0.03928076835654812,0.1599877481525951,0.07581366659235755,,-0.002732683550990849,0.014685229143185707
CORT,-0.019670775786463177,-0.02278814851229662,0.014251223236496528,0.015658144630659305,-0.015766164709296426,0.1706779185414017,0.009278713393910136,-0.03551632757682833,-0.0289764927123524,-0.024568608753385717,0.29384153756914744,-0.01969666781946931,,-0.03201527666387604,
NCAN,-0.023122113545303323,0.019743477133595807,0.06988573561792236,-0.009653778766300686,0.08802076239059255,0.22956464917980385,-0.07619708247484105,-0.03498591334712694,0.024868608041281597,-0.035281966755946165,0.10972596612678734,0.04346810223288165,0.0031715373785675825,-0.05564098772235366,0.05032343910618543
PRG4,,-0.03110047228487985,-0.020439308065953194,,-0.017132995741460315,0.09152438030355614,,-0.009455834742208584,,-0.015082908623945013,-0.0344168959851748,0.055321160154447595,,0.09071005007647547,-0.03318292366820158
ZG16B,,,0.016951168556886925,-0.0128097428753803,-0.019884936918907692,,,-0.016126693249246288,,,,,,,-0.02033851148457837
TGM2,0.062392540075700526,0.019750491192973695,-0.00852849073221784,0.004408769369249999,-0.004544655078023691,-0.02009034389508562,0.0396543209572744,0.061807451357076756,-0.000617605439169421,0.06846161699049401,-0.10713493647052752,-0.010110301305012595,0.023114253666207073,0.02669715119218993,-0.021371877593600964
VEGFC,-0.019670777053002273,-0.02231520980603966,-0.025951767835321177,-0.016448203149097545,-0.01105610102377876,0.06457734377507084,-0.01892846274618208,-0.0048131262238517054,-0.01976441566787888,-0.015392709453412222,-0.040439613870410646,0.04321376507261267,-0.022860197858224983,0.03084843014413024,0.0061035833145340525
WNT6,,-0.028301630998794302,0.008543223477854595,-0.011846408204642644,-0.02369713920404206,0.040123026542077736,0.016004697143387675,-0.03146690814532391,,0.011326850907978083,-0.046908899635980175,0.06427611876774271,,-0.010069066583324585,-0.021015784357326893
NRG4,,0.08952838626095797,-0.012517829289024155,,-0.020851639581206362,0.060390270506961205,-0.03110097685715963,0.02797060886713913,-0.03928294477995239,-0.017957390970801408,,,-0.01835640868762464,-0.032995597958696235,-0.03160451629492455
PMCH,,,0.08154202361907806,,-0.0288919780799792,,,-0.0018675523528993549,,,-0.0046420253799497315,-0.027635478710902172,,-0.01899750299431535,-0.04047413155407322
COL9A1,-0.03900192255618489,0.040376872893693454,0.04015228895516396,-0.005019808204051232,0.00415751123657001,-0.0272836772338976,-0.03415948316661619,0.04352571004097306,0.0033822961436315788,-0.004234358673748761,0.14098221226084978,0.054234841700772723,-0.050332414123036046,-0.018428804497401075,-0.013681217732335377
GDF11,0.006483778465211713,0.029155417786341172,0.0192434428071375,-0.005521173239192983,0.0013321018181978329,0.0581762008491921,-0.0758855453272342,0.010560931941887642,-0.0021904101473045035,-0.07647378514906829,0.0389030854636567,0.02797831683882235,0.048607832976447204,0.02316837579288869,0.09755884543314729
IL24,,,,,,,,,,,-0.023813195355271287,-0.018522270310633682,,,0.009733853053377777
SORBS1,-0.023160435243752102,0.07461180538301856,0.07479117770967193,-0.03147515940114436,-0.028539735641004493,0.04592599773077395,-0.03183293912046484,0.0452290660092064,-0.032279842572592796,0.009219353574446037,0.023270955875553355,0.03843735995365221,0.05999860331910752,0.03557280298173661,-0.019351168687968934
DLL1,-0.03958257583749782,0.10019140790147753,0.014540994703130253,0.05377415241778321,-0.0012605052195568212,0.02791123162634407,-0.06492093241936377,0.012028944857799165,-0.014230328357005958,0.040757628771484394,0.15420141450716676,0.06616841399811191,0.027611732735880207,-0.03238947386353428,-0.014590905624929132
TLN1,-0.014052673773481881,0.030008784546444168,0.062115498366352065,-0.058469937488994914,0.02564759935355058,-0.16509372835841005,0.01303345155032722,0.02474204958924198,-0.0002393293043799788,-0.03357934437379707,-0.09165879156529147,-0.017981528184218915,-0.010938552527080791,0.07512114879776627,-0.03186154512436859
COL2A1,-0.01847588908611653,-0.02158841570251211,0.06770626924323528,,,-0.02003555633957475,0.00658360497514464,,,0.014534368924729405,-0.05205876677654371,-0.029583858259214918,,0.010061453892309146,-0.02847397282561734
SHH,,,,,-0.0178039955745459,0.006985393598859076,0.026816707146993402,0.004375653804137116,-0.012182920889342676,0.015965506224775435,-0.038553746922967896,-0.003261553144387331,0.09237767146251694,-0.011283921940188115,-0.05758693203559071
PON2,-0.030614858421585685,0.04236872580024014,0.09202358811533164,0.04220012653230211,0.07384120672254182,-0.06945254198700702,-0.08710433323043297,0.0050302863591528395,0.06406705026315591,-0.04919793422296536,0.011952651626989119,0.06063462937540322,0.019070104159885092,-0.05055245585100517,0.10477959900886721
ICAM5,,0.16490137328540516,0.04189931692372074,-0.015248987870279918,0.07768383421993726,0.30690720024203333,0.10394867624405053,0.03756004217924447,-0.029613877443475482,0.06554250015220363,-0.015522923627327689,0.03379513513308312,,0.025702166171619467,-0.025292993614847596
HPX,-0.020986431869983155,-0.03437815535800878,-0.022397999337008468,,0.00778293762323397,0.020486798015122695,-0.033530569991817784,-0.029206743192645674,-0.010610650974036122,0.07593376492496157,-0.03613411477450297,0.033319942668404885,0.01605699526520223,-0.05258595395065033,-0.05043714601755919
SFRP2,,0.05217606039997998,-0.01806932830099149,,0.00886470178318167,,0.006378674381042856,-0.05012001857715123,0.023144682309449775,-0.008698902752145925,-0.004414341714923912,0.040803242038087745,-0.038443539310722044,0.052163323734643635,-0.07775619041323516
CFC1,,,,,,,0.02526240619517217,0.0518218089424747,,,,,,,-0.009916320947353334
CD70,,,-0.011716533219612494,,0.01602323416458693,,,-0.036335594749570946,,,-0.054673310764922434,0.010014385838152076,,0.028083105686005357,-0.04634693404466622
HP,0.014378699681126705,0.07028183094544974,-0.02515025041632688,,0.041362173008881654,-0.063799452958377,,-0.04445387660413021,-0.043421703960100096,0.053517321091530616,-0.03937995576351444,0.047436222904008035,-0.02350983322473133,0.0761952868282969,-0.06446391162700822
CXCL2,0.021711591421599428,0.01066489544600009,0.020248253439955597,-0.00610871534686305,-0.03087770934901131,-0.09393131680041907,-0.020149081646325694,-0.048513689227908115,0.04488144773901948,-0.023674478415960747,-0.08488391309327688,0.021803739171364772,0.06724299673779806,0.0065993003063318624,-0.0408826780835194
NPPB,,,-0.017533761274745988,,-0.05287372567816178,,,0.03552318170031576,,0.11581413854147017,0.016368986227846202,-0.029791868537510882,,-0.02839373170540405,
CCK,-0.04226963643472096,0.20342386037888785,-0.004429422817486734,0.08646485384215273,0.03245712946690299,0.3155666892809213,0.0838002210948107,0.08097562159402175,0.01233608266234493,0.08733078506333065,0.14130714268400632,0.07080162850954556,0.016709648959005105,-0.00637761616868188,0.08483474419374488
SEMA6A,-0.01960102455438559,-0.028533401529298192,-0.016672199125081756,0.023040843604057427,0.02143693553815025,0.05946690108395249,0.028732605925656497,-0.04477948893834411,-0.027200324310130523,-0.07809639997512802,0.011152266026284533,0.07523765595314497,-0.07533328087523132,0.02482984879006744,0.009385631130343004
