,MGH258,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
RARRES2,-0.012283839299419615,-0.028727654194057716,-0.05564265904678741,0.09582690507071906,-0.1434961288162286,-0.010460964516500916,-0.04233921082027018,-0.03397228558967655,0.00045291500352962014,-0.03559049696118935,0.05160930975059412,-0.06469739195639801,0.01916769797746344
FGF7,0.07792650844647624,,-0.038365634918043824,0.018237425292466938,0.050796383315443575,-0.006659349598333727,-0.011131053116370986,0.12145468079691465,0.03296783584867556,0.018740339697832373,-0.03999840417648883,0.013300871781614527,0.06828644556591097
HBEGF,0.018318899244002856,0.09089628401888133,-0.0757787903881752,0.059887520149682405,0.11335193674742816,0.057731094426786325,-0.05036903097657349,0.03829959321821212,-0.0015464226002548898,-0.06335366175598534,-0.013131452828227697,0.026223127637017424,0.1297118822463012
CSF3,,,-0.025797516524030704,-0.000306104469341881,-0.019647733517829034,,,,,-0.032501738620157976,,-0.012393583923292989,0.1114206888317549
PI3,,-0.018962923263013277,-0.0376795078060402,0.012593266350441746,,,-0.06630795493709578,,,-0.052205094706537475,-0.022082795978105273,-0.026927140500699533,-0.044134753149099336
PCSK1N,0.0007933843555217918,-0.02137308007808941,-2.7417791290360603e-05,-0.023733818445627927,0.026029357978794177,0.05172675726025923,0.03200454267210735,0.03953643875080731,-0.011788055927116093,-0.00682941144747216,0.0159350183944214,0.022674803745389025,-0.07295441749257393
NTS,,,,0.006136629522856975,,,,,,-0.047093336038744354,,-0.01835320778620412,
SFRP1,-0.024713688892869907,-0.002481308789553332,-0.018885047800783938,-0.0041241884516956115,0.08037121468015274,-0.027499070484569062,0.057551358233669345,0.01657968386172632,-0.004364475857525968,0.02016574538286506,-0.029332387060212187,-0.017926725734037936,-0.02256109418866465
CXCL13,,,,,-0.03602631051689146,,,,,-0.04534333831861575,,,0.0039281217401643045
MICA,0.025297240452060225,0.06483282340687883,-0.022839480560574017,0.15570864666803738,0.037877954757558695,0.09963582259111957,-0.09215684206260574,-0.02804721362859417,-0.019032485088790917,0.0193975739458069,0.07562074938973995,0.08178186635800164,-0.02384720687455901
TG,-0.01967077342072677,-0.020471388057725297,-0.020379958615308676,0.10626468544257023,0.04543126795226026,-0.03048422888174972,0.06985096073927888,-0.008090270332289373,-0.0365600446085949,-0.010296956870032207,,-0.024169852632109343,0.013283367630443068
ADA,0.016338540198015228,0.14694506596121873,-0.04782246559049492,0.07790981955991505,0.1590497573076839,0.09412312260731948,0.13167670467333575,-0.03646494419734304,0.07966107079204372,0.007239072521688813,0.06226139426584662,0.03296832654225546,0.0397990417361908
LAMC3,0.03481713433061616,0.10990887418973551,0.06924438232399335,0.15670239053568794,0.11128355004192839,0.09848525914785755,0.029173395935667482,0.057167138810017705,0.12681057982580055,0.032960245603114016,0.14584160690729783,0.09229664480480797,-0.010850743537300318
CCL7,,-0.02241320875112113,-0.014734677517211038,,,,,,,-0.030255124355426766,,-0.012987274583392109,0.039246794126280495
NGF,,0.00755346343626751,0.0011600025209694913,,0.08626855265222733,,,-0.0032900466905487714,-0.0333677722352498,0.015121737564142765,,0.03494943751880944,-0.005156010396781956
TNFSF15,,,-0.016407784079260274,,-0.038005862955485595,0.2114563480209355,,0.022200317179806035,0.054222455522097666,0.014025850970146908,,0.08266233500143629,0.007866228902018133
HMGB1,0.05449655707231002,-0.003746138148654993,0.010100086111478609,0.0042390305395033695,0.19346636752262414,-0.07418059552804739,-0.09550466486448246,-0.061199149579385666,0.06570406843105475,-0.029820841221328807,-0.04670625652951144,-0.04747783304957242,-0.07678084446617227
ITGB3BP,-0.005437159144452928,-0.004196280896024061,0.007685538323843174,0.0568399392455803,0.09371576668739934,0.07736107469785003,-0.09288423689466242,0.12614237953301866,0.036327707054570925,0.005471964940170782,-0.008165544678878027,-0.018083382204311164,-0.030879333909401594
AANAT,,0.00983992848285536,0.004599240057998721,0.0032299019015464524,,,-0.01525240071621456,,0.03683218129643961,-0.026542280994671458,-0.03214887204280175,-0.01374107810686781,-0.022538047395422096
RELN,-0.01630759268032365,-0.02147710002845214,0.02049144689060274,-0.01154297721203632,,,,0.015770658175943846,,,-0.003147386929600147,,-0.06949072611807042
IL15,-0.04545315808526437,-0.033641862612436665,-0.026660640544171294,0.007452516844240868,-0.062214112498610086,0.06834531629320027,0.1316352504677151,-0.054756756701992516,0.16818387114041017,0.008232178823317667,0.08000512525325695,-0.022060343206067257,0.08914354379569063
UTS2,,,,0.050558449931722725,,0.0049592624189878755,-0.009528509886072086,,,0.07333227100750833,,,
BSG,0.0033450184796655373,0.03345806736922922,-0.004765658556155527,-0.025036241241802978,-0.054788783284693825,0.04810855947256386,-0.02205439671552618,-0.03420317026974372,0.028711759116188923,0.04142078130721036,0.12448103993831355,-0.009015340707158927,-0.011057707414464163
ADAMTS3,-0.03478977641616594,0.052045996208448006,-0.04129857341963059,0.0988662453876734,-0.021224783920914064,0.03277726634016086,0.0691878753741467,,0.12716024052989094,0.0599710565831165,0.03675408845992504,-0.0020041810939422913,0.027657437045229133
CD34,0.006076861358596383,0.11125560237159766,0.014424089430164891,0.11593448477753558,0.1960739210982636,0.0844088511595985,0.16952901114399524,0.01699525642370866,0.1674342080760484,0.03211338238183241,0.16485395740657038,-0.02733071768887784,0.030002219439010765
CCL23,,,,0.053465915112767125,,0.1825680128609321,,,,,,,
PLAT,0.07124370115845599,0.06321199618506966,0.03709202115208779,0.11305294482342416,0.05257292389695516,0.04148332503683153,0.07028994361290089,0.04884003752417548,0.03444068675078264,0.0393290008169214,0.13532028925070302,0.009221355548131516,-0.058192377373791
NTF3,,,,,0.013861969677282121,,,,,-0.010405881878296337,,,
LTA,,,0.011636874533636933,,,,,,,,,0.0039523187992191134,
CKLF,0.03217551603060982,0.05299324276343981,-0.0073071485523710155,0.06533448357223465,0.08236627247295948,0.0808455746225767,0.09071221305393598,0.04008782795513156,-0.0019339743931413593,0.029632620103924045,0.040632272365658445,-0.002866144202234277,-0.01280488013749036
APELA,,,,,-0.039941941900164576,,,,,,,,
CD24,-0.0033210835191898914,0.001248138824289255,-0.029618065570253725,-0.04254781291259194,0.17936782682660404,0.11481179627280762,0.09973923848324563,0.06943154972054191,0.06657880436128452,-0.0011876856531316197,-0.011353622062931858,-0.007528514221810579,0.0028462488793299483
HSP90AA1,-0.0024893835971323292,-0.08139707902316193,-0.04027461005412951,-0.11765852892204919,-0.03992218277823167,-0.10658013424822117,-0.05619184248267607,0.028464861038691402,-0.08374422366440928,-0.0967991370148271,-0.05259983423854943,-0.057931270378342684,-0.005304693230783914
BMP4,0.0024537836951045162,0.1155440352136121,0.056544541709484246,0.024927408836006484,-0.060378129444293244,0.10751327457071824,0.4386100767303043,0.05415186849983573,0.04133627554577215,0.017675628449376236,0.013436155306152785,0.012579125764970066,0.07937197868436967
SCGB3A1,,-0.022413206509830204,,,0.022947482518895314,-0.004749927665920474,0.1441543123982807,0.043786286415544405,,0.01284689663809567,,0.0469770696338549,0.06341970953128934
IGFBP4,0.051049762959414456,0.11859452837516322,0.0400402649448436,0.17502380213591617,0.12847822266446277,0.09385293291924185,0.07688984247718238,0.09048420230475772,0.04964688371604877,0.06126070110484654,0.17735912955150235,0.02590366762050379,-0.02288544210383606
RSPO4,,,-0.02890687297476155,,,,,0.1692938500086321,,,,0.01020478717069009,-0.028419585013221577
LEFTY2,-0.019476283008395216,0.14031163238398864,0.024527660845985955,0.2011862990315019,0.026560546745711674,-0.04562328933133176,0.125900407078228,,-0.029886066459482774,-0.025683174455484355,0.2022660103324148,-0.04255344708336186,0.013588889612032265
PF4,,-0.02325010390803808,-0.012855715843310182,,,,,,,,,-0.018493416022158645,0.11532087360704879
ANGPTL2,-0.014660263295414071,0.09161681049596201,0.027037417501178947,0.12636011066193364,-0.03906164825028815,0.048643705296673195,0.141272999894467,0.10684917946347051,0.030477016723883112,0.06887589569922106,0.02013022065514915,0.032743722902867624,-0.027991897404148057
LRIG2,0.024133011721213456,0.022936843291633358,0.012941580211191765,0.08064738271151138,0.04022770878394287,0.03205825372890738,-0.010200177529367157,0.0690373969593486,0.01595957151161011,0.003579679336673414,0.01561806082558738,-0.0002766547432293841,0.06099602078062012
ICOSLG,-0.05283679273866706,0.06732180306708004,0.04641600113582693,0.06374396272571396,0.0745349377979343,0.0209699737868639,0.05469835865989922,0.02504702936009754,-0.02610876649123799,0.026002968630188278,-0.04543390785688332,-0.0753466779473172,0.04018279985946823
WIF1,,-0.007320928365810991,,-0.04798860170421697,,,,,,,,,0.02221986337534006
NPPC,-0.01075796487583436,-0.0478324544394596,-0.01994238557510532,-0.032543791382965925,,0.04890243814874998,0.027361108732347716,0.014924914133893238,0.022089244530356326,0.005709234899410373,-0.030499903717164507,,-0.043796709961227684
LYZ,-0.025992567950146882,0.025361896760324548,0.05745691966968273,0.08005243427946268,0.016289210549294608,0.09586546058801695,-0.030162889672674283,-0.05025313055785557,-0.03949550494062265,-0.004205037450437739,0.03177142119807727,0.058691440472849424,-0.019620631823187844
EREG,,,,,-0.027386484580707464,,,,,-0.005163444501332557,,-0.02792934194239789,0.11141073293690708
SPTAN1,0.01707973895475847,-0.0034709191772619896,0.014308387217550577,0.0009959099484895871,0.06536956365426239,0.02921550587786245,0.0666357569142016,0.09099571232461161,0.015554237300639708,-0.02692234964163543,0.00812050794484368,-0.05001786740419295,-0.0001480589607530529
LIPC,0.03263719078591646,0.032922989690048,0.02765295700616908,0.007195530063898208,-0.028389535345932356,0.0006730791050394953,0.08727065249854928,-0.030983470031991457,0.08081657193229425,,-0.02342301354762986,-0.023382677567865794,0.023836744097966895
COL8A1,0.08633384328383815,0.058729054004306655,0.04069449014034212,0.06760300110923277,-0.19301537207572303,0.07630985856259112,-0.07219343882080612,-0.009795908601542372,0.09771435576753795,0.04973227146234088,0.06906526891200088,0.07007434525548328,0.0030867262402227433
GSTM2,0.059527734106032265,-0.011394717609891506,0.014192461954707348,0.048979267116337856,0.04268452754632874,0.10096507574037696,-0.022498420470989048,-0.031496169383297155,0.02754881170299027,0.027753298652886067,-0.05389037125278023,0.0046539428598232485,0.013177410532037413
IL4,,,,,,,0.016538382114418784,,,,,,
SPX,-0.0313585209381083,-0.014886859261177577,-0.02177603913913335,-0.0630284684153762,,-0.04758252808346709,,,0.0236571797932264,-0.0005822660147971002,-0.053739701272603885,-0.01332405848869878,0.003027576836404555
MFGE8,-0.03317379893799831,0.042816807232004477,0.05183314611438303,0.02971984353497867,-0.008084910945270342,0.05524779727458598,0.1351239039547803,-0.01082988523264748,-0.007510231150488111,0.06030569692431239,0.15948681113163996,0.02233752075532345,-0.0077306235370222945
TGFA,0.004527174027075782,-0.03360990571320382,0.014610222161798834,0.011871102741664145,0.016653305926275445,0.046123287436888274,0.013312656512165089,0.018144046223909558,0.03262544538701456,0.04782818667449525,-0.06708836539246485,0.01768642024009496,-0.00510773522491316
SLIT2,-0.02024407832267989,0.08758018058616825,0.012237921921758104,-0.02709322049282731,-0.04868525412563011,0.06991748606233311,0.06955104975758411,0.01077214609030586,0.012679111866499086,0.03901563759865654,-0.04534586734781708,0.003601794992627842,0.06092944591112826
PLTP,-0.03962962121119848,0.029078391866047743,-0.02448872324818716,0.14040812727223273,0.05080812499879817,0.004217394260100018,0.021647430370637655,0.008950471421016183,0.07440065789748895,0.07099573176947743,0.07048612247237292,0.021959865826771185,-0.020091528556045322
APOD,-0.06092952350394122,-0.019762384782834905,-0.0124451171057429,-0.03741871850567564,0.048370597821464904,-0.048847893052730136,0.05371033411402236,0.03162250356077811,-0.08672607085606895,0.1192062928349562,-0.08123873833934274,-0.044008793889466026,-0.04921366433552914
B2M,0.019642808675972245,0.09407224205420155,0.07300305910772706,0.13794413916611012,0.16720347558570336,0.1407147463231601,0.058861422288281055,0.12360202716471994,-0.027411495804550566,0.10876932479188268,0.11656988050016841,0.10117319561736357,-0.009861905985929587
OMG,-0.0943066385926267,-0.032061172661911386,0.06070621859987052,-0.08640051856842217,-0.03182362245613686,0.0636733999773636,0.1409004625914698,0.0018347458088576523,-0.0497639221612938,0.057756393440328145,-0.06293457887939712,0.026158569732322907,-0.020246539842451953
CXCL3,-0.01584093622431927,-0.044974535571074885,-0.0060446311811360245,0.009386047699981116,0.03527197001612405,-0.036990924951188324,-0.08143128675026885,,,0.009174398282783438,-0.02263925117467427,0.011149576592449363,-0.07342936908010032
CXCL10,-0.020764773380638517,-0.002653992504889116,0.03361800190084438,0.10391695163358293,0.0031375704677755302,0.13940421516713267,-0.03466686910560477,-0.06393113938743455,-0.0008700453876488168,-0.03124229725405689,0.0040090119844497585,-0.00031208062163008726,0.03754450578237566
RSPO3,,-0.030445493220369872,0.023295235402951715,-0.029510517809443252,,,,,,0.08490812713957818,,-0.013179544164514261,-0.028407691227679784
CORT,-0.019670777536977515,0.06865900824403535,-0.015858093174231574,0.027303695102819714,,,,,,0.04692505937002111,,,
NCAN,0.0015809634952674563,0.013758729131418472,0.10526128110469239,-0.032735926500650755,,-0.0835170907345219,0.032424238246032,0.015629380156752623,0.06540805429444223,0.040029116761617696,0.09461323984810445,-0.02570488463510538,-0.07775293392240275
PRG4,,-0.023028874122458506,-0.014734679813391802,0.03604610321963079,,,,,,0.10137032508437294,,0.025337585026195382,0.034169348194541836
ZG16B,,0.06830428812806173,-0.01710139797096717,-0.027600582199783938,-0.028287915943236625,,,,-0.025998046664210968,,,-0.016433473192172133,-0.01899233995840787
TGM2,0.03133309493238306,0.036639135472270795,-0.013739395398124543,0.12561121749008128,0.05553233108850251,0.10734555700977817,-0.04043777786001979,0.09333130918795576,0.07683435435117847,0.011000850993821839,0.08059963379639677,-0.0168917908482049,-0.018493028362183347
VEGFC,-0.019670778803516725,0.022683877419655944,-0.026261144781438612,0.023345820957999787,0.02678612983365968,0.12478195174814884,0.04871881258366738,0.08253056222303712,0.007865419573384633,-0.016165250646229378,0.004780228621500748,0.004185390047951077,-0.017157238726619378
WNT6,,-0.036163216831204846,-0.02037995946149537,0.004693602300396244,-0.019290585918123535,,0.017733832671653613,,0.09355390677768678,0.012558212245069296,,-0.01984679634080367,0.08245743234952714
NRG4,,-0.020643352132301417,0.014556633439507532,0.01819268976995115,,,,-0.011893043252009818,,,0.0631983574995609,-0.013179545641626721,-0.029512667047899815
PMCH,,-0.023792574273607477,-0.024847612910673767,,,,,,,0.027739107248662957,,0.09713435011567796,0.0180376614673483
COL9A1,0.05690567954278924,0.12315850224985438,0.02917547015766415,-0.031099247211552508,,0.06783270767843644,0.022539651586933957,0.03403398534817227,0.028615732918480716,0.04570875853298158,0.015516626342972599,0.012452440623900975,-0.04224819001223415
GDF11,-0.033646734460580446,-0.004932742283991146,0.006648373579935736,0.09281333586162839,0.06170210258646785,0.08301877575927724,0.020914870088101882,0.008580691036011626,0.01057932984606256,0.016684972801406378,0.009877743554298357,0.036608760721716656,0.038170573763471084
RAET1E,,,,,,,,,,,,-0.014457867925666747,
IL24,,,,,-0.0357478802750273,,,,,-0.02292813752002624,,,-0.03299417997026759
SORBS1,0.03271721339177651,0.046208307971914005,0.008794264497568899,0.044538894787776256,0.0196172652564553,-0.12023006754206739,0.11191610893278497,-0.01772104922795808,0.05479767922178067,0.0014437454127898361,0.020570778359406166,-0.006703767156656783,-0.00026782191625809154
DLL1,-0.08561622222809347,0.043062780565062284,-0.04439773605909569,0.042421375868938585,0.04950182223941093,0.053918023928950114,0.18089650936317306,0.055127348773936734,-0.004050067099852847,-0.01216889240357095,0.034132964443485445,-0.016801104796034597,0.017774832127915207
TLN1,-0.07551670129913358,0.06795062506928266,0.028331822199609714,0.06642367977815827,0.09367372790536076,0.10170189453377644,-0.059554873172088955,0.0516171521114974,0.028974293516738588,0.017554580721668673,0.055362113905981926,0.059243037396312384,0.022965638878786165
COL2A1,0.23455036721961642,0.033013144939450186,,0.04306079438962268,,,,,,0.06059201232950272,,0.046156043410379544,0.04912342829022921
SHH,,,0.0034805060590188813,-0.0185493370563106,,0.14260714564718238,-0.10375886611203723,,,-0.029943530466042232,0.03606846725050425,-0.01744925927406411,-0.033231413703891495
PON2,-0.03281803794291416,0.02627205705903143,0.009463567592487938,0.09232446409560023,0.15237235690634382,0.10337085761885041,0.1521304872309982,-0.045196112320894405,-0.016351152126968575,0.08762764444847368,0.004755481852387227,0.005345325679475769,-0.015894307397557348
ICAM5,,-0.01834013382592519,-0.02386445156845129,-0.04610892465037444,-0.03383976097677503,,,,,-0.05677727276785352,,0.016575886380704202,0.064143960145937
HPX,-0.020986433737578532,-0.02944097066906301,-0.002824473562131725,0.010598757171214727,0.051928150734640244,-0.017443035484959648,0.09945519661668564,-0.009552618103900274,0.060091945584697035,0.033395810364116915,0.04643497087743557,-0.016713907109643402,0.00925025957761654
SFRP2,,0.00610351711823718,0.04777464104440878,-0.01883181552427043,-0.035280000201749366,0.05352436464123968,-0.04017981736443253,,0.009604274671551402,0.029136111422031406,-0.030986983210633916,-0.03853734318303375,-0.05353415263139782
CFC1,,,,,,,,,,,,,-0.026114066739617678
CD70,,0.04700122197678152,-0.009655699205523269,,0.10778987730167434,,,0.00843200104422736,,0.0935725320645799,,-0.020107778238948795,0.09655288992212795
HP,0.06185332540500196,-0.013754721356473442,0.01977088291842858,0.09342269976569499,,0.005218802263387698,0.10061161232839001,-0.04376455813212786,-0.048211960927973016,0.06849939747636005,0.0021491734589346853,-0.01971515877645117,-0.025907284235358218
CXCL2,0.043279297025318055,0.007426772107756514,-0.040890372512487644,0.08937609040087573,0.0036176274126120483,0.054250126092421296,0.060319371637538484,-0.03697867290848129,,0.020697704708407573,-0.0509056219139361,-0.005947464759211571,0.018310908359641397
NPPB,,-0.028915205651163536,-0.024676687048381343,,,,,,,-0.045599239757490445,,-0.013369181244527269,
CCK,0.021766010365888856,0.0006773318456471488,-0.0300632017353169,-0.07463393562568885,,0.04803973526388049,,,-0.03235778245477862,0.031407642286187316,-0.0026137686581278953,-0.01734343715691837,-0.03664822655144257
SEMA6A,0.01074469265295161,-0.028837000727779397,-0.016685957724016286,0.06387479645867816,0.11595020479652235,0.034287222071013465,0.024600447716263428,-0.02440262768491109,0.010747057758802895,0.037130049475115966,-0.03326590639053865,-0.04996172794868031,-0.01835868602656861
IRAK4,0.03557973023961047,0.0058735213792125195,0.013062321278276653,0.0635502211503394,0.09941401892852841,0.016137257832485388,0.055952508511236745,0.024955750952468627,-0.03732495466826425,0.033998578407806165,0.01766740545135722,-0.0038462120836616626,0.02975320062233986
GSTP1,-0.011126127358428207,-0.023816563138105942,-0.004938089366159542,0.044061319562246404,-0.008421883454230084,-0.026528798739346535,0.059444844843241966,-0.01474638764073691,-0.04187171487604674,-0.006132522192572943,-0.06811980272073755,-0.05000312087123189,0.02810101966157728
VCAM1,0.024651674739544643,0.0068413178146303705,-0.0371641462366279,0.1762780318786545,-0.001474432302741418,0.0828567651471437,0.004197313914092713,0.005196525583341043,0.05299598983919239,0.061381504258168594,0.008972348796906159,-0.009773688033946694,-0.002110603647231078
NXPH3,-0.040686987942091545,0.03967184018060768,0.03489784307377997,-0.012176251216982362,-0.011034137944612568,0.026189609401960964,0.0958114498548963,0.09493865874707658,0.03879975985582107,0.0675955836918171,0.05558031162841936,-0.030440277248479475,0.07093372987626209
MTMR4,0.01725581105127063,0.008973159231373219,-0.03971164384738458,-0.020807145388920645,0.06813464765053209,0.04294456844257783,-0.028299659014196527,0.015217950318635952,0.02568846588521669,-0.06132443083273528,0.03954204018386045,0.03217630976610834,0.016154445225549846
LAMC2,,-0.022695412970760692,-0.03422445295116597,,0.03294629107474891,,,-0.037535701959007,,0.033402168433919015,0.06318355062453442,0.008369775536057784,-0.010368833892760913
IL10,0.1404696533954419,0.032408914624121474,0.0025174283446626356,0.03316497103047264,-0.004439045475755915,-0.02234470202093808,-0.00814242011524351,-0.002008690562827631,0.13063737529215386,0.15545567069841945,-0.022362612032038126,-0.04985409453228477,0.004355168037852998
SEMA4D,-0.003096849235434028,0.03432913225547556,0.033673435976685206,-0.10012796402763609,0.04263059161092965,-0.00032654194858051884,-0.06008688126295263,-0.012331021876606998,-0.04575314489866931,0.03937393250330317,-0.05967088060728863,-0.06096506393027428,0.049842033807730085
TRH,-0.018061549656836047,0.020347974002334963,0.02417331007897789,0.09980481956650224,,0.03950507548362496,-0.06474496056147476,,,0.05117523320478029,0.0643195604430328,0.09585842712999354,-0.041117979741330433
SEMA6D,0.02977644110862861,0.03370507628976262,0.017155709483871972,0.025162461415540696,0.05458208144479597,0.05610035069486692,-0.02005098195294695,-0.04703931052469611,0.12522745970373134,-0.0025450801294152714,0.02092174563941721,0.035554667429793047,-0.022410624105974632
CEL,,,,,,,-0.05146589185241489,-0.06643839406315762,0.004381482187498586,-0.022137405956444173,0.096686932787069,0.01080759435474789,-0.030362466032832963
PDCD1LG2,-0.043880190231038486,0.05352740357257056,0.09895827828693977,0.04497312066122238,0.05766409538768696,0.05630117556607962,0.038009143467798254,-0.09091120671504237,0.11338253336247203,0.018004549335613552,-0.009123529962707573,0.0808347449386598,0.05745713261958437
SPINT1,0.012602807858752242,0.032693516155219836,-0.04266826994874832,0.1320659910240989,0.05799411497458876,0.050361558933077706,0.06747126795237963,0.11959575670171141,0.14778732103061024,0.01871706796359452,0.039547178123415946,0.10017298197041423,0.041344803585968704
CTHRC1,0.10913063651837851,0.13818465309626013,0.0488055487944581,0.1565759436227515,-0.0669278935187511,0.14331605098455058,0.07266426370869218,0.18626251390174198,0.0704967463760487,0.08645151751203543,0.13036118912793856,0.09494515443613,0.05189945120532465
PODXL,0.07520237424011154,0.10357486154181364,0.06440335387730234,0.17618037101355205,0.22699013309103613,0.1334371076298686,0.11574815695028151,0.057126838946167956,0.09910547369480592,0.04227267251151575,0.12548031408086086,0.03147644483315168,-0.017241589322446158
JAM3,-0.012246809311940988,-0.010424238319267424,0.016902340610636023,0.060341919009603104,0.07267849335306302,-0.11883603158685102,-0.049625214462307714,0.016722696122091468,-0.019544385425338588,0.016020695097372382,0.004691902844645191,0.03017418619270405,-0.022138761250070863
TGFB2,0.01439827441449387,0.028415803129286876,-0.019586635621658098,0.15804207395544104,-0.006081500015267757,0.021409547927151266,0.06405888109204705,-0.024786922420458664,0.06397250631591228,0.0194893203269881,-0.018755259791203602,0.004696855844940847,-0.03398074394105556
COL18A1,0.04107262191941425,0.11823625022690025,0.1176156455952415,0.13925593148457246,0.21345093545532634,0.09588856637177803,0.10865672341869437,0.08388031613312055,0.10087054197980488,0.06462210884267135,0.15090132343966098,0.09911866562154227,-0.0014317371742276989
NODAL,-0.011912437152815942,0.08062163357392632,-0.030155089321549696,0.09302178382204322,,0.12713136528205285,0.07027618260920722,0.08527455504286403,0.04665206683924369,-0.03427527815946498,0.022162807666153382,-0.020493800177768886,0.06877585698199129
