,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.020060545290574786,-0.015576055832729141,-0.027418064142951764,,0.01725596395559489,0.02812978546291834,,,,,0.08581469812482895,-0.027781374577932342,-0.030964232092444602,-0.016274211307742526,-0.03323672279298001,-0.009591747040061393,,-0.008787722808058705,,
PDAP1,-0.05500935887273705,0.028340638212573075,-0.05444555071476763,0.061371410789778605,-0.0370562539926535,-0.020658831681861597,0.004275559460244227,-0.019037490353634764,-0.0025758444441418547,-0.1026813671700254,0.11622280583271698,0.04164784391129246,0.018153926581554142,0.055234630690603775,-0.022150744380450976,-0.00913728623387068,0.002113501096133718,0.02928756174043223,-0.008239027130534043,-0.0528193421816183,-0.03556350308345011
QDPR,0.07136675953086107,0.04571025705846552,-0.07602680203659612,0.08185936127822094,0.013691560158303617,0.008433635047598025,-0.03283676163195102,0.04982746556690255,-0.039594213209967304,0.051880197932512785,-0.08011154856864959,0.10140031959080607,0.021396593542835886,0.043189384561878354,0.06866306803275671,0.08586046466068101,0.03865318091712847,0.005356873874097383,-0.05866817279735698,0.025711510681937718,0.09470709739784107
POMC,0.11103587303923734,-0.030813040602485752,-0.02767616617035216,0.07714932536918168,-0.01860303846043008,0.09902504924277611,-0.01663802546473105,-0.03165089054501235,-0.04488899129581004,0.08770910121969899,0.1224683742931443,0.10395167232024866,0.08398042525695894,0.047316614327468094,0.006339802682012403,0.07098192553397262,0.00519958651686599,,0.012546582945424392,0.02397542325683681,-0.010983768073340793
CCL18,0.013727107734163763,0.016160376687272483,,,,,,,-0.09349744487885776,,,-0.001338097894819895,,0.10628084271023065,0.002085588370578447,,-0.08343600386182512,,,,
CCL17,,,,,,,0.04459955727311984,0.034254426262543186,,-0.028665291447267562,,,,-0.021967623958628467,-0.014984355200821578,0.11152807078143397,,,-0.006312207698992762,,
VEGFD,0.004428451731308214,0.028972724421915407,0.11222739020910032,0.0885951432019875,,0.046732858209826415,-0.019053593423183315,0.004629912924334387,0.013451264587010611,-0.030721480703761978,,-0.0024555895283122236,-0.011016170593610906,,-0.030125616980884524,0.0026150670286242688,,,,,
TNFSF13,,-0.018891213025151985,,,0.029165387012745674,,,,,,,,,0.13791531287621242,0.07960563391058093,-0.014704349255882232,0.028705599346245426,,-0.04737566573271791,0.005466062255773387,
WNT5A,0.12673607060889766,-0.05232111597177379,0.08352131048406056,0.03137402948393848,-0.03016844392153423,-0.05246399774583917,-0.021460488117713224,-0.055721272063232526,0.010136074121762725,-0.08145411446003446,0.0888666751842327,0.03978543168946494,0.02210066112849178,0.06449512968527464,-0.036064399389402146,-0.008428092476256992,0.06123183472263914,0.01966394177071508,0.19755716384124872,0.009868754303700726,-0.058141743548724416
CXCL8,-0.0927994350920946,0.08235814320809084,0.08820152655646239,-0.07925662819230696,0.017429046451138887,-0.050962733986831384,-0.012958172019794375,-0.02534024138804735,-0.04875437173157724,-0.05624800855800173,,-0.183480377172819,-0.08240214632904393,-0.04964029194575026,-0.06106815231271289,-0.04198538821448665,-0.06233440669503119,0.010907238636069065,0.007998242638482771,-0.02712860226070928,-0.07382928541082091
GRN,-0.005655095630837458,0.0032002745980423976,-0.07566943482827544,-0.06187520067466907,-0.07927312629212693,-0.09781213974513746,-0.0078659803225975,0.029186984196657686,-0.10313557522676588,-0.020043071844139608,0.010139748686647614,0.1728390168744824,-0.041484465786494694,0.017172085920973735,-0.0015639850984875646,-0.0859375874220779,0.07307410649707538,-0.0031603393230512276,0.18807816597957003,-0.028256293559445825,0.011833758217359564
MIA,0.03614006648912057,-0.02202354005367551,0.07905548837079965,-0.039221007563705015,0.03007377085719118,-0.03800261642755763,-0.03515069263158101,-0.011293700479893906,,-0.04207447571431,0.0744366862544168,0.017321974820323962,-0.07314521767289825,0.12644523689577578,0.10225903511248952,-0.09385530602791999,0.04815674303377969,,-0.05494686552963781,-0.014618993592330393,
COL4A4,-0.032771665243637636,-0.007019143886126955,0.08958063080229042,0.012803146578253757,-0.025057162900729537,0.03087104568508801,-0.018671159319618904,0.011431164874301314,,-0.02422826011485764,,,-0.029573220880009906,-0.010676476346018078,-0.01390597732533147,-0.04555283554359299,0.014022743567325776,,0.11770248469097618,0.03538523919658897,
TAC1,0.02787046691936587,0.023372731424717234,-0.027386572220806708,0.06534795214375606,0.09075076721494467,0.10624839730258623,0.04898412233150137,0.07194506467755195,0.1307110625256708,0.2418350741333804,,,,,,,0.008828573415638967,0.003726318731695504,0.04813848066787944,0.02682319189446618,-0.017147560423758236
RARRES2,0.041303579394915114,0.01957325498380388,0.04806246201850244,-0.07547692929795054,-0.013870285145483665,-0.056139482570076664,0.010380985634590839,0.026988245324975055,-0.01957669025284316,-0.12802222893756957,0.03718089877166252,0.15988539408374902,-0.12753510531086712,0.0724199447085697,0.01161514989720892,0.007930345988673695,-0.012007223093901644,-0.04548717877532976,0.0131609686406638,-0.055797853712132854,0.06157103657153827
FGF7,-0.07297000637264985,,-0.025180480566703585,0.07227401086547681,0.04538515580338759,-0.048757821029016685,0.034130464705109,-0.030085950205657817,0.034280587407591025,-0.032828105297527645,0.06566006502769367,-0.03508963652801273,-0.033056737979121495,0.01742756268638119,0.008950328008619975,0.0412623171480404,-0.04038014562755899,-0.03701505917118956,-0.021348515935544987,0.040806415358036176,-0.14277276137791123
EFNA2,,,,,,,,,,,,,,,0.13932396952418263,,,,,,
HBEGF,0.00854957608164713,0.06361565685116945,-0.023438867557149082,-0.03168320018441516,0.005606916615295375,-0.03416249672647886,-0.035901254350117665,-0.051323459953298706,-0.10835589098710827,-0.005720730949686054,0.11663299731600388,-0.0511624752813297,-0.05430371857925368,-0.008632048007912122,0.038434425000528134,0.03722835987465186,-0.02724719547422107,0.011066854912920707,0.0109421746309583,0.040832810769521555,-0.028876266602858178
CSF3,-0.03277163929821238,,,-0.05313369287714018,,-0.023481841993328433,,,,,,,,0.012652289936831231,-0.028331222617967222,,-0.03937685452822788,-0.03393789659490472,-0.035405322491108795,0.025980274409516117,
PI3,-0.03882289368780974,0.04016271684877618,,-0.07126927411319241,,-0.026440864011255477,,,,,,0.00013736727025982534,,-0.03220719530673364,-0.05816989489031813,-0.025125994387744006,0.025613385155763183,,-0.07692400350788556,-0.01066906050610927,
PCSK1N,0.12661291249623727,-0.05017793298452742,-0.04093148147934348,0.03542019383629969,-0.009585075435835212,0.04174369014164736,-0.03936542512531118,0.014281161249153506,0.15552577196730377,0.2096824134230477,-0.011212113534544819,0.12148512186310777,0.10871347144868744,0.048351350615404375,-0.0009748057011548755,-0.025117402219728878,0.07620462482036597,-0.00267377966312489,-0.08857977261939443,-0.030323968770416668,0.04589211490520051
NTS,,,,-0.04946557285954927,-0.017462080436399404,0.15155923632888355,-0.02132962913943652,-0.04782966368324402,-0.0070152674185818805,,,,,-0.05124817995010223,-0.03488312511317308,,-0.027984390869470348,,-0.04366823515712528,,
SFRP1,0.03636034716028644,-0.043667724478656994,-0.009715362828942007,-0.0299262278772663,0.022452899019489183,0.06723974547494659,-0.025871232040218916,0.033184543800641855,-0.03792750836194794,0.029614704728879646,-0.024662674359555707,0.08813972911896471,0.07997446529636089,0.04151099209131929,0.013503109632715685,-0.03306123142259922,0.060224572965609145,-0.015930482127379787,0.2083210433095785,0.003976184291524482,0.0637074589954559
CXCL13,,,0.04462082037966092,-0.029657274001758924,,,,,,,,,,0.015157133029617855,-0.00906519269741196,,0.017662191251168552,,,0.029563657960200607,
MICA,0.024595014570019755,0.008483421933662175,-0.024262194615509863,0.025919200266711115,0.014071595876354186,-0.015009338089114015,0.0476604406780832,0.0019526048939118765,0.007575767877834211,-0.059143802695399435,0.08493705583026374,0.012275700565575042,0.051774083209935026,0.0778339642128298,0.013228596650739754,-0.06103353135703019,0.04609823885909937,0.03908627613029635,0.07385419724964515,-0.010345378969792016,0.026819264816806236
TG,-0.02612422726041749,0.018002338209207696,-0.005766631149833758,0.08595915080888286,-0.011992338805627781,0.02763530884550672,-0.018017173376642038,0.017415184251931344,,0.004349967344335699,-0.054807320818245055,0.09743687902734889,-0.04514742825046532,-0.029189480020258392,0.007220408226474573,,0.04173288717426765,,-0.005499209688292503,0.011013820632057003,
ADA,-0.0386334643049319,0.03379375023941654,-0.008988574047014109,0.005769723528916453,0.05306415043706144,-0.0407090722419761,0.034093651873807564,0.0051576531219761045,-0.05074229365293877,-0.06002019054859722,0.0976265588276679,0.16926767494579825,0.11898750210344614,0.058006820053609194,0.07627352815855012,-0.07604724106353368,0.034978867108428784,0.10218310259959464,0.16314950401773953,0.020487917807071657,0.00857602402104488
LAMC3,0.10273585535253411,0.010067408300845637,-0.002887184720793535,0.01539478366708605,0.060126316577817945,-0.07125192105991836,-0.02969289198547672,0.04450452089737377,-0.034157460756177316,0.03293715579733511,0.14607170178129858,0.14864355684766525,0.04912501852351086,-0.0035709770819332847,0.026763791545200248,0.02348378599020533,0.03032701966555089,0.012739792703666762,0.2132456647407689,0.03842717146338637,-0.05309274566240504
CCL7,,0.06870311227475022,,0.03724102186950428,,,,,,,,,,-0.03292440476300079,,,,,-0.037101345966712426,-0.04043103585972593,
NGF,-0.01888067298265456,-0.014000372887358543,,0.0231264088882176,-0.021529705420507254,,,,0.07119699859233194,,,,-0.06475814295945505,0.0688417712184394,-0.013369263556317023,,0.042329524786683226,,0.23959786459154309,-0.0050320471973897005,
TNFSF15,-0.023357748851845505,,,0.019894026283347608,-0.023141045791077484,,,,,,0.04821816881559727,,0.045245996457159335,0.020454211819494486,,,0.00839799480437206,,0.04886688031051149,-0.005691950903532151,
HMGB1,0.1358053365113192,-0.09644987333382196,-0.041012836974945566,0.09297493917518726,-0.0580712856561457,-0.051500737197454675,-0.03133777947424086,-0.035011603927108156,-0.09497922208898367,-0.030002923035225237,-0.06762795356860961,0.011244769898958215,0.05847090356565922,-0.07948780135059731,-0.05317317232589531,0.09933508679786542,0.03504350381747174,-0.043629471990213865,-0.11026554246869832,-0.005770837641203343,-0.1137739899295441
ITGB3BP,-0.019277719361942516,0.010913867620693476,-0.031025987111102948,-0.02843742347278128,-0.005264795092964186,-0.06007721884528381,0.021731724830552735,0.020100917517966256,0.08405770329693502,-0.09877306688677367,0.08605771498292934,-0.01787713249606038,-0.022327996662245966,0.014152027046098536,0.03922912511374509,-0.04292182544296415,0.03646711705184447,-0.011809366968708757,-0.026508835052769724,-0.027878733300235138,-0.015712873922163882
AANAT,0.033666160811402966,-0.023102613348293406,,-0.026232055156446908,,0.015719035353406775,-0.016202949310303135,0.1245158772271247,-0.036711547963883,-0.029489740065009956,,-0.030967615927386324,,0.046557913037068514,0.005622350424857293,-0.006267696862829313,,,0.017156431664809502,-0.01521033385967495,
RELN,0.34613914915525884,-0.007646800467059747,0.1535085730100523,0.02842844497779634,0.060542145192342266,0.06180187727544564,-0.01939188389464241,0.013172573251480761,0.09827159976606073,0.15417940155057572,,,-0.05641957543854524,,,0.037347113593436225,0.07789211806416974,-0.04406618074628376,,0.07922518253500835,-0.03027162132453753
IL15,0.07657569076974775,0.03811506408949712,-0.02698337510493341,-0.032534761500103516,0.03403455575598556,-0.010137989993333438,0.02943172257347446,-0.03667291467114343,-0.0672868245501514,-0.015309955160717719,0.1053806342568058,0.08513862362547736,0.17935037472752433,0.0006462347817888785,0.08284754975189748,-0.04555282977084682,-0.004032623586599553,-0.03589448325376451,0.08371251881615109,0.07375637603298257,
UTS2,,,,,,-0.06276000801201545,,,,,0.0430614270097366,0.053888806012261835,,-0.024596834065440817,,,,,,,
BSG,-0.07225726087032705,-0.025617141128577672,0.03173569338190294,-0.01852246547678821,0.03606823401408032,0.01620591047743471,-0.017106474234743575,0.030748052450979984,0.11817798674747436,-0.09815000520681948,0.11536293285313888,0.09616197132992602,0.05725072963931234,0.04626446262738421,0.08618512618572101,-0.031338231070782166,0.04740203168909562,0.01897106455397679,-0.04037588983174104,0.0913289809701352,0.022738471402989978
ADAMTS3,-0.05154992449544198,0.04828363709651737,0.007060111825745208,-0.03866374578847246,-0.014230105334040375,-0.0614490691407152,0.034966009049055675,0.036077196993735704,-0.049374482170722746,-0.008354694772434577,0.1365988234047678,0.16287140189608712,,-0.0018622491943459875,0.04658559542570964,-0.023990120476528848,0.07417205873928388,-0.04126815605126216,0.019230864303202796,0.006881939779690177,
CD34,0.10868818006506453,0.001514740437354847,-0.040920587399222066,0.03981671912044944,0.03874530183105054,-0.02657873268301271,0.0735062220625144,-0.021885929762920506,-0.02163863821527502,-0.008845632088929932,0.015406148226875353,0.18281912473474157,0.09151800401138235,0.04030067496664791,0.08515608278817696,0.020140342167904147,0.10517586239939872,-0.012076650138700058,0.19151493077119153,0.0021500557415885333,0.06900470616244804
CCL23,,,,,,-0.024100908096447465,,,,,0.01586484033801107,,,,,,,,,,
PLAT,0.008218143467557351,-0.04569506519117069,0.06486155005706254,-0.048595726183334714,-0.011535807247831221,-0.09897705429408177,-0.07246960299067964,-0.022022138540789646,-0.01502840812680577,-0.1005053079249157,0.07338008861643262,0.08164559946555036,-0.030419834548149415,0.09908147615638788,0.05984232815155951,-0.08529392398894704,0.037256849117894904,0.04863436314959981,0.06778908249634863,0.06946544307538366,0.13516633805916262
NTF3,,,,,,,,-0.02097751643610889,,,,,,0.11235945168764065,0.0987124171819226,,0.00192133588449771,,,,
LTA,,,0.02544255809769972,,,,-0.015605128797225446,,,-0.03566222217375636,,,,,,,,,0.06468327029953988,,
CKLF,0.0318867075287794,-0.0244798695154591,-0.07375944465671731,-0.012727411831038558,-0.041641121504994764,-0.020628497273028266,-0.0526036696627323,-0.0057839538332617605,-0.0732530814872186,-0.12350854307561346,0.09167114571519687,0.11289339162989331,-0.01776810169676528,0.021374567638541002,0.09937662664551038,-0.038759669190985724,0.04664872609194055,-0.020360114152372648,-0.008337580550172197,0.027849546333954228,0.018436869430531716
CD24,0.028306667096720438,0.003939988339281729,-0.008892407564837206,0.04801720778151927,0.11772977422062386,-0.01852976804210571,0.08174292082807837,-0.09432088245686335,-0.018393346868538697,-0.0008561841283144312,0.027158163060070625,0.09617415351471487,-0.062218632407449716,0.08631166854457253,-0.00498575681782217,-0.04476420679670523,0.08985260517392472,0.007742194408369205,-0.08057519845111207,0.030148719441581748,0.12967204839057442
HSP90AA1,0.08818403567034266,-0.019722292646722067,-0.05909745717752572,0.06440509980507751,0.07122018722085591,0.07316048085680914,0.012352971226154166,-0.015296245554807807,0.15132647063894386,0.20868381872523498,-0.1232252685939103,-0.16818886269612354,0.09564128818666212,-0.0377633661558096,-0.114724383522717,-0.06219679735433662,-0.01598562919415532,0.0038771825842440367,-0.06106985719858099,-0.06766155327781903,0.11680858384315877
BMP4,0.04297305804805658,-0.007440324332966717,-0.016511533945553443,-0.00015262994430728484,-0.027909577428706957,0.05112155535602868,0.07294090807810763,-0.017496059979145273,-0.07172684763039967,-0.006840022898562704,0.017136762604225336,0.14068477086559153,0.07448776145414096,-0.018465547272401885,0.025439176193771472,-0.02995979277443366,-0.0208185681843439,,0.11900848074395512,0.021542536206594187,
SCGB3A1,,-0.0159235242130473,,-0.031239139354550124,-0.03716013960324052,,,0.018059166129257866,0.05800343764808031,0.04509766827946851,0.022829410130061924,0.177993668551249,-0.04052439395394726,0.04494464419820969,0.050445610442671755,,0.005290433201823749,,0.06348964859198884,0.002719372395759304,
IGFBP4,0.006619795631126145,0.06571762541471904,-0.019374877996597366,-0.035167930711164176,-0.011227516120535968,-0.06420615129731322,-0.02661264546691675,-0.03170546725331029,-0.06212086021934437,-0.04890110902567285,0.05694147690010624,0.06353778844606678,-0.01696441044294774,0.008691648174670483,-0.023076756138946858,-0.029787650472457464,0.012960468751364076,-0.009027921013296573,0.3008044585987568,0.07904337465942174,0.019656383771476344
RSPO4,-0.0230646777661811,,5.1894700539003686e-05,-0.005283992361189035,,,-0.018149714807233146,0.06042837431109101,,-0.04946911652386349,,,-0.03705363386397937,,,,0.044969414795080306,,-0.006349440107607265,0.08971915054833667,
LEFTY2,-0.007897017343700992,-0.009406942083355725,-0.015767355114921822,-0.022134450290021843,-0.01557543614252089,-0.09526615223634598,-0.01736243697997828,-0.02862345520750601,0.0018725454669833283,-0.003913125803155915,-0.019313513907927515,0.17649863558460094,,-0.011752812790844289,-0.032922095968787306,-0.0518163207315491,-0.02532840496482763,-0.055577421325576304,0.011493319589567058,-0.013959709100629615,
PF4,,-0.016518100271513306,0.03213981126004181,,,,,,,,,,,,-0.02624356118629964,,,,0.04891204556244048,0.09753900963913942,
ANGPTL2,0.019083590483282616,-0.04500189201847727,0.0460443082147605,-0.03489153885082566,-0.08547886866401608,-0.07657655650286498,-0.01866798062302979,-0.018209385424230833,0.0035343835279946817,-0.1816645893000461,0.10712019779688808,0.13687556424532427,-0.012641668856635747,0.06740380433838364,0.06386231423087234,0.036271016349660165,0.0653700353824664,0.04594108919660242,0.0654323532361227,0.07302544060237931,0.016510659178801852
LRIG2,-0.03335457196406928,0.01795614943214393,-0.008604462195969081,-0.05258544204527843,-0.017891282460730466,-0.03202289004579094,0.008552969921953651,-0.0523215418455866,0.019491859432024854,-0.02390305901323703,0.07807759969156054,0.004854330804919917,-0.012221784572973677,0.09547001553536494,0.04977583465735746,0.03397866701142615,0.05980424404843625,0.012601929020659142,0.013350456886739581,0.029692003722111924,0.08345393235726126
ICOSLG,0.002382882375152501,-0.03711236142773837,-0.019561330783708336,-0.04170065896241219,-0.011026340538337117,-0.05558046187573846,0.02232515800882107,-0.0033092833230276837,-0.04031278450505904,-0.02470515607966372,0.09828233707223988,-0.042883204332934396,-0.043171034654183774,0.054414238908081336,0.1140140007289441,-0.05496634176312123,0.0908925114033716,-0.03522582906518214,0.10639402367301648,-0.02595952784945432,-0.013329743781105434
WIF1,0.09669997216323187,-0.029721640331040678,,0.04938153864056513,0.048787189808655824,0.15413900735781494,0.08497952200755851,-0.0013074533889334138,0.13279713941823723,0.21005924639423756,,,,,,,-0.038027245909729064,0.052156291848968465,,0.001840840652945743,-0.03467626032863297
NPPC,-0.047071654069193065,0.04319199688574004,,0.05048156816403127,0.0758344895003921,-0.03571554066738714,-0.02732068038306998,-0.03627829847486243,0.06330542025437472,-0.1154764777436825,-0.042117828645392714,-0.09039793936639463,-0.017178840733068475,0.14447732295605029,0.02679976354166719,-0.03470305165994477,0.052459724599308734,0.06420780142575674,,0.036578541565459984,-0.0317470342317566
LYZ,-0.001712203282815067,-0.029455727806110388,0.027411670947294707,-0.0802106755113872,-0.023596716257606926,-0.06301303221460226,0.0823299082982498,-0.008142998236711453,-0.1806122276570051,-0.02499626793979681,0.12567485226989095,0.05158265749423152,-0.02311230863206026,-0.011451740368227067,0.04934935340604082,-0.08256536520927267,0.007294828199172032,0.14638744399593745,0.11996518858614447,-0.04593592119762372,-0.057421110082782556
EREG,,,,-0.04339931019509246,,,,,-0.05375927659899603,,,,,-0.009647187688449093,0.014304233484379758,,-0.05095066244683516,,-0.03277137652527435,-0.008764562949969476,
SPTAN1,0.003886826967842587,0.043725801144264,0.0591025918357931,0.04221685980176627,0.04301012687206376,-0.01311865022905678,0.052163590024366144,-0.04050663400735643,0.11189129985512704,0.1314063491989765,0.006085545529518051,0.2443223663571339,-0.06468647751520461,0.10219269178248147,0.006110396037059465,0.0068471050488183825,0.05815427912842848,0.0031169268523344833,-0.03325378062101634,0.07036006434641065,0.08013957211815427
PTH2,,,,,,,,,,,,,,,,,0.04805781072458541,,,,
LIPC,-0.048374320214323155,-0.020222496428959888,-0.021324411799678825,0.05008738443613598,-0.045143008033139365,-0.03956514097643388,0.05480003491884909,,0.10575508881133058,-0.056022016095512245,0.06436628004166817,0.041106048270192916,0.08583198799858176,,,0.006502808879205794,,,-0.0016872850211151291,-0.0055563992287075235,
COL8A1,-0.04685521569098083,0.08420143166352619,-0.045999039184308636,-0.008550440073735396,-0.002263609279289079,-0.0372838248289614,-0.03206741079760163,0.007376670815178784,-0.06183435255204916,-0.138351174376873,0.11101379009549905,0.09958219642718626,0.0434427232282342,0.07646760563762971,0.07830254692482891,0.027348731966950323,0.030340721038529774,0.0294924477783093,0.015426789182370539,0.09808758231199396,
GSTM2,0.0006933007440794815,-0.018619049577221627,0.02133231178371561,-0.006986811357653179,-0.024616894917548565,-0.009106721741495561,-0.021514098667965845,0.024106245572248733,-0.08550479174968599,-0.01978813586651718,-0.05065383863281652,-0.010031109268847286,0.020239196684728625,-0.019685918739628903,-0.0006362412769211738,0.09518134350323308,0.04628988382526109,-0.02853047953200472,-0.010542895983971805,-0.00635968716280068,
IL4,,,,,,,,,,,,0.03478051870448246,,,,,,,,,
SPX,0.0071812494099328834,0.010714653735682755,-0.018338805580560114,0.10410909172211681,0.061389370474579104,0.1236903520229234,0.01586636196547719,-0.005134833223252753,0.1838743942056529,0.16711086810744852,-0.05583526122028659,,,0.03249852115327805,-0.020387874216013256,0.022122113098445695,-0.05567123061135537,0.06773978176639346,-0.034450753914838456,0.05222338010365656,-0.04750555469427118
MFGE8,-0.13338472102773197,0.006806711194708539,-0.0663400039220629,0.002578566153750642,-0.011479407130899124,-0.06955149733791649,-0.024487494061073048,-0.05223431512541824,0.041215055449580734,-0.025073378496866878,0.1137431491078621,0.17778909523669914,0.02714934221881137,-0.009847032353890652,0.03554621540756234,-0.00600407580032204,-0.013213939271880517,-0.037147063115663286,0.14915288916789052,0.0074322825183629326,-0.0650479421283419
TGFA,-0.13027683853406566,-0.02662765236061547,0.04260883165761992,0.00548573272110885,-0.02996357787835371,-0.009498167638799584,-0.018066615120796443,-0.010875269466215153,-0.020561143112855753,-0.022568818042298593,0.12000434991412653,-0.04500777911906432,-0.055351680653333964,0.05332933249154993,0.04270581009564836,-0.021131066924037805,0.09379039995447516,0.09471205180530443,0.02134126519069478,-0.012219702113785494,-0.06490854875357512
SLIT2,0.11966286518036444,-0.05431015999926973,0.02520484539556626,-0.03455596639156946,0.11670830736248695,0.05995727694310926,-0.008105400427292027,-0.05745805043258993,0.12362959023702286,0.1784588954491047,0.16296487680234914,0.03219482336656083,-0.030856645332431383,0.03470949471096387,0.03539729095511871,0.02405185780628573,0.029458032275986937,0.13114272366336188,-0.02000674027247198,0.014196481852234577,0.03571239754777785
PLTP,-0.08015280817513482,0.026384998580718248,-0.07995413953067967,-0.09576672972926473,-0.023168453393897597,-0.04736309853789658,0.04571736219738272,-0.04095665924103331,-0.16761717530238984,-0.031004969858375756,0.04448693216775435,0.05497788648003097,0.0066961484627650674,-0.03669398942704495,0.009728470477677165,-0.018928145698678987,0.02466473181180821,0.02599187445801735,0.132218738140038,0.048213707480753105,0.05398907257598307
APOD,0.11880422143447278,0.018840239720368388,0.04898182242178955,0.043116954243626895,0.03204617666591786,-0.058411764345033715,0.040177643372309876,0.021488977150878986,-0.030603146139244773,0.1280966507850367,-0.15992880769214185,-0.0492821592755204,0.03896233111965657,0.00210368315131292,0.06190819856412787,0.10183946148707557,-0.0236388441998736,0.11510345424128811,0.11959180258913789,0.041554447351107644,0.0199963759113145
B2M,0.08311104463040278,0.010721181216018108,-0.07138788404671875,-0.07497713136256748,-0.005550609495504329,-0.13889570060347747,-0.00796074814753367,-0.08099225629842001,-0.22089287233541943,-0.2054064636521922,0.06538031530301541,0.20432990490017602,0.06007857292406307,0.07214200115211332,0.09372573886496718,-0.0025806890925204684,0.04935465724887313,0.013337088124113912,0.1722200685885057,0.01136202205555552,-0.14596614854691148
OMG,-0.01644578858719677,-0.04824046896982764,0.04035357347351544,0.06613384055187635,-0.030980339769715946,-0.06031435910978462,0.005678809633302585,0.04461483576868042,0.029494756825746603,0.133872099908407,-0.1262868895722108,0.08880672343923804,0.05880137351286057,-0.018888397857087257,0.08782373539158103,0.07670122936745886,0.0018327340892732508,-0.00417482029277188,-0.013898124764375096,-0.027214285190840955,-0.0346050576872757
CXCL3,-0.04847721203774007,0.058502785535499965,0.014988651218104025,-0.03174126378303663,,-0.00016322933157774102,-0.04915904564205432,0.04327982104837103,-0.02565046856843578,0.026817947461773264,0.026022284341577037,0.0516948995211325,,0.024203198201829253,-0.00781490605883338,-0.025759133876053643,-0.049196469181036595,0.03529775113119956,-0.0006355022538870626,-0.041339994420358336,
