,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.02681855019005443,,,,,,,,,,,0.05472647305579046,,,0.02938062639713915,,
BMP1,-0.014444284794360388,0.0032876669674378888,0.025910094642733382,0.06339471426636674,0.08902298087274943,-0.018630190236102056,-0.05716670838221691,-0.02657640950076049,0.058726862900995866,0.04578034780942255,0.04466368531067614,-0.07182230699690902,-0.005677267828842178,0.016018079747325668,-0.022970243047594534,0.01855469987471385,0.04367487040148705,0.0030291589520358955,0.005285255596464081,0.010882214233866165,-0.060577140097740255,0.009915041580788722,0.05148739017775683,0.013666807743733899,-0.014823957179232157
NDP,0.03279755248910534,0.06303182329443316,0.04888773308971901,0.042241153548345886,0.03477264208946329,-0.001905207212405347,0.04396739625108438,0.010357383604483503,0.03912528283477167,0.035287090572128636,-0.037324366032878004,-0.023811622145041542,0.023229883917048902,0.06601142645906616,0.0031963074599815197,0.0767407709324967,0.008464117487305632,0.050469438378719124,0.06552652496702893,0.042675708055477275,0.014821463920830301,0.00016968855765480905,0.04904281696014749,-0.009779043431255427,0.021922237773739323
TNFSF18,0.009563356347267628,-0.008489604177712854,0.001359381993361761,-0.0007705020750117018,,,,0.05634690274405718,-0.003921053542841628,-0.05452303979317846,,,,,-0.021698997069360196,,,,,-0.0439266199319828,,0.1576863745211807,-0.018470029927511355,-0.02227190177185986,
IL36G,,,,,,,,,,,,,,0.04531702128202336,,,,,,,,,,,
RTN4,-0.02533360096073567,0.11073973007364483,0.06539788427674022,0.01456449145515448,0.011270940948169253,-0.021925493490893656,0.06463659885316395,0.12374810601690722,-0.06944677700269607,-4.4058171632694064e-05,0.054218875421282946,0.2129708257234516,-0.04133212015397656,0.0646566428319921,0.03114773337569433,-0.040385280925683435,0.01652459298412391,0.029512336587720567,0.026557248967781312,-0.01864612729535904,0.17202851962884946,-0.08429049056035418,-0.014521736518370217,0.12689738205388476,0.06283065678823702
HEBP1,-0.012477606176474396,-0.019505637842281248,0.010633742791495584,-0.032551627283699584,0.05028229443440991,0.030432735802412104,-0.020153429455970064,-0.04306524743068964,0.0005816130453079266,0.009219136404835149,0.020573706301866154,-0.1504621492449383,0.030864053726345528,0.023068766606456535,0.06616537554399018,0.045807201935365735,-0.06031541666897576,0.03525296925740483,0.08495783187310516,0.07142873163209078,0.07508284036696806,0.0704543747665772,0.032226015837777164,-0.03647462006967966,-0.06608128602183073
WNT7B,0.01628932378250399,0.08741484193162354,0.025502761259465177,0.031194722142203687,-0.0257911211734193,0.06973869919427432,0.07557973669763313,0.022449851005292686,-0.05188302205716441,-0.026396687748803584,0.011352139737962147,,0.04043731004496163,0.00934612774562087,0.00737104562354769,-0.08643968747293537,0.013583971118127066,0.07159070306490292,-0.004478059265869721,0.0351841818681996,0.027632155418891736,-0.04430786741709195,0.03309285987714288,0.0707651256502879,0.08585966411917931
PTMA,0.07125985430848075,-0.05372499284892067,-0.05661938682776084,-0.0005597665854929572,0.06761071904401666,0.02847904246695307,-0.0858368582539036,-0.12843247759506207,-0.06178216224456475,0.04256064794027717,-0.024973540170475237,-0.21605752405407277,0.04601120287560545,0.03779374158501721,0.07019208918395925,-0.1868988756834225,-0.04893080373575553,-0.018864124169368973,0.02962653970091069,-0.07142486461278127,-0.03088512504764288,-0.00748197009914464,-0.041103760674650595,-0.04688691319044908,0.0005682889526443689
FASLG,-0.023120179829772967,,,,,,,,,,,,,,,,,,,,,,0.0010951109518323725,,
CEACAM1,0.10085029277955207,,-0.004371666308478184,0.017687901920964946,,-0.01021484001456768,0.05533890915261268,,0.000378186676294606,-0.008307268027481303,,,,,,0.015602618673527401,0.0753097936659033,0.03332586507134036,-0.012695901865523801,0.002770966079312609,-0.017342009273300263,,0.003022105815700354,,
PDAP1,0.03348884603050984,0.014073938810629207,-0.0010277115930482754,0.021537923855483636,0.032600274901370574,0.02045298263563066,-0.010474760366107182,-0.07352490094931273,0.065142647302194,0.009605680654400466,-0.006910214425361557,0.028822179638913033,0.036056885309585736,-0.0298375444518889,0.03852628542092381,-0.11905300051612204,0.032596477563952696,0.035889615062848004,-0.04477921490927216,-0.023284774103551453,0.01454330980213389,0.09869522634810736,0.026642347559633062,-0.02578522695572149,-0.028606629054160712
QDPR,-0.01803946499130125,0.07467279730133311,-0.003763140927283466,-0.037123756265428146,0.06433873308585707,-0.023922296418283064,0.009971486208531789,0.049051135168895,-0.1281989241796954,0.024139762909833818,0.0037342563184851823,-0.19052027127104207,0.09530830924107217,0.0740777490295685,-0.0688280903661901,-0.044563812735640855,-0.03892090407042281,0.02352619248984441,0.011147686492381454,-0.07084813637297421,0.022501845927549752,0.007183392327616385,-0.03446528038755364,0.06729848513240488,-0.013465033572249815
POMC,-0.012248111814461698,0.15764073912083165,0.010429634777963118,-0.03219695546397464,,-0.04787935871662514,0.10944816237222348,-0.04347235558093044,0.013640391888041555,0.046953674222031366,-0.014059346927075615,-0.041868791377860856,-0.025066595235126398,0.08263572585698165,0.013290511674941176,-0.09161708032952413,0.011285133560727877,0.032373145900640464,0.1505268387890328,0.08935171445846089,-0.004444307492778004,,0.041812676888863094,-0.005083890122000191,0.03611990620005427
CCL18,,-0.02298950176379786,0.030224869955332086,,,,,,,,,-0.024991790610839996,0.08832907820248911,,,-0.012007713171004014,-0.019964865021098666,-0.007309348325943463,-0.0282623379583314,,-0.06022067282943555,,,,
