,UKF243,UKF248,UKF255,UKF259,UKF260,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
TAC1,-0.03608903998317492,-0.01434927955901837,-0.10825759931630394,-0.06727003856081748,-0.054168103231780576,,,,0.007653961162601968
RARRES2,0.00019963090830352702,-0.009494595850619403,0.05094476998415608,-0.1540082444555836,0.06296086004213758,-0.012902436600509982,0.07889069083142558,0.10891717421917471,0.2461906775291142
FGF7,-0.05526600734834584,,-0.007040239467485934,0.04428194117945068,-0.028221756461701716,0.04474319309282581,-0.02764979310049749,-0.05187674832806953,-0.04722517386018432
EFNA2,,,,,,,,-0.021891759724042132,
HBEGF,-0.0767089301378254,0.0014499274405594367,0.10478835139985265,0.12713516573974745,0.06306856203001221,-0.03344794953392162,0.03913901104424653,0.06300163923007804,0.08867679802852219
CSF3,0.10202672661213523,,-0.016548420102585795,0.3031394828735933,0.2191971631802316,-0.05009805242809415,0.08164952629978289,0.16726049856342443,0.27205206261725673
PI3,0.05685815071304648,0.021561044049122676,0.13617072473842926,0.31469454898919236,0.1684765778258051,,0.15676243335470869,0.15541527088072635,0.2859350333464783
PCSK1N,-0.14516924661342803,-0.1420933952674751,-0.1901124191769774,-0.25223149474125506,-0.07749802646556725,0.02378455714138357,-0.08173871200750955,-0.12964861560613775,-0.18806561464805005
NTS,,,,,0.05050427879207025,,-0.029675958781172646,-0.026670954968466484,
SFRP1,-0.03503862856020067,-0.004343204065816195,,-0.025192733343774722,-0.01681515774766812,-0.06173552410023284,-0.02844283224990133,0.03682924102656719,0.000725918926752379
CXCL13,,,-0.030750411839900554,,-0.01666403606731298,-0.008740023702936903,-0.012272393658174329,0.06607817958405737,-0.020995478560262952
MICA,0.06758751584450293,0.010679776609898496,0.03814921078078823,0.1769674910893518,-0.007133728558824765,-0.006089459797685417,-0.034083866041563965,0.019733157241509584,0.041984515897244896
TG,0.014054913085858236,-0.048059759554664856,,0.037272583870939395,-0.03566430429896341,0.0510992201814826,-0.016902567208600405,-0.03284819661714398,0.0008222063009117003
ADA,0.009994596447107894,-0.061819443653638784,0.0059799252323466815,0.02861201041051951,-0.03208039981065715,0.028031665413020698,-0.06631546047683524,0.003244511649432061,-0.009843573640575245
LAMC3,-0.016008223089437112,-0.11436411609705487,-0.0521532454924723,-0.07624566745576307,-0.07176431882769115,-0.035569215254899186,-0.020229252929345198,-0.019453826063579396,-0.03477968432840929
CCL7,,0.10637626664760706,,-0.0048127691488174685,0.18066861706506557,,-0.01906532640949929,,0.21472906151532403
NGF,0.038907672307920055,-0.024509430958853745,,0.20568285806373157,0.15167976449534687,0.06529763592273442,-0.022018925708190366,-0.021597497642972266,0.014874371623095685
TNFSF15,-0.019346787286675486,,,0.040274886162291995,-0.016357904444153644,-0.005665580948439055,-0.018586552397748438,,0.05909726436705848
HMGB1,-0.09061596908044121,-0.2454697583571957,-0.12732453976167588,-0.23332511761698152,-0.09405192766264663,-0.004669222436733849,-0.048238729406480774,-0.06157453051142217,-0.054022755711352656
ITGB3BP,0.021904244140808715,0.0065787370322804425,0.05461127520342319,0.07680671258297789,-0.009907395625730057,-0.0032161511802273482,-0.022964039342334208,0.025393946641412517,0.030209640030108908
AANAT,-0.05084069460171555,0.004779243778628648,,0.06030892263721737,-0.014739450201014742,,-0.016725670827569893,0.02749564298550374,-0.027077224734296686
RELN,-0.015570366266368409,-0.06640124582975379,-0.03535197413282749,-0.03397610165989128,-0.044372683295123866,,,,-0.03699115473573882
IL15,0.11250237915206555,0.03926791915973118,,-0.019339068560574657,0.07693081741269286,-0.06999538838918044,-0.002954833749549015,0.012017317013601378,0.1150486331780184
UTS2,,,,,,,-0.014243132821186342,,
BSG,-0.005528028964726232,-0.1819560013275337,-0.029937690063337744,0.10492502538012179,0.007300382296657691,-0.0058671164510011205,0.004591460997318795,0.13445355232337752,0.05793101276118594
ADAMTS3,-0.013544071373369666,-0.04034251716969982,,0.03327894227212786,-0.05376142634697624,-0.03531721158397908,-0.05032687679568378,-0.06520317754978167,-0.027961926165162476
CD34,-0.10623783480704407,-0.1429119682380637,-0.0702193637639273,-0.042436716577151604,-0.06406864850798256,-0.09485452299061668,-0.046043429441836724,0.014871564911242023,-3.812687050566977e-05
PLAT,-0.09022292852134987,-0.21460833998734305,-0.08012641854392734,-0.22223332083343736,0.04406005322918413,-0.01671940211894603,-0.07324352375146388,-0.16316373492347208,-0.10607346744386513
NTF3,,,,,,0.0008274354425738745,0.012986203516487138,-0.0526853034863616,
LTA,,,,0.046578074127978056,,,,,
CKLF,-0.035842374475763245,-0.1955057385540206,-0.0581107673849516,-0.07499131851667198,0.022475395557587208,-0.019234900403157146,-0.046253991472447055,-0.06357484034534497,-0.08230021981038352
APELA,,,,,,0.0041743729555495076,,,
CD24,-0.0659752757686646,-0.09969917254380709,-0.02225061981952719,0.10905476163621909,-0.08672607701287428,0.056125788443723595,-0.08283072117241322,-0.10581946378337648,0.08890812125844964
HSP90AA1,0.09078335063238965,0.15324554820896483,0.11557488529315758,-0.09256845705311055,0.07827929831215576,-0.0013629765542480167,0.10869595410469592,0.11608077522580336,0.1973620910535269
BMP4,-0.06622915415300651,-0.044160327867752515,-0.0075860103494907495,0.1305694632366111,-0.028604284102910195,0.02954287491071401,-0.05699554066473987,0.0005364205116441263,-0.014505892602107993
SCGB3A1,,-0.024266300148378404,0.026384175354859173,,0.003248656653662144,-0.03627769435888218,-0.029018232779733383,0.038740413118335607,-0.015380662275212478
IGFBP4,-0.01368141819642594,-0.08719355012760335,-0.07447859895746232,-0.03572106587748079,0.034102813197605115,0.005429071210762324,-0.05781904002500479,-0.004857648152569815,-0.06611494958827968
RSPO4,-0.03307096486874655,,,-0.017616137167509073,-0.02025886022303407,,,,-0.034143307836629874
LEFTY2,-0.06247570365872221,-0.07269405493906048,-0.020144795415085123,-0.045130048163362114,-0.019439161093017424,-0.025257248032856564,-0.01618430314394312,-0.025171590452469833,-0.019091730747100036
PF4,,0.0024096732940306863,,-0.0232271717887277,,,,-0.020065313424216986,-0.026746385016885775
ANGPTL2,-0.042763882180209455,-0.10510962366730847,-0.11134329659573587,-0.12716816354527208,-0.04633154192627924,0.1256993458843658,0.020868282736905264,-0.07872638225298238,-0.11886000666212351
LRIG2,0.05986900304877843,0.018274292763203637,-0.10789613943826129,0.009441069352189014,-0.04877116293111948,0.04834077765595435,-0.03957097816768456,-0.017086236338352948,0.03264850393782103
ICOSLG,0.04592555814360097,0.028135369245522956,0.008592203402835117,0.09817432375350246,0.04164857809842688,0.04038424217892354,-0.03835670761173395,-0.005087538628374349,0.01096908707887099
WIF1,-0.05044658531641327,0.06530113134628866,0.06444424755252763,,-0.011354462350948504,,,,0.025511921972731617
NPPC,-0.04158306062295926,-0.011590547857502414,-0.056791114252768275,0.02275803355153086,0.006997920227481096,,-0.028461094209578798,-0.03796491817734231,-0.006270354315392272
LYZ,0.17863969614015943,0.050273842196590576,0.03207040503262512,-0.016724309492353432,0.1294418254538098,-0.023158762255432275,-0.01734253129731041,0.053193856645302066,-0.0894874312920835
EREG,,,-0.03912976776006287,,0.24441451154898655,-0.04218160126961867,0.018029650663132127,0.1659600317191999,0.06996556246824037
SPTAN1,-0.174201822415769,-0.18137009465023007,-0.15137718633365488,-0.30858901709649567,-0.08238808736406888,0.05211350949103309,-0.04752712963093103,-0.11287399847964211,-0.14750614828100617
LIPC,-0.07625780379729068,0.013282617336234018,,-0.03469742116964077,-0.01961391111353173,0.018468558271043302,,,-0.04170938642289113
COL8A1,-0.07279709512736271,-0.010889996938481578,0.019081513982828542,-0.05448562179502999,0.04143004483758429,0.055547732326454186,-0.022354694514320095,0.02417721817124941,0.04296040674212908
GSTM2,0.009814370096298895,-0.07159352344909742,-0.06220761408765095,0.0159511223555393,-0.030074049922970452,0.02146864803532971,0.0002257708211112586,-0.06202740210057767,0.0151289858495714
SPX,-0.058486066758402476,-0.014112100360627065,,0.007152148095172777,-0.03933754614177443,,-0.019222540318961714,0.05505302539733375,-0.03339860301970003
MFGE8,0.04618890379791878,-0.0571982705191194,0.05937325203630967,0.023484648314822422,0.005156909603694859,-0.03951288275898318,0.024012302043547363,0.07116992899493968,0.1275648446443974
TGFA,0.0361460285715913,0.013959841936466485,0.02939748838500346,0.10829299250723307,0.02330475728121072,0.051078526318181036,0.02706349640908499,-0.031869155046398735,0.0873698098725255
SLIT2,-0.0642931663345826,0.004195862861061849,-0.033645561482447676,-0.017220315172676175,0.10014296891630228,0.011871666664616696,-0.05599429381991802,0.06962372701041922,0.1193146818957084
PLTP,-0.09518222216760673,-0.08216390642095234,-0.055412304918522906,-0.22352476708253294,0.061173245774796464,0.024378613263705287,0.000764780734013636,0.010236854054005727,-0.06699956798244837
APOD,0.09298988477313735,-0.1675751437561304,-0.15138105789651007,-0.16650203472346845,-0.12275001781471025,0.029191627997396514,-0.0646014232884764,-0.14857501798669895,-0.1446175188211103
B2M,0.0517501790387808,-0.005264970959215353,-0.11813450027517138,-0.1497142552599782,0.049472986328885166,-0.04725849277672157,0.03647057193645681,-0.037370115404653,-0.157468421476964
OMG,-0.10593901872992348,-0.1864479455040683,-0.08227469994803807,-0.190807905166928,-0.12474595718264413,0.0041216440236893975,-0.09844302378679574,-0.04923298025125527,-0.11708813427814951
CXCL3,0.11535540317981131,0.15371415741773725,0.06969888450830133,0.39599546057532303,0.1597078875601875,-0.008691231107273984,0.0457621527392871,0.11428356567866071,0.3230006208339537
CXCL10,-0.006517642780856591,-0.022105427707607796,,0.02746335757011527,0.021349789981335136,-0.03640034339282234,0.06605788456217022,-0.026913402165777974,-0.009621720326281526
RSPO3,,-0.03296268547415941,-0.015727566678315676,-0.026973828626051046,-0.01961389902059337,,-0.003963594131026154,-0.030030742895567987,0.021673461533066072
CORT,-0.003575537552050715,-0.04682064430893673,-0.05620294378198273,-0.03506542181575915,-0.023804427870006074,,-0.021739517502482354,-0.02099733065673724,
NCAN,-0.14925408267724144,-0.26398363548482245,-0.033680720307065364,-0.24398874255845168,-0.0916195479536809,,-0.10629979026717346,-0.17546946551022424,-0.16139142287293767
PRG4,0.06689936568513175,0.011911210458417016,-0.03591853747367998,0.0641229831339834,-0.014043481281230447,,-0.02088180833049978,-0.003414276045670114,0.0475447647750952
ZG16B,,-0.00180093988210525,,-0.0011021246306186865,,0.01330363114125902,,,-0.02281740952361423
TGM2,0.03136225774951539,0.08350077628583298,0.06893221386001742,0.06826480667003963,0.10689999122965688,0.05036886578810759,0.11787572821109295,0.10070883484321949,-0.06093886155287239
VEGFC,0.06974637808849378,-0.038780334173345754,0.013501883584432326,0.0959882726255827,0.029193266141238645,0.02963844701512484,0.012902879025338964,0.09388870575295304,0.11208992175905624
WNT6,-0.028243623802030705,-0.030330639947793312,0.0412632905534248,-0.020920846030140102,-0.01935056517573445,0.004337208967641374,-0.028461098049490874,0.003773696931551407,-0.023577229754728743
NRG4,-0.04856915771860684,0.08585833809267154,-0.03174288083798607,-0.003101174242373402,-0.020003102583437272,,,,-0.021521044142295345
PMCH,,0.0008997638377278635,,-0.04489363180163617,,,-0.01937859192398675,-0.029460378256288732,-0.04540719882485886
COL9A1,-0.07566468744708667,-0.05114860259386473,-0.0381799583082895,-0.033839642760889035,-0.04897402329355808,,-0.05593989338105027,-0.08960197000774367,-0.04890700841934274
GDF11,-0.09591063350470669,-0.09400440220608663,-0.09250808724614375,-0.01922238775127671,-0.08722140705741928,-0.02994946167400638,0.011848569458384106,-0.08952165920924776,-0.039486530492750124
IL24,,,,,,-0.03000799641291756,-0.014448211173945503,0.0007131828643162689,0.24981048537267356
SORBS1,-0.18594939779463326,-0.011180165410393437,-0.06578849855349056,-0.1659211782385182,-0.055076360075732925,0.05823117032380559,-0.042867893713343125,-0.0785301555053188,-0.14532069926841837
DLL1,-0.05629609198521616,-0.11461157684557803,-0.0513488780043646,-0.17693103377283412,-0.02387335807609734,0.0673029425371941,-0.06804685723414614,-0.10765159842999245,0.0039829435003567
TLN1,-0.05698958485101224,0.03376953862681862,0.07225167289960045,-0.06743422977399663,-0.017511306651192948,-0.027692288966694793,0.05359485591314504,0.12333437398505091,0.04926075339147895
COL2A1,0.003718201336945557,-0.10858011130934918,,,0.1934649150887867,,-0.03158568367752396,0.1570660182615482,0.032117443175067095
SHH,,,,0.03461164417236214,0.10250776704811743,,0.01289104841952904,0.05102697314741394,-0.04851703566426579
PON2,-0.19987745660666748,-0.27156732686398505,-0.1925810495568081,-0.32559245153505184,-0.11506684929266825,-0.04347937657606823,-0.0315470129593135,-0.0516143300857379,-0.17150531439228045
ICAM5,-0.07124302601987974,-0.04782468199866947,-0.022011606583636066,-0.043117296849139466,-0.03326385649597977,0.06942191722278798,0.03234664166941797,0.004138554897063879,-0.008177057209856167
HPX,-0.022712173718069245,0.07560623677402521,-0.04234904962179151,0.07581847117346065,-0.035583429557686896,0.006101398223952985,0.009799350308910397,-0.007947672607774221,-0.0006228464942164466
SFRP2,-0.023236715841970332,0.012709397982987328,,0.06756087680177664,,0.02645732412185949,-0.04038225361775526,-0.05855413821311812,-0.028522044858369133
CFC1,,,,,,,,,0.00029993817316504456
CD70,,0.027863774329867863,,0.27760158524804474,,-0.05936879261481773,-0.011696330289295353,0.12855085362231652,0.18842092883175549
HP,-0.12404374966801626,-0.04095722908851729,-0.08983224449740614,-0.03040129009484838,0.10688150623626294,,0.04306149712508939,-0.03908943697590986,0.06379748885414617
CXCL2,0.05204804520893277,-0.07960355416018697,0.058707805917394516,0.1685660967832041,0.14238551143073,-0.04217097580911765,0.08742155132535404,0.14740895919407287,0.19311398028172921
NPPB,,0.06041460413292515,0.04885144048369559,0.4777697685123603,,,-0.026735047765152963,0.036109067338381436,
CCK,-0.013331800074543777,-0.16441177195586912,-0.06421762565017892,-0.10717537169787189,-0.05500480961176151,,-0.06358862152814047,-0.04865778712990609,-0.13525147690595202
SEMA6A,-0.1436326286421544,-0.13849969260054248,-0.08821502740664953,-0.17413838377129723,-0.046008148218697746,-0.040956632665352564,-0.074670344082162,-0.06085201096517284,-0.032145023551105226
IRAK4,-0.052195797829631296,0.010692692570876438,0.016084926881857874,-0.06445733009853254,-0.05802552655082152,0.006863269041438738,-0.04533731958264696,0.029521425287404313,0.01325637293786732
GSTP1,-0.08200494736538945,-0.16651063778772768,-0.07461369930151501,-0.04876006886796914,0.006563296771381174,-0.06381821665617145,-0.017917319014381743,-0.025558681903381744,0.03330829960916516
VCAM1,-0.07069546543417465,-0.13468202516304942,-0.0015502873783637464,-0.08747222692567619,0.10652399056728931,0.027650149478821592,-0.02849669740833582,0.08290226355869464,0.1799961149551761
NXPH3,-0.030942221869515722,-0.034558716213157356,-0.06613004522538207,0.06631872340606251,-0.036712284437321885,0.002716953669324426,0.02857257904693329,-0.009537880095536322,-0.07266756699927943
MTMR4,-0.10370085852357223,-0.0727441704751635,0.007712321210714556,-0.005914958107394187,0.013715747712384709,0.0672899226423532,-0.03534490864589067,0.013360832688374829,0.009016182043423545
LAMC2,-0.04435319591998189,0.04634194149733284,,0.2199655085818017,,-0.02623060670029333,-0.017762757636077126,-0.025931227280794625,-0.03414332663242897
IL10,-0.004259934962605082,-0.010674852218954508,-0.01949283633260913,0.00969757210275355,0.017758435819344845,0.015936031003706764,-0.033809281023561726,-0.015550728443948014,0.005398236249418181
SEMA4D,-0.08911334882968627,-0.05160011769152663,-0.11110932464559033,-0.12821064220442005,-0.03278005643862417,-0.05686605846304295,-0.11725544596648742,-0.10099626836649096,-0.0870571063856509
TRH,-0.030481611832653393,0.07504487254027002,0.04658692320374003,0.07090128207910326,-0.012343222820471357,,-0.04336209907748051,-0.053840468433477874,-0.03522990390404238
SEMA6D,-0.16523164403128057,-0.03613941199276357,-0.0976625841412004,-0.17047330236308364,0.010988530608271296,0.018696774253008905,-0.004140071320829114,-0.09348008658965236,-0.05093598325323224
CEL,,,-0.02021299375670246,,0.005406001955628992,,-0.021879607350485646,0.07493134265977536,0.018189539336100815
PDCD1LG2,-0.10715020802351843,-0.06306865457495438,-0.031332348902410635,-0.03399900896830278,-0.013510748612399977,-0.03149571141134286,-0.00949725954596895,-0.059279683172053454,0.05400360703321181
SPINT1,0.09946616483223965,0.07084781512103822,-0.04309481988857421,-0.017409308167696876,0.03880981811468187,-0.019475678074767196,-0.033407372657768775,-0.02468769078268166,0.07431877758374346
CTHRC1,-0.004245859473663568,-0.11146602272834343,-0.03842844771506232,0.038486020776446334,0.028249322615467157,0.10265360771606837,-0.03279156013274611,0.04143975564797283,-0.027733641962814963
PODXL,-0.17513021577532442,-0.15411979469675374,-0.11086521618122724,-0.1878444031584036,0.00027151230857914554,5.4428444470448403e-05,-0.05219619738393461,-0.06798125132252603,-0.12794176054198084
JAM3,-0.11155694791787577,-0.0342860143283526,0.007644707850829163,-0.08804402463129048,-3.13036313047126e-05,-0.007116790737152854,-0.03805145430109093,0.015083484133715925,-0.05440698858091577
TGFB2,-0.14210669543691923,0.03658980419967888,-0.008770706749657572,-0.134519826312626,-0.06759181745789312,-0.029071668305236775,-0.029110898560189623,-0.05213767513489418,-0.05776409523123134
COL18A1,-0.06068997461082793,-0.1330399842816535,-0.14826208055229906,-0.09462666741570357,0.003886738390649173,-0.04084945276831475,-0.06298904034919961,0.11545982164600303,-0.14887600496537795
NODAL,,-0.050488248250109016,,-0.05448295905984451,-0.029728588329247553,,-0.021598634274638876,0.046070099669885345,0.010677571025256346
INHBB,-0.045162620993721286,-0.0373017071114238,-0.09831296662188362,0.06332686109991201,-0.021991599049932874,-0.02604983196952665,-0.0036449819890467536,0.09830297964457627,-0.11655650561349071
LCN1,,-0.01094924147446471,,,,,0.05464294268541624,-0.023033457331809375,-0.023948630593658125
ARF4,-0.0385561461947932,0.09867048394693,0.15888690671276803,0.17944775121286033,0.13277507485901485,-0.017727588499960405,-0.03312268274835506,-0.042125670210795226,0.1678504592406783
CXCL14,-0.05402993337843903,0.010666704394626206,-0.00439478842438492,0.05698817268304698,0.00671143127877614,-0.01758582085324732,0.032023966896403876,0.06290890496979895,-0.08771805947312644
LIF,-0.0056667117937226385,0.06576265851150331,0.17209576364175888,0.3022584932511174,0.13920459456339168,0.011671567543353259,0.02163506672008612,0.09619415801459504,0.19087056260414098
IL17B,0.03495247345427301,,-0.0013051559587727644,,,0.025716843564387946,-0.019991926005722884,-0.012861635175639903,-0.02707721929644901
MMP1,,0.02780532152655003,0.18574824592247122,,-0.0123432201278329,0.0909853105075163,-0.03158568667609144,0.01957551294985167,0.2617245881776296
MATN1,-0.027869691143673075,-0.032262115111990786,-0.009097425011450149,,,-0.03000800073821967,-0.028907473523535634,0.04262154611821018,0.05920445586845808
ADAM28,0.14601993329044738,0.07462150367672127,0.03209860501712463,-0.10283314028551001,0.08268128794459653,-0.008265557012073604,0.013685476796692773,-0.0388282766533789,-0.05101916644674619
TCN2,-0.09529163009237065,-0.12555644903984012,0.022928469587358273,-0.03848256427671027,0.01281549452710893,-0.05198225240118128,-0.09232410012508595,0.011626396370832418,-0.12673108507903946
THPO,,0.027580821786536945,,0.03457631479738492,,,,,-0.03697884267866591
CUBN,-0.029762358138526332,-0.039462112424418695,-0.0513016435891538,-0.021121994487015343,-0.031000222599020282,-0.04662415232309966,-0.009702650512767636,0.0131658527478924,-0.0360541331121108
TIMP3,-0.1884394245095654,-0.060955953485665494,-0.005793433568874516,0.08620808813473739,0.01802554849231575,0.00013581133322328713,-0.06416477270936488,0.11902522211835818,-0.08634418149051655
PIGF,-0.01236882553994974,-0.1168436283950669,-0.012676230976998751,-0.023839629599239246,-0.1090171359233463,0.04479805122048207,-0.015580887558462778,-0.09599923882795101,0.019183975809226515
CRH,,0.02150864994693277,,0.02650448820653211,-0.012542961506878558,,-0.03905827369009521,-0.04467988952983091,-0.0149086427434792
BDNF,-0.05822331458031133,0.01510237200655558,-0.040212433698210814,-0.04003038274825931,0.10779329081278677,0.05799246627012482,0.029717525687160736,0.06348116674137463,0.05007483240555521
CCL5,0.1478640107646947,-0.0832367506813352,,0.046549562845572975,0.1445343395339507,-0.05657611370625359,-4.8454743970478505e-05,0.05729284899990494,0.04569365339014849
GAD1,-0.09683808447623313,-0.06405400977088532,-0.04465900432248847,-0.032255357916343444,-0.04696718997604421,0.0026507736487898243,-0.11639042279811544,-0.06437359517620904,-0.06958412567788524
COL14A1,-0.09769098596881873,-0.05171298410610808,-0.06805198955673315,-0.024749710278576666,-0.00011761860910379733,0.012208151261504336,-0.04115477022806011,0.15811252653623736,0.013589672311075437
HLA-A,-0.17501791910158798,0.12839261888509124,0.014768146835530127,0.2312944679545109,0.11326637336544088,-0.0019506114908069629,0.08469843502697055,0.1674769445654449,0.15653167296573395
CD5L,,-0.016446531727245743,,,,,,,
FGF18,,-0.012932613007060579,0.21761059445545453,0.1560378149609719,0.024889923272311543,-0.031158240289336826,-0.023635245252914924,0.09201569202745805,0.05532731476041948
ADM,0.12558094900010736,0.27064873489344343,0.18603516150084826,0.35175883442442524,0.17047285643917984,0.03205100386463488,0.11956677864320193,0.1933350545020446,0.21501925690290846
CCL15,,-0.048031626270860266,,,,,,,
GNAI2,-0.022117375692078042,-0.08277857766460979,0.08070593733405079,-0.21195666928638207,0.04254096715274825,0.004533380070429358,-0.03918974191340452,0.04019433854845653,-0.0016164360928488635
HDC,,,,,,,,,-0.024675730666652674
COL11A1,,-0.012991603683761017,-0.0755596484633671,0.023551933009502028,-0.12858286613221362,0.042134125079364114,-0.03873305757950882,0.0564051795015294,0.06015644056613314
NUCB2,0.08391032143449134,0.052948821996964796,0.09518791769986745,0.07021892468980004,0.024231599186206466,-0.00043237265138955367,0.05383513421857599,-0.016939945914297018,0.1924217081905545
FGF16,,,,,,,,,-0.02431472474704915
CXCL1,-0.005515819205722645,-0.08458858131405568,-0.032228355327631006,0.05692309572249041,0.021782926862621194,-0.028641448543039096,0.009977347883229591,0.17216083408060814,0.10011539010170147
VCAN,-0.03792895218025264,-0.05932137961937098,-0.19703524037175651,-0.27034988007105587,-0.035952494979199064,0.026547567901823686,-0.04082229788990766,-0.17900930158467968,0.11263745751180679
MMP7,0.024243472584223127,0.018136061467918345,,0.05332166444030408,,0.07647506525095024,0.08469469309920248,0.07269938284699028,0.22476027885248742
PTPN6,0.029609445312828126,0.009359975193980023,-0.02591081468759851,-0.025470081322372946,-0.0006232010318767109,-0.0652488227507091,-0.10187344726704554,0.007713541596993002,-0.03516171784715137
PTGS2,0.02940812535642815,0.19144940672657781,0.1406311296090166,0.3118559794505199,0.17239721143618292,-0.023254883032839083,0.06336097989080337,0.15688745583252728,0.1300943750104764
XCL1,,0.013930403189098453,,-0.02697383316580103,-0.013124765391347833,-0.04223972829187054,,,0.003042349649355048
CD58,-0.01615914423325801,-0.06331085957939049,-0.045639266149474264,0.0019248800496354842,0.07793931787212866,-0.014187312499558107,-0.021011436584439536,-0.012220274791621081,-0.0011116659097731496
TNFSF14,-0.06550425841063842,-0.03178727524212156,-0.028270362344366723,-0.05827023085676943,-0.007013750583963387,,-0.018906953055869816,0.002987086639864841,0.019261794876663227
CNTN4,-0.021303929228570856,-0.028281166684287505,0.07135385966978833,-0.02394012387154552,0.018093068864571907,,-0.03860910133584019,-0.03676920910944887,-0.037695966790238296
NTF4,,,,-0.03412071770748193,,,,,
INSL3,,0.021646346707234473,,-0.01307335036935377,,,0.05925074022819679,-0.022753067440879564,
BTLA,,,,-0.03935133638490155,-0.013683004842611354,,,,
MFNG,0.11833999297032749,-0.07373005422220512,-0.034694223063358016,-0.10201705448370955,-0.06476786533959632,-0.026078711286496272,-0.03917720208850392,-0.04364345143313279,0.025557184860685894
ICAM1,0.06997762781746351,0.021007111990051786,0.08885380316520693,0.1309430416389952,0.14606105117206566,0.0144336406663674,0.05784845116169961,0.13671893540011992,0.14306748640656894
PROS1,-0.0698878119562867,0.07412858120261985,-0.04210549811087364,-0.01929636778989462,0.09373052210331174,-0.012917176716008592,0.011491292230057872,0.10076077800528016,-0.02356624201309883
CLCF1,0.04694502033762745,-0.0009083758707872851,0.09987121791208693,0.19989620127104746,0.13025031248528973,-0.03832919540161523,-0.011916183033254198,0.0672371218218842,0.11522488462208037
PSAP,0.02184355096151479,0.1198134341119188,-0.08603282505238505,0.060372760508683114,0.03655617456653024,0.12837685894561596,0.025550588983611726,0.14537480311659914,0.04816842859260155
EFEMP1,-0.07332451512984678,0.0756098986826247,-0.06109164271509573,-0.2154933702437556,0.04061125765811208,0.018100401490771384,-0.034634677091099686,-0.04742937520016133,0.07414435212913666
