,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.09467327237217155,0.024246349978891118,-0.02698812253032251,-0.029226670216430065,-0.05100948423346347,0.040089384080696885,-0.022687593622187356,0.06549541922966447,0.011337875361623773,-0.022760895585953088,0.010158758917134896,-0.030923100048575753,0.016170092824816736,-0.12752049891028103,-0.008755667564699695,0.02124956656702497,-0.08267237422240746,0.011772860870258015,0.07678591119590336,0.013519306793278375,-0.0007011634516589344,-0.025728704767202938,0.08495221232624198
QDPR,-0.13614644553769792,-0.04535716008195781,-0.004358261609852033,0.004054474794608854,0.08936361961644883,0.0041615561327339986,-0.06991635975579419,0.037982508654771395,-0.020942493738045916,-0.06540368019442999,0.04293227556452165,0.05203006766617238,-0.04373212233068199,0.06988493780619374,-0.07126664485507057,0.08935520636083753,0.1495391279450742,-0.02304341081794303,-0.018685051384025785,-0.0334052105213556,0.06755951930889094,0.007406708923944815,0.05015455209158647
POMC,-0.024644711385807833,0.012715768135011636,,-0.009707703023505505,0.06396232955825293,0.03614228070609498,0.03694204859368052,-0.015493295047648915,0.014598110280540274,0.05891966062416744,0.001061174130719581,0.02426188017419128,0.09792348897441568,-0.01592354859100291,0.020594281398868396,0.04869024104280338,0.06876083214666694,0.05702021762052605,-0.0001653937071807718,,-0.052327934627257454,0.09028447734341669,-0.031229922627336665
CCL18,,-0.04919405176351317,,,,,,,,0.07506020111625768,0.029792099516686363,,,-0.0032072337710862104,-0.022189606037271624,0.02136268950595772,-0.013796634000952239,,-0.05572916942949123,,,,
CCL17,,,,-0.00721034632397793,,,,-0.0279224306301322,0.02072449538887019,,,0.0038330409424288626,,,,-0.06415781461593366,-0.056829527078282836,-0.021179756876294066,,,0.0034061425003155395,,
VEGFD,,0.06863423601046965,,0.00549714560119257,-0.004976796605511909,,-0.02032894173069401,-0.029748988124729956,0.049163801021873677,0.07386429003450992,-0.02609253019120873,-0.013077226116692662,,-0.046122450895716684,,,0.0524352745730914,-0.003974398862302728,,,,,
TNFSF13,,0.0284887808344094,,-0.019258202467711677,,0.0017739649485226873,,,,,,,,,,0.05772842595620148,0.04005959159598783,-0.0034612697161854732,0.01731860050340355,,0.12903084778333718,0.05103833120198829,
WNT5A,0.02783454152741862,0.017067355691112417,0.08341361321250194,0.0005450488023953175,-0.07355684616035185,-0.05671931640921667,-0.02700712778669603,0.06635253261812336,0.016154031093256787,0.008275830347730655,0.0018525022494305797,0.027187705096734138,0.08058048358836853,-0.023779884014954504,-0.03185886250978135,-0.017236912039887697,0.0259631693057431,-0.03450337298362295,-0.015113677581903658,0.06161251823208204,0.01879443775786121,-0.027712490441258644,-0.03758004124577643
CXCL8,,-0.02066291798774985,-0.10781953097592262,0.039034367571417664,-0.08480092503028125,0.01181132111419588,0.08435534869818868,-0.06407868793807218,0.014425827933786196,0.03129190745855596,-0.004407017159787936,-0.015052317976159326,,-0.14398424341165428,-0.039068295031935166,-0.2003668071176345,-0.3020807847470151,-0.045729071731859375,-0.0752366894884502,0.06956586215137858,0.035749347464860436,-0.036350537472875526,0.07627035154624041
GRN,-0.07320826843311419,0.04969738897827839,0.050259132566894814,0.02234336869279571,-0.03541282913087348,-0.03948684231204475,-0.07421781642397937,0.07687703656273456,-0.06860437953896396,-0.035439667268231716,0.05013433131119035,0.0008994660025468718,-0.006912790967411296,0.0584141152434251,0.05245218536498662,-0.01102824970417626,-0.01628793685511438,0.025183288145695266,-0.09688395020774089,0.030046743503837098,0.01520318475486541,-0.007868662822050143,0.011093856729519132
MIA,-0.06506033907118328,0.05977133571231337,-0.0333774026898617,0.008151270147768593,-0.06538255984533223,0.0590533425098955,-0.032201733111123086,-0.021372970890692452,0.01614976466093566,,-0.023800430840682774,0.05659045686261394,0.10188269227999655,0.02917864418506739,0.07516195542469573,0.2879494635965298,0.24739987911932101,0.01884570678235098,-0.12921207344076763,,0.032304505631981804,0.07425404220623376,
COL4A4,0.0378984483312351,0.04923871560325418,-0.04186971529031885,-0.007876515294137446,-0.008864391075378522,0.04887766304841884,3.644526044532657e-05,-6.824843401420197e-06,0.042332645527400445,,,-0.014746056987866435,,,-0.028054595246110547,0.0896783528773529,0.04765900062634271,0.028947873786346064,0.027606832358926966,,-0.06095855976227003,-0.06547928737990091,
TAC1,0.012214638055514466,-0.012932592193654478,0.08174747300320945,-0.006967885846669758,0.12945247534053972,0.11151294227919357,0.11462983023759064,0.0634432513398656,0.07855371465725455,0.09365904657707953,,0.09815575250856472,,,,,,,0.010410172609078465,0.10385479249643773,-0.02501601723027574,0.159691297554315,0.06940058375401127
RARRES2,0.16723288968243802,0.03381700043026123,0.029953423707108615,-0.047933656883389984,-0.1449860309685631,-0.061277695860475524,-0.057230906726697284,0.004935356068084998,-0.044365779406704116,0.027905511277033657,-0.026745897653403433,-0.012069369320453969,0.0028095644009548445,0.016053931643939943,-0.0184731867293199,-0.1414883298404785,-0.09199359382105357,0.04206485091490998,-0.11632354172823091,-0.07421825942226581,0.020457446567317076,0.06697925912686643,-0.06752070342377914
FGF7,0.014285130695819466,,0.0021981429873124832,-0.0029903133665127378,0.1418429760089073,0.10890265541867128,0.007328686465661894,-0.012812789430731643,0.013512287736160705,0.026049311201443198,-0.02294213027208938,0.0007437250995611727,0.03830788182462555,0.006950423821409848,-0.021001232657515547,0.05697632957520928,0.027251670227830514,0.01830034933599445,0.035279604592944276,-0.05588857976602514,0.07840709443645281,0.024886750897558513,0.05008642475647198
EFNA2,,,,,,,,,,,,,,,,,0.006991247586355657,,,,,,
HBEGF,-0.019197783310375867,0.02485369326869899,-0.010588693952401633,-0.002519817489721195,-0.038506604344281783,-0.04627049522023131,0.054950448533557274,-0.0020067367925476597,0.02594682042649865,-0.022056198298799304,0.0011310088746739058,9.633238835434173e-05,0.13039579150723868,-0.09369943235070456,1.913400632424541e-05,0.04108811461066927,0.025676816361629523,-0.003993103213272086,0.01681555893484734,0.11481315553960801,-0.005958343713650258,0.03664436760098643,0.05371735585498194
CSF3,,,-0.042743998027992725,-0.016098056536195903,0.019088909745245818,,-0.04316981083900708,,,,0.012463207685885507,,,,,-0.14769666645686996,-0.19224386782412164,,-0.04922830723138126,-0.029785407023761413,0.02842785646215369,-0.005942741550850781,
PI3,,-0.02853460496801992,-0.026322118297558206,-0.0035085977559092835,-0.05509200565831427,,0.007874248934237662,,,,,,,-0.018252842924921443,,-0.2123591708113922,-0.31127682261352196,0.019884418757900625,-0.11744929737665519,,-0.05706637864580548,-0.0025209276376477177,
PCSK1N,0.0784674832604753,0.03836972528885285,0.11243760433992026,0.000530114552307011,0.04573745174581676,0.006480103145484982,0.06563794652553759,-0.02821925554836236,0.061980095558078784,0.056995154642055686,0.026625828955449637,0.0895880152900206,-0.0717578873270535,-0.013076370045125926,0.03090716929553281,0.020946513543491363,0.03469211283007599,0.028375246008243777,0.109425343273919,0.03599494704344443,0.061060167206706546,0.014822758811824871,0.1728830843138835
NTS,,,,,-0.06611538231474176,0.008745803825050559,-0.05554532769462091,-0.016165561371808967,-0.0014360023280152667,0.00593411004550732,,,,,,-0.0011978277095019444,-0.0205080687822878,,0.14661005552532524,,-0.04366462004129662,,
SFRP1,-0.04919822015087668,0.02608061167995006,,0.049629537689579915,0.10890412741442569,-0.04561382383130622,-0.02394798871118915,0.012900616569931094,0.03631599324136785,0.03268446252894891,-0.02844273519484187,0.04080116829235195,-0.032031626864644315,0.01457931397322814,-0.01605262457953241,0.07149526918857735,0.1034731243605924,-0.052156887463941,0.038894769595408704,0.03424500528474201,0.012747622189999835,0.06411482342133483,-0.004179171553017557
CXCL13,,,-0.031037200157520983,,-0.009053919427970358,,,,,,0.05188504515373195,,,,,-0.01768354385544193,-0.06107796560739597,,-0.03081315348316771,,,0.04550537540476993,
MICA,-0.0017392682699314157,0.032930980057522784,0.0011335319413519746,0.03626923806731024,-0.0017623965195758737,-0.033595336282796026,0.03248038518632809,0.03341757288885022,-0.010372737483758825,0.02523278600530229,-0.02883224991046192,-0.0283750207784165,0.05043704997666934,-0.1356864947240582,-0.014897051594512436,0.07055378306394751,0.04820202138534701,-0.02309131520582337,0.06026041522082662,0.03554712823305933,0.06810761738008167,0.021277390881075484,0.18301146569723367
TG,0.07440219656778856,0.008162860482090157,,0.016849429440893467,-0.04471112871942461,-0.015922207813997252,-0.022727133158415073,-0.007568834478967476,-0.023920516766281496,,0.06757266460344866,0.002681697377132506,0.07571047223224195,0.1341454235591213,-0.03612986651100058,0.02281046931632326,0.023580647650421036,,0.003020921003131803,,0.0029667436916390702,0.017828642177025532,
ADA,-0.015476186713404684,-0.01969335777515308,-0.018581625715955754,0.02166237860237112,-0.02476711287026013,0.007151350392696777,-0.012826758470245907,-0.017471958185842188,0.03763722832613701,0.010890222087866969,0.02891478455418528,0.010960195469131724,0.04993968495904549,0.2254836324017938,0.0037064595023806202,0.02952918876908764,0.07346605379099798,0.02851464442510754,-0.05290840428263712,0.06730288738761032,-0.009835356287778622,0.004472015817783117,0.0769558416814095
LAMC3,0.1470210304675841,0.06549116130844074,0.041015153368143424,0.04039711662669995,-0.003089283422979474,0.02441341625051557,-0.005939044475063642,-0.029305513517692377,-0.01647723948136505,0.005007019205275751,0.011384461810245439,-0.05591290523324976,0.03745476352761916,0.19209249157974545,-0.008627433556922156,0.04931259833422798,0.07391667570899631,-0.015520809750616212,0.013571276652348018,-0.05854771787088532,-0.020868662760499677,-5.634764391989948e-05,-0.03784600107041158
CCL7,,-0.03440732480231306,,-0.019007012988303738,-0.009109877905420359,,,,,,,,,,,-0.05325949028160714,,,,,-0.030898381180104965,-0.024455755357404955,
NGF,,0.052516405207877544,,0.02472057383834299,0.051922939173050915,-0.015422190823272307,,,,0.034481856272354366,0.013756964079547341,,,,-0.03297515551569181,0.0540182600092019,0.044366867128672154,,0.007693385296685473,,-0.010937569010723364,0.015357318456577332,
TNFSF15,,,,-0.02116523858357318,0.02111191221442552,-0.001828686856968091,,,,,0.00549717391433291,,0.008167004997074456,,0.007958796387584115,-0.013938887021045728,,,0.015177660432063315,,0.0542889191744415,-0.016801098344077225,
HMGB1,-0.04767539265885099,0.011320443921466134,-0.0055839704021446975,-0.024250611536713783,-0.02170622091301186,0.022519162225984792,-0.07173121414369299,0.01616219955551325,0.007397005079079638,0.008411273076790174,0.019666706316177774,0.05316488027764646,-0.02816044795937791,-0.08138346339387798,0.06446120051135791,-0.028552974359360977,-0.01649769496595878,0.04594380176536533,0.04544113340796419,-0.0005938016224053104,-0.06292556346060192,-0.005200898410037461,-0.10637221873408498
ITGB3BP,0.03728677055248429,0.027106695030163244,-0.045995175274831,0.03837158064959701,0.030801302791821968,0.05587851695735627,-0.013675847796841797,0.024375862332336472,0.01073308402928335,-0.022069129842360355,0.05264624074710505,0.020300136207136558,0.04341328612523317,0.062295206865334074,0.018783059505124475,0.051663291078898756,-0.007275053379941083,-0.0020764365868942525,0.02614003966697513,-0.012094923434218433,0.048234274887524194,0.02691466593632507,0.05643491104167669
AANAT,,-0.050098316649974044,,0.054630058523303784,-0.0049344929883145495,,-0.0023791660645767713,0.02146896702076889,-0.005092556338734026,0.024437837031899813,,0.00046496093999917766,,-0.01930639933559813,0.006662249874479396,0.02981846606232624,0.025716571747943128,-0.007380588145762171,,,0.00719997032466879,-0.02377016397844472,
RELN,0.0739699388041491,-0.06364078595004186,-0.035767962312021666,0.027802064865072473,0.05982374855972499,0.012503337127615408,0.028669915923029164,0.014988129656110852,0.03213687603848014,-0.04492280656566226,,0.06403935899878979,,,,,,-0.010536632307020016,0.017328062261869014,-0.05400157136511522,,0.07775133322671297,0.05362095770777837
IL15,-0.001387701947223778,0.016035363836625387,,-0.001049541696672237,-0.015944616065603382,-0.004489437597071959,-0.008300802246741798,0.033304354117471964,0.057084633211364685,-0.05197440027658414,-0.02576775756818588,0.04009709591361022,0.026790608681674905,0.01834990127547181,-0.02102323954647692,0.010337599855132079,0.040839407986181214,0.010391309751573478,0.017734129948689323,-0.031502594470792226,0.03966192010254642,-0.010462660398171269,
UTS2,,,,,,,0.015569498359679263,,,,,,0.06260483755910508,-0.019592735339822698,,0.03033924713669463,,,,,,,
BSG,0.14088962557591841,0.04938029183975278,0.08270108541986983,0.03593240287815764,0.004066142853389169,-0.007993069457394251,0.09061190268444533,-0.03394545020533615,0.010428654583434964,0.07476659304278091,-0.026806918726552886,-0.06021765961459485,0.1597650611855116,-0.06170189004678269,0.016477343417533815,0.04994154321977713,-0.04626850345882779,-0.08050078419203485,-0.09046827935882429,0.09885983967225283,0.07520434215653655,0.03965635097975341,0.08750584342529297
ADAMTS3,0.18320482116447528,0.01652726253265672,,-0.014684244045160198,-0.029580577830052267,0.026102166431117464,0.02120241712041995,0.04671640167744441,-0.010808962235620459,-0.01961712585311764,-0.0409392155416369,0.008637083003029839,0.14294535185586665,0.02247710657530341,0.12284922718913585,0.12301948528489044,0.07196508742295876,-0.05199819626792619,0.03333721730423344,0.02095340843822766,0.07945732498957146,0.005249322292766206,
CD34,0.09302990554931596,0.07674082682577733,-0.0391422870750616,0.030223919252807974,0.03938828453582988,0.08623286535764825,0.03497319070340684,0.029979860829808004,-0.00446730089333761,0.021281366996854043,-0.00010598060938996923,0.003052455059648193,0.008474432538452021,0.20260003131745202,-0.0309158992996866,0.09060733167513614,0.08593125503234963,-0.05080370555554872,0.001585655482842534,-0.03416036915547436,-0.022396986420365767,-0.01556882485095496,-0.02490452201859248
CCL23,,,,,,,0.02410633098291389,,,,,,0.04821283129727214,,,,,,,,,,
PLAT,0.14865977599736122,0.1306946269273959,0.039833878698995635,0.024841966813228523,-0.039887252564717875,-0.02564140060341458,-0.02690833424634612,-0.019330289372127038,-0.04912800503784224,0.018943898194926055,-0.041847977914192494,-0.03847730495581139,0.023100103035417315,0.08302560528631997,-0.0046882101147200424,0.22041140520475447,0.21001649638640557,-0.05427735564819735,0.00586728983282547,0.05569412228843694,-0.011568897077496604,0.05010788489813951,0.07841571849057198
NTF3,,,,,,,,,0.014655909431981182,,0.005981261512990244,,,,,0.10229754515866628,0.20601521652563784,,0.13796152120002061,,,,
LTA,,,,0.02219400481625438,,,,-0.02436478941073051,,,,-0.00806074109981962,,,,,,,,,0.12169116984366693,,
CKLF,-0.028542623754388062,0.05148014878653728,0.020427526834058882,-0.051906878430403154,-0.047064701651173727,-0.015980571462106272,-0.02895403163567905,0.00026270225999574734,-0.025145335952043917,-0.00592894340971529,-0.014065913076188725,-0.061796259072695675,0.08186999101787942,0.1378591668343608,0.022475680280134712,0.17450589872850342,0.1331761182732175,-0.054116628769256575,-0.01417607269470278,-0.014754685327083565,0.05909253431209218,-0.05944112576457582,-0.06535576780125109
APELA,,,,,,,,,,,0.051694917472929564,,,,,,,,,,,,
CD24,-0.06549566186999543,0.11315050435050415,0.015279590046740886,-0.013994672077431177,-0.008233332839678684,0.03925002810573786,-0.007848719793465546,-0.0026389397910233266,-0.02620158988359773,0.004301621713211845,0.06918328456855889,0.019800386821338015,0.020879972852423257,-0.015636889176389633,-0.025596980116415313,0.1232989194048234,0.163128981053002,0.06612131208346306,0.18474140423793126,-0.0023998694397252933,0.07684184060512601,0.04681895497399977,0.0808625343168182
HSP90AA1,-0.13606553177363048,-0.030912786955871893,-0.13988969642412796,-0.03760942202671626,0.11571634446136694,0.08869382791984147,0.06515157305012516,-0.04573441542834312,0.04300252749097155,0.06864393899713266,-0.0486660431803484,0.11501563019444974,-0.03637328596394296,-0.18656782288947193,0.025012081000963346,-0.3070484136900177,-0.3341268674108878,0.05299126927393354,-0.030561375158237328,0.057788871352914176,-0.09712995639565196,-0.024570238786290957,0.031582386980283914
BMP4,0.07872951050710565,-0.010679818923851352,0.01711629718531347,0.06516371131882714,-0.032267367560521856,-0.0008713433219655512,0.05855337897424035,0.04197589764329909,0.10807533403527447,0.016541279957316118,0.09603895455135943,-0.02565319081098971,0.01966319707093298,0.2141298109367746,0.055127066120168634,0.07215649109435653,0.10600897736709641,0.036937424289704174,-0.012231455357361198,,0.03415135028996628,0.011717166576970054,
SCGB3A1,,0.02612508668883238,-0.04568910692095042,,-0.025660415955785814,0.03893840144590397,,,-0.010008159063463732,-0.025935582410763405,-0.022059210988418353,0.09675864021531977,0.11004305380688174,0.08885605109335137,,0.08707585130938678,0.06190310240098125,,0.028299349657042443,,0.0789396629340656,0.11070012471089156,
IGFBP4,0.12662251058544602,0.026292874432015747,-0.05003212496091869,-0.012166771058846584,-0.04965481126472932,-0.06294369790271791,0.028708433502741198,-0.05466008627050106,0.018705806018787102,0.053679993279428656,-0.014389040095751371,-0.014687275047400071,0.0017309263146386004,0.15583523347107564,0.05913120191532295,-0.057885639790488275,-0.17460643850898222,-0.025060756752873885,-0.08153853871730533,-0.04207508726926946,-0.030176064021333764,-0.0037043434586165836,-0.022138727835138546
RSPO4,,,,-0.00590860565364564,-0.029616291246074514,,,0.010730917297410417,0.02593193464780841,,,-0.008120229840888194,,,,,,,0.06618916906108703,,-0.010698851649764637,0.10809811655805121,
LEFTY2,-0.04907369543896555,0.06621199158235684,0.05774152206671202,-0.003985513771648069,0.016145609214354886,0.04986888024074791,0.022122430432435156,-0.019597221958452853,-0.025503302668821108,0.008795226479776819,-0.028225419441204904,-0.008095740568701612,0.0821419359665726,0.09933157379483286,0.07001123358687314,0.07050978222521727,-0.03621887083084256,-0.0683644984833777,-0.02675619829514216,-0.04877721608008854,-0.022539112650906468,0.08052651203481077,
PF4,,0.021063906267963665,,0.019120074636944116,,,,,,,,,,,,,-0.027787794531215514,,,,-0.023959947168167874,0.025751186796620404,
ANGPTL2,0.010979156655923117,0.056147081038085016,0.02832181235283753,0.027626628766444998,-0.037905793298851895,-0.034691114999959576,-0.026687379430810107,0.06346604613320678,0.03506542298560119,0.029984355434035426,0.0431563951724646,-0.06754202412484427,0.06465969545442903,0.16378556687852774,0.035867897464146245,0.2142708457512812,0.22849430514789823,-0.04106410860078401,0.05126015349731666,-0.041482985614987165,0.01835518337871408,0.030539298398075874,-0.02508319260701105
LRIG2,-0.009593113387019254,-0.004747395536171553,0.07454576092102283,0.0133152204601564,0.02302225647926618,-0.01197713225404452,-0.05693450188002814,0.05703295929507596,0.033614789190125484,0.03540593358507341,0.1267752240949572,-0.054164362072607754,0.003575139396323849,0.016266586110613452,0.0300870817032489,0.08030751304159686,0.10104043391923172,-0.02796437325222594,0.07370888688386469,-0.06164470597292639,0.034727574609617395,0.05991496070779922,-0.0034528813883635576
ICOSLG,-0.06114976670445427,-0.00752639140066893,0.011946524411936115,-0.030211870047458803,-0.031058186901204113,0.00480817937909405,0.010730292388153663,0.016738849408475857,0.02391866525219628,-0.029820281303720633,0.027612184738934595,-0.007890887268386236,0.036613589561187404,-0.0039346345849540915,0.02000804678463518,0.10580715533503836,0.16378795664118379,0.02790282746145058,-0.029423103760274082,-0.022377499186245334,0.06942511606131399,0.04407560025811936,0.06850345225766673
WIF1,,0.03860155001869118,-0.005408156325228534,,0.13908939846333696,0.08671689704322182,0.15715589205718047,0.06524428633825247,0.03686707919713064,0.11173874244498426,,0.035750518720772916,,,,,,,-0.03569772703446218,0.0004306414522486149,,0.053297314614954794,0.05937074833004465
NPPC,0.07936249614370423,0.02704455544142783,-0.05732076660985338,-0.02572470155529628,0.02952506037677327,0.07692251668521011,-0.026752750352648704,0.06405694470787006,0.057718769291430376,-0.02920119407656369,,-0.045802292980076396,-0.03720246028187574,-0.08042215687576094,-0.027673501302458502,0.013038903261693269,0.08255514405737172,0.07348180701236924,-0.06551336318322894,0.021901987200538757,,0.017877550338278404,0.09767681166917533
LYZ,-0.09877509048891099,-0.0015297365332767301,0.06619976440942646,-0.04327604623373511,-0.06436378569205929,-0.058402860206477517,-0.02718153980462159,-0.02155818529941602,0.033696805927619346,-0.04810064826909395,-0.05275981486460593,-0.005169347791779011,0.09470449288464546,0.10310154295689578,-0.014520900281604302,0.07044278725487459,0.0515174231961057,0.03393576309494859,-0.028800483320271207,0.024917973967103636,0.042967226051985566,-0.06093556101705422,0.048747311535151966
EREG,,,0.019438524737513497,,-0.04167714882565315,,,,,0.04554232875598945,-0.008053641525871586,,,,,-0.026623378589171066,-0.0353728479221603,,-0.06711803809074451,,0.06285905092286835,-0.00527344783649578,
SPTAN1,0.13787067778734463,0.043039694428026715,0.010131729965248599,-0.015861505824924668,0.03389918084033699,0.10976596715921239,0.0957973513128746,-0.02178133309857581,0.01669524873512919,0.09167123171252012,-0.06570157047739604,0.09799584522139432,0.012387976887943927,0.1093559397404627,0.11940522856383408,0.04543550516094549,0.15541206774198468,0.03696672668285173,0.09592166272476949,0.0012563340868402175,-0.0012900048188323947,0.08457391700073065,0.11731940106475625
PTH2,,,,,,,,,,,,,,,,,,,-0.005816385522953296,,,,
LIPC,0.05500561622708957,-0.008073479841753679,,0.010172339513758325,0.04743458716253511,-0.013704599972962599,0.026444822181609644,-0.008874978586359376,,0.00995512259526948,-0.03165734551656954,0.02632387254625615,-0.039449400931787885,-0.02882690674760425,-0.029337408938292595,,,0.07401865157572977,,,0.16834661706507523,0.02538402516957449,
COL8A1,-0.014235154759972758,0.06415229666198012,-0.04367033681088155,0.013877275584185805,-0.04870868182404208,-0.07130293931061421,-0.009603524308692345,0.043524450448497704,0.005342866472631811,-0.034181975790698746,-0.05442630090994513,-0.05243303716867697,0.0239091411732825,0.0054411718041103615,-0.01826232066359788,0.1684861423029022,0.09817242715719444,-0.03660467893649931,-0.03122652135561136,-0.06794303157852026,0.016475910878972152,0.012342257535419718,
GSTM2,0.037759372123496636,-0.024767162358183926,0.0018502073586596601,0.00331283945742165,0.05932391419399329,0.023221478125241325,0.009540929966217105,0.01281276637747408,0.023601595742805615,0.023232367777334305,0.099254274685485,-0.02826462314309283,-0.017197923857895526,0.08259976288421059,0.04711723075952995,0.15551718326260164,0.07253970178236832,0.032818055063229205,0.060254700008408206,0.027461130200198983,0.05165821844217723,0.005566242905058661,
IL4,,,,,,,,,,,,,,-0.04277912261201869,,,,,,,,,
SPX,-0.031778170638160255,0.011201580365770623,,0.03820852744290358,0.10805947584135243,0.031161207573752115,0.08516519437486945,0.06588799361925106,-0.0021426708858970937,-0.036519078069674415,,0.14348205949004061,-0.049318997552431874,,0.07924719717160093,0.013371498705570148,0.042253307398520845,-0.0047701434159424,0.040072321636202536,-0.01270560057495538,0.03305139592533648,0.120931542377353,0.07515938224191276
MFGE8,0.04438554224362318,0.04409795988139038,-0.007772827857521199,-0.03631115536574427,0.04521653937348176,-0.05835025600471098,-0.030317027586050274,0.035753672863334876,-0.02254855758526888,0.03800217603924767,-0.03884470465493043,-0.0077968727470248385,0.07971639223591714,0.2125179905497439,-0.03832803959928272,-0.03815353281544519,0.017054742416661484,-0.08203654952611393,0.010294414101522393,-0.009274458111272275,-0.03759327054906702,0.025517181552230185,-0.025174446622559857
TGFA,-0.05844616194748787,0.09730208639762561,0.09520798857793179,-0.025138467734231253,-0.036758872445137626,-0.026810690340564814,-0.032539207694401086,-0.013172193741079826,0.062019829346430536,-0.006556471630474607,0.03662347114166809,-0.0048937532787686885,-0.022027464625352614,-0.10483137111012113,0.02236498354136691,0.08452236438374859,0.19865778964587844,0.012243323672209948,0.028965410501817408,0.023723338482164184,0.027734185215574227,-0.03321920683607438,-0.11330603867820183
SLIT2,-0.010554519180647925,0.0593871285212813,-0.0005536350876016846,-0.03586263993143953,0.035708572655563944,0.07212777038040921,0.05726964276662068,0.047122582400004526,0.06626654007940647,0.03651231636204722,-0.022783817008415704,0.08456248271187285,0.09595762204027507,-0.05048639657724773,0.061404486316124246,0.09827244128809855,0.0901575383128006,-0.002477549055780859,0.009327146923014663,0.08738807108948361,0.04553367600697398,0.04838889382086944,0.20826109017752834
