,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.023564789892174347,,,,,,,,,,-0.007724502245885415,,-0.027584988533294778,
BMP1,0.06376491151730082,0.0386615256252592,0.0194760728904109,-0.04080293092464469,-0.00217867089105224,0.014256781874822143,0.12601232308592014,0.016924763278313926,-0.002536657570529668,-0.011034631963302753,-0.005628359194146283,0.12411329228721621,0.054017678784559875,0.0835231045113402,-0.011747754513980746,0.012201753369289685,0.06542840271396586,0.020077965728676348,0.038682405964813586,0.11676047673559026
NDP,0.05230392269052567,0.06969666099911595,-0.017962959833684154,-0.008882057840221313,0.013055762795081216,-0.05093083011172285,0.03074193568215868,-0.015511611339238262,0.06461859151658023,0.05269447057790388,0.09304073077337283,-0.036444284545912156,-0.01581837761629981,-0.013633636989272073,0.016665668372321835,0.09252203136418174,0.03617343958398482,0.04622897249123706,0.07556078239352003,0.07579786175488949
TNFSF18,-0.01871251206384896,-0.03062558345203104,-0.02723213112352285,0.09394941971603536,,,0.031137883345401407,0.1286209014051772,,,,-0.025257707227668406,0.10550579538645945,,,,0.01964452151334139,,0.00014204183471488047,-0.021014974668545766
IL36G,,,,,,,,,,,0.01903935939823093,,,,,,,,,
RTN4,-9.227119737031615e-06,0.022054175737371104,-0.010541160800414744,-0.02487292092325006,0.05012624259517636,0.05566186724357889,-0.1795445121179984,0.0572761592811759,-0.027766497729403705,0.015575428073145688,-0.015285287320738748,0.028689131395255654,-0.0895225874936349,0.004029722777029843,0.022554239109021983,-0.07916164852326091,-0.14784061728658135,-0.021231561143371554,0.046495394469308934,0.008856119368262461
HEBP1,0.05231533728694333,0.07797024289397728,0.013872378584606052,-0.02842649318063208,0.009640920181900799,0.08888184347138094,0.05182827470312787,-0.014400556439988324,0.026457526607571707,-0.014991022800189803,-0.024178112983472506,-0.013575005904508214,-0.0700133972526516,0.062479165678596946,-0.005402019763484661,0.056718968705076714,-0.01620367106056939,-0.008836518529596707,0.04544107220667518,0.022363458763275522
WNT7B,-0.016485137036075084,0.07837217283755285,0.026420478027214016,-0.0008958312305066293,-0.007762844663907916,0.01089006010779991,-0.02623798829720836,-0.03836222343548634,-0.020336293280393863,0.0320018645807995,-0.02004138396415334,-0.02780627036879674,,-0.03810891182605749,0.015044157271497577,-0.0073236123847391,0.0020994200578591925,-0.02233890984864436,-0.05182649797151639,0.08684131190855762
PTMA,0.014961406004189142,-0.05166973147212808,0.015035190485984735,-0.02523749047286615,-0.0029478803910950517,0.09001863420476722,-0.07001716703050363,-0.009619132955210748,0.0019600022209391357,0.0739277124085009,0.04502613650635797,-0.05906740127387398,0.07989870963153069,-0.11276831671390103,-0.060939249448192616,-0.037663742656949974,-0.08489898409340407,-0.016170509207694972,-0.04066222309357102,0.00921573514015708
FASLG,-0.016485141696381093,,,,,,,,,,,,,,,,,,-0.023924451144171736,
CEACAM1,-0.02288976351822885,,0.021410714600177818,-0.01414742927603692,0.047022678319546714,0.02601496163694582,0.03482524412126431,-0.02104887412076257,,,,,0.024966803834442875,0.1140123197128354,0.016518778034438877,-0.02176931033668727,0.1215180017425136,-0.014826659356958415,-0.033287359904842447,
PDAP1,0.027312335982898058,0.020171457806605432,0.02993620321666297,-0.011840651979878594,0.00846242913417153,0.05433481694164239,0.12086396217582662,-0.0019610083104176688,0.03764003163762268,0.08819814429794448,0.030146645464140497,-0.010942722183063879,0.0548382112998234,0.0254001626319729,-0.019326287869275684,-0.035781122779880124,-0.031327986597106665,-0.00036693300863360696,-0.020289382631302963,0.014926120926646096
QDPR,0.014181713404891074,0.04751725917040564,0.012171511763168913,0.04748600275543557,-0.019602499103732234,0.010479207423061673,-0.14067136217339424,-0.0006115948128622358,-0.004010431072028735,0.04630846503419955,0.023131693342625128,-0.035120404960606054,-0.011906242173037667,-0.08150560572049878,0.037193246599647664,0.021072982923824087,-0.07032734601102829,0.014463708490013364,0.1027892448140884,-0.03005675758741403
POMC,0.008200508296620416,0.0887509755470273,0.02957274445580402,0.0013806205807857983,-0.015569274185055939,-0.023264639495435113,0.04073426866570701,-0.015529020066830058,0.028181046575333834,-0.0251510648808921,0.03780797748146871,-0.06806869874250673,-0.06865676784073016,0.0005302000555119167,-0.019709527113716922,0.04624782963456022,0.05649344043051563,-0.024254466994514078,-0.006113518211350261,-0.04671281186502998
CCL18,,6.29856646945821e-05,-0.021629328775557188,,,,,,,-0.020894970664628053,,,,-0.024231829831851192,-0.04074890238438295,0.12020298598564143,,0.010505344164421544,,
CCL17,,,,,-0.010665836024402945,,,0.017166530971401115,-0.02517063024955886,,-0.01665737361865727,,,,-0.01579757799009949,-0.031425366135987245,-0.013728924081958659,,-0.021684827776956253,
VEGFD,,0.017822388543510703,-0.021629335643882128,0.04563635815911857,5.957212224009658e-06,-0.01641860130177174,-0.0008827129520721447,-0.01778357866088395,0.06176220362070132,0.07238959482099534,-0.017852223241557635,,-0.053129669742421,,,-0.0035015809021245415,0.01760717986118125,,,
TNFSF13,,,-0.01632219075818291,,0.03602206336641359,,,,,,,,,,-0.03031317933038303,0.04105996237444176,-0.013568919512734538,-0.016649344737564884,0.023390549121866278,0.01573233402942889
WNT5A,0.008550208386815571,0.02572612438591165,-0.0016894924557852755,0.028256817712171898,-0.02284671453148085,0.07515006488912084,0.13781685472432967,0.012409053745802525,-0.023631896540422675,0.0314121036540874,0.04360383620560438,0.03953030665876151,-0.055402770025599624,0.08138100650426484,0.024397694146257715,0.00822301874606445,0.04134248567926438,-0.0063881047131611295,-0.00918703578126658,-0.00991578442060438
CXCL8,,-0.03205243367419863,-0.022495241993640842,-0.0018943673453404577,-0.004646025558150345,-0.07502477617168897,0.04468455403016862,-0.03234674184277549,-0.0008040789501330489,-0.021196857701195886,-0.015303191289353962,,0.00975081509412228,-0.010426254639142698,0.011076840468264959,-0.06375803367176747,0.0584176950168564,0.028755620381507398,-0.024001241110237447,-0.07918414208200655
GRN,-0.13884181792988656,-0.03965335754737712,0.02363620720489524,-0.0328262480963015,-0.011302819255326748,0.04372534315586669,0.09953203889607677,0.03788955723021873,-0.005659673409332027,0.04108687549268649,0.001493889699458525,-0.0016040518622508363,0.061621347846606465,0.007668660551450077,-0.02490684240500084,-0.039022837111415465,0.10543471165353674,-0.045491406588785595,-0.033654051488409144,0.03490142154139006
MIA,-0.021577628601592867,-0.046232367052367024,0.010798760354256528,0.018379330445964844,-0.03783857788423522,-0.002245750781890715,0.04977649108976148,-0.014239766107005348,0.07507224365791575,0.04371123727334372,0.017199639833448396,0.15526668699697652,-0.09251428173727826,0.08080427393321225,-0.019471395779151177,0.1323718620571627,0.01796210678342334,-0.025317735141963435,0.04640083814236319,0.041552989252866226
COL4A4,-0.019091802788225403,-0.03371627221424044,0.026428570260644806,0.02519305038427214,0.04531045610344753,0.011473269534290767,-0.023221351338269657,-0.01742663565216691,-0.010577655716984593,,-0.009103680057800066,,-0.05421918646122161,-0.030636604221964837,-0.009773507649612274,0.013550319542700993,-0.037255238022059024,-0.005100669770522073,-0.056678010128213656,0.048450294578611906
