,MGH258,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,,,,0.008466909305594286,,0.10660775861089182,
BMP1,0.04125469184466112,0.040671820076817695,0.0026733995448762387,0.017962022560573464,-0.008415411750922338,0.04106666287355747,0.006899156186997228,0.01108565350660956,-0.022251337666836117,0.09503284471120668,0.05862860579594518,0.11407774118305775,-0.11525154009259587,-0.07058319065026292,-0.011878654145420022,0.023855662305329376,-0.04160292714512943,0.07880096876936935,-0.02547811431591416,0.0096476397730073,0.060012287036044235
NDP,0.03722111205034864,0.029553210640177636,0.014289727001058057,0.02190019824472933,-0.028894636909507967,0.03630569025388378,-0.018310104418042258,0.03353234117145661,-0.009603174878545671,0.02162020309387164,0.058069312145419896,-0.06930186693649518,0.02759703677681366,-0.014447634692439152,0.06803157027311296,0.028653369645134985,0.04159782580330687,0.020357398502697948,0.012922374132814373,0.0534850513916551,0.03246026778047717
TNFSF18,-0.02010298668372943,-0.00688222598535777,-0.012091424873345968,,,-0.00022144811328797949,-0.010647509681371023,,,,,-0.028742980334426474,,-0.004476516083173406,,,,0.1216986211199254,,0.020017043981998744,0.0700920064176862
IL36G,,,,,,,,,,,0.07765334196718843,,,,,,,,,,
RTN4,-0.08922404603796234,-0.01613098498466485,0.046560919529431394,0.07475917675436711,0.016740088553324057,-0.0736202663500009,0.005833219548015293,0.04868338742718736,0.07229802959528096,0.007860194065717141,-0.072547849555616,-0.07895421512657994,0.10470787198649616,0.0010102203755721984,-0.14548865654014806,0.028590344242644884,-0.027527896519079782,-0.009025385651548097,-0.010587109580107792,0.08083262737022064,-0.08583726910057812
HEBP1,0.022139029459924197,0.05225657893580202,0.08786240256400972,0.0844345885702835,-0.0009832848589401576,0.028544541265094696,0.04337022432444673,-0.017782812927081858,-0.015618634186946914,-0.013903759263792653,0.015625682970417328,0.002247775500145083,0.0318190591302585,-0.04856873518026352,0.08778568388607907,0.0283877974931722,0.04526596997612178,0.036377216883051934,-0.006917579225062573,0.08434324361122605,0.02396673909525375
WNT7B,-0.017710101625313623,-0.016121236926726665,-0.0388583202204674,-0.027469010063599704,0.014966033928091364,0.01765490489659332,-0.020440359231822063,-0.010917750213566479,,0.12257357643036498,-0.026223788177751506,0.016702031724708345,0.0669257094115216,,-0.0528032378626775,0.017360280312131944,0.044711398461367985,0.02213548955858142,0.01112424948144183,0.05618515061225852,-0.017972237654579545
PTMA,0.01656829898982162,-0.03747325350905917,0.03929754432899866,0.014361970892824028,-0.0766880979527373,0.12429671998246027,0.005934587922833643,0.015993888521491972,-0.06292878445807548,0.10392460624975104,0.04631105961832963,0.0864547423620554,0.0687624927095161,0.05855403083256013,-0.0023072795445498394,-0.08439524146832215,0.051057591127118426,-0.025543990897401808,0.012788388443846966,-0.008050191456905149,-0.07846789271477579
FASLG,-0.017710106631913983,,,,,,,,,,,,,,,,,,,-0.029333576724713057,
CEACAM1,0.0702182696936093,-0.02109902186141045,-0.007007703398586697,,-0.008048230285495362,,0.0344182092071498,,,,,,-0.04247578564817472,0.004847695660683318,-0.04735478948309772,-0.030303113361856742,0.0061334551897109174,-0.032005258940800196,-0.03240106899376065,0.0024426876527451273,
