,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.07142056879300972,,,,,,,,,-0.016113798073595392,,0.11524838914009072,
BMP1,0.06455465617495078,0.02745917258780928,-0.03286419981137964,0.05734633204312633,0.005585862275143142,-0.010106561436033787,0.0632093554513958,0.10902600043249615,0.12533334709502336,-0.012439653294041637,0.023141789750540754,0.08700563919501651,-0.0023560178715779155,-0.06233440508349044,0.11456368817446062,0.0007458247253656175,0.010314872534871282,-0.034202227348486734,-0.0359477723198506,0.062789524841242,0.10572899697469702
NDP,-0.05727848120455641,0.08820388813801212,-0.023014901181199646,0.07343205091415361,0.00032683060533819386,0.05468127585478513,0.06265413419215882,0.007324555200944086,-0.0046019079394077865,-0.018780371211304762,-0.02389074765911406,0.041144610852332356,-0.024876974703385915,0.02503910456770547,0.011971958312736588,0.03834611043070858,0.10290491864909533,-0.03577491104579488,-0.005493278862515667,0.09051201366354324,0.04545199249902078
TNFSF18,-0.01842261951565753,-0.039988036058364415,0.06499469983349151,0.006026955705177943,,,,-0.00490150021129577,-0.015046315119257378,-0.01556375681525534,,,-0.025257707605219323,-0.027918222617411982,,,,-0.016617875528060044,,0.036005252626640984,0.02646254950575624
IL36G,,,,,,,,,,,,0.043609747402275634,,,,,,,,,
RTN4,0.037247199620919234,0.03983271287026619,-0.02284355230835897,0.027312442791144708,-0.01348903903518889,0.02104820293864156,-0.010517099473771887,-0.10304501477671477,-0.15696071985348226,-0.012775290107640018,0.03754546158742484,0.021262534516890093,0.00033481522966590703,-0.06664823890007335,-0.034058147224132425,0.009931312329600423,-0.1340598865349158,0.07129839610525218,0.08929125236203635,0.01505941155432655,-0.15143788554391968
HEBP1,-0.005059355559719389,0.044420172487563685,-0.04570875140863964,0.055692552365734733,0.039648378294466706,-0.02252520492485852,0.048862138445401194,0.07241652221703616,0.06282886038099912,0.0022912845154246116,-0.058061325753219296,0.01266112493701516,-0.10208239106011108,-0.02097152587635957,-0.03152846824890128,0.04153080001045333,0.0817924024902378,-0.06530834159630061,0.06554417750282554,0.11341656433223381,-0.009312830721449936
WNT7B,-0.016229750780805526,0.02191714720583493,0.0011322255663577876,-0.015132796811826435,-0.029707602144465228,0.018184735902379817,0.010007680807997058,0.02571359907154642,-0.07521827979369097,-0.006252904003591363,0.01865673192129469,-0.02346274776668757,-0.02780627078444345,,0.029713005770669453,-0.015274735299037312,0.028803460430500825,0.026331841052138837,0.019167535537571456,-0.05059991711122272,-0.06860802903049405
PTMA,0.027609609886031547,-0.05366236501512236,0.03325366004101893,0.060148970903957905,0.07045733896565422,-0.003613557878982574,0.0023007559478368292,0.1695677221187906,-0.1238691638864759,-0.04261260135580259,-0.048654736092608064,0.017295641530058775,-0.001967859098262447,0.051276299805557715,-0.19777778144114608,-0.052797444611121666,-0.06527074654813919,0.05909780522157744,0.07046123979401366,-0.01860403947520202,0.08098688868713351
FASLG,-0.016229755368914495,,,,,,,,,,,,,,,,,,,-0.0008845541446019785,
CEACAM1,-0.022535157367480223,,-0.029775696195646344,0.01879863530091414,,0.06243008213112201,-0.03020720764957462,,0.09352225069312431,-0.02447808165377314,,,,-0.06714710605194632,0.10978629014148537,0.04710014276481727,-0.0026774668078019346,0.019620297228203548,0.013913118760980088,0.052475526537180836,
