,UKF259,UKF260,UKF269,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
MMP9,0.09381845254155015,-0.09182897941605726,0.07480274213736351,0.0593349511080006,0.058912837160080216,0.04065273103340167,0.006358688409922568,-0.031213723328950463,-0.02510599152860915,-0.003931032762610812,0.001949045089868577
TNFSF14,-0.02029045829828009,0.010323857995930764,-0.02273339750737422,,,-0.04874805563274833,,-0.020903536939424573,-0.02600727568753108,-0.022591585627416064,0.007384364348141502
HBEGF,0.04161626851875653,0.021614852159874545,0.024044798904713668,0.05250503068343018,0.07909119288379358,0.03845535590758032,0.10745122354769998,0.04220083411737015,0.02177938063919675,0.01575214808522828,-0.007498584247204399
NUCB2,0.050334539972401074,0.009188036316695089,0.05551501819358092,-0.022844624764455083,0.013966787218613936,0.014921416148268911,-0.040948302708102326,-0.05356625032862377,-0.07342990142673048,0.01000634875084526,-0.027267931786891547
VCAN,0.00964264311400875,-0.06397564260199926,0.04433754681985499,-0.052118082694468715,0.04346268962432638,-0.0040419963118517865,-0.09935617002448907,-0.01733482030539096,0.03188372570346319,-0.025683789086975724,-0.015495929940062466
VEGFC,0.02407495783956939,-0.022743111362494375,-0.02433000904205953,0.06764228248710374,-0.01664519404270164,-0.018785493965945307,0.075870897816364,-0.027126991814347287,0.03227767487904412,-0.012462487545728405,0.026469880626031915
LMAN1,-0.019858706109387326,-0.0040257350394895895,0.0634644009969244,-0.01109566471675697,-0.0386400699143348,-0.01295927095894931,-0.050814028465271575,-0.05156539722341072,-0.07509994372732959,0.01172374828612695,-0.05200300162465519
IRAK4,0.03642220210331519,0.05482864475559955,0.08084460614622167,0.06794515543631054,-0.0366578062013611,0.02883779482298544,0.011388261604276414,0.0502421384463141,0.11899649982929053,0.005091974089607526,0.04512639392947431
MICB,-0.0031706160340506466,-0.008620145680134729,0.049537720236670024,-0.03021693686124229,0.04900489365558858,-0.06130882305498045,0.034630124193850136,0.07491236143757171,-0.014533560522054564,-0.020890011288276188,0.02948898660216452
COL1A2,0.02151677365257935,-0.003641754001704908,0.09865521588583019,-0.033702452780613984,0.04190137284691444,-0.022798969523703565,0.06643038746383818,0.005904325107124803,-0.02076379566087611,-0.07367973964392391,-0.03283928847169955
ICOSLG,-0.032996633649586125,0.025554651563004037,0.02367180318288526,-0.02954109270609936,0.09040537823063206,0.026961314743373817,-0.020450928894913883,-0.02981579785917725,0.004546022983154511,0.02533309511447812,0.0912810733415006
GNAS,0.03553603961710452,-0.017041958819037212,-0.07054402390833939,-0.025651877748478713,0.005764676150189478,0.10643474563354385,0.05692513618036795,-0.0076987150296686435,-0.04531578089793571,0.06067026455510572,0.03723039535893228
C4B,-0.008860867837629153,,,0.005861681217298354,-0.023858990939175893,-0.04149550256148434,,,,-0.0198660072492167,0.08938255683206978
COL2A1,,-0.01319602071405654,-0.017032977877050715,,-0.01355278559748428,,,-0.010495200396721697,-0.0008994734101443396,0.014929854256377835,0.05710028897095441
GSTM2,-0.013274618404518629,-0.03269884248789538,0.05493345909626292,-0.006723137217650252,-0.021967860345507496,-0.08726985232962828,-0.046176000975736015,0.11142367731262862,-0.022272594942974767,0.07482469059050503,0.00762190188271061
NLGN1,-0.016638825201203012,-0.0027405966012871755,0.018610477769878994,-0.022931190264689063,0.05115153124873221,-0.06464142441815907,-0.019525571337780077,0.015211424681784887,0.07342512184206396,-0.02767388967321963,0.03134377960342181
SCGB3A2,,,,,-0.02225462833751876,,,-0.019073107389538883,0.06221776542533086,-0.027716954984504,0.07232720263078622
LEFTY2,-0.024142031731561497,0.011314668175187037,0.04089076761079098,0.019560631646910884,0.036702680268379834,0.0639836355082099,,-0.017893373808490487,0.062039643929792186,0.0538049563062782,0.07287554788142236
ACE,-0.011924762334693226,-0.043789477805795965,0.058931139224485056,0.056493893409024325,0.0695648119593543,-0.029094819005111763,0.045722044300348146,0.017394018390597545,0.031655725844995014,-0.024314824693580622,0.049093157841225685
RPH3A,-0.044579379777762815,-0.02640504315534193,-0.02604372819909392,,0.058701460741010805,-0.06798207801194657,,-0.003116527796561914,0.02675103406340389,-0.003287811718297812,0.07103455592136604
NCAM1,0.023027293384422286,-0.007051033545817687,-0.08891180452403029,-0.06189173568340297,0.011768692985000108,0.035184175267135354,-0.056059190775948606,0.032818139363452306,-0.02151663221623515,0.0303468307035124,-0.018857246383855875
GIP,,,,-0.021623730322513007,,,,,,,
EFNB2,-0.020267667425256576,-0.05457954342309511,0.015301340945339373,0.001984508173289037,-0.00966317077485465,0.017745895549319258,-0.019637273376217186,0.040583559870771016,-0.01686974750119949,0.015831055462920057,-0.049118705781507316
ICAM5,-0.022062937347555468,0.027232056253960597,-0.021974198255925365,-0.01565566822803737,-0.0252607305482376,,,-0.006635014724741302,0.04804910792267051,-0.01200416608058212,0.07742236301084449
CCL5,-0.03259898412302069,-0.02952120468593317,0.012366794144150704,0.00019597702672145535,-0.01838598328519558,-0.09341318649495645,-0.012606466219123586,0.049503112649599675,-0.04598743007338549,0.02601097264024795,0.05353698517103414
PSPN,-0.016557779519849863,0.042868116077049705,0.09277370751681421,0.06731241391094124,-0.016284499510894845,-0.049629374811512895,-0.023234305876029496,0.0512266127712621,0.035225481400401236,0.02027125137016998,0.0333407314430153
PENK,-0.049759598443231835,0.05491687197390779,-0.0415168311022126,,0.09302451770972811,,,,,-0.022267496024458586,-0.008298825107654985
EGF,0.03801532180817498,-0.015081720958115856,0.11035361309757132,-0.021285582158061568,-0.011581030969825911,-0.06795080111748512,-0.037860603409196274,-0.018687484799278356,-0.021930868064450847,0.12078900229718241,0.03529502612826607
SERPINC1,,,,,,,,,0.015367395344007861,0.006103560914139319,
UTS2B,0.12316016119595799,-0.015144939030065767,,,,,-0.03594691948324612,,,,0.06930889850980317
F10,,-0.017371312820830587,-0.021435961928039593,-0.0019046692639463803,,,-0.032364307458546814,,0.02284035311095693,-0.030431834390520707,0.048683572311220724
FN1,-0.02075242541182712,-0.05482506953946902,0.0850505480826533,-0.02764471122871576,0.020853359604218347,-0.021502233338199526,-0.017118379544133193,-0.03181298805554759,-0.03331839088838846,-0.0705885989996418,-0.039051293988934234
FGF2,0.03319611662476305,-0.05288497048227059,0.04674801081590809,-0.025353139762818677,0.03667263180243843,0.048119068922011406,0.04880460571604027,-0.007615477562047492,0.04084393909722033,-0.03446178414668014,0.03659443478034233
GDF9,0.022780109280491866,0.05443468825058098,0.0375537849243573,-0.022771446589649885,-0.04836753518415832,-0.03966562926832966,-0.04785716830361826,-0.03134226863651713,0.04752981696745888,0.03229922680097185,0.01976462384589929
CSF1,-0.011662641446511931,-0.0072567593446876185,0.060765195523027414,0.004989868078070366,0.0006495705081134552,-0.015166559374177283,0.07670293797050533,-0.022784106358590097,0.02214537029672928,0.006380746271579225,0.023964524315450857
GZMB,-0.016122008355380166,-0.028577771348165564,,-0.0221221665623769,,,,-0.023879461397613357,-0.027837563670762726,-0.035452974659862586,0.024655990390487464
WNT11,-0.009134386855981799,,-0.01438209387985827,0.05519487174527031,,,,0.03582914246988937,0.004270014322793581,-0.03686416731303693,-0.026736128017280182
GDNF,-0.016275692702812605,,,0.0600802127104283,-0.016310185125871308,,0.016592133483133813,-0.002839488485119569,-0.014302486239925262,0.03776605025533384,
FASLG,,,,,,,,,,,0.001100156758429466
SHBG,-0.015438941160845536,0.024720381078860782,0.020000064460017036,,-0.0131438099408297,-0.01059849680176161,0.0414549188221801,0.04681372398925888,0.027238256243633654,0.08120598865597095,0.009319190940259032
EFNA5,0.0448532905249397,0.0037408171019845103,0.009102517705118865,0.046508935279146825,-0.0031958645750178273,0.024975189024334835,-0.040142462275890134,0.06385454864449407,0.05144024290056839,0.016896580859847778,0.04075906631505877
THBS1,0.03977062714984901,-0.017489727344814285,0.04888777254310833,-0.005534439616106182,-0.009054596149081424,0.018026783593713517,0.04863083530456607,0.011118126170628548,-0.040140601286971084,-0.0718222934060688,-0.04677784942375374
PODXL,0.017076533353908456,0.0013726445375113591,0.09272585686731664,0.008939789175109803,0.033220341309466425,-0.040468234276853116,-0.01815614016257619,0.04765141739458059,0.007745853818044176,-0.021114169715633624,0.04070084172360918
LCN2,-0.019627514814562493,,,,,,,-0.007030975104516029,-0.017466307515612903,,
C5,-0.053846135133159514,-0.030219779125327983,0.03689857423496495,0.03883282466979315,0.003891980110886395,-0.0021449934992110063,-0.10770530629395475,0.07251393648831343,0.0766760933023204,-0.02132180902400263,0.05691093746896197
DLK1,-0.0055582856731362425,-0.01233494772554091,,0.032723512635530055,,0.027247398452292425,,,,,
CXCL5,-0.012685605510447496,-0.03223634790357879,-0.01602183731564512,0.0004506386224650744,,-0.05434191119008769,,0.011784536237135637,0.004128039428300915,0.0028171429997923296,0.014344661957725952
BCAN,-0.016047147111179844,-0.004179300558775478,0.03188090992769941,0.09375867963262158,0.016983140988979375,-0.03764086743217361,0.027664507714776212,0.036160737906593805,0.08227592769594337,0.019333850259660845,0.050241055738375465
RELN,0.084947209944833,-0.04668299069699855,-0.015744342866594964,,0.025493015386078805,,0.14271877819024112,,,0.023603732545152228,
COL4A3,-0.00697280631569679,-0.019499734537109823,,,-0.01808104197747413,,,,0.00419992162257192,-0.007566928486331184,-0.03660494024106733
GNB3,0.007378605107134998,0.0902850777666459,-0.039774158068116745,0.044449028777131624,0.02322352742834788,0.12223758118558697,0.1010794297891043,0.04513409350239434,-0.01079599844658382,0.037889389682760954,0.018478649224734574
PYY,,,,0.08420033919622216,-0.013349797963327676,,,-0.022269732095449152,-0.012086200606087592,,0.051571544944305284
MSTN,-0.05906522081846738,0.039823701894552165,0.10240651553441983,,-0.03567045649706614,-0.02566579976121202,-0.01824936192547535,-0.021596294173650322,-0.026176306375154126,0.05711753809649202,-0.03004355628564804
COL18A1,-0.008385842995308094,-0.028765696448857347,0.07743182131765665,0.04897902975114393,0.06643543580757805,-0.029733210869619192,0.09248401334583431,0.06793292910722928,-0.037738139811189064,-0.024055397443180023,-0.0006944459397705328
FABP5,-0.007910495333037181,0.0823526357238004,0.02558143530813208,0.04863489818926858,-0.009127141613465936,-0.10611813119891389,0.11830382828112301,0.02274187131243106,0.03598743830403742,0.02609546892950866,0.02977856316079941
TGFB3,0.006657169256900539,0.028592755349924174,0.009953179907054077,0.08110444439110735,0.03715240055351802,-0.05961322323238304,0.09318205329426098,0.007549735384943583,0.03369196218706708,0.045719094933327625,-0.001033916835705241
BSG,-0.06776182289265903,-0.014113619807189875,-0.01036378313003884,-0.03485472738367719,0.03768920022122339,0.06350011978813765,-0.029144653478532866,0.03664530542467101,0.04920936827139085,0.05620111606917736,-0.00355329434103323
BMP8A,,,,,,,,,,,-0.00784080463787117
S100A10,-0.004443043323847546,0.013177907961592895,0.09622587577436813,-0.01083374325145317,-0.021483170954907642,0.020314218996506768,-0.05731332774527674,-0.02019811724128669,-0.036615368135250195,0.037718937397796845,-0.055950648849024974
PLAT,0.017543760812237616,-0.009288311349406027,0.00017343246341030853,0.011906516719713451,0.015155945584939007,-0.06340546576024363,0.001503534635590174,0.07410118835098929,-0.006163582553258867,0.04512066554400279,0.03050956326923142
SFTPD,,-0.015506868842899969,,,-0.023253422972000136,0.04501160241704604,-0.007107058586247047,0.008785253594214172,0.025739752630325893,0.022266417787992182,-0.006700675132031982
EPO,-0.020009917148694184,0.02225546202790621,,-0.014234744343266211,-0.01631018639605631,,0.052827595799699506,-0.016852237359922802,0.02292149348324928,0.06631465631336728,-0.020145891391566674
FGF7,0.014973224158294402,-0.029691149971526692,0.04113270472640545,-0.040043633186752726,-0.04531611133960205,0.023972616284334076,0.05867246543396932,-0.0458296166652259,0.03828105938539087,0.07410933264858312,0.09507191389093293
CGN,0.01687966433003323,0.01461411509648292,-0.01784998175488199,,-0.04083549947918558,-0.04822453785651664,0.07149099369865292,-0.0030451873857174285,0.025114837973469167,0.030207216074892924,0.048734194181342116
FGF13,-0.012347568881606577,0.016508263448123207,-0.043314917239346794,0.03985149766682152,-0.012827282655855208,,,0.028785252186348725,-0.02149719383875792,0.030694250895391195,-0.03432409206813795
CXCL13,,-0.017531665496332675,,0.03851206647300886,,,,-0.031590538142631686,-0.036005701327026386,0.0003269081995761059,
ACTR2,0.03030965902585958,-0.036367617832587726,-0.03974353787474787,0.04668045733773082,0.05940457480669059,-0.11978064706577062,-0.0027504392600455813,0.0003892375660704254,-0.04016733831880964,-0.020319882804813665,0.008288187672531843
SLIT2,-0.008783854456430183,-0.030384448008628478,-0.025785756277989257,-0.01605367732203446,-0.006378671939320593,-0.01696129838224002,-0.03594685101600621,0.01691348464043771,0.1136986041006031,0.040923711544693396,0.03829349123310909
LAMA5,-0.00048437641271056897,0.05574787706747064,0.01862023288798514,-0.025192987576584596,0.02430818906925071,0.052227419909699986,-0.02112604833512981,-0.016887410121550917,-0.01578021977341305,0.012448060668539481,0.022793746353112536
TIMP1,-0.010739142999699254,-0.04004071861010935,0.07223454029571777,-0.00880892615744542,0.06651011314667814,-0.04575516711081133,0.025788078466771214,-0.026083136308908704,-0.07680306890359079,-0.049888693711090594,-0.03438430551402978
PLTP,0.040315734967969294,0.017580665753730417,0.09820339427455922,0.010807823981372536,0.039270098400803546,-0.022105353227039964,-0.0021709917067448824,0.007505525407344778,0.0026682030127760134,-0.11497924670724174,0.059310613477837684
TNFSF15,-0.01516916955391111,-0.017209594829094597,,0.0254913381781927,,,0.10561909461442488,0.06286816289936849,,-0.014713880118913017,0.030990108119444318
PRND,,,-0.016194423150156848,0.060460532569752375,,,0.00046034683997213025,,,,-0.02582375583433338
NPW,-0.0026704614528450916,-0.007664745740906411,,-0.020769034648748852,-0.01596859517561486,-0.036440410720955,-0.05519637952501818,-0.012740944978443724,0.018682728688107542,-0.0035558870217187568,0.12522131966649144
SHANK1,0.05000030911057576,,-0.012542864699183824,,-0.018385980395304445,,,0.01350044794184325,0.02320615541617621,0.05861930649583,-0.023351117089145824
PTHLH,0.010820908130555383,0.02218029905434295,-0.040875136252309464,-0.04323500974968472,-0.04083549854667452,0.09491914232007784,-0.01894192836574915,-0.0038798035088096735,0.08149310214720033,-0.0061660977977171854,0.042565945934602965
SYK,0.07843490933509305,-0.006281025471565538,0.012720081032086654,-0.038231920989991834,0.11159709358387332,-0.12283161923460498,-0.008130027293700564,0.05716175224539973,-0.008984578511560088,-0.07033626875835346,0.09136870838601252
FARP2,0.03784337882689622,-0.04569666612954641,-0.022041330529189967,0.0208377209540031,0.03952317985980571,0.03329143278342485,0.015814298338832408,0.02901801774456087,0.038647750998173226,0.03494860807773205,0.09446579264884548
P4HB,-0.036717193598531206,-0.014567161617475196,0.08324784256798128,-0.06400632099721663,0.005555922095945069,0.031209328613492855,0.040993842581866544,-0.06942512650234324,-0.08212275427320512,0.015533377676897412,-0.029493827417033314
TAC3,-0.02701708770671229,0.036548904666350315,-0.05378059833214428,,-0.036330813732753965,,,0.021661427476331173,0.08129629363302499,0.007117761875147949,0.0766996601392825
C1QA,0.025772738702457415,-0.019027606542244634,0.09469205413143653,-0.0036391790291038723,0.047748358029137086,-0.11033120780722638,0.028140581676232807,-0.004201624915315234,-0.021789479700192106,-0.09228303771606158,0.01853444467501603
EDN3,0.03359926940468536,0.019050245190624863,0.06128626276873267,,0.024583570142292815,,,0.07884353578813749,0.005825969678662597,-0.0042338530270138236,-0.03660493798146673
AANAT,-0.01380239436287651,-0.015506874173833394,-0.012973032920805632,,-0.019986679535198868,0.09167040886448273,,-0.01849191019555735,0.07947246536759536,,0.10216201200640608
GDF15,-0.03900481779041815,-0.01657778607791843,0.06300456287668593,-0.025547302556875078,0.029715159308550555,0.04911691021150743,0.0736335926898862,0.017874666881233344,0.0029902461839485107,0.050475197301801,0.0663341895784717
LRPAP1,-0.015244395400025507,-0.0006185688400614184,0.00914154766117299,-0.004073135247687008,0.02379229651828724,-0.057555028182916315,0.06701989914042661,0.015917794066065277,0.04486702672119614,0.03007627937414762,0.007348582175270094
LAMA3,-0.02427870534994981,-0.03561691813304471,0.006403688051341357,-0.02747504053749013,-0.032321667361979986,,-0.03658123448233014,,-0.019992209623420625,-0.018170022723943843,0.007019277739525784
VCL,0.005200772998730821,0.02858012155463218,0.09508455960324841,0.05864473819115951,0.04822682712151665,0.09489610495951332,-0.0008016936657117573,-0.00044521326261526506,-0.013627780577999208,-0.05537434868546302,0.022305255695387945
COL5A2,0.03223136107851274,0.016689777499611293,0.10116544769945673,-0.03895762022727909,0.03813383755768768,0.0061795232355908785,0.0568332056028588,0.0360054983290341,0.006077390770967222,0.032831173081243344,-0.01217602544223843
DKK1,,-0.054161619447353704,0.05289079747362564,,,0.09116877217633378,0.046200915014540725,0.06162085766763318,0.026655238677298517,-0.003569577486375366,-0.0061175537088995645
COMP,,,,0.05343664268834798,,,,,,,0.024478080945853485
POMC,-0.032149152725546054,0.03547854838795193,0.02311700635013793,0.057076010215571064,-0.03494474644691956,-0.06712717249409232,0.02443265752876981,0.006996072958644837,0.031424579983971246,-0.027036904417859244,0.023033551012787486
CCL13,,,,0.07205570641507834,,,,-0.015517343341492745,,-0.0253411552760842,
CD34,0.009099034491446367,-0.02129781340449699,0.11334548531418244,0.028609191379569132,0.06019103961253982,0.009705772469967974,-0.007333083892114268,0.011054506638745252,0.0827486557013998,0.023033296818586308,0.021811903224471234
SPON2,0.007032900728427339,-0.01327554695122366,0.0670797464860076,0.057120490447237,0.017470984573528005,0.021333812185863422,0.018966152058235167,0.004050282384702113,0.034192048727284756,-0.01771536259281496,-0.004815021603303192
THPO,-0.028718647352727656,,0.10037341058473932,,-0.013552785467747387,-0.00416659303096041,0.18164298481510158,,,0.05898596137322367,0.011912297840132605
SFRP1,-0.017459426010238113,0.0024364640984276356,0.0589970772755374,0.041250627618086066,0.022824644446738995,-0.010607550807465452,-0.036187344451789366,0.018578096552351177,0.07657859305939284,-0.010366939848754102,-0.027402308781186047
ARPC5,-0.009445419859405144,-0.005054571768086898,0.043616081219048176,0.02184061569793701,-0.02384954468502887,0.007612450518551945,0.0037977293604907463,0.004510116247909058,-0.007137043981936283,0.028320292933423273,-0.0015025661624124078
VEGFB,-0.017991399343164575,0.05632107948363783,0.0469865404762363,-0.048011879638002235,-0.022184099248528093,0.05139965119217857,-0.06731472142127053,-0.040759470537456724,-0.05599478103012933,-0.005414437249325017,0.0377269324203398
GDF6,-0.018572697385098248,,-0.017196142318111753,,,,,-0.0475047226473671,0.04172758982895849,-0.002802999756401561,
LAMA4,-0.0078352892773758,0.004257334256020007,0.09492390791430755,0.07817394945917581,0.04893279069760398,0.040111448040016234,-0.06506534537031095,-0.00930167135719393,0.033443202234801975,-0.033127781079256874,0.05771038188335845
PLG,,,,,0.02671369795732241,,,,,,
NPPC,-0.018436945942055694,0.037441999545813766,-0.011098261669072565,,0.007398529783328462,0.10315819332448183,0.041234990218203774,-0.03146660027072263,-0.01355039958038965,-0.01779193672367479,
HAS2,-0.021520627968338903,-0.022242109905827076,0.003886409630856151,0.011388693590685941,0.0017219237721664297,-0.053267188813582944,-0.07721447589827365,0.00739121643174359,-0.06234197342730236,-0.046579823109850635,-0.06623958253974739
JAM3,0.05521923410120237,-0.045551811751573384,0.03776110221143123,0.059738574999408406,0.014310320521545277,-0.025642318794101834,0.056842643651104544,-0.049956967829596695,0.03946904524748747,-0.026974587079084202,-0.044832766397894075
MEPE,-0.041313156107150445,0.020702867550747735,-0.023234670900488412,,-0.030216759311784355,,,0.09100769920562585,0.009967223108167429,0.016063705545414007,-0.012812108020135106
ALB,-0.022521481760977798,0.04905735322954436,0.06453632215791047,0.03461364658282524,-0.004850339869846994,0.06682553158423128,-0.02331476416402057,0.02786667095129907,0.016043595504923975,0.0642104144812633,0.011668150666661308
SAA1,0.023560355005517227,-0.013819238617094587,0.1036437286623094,0.0014673040080044556,,-0.0015466208743950566,-0.033382859027134455,-0.00829632986425808,-0.038793382076540484,-0.0763682363837307,0.013820080177309728
SFRP2,0.10933071919157854,,-0.013593899612150795,-0.016321982256989262,-0.025374531197426917,0.02028472344295581,,0.03209075997053901,0.018905045864973668,0.024633275098282642,-0.015672865270526956
CHAD,,-0.021447074422683617,,,,,,0.049252332192452286,0.020579679627069115,-0.008792032831176008,
CXCL8,-0.010717835707054544,-0.013160839925336466,0.02194617959185898,-0.07298654871404013,-0.01794958591802525,0.011608065009195588,0.011372867572168465,-0.009051907899221721,-0.032160893838531046,-0.004446866594326644,0.026767622266899615
VASP,0.04268769449286638,-0.042137481148943015,0.03587953228187245,0.019506885113164358,0.014286477357348204,0.08831631774081188,-0.08043169306333432,0.027744166534869597,-0.0018292478666656201,0.06014021687395069,-0.012218446857194757
PDAP1,0.0014679853452768767,0.004541202858006678,0.013360165627999193,0.06371257833654194,0.024210356109211153,-0.13108239713617262,0.012520460130702892,-0.053487958187039275,-0.007116233970333989,0.0747882593495069,-0.003590160657927085
VCAM1,0.038790376851278584,-0.02206531766368109,0.08536467283183966,0.03527603152421048,0.018544156129151848,0.040099506787908426,-0.033697297582569744,0.010251470188565637,0.003127938227407483,0.023142882590691433,0.023264141050840844
CALM3,0.07507110340505589,0.038177462808857934,-0.10517168913293647,0.002224780687248967,0.008501602927386682,-0.02776898248272248,-0.05328046402673737,0.06566772940213873,0.04652654818055183,0.08601851832567177,0.09133827853855014
JAG1,0.020917488632780635,0.014579462060601863,0.05773345464783283,0.08580655298332497,0.0457913162938152,0.03643932865993563,-0.017211479079888913,0.07225883845990475,-0.012918521616737545,0.044781799350739324,-0.044354629293149324
CFH,-0.003839753285502136,-0.023778865597931777,0.09151007578829792,-0.00475003744347419,0.02845128188706872,-0.09142503480140812,0.02873284592592343,0.08994471869528844,-0.0004954857632880991,-0.017380232525178573,0.021887625026175243
VIP,0.00453300821676854,0.0226712218245288,-0.03091526599431167,,-0.027987483853090273,,,,,,0.00038233206573130553
IL7,-0.020998606268065143,-0.013517931984906912,0.09193157089011253,0.06989656771931305,0.024195642357424274,,-0.04042220769536825,0.06241833884066705,0.0496308200461576,0.0192437520459352,0.02699088992475524
FGF8,,,,,,,,0.030722297870089826,-0.0299024330795087,-0.031656231010809686,
IL27,0.037811354718619565,-0.015144939445785438,,,,0.13205435015042669,,,0.060012145323828425,0.08018909504772555,0.0847251499249329
PROS1,0.003442730258497927,0.0015467662886610415,0.08014125069517726,0.004680717298242306,-0.050592925253809845,-0.037032926675569185,-0.07882592702534207,0.029591557576897,-0.018661417254502523,-0.026245706921712027,0.027826006376934734
