,UKF248,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PSAP,0.033844086639934025,-0.00917279337663568,-0.04876584019872955,-0.02259675222543996,-0.027461890960122318,0.07763332940933503,-0.07856688648281417,0.07624429979448204,0.0026694558629424352
EFEMP1,0.03217467272206068,-0.017841603131178187,-0.060029008005744795,0.0846671433922477,0.10261961761555254,0.05950408223334424,-0.06569576534935508,0.06638583106214412,0.11118594897204942
C1QTNF1,0.03842051461969455,0.03272953587825898,-0.04775552131784715,-0.03190275686920632,-0.0023551759035720958,-0.03922498786246797,-0.030234205297926878,-0.010726892997893709,0.07569949421339554
ALB,-0.029947980234456217,-0.017385996063291793,0.09598865376529894,-0.02278198991266955,-0.015357869805938425,-0.01625817748155119,0.0032487455489577594,0.09025085234492787,-0.02449283493395145
CCL13,,,,-0.015916972100118144,,,-0.03097742427341061,,
EFNA3,0.005307135178345431,-0.004901316426197685,-0.10826762131320261,0.06596787261027132,-0.05958447460587919,0.01262687587249124,0.04383078303365834,-0.05911940243537707,-0.05941860699738546
DRAXIN,-0.03490048719141184,0.040875651263192786,-0.06320992835848113,-0.0018120181974957683,0.03332988521658681,-0.04838796035530236,0.025260807427890497,0.0396005111578956,0.03344154554721476
RAET1L,-0.015090151149859472,,,,-0.016687420980357727,,-0.010395568322615883,,
NPTX2,-0.030941618557242565,-0.006250767098017974,,0.07641680991175473,0.04293070501873297,-0.04387878533657933,-0.042243345644121987,0.006527280511478199,-0.00891446360718899
FGF11,0.05920144291574953,-0.035572871769413095,-0.13148686629858036,-0.01515061092084533,-0.0203950435477103,-0.03498044345719178,0.002091080913003234,-0.04127087108803548,0.0019677454490622938
CD59,-0.05010632157788013,-0.03489907316009573,0.08415471826884773,-0.03168779989149579,-0.008470911433740288,0.04585993415488819,-0.053196315771061015,0.045674196013216935,0.03409475186294392
COL9A2,-0.052198818611765924,-0.009801179253715141,0.03616184053400929,0.07339707848933182,0.04373867127485251,-0.013190827377676032,0.05499722713226162,0.0684371734541053,0.026549844628342884
DLL3,-0.08902192868527896,-0.05535707099951272,0.10980692851029854,0.04539256537526167,0.008625155738297067,0.007993084247750106,0.018594686613295785,-0.03518365932846243,-0.012835684556835631
FGF5,,,,,,,,0.09255120549423483,0.1762773582666211
LIN7C,-0.07614180349846005,0.02833137915382723,0.04837540098475776,0.06720648831074677,-0.019441428208369447,0.05640780115466694,0.0071312951083094414,-0.0018119363098286353,0.043236061043594
GDF7,-0.01632206947984564,-0.0009942372636760268,,,-0.014305269974435368,0.046248291917614155,0.010990084649610554,-0.013169863380711145,-0.0264444284765137
PSPN,-0.0006520321228723122,0.011391973245422644,0.034015570544528105,0.019156799486703523,0.021731467582508546,0.03938319196804493,-0.02181385188319946,0.041393136113320975,0.027084054603086487
ANGPT1,-0.021113020496862353,-0.01715145480066332,0.015591335551070942,0.05821546550405366,0.009182928262764088,-0.025191514214426433,-0.07691910567820538,0.10459288071374269,0.013475104294011612
PNOC,-0.0452313047328554,0.026226201904404507,,,0.037372858083464196,,-0.026615918032726043,0.03704749028026661,-0.0004722449183003412
L1CAM,0.007271369921757299,-0.034259355235329636,-0.07237313524847606,0.011764767278303239,-0.02538513811645543,0.0011781809801157744,0.027344288921493393,-0.03755377007988512,-0.05382596331036037
APOA1,0.037589950979365794,-0.015250911657729967,0.05836981498614873,0.04276424674505358,0.036999085619229405,-0.027246804745863853,-0.008162198902954165,0.11693457065093749,0.0991253802881095
PSEN1,-0.020261621006700092,-0.022899802774062346,0.03171717013268104,-0.05901725359879507,0.0014382760389137692,0.09441983373351012,0.02783567220849325,0.01479718294531801,0.013927316522740422
CALM2,-0.08192566278235545,-0.043810604147871454,0.07775849469633311,0.1036668192538327,0.05212169901082264,-0.009397802057271098,0.014991684486724915,-0.029605625364511976,-0.04991234948280389
CLEC2B,0.06501303330639074,0.04365364333921781,-0.008818737773746723,0.008649640845373502,0.027894877740777747,0.032261234228575235,-0.051865960969926655,0.08097909540086734,0.007504149260593713
NTNG1,-0.05068316907640044,0.024318554827047263,-0.03009243657293032,0.04895511625867236,0.0391591581239273,0.059996169793921944,0.05299886470259097,0.04640997705946478,0.026412594450337324
LRIG1,-0.051909728852147584,-0.04090689945960924,0.05190885765896376,-0.0069860524205333195,0.014590961370849979,-0.04830207790077969,0.055639056895344326,-0.031964037906610565,0.05557414120268246
CPAMD8,-0.006819316146011001,-0.01158332006811261,-0.03879358000066569,,0.009275536413505866,-0.03960065506332404,,-0.017786768849901165,-0.018751081790189104
GHRL,-0.04020511963462542,0.027586391525902837,-0.06185870429828076,,,-0.012856348159722222,0.11756377914278293,-0.004024025256227943,0.045550879325734955
NPY,0.0017137555700652033,-0.05072620599870611,,-0.033264473919829854,0.03149085699139635,0.03232817989089392,0.008434058806435153,0.07372652719637847,-0.06206583418579753
MMP2,-0.06430227778589724,-0.019102899302464612,0.025927530080167103,0.044756475818709875,0.003872029668398778,-0.024678519871747847,0.007030202002047802,0.03143134205895036,0.07856838875644963
LHB,,-0.010088197003956616,,,,,,,
PPY,-0.025444976899213618,0.014983696729405457,,0.007641069904514857,-0.0017207705957817572,,0.017373673446553967,-0.031160345588741083,0.11513351014361498
ALKAL2,-0.02829920810878674,-0.009941631236375245,,0.008336885916355828,0.04517498367315561,-0.03484344499628074,0.031045950895924546,-0.04707926604424108,-0.04643538947895431
CSF1,-0.002876025866456105,-0.002651617819981001,0.05636051703701454,0.010772400318854914,0.005109425344735894,0.02090183178925386,-0.017906458613896337,0.04331608213657892,0.07253555585980428
SEMA4C,-0.05026543815810634,0.03667796529059048,0.08391930772959007,0.041167148406527125,0.0032713262725442924,-0.06906955305614752,-0.029264963174128703,0.11529289983966916,0.010892955385180921
BMP8A,,,,,,,,0.1300558974553529,
ICAM2,-0.03589161276863746,0.003160502257556175,-0.028533297399026124,0.059001237875770614,0.03338377366334991,-0.0389065450587737,-0.017180839954980036,0.07237434157011365,-0.042981068973990066
SYTL3,0.11085564359533194,-0.0009191944822887541,-0.045232845243444036,-0.05011290588168872,-0.010068565554946783,0.03806631824826281,-0.03695977663289994,0.08930419853358003,0.07755894328468532
IL1A,0.12123832369393828,0.07827527708492095,0.07719640253027144,-0.04021220796267574,0.04454518022962957,0.014897577791080767,0.005605484261819822,-0.0005478540271998737,0.003967063097750205
HLA-G,-0.023220139363579792,-0.010655088221495688,-0.03399154898154731,0.016293988750091228,0.005134215547150393,,-0.0028760325151647842,,
PGF,-0.0708243129536658,0.059426703359665024,0.0037055071324161447,0.04529855711224869,0.029082073346741257,-0.06152692349781287,-0.05792044695425666,0.07254371299009342,0.00162627549361171
LGALS8,-0.03436389180123758,0.0134094132407866,-0.02757362725516939,-0.009734806751197183,-0.04693925705408456,-0.04335941503234168,0.04760229072273626,0.0036070576309646524,-0.04172724115092832
DKK3,-0.04390578095885332,-0.04844448164557968,-0.015416489539293922,-0.0024215725053196107,0.013402837880788053,0.039644930223730696,-0.058704411985936976,0.08893073990942119,-0.06053966345576509
COL16A1,-0.09213058947231678,-0.008577703767516877,-0.137344729562159,-0.04604308597284997,0.04758242393054389,-0.04615723448532471,0.028965188437077422,0.0008169047680737757,0.07314870797424762
TPH1,-0.0170494794312328,-0.019389508908824713,-0.032577633277668494,0.017086424419174365,0.035348546130161924,-0.038322144315962314,0.04701821207983533,0.05482245357581311,0.12354295374300396
TNC,-0.004798489897244775,0.0078097047292124,-0.0452799866532169,0.005233877125315907,0.0028786210236954415,-0.022840623319110413,-0.05223753662186636,0.04940373659629502,0.0503208275572449
TNFSF9,-0.008280194541642484,0.04996991492259565,0.08473356095114401,0.044298796213213094,0.01060866048197093,0.04500893202015982,-0.034695953819141416,0.00882872416109665,-0.04688337568607376
C4A,,0.1540189839924507,,-0.017720617192922006,,-0.026907178410741306,0.11189347272459005,0.0943981225895769,
CNTN2,-0.03039916734040222,-0.0019882753522576764,-0.014621802060730806,0.058507422630701675,0.013818332755139362,-0.017223512276266607,0.03453518264894614,-0.029985153282225438,-0.07411479877370535
F7,-0.016633052146428285,,,0.05688266743919711,,,0.04419603270908467,,-0.023177396730607334
LUM,-0.038994067165443444,0.029381403190462767,0.09230552967294911,0.004297117033194699,0.03948226237731171,-0.019966876975114893,-0.0008493622392654543,0.07589257015813139,0.05557787284255333
BTC,-0.015090144864326532,0.0373866993781223,0.04544654312530424,-0.01615276667733573,-0.024377611777332647,-0.023087374546677416,-0.021725729847071967,0.08294848165994088,0.10825738580516321
APOC1,0.011850993953503353,0.026812342681022644,0.041831578856826424,0.0821850560746138,0.057240216045062055,-0.049018374003727924,-0.05089556414237197,-0.01076422583866575,-0.017998065912776706
PKM,0.005339715719518364,-0.012657496147394722,-0.06270740969104448,-0.03833541843353706,-0.010917286203622775,0.03497766039076726,-0.025956714869110237,-0.0006202328082340412,0.030498157832438866
TNF,-0.038812654854785,-0.0035611074514499135,0.0921738947432487,-0.01567785430411285,-0.01668742553185556,,,0.051391566307855144,0.1717886371708498
GNAS,-0.011016687313224418,0.023553470178176456,-0.015347687874596127,0.021849284429271695,-0.003186148337608838,-0.030265060924501826,0.0266384115976427,-0.04355856297171339,-0.0523390646709227
BMP8B,-0.02906050115687195,-0.01544713330698434,0.09066708385142769,-0.05426902211588378,0.042127702495834786,0.009848253461676067,0.013048423017477996,0.13292138096583883,0.005582165590973073
LIPH,-0.017049475233784268,-0.015151931540218141,,0.0119935140089461,-0.0186050438275828,,-0.024708494589723375,0.053910764249455526,0.042757508985544666
CCL28,0.019090466308447532,,,,,0.03514199234795045,,0.019669944573293192,-0.02729187168137513
PTPN11,-0.016825724615661272,0.05849545703937661,0.027300296034699724,-0.099932079690477,-0.0291855703164861,0.0704434477131511,-0.002842207641623415,-0.03922377748546219,-0.001422789272543657
ADAM12,0.03406406405695451,0.0006087057592198884,0.0608804511382617,-0.020573716871298598,0.04769339503679648,-0.001168333109565749,0.02175366644105649,0.06989366158023959,0.0232812912701587
EPO,-0.022908951318061203,-0.015447133739520343,-0.04645916722510944,-0.017286244557417646,-0.019322756344280694,,0.01342844167907823,-0.022158170103340157,
EDN3,-0.01834463988466123,-0.019229534417952852,,-0.003769608103109844,0.0007488365961612481,-0.04573516082156075,0.031298882119073286,0.02504741305930547,0.006121128519897913
CCL22,,,,-0.019564305685925272,-0.017670364815301234,-0.02308737556843519,-0.018846941564395085,-0.009333329297158067,
CCL2,-0.023738471313446943,0.003369910880964644,0.09308025941969002,-0.013931016660462911,0.06921548777269565,0.06677172666256144,0.05830081260534137,0.06625985203755512,0.08159771772177445
DSCAM,-0.006734813367401037,-0.001627713209892476,0.028346540095982857,-0.00467296595466384,-0.009289693627745729,0.0074062992567304605,0.014574521685672115,0.061347417601795774,0.07850041958415457
GPHA2,0.05200057805066806,,,,,,,,
ANG,0.09274736950216703,0.00034567393051359067,-0.10633684591471372,0.04274993855520833,0.004724426068811623,-0.057892569753867244,0.06361909249109524,-0.014601196545801203,-0.04734458349911416
FBLN2,-0.03315527433029905,-0.011378882417279641,,0.0166730509789484,0.04070996131063337,-0.02296978137740119,0.013909781060973615,0.03837861686546647,0.031042148823291253
VTN,0.06767800549465347,0.009580342865605787,0.03896678220597618,-0.019759360484606747,-0.013587372727181427,,-0.027812485819622857,0.05458352930570531,-0.012175454627962727
VEGFA,0.07920186012514306,-0.0013830904760956742,-0.1416445405542388,-0.0437116327588978,-0.08388101313130854,0.08604674332264964,-0.0003059878051176851,-0.10234013237170357,0.005329828445748859
F10,,,0.0902661501197652,,-0.0058750408729522086,0.10951181851140938,-0.006678766770805577,0.057878895372176734,-0.0029091015156663172
SERPINA1,0.0068617427110571946,0.0647220270473187,-0.028213405303826527,-0.02120720559794279,0.004185730955946036,0.01333283035443903,-0.05717251993572952,0.03252127169256653,0.025332735203145832
VWF,-0.045795237694769356,-0.01355497027023981,0.028082965264784623,0.0060212741588031955,0.007786930800505405,-0.02746331036583675,-0.0011980619398296742,0.034033176751216275,-0.06719320934050921
GDNF,-0.000479252475310483,-0.012564409938103534,-0.04464147229244035,0.010875240034054847,0.08049882493629489,,-0.03007720514510288,,
VASP,-0.014692801182523479,0.005612877309715416,0.0982881687730009,-0.024489784320719823,0.032959584657712156,0.040627270947436185,-0.003471866248302137,0.08185757431913852,0.03206511968083183
ADAM15,-0.004112551407136012,0.019660232905091186,-0.031214007126009847,0.0578132722150078,-0.009596878515300456,-0.027579653131095744,0.005245343088905561,0.05691377029267278,0.03989686802480324
WNT2,-0.02982389275695451,,,0.06121358614739805,-0.01984543866600657,,0.002442545290343142,0.05562184226447059,0.011673005685690097
CALCB,,,,0.02617828001785596,-0.023503667707112937,,-0.011598801964236271,,0.04258224771968866
OLFM2,-0.05774153526403064,-0.04040431382086794,0.051833750727392054,0.06717973281583148,-0.02743357888892771,0.020796191870392892,0.02855071931988781,-0.0014859682297532044,0.0031314406827921445
MFAP2,-0.018727286830180608,-0.018215280610694926,0.060264148652111826,0.016979728813705106,0.01985664580438839,0.006202353872349278,0.0696648374900396,0.10516528611428724,0.08233657477375035
HLA-C,0.04944533895310065,0.00972821233135731,-0.017071924863006623,-0.01548475918915312,0.011017330456977217,-0.005924977709382516,-0.011981334213860235,0.06366673368244802,-0.0070970059639347705
THBS1,-0.00907136554440776,-0.015717624379843326,0.02146806061332231,0.026241198830289858,0.02765515946825408,-0.02262472164414065,-0.07684753982431233,0.05758429984669137,0.0590243512607289
HSPA4,-0.039805663963874464,0.030908451132859907,-0.08194750108225672,0.05100390474535795,-0.00972216700689006,-0.005332037854539757,0.037974541575200096,-0.04102492342914065,-0.03805577492118846
LMAN1,0.07696911987456158,0.006749542732032114,-0.036689442945657805,-0.019957270187571593,-0.009914001000131562,0.024676878754709333,0.02743744775528481,0.01949273253504931,-0.003249568257977686
LYPD3,-0.012628016113390296,-0.011325509435322132,0.008005028538293477,-0.03605506788430271,-0.036976421958964625,,0.07539001717936306,0.02900923211250773,0.0510237449701436
APOE,-0.05956200234844096,-0.018980396627415075,-0.04122233739011566,0.030316006727189423,0.010567017989469293,0.01640758544390815,-0.0761471169220413,0.02717193660562338,-0.04327306806888272
SOSTDC1,-0.03840797189153037,,,0.18133239563384004,-0.03656355369709894,,0.00390836797825867,0.007920729648705141,0.032172514045921405
ANXA1,0.04638675415836934,0.010277910873796436,0.06928063474893649,0.017437055341658077,0.04261645373667482,0.054698780635835643,-0.013182764285732661,0.00478548991851164,0.06488914778318793
WNT2B,-0.043450564385821476,0.010575844560622336,0.04947778560118852,0.0878673480417589,0.005847475260277665,-0.03687974974452404,-0.03612166185664835,0.03831892354154919,0.014462634341046937
AMH,-0.0317604209799423,0.002276921338940912,0.028157300789834246,0.057841041771490645,0.09066112864597296,-0.0185992739120971,0.07842350029783572,0.015826293698631533,0.010198922995041614
GDF10,-0.019732972900215175,,-0.029573188258131988,-0.02665549085578108,0.08475945217661919,-0.02347437247199831,0.0038157516180663833,0.12257174879841073,0.038625011952418985
EFNB3,0.06078232576263407,-0.007045985205103654,0.059106141679191565,0.0252898863716824,0.013144376827927937,-0.04518780849877694,-0.003133237094157309,0.0061595712229895105,-0.0005777800919536875
LTB,0.0063377268828666055,0.028608606714904304,-0.022202558586657897,0.0011373361207489103,-0.03246824874392683,-0.04480909943387632,0.014580211380359847,0.0957332513558543,0.04465412711278416
ANGPT2,-0.03907244226329379,0.030451894920232172,0.029337991738827035,-0.031448532005361754,0.019828843822666725,-0.02029939086523,-0.007695770656498419,0.024606189521397336,-0.026658253205559656
NRTN,,,,,,-0.023474380893318866,-0.019125563212984288,,
ADAM17,-0.009522157821400687,-0.036361257722983834,0.020366763619104625,-0.03860551273215986,-0.06308334208869368,0.02898752058396325,0.040774157503064345,0.044192429568137556,0.049606039691542966
LRPAP1,0.007831459676952581,-0.038162139838895624,-0.016530919333136083,0.07106997064705875,0.031392258425299545,0.046787593144852174,0.027133180149000378,0.03159969597318801,-0.00775983238392946
NID1,-0.07531468530296966,0.045731299470408986,0.13182500268712055,-0.02135712046063645,0.02135274453703891,0.02470923577275108,-0.04438326865530356,0.07091742176540809,0.05819777124369031
MST1,-0.00624387960454217,0.014237978010769098,-0.04066045631328111,-0.04479718613594432,0.021708642250995835,-0.021003614512967617,-0.03097083167402496,0.05082056991468731,0.04418193427745783
DCN,-0.04197456931760815,0.03007185033228331,0.0005501279556347674,0.025475072553061695,0.019547044899670286,-0.024288431664172525,-0.030326230685676664,0.06806695482748958,0.04940861773508982
IGFL2,,,,,-0.01914563443555534,,,-0.0004501600890059608,
COL7A1,0.009142194263617972,0.03452941383577908,0.03161555267894839,0.007554230514868246,-0.006253212814821917,-0.02372930921473764,0.012075327257887564,0.052127077084104655,0.09378483135871174
CALR,0.004197006985907998,-0.013394095629944482,0.0882092575785696,-0.1034331522896291,-0.004944263789450232,-0.08695595981070363,-0.029235774771393143,0.08317155881125889,0.06030901173275272
PIGA,0.04868548529323589,0.016316743773734984,-0.12361115718892211,-0.025647611639506213,-0.019533133149576307,-0.06453494063743284,0.0023573969367298143,-0.003447266919479345,0.05020414256440198
CD200,-0.040134734000685374,0.023666499447253523,-0.019425315627513207,0.021339544509310075,0.04672130090378092,-0.07119960015825644,0.020474319926263765,0.1063222805766086,-0.016379539756842747
GRP,0.012426130456364945,,,,-0.018049608571787838,0.052221634305966894,0.050698354285801765,0.03581328770709298,0.1044946197771411
CDH1,0.02232771267772961,0.060576771531267656,0.12094611915253937,0.06571778215782662,0.07386785132760441,-0.035804409467540016,0.012303313190361705,0.025439596875455602,0.08473174583828758
LPL,-0.014878878923373345,-0.03774546696086446,0.08166247515149033,0.05392112720426508,-0.026751823391381973,-0.055276369937667276,-0.007549467107943237,-0.03680481520910085,0.1391663240849524
SEMA5A,-0.06713103629721198,-0.010729438105480625,0.07837204041592932,0.03756034795991225,-0.008102471318942357,-0.08517418803555629,0.03219424798485144,-0.035413411424284474,0.014751074078814343
SEMA7A,0.007757978204721982,0.0258156205897241,-0.08018250432915154,0.02897571951121627,-0.026971550277007983,0.020611731286977884,0.049620779249239,0.09678845012117457,0.0029270593649590305
SEMA4G,0.002767429992430956,-0.007227057410145654,-0.021421585442674022,0.04120948589696285,-0.02567091978460644,-0.014511929210903688,0.041114532164030555,0.0438252601999312,0.013016957488234811
SEMA3B,0.0029738469274516953,-0.019013613375517893,-0.11240897146283661,-0.008701447520180554,-0.005560261163612295,0.07000503193059812,-0.05371818561281064,0.06930282406210915,0.0015850406308277872
RPH3A,-0.0877784342941761,-0.017180861787787396,,-0.0008663004646510788,0.034658962576465384,-0.03430707459645435,-0.035179615414552175,-0.053283344837697595,-0.024854932668168732
JAG2,-0.06862580702118408,0.015787184073939396,0.03730496690527436,0.0515034190397384,0.006558728725974628,-0.04650617088830881,0.017529578081501386,0.08180542041553406,0.018117619769995142
CGN,0.009573473265502085,0.017379836261968054,-0.027199106137415874,0.004583730571503247,-0.029693850690408894,-0.014843368490503243,-0.009465203070743678,0.09852194457791658,0.021093516381091894
GDF15,0.08326785798560501,0.07716754087475104,0.04012251419678551,-0.014517124729178873,-0.049719438453801,0.05099126749223639,-0.05946743996296947,0.1068327608598707,0.14193641784851246
SEMA4F,-0.05563953962419548,0.042031552333131425,0.05615536078464518,0.09772474041668366,0.011647011485962285,0.00338400213215474,0.00883847328330343,0.0437752879823008,0.001630744181665489
NXPH1,-0.03848044343579951,0.0030816828173960233,0.02542886720378577,0.06403002898872752,0.05212792169182554,0.004028133449225888,0.09064773781134859,0.0048185780831892415,0.05073886915254643
ARF1,-0.007351680672525711,0.024054057785231755,0.04320199459893233,-0.030980837624784246,0.029475646717146115,0.0012965910181433895,0.019686432562625363,0.05602354646475582,0.01483506534813379
DSC3,-0.014380721008879403,,,,,,,0.07253793630618724,
EBI3,-0.04911308531871599,-0.037567925192152914,-0.006445415353196577,-0.04228828838635374,0.039759982770937986,0.04275043332459993,0.03279633807921658,0.0317576433981088,0.014500147634566283
TIMP1,0.011390078128478974,0.03933511085956068,0.06225800260111431,-0.042810368912168224,-0.02203273363155266,-0.00928655118222619,-0.04560885114938565,0.07388043198802212,0.04471140252510402
SEMA3C,0.0355665686805361,-0.023625753843329576,-0.12276512072756138,0.056735668066482454,-0.008504166799595718,-0.043787228078780306,0.004107102451449963,0.03546982972087309,0.042556461352518664
GNRH2,,,,,,,,-0.024011404493894217,
GAS6,-0.05995111786860881,-0.020103512186071523,-0.006337361146953496,0.03698015849398213,0.025176805381290544,-0.056989291131378954,-0.008653454914394659,0.006149431928926047,-0.08138267672496098
MEPE,-0.028554957514011225,-0.034513196415336685,,-0.02991580487819699,0.00407034587996063,,-0.008602438627260853,-0.03061909631299986,-0.03804288240943115
SERPINE1,0.03114543550022476,0.049355108156314755,-0.043512003613672044,-0.05008265811346275,-0.06969302994541779,0.04456120363938625,0.027450618167393703,0.04014221687571419,0.1230153847293681
RSPO2,-0.0040148078375321665,0.03219965158696277,,-0.024172157141790798,0.006489677205657752,-0.026922238178539847,-0.04360703676177333,0.015383180219865214,-0.003062124248137472
SHBG,-0.000686958724215289,0.03517999356349509,-0.014109120499750532,0.02609018134744237,-0.019432300716248352,-0.031079280813218323,0.019993436975921305,-0.010267614852724677,0.027881508775262045
LGALS3BP,-0.07378858152226345,-0.0034685228790725235,0.007677526695911178,-0.04398775179233674,0.040140652379600454,-0.028265328655191747,-0.05723020608788447,0.041146196980946195,0.07982334799968982
LAMB1,-0.024859228201235456,0.03511742141010348,-0.02928711760943465,-0.017174572525256348,0.010221534132574216,0.012009235141448275,-0.041335583473530564,0.09247208790082512,0.016233982383490563
SPTBN2,-0.019607178569190007,0.026246679120647085,0.06486135005670687,0.0596905006222236,-0.006332780824662662,-0.06340909936510762,-0.028855924365226833,0.0076894664304983555,-0.017010596690608348
COL1A2,-0.044794439548881466,0.014269468349805055,0.050107120678888874,-0.0015564330887043133,0.030192473524248246,-0.00397902202595257,-0.023796752458105978,0.05569810837035472,0.05189355507054201
DEFB1,,,,,,,,0.12084730385912115,0.04359310701063892
WNT11,-0.020612243513287214,-0.0009055681168587006,,-0.024610485823450982,-0.019949733895161404,,0.005393238769557924,0.04217267369193599,-0.020105759749261036
LGALS1,0.07720391068574216,0.028030449272537925,-0.06129344774610777,-0.05316993587446582,-0.004809821791681495,-0.1262829427027151,-0.026528088532878455,-0.02742145080545373,0.025240478179284
BCAN,-0.07493043638554653,-0.03603489147583283,0.029955814941471353,0.0665013169961487,0.034797555219966934,-0.005956357793451349,0.05495623115624606,-0.02867827796403164,0.06563606806842319
ANOS1,-0.06061924956282479,-0.025216079981479924,-0.029358711516514088,-0.026417372602535502,0.0581650375212491,-0.029567898109505702,-0.010694729132412682,0.02114814948900936,0.03794720099763401
EDA,-0.015090150034683699,0.0005020327825056127,0.024004326533515977,-0.023060317010753464,-0.0009511918765440799,-0.03414461573495556,-0.02459366581648783,0.029485422282740134,0.077127225783247
FGF22,-0.005329930963995985,,,-0.026356114010858026,0.004314210634313293,-0.025150943207147433,0.0030748563812607902,0.049688247155920136,-0.027954191336190946
SHANK1,-0.02061224219000666,-0.00717658041708303,,-0.03098301715666622,-0.02320598893363721,,-0.03208078629013711,0.0028141752747543242,0.0520427313192155
NPVF,,,,-0.01956430699730437,0.1603547357236611,,,,
RAET1G,,,,,,,,0.03243758316752301,-0.01851645373274259
TGFB1,-0.0202647640402065,-0.005058897799762212,0.01675868219214836,-0.008278488485788082,0.008617461831762416,-0.007325336816225981,-0.06024483032176601,0.052473557648695324,0.03723298442069907
MSTN,-0.007316646661181768,0.005374228119691662,-0.05545338475011994,0.07514003286419438,0.018390604191853625,-0.019275395196253042,0.015405918857517846,-0.005739825578823771,-0.025038081798704974
WNT4,-0.01388848364544349,,,0.04472937520928429,0.07584047641959787,-0.018119426213466697,-0.029097709036966197,0.17157867926616568,0.15128990821318264
TNFSF4,-0.03176041973734747,0.012489954153618444,0.08990174599624175,-0.024260442148058562,-0.02944988962175507,-0.02791560571897616,-0.029013111256813325,0.12657498888743476,0.10249040683135861
NTN1,-0.01327549989338675,0.0236745808202191,-0.04031261104167388,0.019380962801152948,-0.014935819712989231,-0.03271878706999012,0.062015150638376,0.09851205709145189,0.1116455168288688
CXCL12,-0.03283064059055046,-0.03250936029083943,-0.06320157291740351,-0.06629181309578322,0.01389732190960766,0.03335291622166766,0.03437690163104023,0.08600268579630763,0.00998964111052828
GNRH1,0.021965866674775063,0.01133351330050642,0.08959539198259905,0.02643633967514986,-0.015211538411698743,-0.018360796484572443,-0.030259133870982242,0.002655173058947893,0.05270825002217414
FGF8,,,,-0.029507542186665986,0.10518883860747691,,-0.00031026263839425755,,
RIMS1,-0.01739191747568472,-0.018692321761012935,0.08529152973188811,0.07625562068794245,-0.006893368116101979,-0.0056039921545717915,0.043605809898808266,-0.047781444853892276,-0.05347560800782994
FGF14,0.03568193518811039,0.02764602698350997,0.015975921639211698,0.050418519968785595,0.04141792524663172,-0.01947411314317928,0.08248289830421869,0.0264012587552262,0.014016110573915476
IGF1,-0.018821903724273652,-0.03513070850294687,0.018170355117905285,0.051583311473434076,0.02771399105824096,0.01922818516954077,-0.038520961967849,0.07117738311860822,0.021933453314261397
TNFSF10,-0.03995235884959621,0.04062051725096368,-0.07775421873734052,0.01881261345247555,0.1408201382356539,0.03584865795027257,-0.008720627952943712,0.11451085672747537,-0.006529052618694245
GDF5,-0.021291517608994295,,,-0.014493221445013868,-0.03519773345453459,-0.054053496321981004,-0.05217014920662783,-0.02277700550033386,0.004025190295186325
CHAD,,,,0.05477843647237716,0.0537373555273318,-0.02041458138114944,-0.02989430254474587,,
RGMA,-0.030225502358514785,-0.035788739096970223,-0.019620831974881802,0.09135049382182082,0.005380780856723455,-0.029168460706067236,-0.06696864698727302,-0.05514963401344042,0.06769477753825104
WNT16,0.0019938989705771746,0.00972159511364003,,,,0.10332385330617647,0.020129846374450814,0.03711383564516293,0.09724140058659334
CX3CL1,-0.01516660775038352,0.02597338272096751,0.01466171078318823,-0.0030057551610412282,0.06228985088454932,0.0026289686208000097,-0.01608512036093759,0.07427394384087335,-0.03000007410246993
FGF1,-0.03730511469676483,0.004644229326165068,0.023139403165460943,-0.024648295016918093,0.01928623075030181,-0.01148209535159362,-0.027299586694656947,0.017951209648287277,-0.07431455480663132
ALOX5AP,0.06346502633701162,-0.006229448163549018,-0.02103554993543069,-0.000801854915063115,0.01984898192384813,0.06093514571431111,-0.05578825153816991,-0.02567231533716369,0.0638082099324754
IL1RN,0.04204957107290904,0.019831251683153837,-0.040590519303093,-0.004894986632814615,-0.009113187891977714,,-0.00917310908191978,0.0072978707173991225,0.005978677364258799
PCSK9,,,,-0.017065201826750007,-0.017477899048542783,,-0.018564344339290603,,
NPW,,-0.014337636355887954,-0.0471778945844539,-0.04987027834582338,-0.053192541095463286,-0.018834945627753112,-0.02193716111996689,-0.0019260194491783514,-0.011853967591200184
CXCL9,-0.050173641575508666,0.04535144353758555,0.06040214568850338,,,0.07118855012510678,,0.09193747638476471,0.09327888461088044
ANGPTL4,0.0641274772993734,0.018941953497770163,-0.1286337416396147,-0.03419330755404275,-0.022250090188849346,0.09037290558004447,-0.03192785736814341,0.05759249141761236,0.08216462999389364
UCN2,,0.07575076889511163,,-0.029507547154890366,-0.030360663590234222,,-0.003508095184774947,,
OBP2A,,,,,,,,0.04060265607300153,
COL4A3,-0.0025451031713951446,-0.010098867799965742,,,-0.013830618127870564,0.0010121229959028713,-0.00408407344961392,0.022159090112938325,0.022052998319606675
NRG3,0.01987310392263243,-0.03573788044499256,-0.02957320698521349,0.012775243090225695,0.07212859960096014,0.08024870908708147,0.033460327812908246,-0.00596464354160835,0.02560552105270416
