,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
QDPR,0.2910775676124177,0.028213582142867923,0.05014519746478552,0.08591853299722105,0.034710437562760335,0.059120367704584,0.3256455594525287,0.03134868113069117,-0.012592894471999709,0.10097415217951046,0.11624778207162229,-0.016476732183288375,0.05784130976744298,0.059168978158338055,0.08460853295047165
POMC,0.006921070114428184,0.07556746337428134,0.06779441312574928,0.009013462870157807,-0.011808417345233264,-0.025702632237022363,0.05208981611513153,-0.022665436674638977,-0.050666241330899496,-0.021865909088711943,-0.04029257197806404,-0.01759426869236242,,0.020874206396826325,0.08499307440818339
CCL18,,,,,,,0.147294471877445,,,-0.04610055079786017,,-0.012746099314721315,,,
CCL17,,,,,0.008895035638579598,-0.018749188096023207,,-0.02113051479648572,,,-0.05962451765943972,,,,
VEGFD,,-0.03198424844023344,,0.013798288852560694,0.026478968651974782,-0.013752756210343253,-0.037912352534472955,-0.022646227189944457,,,-0.028980548178198607,,,,
TNFSF13,,,0.02244949175172598,,,,,,,,0.04213572685149754,-0.020469133975117466,,-0.013050151052263181,
WNT5A,-0.06794550954823825,0.04851728624674311,-0.007872982945420921,-0.033678810601410814,0.018192362511837926,0.02740122284330261,-0.0025216907784705515,0.06212986327014075,-0.022920733375760317,0.03912470887027073,0.025805254617941666,-0.05120207956447076,-0.034851059153382304,-0.03952695186330672,0.12548203392967397
CXCL8,,0.04628170452937307,-0.02559294527208203,0.03745146552706832,0.07012927762452355,0.05495996136671875,0.06623114664954148,0.05852081006746102,,-0.08116727789940385,0.025726701261400434,-0.0254003016099471,0.05810611721062894,-0.04044891097509912,0.02145671901261533
GRN,0.1324175714419075,0.04060771434811468,0.0376321497588852,0.027523333828467594,0.04292222590059141,0.01966724747713677,0.18854800861096854,0.03574659523327734,-0.09532314573201912,-0.004725944005548335,-0.06647766055005709,0.06382317791405921,-0.006292335250355338,-0.04825816749353324,0.008155066448558592
MIA,0.03783538564743441,-0.02844455381394339,-0.02089408472399553,-0.05612858933786739,-0.024947314177850607,0.002547128216122898,,-0.03101504595796995,0.010337325061163341,-0.03770363701782237,-0.03619084569037302,0.07309903041785969,,0.03890791059699677,
COL4A4,-0.027684356111227548,-0.017771560967013073,0.005109716776073577,0.0585169309264453,-0.013251382625466223,-0.02627540745146155,,0.03682015759824777,,0.046496053793666565,-0.02206763714431165,-0.03673627952445467,,-0.03359499770624224,
TAC1,-0.048973930706838684,-0.011222302550581929,0.0063977973844782845,0.0029983557397574995,-0.04894667378980719,-0.03545551309981623,-0.17317330581316712,-0.02760750600432155,,,,-0.031448971678356315,0.02691296719119919,0.05130591308195671,0.011797236906578796
RARRES2,-0.191693231347059,0.005247320664892139,0.003610524583961762,0.021101704998618145,0.003701284798153972,0.0007446828653995787,0.06991918395462245,0.05856340984658062,0.0765707622975805,0.06296325109880366,0.1094331360361514,-0.004041798626110764,0.13151991719678885,0.0946970151936171,0.06035068681750912
FGF7,0.07954894203192811,0.03508175389726365,-0.011944664616960836,-0.022030598967875983,0.019296679979056958,0.01601719177178505,-0.08199185277010346,0.06087819795708415,0.004844730121946237,-0.010080515619478822,0.001561579202788225,0.0977417207306372,0.017563652735034248,0.047347863352550514,0.013387271174477229
HBEGF,0.0628883173912564,-0.005714808689076855,-0.011613341467547845,-0.03404646605126826,0.01029949409570499,-0.035318396598284,0.18944358242676004,0.023055540435238213,-0.007969676308467224,-0.04313053691591351,0.018782198883244585,0.04776050612720853,-0.0388816221891427,0.008835303108790965,0.08780810472477055
CSF3,,,,-0.020485074674397474,,,,,,,,-0.026132725815904687,-0.019412037672059207,0.022924389736852305,
PI3,,,,0.0096198177757365,,,,,,,0.015497357814142769,0.007467261795331113,,-0.010045595156337166,
PCSK1N,-0.10203535745315884,-0.02130277543190691,-0.007210145624488079,-0.0003254182614656168,0.0450830435980751,-0.03011885644297248,-0.2818796676519657,-0.0032391266967606016,-0.041064463679392794,0.05896166064493146,0.02487855970172854,-0.03804072372339635,0.04708247279135365,-0.042055665529931105,-0.09772775807562847
NTS,,,-0.020898314626244873,0.023601721373816158,-0.015138164275047076,0.05897881505555362,0.00685172784182973,,,,,0.016875400134909548,,,
SFRP1,0.12461844723241393,-0.01749143435764688,0.015621766408780855,0.09528216071483826,-0.028108395178049736,-0.01874918828484293,0.18371890756586398,0.0795162695095375,0.021937225472952765,0.039007819593826626,0.06311595466111694,-0.006163924104656214,0.011960317209252419,-0.019827519316233777,0.06987275031715968
CXCL13,,-0.034423272069296046,,,,,,,,,,0.050327422130635235,,-0.028663994348673085,
MICA,0.003504382119798552,0.07106774544321588,-0.044357358270991694,-0.03107502538386284,0.017283043677244175,0.00035152527022176374,0.02927926319964864,0.061509189828768136,-0.020783709025807087,-0.02118454655002752,-0.08289333473818593,0.013876373651263667,-0.028576736219116248,0.052818934015403114,0.0330711022625574
TG,0.011542838475117305,-0.008335865771128024,-0.02412216415184459,0.03937109441471781,0.07218107390350445,-0.013568706004471626,,0.022527826251960516,-0.0355479444508683,-0.02670083545136303,,0.013400330572568165,,-0.016030756482333406,
ADA,0.06392626637921452,-0.04028007904713075,0.03189843024090117,0.026737508371514118,-0.03496327371948852,-0.022036669747325082,0.12244742420132608,-0.04621692674947904,0.014668414497377859,-0.06020234248635609,0.07288467693390412,-0.0013104774028084567,-0.02082725459675456,0.030380248633783125,0.15569726089459462
LAMC3,-0.049023059152455827,0.013071054984614512,0.04335040180924823,-0.0782223479924326,0.05913407976591239,-0.03295489435321921,-0.01691105220446049,-0.05220306918098307,-0.1299689533923841,-0.028642319392017133,-0.07751039145285718,0.0014992930616312457,0.014752417474988629,-0.06449185260651924,-0.030523112459311292
CCL7,,,,,,,,,,,,,,-0.025602270695397965,
NGF,,,-0.023019014575934985,,,,-0.009973669670642794,,,-0.03668002804509094,,0.12657958471323133,,0.009451847499498454,
TNFSF15,,,0.02674237766846005,,,,,,0.1311609318855826,0.021893304098172504,,-0.01622797408813067,,-0.03911028970817147,
HMGB1,0.11800295405350712,0.0186991611842189,0.024315327964399565,0.028283032946980025,-0.0417239678293012,0.061015095746219605,0.145943665741905,0.0006303011991342286,-0.004998913810098163,-0.009871033453100095,0.04044595893744317,-0.00845928577433942,0.01007572373870823,0.019272937742210058,0.08494795609390428
ITGB3BP,0.013592455425200614,-0.024008374160475496,0.03743685534176916,0.029867413541659615,-0.01600900374100065,-0.01717620776007957,0.0400297340141499,0.0545274798743583,0.01388245143101949,0.07437735812742831,0.04711214538544708,0.0668169973097556,0.014986247874241482,0.02323565649999811,-0.008700832279196782
AANAT,,,,0.06399624830922819,0.012211641440340636,-0.015640864755760608,0.01764073137699279,-0.004476522601837815,,-0.04801565610532907,-0.06546347883093848,,,-0.021577396541343125,
RELN,0.08290380913160242,-0.018664163419186735,-0.07745507338805123,0.02570721811682003,0.050550790162187706,0.04833328401593226,0.019936531546499776,-0.020899016757202078,,,0.06766545461242017,-0.019601634035131765,0.09369204304845186,0.040180425395434746,0.00010440542267283354
IL15,-0.038117320385289484,0.005392151067450876,-0.01988817927051252,-0.0162110537280811,-0.023391852487455678,0.07729435682343552,0.014065620950151705,0.023997894854262816,-0.027964316593715986,0.018450064012537248,-0.008194876418833949,0.03837295041115015,-0.04345968298036824,-0.035688521441913625,
UTS2,,,,-0.040015547051349055,,,,,0.07506935990493732,,,,,,
BSG,-0.19498223506059656,-0.04065863495888948,0.03956230250462003,-0.0592135497405804,-0.04655250231910666,-0.017446934153928225,-0.09681573374646843,0.0648142853268948,-0.08746124554845992,-0.013637444707915334,-0.028037451836035128,-0.026533994448567425,0.06377318047746006,-0.026865678613175226,0.05774995322478669
ADAMTS3,-0.05222195061359925,0.01640107368233543,-0.007780017219113832,-0.05231447572838134,0.03942268210583969,-0.04530929571559423,-0.07739648684425238,0.03793467488576205,-0.020938561019094266,-0.04518919176280113,0.0742226203588953,-0.038404407058791376,-0.07024930979656013,0.06686544488524125,
CD34,-0.020293345209065172,-0.004022117808876423,-0.02790117322116758,-0.029112082787336763,0.07443744876930852,-0.02926363327582145,-0.03371718509122925,0.016012961770590754,-0.08788400402787407,-0.022330372574220617,0.00038599082971324945,0.023885979024296764,0.060620787315846324,-0.009581651348179815,0.01307795810229554
CCL23,,,,-0.02102513517537456,,,,,0.017523114605086522,,,,,,
PLAT,-0.023197205439231122,-0.012214083529169797,-0.0010098756388305322,-0.016745422143398973,-0.008120353736293547,-0.04029807213541881,-0.014653689675467416,-0.006619640517460247,-0.04969105242244463,0.113170279413992,-0.07476087457721467,-0.009690538487377932,0.007334594249200841,-0.07596257310500043,0.07825916203243082
NTF3,,,,,,-0.025248086914823862,,,,,,0.007667025117703665,,,
LTA,,0.037873718022255344,,,-0.011075345085531447,,,-0.00079109792954848,,,,,,,
CKLF,0.03847324327675267,-0.028343551709982994,0.0019066779648274643,-0.03220533624688698,-0.013841156043348846,-0.018627642963319545,0.13776684956502758,0.0019043430797123977,-0.02309988108118469,0.017800388914845373,0.011477256337093544,0.07016057527754073,-0.03804307777311731,-0.022811037815056636,0.043556273752676684
CD24,0.08944123151597326,-0.017716842432465546,0.05364691301824029,0.07506932366277148,0.03372797703855115,0.0010216373084755352,0.061571756667603394,0.023586461326542817,0.07589451835221596,-0.01790026497722639,-0.014385161674463326,0.00489595109829353,-0.06359604725440016,0.039494270461139444,-0.024122579034336216
HSP90AA1,0.15735670769604823,0.03633854134023763,-0.04911622722108363,0.020146933420549375,0.08991573487992355,0.036151045612623105,-0.28143230368763783,-0.05902334951609988,-0.021573332757419943,0.04535085180854036,-0.006846525372486849,-0.03381539709918087,0.043637194031656903,-0.027966272364030334,0.09432547245549724
BMP4,-0.027047873337101243,-0.023671854109484452,0.046239563467106365,0.11884914336826696,-0.031767305959972854,-0.01899600274266626,-0.04112298102772498,-0.02240032691992361,-0.06838430441993794,0.03574618414906882,0.047805059801981194,0.028770188491007962,,-0.007369393048761326,
SCGB3A1,,,-0.025387612587384784,,,0.07349052929632273,0.050792579552215646,-0.01834361183495185,-0.01710858853387889,,,0.02544716614187748,,0.008615469077364631,
IGFBP4,0.023603639588864953,0.03231834804513099,0.046117952739400205,-0.10187032130324185,0.06606198746107791,-0.05810269317215041,0.10293249422937951,0.02975587921231162,-0.03023763336158115,-0.03557979240142858,-0.09519920490498388,0.02447231715196107,0.011522975011279515,-0.07091666303103411,0.03214947784380194
RSPO4,,-0.02720841574384444,,,-0.01288130058431987,-0.013193220470118002,,0.03803173122468451,,,,-0.02269577275830602,,-0.02720824233847564,
LEFTY2,0.18335184033433607,-0.02260495791630414,0.0394182541222795,-0.06950490557074018,-0.01342883097433597,0.0047650054036744854,0.07137524445392167,0.020321711270476973,-0.012792846167843949,-0.012064447736394947,-0.04004995723256603,-0.018282370748753468,-0.032606116075927116,-0.009857766479469546,
PF4,,-0.003695838942719265,,,,,,,,,,,,0.025978812155096266,
ANGPTL2,0.05397795281592505,0.03635695759693171,0.011948407552007741,-0.02220537460073325,0.02610079889512896,0.017396446727466777,0.22282035407610612,0.10086672794031305,-0.013664360807795116,-0.018962051231446838,0.0017031697949271697,-0.08724535564419297,0.1475791497134628,-0.06922807179863862,0.1567427611268682
LRIG2,-0.08673229802706146,0.0087031973296491,-0.029968292561560556,-0.008036716741773716,-0.04668164530674607,-0.041414624043127665,-0.00784536919665241,0.005940876609662922,0.010416519453786657,0.06130590182934936,-0.05179686103215368,-0.032964524350850906,0.00042987788740420313,-0.03943355753491936,0.022677835858878205
ICOSLG,0.06867089484451629,0.030252801532607537,0.03505403738808913,-0.03943737817309679,-0.015581368402154462,0.05724519830460372,0.10931930199210405,0.0784503789358591,0.04668801625299809,0.07820070426173394,-0.047703796211032067,0.035277693660712275,-0.02387756017017651,0.018547573498485796,0.10786563504087472
WIF1,,,-0.024830454643974067,-0.034425200482442526,-0.009940194558522877,-0.024826909330964538,-0.12057036166678653,-0.05384015092288561,,,,0.13932686809031053,0.033206096397570196,0.02613977607992781,-0.005241154765849489
NPPC,-0.14249232398184072,,-0.032414718011210215,-0.023189711812609433,-0.019390161218522495,-0.018335347792211163,-0.05210885969077796,0.04776774610913115,0.16763461616070405,-0.05749374956931423,-0.04779403824659803,0.029505253447887056,0.11474996259487434,0.06402895754563917,0.06148872906193533
LYZ,0.15578530214307404,-0.009232919192654187,-0.021409041668993708,0.016793049723996565,0.00720587522739286,0.05366041068264254,0.18616534183160083,0.022791515563772097,0.004334240607913165,-0.018424964510873335,-0.04917287128275458,-0.007949810983972268,0.006379212674026016,0.026502592659596994,-0.09303812734020288
EREG,,,,,,,-0.04185869470467511,,,,,-0.028267967622798453,,-0.024538446751843978,
SPTAN1,-0.1296569794269806,-0.001172005627031918,-0.035737570241173494,-0.025507280778496295,0.01280405826871188,-0.05035315816971458,-0.27198744786582757,-0.0710955605255588,-0.027882847930072792,-0.03899015216078431,-0.026832229275722312,-0.03644989230369093,-0.0225841716362793,0.0371041058877848,0.07105605162794472
PTH2,,,,,,,,,,,,0.018776666811106592,,,
LIPC,-0.04444708557580851,0.06497422516433929,0.019056787933504456,-0.0483291900604629,0.010285945361386085,,0.015051541502312497,-0.008229842579614644,-0.028967475232978795,-0.020011768550066658,-0.02509578245452376,,,-0.0025499430522323914,
COL8A1,0.130188739215544,0.09157020170005678,-0.014718577211768778,-0.050135862177077724,-0.0582344602047278,0.02071743692861636,0.036959299187192395,0.07099559755108005,-0.03452712617348527,-0.044249254915479215,-0.013118910926515534,0.02386727005095295,0.023934282825250414,0.048778359868946436,
GSTM2,-0.04165530810139371,-0.04451061169915363,0.005142143761575234,-0.009491943892756809,-0.030625845058898874,-0.007685805911749957,-0.012832447719033344,0.048046683379571915,-0.05687576617646115,0.0636393370199197,-0.01436124604544454,-0.031879862816057515,0.010908878260717701,0.004750836297171012,
SPX,0.050218249150461504,0.023636786324487232,0.003665008166536589,0.04637860167758972,-0.03792912149868028,-0.03454441557285126,0.02738174255380037,-0.07158186440270213,-0.03621466502332168,-0.009092956106102897,-0.050119164442873426,-0.05585306084339083,0.03927381494549228,0.08778188613728867,0.02633956551365423
MFGE8,-0.014827221739682284,0.0007707850807867963,0.043428765186255505,0.0436479724600365,-0.015985754382479844,0.02873568366049215,-0.04848265109791526,0.047569194621497,-0.02875750213947269,-0.03192412958256348,-0.04399787666781285,0.01067671533172438,0.050487789597286004,0.0011756568046662754,0.0837908439855599
TGFA,0.11733845307410529,0.00332139322990058,0.024882182395539052,0.07270724279432524,-0.00334351656604283,-0.016850878632906595,0.13122477922155928,-0.022126391797385504,-0.03715211205224838,-0.021496325002726815,0.09106957967417945,-0.0035287764633135997,0.0682403757518479,-0.051938499613876,0.07643050510156092
SLIT2,0.13235479657108956,0.027522645604549423,0.018565409864920362,-0.017680434562826766,-0.02441702439309079,-0.012606959071525373,-0.13183515111612562,-0.059132436790097324,-0.011139894501824434,-0.01103646195809955,-0.056671361835846555,0.018481528249749694,-0.11153198476361433,-0.008781361518142804,0.09759053038223324
PLTP,-0.03863814878556237,0.01488794968842348,0.027748704826211945,-0.05861729934734632,0.028192655876262077,0.024383832619647786,0.26907550159105476,0.07597391862327496,-0.06709377483221227,-0.09802141998929964,-0.028969045315203387,0.12850424674339025,0.04237789842237617,0.013543396133786542,0.11695611880240402
APOD,0.24838911246591383,0.02392000821722373,-0.004419244668656566,0.07163671032861392,0.10472423823871521,0.012992282977345263,0.21920698196073657,-0.05113661169925816,0.06082278596457624,0.09980855636276961,0.11365293082264338,-0.02973660477969727,-0.007969165072752346,-0.057724196059297746,0.12819768593224648
B2M,0.06504609741069717,0.06252256947306273,0.05817908491234903,-0.041608768196521165,0.11266868634053614,0.051792941918963734,0.31382497715646734,0.0617409227274392,-0.0022504572231716647,-0.023660955333368684,-0.020122586207319368,0.08745215296828213,0.010527410002937412,-0.03126346687361142,-0.08665635708418237
OMG,0.1283331476266836,0.0038400290578354613,-0.02401278815936645,0.01801518559403802,0.0433024601293764,-0.006996727942263338,0.08283960509346784,-0.07194789349756488,0.1403033198895575,0.06997596270908696,0.10059681935155712,-0.03699210731243926,0.06504532486965382,0.00404557399064913,0.09631709089790945
CXCL3,-0.0456750220351402,-0.03389988982833365,,0.07686249650717011,-0.016264556384119173,-0.014113957163780836,-0.00848741763137602,0.05466122919718547,-0.02815348427179462,,-0.010353169773016747,0.027146243002049437,-0.003174331179880875,-0.047129223523170345,
CXCL10,-0.1439651445636723,-0.009891509103999323,-0.027184887971102595,-0.05142328282176337,0.09859689192395872,-0.02144013395631205,-0.00302077194475832,0.038897404887995736,0.028610640473288578,-0.03690331626004116,-0.0032224679977434245,-0.03101168495072458,,0.12664847262020823,
RSPO3,,,0.07272662507329028,-0.00370810733910263,-0.01945525734409161,0.027148861933428522,-0.0903234044039289,-0.0019934934612654844,,,,0.01849555629779176,-0.054291924771730504,0.05935577606873245,-0.06920925843801665
CORT,-0.056717809145046184,0.06550012867486643,0.05953169707991097,0.014420648403549726,0.018773800099074207,0.033754605835706185,0.032683517170014637,-0.02498968353176691,,,,-0.03774611398061817,-0.0024200641569213322,,0.0904938293763847
NCAN,0.09426799974879746,-0.02310409166216727,0.034170324377576104,-0.021436514351945934,-0.01282091267024289,0.016442895301129693,-0.17019232212610982,0.036097110117662694,0.05779822399921116,0.007943477111773317,-0.07873518613250732,-0.08260359674760397,0.004391045857733426,0.04540033639993803,0.06008594322953239
PRG4,,,,-0.02628442106442722,-0.016461790778581637,,,-0.008505817653886954,,,,-0.040595116924294884,,-0.029665844337000567,
ZG16B,,0.02973524586540054,,0.00026074202763359534,-0.0088003670734706,,,,,-0.02696480801659491,,,,0.06709773927884634,
TGM2,0.06324492577444787,0.03610213384451292,-0.016966005505207712,-0.033255315033456745,0.026896584474961592,-0.01138433668707023,0.00661664440740737,-0.0741525259690862,-0.05027969379786741,-0.07396683931999305,-0.027174404487004443,-0.01287541509867761,0.05328903904568793,0.03607114994628662,-0.0031806788947608316
VEGFC,0.10061208705783177,0.08538539001083592,-0.012682842432197475,-0.034654358885474405,0.03472032410775107,0.01635271722473443,0.06018177701423072,-0.023605760746497145,-0.04659786711185552,0.0018108086511004345,0.06615360965093156,0.00036388124801622456,,-0.02199864821740549,
WNT6,,-0.02260495850956003,-0.0014759113535130727,-0.025847286320857314,-0.005473843964156455,,,-0.020601915961179735,,0.06598925251978753,,0.04646579257074906,,-0.01878830791398497,
NRG4,,,0.0622892427460466,-0.007152974531107617,-0.016906930054438364,-0.006975719354593366,-0.07596213025062831,-0.0023989285911838283,,,-0.011046576013491937,0.07424409562015122,,-0.010083666845296399,
PMCH,,,,,0.1587562822658789,,,,,,,-0.017255694031447166,,-0.03618425242948141,
COL9A1,-0.07363830975484521,-0.04396467389610613,0.01534680688751489,-0.025348132501097242,-0.02358613314064561,-0.027947376476705366,-0.028512017126214654,-0.031379891395287705,-0.013138938430252612,0.09425949368895764,-0.05314634693869785,0.05850341719587653,,-0.01851448246079245,-0.04068543637549962
GDF11,-0.06765743102195051,0.06813537824182729,0.0432242385975292,-0.056810587559909136,-0.026074537099719748,0.04204249765217508,-0.026531519228347067,0.040728203175528783,-0.026707365735359985,0.031248468672165366,0.006216923823119325,0.0393475220795726,-0.025974818389854007,-0.014283119438097321,-0.038638149463300096
IL24,,,,,,,,,,,,,,-0.031587851968024105,
SORBS1,0.10013805852008335,-0.033851682432128,-0.0011173104637844091,-0.05208886219311578,0.012076025358205922,0.0254427939491304,0.06555966945465293,0.002609450000043406,-0.043163907427941496,0.021481937309665654,0.016392485814994112,0.012816376753144756,-0.08610979863375454,0.005927522464158339,-0.05573039654468656
DLL1,0.11737972781402191,-0.03385586508093739,0.017063359043041945,0.021608025879581362,0.01528015496609419,0.01182524435840308,0.08912183077767005,0.024203062775432323,0.04001883410104599,0.08802501206650884,0.037521287409550685,0.03284432170610954,-0.0730232922083277,-0.00801013085049047,0.14326516461063651
TLN1,0.03522589932856437,-0.03091662911566276,0.01176260100889157,0.006244660434926932,0.017639405373816953,-0.02765320125880142,0.17048917473872574,0.06266052651825382,-0.07644293453729963,-0.011196827667743632,-0.03278274518549856,-0.04310931162313661,0.026976856755484103,-0.0352026699761877,0.02843168529174894
COL2A1,0.08001730305887794,,0.07663054500857372,-0.024260859386417043,,,,0.01672519185566297,,,,-0.026239300971731463,,0.11920379271190583,
SHH,,,0.05259945433514494,-0.01907198332629717,0.006809688616402839,0.05963867711588558,,-0.018343610231605984,0.05359502645788851,,-0.037149480892963105,0.021802342939615776,,-0.029361173204322705,
PON2,-0.13689911831779514,-0.04251423438305708,-0.07235374415852357,0.02770019817697749,-0.06054323925778383,-0.019724080687487437,0.1858302898642143,0.032332925786676035,-0.024787920587834498,0.12775858586864697,-0.03520801920168655,0.053413822200039415,0.0669641831457854,0.022713183416330312,0.08950676691858382
ICAM5,,-0.02909765830839525,-0.007697839055918475,0.03455978819512784,-0.01855561733230545,0.0772921974105475,-0.13128072148961292,-0.005801183767050643,,,,0.0016859544992677714,-0.08936224751504494,0.0048369149513230935,0.011397716511210684
HPX,-0.007015158400510664,,0.10484609149073072,-0.02448939834603548,0.01555119618447356,-0.013193221054907979,,0.019816795545861052,-0.028153469542496715,-0.0273188993339881,0.021669492376520275,-0.02992516026041741,,-0.010659327679749838,
SFRP2,,,-0.00036596567300062777,-0.019362420909840628,0.14123218628217502,-0.017891428815545892,0.05360505843613756,-0.03598546889656852,-0.04428610131902671,-0.0953521203049396,-0.033255630864839826,-0.04398170938501112,0.07808029949801107,-0.07657031583368781,0.06598458738718123
CFC1,,,0.03939970956305833,,-0.011075345754871763,,-0.0840334354734337,,,,,,,-0.025000993362995685,
CD70,,,,,-0.02065939766845501,,,,,,,0.03574622355609131,,-0.008384690244994287,
HP,0.06257840110032672,,,0.015356717396439104,0.043596336302539986,0.010735778182226643,0.06359562039750223,-0.010145073109840495,-0.07129634142600498,0.04125354195890292,-0.05263960569730475,0.12567254609708942,,0.01020139906815537,
CXCL2,0.09006121127029931,-0.005487918861634108,0.01824227565439556,0.007310439864366035,0.009098348154118138,-0.018335346357230234,0.04032394128568035,0.030265722102140246,0.012455333203354702,,-0.0257838369920495,0.04980077670846681,0.07459589576673732,0.007639934887684647,-0.013960320568497822
NPPB,,,,,-0.00969802316274604,,,-0.023605762463411818,,,,-0.02579041818633019,,,
CCK,-0.08693873026305299,-0.05628796428989892,-0.05948171203799904,-0.010629956879083797,-0.022025943094966163,-0.020093794696272902,-0.27625143073343755,-0.08131556321931449,-0.028967498613696865,-0.043706350468333405,0.019462191051160167,-0.05862265288931768,-0.08160446177916603,0.015340851509334851,0.000589085303648452
SEMA6A,-0.0165413215833315,-0.017584231041234816,0.10346335186569941,-0.0545041873739146,0.0267027179969783,0.022892880356262555,0.13820808613225638,0.06677842374694751,0.013427882760151862,0.05061013338685977,0.004782944631146083,-0.08593115659055539,-0.03272829614911283,-0.007493684557198154,0.010541497997045339
IRAK4,-0.005313621615809687,0.047523652275763946,0.04340635391896843,0.021281764117757875,0.0005870497109539334,-0.03078526434378869,0.029034487025882166,0.014340768685721577,-0.02992783467023045,-0.048943196272144406,-0.002616191219115506,0.006303959945839107,0.0598597033928011,-0.03115271158943179,-0.024202816385371896
GSTP1,-0.07813024918764278,0.016077378256409227,0.049682182049924674,0.0067517580434070055,0.05459988985940119,0.08708306440315638,0.3212722347959034,0.03268286083468598,0.06118818579623142,-0.043852284307206925,0.06962809354213688,-0.027667230190134808,0.042243348235844254,0.08999595894568181,0.09745422061865036
VCAM1,0.012954054682179847,-0.011190779403763352,-0.038135122853994494,0.02912338134834444,0.035971342099005564,0.005398540632534273,0.11250866455094313,0.06350343189936705,0.02382011557347878,-0.053031012381243844,0.029459740579913178,-0.03888800234835722,-0.05152838872495562,0.09302928091840719,0.05212180047182377
NXPH3,-0.001248474154364177,0.0459120228547229,0.02773860934436933,0.0056447801368187155,0.06784092507091696,0.024606701948579078,-0.10461674803813353,-0.005179597816377663,0.0417893732366579,0.07005889220035615,-0.00022302445892027754,0.06781783461432103,0.007416833441185242,0.031235534730105423,0.0040488127421034505
MTMR4,0.0027048671095240982,0.0399929471352717,-0.08296212776943614,0.0516962175815117,0.015711799832431546,-0.03361133380136676,-0.09520613824413957,0.034405049624327944,0.052480842510142574,0.10294203516755768,0.05366356257978266,0.02273776780480248,-0.055609736722836055,0.028520701506273696,0.08837711717901549
LAMC2,,,0.01297674648627205,,0.03226742939007887,,,,,,-0.051405055813215916,-0.016749342562962646,,-0.02720825731653984,
IL10,0.05690780619857668,-0.022373389688445145,,-0.006818148541132924,0.055605824705102815,,0.09562940280339856,0.02681231375843624,0.2131736323972967,-0.0017453803720150333,-0.005462157223530283,0.03561683396562732,,-0.036901120184936416,
