,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
OMG,0.008535001728903209,0.0641362576795801,0.06184369048573574,0.0477210321779837,0.01729825469688046,-0.04644713869455215,-0.04008662293001375,0.023555355582291493,0.031156349306932497,-0.05577221722003973,-0.12355533974186582,-0.02128286113604051
CXCL3,-0.01604363207948417,-0.03735790316738883,,-0.01958217851286559,-0.046243975637902876,0.004945356830971991,-0.04883766075916019,-0.00930458358239976,0.06190614834892642,0.07886338021843949,0.14852621181494882,
CXCL10,0.024712435660835703,0.010320546631447372,-0.020705267751263034,-0.07675625504245816,0.0017410040876335044,0.08104781291081523,0.008409881934728266,-0.014786109332307002,0.09194138698457781,,0.03479490882242977,
RSPO3,,0.24142225702814465,-0.02681868448983394,-0.008178827711982884,0.05297672086874546,-0.02016390184337201,0.11502500173539025,-0.009723110515325617,,0.0632640112840109,-0.047228126880600046,0.09833194021388206
CORT,-0.01618113803051702,0.06031846559384098,0.03191034745809818,0.06413453075471601,-0.053293967831932555,-0.025246622302625123,0.03689848772990937,-0.025795110255367855,,0.061702607026676556,,0.11798076814263171
NCAN,0.05936263516685559,0.14386879126701205,-0.004284976721222134,-0.017547342605808,-0.07417708701284939,-0.01214049700308571,0.027429684975244638,-0.060306200244555276,0.04606046291849845,0.09060526588278212,-0.04461519415088379,0.0460111689134451
PRG4,,0.09650127639135146,,-0.021215505698010867,-0.02569114761481963,,,-0.011367923481875257,,,0.16970781714592792,
ZG16B,-0.0238961548399427,,,-0.005789992083510086,-0.01373432165371085,,,,,,0.06172379038460115,
TGM2,-0.005549167398843617,0.014262876723090604,-0.0501857701657331,0.07011874624682196,-0.0010102763046668955,0.0802069929781382,-0.02064849635860327,0.01575777295815853,0.03492660907081967,0.09010505592082688,0.1224818208475586,0.09609323378805516
VEGFC,-0.03068358304405069,-0.020433586067088737,-0.031053084556529734,-0.0009680862498311153,0.0426092518437784,0.009982355313543809,0.05991771005692368,-0.011601419037130009,0.057216839797520944,,-0.008616842158275694,
WNT6,-0.022099085634215275,0.04391545655070376,-0.015536931320188565,-0.02086267180373282,-0.030565242969626,,,-0.010125132699603847,,,0.20293805840414483,
NRG4,,0.057477282993183304,-0.01902007611731916,-0.026425258221672365,-0.026385855681457713,0.04208599502684359,-0.04367329422840876,0.08753454036533186,-0.0345065840056843,,-0.020528721491208112,
PMCH,,,,,0.008229690066314485,,,,,,0.04850208818248633,
COL9A1,0.01565879120884665,0.0057503210284479194,-0.012593791389221516,0.0074220707789796414,0.004555548794843602,0.011486652612929919,-0.0016149047628745317,-0.015422136711708574,-0.07483830672746032,,0.05228970402996323,0.015851191002746984
GDF11,0.01867369600954751,-0.035649552966964954,-0.023121567255213565,-0.009600374722286281,0.03769913704190279,0.04345926689683561,-0.010989140828059327,-0.03831292844741471,0.03225773798901394,-0.012146315522036528,0.062194487564139936,0.02123021031655671
IL24,,,,,,,,,,,-0.022950427704182045,
SORBS1,0.015566032481024493,-0.019722601775148937,-0.016889333938469146,-0.004605569976133717,0.04558976757487934,0.030682716175416267,0.06897434741208659,0.008293740675214163,0.07658986535979613,0.06601623755350068,-0.1129476742551969,-0.004776669334524104
DLL1,0.06718125719272844,0.0024769035739046477,-0.043291907023327914,-0.033733141596052445,-0.01599889405830627,0.03800338192945805,-0.002504493054055916,-0.0545066706083296,-0.011435082747045975,-0.03098105901830298,0.027391784556510323,0.06592175045302269
TLN1,0.08490862172382745,-0.08202307593790367,-0.01015185066189127,-0.07004765755065159,-0.046917809972001734,0.0179167332492339,-0.07022441532343762,-0.04099433025258027,0.01869423297170112,-0.05230389077964829,0.1311102854599789,-0.04708349799350821
COL2A1,,-0.011855986663655277,-0.016832331471679597,-0.019582185176897964,,,,-0.009446062595211156,,,-0.018495276195041727,
SHH,,-0.030055728345852264,-0.01837255762938751,0.15515188289431497,-0.01973235115586981,0.056615956709995696,,0.06470604606784898,0.018650253080522473,,0.05284812440078245,
PON2,0.04880211165390783,-0.05822250766137087,0.028104425156840966,-0.11096231475747882,-0.028997568824882615,0.014695325382758338,-0.003574832803568443,-0.031952228480154214,-0.01804882870775899,0.03519996570291328,-0.047811316978774866,-0.0043468619697373916
ICAM5,0.01877274278482769,0.14144983319764975,-0.01928089965768646,0.10757683999631892,0.013193722663805854,0.02086010876759356,0.08060554836533537,-0.017606302427134058,,-0.01681174302059782,0.0001656875591322832,-0.02659110522127978
HPX,,0.09887789412049335,-0.015536932368264237,-0.02851574134266324,-0.026952755021402326,-0.013818736096233847,,-0.022914974230707593,0.06331059939209148,,0.06217574676720234,
SFRP2,,,-0.03672926003442838,0.008981495586726333,-0.02246335879631599,-0.0033755907437585607,-0.05389971431454404,-0.017685619557024867,0.029433000632968397,0.12682674245830416,-0.030292329324617878,0.03931169833839702
CFC1,,,0.04730796188667246,,0.04746837692390284,,0.025705859380464515,,,,-0.018164688478691102,
CD70,,,,,-0.023616332838805335,,,,,,-0.036063155694614324,
HP,,-0.018807860992573536,,-0.04668708592417576,-0.03170890424821696,0.006431394212045496,-0.03968413086003557,0.01599078889101257,0.055373231959363445,,-0.05975184721562773,
CXCL2,-0.05001478554634508,-0.046815755240963874,0.07122536420443819,0.01288723202798037,-0.03982314875421245,0.026662130867296234,-0.07361469181726148,-0.01784335275218003,-0.002819683749349502,-0.00628357144530774,0.17126367687180227,-0.02276959739067179
NPPB,,,,,-0.015135251565110447,,,-0.011601419880934487,,,,
CCK,0.0013055473963628445,0.13319886416461324,0.02370384751676003,0.043815934485861824,0.1200410239773285,0.0047652350270613,0.05641345285886033,0.11030876742934491,-0.0264401954229157,0.032309343508642785,-0.11825699086565587,0.08324492314999529
SEMA6A,0.006705757489356076,0.06168022982685386,0.002495618838925359,-0.01986970551919393,-0.05753402378773956,0.004079971079813985,0.011036775861492676,-0.06560464382109026,-0.045849193991791104,-0.006438959272123265,-0.007033760413489253,-0.1186357538424541
IRAK4,0.015732148689440135,-0.015781152937083008,-0.006165858197641708,0.042996403712112774,-0.008806758187637265,-0.04629166038573887,0.05898264870265943,0.01190141560334724,-0.051205804148417806,0.009516975070603772,-0.08758548613789313,0.014001326215071963
GSTP1,-0.006725778803527341,-0.05545420829323631,-0.016129385703692024,-0.034747446053729106,0.002833817104482371,0.033622663858862194,-0.031120560625086446,-0.06786688948486005,0.042458814420276436,0.06753337538613234,-0.008482722791185185,0.052662626800535184
VCAM1,0.002664160585926115,-0.04042675583873107,0.06377965623882013,-0.052241657412755736,0.019655276844500493,0.011276730618429672,-0.013366207468198894,0.015154970808983629,0.029778001036016088,0.029855511326270224,0.09189575372133994,-0.049031056803233865
NXPH3,-0.007117083493129319,0.030061101831053826,0.000351035589975805,-0.0189130232932225,-0.012884422488739817,-0.040170022994577934,0.02073315451440801,0.010427239899330896,0.017418047302062107,0.14206721779361525,-0.038967318740271775,0.019928854575408512
MTMR4,-0.05310921682197451,0.007809547947159563,-0.0005484970001224919,0.07868648617214385,-0.0453917231876364,-0.009929666249787724,0.062346103491204966,0.1069564173206914,0.03945784180486816,0.09297198259404985,-0.07964118025844492,0.010440986654130954
LAMC2,,,0.014515991507649924,,-0.019053593168464875,,,,0.011384991340881168,,-0.019768395240427932,
IL10,-0.020950737937963086,-0.036751829431774574,,-0.025696199180417007,-0.02029485551229888,,-0.04902248856960315,-0.010384920174898594,0.08077147186860942,,0.20385915914203273,
SEMA4D,0.013984939854603643,0.03852281885747896,-0.0055559994972988564,0.028745645081478966,0.08018954820969909,0.04278984973484142,-0.03419410653591807,0.01729660245079689,-0.037847867231694796,-0.02025217195968777,-0.028973464152527623,-0.03952283960951223
TRH,,0.04974927210230401,-0.016530521867953663,-0.040568722656335536,-0.026637003802289984,,0.04744355091723117,-0.004791983282988186,-0.01893941634721991,0.034263811057527745,-0.03572201683396358,
SEMA6D,-0.03586119227016058,0.059017371422087135,-0.004068935977030522,-0.04741042303041259,-0.026226887888099057,-0.03305529872243269,-0.02485200266515474,-0.050683182914131826,0.09876690534064865,0.018662508669477253,-0.1032102972936454,0.07162944640770126
CEL,,0.04027349827391471,,,,,,,0.030932016786135292,,-0.02111983332318486,
PDCD1LG2,-0.0092834254998053,-0.02594098516062694,0.009843527214365174,-0.04690446651704627,-0.022253966056223852,-0.03550896395764347,-0.010703297620587941,-0.017764639476457983,-0.032249839103699655,,0.04735017997291171,
SPINT1,-0.024833650824977536,0.09906088552231651,-0.019336385618386895,-0.048835462578759335,-0.024152001797323578,0.0293144822240411,-0.05389539937213939,-0.01524282713543643,0.03740895124848614,,0.020366906721492214,
CTHRC1,-0.022912237512073958,0.06456200704712989,-0.00884595551423512,-0.07697672802673752,-0.010192688101520405,-0.027886531603379804,-0.03983880730600798,0.023948508894204582,-0.04913116605704505,,0.17680318023488575,0.010262257455748372
PODXL,-0.008049868377880572,-0.04240870618268448,0.023428951822651176,-0.06321687110901587,-0.08485828765587541,0.0784120289734768,0.063035943756325,0.03217777512372243,0.11950064387058064,0.04069239175617914,0.04114492364441213,0.203396888076441
JAM3,0.02525833032807412,-0.00918960444260915,-0.010826665359216843,-0.03367833162494003,-0.03656353117215059,-0.030768106874384554,-0.008360931310195859,0.0035250818862278027,0.047732392052478985,-0.04458740363862739,0.06018030013333207,-0.008101547303604469
TGFB2,0.01893221389921458,0.02670212449085943,0.05193442568342317,-0.08077282424573734,-0.002721118677346252,-0.028277147686324212,-0.02204567833759677,-0.07038750868337859,-0.0007818771796458091,0.05565351634591397,-0.05636205128982367,-0.004937715791770706
COL18A1,0.050374457759923844,0.014758104306727615,-0.02580679208481416,-0.041722333853187826,-0.030565694172073405,0.06333893909635809,-0.033253756978800376,-0.021986989596262413,0.038299822309031006,0.09636027823625273,0.15108460746588298,-0.011454814190169022
NODAL,0.0090477593737144,-0.028100366188529728,0.009523126500811527,0.003755803111601667,,,,-0.01594932643259766,-0.008560272861018495,,-0.041180761486543115,
INHBB,0.00011308682494343258,-0.005211166282994016,-0.013631875781880154,-0.053713333958995226,0.03414766581196191,0.005391854776427525,0.03981032113365616,-0.022297881924972913,0.02689120411117928,0.16966202924389867,-0.03993409650785301,-0.06784968137644666
LCN1,,,,-0.017184503359448267,,,,,,,-0.013865842661997174,
ARF4,0.06038760587600179,-0.05396295907715216,0.0199265753007509,0.03774526638800214,-0.012407322481221648,-0.007387475950446725,0.054422810496049814,-0.06976053332502134,0.031480638439410076,0.0303976803388903,0.01540610190180138,-0.009134866494473598
CXCL14,-0.012933582275747897,0.1508017964058417,0.043226687843221,0.03924727915273532,-0.04553067342219018,0.08040162473243712,0.0714025472617225,0.03669189089770791,-0.030690351819020883,0.09282407452171176,-0.15667322285833954,-0.017361332550575186
LIF,0.0700915243544524,-0.046935629613224346,-0.01886010971763129,-0.024877367834791775,-0.015463395152753094,-0.01638242711747305,-0.04848464678369391,-0.019213342703125854,-0.03020256465784226,0.06583427136905554,0.062990508055856,
IL17B,,,,-0.028380462592227377,,,,,,,-0.015677241377984215,
MMP1,,-0.011667187210382896,,,,,,,,,0.04112008609888736,
MATN1,,,-0.018207375969632518,-0.018016783484256664,-0.015325338456431317,,,-0.009446061419693865,-0.03374781415840902,,-0.014286827491535398,
ADAM28,0.08447748488622694,0.046390489172044254,-0.011917349827992566,-0.007153432767950407,0.027506673049347168,0.08039790817241302,0.019820947620725508,0.020748492206715277,-0.009352615934946936,-0.04896007459522477,0.02102321666244494,-0.005282435529905628
TCN2,0.010153673958141846,0.0521414958867603,0.06424756819751619,-0.026566119857179923,0.025355317743441984,0.08441545695359054,-0.0145898635873517,0.005357604401937558,0.01977898104768085,-0.00927640529721126,0.1765000711369945,0.06244232339937444
THPO,,,0.019839354225730355,-0.013643114009210209,-0.031462255334544345,-0.01704747113498693,0.020132388925657795,-0.009446062504786733,,,-0.021410109960145612,
CUBN,-0.037222918815565206,0.07432440910579839,-0.0083434648277673,0.0028222561389614773,-0.028058319358175265,0.004098042083963913,0.03673382072451043,-0.01349324002140937,0.028656127705871854,-0.04226477993169835,-0.012212252517518438,
TIMP3,0.009647317911827725,0.11921425554726624,0.03803221862782854,0.008961659559126112,0.014134147435196988,0.06060416671527408,0.11050273115709235,0.02038864766652671,0.08791856380079824,0.017096455937462923,0.13639351034477556,0.06913365929759965
PIGF,0.05924342747767522,-0.00887377080224767,0.003299478878295122,-0.09271476605147017,-0.037559881095020085,-0.01835448127980007,0.016447707333146027,0.06567328962699671,0.030472827619546613,0.020821309492222398,-0.04546124301043451,0.01807540232908045
