,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
DCN,-0.010136448889263508,0.022974921256596583,0.04114069544610201,0.05700620182556387,0.06591953575121895
RARRES2,-0.034952739480815675,0.05464679072289539,-0.047995775860791894,-0.014461851874391876,-0.037334461580450645
SEMA4A,0.0377002182144381,-0.007192418284279877,0.05197092266227806,0.01245431328675158,0.037468125804873985
GDF11,0.035497526598172596,-0.022085840590103895,0.009072195029945562,0.05979495088503926,-0.0051024659127441845
GPC3,-0.000705773046816935,0.024821049890721078,0.03911628044816887,0.034170243651776004,0.09247446733235522
OSTN,0.08419720576859183,,,,-0.005100272234038103
GRN,-0.023670476021535027,0.12221770941740889,0.007938026302565793,0.09425836142973738,0.04261057925215396
CALM1,0.02651033913752821,-0.003681209186051984,-0.0026361665544426412,-0.06069888188117789,-0.11753023040245401
ANGPTL4,0.003229320296851539,0.043978483678610195,-0.06897899144805783,0.03817643919239507,0.0037451529520003673
BMP8B,0.040175254829528106,0.056777560452097,-0.007688556458502744,0.0344552003277948,-0.024918519126400304
TNFSF4,-0.023408154463673374,-0.043683243173379564,0.0771884499828588,0.06455265737988435,0.10784492256811792
RBP4,0.041443149016808345,-0.05282440966253747,0.04148298006013885,0.018781013920665945,-0.05922105293875147
DKK3,0.04184476678650752,-0.012832933172474895,0.02695323867411232,0.026848940145949237,-0.10947821987276227
COL11A1,0.1351932628166605,0.011664233419722036,-0.04502640671792977,0.03074127291897055,0.08098553506624141
COL5A1,-0.025496108983119103,0.024596281370327513,-0.05274203327548987,0.07717762043816309,0.009655135707036253
KISS1,,-0.024009584836821373,-0.023107003144047396,,
MEGF10,0.02157909967976415,0.012811392760192995,0.004651322572685909,-0.04173332220066745,-0.022818461370313382
CEACAM1,0.03207161775976668,-0.02033424024437857,-0.02256676878292667,0.04791249611697738,
EFEMP2,-0.01702616244043565,0.026499711687580058,-0.054251130502315184,0.08093115704013504,-0.006784067711965407
IGF1,0.03473670725152983,-0.01154594852175335,0.1337600271952775,0.08468771470728227,0.09452229861149591
COL6A3,-0.005244578918942627,0.00936574996832264,-0.015482992502006297,0.10498352669009516,0.10492751999753952
RLN2,-0.01696518113566782,0.15060234804455624,,-0.028537471827309337,0.05844991384073799
WIF1,0.05578577489800178,,,,0.021585338646836493
IL13,-0.014562992875832854,,,,
PLAU,0.043214737590126846,0.06709737964008812,-0.07262855238541098,0.01510901097863373,-0.014454763028218272
CXCL12,0.015239834868896263,-0.05184245086852454,0.0017467303467957776,0.07784623938842009,0.08337104734200712
MMP9,0.004815449874976692,-0.0031895998086540747,0.011544174766810734,0.012754313492623005,0.002533448448603589
TNFSF14,-0.022428067935823744,0.03831252838846609,0.08992889226685974,0.025448877786154227,0.01716140290846445
HBEGF,-0.01618904314978242,0.005671967311845139,-0.01579455475857882,-0.038069236877311834,0.1111776302595076
NUCB2,-0.009548909713983337,-0.020573061433109954,-0.030837723950679942,0.043362896287899085,-0.023866134516729563
VCAN,-0.04111860467127893,0.002380907481421083,0.08331173874335497,0.020369825285754397,0.0014627349677335999
VEGFC,-0.024003235569936783,-0.012201803613386427,0.04818734490953556,0.0037031999151696145,-0.020650584041046208
LMAN1,-0.05499392223725306,-0.024910877329739182,-0.06404213425739506,0.03048112688729073,-0.05308511114497238
IRAK4,-0.011541742368643075,0.046200420043482286,0.06046116288896698,0.0024030535730413254,-0.0256586292225039
MICB,0.036270643834290406,0.06453303672564638,-0.00816934708796532,0.00645687977154712,0.09392009648778794
COL1A2,-0.01785821327431914,-0.016707363904841403,-0.03319930509881054,0.06960287977898982,0.04441010686875173
ICOSLG,-0.0301816089027204,-0.03653576286954149,0.002299413627217302,0.09946668891909007,-0.04442359086237506
GNAS,0.03874940529400182,-0.025094488487971335,-0.005230694278603593,-0.015146214124607284,-0.024901296730968275
C4B,,,,-0.009902900423213944,
COL2A1,-0.01680420996694218,0.0252931150818901,-0.04229638822930973,0.14292978101851836,0.0019650296790673966
GSTM2,-0.009702249767447275,0.012201025964884718,0.028661369704630214,0.008278040845101956,0.06115630858518102
NLGN1,-0.0097414096525333,-0.04330500331324848,0.039185245028225305,-0.05350841953922663,-0.10742122837323832
SCGB3A2,,-0.01956431051419256,-0.03504319810439072,0.03923396395745974,0.07938690571695822
LEFTY2,0.009792552323183252,-0.018354194426013333,-0.008386962260836447,0.04723083576600635,-0.030252758526612435
ACE,0.02703087813732957,-0.01293205991030076,0.04727860105762896,0.04620161915415338,0.06482570527022813
RPH3A,0.0054335067546787425,0.04229201647381687,0.02231454503586192,0.031995941743938425,-0.0345323973358499
NCAM1,0.03578899104517694,-0.042298363863366197,-0.02451154137847985,-0.06698013623284747,-0.11318589680915132
EFNB2,0.0631859600389527,-0.017505990832267133,-0.022200876662416068,0.01452218779484054,0.0441650648715325
ICAM5,-0.02095423501096312,0.024746520375792752,-0.0008905021967685606,0.010598510587465814,-0.009396466172538599
CCL5,0.026376843890256997,0.05393048300368001,-0.009381063590578491,0.0978680217157657,0.05376525010928615
PSPN,0.0415649602090581,-0.03754444494758962,0.016931220422803338,-0.031755645498634306,0.006123945333864719
PENK,0.023804496875627534,,,0.04495767136541777,-0.02376108752921499
EGF,-0.039527278655631104,0.06942923668430313,-0.022566765192454385,0.01167622206985998,0.09475284262343035
SERPINC1,,,-0.022566766987690313,,
UTS2B,,,,0.08043714877525411,
F10,-0.02114805806021088,,0.0474794474770624,-0.019433313545898407,-0.01288297245808355
FN1,0.004623864220416067,0.0013190027146233604,-0.03767839275838884,0.02487123673314621,-0.0263513568613476
FGF2,-0.024774389810072184,0.017965331404269917,-0.03902180855699486,-0.021887476852473272,0.023591405689913053
GDF9,0.042168101301259205,0.023665323250346752,-0.02936212153417098,0.10123584176466095,-0.054305089242293145
CSF1,0.001639599474532634,0.03518027248003669,-0.042119011806049066,0.006798490804405972,0.07942234753062878
GZMB,,-0.024494445931281323,-0.028644728564410856,0.02483088070778603,0.04587423170715507
WNT11,-0.014188929678998657,-0.016639990787750126,0.03894692119253183,0.0274970041801859,0.043455837513740846
GDNF,,0.02862738918359706,-0.039876079430581725,,
FASLG,,,,-0.0038450393894222247,
SHBG,0.0319295579855981,-0.009116510214004494,0.006139233904786723,0.05173902127910536,0.010179849919605929
EFNA5,-0.005571937293566011,-0.017841244141220253,-0.015555407384157095,0.06357850661433942,0.06122598891814187
THBS1,-0.04230082810172749,-0.056430998707335804,-0.008861890077835537,0.06332330489126074,0.04045099189711495
PODXL,-0.01350168681926822,0.07086078573929819,0.01765180389741701,0.04242615325062923,0.020774501085644517
LCN2,,-0.034145026054804364,0.03364135645559547,,
C5,0.0027864242749438507,0.036181598941588115,0.03334122635219785,0.04401045429074197,0.0776114778299054
DLK1,,,,,0.0038793995325694516
CXCL5,-0.015806649914753966,0.019756622307408836,-0.023460692984335504,0.042902327334976606,-0.035104990836854706
BCAN,-0.024214193667265606,-0.04294977310277003,0.12004936104431857,-0.05867387206684917,0.035519512202991446
RELN,0.002569445920003809,,,,0.04150214228949136
COL4A3,,,0.07148617949920295,-0.021220057232825797,0.08504716923375052
GNB3,0.009215957691639817,-0.004962121603505437,0.0008671923747547503,0.04995282803852239,-0.023474054457603203
PYY,,-0.02284326014030694,-0.027754353438803444,0.004040627552580559,0.006000219276894219
MSTN,-0.027535474046412146,-0.02215247869892885,-0.045845420082202305,-0.031210636371639948,0.004174355314029083
COL18A1,0.04732175349673232,-0.024001307550400895,-0.014325872390133552,0.08296947952329488,0.05001021818366992
FABP5,-0.0018517984862438444,0.05322421828484732,-0.0213490308208671,-0.0009695547301161272,0.002958738904506308
TGFB3,-0.040603815539765,0.028766304402070963,0.05783028829422831,0.03547323978842925,0.01167216430204451
BSG,0.052723551627021345,0.07957180797026212,-0.023062874514255694,0.07433127141375125,0.05312734046936208
BMP8A,,,,0.09139687310480962,
S100A10,-0.017459623062445778,0.05566150338578844,-0.08796277295849333,-0.08623027961842204,-0.06854288620292008
PLAT,-0.008792915776595144,0.022878583989671682,0.03875829959119601,0.030196489126365852,0.015657659653969744
SFTPD,,0.057023577743469646,-0.024803250776705133,0.0014314076930520708,-0.06073055084839293
EPO,,-0.017286244859568076,0.08203597063334368,0.01270215199596985,
FGF7,0.019590266898859416,0.1004893976049767,-0.04974024071755963,0.03218916481456976,0.03168125413342132
CGN,0.0038917915601577387,-0.01280287158201332,0.002817934113882307,0.023858100661330976,-0.002162483943181775
FGF13,0.016743671832497944,0.01769126592616429,0.07353043084986759,0.03657992724729893,0.009825558538030516
CXCL13,,-0.01745144958394401,-0.008523928113670356,,0.055430332169700856
ACTR2,0.017638018900839023,0.01082007805428951,-0.04482084467409241,0.04709569102330165,-0.08832202990538729
SLIT2,0.07856570186978902,0.07037358588163127,0.026405799805808528,0.08349514110806797,0.048715175500224334
LAMA5,-0.008183115995221332,0.04689677286473807,-0.0680755985964881,0.012200328036584713,0.070499743632926
TIMP1,-0.02650706103957668,0.0284191920908741,-0.0756167376891765,0.07025939781376503,0.07851265792716271
PLTP,-0.020896966759841904,0.06377641470423567,-0.06551881383712427,0.041393126787913896,0.07481287731440485
TNFSF15,,-0.02107852240429822,,0.10329575161807188,-0.002676043758617773
PRND,-0.015976917769346934,,,0.013268524880294527,
NPW,,0.006434546646246463,0.0009200818367142952,0.09047665862230113,-0.021837306848546754
SHANK1,-0.01237440296778731,-0.030983017698225833,0.0075810667936562865,-0.041194169942933345,-0.020328624446432308
PTHLH,0.0030873669207429704,0.008834380409273517,-0.009407353409492128,0.10726030525702497,0.03404878095839618
SYK,-0.054013742775390845,-0.028411530382873324,0.05983559770593935,0.06204623656799406,0.05693392932848131
FARP2,-0.0057119415275941636,-0.00199084612670733,0.0925853373295237,0.04743010603446367,-0.0311587037651391
P4HB,-0.022236776401556337,0.046425134037984726,-0.11478372986716465,0.047648508368213056,0.06058710475467163
TAC3,0.025377685194526683,-0.026263735626147613,0.049667597836739935,-0.0094824078935112,-0.007662581157496812
C1QA,-0.06716141252741639,0.023958265166407203,-0.019623235433067016,0.07802299611955706,0.13158073319508076
EDN3,-0.0230448236409973,0.040107013118898756,0.00019853011314811367,-0.04198426767230487,0.10136057341502518
AANAT,0.19481965990742825,0.11858887909865268,-0.0005942960706999659,-0.024090948364719603,0.0018709591026737497
GDF15,-0.0007012799862332826,-0.05533419785623959,-0.026232057783948135,0.1260282894978523,0.12254854127990383
LRPAP1,0.06321553266935774,0.031555446892091374,0.06870776271545166,-0.006856381680126045,-0.05052634841195029
LAMA3,0.018721352246992864,,-8.737097975339262e-05,-0.00386474699283423,-0.013517075218848191
VCL,0.003682464031443105,0.03634575280363218,0.041880818404548055,0.01044399917912194,-0.008360267394535941
COL5A2,0.02977518212203213,-0.002293426571181379,-0.011751602234551923,0.08330232594904104,0.028881816854790094
DKK1,0.04002611868329347,0.026736953210227912,-0.039778304533907675,0.12313917383787702,0.04127587605215382
