,ZH916bulk
BMP1,-0.06293487980770021
NDP,0.0016449509737357598
TNFSF18,-0.03174719595676269
RTN4,0.13524741708740268
HEBP1,-0.02900379402581231
WNT7B,-0.024462773494654907
PTMA,-0.04864594891243212
PDAP1,-0.15554225440728958
QDPR,0.09499917481598767
POMC,-0.052960036428018095
TNFSF13,-0.0046478872592823255
WNT5A,-0.08535628101479263
CXCL8,-0.032844683793760585
GRN,-0.032457964464562034
MIA,-0.0632654945884367
COL4A4,-0.03859967966430775
TAC1,0.1471604780105181
RARRES2,-0.10436735557136367
FGF7,-0.038627123505223925
HBEGF,-0.04608979776782812
CSF3,-0.0406024465903202
PI3,-0.1143578492957523
PCSK1N,0.1807485417381484
SFRP1,0.028829717033615053
CXCL13,-0.032934099577352445
MICA,-0.01656003978001119
TG,-0.022123436581850706
ADA,-0.020921594589851447
LAMC3,0.029707264156917733
CCL7,-0.06875317115681633
NGF,-0.04601503385613522
TNFSF15,-0.04493659048630284
HMGB1,-0.07362028839963569
ITGB3BP,-0.06374011809538295
AANAT,0.11729727618102011
RELN,0.12685758456396962
IL15,-0.07468905587211988
BSG,-0.12008636839412871
ADAMTS3,-0.04799166251236349
CD34,0.01818419061581686
PLAT,-0.07418545821067099
CKLF,-0.045437294318584856
CD24,-0.0006233053434813196
HSP90AA1,0.11725386364652826
BMP4,-0.0057778517678656605
SCGB3A1,-0.005828475898511366
IGFBP4,0.011215203173210765
RSPO4,0.0017751263949741581
LEFTY2,-0.05792658965914355
PF4,-0.02448888829439027
ANGPTL2,-0.10919347644827763
LRIG2,0.02758701500671091
ICOSLG,-0.05204452811678033
WIF1,0.09079078790777755
NPPC,0.019445488109944217
LYZ,-0.10783065039328299
EREG,-0.028193964838546696
SPTAN1,0.13381052603555743
LIPC,-0.03818895541557818
COL8A1,-0.07574568065746007
GSTM2,-0.03868944064948081
SPX,0.08198481812295351
MFGE8,-0.0041076192122104895
TGFA,0.0691775862110864
SLIT2,-0.06518008194165632
PLTP,-0.028933194847149343
APOD,0.17239290392412465
B2M,-0.07466899208720376
OMG,0.13827555393040408
CXCL3,-0.06152529079609617
CXCL10,-0.04719293268726981
RSPO3,0.0975513518411379
NCAN,0.10123982838428448
PRG4,-0.03408519620665645
ZG16B,-0.02089153329088682
TGM2,0.14835492470300113
VEGFC,-0.06469355012557332
WNT6,-0.021587221801757872
NRG4,0.062247624228845194
PMCH,0.07844021998643365
COL9A1,-0.06433787236500632
GDF11,0.050438031150689885
IL24,-0.036293527325431264
SORBS1,0.08036045707989954
DLL1,0.019823886323697446
TLN1,-0.025683342605493237
COL2A1,-0.029248204897455055
SHH,-0.05915277077448916
PON2,-0.0489573750720641
ICAM5,0.019855976707931405
HPX,0.0056177789115610735
SFRP2,-0.03832697850838077
CFC1,0.3141193774446376
CD70,-0.057029835936576734
HP,-0.018663428694615403
CXCL2,0.02495196274282395
CCK,0.15609178426712628
SEMA6A,-0.09571279690681658
IRAK4,-0.10344017949802875
GSTP1,-0.09310629687632656
VCAM1,-0.05697646473119698
NXPH3,-0.007275057653503091
MTMR4,0.07799590976008292
LAMC2,-0.03126149987643409
IL10,-0.05438180018691342
SEMA4D,-0.0028895614032674495
TRH,-0.10364795477134389
SEMA6D,-0.13785770721039864
CEL,-0.03339864762885831
PDCD1LG2,-0.11270600311604018
SPINT1,-0.054975755601470354
CTHRC1,-0.03939921629577489
PODXL,-0.023008248776720294
JAM3,-0.07286038479672033
TGFB2,0.009789387300985313
COL18A1,0.07105668086491548
NODAL,-0.028682432355470498
INHBB,-0.05402449978249473
LCN1,-0.021927274995908866
ARF4,-0.09740046167006187
CXCL14,-0.0796343001075267
LIF,-0.08161015038032769
IL17B,0.01635553902245033
MMP1,-0.055482145214857524
MATN1,-0.02259301528673811
ADAM28,0.04839486672618803
TCN2,0.08311204046028345
THPO,-0.033857687573179245
CUBN,-0.048329297960221354
TIMP3,0.0948454754596961
PIGF,-0.006526748578078449
CRH,-0.049482269509975994
BDNF,-0.15678746566007604
CCL5,-0.0032104820588245955
GAD1,0.12491198810842499
COL14A1,0.016627722053207682
HLA-A,-0.06495062512567469
FGF18,-0.031016131494927945
ADM,-0.10386413551482426
GNAI2,-0.05603267116466101
HDC,-0.022593005054575312
COL11A1,-0.14902085321949293
NUCB2,-0.0043377207170619235
FGF16,-0.022262469408984218
CXCL1,0.05764466867860552
