,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,-0.019830443678212004,-0.0183790666426232,0.026004699681888545,,-0.015513199125871216,-0.011196287527401894,0.03154466029475762,,0.011181358860988033,-0.027979063239306306,,,
TNFSF13,,-0.01137900561401681,,-0.016587441504082746,,,,-0.02935195373824136,-0.023811366394475054,0.04305189319418267,-0.01664934657350659,0.12648458421193376,-0.013675677699801044
WNT5A,0.019824925754049823,-0.0021521633903607844,-0.020806416360440977,0.05835073227753004,-0.008134089822834839,0.033947643985447404,0.027592825693233517,0.055483068395166785,0.026770867563988603,0.061358705024003944,-0.0030124837162998895,-0.012535717715834496,-0.0049306133794610445
CXCL8,0.0687488733817053,-0.020038362552299037,0.039152553076571395,-0.02359455969210829,0.014322595947001046,0.09858762386447557,0.0002914009131442315,0.02603353403205225,-0.05063814360994622,0.05645867751273142,-0.04025218033071868,-0.039059044513638626,0.00712641130847494
GRN,0.010458401975819459,0.0023323091562834864,-0.016744700589316222,-0.018899374969041788,-0.04537481182645779,-0.014296602509371821,-0.0328776959627003,-0.05649237722203694,-0.04943259889330369,0.004441711614899515,-0.034988583394258206,-0.03265059642069042,-0.08995850687964167
MIA,-0.017635809808484525,0.018681321940753743,-0.001847599307916835,-0.029993293313464252,0.0007104936897326067,0.009782478295392796,-0.03159161943757241,0.011663318452160738,0.012935808896450808,0.09277771733897024,-0.07811151456789406,-0.011115660988248947,-0.005922986042627268
COL4A4,0.01691217509561404,0.03604080959525451,0.018308978186468823,0.07687837149526382,-0.015201826028453276,-0.021391131510420273,-0.038793646349644086,-0.040418048246945996,0.0416896202150934,0.057688860844413554,-0.004546475702625877,-0.038522279603163796,-0.002798283410804703
TAC1,-0.032786717711088466,0.034798690846871545,-0.048330840913775965,0.010040170551939568,-0.03265333671494966,0.06294491365447397,,,,,0.0032722131100165848,-0.02452132216424225,0.016027482476865994
RARRES2,0.01454360412433805,0.0011023825516677643,0.047380170085236185,0.06555869558597721,-0.05724601481123227,-0.04113142618361479,0.05294675349599486,-0.01890179828512728,-0.006096090981646303,-0.07743592256191172,-0.04410322527212328,0.04518745318682497,0.015310272899564095
FGF7,0.09472967603729873,0.00964261469619219,-0.02136645040117471,0.07667932770755301,-0.019124768632751286,0.05576287906250571,0.036198215664484626,0.00946406944027546,0.09236468565820304,-0.05185275096648618,-0.03624416894927172,0.049806689739584804,0.09956819807282231
EFNA2,,,,,,,,,-0.014422956708727853,,,,
HBEGF,0.08857339576555863,-0.04104184536814526,0.06185496933064916,0.04586776670378255,-0.029769923783050854,-0.028753139899607875,0.05627612250835496,0.008710125390676773,-0.019949457916611117,-0.024774716181296334,0.012122048161532933,0.011978488332760117,0.005788624824529787
CSF3,,-0.019662543610563632,0.1034281493752781,,,,,0.08270902749824177,-0.013017719781584886,,-0.02125604383401487,0.06769218298979435,0.02494121704067577
PI3,,0.04216991442988156,0.026392094033531332,,,,,-0.01024331916033172,-0.03277925434132744,0.06486350113608888,-0.03375337083602985,-0.02258848148342486,0.0027047588977864444
PCSK1N,-0.04714949696742862,-0.0024455047519243316,-0.03663027995875183,-0.0240227734265584,0.0067049712856948294,-0.015344130097796801,0.044766800535342606,-0.06837857349701866,0.040156903558379184,-0.007813180959056035,-0.010314168757523324,0.03831890584452341,-0.014438177805687171
NTS,,,-0.05092840338965902,-0.0004984591843557394,-0.017366319138439,-0.03454867243843938,,-0.03568546778792762,0.0776889427588174,,0.0634742931534256,-0.014908597891553181,
SFRP1,-0.03704947028567593,-0.014393946627559915,-0.01971952960464138,0.07174093003625892,0.011231778668402548,-0.015263944167396622,0.047493659220832464,-0.02290357389044031,0.04621007744209273,-0.03623004363480706,0.029350564159109114,0.07533624039490984,-0.04408710520966567
CXCL13,-0.023503368901725892,,-0.01954230566809642,,,,,-0.03435938871764859,-0.0030583041907802327,,-0.03467303078819964,,-0.028663986508322758
MICA,0.03355787423013585,-0.0021390892962243717,-0.04640457424815775,0.0601648718739368,0.0435558751066465,0.02606149392497448,0.05907190658483155,-0.01008548896060941,0.04804008769048178,0.053472466548255715,0.015867739176595265,0.07519167241714486,0.00419712768370182
TG,-0.018826656236864997,-0.01553334890518285,-0.04182436555196025,-0.022238622242684553,-0.014669358795969116,0.03961684191567128,0.09330258210606349,0.021132570944093744,-0.02164139035604996,,-0.0174940507081097,0.05345111798094868,7.936810270472349e-05
ADA,0.00521838302356072,0.01639972074220488,0.041384417788532905,0.033328922049252585,-0.008512447684660947,-0.017940323151506832,0.03306944059179568,0.022361952137533597,-0.009642386235212226,0.007601070199951508,-0.057227945982282494,-0.03914619703135178,-0.01202286883142176
LAMC3,-0.014000584593402534,-0.07084997367107214,0.0339959414633268,0.034539495950410296,0.11488944013844347,0.0407001150459726,0.007420056848657129,-0.0012237014273802458,-0.04487494032894574,0.04203558903292657,-0.06494057035244531,-0.044213542903674304,-0.04566168124277369
CCL7,,-0.011230586440360438,-0.02590948927653364,,,,,-0.02292613682575105,,,,-0.020579534662765613,-0.005625345394259186
NGF,,-0.025732141961319403,-0.02765568310868463,0.03220893178682965,,,-0.024108367894537953,0.04131449176463442,-0.014229087905589573,,0.005066281856490383,0.005759368402999908,-0.0021521434279179706
TNFSF15,,-0.012505807282287947,0.057029843192734624,-0.025767687499996073,,,-0.001261896343362783,-0.022350409021975045,,,-0.013199638299676601,0.026483963553148374,-0.03911027901048681
HMGB1,0.0052923276197222,0.013438919643919864,-0.006565829953744152,0.04455610490916858,-0.024429903086903574,-0.006848814857657177,-0.10134144605235648,-0.025063306207367925,0.006116324298999912,-0.04304514250340645,0.03473477224576862,-0.0524554976832812,0.032581762543161225
ITGB3BP,0.022261088643557244,-0.03108005021603203,-0.0068480807255838555,0.08433061322098802,-0.05146982838732764,0.05192453858678524,0.09840051130188998,0.03780878252772287,0.006246038277225849,0.04524217587839006,-0.001956698125919369,-0.012303126483070803,-0.036697883158173
AANAT,,-0.01137900682847642,-0.017285298714212468,,-0.013192240093214668,-0.012733419854486866,,0.15170141744851698,0.0215362475226196,-0.017773483355060415,,-0.0025350005060846173,-0.021577390639362194
RELN,0.03759056512190155,0.009001408293292879,0.016662358736175817,-0.0229446137676172,0.011469057576098868,0.012246397134157004,0.07547258797663707,,,0.04764675335853785,0.006995014602743715,,0.07482629749322539
IL15,-0.02398487201471609,-0.032209504346827296,0.02036654785555654,-0.018335241527568193,-0.0007261948568874909,-0.027368292258483615,0.00907840565825138,-0.03684727386739354,0.013817014972892264,-0.01590606484500116,0.07717624265942928,0.006842033610735983,0.06845630300599148
UTS2,,,,,,,,-0.017127428341492505,,,,,
BSG,0.02779580356292265,-0.011703470260970636,0.057526250361145635,0.07512157419030671,0.06748515453936975,-0.008780979914530198,0.014842576943415545,-0.03892900931357696,-0.06760378318142872,0.048788911483144064,-0.017719862231519244,0.044050950698791044,0.000279185882228506
ADAMTS3,-0.03307979997097668,-4.348131410747414e-05,-0.03558208085976758,-0.004854454970277179,-0.010210661756904132,0.0011589312682274177,,0.024220554760224663,0.07058313156041995,0.1543595854663296,-0.011426688905903563,0.07276942514112106,-0.01942100246277748
CD34,0.07952405459062686,0.03330549254833298,0.04489423397470611,0.05922369431013407,0.056319974758896246,-0.023823882808751178,0.03875019567825007,-0.032219135910880145,-0.05475240028310166,0.04030470212292374,-0.04510652192939353,-0.008003862981639244,-0.01295899468161059
PLAT,0.05092015689360054,-0.03330928768273624,0.013403706612148758,0.036696743452587346,0.014176355550791735,-0.02167091434119207,-0.044502080615218584,-0.03433905139654956,0.051682623038288196,0.06696991021002228,-0.04123516093431624,-0.005749921111457403,-0.025028638206154717
NTF3,,,,,,-0.02055477726003738,,0.0031494223408116704,0.02073815207381964,,0.06293813161808086,,
LTA,0.1470854591186973,0.06572564152614888,,,-0.012705502056198489,,,,,,,0.030553215063701653,
CKLF,-0.0018040957409490234,-0.11161011108425441,-0.06780845067529168,0.07114536201181128,-0.007268821170768974,-0.061077054422118436,0.03699835135080238,-0.04588364781040767,0.08413409229566379,0.07825677814026577,0.05454845991594273,0.026563269940552896,0.07475255904635308
CD24,0.07171285365729414,-0.019616995639389335,-0.05063153489506241,0.08414815583498352,-0.09238126946690609,0.05320705253800671,0.07774543495217406,0.003250190752930183,0.06439286887943844,0.0015239966108897562,0.06494197668383705,0.05667324585366664,-0.014216252965756637
HSP90AA1,0.006188083320035745,-0.008863102687721988,-0.03652174794326383,-0.028988521006619538,-0.04231105771419612,0.010716962039875192,-0.0741930801512644,0.049824977691989354,-0.04454957691089675,-0.08107663192412709,0.03794379017735927,-0.09005879154373726,-0.04812216329338826
BMP4,-0.014676704708386655,0.0035548633542568696,0.014200294452986623,0.051255545050096815,-0.028495636755569098,-0.018883350630591458,-0.014177744278149437,0.02084019738912936,0.05293885674703625,0.0820584137327746,0.02309918444087895,-0.0018136738475471386,0.04258743942199243
SCGB3A1,,,-0.02058465690537411,-0.023405260092772415,,-0.010740764188885109,-0.05315920825674226,-0.008795374668994929,0.03616593005291542,,0.015314559619797103,-0.03326015070127502,-0.019314090396881898
IGFBP4,-0.027398953821778115,-0.06224508143112257,0.009615493205875842,0.07715716012204558,0.030913977969479606,0.016371107250324573,0.07136096331106945,-0.004985594385864714,-0.00565780746595799,0.0916377008361321,-0.07095000927689916,-0.028396646314878947,-0.046432599130455075
RSPO4,0.03576264104165278,-0.02203245610800624,-0.023758040211059754,,0.0038750659354500013,-0.010740762617805374,-0.04860632441493908,,,,-0.018460467690813387,0.018684011491984,-0.009017766260135516
LEFTY2,-0.014015222075493298,-0.0223834862034723,-0.036876150930399025,0.133414447305518,0.013268997400670326,-0.01177737757283666,,0.06761650599555172,-0.01658380888344438,0.08632407311542938,-0.02510501645304191,0.04153043319998489,-0.03154623562819038
PF4,-0.01259407494371437,-0.009798465413468628,,,,,,,-0.01321963837135985,,,0.012678043092520947,-0.02131374996378921
ANGPTL2,0.09638151195469392,0.05131839988214229,0.02650623940230776,0.07899428535601533,-0.0363845096901713,-0.031866978211322255,0.007579627851657573,-0.018244130012560988,0.047137161974733055,0.008667481867344392,0.029218195855763924,0.0038218918592018924,-0.03876389387679489
LRIG2,-0.05350353291660688,0.015381185432992515,-0.024967556263279067,0.061690732225696224,0.013187415860274443,-0.02972525341231399,-0.04687077767939063,-0.0496742563564781,0.018047228639995853,0.056818536175051136,-0.04903501519750329,0.044679850815705115,0.032021930772645715
ICOSLG,-0.019503544541352717,0.038880193422732426,0.03195273380705517,0.10399053323578804,0.04414268242925158,0.05115591649582627,-0.057898344265800455,0.00935499884462432,0.08677383579793595,0.041287111633181155,-0.014852267146422344,0.05492662441838831,0.011594941882276517
WIF1,,,0.00247132720652134,-0.025723937687167922,0.08637001241493432,-0.020211891422692366,,,,,-0.01716079283469864,,0.12133211128656776
NPPC,,-0.015199836220820741,0.04817544130511018,-0.020027998469909075,-0.00900334494367477,0.024343142878622673,0.07818605622424264,0.016398151482228857,-0.025012442043242905,0.002487081771524713,-0.019163517207067646,,0.0018417102126443068
LYZ,0.04240659123930768,-0.05355131269150844,0.05129146605623884,0.002881023856626793,0.0029870073107325264,0.046949689071325004,-0.028699545633236522,0.009989068794074312,-0.011784869496848196,0.105439398943257,-0.0018906161242452629,-0.026983085715690813,-0.012566145026570082
EREG,,,0.10681804965983237,,,,,-0.01380754222550619,-0.032303377789197604,,-0.022992823753694432,0.042407036559372974,-0.024538440039938558
SPTAN1,-0.009729656283588722,-0.01041355255810775,-0.0010054903661474693,0.005799102050880436,-0.027379048739279897,0.01087989597577974,-0.012535647716032796,0.02502930882605181,0.028274126097643192,0.03309487544761299,0.04006372873108179,0.025483386299496924,-0.0480892648009803
PTH2,,,,,,,,,,,0.04832089286292226,,
LIPC,-0.018954755875253228,0.04712170262978028,0.0576738287510726,0.051354787255100856,-0.027627615602793056,,0.0322185916148201,,,-0.03821224932655773,,-0.012717645704850782,-0.01842375512542923
COL8A1,-0.03816376465813088,0.023590974507775034,-0.021844063912594146,0.07108784424523491,0.04005372742436485,0.0522368716707916,0.03148447434699202,-0.004741138627518768,-0.003221387307740052,-0.010278822844092242,0.040954835508879565,0.028556237597379904,0.04657731858973926
GSTM2,-0.0028405239871444735,-0.035604385803824294,0.02907568757416505,-0.01550491559970963,0.0690255578143084,-0.03174621048370904,0.09532399625516874,-0.046417358997405705,0.060736044609791415,0.0814554869691569,0.02936302139575879,0.0852432859095735,0.07582269407510082
SPX,0.01542260348995962,-0.018280321218666917,-0.046132062354529005,-0.01069127621220162,-0.01757510362458984,0.0692560144010516,,0.013571415601792595,-0.016413870753541733,-0.11404133726072585,0.018040213614519945,0.001541992554668926,-0.024893233551097182
MFGE8,-0.016909247062249926,-0.029336386220234763,0.029845262009855846,0.08468808711454259,0.012824769266357377,0.02409623043112184,0.07887162587104879,0.03221214785542994,0.010132948531011259,0.0882456945961302,-0.07236128511401535,-0.04179862913297358,0.026739421827074977
TGFA,-0.003589781964279283,0.04035831609331472,-0.05989196476191756,0.04964544940579533,0.035019316106026405,-0.01910848405530492,-0.04726884202959705,0.00119228884794115,-0.014197237223520077,-0.06051336436700867,0.018555150698140267,0.03066129094997413,-0.035699400110967776
SLIT2,0.0174634846474021,-0.03334889666287556,0.013548969433123401,0.08626260044577981,-0.03802735067444781,-0.02269682380036352,0.07463241768191929,-0.014861203823389969,-0.032293057007556955,0.1297977184542241,0.001897727354192663,-0.00948003158353329,0.044587921602720175
PLTP,-0.03918605349187746,-0.009899072465201013,0.051562768144938376,-0.009016928144375727,-0.08304070029844401,0.012087002890295651,0.058578163622473846,-0.056441282030860095,-0.02177035218931996,0.03910422906427496,-0.03313071152474403,-0.0002413289573556492,0.02911154545397966
APOD,-0.04273296448710995,0.004179269797870982,-0.03248169010051312,-0.014473644568189444,-0.026377325554638006,0.015644850137584605,0.05483615527213187,-0.02264531849353746,0.00862934061874392,-0.026993278970954274,-0.04798721977713809,-0.052782524760867186,-0.09718762281883077
B2M,-0.06886722585850026,-0.020659245753957084,0.03450835474338256,0.01494221509383864,-0.07681604924951936,0.060571338913625705,0.07229360855365313,-0.09449362297092162,0.016311687746440574,0.07932678066804548,-0.03227372864411673,-0.08062038121371927,-0.0034820838424973774
OMG,0.003676665652200376,0.007665283214044487,-0.04626840289187399,-0.028266975320699356,-0.04147503004208574,-0.004215089384645445,-0.0376363771605865,0.036194751737816104,0.09439737786093504,0.009493692922948738,0.017381487010800587,0.06053041818705509,-0.05246097585813175
CXCL3,-0.02589221952866983,0.022005374973910065,0.0220337149746095,,0.06504177709062559,-0.011490345654224307,,-0.01329192640735231,0.031844454535819494,-0.02310800958661874,-0.018194731703372956,0.02693404940244564,-0.07312292281230046
CXCL10,0.08511919288078823,-0.01727543204614007,0.0029235468533101864,0.0037579598015504176,-0.04443474718435938,0.04908063885559886,-0.10134564582092564,-0.023674177411497587,-0.01773136738273709,-0.031131417970267403,-0.01024463351214049,-0.01391718482391637,0.003637950083665284
RSPO3,,-0.011379005987696648,-0.023001679092346,0.010809078546883946,-0.022318836142825735,0.012635135335588268,,-0.034380593384522144,0.03576278731266246,,-0.012488310868746565,0.020210775393978492,0.032563852284675086
CORT,-0.022492220334807432,-0.025518294665960464,0.02857477450486468,0.035775094458247274,-0.04275733173803071,0.009649168506879021,,-0.02614186309128131,-0.013833679652914072,,-0.01880206674268855,,
NCAN,0.05698889265922134,-0.011810827332321083,-0.03734215925131133,0.06670013575473908,0.06806797236314996,0.0384354436936814,-0.11286775528236624,-0.045325400470167136,0.03694940551402126,-0.0061623799757378325,0.03817958700913969,-0.02559635923150255,-0.012695081485268284
PRG4,,-0.011230588190480624,-0.016469119649850143,,0.011229773402280818,,,-0.025110464131136753,0.05999632257106729,,-0.0440211981746532,-0.03766804875826367,-0.013165251278760184
ZG16B,-0.01515492229701963,-0.013034471093080565,,,0.09898863424343826,,,,,,,-0.009968810118680588,-0.018182814653294844
TGM2,0.050664003191686735,0.027629765398360033,0.03443178171415514,-0.002344443204295015,-0.023588448958909367,-0.05549834330596455,-0.004548059437269353,0.02054743866066318,-0.019911963957361927,0.07245406896412172,-0.013277035204085396,-0.04192826436746861,-0.027156760952197257
VEGFC,0.1308095687680681,-0.0200159152547636,0.0041846752330367675,-0.03758746630047341,-0.005993602356743419,-0.042042709116681176,0.06078400822192924,0.06353889253581642,-0.027717652224968543,0.10211831954571962,-0.03150678881190381,0.027012226727778414,-0.02057363754049253
WNT6,-0.01401522244331584,0.0211459252382278,-0.02269286132045685,0.019959705770773887,-0.02246756411148555,,,-0.03422459254453861,-0.025710511948326516,,-0.024500053355816485,-0.03144907968317862,0.08690757835653738
NRG4,,-0.013668139580877214,0.0394489787458582,0.08958873254897759,-0.01939542586815596,-0.027682471145158184,-0.014076603457575276,,,-0.024474875623188216,-0.009399460544667147,0.058943647915075455,0.09939064293263092
PMCH,,0.0901909712215213,,,-0.01477727166947297,,,-0.004575281324330404,-0.019409392646793783,,-0.014035573300032798,-0.03494185582618677,-0.036184242532144285
COL9A1,0.014564370927542841,-0.01427537421312833,-0.03671074973993216,0.10740647211773173,-0.02705772694231715,0.028141419981880425,0.05740022416292538,0.02069695303433599,0.05335543637468576,0.046858794178625984,-0.015955310963430485,0.016778005763775538,0.03870692247091259
GDF11,0.05863274240824072,-0.007601870768459742,-0.026154325539554518,0.0832357565726151,0.01773743923045727,-0.002046131084861736,-0.04864592887137945,0.03403464372960832,0.03653560202973231,0.013329985444133035,-0.030200688106733608,0.0750012237526929,0.046003703292696284
RAET1E,,,,,,,,,,,,0.0501740526465308,
IL24,,,,,,,,0.03262869597883817,-0.01300885795863979,,,,0.033990024534090835
SORBS1,-0.014478968100207197,-0.008866792635239411,-0.04192444124186628,-0.0005768760223524834,0.01774827440339346,-0.05129953126771435,-0.025542514956192048,-0.04347391462634733,0.03693451035259843,-0.03390464377456627,-0.07549078344741822,0.03699327041812447,0.015705350711787733
DLL1,-0.02020237135141495,-0.04131514278012152,-0.059199555601845255,0.05582224187394771,-0.02792733041755791,-0.0063979545367861945,0.08518077280732406,-0.0015239858753323115,0.07640851121806932,-0.017505431315142175,0.058283270477292655,0.030981361974015638,-0.0272674277845501
TLN1,-0.019563802716694056,-0.026037202801576897,0.011168622373695914,0.09473800492036508,0.046474419742188806,0.049388447197054514,0.061079432027584465,0.007677114269766789,-0.011830035718010473,0.0363179945780502,-0.0017205405028412827,-0.026093085638280635,-0.031981973435645634
COL2A1,,,-0.014709422242317432,0.05111096562449903,,,,-0.03798192017132237,0.01693350123605407,,-0.02956819633409473,0.010414721402660766,0.1359805880603948
SHH,,-0.011670425036002602,0.05340622567238684,0.06296499803483736,0.006488821742322522,-0.012332312822674956,,-0.015081835872307223,0.029756480434049375,0.029036875925104785,-0.03430149833858481,0.03671025016264583,-0.010385493212876856
PON2,0.013354880733610904,0.03516372199852886,0.026408980040922212,-0.03911125316559551,-0.009449316469612909,0.02283475885002189,-0.08912871260915656,-0.027980896997730622,0.08597338140050595,0.09786707648382223,-0.04666549110211295,0.030201138264274487,0.030061213444056257
ICAM5,-0.0004241879016526534,-0.018189185740796338,-0.03900930415166524,-0.003007064061451085,-0.02304433374417641,-0.0050816249019630675,,0.014555402165607384,0.05732983426308688,,-0.0113852086388493,0.031106787004467076,0.04396499117209117
HPX,,-0.02839573178652335,-0.0011097831694422498,0.05866908975765737,0.009033038260586417,0.015643207712117965,-0.03222297613028301,-0.0440007082349002,0.0910394171298947,0.08984432300405217,0.042782215267090494,0.023521278005767834,0.03437118648020213
SFRP2,,-0.013291349393676048,,-0.03625502310976759,-0.01651211980932301,-0.018143893974016542,,-0.08763292927089128,0.011238997528218437,-0.026528588518395287,0.008542607396203727,0.05679698923383764,0.009807290751129506
CFC1,,,,0.07174339104422857,0.07406666265060112,,,,,,,,-0.025000986524571698
CD70,,-0.02259151220927613,,,0.1559596370799223,,0.028714482702517464,-0.06665902805812299,-0.019300429151664925,,-0.035499838695397114,0.060898724270459996,-0.028075693802359688
HP,,-0.040455991678031565,0.03269664451402189,,-0.01110850110130165,0.0600182404740214,0.013513098447657667,-0.0815645538625059,0.03174353052869213,0.11718944600424618,0.07279492147654304,-0.017971737098956088,0.0796192597818945
CXCL2,0.0006214716508300681,0.030812152845921547,0.07113468778178252,-0.003315764790278957,0.015151084159158095,-0.01492703037778395,-0.03821793018409136,0.038899366635880825,-0.036197769205201825,0.038195406388151276,0.02558032649827017,0.0833584446559842,-0.027360634864804247
NPPB,,-0.001067884562255717,,,-0.011125454988874307,,,-0.004161948560106501,-0.012887021928134198,,-0.020977614938758753,-0.02118470099849726,
CCK,0.06115210910851174,-0.03343471961466764,-0.03662104876534851,-0.05168665920594636,-0.03217980400590722,0.00957295210512466,,-0.049172178609201714,0.03367292065906841,0.050673012942560006,0.06435779155387118,0.004629727999727289,-0.021022562679905477
SEMA6A,0.057063281544368766,-0.021151639407498903,-0.03747531847027122,0.0274657924170788,-0.03062012280074116,0.01778858416517322,-0.08791789049392618,-0.05280626117084613,0.01581734009560959,0.06315444608222547,-0.0029687381762500526,0.029176833165109276,0.023790603612301273
IRAK4,0.03551811368118033,-0.02374041215102911,0.09886804001574521,0.07495743219779279,-0.0026121898662324165,0.004296294700748251,-0.017087896651467198,-0.003416779228751809,0.027638604181066687,0.020914300019037393,-0.017849088273074274,0.055717972931523675,-0.025323897739318306
GSTP1,-0.02615520704835587,-0.008443937532050777,0.01438001845243074,0.023375650163222586,-0.05030574909916041,-0.005024693654642587,-0.09190431694828527,-0.03593719417370201,0.06704924380658296,-0.016474498106859012,0.03922321592172731,0.047551847026452904,0.008914449691889752
VCAM1,-0.03291213622095585,0.020900954001303186,0.041219171161687405,0.037168536920906436,-0.010500121115823415,0.030528329937341097,-0.05862867385788218,0.008367219503870784,0.025261199048543317,0.024364558046018267,-0.0024414220171830887,0.03639115684238369,0.02806607798856886
NXPH3,0.02312155713401283,-0.024026367383442982,0.00719178953964989,0.0440495492690586,-0.017522445178705954,-0.020006798898366405,0.005079505450442237,0.01552936866108225,0.05198706208854536,0.056198524498952615,-0.018532974744281575,0.09249011076205578,0.017615332185965015
MTMR4,0.002753972160505254,0.016463125722748887,-0.007591586460233042,-0.023354306781236685,-0.00338226578625194,0.007514501421627985,0.08397856185299614,-0.012299417107257496,0.04003907882885739,0.10047042176477794,0.04279321991510593,0.003271899780206313,0.04248051588511745
LAMC2,,-0.026085448887032684,,0.0025932598590939168,0.0645223714716829,,0.20376151395743228,-0.021359792285772543,-0.017084280715192628,0.10306711608631694,-0.013623713125730803,-0.00784274157692547,0.028611729877903953
IL10,-0.00396941014965996,-0.02930612681050916,0.05929698756456346,,-0.022882843068343275,,0.007784877040291914,-0.040655805522440136,-0.029464694022402583,0.15349480181887934,-0.010158799773345398,0.030323039285120052,-0.0022348209061817544
SEMA4D,-0.04364359283887556,-0.0053318477205492095,-0.042380909030950015,0.061935501759018984,-0.03642181007959426,0.03313082617090184,0.14051922113443233,-0.04496675287534258,0.08613146573404848,-0.00310288736731656,0.03746371305582033,0.04349977607265002,-0.016183555866307976
TRH,,0.018342866052554425,0.08890881448991643,0.09542082191092943,-0.002565213373975845,,,0.009060330746425307,-0.0002703800665240492,0.14869033448718544,0.038294998576288625,-0.02372828579559365,0.0016358070993292184
SEMA6D,0.0003961512828801811,0.019518445886279368,0.07913180041000369,0.02809063589510492,-0.015615516416518614,0.03688531489694664,-0.02540782450086545,0.022969278734870275,0.012406519437312823,0.022864018052189395,0.0578577665356995,0.06137356094447188,0.009878955534152533
CEL,,,-0.028558035531802067,,,,-0.05378177293805792,-0.02631032173469703,-0.021238685634404984,0.04204058973379001,-0.01206645975023719,0.035947728186905274,-0.02906830298430707
PDCD1LG2,-0.018314593173163512,0.06730398400675729,0.004328031370433247,0.002078722767334455,-0.00753993596225447,0.003647176200309379,-0.050451240528870685,0.014649018109274579,0.07668866652206012,0.015280711058328362,-0.018376250187397917,0.09512037675157453,-0.01739103237704389
SPINT1,0.014509391342211787,-0.013783823547627333,0.03448284188811498,-0.023405267244256605,-0.024331854697671258,-0.017552769919595874,0.13609047475319563,0.009796992451155517,0.024414646111357994,0.021258739311686953,0.020201888823994377,0.07602542881759261,0.009215814374465578
CTHRC1,-0.021024415246477888,-0.017318134559446006,0.08267806737777271,0.06418036114020736,-0.022728131108861672,-0.017920987200553507,0.07785308011292065,0.05259052365557829,-0.04340169135384137,0.06652610949988429,-0.024440872714558408,-0.02826710794186518,-0.05219177124184508
