,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk
CUBN,-0.06039735549807179,0.019095233237776545,0.000996896694366571,0.056430444469241225,0.0007285105312330165,-0.002820508367105415,0.04061259687600449,0.007799309364638851,0.10134896332644537,0.04659076618591084,0.07161389982723988,0.04860466576357871
TIMP3,-0.07188312961584573,-0.011232559736766876,-0.007946550803398927,0.006405658386204685,0.05219693895512771,0.033376175879195065,0.10218890998306511,-0.03169077154220158,-0.08780461756774015,-0.007886615300447923,0.023271413385114563,0.027269221869099757
PIGF,-0.03384984938015733,0.02812899190125485,0.03156048967142626,0.010154129527655103,0.03375113754940445,0.010193600260394816,0.09865111127024999,-0.04190943721132986,0.051966517603300684,-0.0052218172052393395,0.05291937373704027,0.020623409643688997
CRH,,-0.02490013382024137,0.056457262811872605,,-0.00367796991748643,0.35925078981109887,-0.027162658870697146,0.007388859563730629,,,-0.017911515580235984,0.005487431239653922
BDNF,-0.03388793184627535,-0.00671375926103258,-0.02733295900231487,0.03681037268783246,-0.006701887418865762,0.12966366428629544,-0.059903168559880024,-0.01878864418845057,,,0.01753473926284548,-0.022509625607621445
CCL5,0.09546948280741972,0.05103842770559244,-0.05135357822546754,,-0.057993443118783565,0.008611334880895775,-0.026694081683668065,0.01241991726118172,0.030896017906638665,-0.02670212697135217,-0.034737434027890125,0.036105865498170936
GAD1,-0.02786613919413528,0.03183781472289336,-0.017202704872931865,0.061044992649995994,0.07285746488625189,0.09802185042025768,-0.049728419150910655,0.07208056148347419,-0.06251643154378216,0.04734056104599016,0.08549831649752264,0.04588348783501507
COL14A1,-0.045357269459649796,-0.03598251024769116,0.014950428300202193,0.03003818732041094,0.007610094935977295,-0.008352014647426922,0.04699888908900533,-0.015128577261181846,0.0683179808936073,-0.0357274775197339,-0.01334548961651101,0.04526932535465422
HLA-A,-0.1241695735028128,0.028581115859937535,0.0016473724408735087,0.029666471939231425,-0.05646378068722834,-0.0811353821901681,0.09268574595279831,0.007279080902235291,-0.1054610826612916,-0.08271554332103098,-0.07806139137857483,0.00570920902651681
CD5L,,0.059343533000880806,0.031025957423621922,,,,,,,-0.004519753239694956,,
FGF18,,-0.022530117950380756,,-0.016501594476065046,-0.007984848908458185,-0.015933932153417627,,,,,0.0073408748571055765,
ADM,0.01806188822624422,0.00343052272109166,0.015216631629985196,0.01725923883729321,-0.03794603410889502,-0.0029435832567577926,0.005401684342182502,-0.027143438373604157,-0.06761769015646202,-0.01048032083164867,-0.0023156045088575774,0.05877610531592882
CCL15,,-0.02484167919327873,,,,,,-0.013257757917884628,,,,
GNAI2,-0.046567020639988535,0.014049597042853752,-0.05022780994042345,0.05849540478842199,-0.07271769530296199,0.03060555807408256,0.06846145253618623,-0.0072334615344855,0.02290745026663328,0.04526945819014725,0.0018911114928155239,-0.029115739996557335
HDC,,,,,,,-0.017454399659352478,0.026071842824692035,-0.051176607791582715,,,
COL11A1,,0.016876530822633535,-0.015317000614526751,-0.01079991718162961,0.055212943530957174,-0.012074541646800956,0.009241410321921719,-0.00978687257888118,,0.047099595382178366,0.010816373437542808,-0.04900733916694011
NUCB2,0.1457758037689217,-0.06909521029639192,0.005867187718497524,0.016622965047590536,-0.013025615121161804,-0.027107147917164297,0.11515516234904087,0.026440433872424122,0.05582173605147769,-0.01478371596479612,-0.037225196947976026,0.0384557949697208
CXCL1,0.022844470429931145,-0.013790514958856826,0.039997770993569555,-0.01626006214591397,-0.018472951255668668,0.1581647961771507,-0.016893449356121536,0.04272894612189798,-0.04753380857467096,,-0.00800204731010681,0.015142528839400907
VCAN,-0.02544386787669594,0.009682979715527939,0.009448923500912478,0.019102023271691342,-0.025881179942023894,-0.009435403814849303,0.11156555345555012,-0.015974419688833535,-0.052558245207977465,0.054885683226139605,0.07803626049206293,0.021461789864809594
MMP7,0.03328606471230346,0.009346654410272187,,,0.00689167265374318,,-0.018091693601365796,-0.005360044472166289,,,0.009928816107777596,
PTPN6,-0.061566990815658536,-0.017336231984190938,0.05176339724184191,0.019310313844438272,0.005188355608369653,-0.04496902662630391,0.10410080378224479,0.05324374694426579,-0.03858575768174847,0.0366175112938464,0.020578467897601233,0.024697211983718645
PTGS2,-0.057783388070806026,-0.04212478387577871,0.0874375862330208,0.04101306213325555,0.04346237390956655,0.02535657893240905,-0.0334044331820152,-0.0224153848029005,-0.023887875112161013,-0.009307785126825334,-0.023600770070276264,0.03812718615561666
XCL1,,-0.027286089868780828,,,-0.023232927988680284,0.1663075089411695,,,,,,
CD58,0.004234305463563944,0.020456712662017647,0.0035319251534560747,-0.0180598169592979,0.017322621042924997,-0.0036124480294600575,0.11163435977609043,-0.02247223629335022,0.019547985051251934,0.10717405682432203,0.018970284331639754,0.03855564471473826
TNFSF14,-0.05014447412770798,-0.0027558731191193904,-0.01482365198096072,-0.03171903786130542,-0.019200906867232127,-0.009949401077957745,0.0041178754988107765,-0.01026585223884675,,0.023340637150513387,-0.027323936907501633,-0.023162107560629152
CNTN4,-0.01068683157051637,0.05595776310014437,-0.02676087217525446,0.03573589328055914,0.01836575461683932,0.11659995394133253,-0.04346773584274863,-0.017539631406323527,,-0.0010827454689467074,0.10985185455779213,-0.013466810009890381
NTF4,,,,,0.1117748847016585,,,,,,,
INSL3,,-0.024443300628270243,,,0.005911821778836798,,,,,,-0.01586028552965024,
BTLA,,,,,0.002284462534517903,-0.012739706126654295,,-0.013109844427233208,,-0.01067262392174774,,
MFNG,-0.051322883629921,0.05794024427913724,0.028863993901960403,0.012188509156471461,0.037929555609850445,-0.017485417823394855,0.06994496708593625,-0.003246875452315738,-0.046274216501706364,0.0446356949284712,0.002370393569501844,0.010943459993127461
ICAM1,0.02620116701316247,-0.02600958817854487,-0.003564869050645549,0.06551653559859462,-0.023703674468440874,-0.012555930376905576,0.12965630658250457,0.01739894617916407,-0.10000412505116664,0.01146097893198254,0.02153919178183729,0.017815409038700453
PROS1,-0.08777108055806475,0.019813063473229753,0.06562870973782846,-0.06557964821085142,0.011056240871374075,0.006502771170698274,0.09598812957206974,0.01342646614285536,0.03840347627531996,0.04977421090408311,0.024265945426266033,0.0009737854462938282
CLCF1,-0.027267427774545203,-0.05459901790731804,0.014595958266025647,0.06192715912380448,-0.012052859750378833,0.008006508976514835,0.07571332036421023,0.03574543935610754,-0.06127468113829729,0.021749091965575906,0.07917345903114255,0.01671243984342778
PSAP,-0.02740848098641986,0.02611586935323155,-0.004618860636946495,0.03707626969565985,-0.058132383395836554,-0.01650314221422367,-0.09100806524483751,0.014248445092904346,0.056348135293767934,-0.026349870645644882,-0.05656073547684989,0.007715654010956467
EFEMP1,-0.03113952256590445,0.06294447260586551,0.027574913988332762,0.06700508237191784,0.04297621690518253,-0.05551308523352024,0.03262719769283991,0.04765580990675576,-0.04791167290064385,-0.006620605796923196,-0.0026818467964588692,0.016818099606040648
C1QTNF1,0.02755364292635089,0.05651030849091989,0.026462449860285814,-0.03288851550666668,0.017071901929023057,0.0478797389962181,0.06892969582125077,-0.010351810185307493,0.006213564094407657,-0.028547781415840395,-0.06967301020136478,0.08429829188947825
ALB,-0.026478334156766505,-0.0010552810542131255,0.016401334496912726,,-0.007674359281334947,-0.03009229034170708,-0.0043541883922949935,-0.011659839920197215,-0.04797265951285566,0.011056144701519778,0.01946212216597327,-0.0270615000440102
EFNA3,0.017459927443111437,0.05504969627883493,-0.042898952183773736,0.027231641418837646,0.03848682586170532,0.011189821263874704,-0.05399298347792599,-0.042057636621010225,-0.03778601968457742,-0.007512948473256159,0.04722035413919034,0.05890652718765684
DRAXIN,-0.01693633925881301,-0.007850378149594491,0.1478183248752118,0.024938573277852264,-0.02904652671820298,-0.011492606119512194,0.0911401542520443,-0.00936227928615467,0.013485632323688468,0.14338178138335533,-0.005723571195355255,0.053385280443753735
RAET1L,,-0.019041568579995685,,,,,,-0.011213436438524734,,,0.08450155012697512,
NPTX2,0.039713437436161826,0.08004516717844666,-0.02644848809957911,0.04453638305376772,0.032715125945287526,0.07753614072404584,-0.09720518030202632,0.001902852397751776,,0.10078807112963073,0.039449357857880105,0.0720170564217175
FGF11,-0.023274924714465038,0.01964540380760731,-0.015860866177747627,-0.06711048596826168,0.04375861905825114,0.027849902544121626,0.10316246326974822,-0.021220512100666285,-0.03775292118747551,0.04622570954273644,0.0302797848275958,0.0060802418718333045
CD59,-0.05214348776351431,-0.039892854240045655,0.011765619056370365,0.008947337990588566,0.04144246829128712,0.043039229247947786,-0.05214359845755417,-0.030394321912005792,0.0259703955412343,0.03861975395332792,-0.013471139262508845,0.019750806859797767
COL9A2,-0.041429774132893483,0.04894167448523234,0.046183257066435696,-0.024094002559779892,0.0767502530543332,-0.0429551898513528,0.05301236807197037,0.0021762073678674226,0.12865492362937786,0.04934343841175916,0.049222254274292714,0.01651913800262291
DLL3,-0.022005117006718165,0.039786124079509017,0.0471189996870422,0.03436119164188565,-0.03871574859258039,0.008280201371116815,0.09419220512186617,-0.02871281326978617,0.057167757259552,0.10280829469973678,0.07794859657591567,0.013353784843674674
FGF5,,,,,,,-0.007270214232645113,,,,,
LIN7C,-0.08218988053577696,0.009044362816700428,0.002014468756430558,0.00018882450147035798,0.019867135996135488,0.025361946237359958,0.07106527343776199,-0.045272678332647885,0.05361269922040413,0.011009861024426092,-0.020728433091152083,0.01340882001511601
GDF7,-0.018707437609021202,-0.029620504235639607,0.030199932071212278,,-0.0381001422178036,,0.002482769877043462,-0.010265851839915715,,0.08888894214142946,-0.0137637485436671,-0.04113123116885092
PSPN,0.013896498483732218,0.000469193083997929,-0.018771582557334108,-0.0039319055543036935,0.04335395728897651,0.03165955543647282,0.03744965653030325,0.002474320876044997,0.030268486956361394,0.09974695422643118,-0.03166629048084862,0.1058148146691272
ANGPT1,-0.05823007319818895,0.02807918464144489,-0.038594395934878754,-0.019388172460089923,0.04161792871955647,-0.039045327166817446,0.03347106625310553,-0.036749701919669926,-0.038229241873722744,0.13500719443206008,0.03605959419982776,-0.03901877223037617
PNOC,-0.035626950279766256,0.06330459994143084,-0.014676339851515239,-0.022311147711209064,0.08745921034970532,0.10744372996294141,-0.04363063919424549,0.04827731601505667,,,-0.014636430743837177,
L1CAM,-0.05214698025731275,0.03579113387521911,0.013860902633417263,0.01878100333382951,-0.015227033935222902,-6.884453311327922e-05,-0.04697564489963403,-0.006032802542756366,0.011006616925249794,0.04787039620740266,-0.038768223816701544,0.028009963305495177
APOA1,-0.04018728177337921,0.06710334989335728,-0.005466036741383679,0.016028244829601464,-0.03325390582806968,0.004980285254439798,0.02475736137065774,-0.016614295575880827,0.0943011121796187,-0.027644162279067665,-0.04386776694304673,0.00393202905628838
PSEN1,-0.08363974737586254,0.062331888024376954,-0.007082390048475952,-0.06537474646331629,0.003344669405712879,0.003008912629338219,0.029657849446426528,-0.00934490764723185,0.0009053463814594579,-0.07537729604685454,-0.004007290011168809,-0.03898435650169548
CALM2,-0.03216094005577525,0.0638725223605196,0.00860368852333868,8.928179058132484e-05,0.0006421394012982519,0.053551729747082395,-0.13003930457719393,-0.018556171854850728,0.014676107344889831,-0.0644040921831149,0.04156793747323466,-0.06914271410706142
CLEC2B,0.08997961609991094,0.02331889892214231,0.054489858538260355,-0.03848538026882178,-0.035325101762412076,-0.00936964886008183,0.0890888972198161,-0.012050087661548364,0.05054924345140896,-0.059094714510657294,-0.025690090820705922,0.03685493683642515
NTNG1,-0.00747315254908374,0.01479555818797726,-0.02463985570777344,,0.05965447208369496,-0.031049623865385796,0.026324010471761736,-0.03435695737859282,0.06205975392522772,0.06678126975220301,-0.001711428923319454,-0.031031884916446793
LRIG1,-0.10236247233977241,0.013399377405817755,-0.04139866242568789,-0.029501012563086473,0.002243407813679409,-0.0701122307701296,0.019249294734904016,0.03076489409312863,0.02876976667809077,0.09182838864769281,0.08584847416881035,0.03637364040671497
CPAMD8,,0.015568646689208676,,,-0.025256892398702706,0.008574117989305392,-0.02186029444839321,-0.004146096020396178,-0.0018498093819491461,0.027308922581047435,-0.015462459921343551,0.004857807596201256
GHRL,,0.067299782981953,0.017984919281761314,,0.05711410639054177,-0.011650497492374868,-0.020670877334213793,0.02063897249838338,-0.018473128737580596,0.08524086846148277,,0.0827408385856929
NPY,-0.018690537474382263,0.025256022033008474,-0.015833539834995317,-0.015258284690544051,0.04391239041781331,0.02078555329083974,-0.005222074584189576,0.016219814435833823,,0.022447496803248132,0.00709874540458197,-0.018009736068776896
MMP2,-0.03786806193164037,0.05957610485682064,0.004749034006834297,0.059071316244868145,-0.043482578307144526,-0.042666852063534676,0.12039908040670924,-0.02161107326527893,0.032836507006075696,0.1220711528344174,-0.02070243853292912,0.008135768962907535
LHB,,,,,-0.02199684587213206,,,,,,,
PPY,,0.012442316975568872,,,0.03864511699480161,,,,,,-0.04299517770063717,
ALKAL2,0.024035190026707745,-0.03570947080725901,-0.00803217572208054,,0.035396179000335,,-0.024785938015553153,-0.02489321133949949,,0.047583030193108944,0.022616063090018942,0.009923964414811045
CSF1,0.02025502368533754,0.027947555966201243,0.032477299508878184,-0.05188435315483439,-0.018932389462674105,-0.0056981092385851246,0.08268268321144155,-0.04101307899690389,0.08368262595046144,0.07136976757466997,-0.04685687020317877,-0.023895138296363336
SEMA4C,-0.07351549055449863,0.004156531342168767,0.03820627328918286,0.04565481530712201,0.04287139801242645,-0.024254097893948407,0.028689033789583603,-0.007839995948916429,-0.048697026158677735,0.09379811029821533,0.07384888592151896,0.01885092270407536
ICAM2,-0.01671210474997908,-0.02065626584984581,-0.05194305180716651,0.0348202206628366,0.029564103941754488,0.06920041801597528,0.10210777815079922,0.0002805765698821782,-0.0637501996484825,0.08089491457762493,0.0076632785637837,0.08654248172637309
SYTL3,-0.04570265178764509,-0.024012135085872698,0.020753707349212693,0.04004829486301704,0.033402800681718726,0.01674248409888215,0.0391275812312665,-0.021091553455873935,0.08314622247947934,0.06275046263492523,-0.007321845160389786,0.01736865991645427
IL1A,0.01547453405436117,-0.033370047201818395,0.015558205657949206,0.027222549763401636,0.001891903559715765,0.0060315795392730884,0.022208604982092442,-0.026390971024179862,-0.052891329247622555,-0.09229220049387193,0.04773438589249806,-0.016922847034285617
HLA-G,0.09532972516074631,-0.02930042726131206,,,-0.023232925890551755,,,,-0.06232848810121812,,-0.017594880116860185,
PGF,0.06105877095122887,0.03925156743147853,0.0024668488408241787,-0.0580854101528673,-0.0030311920600630893,-0.009919385018459912,0.0632042107706696,0.016722159172324422,-0.05986867298749646,0.08857815186514939,-0.004159403436041936,0.06739964238918265
LGALS8,-0.011287347977519822,-0.06736253405880668,0.015074334626700995,0.07719718812472891,0.0579965695578717,0.044984638764375126,0.014029822620936386,0.014769260835847235,-0.0098572072195867,0.09542166702361213,-0.032450655325252736,0.03915483011240297
DKK3,-0.05560598903810622,0.040706455763620204,-0.07812195294471883,0.05731320537124088,0.003257790303499144,0.08095322310089573,-0.0784839186542703,-0.020531704572086577,0.06484841227591602,0.05807809183704347,0.010448892445723144,0.01079845613729891
COL16A1,-0.1097062465545104,0.00738105212162641,-0.03306635344519705,0.03389175639883713,0.026666811760936784,-0.07915558153695658,0.05401219841577066,0.0477550207649038,-0.06660098523539582,-0.0037260274127514643,0.04394609460679165,0.06586205418055889
TPH1,-0.02491488356068477,-0.021513954937825028,,-0.022658954479511773,0.02081791258857838,-0.01523020033219616,0.0038126954406471265,,-0.07227541590299832,,-0.0002877930835229649,0.04233224840714555
TNC,-0.05907894864456016,-0.0008877933111259634,0.0665981926167246,0.06411438377331384,0.084217643596272,-0.027191537643285493,0.10708135289689273,0.0035755426129075447,0.0030454168530338415,0.07986063565937135,-0.055919263413801996,0.0714177697960323
TNFSF9,0.03202188311443878,0.043511021584604036,0.014616949145575693,-0.025233627699111045,-0.02139113002572938,-0.002556805798931293,0.0180403337247329,-0.015637833804652355,-0.032048735677758844,0.042987778642082655,-0.01094136784601172,-0.006594506722893598
C4A,,,-0.022714300120503367,,0.01748721901804471,,,,,,,0.05292582254946712
CNTN2,-0.023389574779938464,-0.015374976485366922,0.024889837968396843,-0.06791950087218937,0.042448742382459485,0.024565755311495605,-0.07412346843284665,0.0019932769401725873,0.10548721922872067,-0.07230508539881954,0.06263725696275503,-0.07197379528743328
F7,,-0.020988484475439342,,,,,-0.02186028174245882,,,,,
LUM,0.04343234538132501,0.0298507357701457,-0.01341179212458538,0.026611346868889198,0.10069346609118053,-0.048791334483474516,0.09895215286552952,0.015280244769029132,0.014793485094226377,-0.010967573365038393,0.024458270537191223,0.08482538350003721
BTC,,-0.01904156064857039,-0.0257757583581359,,-0.007043673136804277,-0.021294300517960836,,0.019239367799224003,0.05116915283904847,,0.06289132073932006,0.004486722808268527
APOC1,0.05210316612816795,0.06124002929457943,0.051123233668833264,-0.0255843216000897,0.06597540260636574,0.06532937162789781,0.12702016715559766,-0.01946882136324578,-0.02297841467612808,0.11350396870834295,-0.039059168537745007,0.04036798333916978
PKM,-0.05592717464347284,-0.012835526185323805,0.0018818163532973355,-0.0361915431195883,-0.00255993326574694,-0.01983169926801415,0.05741501676847882,0.038552842704821746,-0.04941619144160042,0.009392515787363987,-0.04128582465189415,0.055281285482479466
TNF,-0.05552093910232814,0.014486375877370412,0.07365341554962909,,0.0053473919138662925,-0.032903705592949584,-0.032082675964144144,-0.013687445404994837,0.029850679869062726,0.04228013811081875,-0.01605572836249081,
GNAS,-0.11505271060980891,0.03801739878657837,0.008669708609148454,0.048795243846935225,-0.023591554039181832,0.08198474309960103,-0.04827854670112214,-0.03753434601225815,0.023560738442692984,0.03003261019014219,0.015591521880209779,0.031475983530165744
BMP8B,0.006573410226411135,0.02945760150471578,-0.040393346405137615,0.06279174550976917,-0.033681758037312944,-0.04191789697635431,0.033724218616182876,-0.009088323059676268,0.044717062502967767,0.05529321579682506,-0.034655612487528124,-0.0001478185848409749
LIPH,-0.025595123490821294,0.04323712628737992,,0.014986702320274901,-0.03303808427061405,,,,,,-0.017900755829451772,
CCL28,-0.018707421187853585,-0.006345578954586843,,,,,,-0.0107495671120346,,,,-0.030056442576666387
PTPN11,0.03506257833836387,0.032072338598697216,0.008323930439419114,-0.017487329248407495,-0.027166636036052128,-0.03595623150383349,0.0036542734838046825,0.0015234095837694396,-0.07080955570476301,0.027214496243820607,-0.0038327241827723116,-0.04988892996601896
ADAM12,-0.05368360141702281,-0.011030996266014217,0.057426556853429504,-0.049510549645073704,-0.04653018845935243,-0.01502389908620211,0.06340908805803942,-0.01038878836222033,-0.03586330809823405,0.006809331702961698,-0.008022019042096134,0.07563166577216661
EPO,-0.004943767009820407,0.020996281973640542,,,-0.03368175898043763,-0.016342777962376133,,,0.025079498439469203,-0.020218977438359858,-0.01859129956781713,
EDN3,-0.02581838945866382,-0.028025272533529818,0.0061068954208913845,-0.01918030332493677,0.02845081960044853,0.004902914412969433,-0.017923033193133063,-0.012128432977250733,,-0.056138663166800065,-0.037886912969109406,-0.04599776510378279
CCL22,,,0.00540633376323876,,,,,,,,-0.017001458792969635,-0.007645634256435559
CCL2,0.009110264094170109,-0.009064710111316288,-0.007583524730763085,0.0377243091916883,-0.004882159179306927,-0.05426528807717292,-0.02075702531510222,-0.01661939565669326,-0.05591739402471419,0.02600240264132416,-0.012322867767852744,0.1006630374307672
DSCAM,-0.051383517034795836,-0.004098411945222678,0.027618605576902957,0.006513721468106139,0.019303929003017736,0.00475152645843121,0.00579684686935452,-0.025006448906200598,-0.05338714890281256,0.11513507966124069,0.028261089616659067,-0.06359740491959952
GPHA2,,-0.023978390055501304,,,,,,,,,,
ANG,-0.01949793147548368,0.017626039845547697,0.005194867056820336,-0.0518559304566097,0.015770191357041833,-0.012574271850418386,0.04783708518558849,-0.047042505586857984,-0.02430429265790858,0.06063158925239001,0.03052912752982062,-0.009503303112142616
FBLN2,0.022866357752023562,-0.009718049411401496,-0.027636270705013018,-0.022296321659634723,-0.0052770909520347496,0.029656037650839465,0.05031293884160842,-0.032294773488153024,,0.09006133597945147,0.10796585608503713,0.051776592507855886
VTN,-0.02421788102393608,-0.022609667827141442,,-0.01897037433457655,0.05564059441856083,0.05187147394112223,0.007127387776150079,-0.01433419738999465,-0.003441291994042174,,-0.013073027067661955,
VEGFA,-0.041017272956765945,-0.025741242689650872,0.027396865441170655,-0.024341735868393884,0.014404439809953186,-0.03229354364417799,0.02040432081153986,0.04402666594364027,-0.07828935137696841,0.0358080143395683,-0.014904737683410467,0.04476152586681139
F10,,,-0.022723927114581065,,,0.1246336858562134,0.010233066625046512,-0.027514092981120914,0.007139739126741048,,0.07101524658042958,0.049638746391328474
SERPINA1,-0.040542758548992495,0.009345258449797297,-0.024026797109669592,0.026585026801688044,0.016566700903336045,0.009178285536881114,0.0480135382377465,-0.017550468701572394,-0.00850514888800679,0.016208383743589665,-0.052482418645374215,-0.03161986871668238
VWF,-0.008949008020380627,0.020380194342406725,0.007663012475770245,0.014497407077186386,-0.03756134874835683,0.06712063710974303,0.08649842026698139,0.01178976941427817,-0.07798756029273915,0.03832945158667898,0.057465395363886146,0.055279697773505575
GDNF,,0.008236368840120942,,0.07916023521128718,-0.01701503428002392,,,,0.0016322275733403138,-0.01919627672002093,0.07604000860012596,
VASP,0.018764159091142256,-0.004274719781438895,-0.008634352019393622,-0.015279406592479802,0.014525250287321094,-0.07374128793055901,0.05746650247173934,0.034216290534622947,0.03187028763602983,0.12634525388394383,0.012711749560822326,-0.026405594884026107
ADAM15,-0.021575030049115478,0.04941126766628313,-0.015564718233332338,0.0541462293950646,-0.022630110303838474,-0.01628137688790625,0.008484616377154062,0.0009767564814959656,-0.11057710950716966,0.011294859176745777,-0.03216626876579833,0.005157864303016607
WNT2,-0.021752648327423643,0.018212605167276564,,-0.03530173758021467,,0.15032333770193987,-0.041058806221399166,-0.01219619008587072,,,0.06462356535337813,
CALCB,-0.022767475470413464,,0.03757269194479265,-0.0289469334882415,,-0.01990251345746513,0.043150729701434416,,,,0.12497967249746389,
OLFM2,-0.07348012689805383,0.018773250861556012,-0.007108316849636054,0.06757668524605473,0.01086718863734701,-0.002991811617924183,-0.031133485057479204,0.02624087306172977,-0.0853694086547284,0.16385282009738167,-0.03167794650842267,0.051683413175048216
MFAP2,-0.029189004976450248,0.011626146219376847,0.045447256501205804,,0.009130933556340298,-0.0266323148608736,0.03227429512770118,-0.0038744627856440914,-0.029237559195337413,0.0430553654612805,0.018759039557022662,0.06843754372795549
HLA-C,-0.11047324503191905,-0.009823061230597275,-0.011570527331057574,0.03978759997139306,0.03962338877226833,-0.018530477008600398,0.09619049719265742,0.05018526180150967,0.013422517034037202,-0.0027635523514603724,-0.018406998892427636,0.04004016798938588
THBS1,0.015105087921627796,-0.035313663696600245,0.016320697139456542,0.04707490436719395,-0.017241078601969113,-0.025948493793550978,0.06220377868643493,0.021261111666787805,0.01605861076034393,0.06063577057727383,-0.022860734090090665,0.11280365295265506
HSPA4,-0.0439514411622186,0.029219751297736588,0.039360393413838485,0.12303595952583245,0.0420064175774223,0.00408048165837196,0.06655274118687014,0.012157152025389592,-0.05192696893035733,0.006945310296602276,-0.025337628936420047,0.022442431302207848
LMAN1,0.019714130575163986,-0.022845811944804274,-0.03760478672173988,0.04363876374714639,-0.04385742330298429,-0.0255374682142695,0.12921676320441444,-0.030914414290930028,-0.0073308889679561205,-0.06273898954242217,-0.04057105991676594,0.05308892393555556
LYPD3,,-0.032820370549987224,-0.01351159355232025,-0.022296342016259185,-0.012157270232047932,0.09293912062757115,0.005363539397507572,0.0664562543488043,0.0917253442006474,0.09648979394745129,-0.01146577414695575,
APOE,-0.05303818847791552,0.03331515483435968,0.01016724136238133,0.06254643233485198,-0.025450275714505578,-0.061777414450534925,-0.00648109611153375,0.019373162156415765,0.05951192289615771,0.12242913042112569,-0.008477678505153899,-0.008720340884912166
SOSTDC1,-0.027547767893852475,0.05184985741535674,,,,0.1219435112120262,-0.024935928895805003,-0.021981271236872393,,,0.002730531425948991,
ANXA1,0.03171444986742565,-0.023280046810717953,0.035612460698793195,-0.013379647663287308,0.002542565805579468,-0.0023424280806401804,0.0941353418067374,0.030957208483890875,0.05440570352983159,0.1339464986960366,0.013096103685073258,0.07241820737331639
WNT2B,-0.04157469509323672,0.001254735997534959,0.04436430877602309,0.025242619474114623,0.020816615217489686,0.03664301704589488,0.036198490841427886,-0.005471975122451115,-0.031202176887583637,0.05970491100999996,0.005549411715431349,-0.011363017400061104
AMH,-0.04627228529020867,-0.022270860035275064,0.04094573924227452,-0.026595730303510843,-0.025801916096375083,-0.020460338697917826,0.17071343711783604,-0.012090707535860503,0.017581180305507416,0.08618561018749635,0.04877706201161457,0.03896997981733433
GDF10,-0.021228852596087748,-0.024900132081854112,-0.029779712140454065,,,0.0946912993131062,-0.0389377998967548,-0.02494987710989801,0.06511597048450576,,0.03031444785127165,-0.03793460118868365
EFNB3,0.05016065094117654,-0.01634240899230759,0.010968049355797427,-0.033730581924236315,0.05451528464453726,0.03230868630123066,0.017483707300303693,-0.04373832814171373,-0.07926759281297613,-0.001717298828603516,0.042237231835689545,0.05349114993001795
LTB,-0.025818383802261452,0.00713401651396523,-0.01955050830630721,,-0.03127918970850286,0.03876358843033054,-0.03954577636442869,-0.02426327617847898,-0.0868054833845821,-0.008050603779095333,-0.03182894885456824,-0.03404266049918522
ANGPT2,-0.07439315239249761,0.01554094441941864,-0.011669281929298553,0.006684984987357954,0.029457935688002198,0.027476870339220544,0.11814241960879496,0.01872177617613444,-0.08494657931940251,0.031213354008486568,0.05315328048791638,0.0778054403576466
NRTN,,,,,,,,,,0.08053674436985275,,0.0031287891705965706
ADAM17,-0.01180556256414858,-0.018397051260393836,-0.03712188342330556,0.014641683867579136,-0.010437375185043537,-0.09814957383240398,0.0884366880790428,-0.029596823478174113,0.0444378112014714,0.006079280356010315,-0.07414700561791712,0.08442690539449074
LRPAP1,-0.08059010932340642,0.038965610390708255,0.04433236664022414,0.022403240720688226,0.0271958978467162,-0.007779915598157602,0.06992922151557651,-0.07148509024552793,-0.016717078749662592,0.006757859527826847,-0.019138665389262524,0.08276405241092082
NID1,-0.028224095655219637,0.045409855459717235,0.06988028206537975,-0.02434917184655715,-0.046408695066651254,0.01493421617936421,0.13974598406401686,-0.005177657715380345,-0.06257520701487389,0.100550365044093,-0.007532084823225209,0.05908456865322267
MST1,0.005510548115970361,0.0533907452471313,-0.015704377066526512,-0.01168761222518329,0.01362416354271839,-0.04708473118258209,0.08021812192147343,0.10818195422997821,0.018617390762503707,0.15560531031080255,0.0037345673796274196,-0.027907135007276533
IL13,,,,,,,0.007269442271517763,,,,,
DCN,-0.05527639758628033,0.017447450696625077,0.038960269655958654,-0.0018328737944807018,0.013783464958671388,0.052674735504081575,0.08476896303534581,-0.009147923454929744,-0.005409518325275033,-0.0057471616868007905,0.045915621513150734,0.021759529174029485
IGFL2,,,,,,,,,,,-0.01842088255243561,
COL7A1,-0.05329469676312796,0.009826978126798431,0.05385317732664179,-0.046023741774798184,-0.009185694784809828,-0.013211272647476334,0.0645262514076188,-0.021918694193577927,0.13734127673644786,0.0023759926866636447,0.014439662353698876,0.04575870842688725
CALR,-0.030772595044253153,0.0031364482396436743,-0.029841566069177743,-0.08328699229859841,-0.03281498354229598,-0.02787969633094252,0.08576043921444916,0.030364716871500896,-0.05158478274688129,0.07031436889431304,-0.043459820704388134,0.07230868536411164
PIGA,-0.010926884871959135,-0.04788714947863372,0.011779045644374339,0.011699729606162081,0.019005710923158257,0.04299510338972541,0.11995758194564209,-0.030236842840537608,0.08101530395087062,-0.0027272082079277697,0.06820495941840496,0.014323187241207427
