,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.13433920853009515,,,,,,0.02453467498108956,,,-0.04786313177112489,,
BMP1,0.025365468625188695,0.0030794822601022285,0.018279790342132698,-0.10181946420282685,-0.02291984870558832,0.002294156233137675,0.03994509976338603,0.19426892107102206,0.045413866280934564,0.08479762647957523,-0.01215528576061871,0.07342462609559446,0.07086993283598252,0.045139225592649226,0.07443243480737666,0.05534739306148284,0.010571900926811094,0.029869851354978348,-0.003534458058531932
NDP,-0.01667564092247498,-0.02403670372048192,0.006818813469899553,-0.07060523497486595,-0.03345646145883387,-0.08706932171722559,-0.0346300162251106,-0.008436469721471631,-0.05478064524164957,0.00415171778463349,0.058454442681037236,0.10745526704500045,-0.021230086325628426,-0.02187493004711148,-0.0893822021068096,0.0138682466386575,-0.040930507135098576,-0.04020337078779615,0.0027414498439319443
TNFSF18,-0.031408139460850665,-0.035874991990917225,0.012369520660903254,,,,-0.012024542827582713,-0.026500526881512644,-0.021599655919442868,,,,,0.022508486081780844,,-0.03264742977998847,0.0210185821991031,0.06678845180200793,
RTN4,-0.013282130630539053,0.05388842390365861,-0.005329319282665956,-0.07377779489659005,-0.013364664131984864,-0.049303410191731636,-0.011590465651319767,-0.05358943420319299,-0.015537816284846817,-0.12135544426434976,-0.005819355720641825,-0.025046501700972376,-0.12453177142275547,0.021963006659804264,-0.045680735967599674,-0.006024224779913838,-0.002374821228515411,-0.12147197108105508,-0.0062706878501595925
HEBP1,-0.012196662563087872,0.0556779444565941,-0.029589488704864546,0.07451920394851616,0.033393985881855354,-0.014087152918307422,-0.009801147711406149,0.08035006516251722,0.02197632074362025,0.012228484659263373,0.024829873008678085,0.05100142290741378,0.037105616403171296,0.06678047584231346,0.017180034263578302,0.0875405687722972,-0.01677149964327712,0.034239671729504734,0.01819107805549411
WNT7B,0.06108469583406651,0.015711075622117474,0.010033929085934666,-0.012126191558541227,0.027566191456704147,-0.056192238692951695,-0.013136095247269807,-0.06846976842724106,0.08197030932230842,,0.04339663004631791,-0.00013812734057915203,0.057809628031365,-0.03578377539828533,-0.034081420029193066,0.030185630186010958,0.001009952000743256,-0.0027309807113945323,0.11463514455285073
PTMA,0.06054676284105985,-0.16177921885604016,-0.0201704686303736,-0.1327903081897887,0.03103940697912344,0.10151953399544285,0.010542120791579637,-0.18607091914654392,0.05243705192749682,0.11011269002726504,0.05019560653821966,-0.099655952848099,0.023197185598065502,-0.004267006473376039,0.09906335162115029,0.001360711277546235,0.10553570535980027,0.1203690784333215,-0.005356701101627897
FASLG,,,,,,,,,,,,,,,,,0.031338935652686285,,
CEACAM1,,0.12311254410454767,-0.028305157215711346,,-0.015632731568523465,0.006444369548435536,,0.011795677137248238,-0.03397111298804707,,,-0.02634551647263221,0.027580840230923546,0.031031208614585644,-0.046756162442599065,,0.006116291082575044,,
PDAP1,-0.058177574673674695,-0.03145488066825957,-0.059966146950982145,0.09799253479792024,0.0450644236643173,0.08967914405497616,0.02046078664610155,0.06922111834276914,-0.051970408738495524,0.03591452606902557,0.013623616735605144,0.18579835521157734,0.14132610793209932,0.03329537542659522,0.0794775712308865,0.0017111031582868314,0.08391445780389348,0.03197084381344153,-0.0973357477575375
QDPR,0.02981407646430326,-0.11870048573929477,0.0017000887653814286,-0.077445963645106,-0.05126118542749603,-0.1438521931663528,0.010471673056123797,-0.07055002840171662,-0.14026498447212218,0.052796616494266556,0.0011167981765490508,-0.10063715050465731,-0.13839335590713753,0.024633977162463978,-0.16469768124726483,-0.02827123495348187,-0.026691497949930962,-0.11689142882590488,0.01462612665453094
POMC,0.00030585962276263005,0.061139595430513484,-0.015049781980190797,,0.04304040989173357,-0.051506524299107126,-0.031723169214161594,-0.0076765938092449365,-0.02506253266836594,-0.038048210192801565,0.0009661717852546185,-0.03339524319112087,-0.03233403862213715,-0.032229383738054146,-0.032602726782230314,,-0.02083047542217689,0.15541989003414192,0.06619715367437941
CCL18,0.07190110885559335,0.041847869917418026,,,,,,,,-0.029592850606112404,0.04560444652709895,-1.8395069422452876e-05,0.10556094822907708,,0.11042593439079586,,,,
CCL17,,,,,-0.020489239450976394,,,,0.013847888749549012,,,0.0632371163136269,0.10604510278978872,-0.028837719324732024,,,0.07256026402768342,,
VEGFD,-0.022511159254948825,0.03206751328022055,0.025642220459576263,,-0.01696591240095406,-0.004290252099239637,,-0.029896558011377798,0.01002526067073394,0.01561241365485365,0.016162569323155584,,0.054672628725824055,0.0384586613315623,,,,,
TNFSF13,,-0.03867678346761256,,,0.019936280946945457,,0.019339775088417173,,,,,-0.03205495627089791,0.01577294874158152,-0.03092472459221656,-0.03861269325593193,,0.0011970302742697176,0.0047292707214437145,
WNT5A,0.04542303161590098,0.10269092122563418,-0.026061758592894228,-0.05547730250019754,-0.003788410448471899,-0.20368673495394807,0.027516875082386653,0.09897854349836395,-0.01532170410123509,0.06600433855974032,-0.012244841560134015,0.05739780594430162,0.043401227043865315,-0.00016592746838323417,0.02228528539834022,-0.0363849053731571,0.05555354376854856,0.04217672845988693,0.035066771944490545
CXCL8,0.0753779597048197,0.18644899632476689,0.024546598999158276,0.16896413209018338,0.07015191124695976,0.40609670767706324,0.07533509291260782,0.14956448823990082,0.14363059976150902,0.01774802906881118,0.017441543965682132,0.3402126561303737,0.36345369953168905,0.009729439687155629,0.24379697507021134,0.21237255712779274,0.09428721607050451,0.18909727882892186,0.11836462864533184
GRN,0.09615610131754226,0.08662723680450364,0.06702653043623424,-0.16378198519068826,0.042702309061062024,0.1013387447698134,0.04772848338099199,0.10352899248051373,-0.035619952839022674,0.058238710958963685,-0.04414901811723324,0.06275389611943556,0.043384725022508806,0.010813619308550654,-0.1348551494555944,0.02405459879363799,0.09168390664717838,0.0688651832667859,-0.06970330126471182
MIA,0.04756135999031173,0.1062833242093514,-0.03605473833651745,0.12186677977609918,-0.058874901809874536,0.10871385300383551,0.013452811583531121,0.06208349568053867,0.023559141654887608,,0.03012716408436026,-0.16828568210321754,-0.16842217751950753,-0.025064519472216586,0.098541501411221,,-0.12560197575220639,-0.011495073390714339,
COL4A4,-0.04777469923360818,-0.004917137834729002,-0.01914813936288981,0.08388634641744075,-0.039514253231118644,-0.15526221410397062,-0.011095209923661883,0.02558621996087841,0.0783833078452532,,,-0.01970999462149453,-0.03966127135574004,-0.04442217552196105,-0.04939136653103415,,0.05555147466355941,0.06041190401058996,
TAC1,0.0648900530072621,-0.0061741220129928045,-0.008135772217788051,-0.06621358768808627,-0.014275247737617356,-0.158797343472985,0.0055489627431065235,-0.09599636261304954,-0.09010658216864549,-0.005178524468488975,,,,,-0.06787928911565991,-0.04145481345278192,0.0471189578766778,-0.02424610247616376,0.02260604427626107
RARRES2,-0.017656727107942437,-0.019057008928500117,-0.0363733889704121,0.18870623728155148,-0.007013269825860045,0.24001903278317305,0.07600508570668779,0.12887504101228398,-0.05452279119817377,0.06376186195577027,-0.06589555009439736,0.32042944733700285,0.3494457817234553,0.05910192972917414,0.08230609271940618,-0.04095472325428611,0.029001465359924403,0.10464476258285853,-0.05093264423338926
FGF7,-0.03831010108977277,,0.021666912835813863,0.0052520888984610575,0.01348888952422808,0.0019137872953459507,-0.007322522799231245,0.011260140758670384,0.028842561843499245,-0.002399849921815574,0.0712787462591692,-0.05828911091657394,0.04216465650984771,0.047126778739303446,0.043569205991877365,-0.019817260668519857,0.03451285249958084,-0.0395293251427602,-0.07541797014819446
EFNA2,,,,,,,,,,,,,0.0037782374309392004,,,,,,
HBEGF,0.049535525548300104,0.0809097608858147,0.001710449337864447,0.038024793623192596,0.010376545200693161,0.24374716884933897,0.027759148144526843,0.12885934876457383,0.09899849702130555,-0.01756582180066435,0.08594411777018877,0.06592014525899638,0.0781941523640121,0.04561489571095702,0.042720080604633705,0.07706397632628578,0.03144596665834345,0.13665212545775332,0.059375819120608804
CSF3,-0.04777466141023608,,,0.10259836058257991,0.03603005837525325,0.25375603507328565,,0.27789070166806207,,,-0.009266401837362265,0.2915897532902256,0.27746678056738466,,0.06189097564865966,-0.029342587754178116,-0.03961402964598302,-0.0468216371316247,
PI3,-0.05659621064491195,0.1205042318802748,,0.10491050553897584,0.06539478616329743,0.29441223450609383,,0.2998960049883893,,,,0.43947217982789916,0.3685865571488635,0.03758204252541732,0.3110214770296922,,0.12041658113574842,0.11150185785839627,
