,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PI3,-0.05030529749718539,,-0.03849621591710971,0.01411193139793676,-0.019475897321736737,,-0.02909873739822127,,,,,,,,-0.030713005305769852,-0.16310289237633685,-0.0021297815841825464,-0.10205051880225272,0.0006007155920005321
PCSK1N,0.002198060044914276,0.06016288421725081,0.0178010290741005,-0.007451855062807902,0.03441731782888704,-0.06367114379926186,-0.013730673525208629,0.04584352573825408,0.005469369719609581,0.1162947450212556,0.009061136857505642,0.0037004185887386113,0.04519692473206496,0.06133963898884247,-0.0060496192347354065,-0.018514946566380024,-0.007532954180701978,0.0951120949786779,-0.002540460018071431
NTS,,,,,-0.0030212608614086254,-0.019873886228556615,0.017739258025841018,0.00646933939524483,-0.0320575779535406,-0.02974121667234421,,,,,0.05585338688703344,0.014821232053262917,,0.09132704427893236,-0.028469431039099404
SFRP1,0.0030280113557921247,0.028171812444464737,,-0.01685787031756356,-0.0204785641740401,0.04309419744921325,0.06892986012417893,-0.013925382430652276,-0.01949258164261332,0.008380035918357948,-0.01534526913893294,-0.014694634099190855,-0.062151492900271506,-0.003723893572521793,0.10676394702360663,0.08185366431188505,-0.013193389450788377,0.01892582471365971,0.03417636106486734
CXCL13,,0.062303315024646505,-0.019502246262295655,,0.016320362369013786,,,,,,-0.019696475033715178,,,,-0.049858616183231626,-0.030895308354554955,,-0.0806044595948951,
MICA,0.044741951122912,0.0401528828023335,0.011324584149464136,0.04124706038270817,0.03078145294100377,0.011249567630348362,0.02749007468185051,-0.021254957659087918,-0.0064813451712357134,0.007953316258197249,0.036987074531240484,-0.02119495753684156,-0.015363915122770492,0.12203929349431425,0.03961202596226017,0.027429543392321443,0.02276909408352765,0.0229660231553145,0.014120260002718536
TG,-0.044025900762248375,-0.019440090243464363,,0.01371598207777443,0.0185573498217296,-0.02293970372798755,-0.006165719707829115,0.04296609056940896,0.006555860199470272,,-0.03756470023033668,0.005817203020260553,0.09733335082144286,0.001722063415161415,0.025358879070001613,0.012835508643288723,,-0.048666180410062466,0.030456699064669333
ADA,0.11875321941267449,-0.023360175956338828,0.10406104238609558,-0.0012531681790752746,0.09227439104551935,0.04972315998933672,0.09421519440953693,-0.007099377950198604,-0.022910409648416397,-0.014505522876001884,0.012741700632037991,0.024248764460095804,0.11486988369682086,-0.014895683587313824,-0.02998729610140206,0.13303663841143437,0.09730114880485248,-0.014422195916971981,0.04053408489870817
LAMC3,0.11454414489203409,0.006839393184820535,0.07103618179613831,-0.030098741043406374,-0.029445391361395505,0.10111067910299547,0.1228001536482797,0.0397690597036453,0.00994236921438752,-0.01834309508812771,-0.04383056229051125,-0.015226111319968741,0.032441289173500414,0.04469297542280431,-0.007319515476002308,0.07953809400978319,0.026056289730456483,-0.008617990194085974,0.05900492555001732
CCL7,0.01938335335320805,,,-0.01315301318675783,-0.026906784771438628,,,,,,,,,,0.043557684818811955,,,,0.061512168304062476
NGF,0.01584396014755414,,,0.045496950400155285,-0.028720192249657595,-0.02189063017555978,,,,0.08613839673198055,-0.041590977705667415,,-0.04744408929456518,-0.03375634621596526,0.054563508155830664,-0.02223381993433017,,-0.08861057398629198,0.026075730713978063
TNFSF15,,,,0.024628658117894497,-0.019921692138681907,0.014762916372537939,,,,,-0.01683751530408688,,-0.04681618219078565,-0.03409105563005263,0.04189843299477206,,,0.04986944086852617,0.07383657709049252
HMGB1,-0.09949530359346388,0.02658236863286985,0.05924414994320536,-0.011153042484106757,0.016509520430248007,0.07908211668329905,0.1346714558260929,-0.03991369571021556,-0.03792791971194247,0.028179297554563366,0.021374673228536676,0.07074793126357479,-0.02836562730848741,-0.09033096599094635,0.0359024730458005,-0.020175612041166493,-0.06727794218069794,0.028614098848018858,0.004185888909981203
ITGB3BP,0.0306728549346395,-0.03235444794178563,0.03744933161812593,0.007714380052124585,-0.014369089912833536,0.13525371750378903,0.09150645996953674,0.040179859887453054,0.0476432134804165,0.091095092231781,0.012793713959558615,0.027375632643792044,0.014915586098541697,0.017148095265530246,0.053957793359430094,-0.018359606149833396,0.019871606559062425,-0.05278885914987618,0.09221869760009584
AANAT,0.005303948063467816,,,-0.013326839845983528,-0.01795063604879992,,-0.023310427119519885,-0.01921174750794157,0.01818804012360498,0.05229337189578207,,-0.038451751232579365,,0.03619558009735877,-0.023624837868421282,0.08274713330477872,-0.03411067430642883,,0.07594659569358048
RELN,-0.02515274956809279,-0.007055917942392223,-0.030246460391435467,0.026505879476276827,0.03386555064335032,-0.017570813605699547,-0.0030837298830041254,-0.01294235172666254,0.022171515237728423,-0.0033548680579575333,,-0.011110844208430361,0.17612880245032114,,,,0.034193443637293645,-0.044353396454848884,
IL15,0.027337328278556373,-0.01141037229065853,,-0.039260409177655387,-0.019684089901988444,-0.018913267370323138,-0.03420469483967747,0.02950074537115978,0.014643346784824603,-0.03672682700745302,0.002475725919125065,0.02164100732051654,-0.047524049994417616,0.0892851065134019,0.0029988715635498996,-0.02402098873117167,-0.018701936477717784,0.0056027485658869175,0.058300477513910036
UTS2,,,,,,,0.07337774138492359,,,,,,,,0.06682814500105923,,,,
BSG,0.058857879736807624,-0.005671764776242362,0.05914410466811849,-0.011604106143664515,0.022281404662597756,0.07932708924841747,0.003506663286586113,0.004767362317352691,0.007358885839426369,0.13768258200350858,0.014570990418932787,0.05578756413898311,-0.005915776291556493,0.08692964949748279,0.11714732926503085,-0.005724147709037546,0.05641005715724905,-0.052076509123684236,3.433219263207929e-05
ADAMTS3,-0.006063834821460398,-0.01350123098491561,,0.03066091872797382,0.0032002554653882396,0.018861082888478674,0.12604956711219056,0.01946248271020475,0.013258672576397896,0.005664220451865481,0.07301684476113748,0.060049170757824157,,-0.028329148732468005,0.08058675483312357,0.06025191106491794,-0.002775315723721648,0.043019359862085126,0.011623001894408728
CD34,0.12369109689514936,0.013981525382922688,0.016858761650522903,0.051709134044096106,0.0728729252322282,0.07649194563905636,0.042393153712610744,-0.033275600822051055,0.006978910811138536,0.011187444358496267,-0.04063009230592163,0.04351854807304515,-0.007232115748158212,0.08371558989517072,0.05082791564035131,0.050448697492139975,0.041240035556018566,0.06115189297066089,0.11055030714546431
CCL23,,,,,,,0.04719260663338653,,,,,,,,,,,,
PLAT,0.03576833075088054,-0.007047974792697375,0.09301832582808457,0.022165115044792696,0.051394547387464615,0.08724839085261771,0.1185838240313039,0.030537158068415414,-0.00724920405564806,0.017912234872963225,0.04685879738620838,0.043306074196783166,0.024241062607865994,0.02107166687982828,0.11321131659475517,0.11920862665779386,0.03312464454308422,0.07196173937992287,0.015510610868131927
NTF3,,,,,,,,,-0.015325897712284682,,0.048020538837800025,,,,0.0938392552304508,0.08665400069067387,,0.09095780468147123,
LTA,,0.07519674544324308,,-0.016857869528925887,,,,0.02334805504240936,,,,-0.01693739617017682,,,,,,,0.0006421419152176438
CKLF,0.043119289030016106,-0.006906986572187509,0.05485084591178601,-0.009645335467948529,-1.0116758238225917e-05,0.07855469637961073,0.10287754815539618,0.008914349598768356,0.0010670829099163426,-0.04469247893610708,0.027838708430143636,0.05963717154793481,0.042255389499287754,0.028932233619358157,0.06571376378794001,0.08602511513058175,-0.04762374468613117,0.09673421875964254,-0.02035073766811225
APELA,,,,,,,,,,,0.019714978764210928,,,,,,,,
CD24,0.009859069056558287,-0.017241602301788506,0.09896081665826437,-0.007916434932045763,0.07435985412474559,0.08725087007083213,0.02775125259854277,0.021657062344627397,-0.026232192333851347,0.059002641776837984,0.05150878133586265,0.04635010642969607,-0.12793906904182623,0.07808475034881046,0.09247625731183555,0.04466895604807858,-0.043452760223131326,0.08501672866445631,0.022178331505272708
HSP90AA1,-0.08358354906484182,0.021106815723544146,-0.004493398272768918,0.021259805190401385,-0.027992911950602082,-0.06530636274365793,-0.08254679936920695,0.03015023222266773,-0.008249980341433755,0.0773224113749361,0.021576265881864783,-0.04861298919380408,-0.09337797212324703,-0.09733461998960294,-0.06933950024846486,-0.20863568124122925,-0.001741043179225323,-0.025272499409216997,0.034860194616699265
BMP4,0.020109843875699855,-0.015154919727541889,0.048588334851007484,-0.03933143331460646,-0.023810973236666623,0.1374540193599984,0.015660891377121285,0.007279601077643283,-0.015658723148070423,0.05771424086503794,0.02270511488337469,0.01638714365758922,0.00462174544288986,-0.014297478908526567,0.052587853623036654,0.0927828453368411,0.16153689665937615,0.0010493843268862802,0.12382252835934744
SCGB3A1,-0.01900912268801163,,-0.028708782047172303,,-0.021376991535238376,-0.02414312030419543,,,-0.013716325253802944,0.016945565384265615,-0.03525075182372798,-0.024884630010111423,-0.044641460020890505,,0.057088612913262046,0.11080342987446541,,-0.032510569432383334,-0.0013900845992630305
IGFBP4,0.15903241958586384,0.04908869947690685,0.01292311180476003,-0.04098971356211557,0.04016192821636357,0.05436535752254413,0.09727920082847998,0.024975326685398182,0.0330252246818268,0.023693243472389155,0.09208185136700711,0.07272452916360937,0.015196406723262439,0.0839250164222011,-0.05280315055712583,-0.04127592830468935,0.08663581952986386,-0.09464267192420674,0.0926007644590798
RSPO4,,0.034090148440571746,,-0.003235700015916431,0.00622520034657289,,,0.022819797477118257,-0.01371632324748009,,,-0.03595630880777541,0.055817340749573514,,,,,-0.01486915901985489,0.008127843746330177
LEFTY2,0.040235639131046,-0.014471883828009654,0.004138947638089061,-0.013625860039377758,-0.03829556984675844,0.04260460064071117,0.1252830437589552,0.0582673583312245,-0.015040116195181077,-0.029741236254962087,-0.019038007829580907,0.01904729137048879,,0.0864537058494418,0.07762810187531871,-0.02170759407766955,0.024984397264138612,-0.043481593768663576,0.05207544590914461
PF4,0.01507681280382326,0.03665223595299314,,-0.011475744875635106,,,,,,,,,,,,-0.01750528743300291,,,0.04345914950421226
ANGPTL2,0.04237425431139342,-0.013710206075922856,0.06411978372467532,0.057284355904666566,0.016135496305694438,0.09716392621478034,0.11263313182063944,-0.01663148584926227,0.039847361877096865,-0.006585955667338241,0.04392353169211082,0.04081487838857908,0.055257778667348385,0.04607223889844912,0.025478788468032674,0.10864616663372856,0.0028257541559126523,0.06575780800391974,0.05558279513133624
LRIG2,-0.017181016787372456,-0.03865932973112979,0.03878336323374931,-0.018988572350726297,0.05080516972024046,0.07076783443149279,0.03838242617574771,0.0014371691340493518,-0.032196214762997714,-0.007216210155064385,0.017908285507106766,0.11376332608696177,-0.04178871177741378,0.10141723285835812,0.08239127854194761,0.0235253248202409,-0.028995817620704942,-0.04667729209374241,-0.005355890955540223
ICOSLG,0.05944040238725952,0.047371679810681536,-0.010579833355320478,-0.009751421232885025,-0.03479141406530579,0.11894428888465317,0.10255280239018015,0.013305336697355013,-0.014929669515650553,-0.0023888923731085403,0.009829693396302882,-0.009042757458440602,0.09282308206322845,0.027167397384998546,0.031961049374672965,0.10615156724411491,-0.021831540910434134,-0.005982828995198854,0.017981044001527502
WIF1,-0.003865914706554343,,0.03503621453877731,,-0.034824109601235796,-0.04817943280328268,-0.09794625212097237,0.01887676332544014,-0.003559669929773659,0.05979363721962445,,-0.010917519072478949,,,,,,-0.04773910022371214,
NPPC,0.059616281614546365,,0.022044011542974418,0.047195456716900744,-0.03416119695602781,0.028464225280022258,-0.011191367088689803,-0.03534526195114567,0.041743327427252924,0.07252550742093083,,0.02809406884153414,-0.016122307524647966,-0.02832909432464147,0.10416601789137084,-0.035289207930811854,-0.03236108192811635,-0.07517305796580954,
LYZ,0.04127587993416056,0.012598373541645985,0.025944433295133577,0.0211100819470909,-0.07191155851649042,0.00879964440897312,0.09391636953384856,0.0037886373896576526,0.017681998425047526,-0.06889682803936707,-0.03500070170704374,-0.07244325704282398,-0.007028177039345817,0.05569814996518822,0.02163843250530297,0.029722498079971738,0.05631031581014364,-0.03272545608354162,0.04342172046594505
EREG,,,0.03541157286187136,,-0.034720094140094145,,,,,-0.0126484108116336,-0.022261978710853825,,,,-0.018423700914408998,-0.0075684122520921215,,-0.05804337914190872,-0.03303955501764837
SPTAN1,0.007013851926821497,-0.007075880960283641,0.08134603714438522,0.0048795380041739295,-0.01760662443191021,-0.0051466542319201945,-0.05293488212685959,0.009452508743003999,0.012891426398747399,0.10290834509572837,0.04869064900762504,0.04638758401354702,-0.0032385642993974896,0.07999763612645863,0.004503905467136719,0.02862485197250635,0.03815490781714857,0.02873679789777157,0.011076940996550369
PTH2,,,,,,,,,,,,,,,,,,0.024978900683478505,
LIPC,0.006932181012545393,-0.019572363786843034,,0.035415439101910924,-0.02388706329550073,-0.029329628076593697,-0.03188614027526436,0.022131382396489405,,0.02841563069446389,0.1570488533928553,0.1865709502443955,0.012929122295649203,-0.033365216398004674,,,-0.01462335704668546,,0.07997486558708146
COL8A1,0.04580070560924177,0.010304408479189522,-0.0030610944071926337,-0.01848928740594445,0.01523042471827269,0.012826223421318145,0.019193025639912962,-0.031214881706353736,-0.013678858604731739,-0.01885868394815224,0.029578931544969166,0.09962688625289469,-0.06692374542621746,-0.021064736035846143,0.09072742132578349,0.06200669482179756,0.0751131683868302,-0.07813501482103596,-0.010649432692564704
GSTM2,-0.00022668487070610834,-0.028496067279081057,-0.0317615050214127,0.052170316623612566,0.0013804881005289801,-0.015993714282448068,0.059476251197647115,-0.03372811099177379,-0.026033086993116843,-0.025644560418574613,-0.04081082980855413,0.03888285750807383,0.031549703204762546,0.04785327089584844,0.05133839222238214,0.01599321378461566,-0.007692813776602809,0.009961233520673067,0.038203024683424854
SPX,0.030544231828704436,-0.04211041744943734,,-0.007503313207739043,-0.04790775532422859,-0.041393307141623724,-0.042076073392748124,0.003708367223626694,-0.008544018577783693,0.05244625192703197,,-0.036111213300479894,,0.0016523886719440114,0.0499903094565543,0.027009295414052965,-0.01618256171057865,-0.010652094000655095,0.04267260735214626
MFGE8,0.03851705789277764,0.05237359321214741,-0.01511203080548703,-0.04807308850457866,0.0011262099319537793,0.02544680407453981,0.026016966999381566,0.0022920989065094133,-0.014529651234678595,0.012026891599342716,0.04841038946632329,0.07710556159761192,-0.09511815600736656,0.03725896889611361,0.023644012849543285,0.040136906580329965,0.040882577409928636,-0.0639488333247221,0.05975247947404315
TGFA,0.016619875107285687,-0.03325801104281005,0.02866037368931971,0.004864303502219337,0.07048185948224693,0.06368723134840319,0.030862913006306027,0.0788255480024308,-0.021151822034042513,-0.0205193094079968,-0.004952048083031884,0.008450587632352874,0.004209642641589244,0.0020269558125685797,-0.006048502172911556,-0.006605279149794556,-0.03316682227079465,-0.015455077220759516,0.04016230633872772
SLIT2,0.11079518761360935,-0.03390864899532686,-0.02133838171274476,0.05690834347472092,-0.016409041269610406,0.04440251862487929,-0.018941251757010728,-0.06113992893723395,-0.00013196913407599644,-0.02443236600979784,0.05627043856481161,0.0015292289410698205,0.02325781588046004,0.12439106637392598,0.09267010396889962,0.06631150226338829,-0.048112982321264465,0.024060961881841227,0.007190427099282205
PLTP,0.006193854851576386,-0.010258884445498252,0.07676416095470934,-0.010098101058355508,0.02941700135016734,-0.012901885788608396,0.02777443708173288,0.009377503609323054,-0.02482152192611737,-0.006347937002523797,0.03696416815430037,0.03171963097714169,0.02369875038374637,0.12559019068400415,-0.011884282559559053,0.003897851901913306,0.047133328125418865,-0.09830867784381726,0.014118250991187346
APOD,-0.04494733180797809,-0.02185045717238898,0.04365713942467092,0.015045414610143349,0.07224290027421867,-0.03328708362456293,0.0400755533133344,0.016570848237119132,0.02154149840627857,-0.07465311525340701,0.03232497684332433,-0.00019865659645933905,0.010899548602946561,-0.13648477939069703,0.11888526302096354,0.1648043779092339,-0.035909626279041075,-0.004740714139353401,0.011874141076554434
B2M,0.09124640048987177,-0.026498638530467203,0.04178319196898027,0.001769960489267438,-0.03912886560041162,0.004237448440338904,0.08964187505670965,0.03300422171153224,-0.013250591992269072,-0.06422780627936707,0.017867666039004235,0.010087637402796954,0.04816593656181182,-0.02326121988794324,0.06948283789537017,0.11498686408138863,0.1010134331859727,-0.12056900194272523,0.017601798926601287
OMG,-0.02504868962970591,-0.06089277165276866,-0.003436584111084853,-0.0062786938485944275,0.030396303678414678,-0.03985826436923724,0.017281989555061224,-0.07866276158019289,-0.018142864331081827,-0.049228755518698264,-0.014098633433591011,-0.0013611643898088098,-0.014760544870229252,-0.08877244233040614,0.07237819564738285,0.16651521044266296,-0.030897532589664472,0.05141971969258456,0.02247172192196553
CXCL3,0.0132246234148048,0.11444825059206595,0.00503264522216863,0.002221814528228178,-0.02916305305278594,,-0.005045378012362388,-0.019965879318147334,-0.01467356656382577,0.011230085015427006,0.002462274275840077,-0.02568326099455183,,,-0.044336813253655266,-0.019284718112155506,-0.024020753273477843,-0.08072731416608042,-0.07671605770693188
CXCL10,-0.005523368097854199,-0.004210659513020604,,0.04091856290833758,-0.03269932927466401,0.06387550115862965,0.05972660949529551,0.009750662666579098,0.03039938284892574,-0.006448345148073385,-0.019210832336572062,0.0017997868900640496,-0.04657529498561708,0.03508952846500121,-0.017171944692108386,0.029481524220785357,-0.016926990501394675,0.008489374328210685,0.01610540349671616
RSPO3,-0.008594786860394455,,-0.02685822166778247,0.0742752850154152,-0.02388704856795443,0.002901443665407994,-0.03827695735110324,-0.012839348455680494,-0.0014721861498018277,0.17353562060421981,,0.05493855961122383,,,0.042935195051300265,0.051823710045784066,,0.02205456056768236,0.0005347541451417459
CORT,0.0036852170660605955,0.004293230149346161,-0.006169178266709798,0.09906825483306808,0.0626905321752289,0.001237958410286402,0.029815650794203088,-0.0013906103454514062,0.0016939514972088097,0.09881756530549153,,-0.028543260415204105,,,0.10179236645190873,0.07706179021908481,,-0.003836464603453875,
NCAN,0.03277465571263076,0.01573660492712501,0.05051180687047641,-0.04242513399410892,0.03644914970595431,0.030283505415195654,0.06465414242274704,0.0026082683124235002,-0.004320091385171831,0.008466578528452798,,0.08893509846060306,0.10612847350718076,0.01062099941704465,0.09300232700031583,0.12626876209364213,0.05825920237380178,0.11483876682746481,0.01299384981187788
PRG4,-0.011579814711959015,,-0.030030961473912265,-0.013153015236459686,-0.017103041015746095,,0.07030254344882253,0.008648225962758401,,,,0.022336691951921454,,,0.0511106968320524,-0.006796277956120554,,-0.01751033799435477,-0.01663686337605095
ZG16B,0.050935877268403124,-0.015648719208558228,,0.0037629588999614915,,,-0.035799653348972546,-0.02196867001017124,,,0.03476651431822084,,,0.07935376619017744,,,,,-0.025491545523127112
TGM2,0.05832520807283868,0.010470964373546719,0.06357072595627777,-0.014695327906943764,0.02976231774789991,0.012668685174504587,0.03661666801604633,0.04950529441771033,0.038753910440730274,-0.027147929022393155,0.006814868830585971,-0.022153356638600092,0.026539502613666513,0.1619665827920095,-0.05082812797918469,-0.041429989693426476,0.02987196600245091,0.019519380741678062,0.07051975511851201
VEGFC,0.08045264315859593,0.061879628628569404,0.012357808528835888,0.026431619790537,0.029245352389405586,0.0019631894389892444,0.03795972656796155,0.022694132807024765,-0.014560753611160809,0.04156297270979484,0.012892084782781008,-0.03202317120364071,-0.052603406478696844,-0.03409105867017862,0.02257803936251234,0.03375824461144644,-0.0316837693852761,-0.0586120360064492,0.07866156838582457
