,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,-0.022913715330431208,-0.04321300108061649,-0.025088237837842135,-0.0022720257177961988,-0.07958446076990398,3.0577624273182074e-05,-0.0587852313560235,-0.06635328623726368,-0.032453687562108584,-0.03695050822609688,-0.054162192386484835,-0.08018334727020843,,-0.06811378908046385,0.011194698188137387,0.04431100646959284,-0.17759140912227964,-0.2737342463795875,-0.0889611435835046,0.035313068496905346,-0.07700156325352782,-0.1715352451709076,0.04012546989309033
GRN,-0.062074724023521786,0.06959987610398498,-0.013164230914193342,-0.03350095940303935,-0.09078819386908782,-0.15795591784444177,-0.25856591285969205,0.024017227025070812,-0.042839610300620855,-0.1477317434113566,0.013663012998520862,0.036173462811692314,0.10331800107230865,0.08320198096653512,0.04412735015296809,0.028629382381042442,0.0025437886121334476,0.07591693434592339,-0.08222659519974441,0.0024566565948015936,0.24931701940141504,0.09562186917590006,-0.013211548478925987
MIA,0.04811589287571421,-0.031323652599012194,-0.023828637985994383,0.05489586146644097,-0.037692999904547,0.021425460565258896,-0.06653485622016132,-0.05455923857360797,-0.048589850076795074,,-0.02514445389018783,0.04035030773791568,0.05586820954091865,-0.038092118219249294,-0.006450030686473872,0.028954115857648503,0.1208805661245028,0.13242573832141094,-0.04196642250442758,,0.0356181980355816,0.0634891598823095,
COL4A4,-0.03317819950477922,-0.006336629248156233,0.002209749427709126,0.01111389973556776,-0.08926467274092442,-0.05016501950311583,-0.0392477143721432,0.026486319328112042,0.03203191167874869,,,-0.04868399938366951,,,0.07094383678735398,-0.029691441900996672,-0.006650499466097286,0.06256008790681498,-0.04750578887706476,,0.10103568290174754,-0.07355833287291616,
TAC1,0.17331598636411982,0.10111593474043526,0.0686578466896884,0.22225825998523427,0.26785134524229537,0.30262422242231185,0.3643394078426837,0.30987107707442135,0.1452341897130429,0.25081493655076303,,0.3855082753078376,,,,,,,0.023180942242225628,0.11998105036123834,0.018125194600028833,0.2942528849838226,0.14806761702764468
RARRES2,-0.0975697236691925,-0.005517039653688185,-0.002548902680023947,-0.01094717583082184,-0.15240600996913575,-0.08018602812313934,-0.31035945335136234,0.16382243965154894,-0.001082817152520828,-0.05848302244916678,-0.08388593029256011,-0.15860290193998597,0.023826155780521246,0.011057935241015436,-0.05172384573324636,0.0209468085849702,-0.08185593104906491,-0.06611718655039503,0.0009243225062596773,0.00014969730709014315,-0.056012764821983446,-0.1299183973309196,-0.0010219241391530745
FGF7,0.0685668278739149,,-0.03024189225577124,-0.01063596415846626,0.142317455893667,0.009750684327701941,-0.07794034396062714,-0.0012263842708188188,-0.030612610868554376,0.038889671004807336,-0.018635707083085273,-0.04297897634615715,-0.04457627347303314,-0.019803595114332568,0.058292539256561554,-0.006301594634178172,0.03824895893955311,0.05053871072825843,0.0523346476864598,0.02177935790186191,-0.03181925228083861,0.05126436540425285,0.03297324134226225
EFNA2,,,,,,,,,,,,,,,,,,-0.049418120439230856,,,,,
HBEGF,-0.006627875090353281,0.02858830281406466,-0.03136208455078197,-0.004339277817871951,-0.07492748344917527,-0.055649826866581334,-0.1121655560375559,-0.1491636556358057,-0.0016350692061955047,-0.13408185144992885,0.13161070241231596,-0.020370720244228195,0.1059466955982107,-0.023949964416678213,0.016006524533884164,0.07729836897520864,-0.011576130139295386,3.131993663451739e-05,-0.022546370351938214,0.019531314017236037,0.11448471578271081,-0.02178767192418515,-0.007204531849638842
CSF3,-0.03317817323749956,,,-0.007420031353615817,0.02547597110265796,,-0.04152332638103236,,,,-0.04801041041781202,,,,,,-0.14297150795741256,-0.09569033148030953,0.021788607633375767,-0.05505817773570843,0.003101901617290252,-0.01399583851301086,
PI3,-0.0393044937616362,0.0038585938113613184,,-0.009462324329082297,-0.020757357194392517,,-0.046755813553629566,,,,,,,-0.058300201364384754,,,-0.19084516377199656,-0.15436382056505055,-0.010235515565755521,,-0.12704688694151112,-0.10637986553713101,
PCSK1N,0.09244255649054331,0.03645462101390873,0.03871269446512874,0.014431046051979752,0.05951307024769401,0.185373946847764,0.21990319700560484,-0.04118704980056797,0.049543212470237595,0.26703437398068647,-0.0007995824886632528,0.30704113494141594,0.008572348892188855,-0.02701070696246668,-0.0275817699271723,-0.06362393486097027,0.04713728380707281,0.05456726967615605,0.05139964860446662,0.04440910414694399,-0.13694898945777167,0.21846190914307684,0.20657699414264613
NTS,,,,,-0.05134382593993709,-0.05089460605409833,-0.05103716301989002,-0.05357366859305737,-0.02966008828052672,-0.05061477618015293,,,,,,,0.033351056078260145,0.04182917991667905,0.06829039712655827,,-0.019769904977958476,,
SFRP1,0.18397398067323778,0.00861548602478042,0.008663218765396167,0.007121928608019923,0.20346879937976584,0.0009154111443871765,-0.02868810885412675,0.06776362235496737,-0.028517154363239074,-0.013865652840803102,0.08662973642609816,0.0192898795497558,0.023379028825953812,0.007703847217893983,0.015602961025259949,-0.0031980769238436186,0.10024369658091975,0.08797043636915614,0.06267492622316549,-0.07513700995935498,0.1600237691442531,-0.02283559525582279,0.028557019092033162
CXCL13,,,0.09996900577908689,,0.011852915589688736,,,,,,0.04578875230021954,,,,,,-0.008555304783918811,0.03585255856435333,0.008647426766230782,,,0.018594893525984563,
MICA,0.004256706956307197,0.08620498755681849,-0.04497387404127202,0.0009006110605375474,0.013516755584844999,0.00048518272286544395,-0.04715553532181748,0.019967880991306898,0.04992541478072992,-0.011909099596247863,0.003108087589216795,-0.08705675020190004,0.10228618004760706,-0.04538073434965157,0.09333211125451178,0.03999022880509494,0.010129547502648486,0.12696226165876284,0.025596850062614855,0.12456086678775356,0.1375359183935216,0.00960399418712363,-0.034234838935759314
TG,-0.02644829969763581,-0.018532085171942905,-0.025437651053550885,0.003682262164474221,-0.027115420778751117,-0.013915175065877377,-0.008852396289628549,-0.030522446752224312,-0.02249645043811286,,0.0503701211820786,-0.005274836994471718,-0.05507061908033764,-0.05754798138038455,-0.0053815648962958545,-0.0202495874810098,0.02638570096517848,0.03309993390573607,-0.02049665409336958,,0.027876427633683257,-0.022060351458630407,
ADA,0.006357666440468475,0.0708428533704317,0.010977275777873288,0.03295870910727088,0.00016724748411871496,-0.009869902752534736,-0.20307967167927082,-0.011503745715022388,-0.007016367680444915,-0.10946126718555486,0.11824923445093294,-0.04028121640452326,0.06321704983415566,-0.03480415024773147,0.05646046871888729,0.06224003376917787,0.07558141001242386,0.09955217829100234,-0.00948307079519597,-0.0033284457856615486,0.2917184557574255,0.042025931714244166,0.13136334982415693
LAMC3,0.009321213313923379,0.09101179259169265,-0.022784819145189126,-7.255282240909922e-07,0.010445408529752618,-0.08407975951458603,-0.13761915746308578,-0.08051484993760412,-0.03475333046560077,-0.0673647900588138,0.08356164846787599,0.005653766714430244,0.14136696027325918,0.0425469121314104,0.16059875502643464,0.03976761015943359,0.10818279281424527,0.1552379576201577,-0.01640033128733889,-0.047066809948272094,0.3753700793266863,0.0884781176169415,-0.05875401386632596
CCL7,,-0.028014502028013616,,0.02492847403229062,-0.007602535932798564,,,,,,,,,,,,-0.04791094105501226,,,,-0.02239826628895467,-0.07378613289531193,
NGF,-0.019114888741414315,0.06271596224322455,,0.04666853140770177,0.036819158634701483,-0.026103511982876873,,,,0.055624021298445354,0.040567023200308916,,,,0.03173251867758131,0.004719177954616309,0.10472102457274039,0.08267004059548909,-0.017208946261623465,,0.14809287096362303,0.015906553431621277,
TNFSF15,-0.023647502976355827,,,0.08424746382440532,0.015354487799994088,-0.06191379298463932,,,,,-0.030573973029668043,,0.05602388523862116,,-0.031017361366400667,-0.035245132746007726,-0.019625110690524968,,0.013364670315490136,,0.08205557556432447,0.014927625853004209,
HMGB1,0.019876286094011285,-0.007922799773446447,0.002991666537788405,0.030340711806152432,-0.0007895599363001728,-0.010484731993147246,-0.2865598894567114,0.059236010378344216,0.004497703462904752,-0.08711120539983794,0.08572341453832066,-0.022214740759339303,-0.07494267295593657,0.016140763893681288,-0.10604671338172385,0.07389794188584463,-0.0346282798940436,0.0050032909989878626,-0.03294123235003839,0.03170765044088556,-0.10839640703917422,0.07388721855995255,-0.12511110936527306
ITGB3BP,-0.0368915970436029,-0.02008148194300025,0.01386919350416646,0.005574445614289971,0.030105595060156944,-0.1225508643823296,-0.20448344375037705,-0.034489922689951054,0.01946849481663928,0.061953033424991935,0.021876439356812362,-0.15481599311321884,0.10818333056302443,0.07961810489996776,0.03888533216904592,0.07607528280956587,0.0008031719198831884,0.009737920251488893,0.014008409521276079,-0.03315484689462254,-0.0020858580474494553,0.010065954485694353,0.08307753013365449
AANAT,-0.017397687528674675,0.06638264441448649,,0.03970240404696865,0.022665080096812753,,-0.03745516409665131,-0.04457463550963201,0.014995329710787434,-0.011326252019129021,,-0.02072576150151554,,-0.049600142267107204,,-0.024459840816956582,-0.040815775640593084,-0.003809890340081969,,,-0.009167736880892867,0.005861964329224043,
RELN,0.05584986436175517,-0.05353850844329527,-0.03610214279368653,0.037495951858879585,0.13039185650106822,0.03728995943089163,0.20647742855923146,0.0832506562348527,0.04608324902155863,0.027812235709769494,,0.08932302110252018,,,-0.03729181849733367,,,,0.0034590787863844597,-0.0883139889899674,,0.09050769521797628,0.1321892663510329
IL15,0.00028236231495411745,0.04769407424101359,-0.011823921596172618,0.007308298399687824,-0.013781141193936999,0.03570899207796703,-0.08236424791363708,0.0005475052673659355,-0.02996129374533575,-0.03005411938207573,-0.07189117949916488,0.0060673984471741604,0.03792999871979498,0.04475747584670268,-0.014344750655426314,-0.04134784457529554,0.0022114689881424622,0.15492863534270215,0.04092520025175647,0.03820033436228985,0.15770942146540898,0.024765122581813268,
UTS2,,,,,,,-0.09083622049339247,,,,,,-0.03812807332223074,-0.03181179968973514,,,-0.04088093348017764,,,,,,
BSG,-0.08345532875177043,0.045657702668252725,0.0843480467712742,0.007605829454563195,-0.005905529464535575,0.028653644421714745,0.1509172630581864,-0.1574333375419699,0.05128945026582172,0.21649224769392342,-0.06352695747589006,-0.19241394496287131,0.03918851672754737,0.006110878448000871,0.03964320243767603,0.054573960480936365,-0.03581604278417183,0.043980143513717734,-0.04337777485102959,-0.021943199668369325,0.11762033306692922,0.015102427158361284,0.06859533867124906
ADAMTS3,-0.0626968026377465,0.0555618803316452,-0.044695797171632475,-0.015541506009477356,-0.08585868465200454,0.08925895011245365,-0.23507086259439103,-0.06280441027306496,-0.00014191781028538193,-0.07266409661360201,0.03747991208044692,0.030022396941739624,0.018156903635385965,-0.041493750325757923,,-0.00534251066467831,0.025722004706438602,0.09378564418962597,-0.03406165083709443,-0.01382764315460128,0.09776694167038387,-0.01789896744734446,
CD34,-0.04657152665980895,0.04684950118928582,-0.05314845744143668,0.019108610175030273,0.0791752135713609,0.03638545841803885,-0.08384688999066733,0.009715312242492787,-0.035976433404681346,0.023064881366433376,0.15127528597949327,0.027565104231016217,0.05189564427651299,0.05428842847862586,0.03716446985328447,0.022718234952591874,0.06010853517062934,0.11822579545520355,-0.024387106163941717,0.03013388696705401,0.329218018987201,0.0018575102454071696,0.05973426320138309
CCL23,,,,,,,-0.04261803112602421,,,,,,0.0037186654807436744,,,,,,,,,,
PLAT,0.008904532362012064,0.049801822789387946,-0.024591915705566455,0.030207826301883508,-0.07332221733955882,-0.14279126195395098,-0.2173411623295194,-0.1546248237907621,0.00019389252002870782,-0.024092348526929923,0.03544266384319341,-0.0972542588832885,0.031051477673727977,-0.0573197601589717,-0.046139839929734874,0.1219946941029828,0.15195495597659925,0.21293132774465878,-0.04276030172261226,0.009281067604392207,0.1925332563875055,0.07633342643591257,-0.010738244570130293
NTF3,,,,,,,,,0.021396478760995964,,0.06219804190745176,,,,,,0.10903767276202117,0.1184201792314941,0.09681466571851059,,,,
LTA,,,-0.018706928541477146,-0.021004560193539357,,,,0.0018139174666789051,,,,-0.042539030955098485,,,,,,,,,-0.032904094490472754,,
CKLF,-0.05531078495651183,-0.0037941876948456737,-0.029422242254125118,-0.019050462136018263,-0.05016153417272864,-0.16299421693620111,-0.28293360034388937,0.046111838487652435,-0.06710850958123162,-0.1536151683343909,0.009932158918190364,-0.20030131306208387,0.021585411026830374,0.07301289240409155,0.008953326622592479,-0.05250258990557681,0.1097934998815636,0.17955435185991167,-0.028692627534517286,-0.052819583034826104,-0.017640296573768255,-0.060569042495014686,-0.09043412972651513
APELA,,,,,,,,,,,0.018824706908806176,,,,,,,,,,,,
CD24,-0.0404073413140628,-0.0006207897287021009,-0.05148363158728115,-0.06314043199385937,0.010392446041237664,0.05952913646724971,0.007349899857449359,0.12304604886657695,-0.11251096681488255,0.03901904748943985,0.12506633037167705,0.008810070556791762,-0.05282804632800488,0.005681924491818088,-0.02176607930257016,0.04610347768608271,0.09594310319409939,0.040407236768061204,0.08314134536849929,0.014025945149450022,-0.12128014663332262,0.0892445386991456,0.2109675089999064
HSP90AA1,0.055785903076113016,-0.08234921098486123,-0.008206698013077475,-0.036369018518931734,0.2170579410858629,0.23083596279297255,0.31995238387248803,0.023418126070197547,0.02932160522346383,0.2527039301878793,-0.006515450083139755,0.27631779553074437,0.020762185744470075,-0.06202910232944503,0.007904534702173964,-0.056989727606555685,-0.22615798408955792,-0.24452265822525757,-0.004405170940284707,0.10405671515545321,-0.15686033772179045,0.14102711884507463,0.10749685130363415
BMP4,0.09750367207080461,-0.00307489063793305,-0.01983044085422338,-0.04372984692701757,-0.040622894140331024,-0.0768005391335954,0.031603457271608695,0.012000586531210543,-0.049480059477267524,0.08361280676059109,-0.05747333400309765,0.0041690623442555445,0.1653814740673122,-0.037486795740129135,-0.023676433292568428,0.00821295307740123,0.067654026280201,0.03229757386274659,0.009555089745005647,,0.14708883617944055,-0.01314303565444915,
SCGB3A1,,0.021960992210272957,,,-0.03431399550320358,0.009538073664998866,,,-0.00032377147816844336,-0.04079893226404006,0.09825401179512658,0.06820277119685449,-0.08124514576531586,-0.04103207783333429,0.0516341821203402,,0.05806007807141995,0.13415642993505797,0.024031718225322567,,0.2086689855361713,0.03569134762696608,
IGFBP4,-0.027943940100290537,0.05215971290293536,-0.038941022208455175,-0.04296163847752979,-0.019937236376358334,-0.14272505417985823,-0.11434378153148397,-0.10432247262783742,0.005250680952448036,-0.08192092530799278,0.07371600853627512,-0.09620247418314268,0.1358012632188855,0.07235700651842145,-0.019994625179399386,0.0345648151674533,0.012977356418560215,0.016545573037616845,-0.0610917173568994,-0.1107291951022933,0.4379896304381861,0.13643081976230537,0.05154671393290641
RSPO4,-0.02335079632818989,,-0.008186131026013125,0.014281143721044949,-0.0012872300140041744,,,0.01944139074894095,0.07875475156090353,,,0.00851923850367865,,,-0.04485690937617283,,,,-0.016233707519636847,,0.0008369697325596834,0.0026162972571647214,
LEFTY2,-0.03911273489838007,0.01914900916389984,-0.01893667808605976,-0.038539669071010876,-0.0003290439581218266,-0.01263361811066136,-0.18569060364624296,-0.052453176127915634,0.01269076937717148,0.031514176486750485,0.05898728919059783,-0.038773394948439975,0.08817392309680536,-0.09096113720780294,,0.03523515651887488,0.006160023405441096,0.03824772065223018,0.022445276781336232,-0.06668368518508375,0.14867762767492498,0.11768893388758993,
PF4,,-0.016458861995284516,-0.017016494045987922,-0.02081769679909204,,,,,,,,,,,,,,0.07912188407385211,,,0.03588057532301301,-0.025481661554656854,
ANGPTL2,0.013505907527561785,0.03128664990819306,-0.01991514990181823,0.0011874694021653095,-0.08552949024803128,-0.1782387236679281,-0.23031208322205196,0.04343991052051239,0.0023756627117853136,-0.08288510603241978,-0.047154502416232764,-0.24471378626889204,0.12243706069812675,-0.025451061599513464,0.09538682074278083,0.0861603356771576,0.14858747667475306,0.1883828522926978,-0.006142263376898906,-0.12232265922104518,0.2533758155048495,0.07284925103137707,-0.11463275303449855
LRIG2,0.01762285883342003,-0.023173507902610465,-0.019030781856577098,0.09593384753723,-0.02722944489307157,-0.019887769622735828,-0.08701251624146186,-0.003670295829658792,-0.052055422994025505,0.0355515570742142,0.05054198676291069,-0.07945560874528097,0.11935136746311346,-0.007186949440637487,0.03193860802777961,-0.01907293353612845,0.08910500273180906,0.06265940553628271,0.047687440696053046,-0.047461669950849376,0.11146184782151514,0.04678469567082114,-0.036250312254654735
ICOSLG,-0.02038152467819891,0.029936713190279865,-0.06381352114241227,0.009605938020372814,0.027067183116730422,-0.06031559024038916,-0.13237528748660427,-0.03703544205115785,0.02864809911502751,-0.0038805926660958226,-0.005933756553744924,-0.10335218207846487,0.08412617691695863,-0.09349970024791247,0.05178412826708123,0.1346506123125732,0.05116935927752992,0.12028223588942487,0.03174942414017849,0.015971652045515105,0.10768904237208116,0.00566321085389917,-0.05281254074957242
WIF1,0.18326639177371887,-0.05228973554641928,,,0.13718906502518538,0.17702613324820435,0.30043113770392765,0.010012549130075533,0.024386168534057652,0.09239589450677357,,0.3097249158975639,,,,,,,-0.002791555505947711,-0.05925650282113295,,0.042038869578488555,0.1476808279502566
NPPC,-0.04765558045698768,0.01711271010234896,,0.11653640692013774,0.18270026943239437,0.12342347144339319,0.05928791182846079,0.12023237976786852,0.01952925407512896,0.0797646196492204,,-0.14127826086780465,0.017351125348048297,-0.009100034510124226,0.007580388514958699,-0.02928811301360753,0.01444614097526716,-0.022263633684209565,0.05238335087297601,0.07581184128844315,,0.05733775526641592,0.1540618900908146
LYZ,-1.2461136118704666e-05,0.005517205436843357,-0.04604713459053788,-0.03768483562871774,-0.09484147310265728,0.01682695375770576,-0.1800182627952297,0.026094968215311303,0.01487450445688129,-0.15264092243904556,-0.05683087142783453,-0.01635196514168611,0.13888105200206835,-0.021102405720080666,0.013372006343041367,-0.014852032110966881,0.023407299798485104,0.07765535638827141,-0.019168682947346836,-0.019837339750100706,0.14094538860069894,0.012254075492222303,-0.004935115777477329
EREG,,,,,0.016107731248785246,,,,,-0.039736440444103495,-0.04042384665435057,,,,,,-0.07552560979520913,-0.07527769850790825,-0.028813625385382995,,-0.017239848563650368,0.005866715510186476,
SPTAN1,0.06506846331663046,0.017464026209491165,0.005276198713645412,0.06077790312725803,0.04642723169357212,0.15628493830845983,0.1417510992344157,0.06884286337662969,0.030366579105521832,0.2454912736432902,0.06585291876370443,0.2190421116783944,0.04777890876100641,0.047262746145193546,-0.039369381892669315,-0.05440068377219633,0.038991080937685656,0.10227821839766572,0.09717536345060783,0.19219102653817519,0.010659247385267436,0.19056087253387227,0.20453261892753982
PTH2,,,,,,,,,,,,,,,,,,,0.000382537850295632,,,,
LIPC,-0.048974406245361014,-0.014873489101715915,-0.025610732978477366,0.012002283355104598,0.020682582223633138,-0.009274438696167741,-0.04279135155746066,-0.026042167589343017,,0.07418233490561243,-0.012951988934910964,-0.024271375893107763,0.030108291649754433,0.021958427439128313,0.043404469920774576,0.09535494562092484,,,,,-0.007208966070111929,-0.0026340089987863286,
COL8A1,-0.05452451934857093,0.03232893670008895,0.018079706068871593,-0.03264453022194252,-0.06191572127876265,-0.12072698137425904,-0.09045210646197488,-0.0498733565868733,-0.061861304315295455,-0.13204717798659837,-0.129712845767821,-0.13819950942892442,0.05947795015610997,0.025922449597846158,-0.04468084953080655,-0.023421283062402116,0.05549797040233707,0.10786522098324239,-0.06273748718412296,0.024570165261050207,0.021378067885572866,-0.08659904768600538,
GSTM2,0.021112391548410228,0.028872567373553117,0.009376674707459644,0.062108647222959515,-0.05924335753936418,0.04244644593513424,-0.062760083708898,-0.04037988821945757,-0.010697814638296574,0.022438740517015558,-0.014291665791032358,-0.06146235122230478,-0.0162170643516998,-0.009357503544971538,-0.008215804429759974,0.0015137639191253605,0.045974690672826425,0.08948547767349774,0.03270108040905452,-0.03385556535460053,-0.009096206674665694,-0.0014814630889014393,
IL4,,,,,,,,,,,,,,-0.035327436453138045,,,,,,,,,
SPX,0.07643768397139365,0.040594678341993984,-0.041418068819630574,0.027805573651285012,0.11619887881200716,0.01832649163331574,0.18080052040529532,0.06942019344014204,-0.0006969992762820672,0.08690603647139722,,0.24497614110027002,0.010611975901443546,,,0.024263251899557473,0.12486362940521778,-0.009847022252142833,0.04438898206240573,-0.08969167476854341,-0.061513574320031954,0.06520191684157595,0.003989464812135812
MFGE8,-0.06499018997789544,0.05649054031416685,0.0221009194185243,-0.045702236456382064,0.08240642121335363,-0.052244753758054346,-0.09707060177737444,-0.02492082994004797,-0.029182618484248003,0.08774511012651354,-0.004196295431782549,-0.09897005973989556,0.08592472607978822,0.027574702446724306,0.09138167366161215,0.11252639747943766,0.009003792046721373,0.0653443735764662,-0.02368569906730095,-0.02244188571187004,0.38913118442174066,-0.024768192898263503,0.030330247913889077
TGFA,-0.05756326337574781,-0.0015163623658881419,-0.02296391876413096,0.026543707728735082,-0.07909569176501999,-0.06961463502958479,-0.15903036864301795,-0.17906180516492398,-0.031178389726599004,-0.07190013463762758,0.03972070599654448,-0.10008790397635746,0.030854173559752354,-0.03420865465135939,0.102205889618679,-0.0081507413747783,0.06627643281471442,0.08369420161479914,0.04075201122642118,0.04977159206606122,0.07436001546348056,0.04172786820684607,-0.12470630285763692
