,UKF259,ZH8811Abulk
BMP1,0.005568422552326029,0.0658323343744113
NDP,0.009639672205856988,0.03877652125162761
RTN4,-0.02256057286227396,-0.02350797525118027
HEBP1,-0.026632570927298226,0.04069480961617586
WNT7B,-0.026412434945425774,-0.019627479930364858
PTMA,0.04474610122602971,-0.019660223064403255
CEACAM1,0.0070694651296466324,-0.0187637893835166
PDAP1,0.015170993163604853,-0.004630830594180014
QDPR,-0.036374184440351114,-0.0447269455966778
POMC,0.054105387055559825,-0.02590713599888511
CCL18,,0.08477872582208956
CCL17,0.04842377827914377,-0.013312000374670204
VEGFD,-0.01969466029930857,
TNFSF13,0.1502291369307299,-0.025543729225859808
WNT5A,0.012264079425905286,0.0726648354763536
CXCL8,-0.012235187929966116,0.000436986836638858
GRN,0.0032739957878344305,0.0411467097352628
MIA,-0.013163797631548034,0.06289204947895555
COL4A4,-0.010293450541294153,0.10931070101030237
TAC1,-0.0033053098611290797,
RARRES2,0.009019746626067785,0.030625154508557906
FGF7,-0.03133496624395382,0.020720319916366952
HBEGF,-0.01768755809940911,0.06261500043821902
CSF3,-0.02107000994992421,0.07721320888050383
PI3,0.0349476030362174,-0.006665502032354177
PCSK1N,-0.042991967362295845,-0.0024344591055760726
NTS,,-0.031055511145936448
SFRP1,-0.015424281042582358,-0.007679291800315329
CXCL13,,0.08083344843980853
MICA,0.003365480697393991,0.01667861383017707
TG,-0.016645242979245717,-0.01768832030709835
ADA,0.04101935328916505,0.07331971347047882
LAMC3,0.0028324709413625753,0.06747923580628633
CCL7,0.08210490988349979,0.02322630160319952
NGF,0.04797813050643005,0.09329992333039108
TNFSF15,-0.01340098662149075,0.0025081558161693064
HMGB1,0.005105939263373334,-0.06309015529741045
ITGB3BP,0.028208526474389962,0.08807693300358768
AANAT,-0.012193528560945988,-0.01750320050782655
RELN,-0.021165234901540902,
IL15,-0.0007210050083002296,0.02182471383468779
UTS2,,-0.014905256249447019
BSG,0.015655313855119687,0.09060815593733768
ADAMTS3,-0.01605517110592133,-0.025874565368133463
CD34,-0.008618660837833497,0.015985377830519454
PLAT,-0.07304170467519469,0.012059144293713282
NTF3,,-0.009367157485054723
LTA,-0.015424280321010246,
CKLF,0.01404398959024281,0.021317127248886684
CD24,-0.020517783362767543,0.020511633657417604
HSP90AA1,-0.038837368325020306,-0.07743389213055545
BMP4,0.05656263423957792,-0.045239499545868506
SCGB3A1,,-0.014614085315067873
IGFBP4,0.014358409258105661,0.047721613859205265
RSPO4,-0.023609563371422462,
LEFTY2,0.048809595385653284,-0.01693666615397823
PF4,-0.01049985026580466,
ANGPTL2,0.04608745201393901,0.03610350363590313
LRIG2,-0.05268652354042228,0.010793975436641578
ICOSLG,0.003022816682381704,0.0006288438094396647
NPPC,-0.016287857092805252,0.030978077981015123
LYZ,-0.011212559445265117,0.03885210545471683
EREG,,-0.02915492356075566
SPTAN1,-0.04654681352765694,0.0304086371164886
LIPC,0.08896882439290402,
COL8A1,-0.01344164519507807,0.059980456730119355
GSTM2,0.00863226665949338,-0.027674566749360318
SPX,0.07712842003421176,-0.020116142481888807
MFGE8,-0.05833542072454616,0.036251199215166424
TGFA,-0.020712872196164505,0.011978139615850598
SLIT2,-0.002920396654913108,0.07198020606078748
PLTP,-0.009827828054611723,0.04128489049802945
APOD,-0.04053295284599959,0.08897936946903476
B2M,0.10448041334665784,0.013189935500432322
OMG,0.004167790919293556,0.02879976195695667
CXCL3,0.014457750265427697,0.04045291177863714
CXCL10,-0.00295999671964123,0.06373052692877527
RSPO3,-0.012193527659982283,-0.04531765659920445
CORT,0.036177954909979236,-0.02275012689847601
NCAN,-0.025196176227230267,0.03535901221516656
PRG4,-0.01203448595479784,0.05806533445449261
ZG16B,-0.01396749276505912,
TGM2,0.0542317447829565,0.06114661765527613
VEGFC,0.0586711075602257,0.008969439032661744
WNT6,0.018127866836818222,-0.0009451983172907479
NRG4,-0.014646519935056387,
PMCH,-0.020294180285613077,-0.020279448489790085
COL9A1,-0.01529722108526748,0.019135774615792325
GDF11,0.006754797538967593,-0.0028180092611609035
IL24,,-0.01511986812153059
SORBS1,-0.05430878931594366,0.06438026012146693
DLL1,-0.03539538112279549,-0.015208271748281786
TLN1,-0.016287256710153887,0.017640121597736633
COL2A1,,0.02198567007258662
SHH,-0.012505806801939537,0.0446241197551175
PON2,-0.01878796540558753,0.021994244259234016
ICAM5,-0.019491187515215513,-0.021283038729499507
HPX,-0.03042832927048119,0.029641570518988112
SFRP2,-0.014242758694872935,0.022337959103721185
CD70,-0.02420863731880301,0.07942614830393856
HP,0.05351752856050389,-0.04076672071001214
CXCL2,-0.01378649542966871,0.06991537380841481
NPPB,0.03385908017394482,0.07817509773676443
CCK,0.03531381740305596,-0.019521346333744125
SEMA6A,-0.05737772176362477,0.003337792466403771
IRAK4,-0.015872669540683584,0.008455507599974276
GSTP1,0.004556727527486758,0.05401203482440597
VCAM1,-0.0172888611509433,0.1285378972443811
NXPH3,-0.04483104662262904,-0.0033659692533173353
MTMR4,-0.03146074041937266,0.04093549776410708
LAMC2,-0.027952673798660326,-0.018588498582891043
IL10,0.06225862628239336,-0.0221520452290279
SEMA4D,-0.004285000135269667,-0.0044379062934625695
TRH,0.03962155870370854,0.009375414307718153
SEMA6D,-0.019170355841235286,0.049482977516201385
CEL,,-0.02289672913189261
PDCD1LG2,-0.029879762987110484,0.01196077875736575
SPINT1,0.015415518273911105,0.040395902708656825
CTHRC1,0.0037500732503747366,0.0944861737500084
PODXL,-0.02712444346391285,0.021816925876841465
JAM3,-0.048519821970514944,0.0759540424893697
TGFB2,0.026666207688372554,-0.016841287345811935
COL18A1,0.004268698080586483,0.08618179302466597
NODAL,-0.02462903866944139,-0.02260269440320834
INHBB,0.0043146804613267324,0.01789868860799207
LCN1,,-0.02404161893985934
ARF4,0.012419778568268857,0.03891044263904228
CXCL14,0.08873208037115465,-0.06633291364864023
LIF,-0.029055149228489938,0.023508122888689798
IL17B,,-0.020921294758414224
MMP1,,-0.03305401695205662
MATN1,,0.07560230906552681
ADAM28,-0.018399794576297725,-0.029547614745330845
TCN2,0.033375880300626305,0.058027022026641034
THPO,0.0557748410153517,
CUBN,-0.013710455806542763,0.014082271452760234
TIMP3,0.050323816149024134,0.03324316192956464
PIGF,0.03141621652073768,0.010821360749862981
CRH,0.131371191736835,-0.0408739836467672
BDNF,0.018921621953473265,0.05316520207121179
CCL5,-0.0014361027410901514,0.035262010647702235
GAD1,0.005375374836683756,-0.01759680170029419
COL14A1,0.03407903079137406,0.060393852453242136
HLA-A,0.05095414138934949,0.03622192624548383
FGF18,-0.011206919701805634,-0.024733981732530115
ADM,0.0626625013367169,0.013535519232398744
GNAI2,-0.08606312487112745,0.02020495279446847
COL11A1,-0.028989726598488193,0.026987080994150398
NUCB2,0.020205191721712434,0.00015528062155763424
CXCL1,-0.021510672437417007,0.11532281918924625
VCAN,-0.009209950236086133,0.0022968997636965863
MMP7,-0.02228011869376628,0.05777062532735882
PTPN6,0.008975868283560458,0.019323119138737667
PTGS2,0.06787474789823722,0.0629919448627241
XCL1,-0.01219352971217768,
CD58,0.04496273911585801,0.025440920724527902
TNFSF14,0.030598889463052115,-0.019785884449158155
CNTN4,0.1492911811395734,-0.018978523577433837
NTF4,-0.01542428110271337,
INSL3,-0.011206917503633743,-0.02200437117320517
BTLA,0.04639302307517081,
MFNG,0.03419273808221246,-0.04538658002218335
ICAM1,0.005717023121744812,0.027782071827097146
PROS1,0.062011358442140715,0.012598869583523763
CLCF1,0.017104762334750934,0.0035103195510146814
PSAP,0.027289981524416845,0.04671877057416568
EFEMP1,-0.005806145166145548,-0.03532630134236658
C1QTNF1,0.010514355012103732,0.011027637124004343
ALB,-0.01989628204117442,-0.005382093166059574
CCL13,,-0.014687675258134608
EFNA3,0.020543809430177615,0.022743973644269885
DRAXIN,-0.041203976305393804,0.04486276354830101
NPTX2,0.04494095146950435,0.0477521464218909
FGF11,-0.004931015934960857,0.032172755311392465
CD59,0.07802744243682916,0.02901881793293346
