,MGH258,UKF243,UKF248,UKF255,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,-0.026775982732787872,-0.02862364162418486,-0.01862286906279315,,-0.028080291184406404,-0.008620243676235505,-0.01697071743746214,-0.03512059661407992,0.0029725856388166786,0.035549182401594784,0.0662424558467662,0.03493912859751918,-0.030784150905432277,0.14479618818742174,-0.028255220691579746,0.004788626956530953,-0.010745545350044388
ADA,0.0164345493512292,-0.04232968982935713,0.04925730110296691,0.013192191893636032,0.01856488927977195,0.07854757653812504,0.0648926861515071,0.10624372105492069,-0.004227340337038946,0.11694321813252409,0.018510799781885096,0.0459074603784269,0.02271437957391213,-0.02139657790103535,-0.015564702474956038,0.06065265637111953,0.025256275685233157
LAMC3,0.0324102639494407,0.004632434980090836,0.03128623577342619,-0.04313301937945311,0.08186437088126812,0.058378991499586745,0.05322935732253264,0.06713731448877702,0.036519403912505105,0.042999275404730204,-0.06393973360310713,0.0083345355845729,0.05423015407189507,-0.03453898438565371,0.02369587981775119,0.05198215257310414,0.04858432717775034
CCL7,,,-0.021765714553925404,,-0.027392839722358432,,,,,,,,-0.034723120932346696,,,-0.030071599963978107,0.058429600683382384
NGF,,-0.020687066135647178,-0.02750820652382571,,-0.029239005320520407,,,0.05554064792109496,,,,-0.005301014485499968,-0.005829022952925532,-0.027549522053896342,0.05321994995791462,0.04317462619169532,0.09024191940996569
TNFSF15,,0.06838565137336369,,,0.10831917245179673,,,-0.019662479293006085,,0.07488549989300562,,0.06521396174988243,0.003912653751728153,,-0.021319172982246965,0.012694223624413038,-0.008477993489050532
HMGB1,-0.04736261269278288,0.13059980483156203,0.02828541724518257,0.023638294420615772,-0.023394790150188794,0.04773504319776984,-0.02861724510923446,0.07448327843186445,0.009512299136632677,-0.049376068332028185,-0.02928038046154357,-0.13605940659218457,0.008727343704213127,-0.054471525976558154,0.03571567467106339,-0.00217548338238676,0.03322520467896883
ITGB3BP,-0.002196042042040671,-0.07076008248574753,0.005166157590142135,0.04787246328020805,-0.03754587217784174,0.09732542193081001,0.007473729557902989,0.013798243866514582,0.045071059301025666,-0.02772778635226598,-0.01880311293047193,0.010926449057698654,0.015927632753610328,0.010857048094277344,0.01720838602558707,0.023658327775148418,-0.017736442682742406
AANAT,,0.023414480928893748,0.024594884578718647,,-0.018274903537382967,-0.018352671017128556,-0.01526186536869111,,-0.02177712139966554,,0.12040928415610785,,-0.03046197470455924,0.15553439207044845,,0.034489581306485446,0.033960148264777106
RELN,0.020386678336756777,-0.035668975907991556,0.04595494550749704,0.05916073343246807,0.0692853802416474,-0.04670279928953851,-0.015846000395645876,,-0.024109153049868066,,,-0.007367319292103434,,,-0.011341532254250705,,-0.016255748495093477
IL15,-0.037463925638807724,-0.02031953347547365,-0.004850210012745039,,0.005648314503306123,0.12031679062437074,-0.02916111014316704,-0.01257860268762025,-0.02019727357601191,-0.01925106100439142,-0.021961713521405964,-0.050257778140975526,-0.023184902419642977,0.094429075831307,-0.015301401551829867,0.030895044218045415,-0.023959282210652376
UTS2,,,,,,0.04923429911670236,,,,-0.014827882748923603,0.029320148923716663,,0.04429951602194766,,,,
BSG,0.042047597082351895,-0.023999337701706303,-0.0317449336561387,-0.013540223147783985,-0.05947613385906403,0.007638517623520711,0.001864721097857321,-0.0036601494334666733,0.020431453771841458,0.019297466828108,-0.02849432646763276,0.036862542599698365,0.040729428209918095,0.0682607278279126,-0.023619893318295154,0.04958628303068622,0.10770118139985572
ADAMTS3,0.08086914885617605,0.04362601803054515,0.04812123023590058,,0.04000629380867114,0.054717629489905655,-0.043151192124768735,-0.008258167514782118,-0.002428152340654835,-0.007961090488782678,-0.09792093404752311,,-0.034590080872008,-0.026545146652843975,0.00478012136704305,0.01062269102273446,0.030758289212249976
CD34,-0.009864539491770838,0.019006018087591083,0.012848055582606445,-0.02505692914101719,-0.03323929068828408,0.030820343751565244,0.08022520206698108,0.12535196692903877,-0.01492780265241256,0.07368598728588603,-0.027101988296466734,-0.0030506926528931846,0.10297002500692336,0.046701154085589884,0.012051204857593437,0.004522588882673761,-0.018930792921594115
CCL23,,,,,,-0.020882426322718896,,,,0.019005003754455196,,,,,,,
PLAT,0.017132338754968317,0.04302347687729776,0.10107064574163828,-0.009398805352030273,-0.03017219304405578,0.09011644485812458,0.006345038484055815,0.011997198377182017,0.027658199084675428,0.07727410093789139,0.041532675891030164,0.06420595060364336,0.022321435450694895,0.02129400702680172,-0.0069518488411655956,-0.0349491952573924,0.1289423204574352
NTF3,,,,,,,,-0.023380397169422435,,,,,-0.00869519858625467,0.025320314181295964,0.022345413654711047,,
LTA,,,,,,,-0.014698766885168002,,-0.02019727606917279,,,,,,,-0.011711406806498929,
CKLF,-0.0567922812449927,0.07282326376190135,-0.015259085721233506,-0.023256676593735027,0.049645210453608875,0.07779503386411991,-0.019154788735966235,0.024620056954348563,0.02438158925225647,0.03969416759454625,-0.04251796704294873,-0.09211314720186332,0.10967499252707683,0.05840428298690804,0.027752446637849253,0.04699469462802186,0.06422138696281164
APELA,,,,,,,,-0.03624672677991319,,,,,,,,,
CD24,-0.007121210794556064,-0.08360821009540322,0.0004997577044539892,-0.07510043766853927,0.07756442868766593,-0.015255779349413143,-0.01256896486656861,0.12312476698271534,-0.025355493400932627,0.04565580656169952,0.03456643256206954,0.062100765663522114,0.02018576366869739,0.018032690297652865,0.0646191254663057,0.018679925991779315,-0.031530588363662466
HSP90AA1,-0.10003971467712877,-0.05462683972031224,-0.004132824725004035,0.007307407537603286,-0.009171040488310743,-0.0745300907735545,0.051405987551154324,0.0166332415936482,-0.009470888668111976,-0.037844759535219596,-0.003820016416506995,0.038577035223933166,-0.14119076431278588,-0.07384838223946498,-0.02487820804008067,-0.07509757476565608,-0.02555268727632281
BMP4,-0.027556373445646258,-0.030968516866742818,0.012946266732755136,-0.08089107637383122,0.00744184185154635,-0.04068289919899546,0.015094524427644071,-0.06114621344175873,0.041406765970527205,0.0004700212609403827,-0.028255660891092,0.03735555005289435,0.03160639825676736,-0.03621931065435926,-0.039061038091234124,0.05224876279667296,0.011062312279658686
SCGB3A1,,,-0.005413603444674098,0.01681648603316091,-0.004847647255065604,,,-0.022299072210489428,-0.014093392143263507,0.0014098581971065944,-0.03829037578633329,-0.027052050680013404,0.06013976948541013,0.049314415506416076,-0.04427319514645291,-0.007786958436205905,0.06358566113890504
IGFBP4,-0.0008822847751226524,0.08410889696684996,0.04937489778424681,-0.05290962982788392,0.0038880984979105275,0.04755597573419324,-0.0011920627625589737,0.1125086414996171,0.03549400672128296,-0.01588192502576966,0.02830604409032295,0.07969311802905467,0.047644609750816115,-0.1152166150797086,0.039362894408006784,0.03520967976241575,0.035663177170397936
RSPO4,,0.01973618817670954,,,-0.025118217525358158,,-0.0170955607256016,,0.020761260708180473,,,-0.04316606972657537,,,-0.029816112767519866,0.021682162434918807,0.15236267919375676
LEFTY2,0.008054312319917139,-7.680818922956659e-05,0.05450763416950326,-0.06014956650671706,-0.038987356378684425,0.07761643533824601,0.026250182587270864,-0.022232165968001354,-0.024933311751600063,0.05150782897957078,0.06868708880982657,,0.014543379426532301,0.00561819027296347,0.007045925476521819,0.01806640327335066,0.0349860935885887
PF4,,,-0.02257843268363567,,,,,,,,,,,0.03930508011600853,,-0.04282088632336631,-0.031003911489246708
ANGPTL2,-0.013386420827468748,0.10830029093294755,0.04285136496186339,0.05987604374318207,0.017054463218523608,0.06058982333904592,-0.011796193045913488,-0.008547244816553267,0.03529535693735809,0.04244247732316086,0.11143753016238514,-0.05243792308906125,0.07434461048725331,0.023620171482220814,0.03899170375926657,0.05660641864418331,0.08317450567245938
LRIG2,0.00402430885444364,0.12945084125012524,0.0036188260347462023,-0.04356138681912236,-0.008136915196728873,0.041363672430989505,0.06515595670699272,0.024522196640337682,0.06370145689750868,-0.047762222289486504,0.13942348477080374,0.05954629974887605,-0.005348913035698095,-0.0016988243476425138,0.020895230379448945,-0.010677880545327069,0.038429339398239254
ICOSLG,-0.047102137579113766,-0.052348093077228146,-0.009254421047450587,-0.019288883267829092,-0.017599511234418466,0.046397927530380585,0.004172729763894273,0.048939304300132075,-0.046933866393451,-0.04335251071562822,0.055752197015491646,0.0438336415273306,0.008600761344058726,0.10734195908023914,0.0008871558814920569,0.0737878201880711,0.058984784733997674
WIF1,,0.03017033684178227,-0.023437857906502713,-0.04005280993307169,-0.03425786889378873,-0.04512849748309617,0.06912670749470878,,-0.04669674808889005,,,,,,-0.027716964862924173,,-0.019182072585495355
NPPC,0.03434214467162954,0.02776104506208497,-0.0075733763138457946,0.0729174187068342,-0.006740775980912054,-0.033676246386955586,0.018829476917306184,,-0.009511626679950924,-0.04093154772365598,0.0850839351759871,0.08124656620792968,0.018637672105135575,0.03962235362362193,-0.024430635502745515,,0.043572999510013505
LYZ,-0.09298129649558248,-0.007332067207000961,0.028390625211187317,0.020095293013874582,0.012407655618524933,0.08015735475726882,-0.0035812193481152103,0.0520660427019183,-0.01436336038669692,0.05310900641758256,-0.007852385259360332,-0.015140473363588756,0.0708456569045593,0.014772780168171856,0.013730158321785136,0.05650071328730552,0.025427013233597587
EREG,,,,-0.031146847749413772,-0.004680129720803454,,,-0.025997048110611595,,,,,0.03685984269026705,-0.06906684149182989,-0.037136471153708696,-0.028608501737190244,-0.005951221158431552
SPTAN1,0.09172181802934415,0.04312211303126397,0.02952221504106579,-0.019788372018078194,0.029347410805803283,-0.03196215516093421,0.0019376303886275172,0.0393860922319576,-0.009309420147854007,-0.03014863977135404,0.011466631180031283,0.023131493029000715,-0.03886857318415578,-0.007379572021509454,0.05791854147766295,-0.003531921118105294,-0.00660287566101472
PTH2,,,,,,,,,,,,,,,0.09419969091774828,,
LIPC,0.007851607795298877,0.0786274037964733,0.03511858467400451,,-0.024318568786637573,0.0348643569391693,-0.013698796976824378,0.013748959872397064,0.043446715819634746,0.009356669295775074,-0.030162273858596413,-0.03966328067741922,,,,0.11650381140917221,-0.004230977170908736
COL8A1,-0.045676488419776826,0.07618633370145454,0.01961229564104037,-0.028849801475603204,0.02603942924879218,-0.023288389338955273,-0.043415024505140634,-0.0720957113602196,-0.03430435502432508,-0.08788955912298213,-0.10208091995357195,-0.06647270221284614,0.07252828957791804,0.0701895224420984,-0.031860505354128855,-0.013614959950663521,-0.01444527484646594
GSTM2,0.044714456336259235,0.05532199080387915,-0.03636847463802732,0.07457513285395692,-0.0034517345443658195,0.02333237288133621,-0.040645429438592326,-0.01501887464672771,-0.02162136456046392,0.12257236640808013,0.07485779412829748,-0.04114275382650214,0.15654837500421376,-0.036725338718188685,0.013618894218787363,0.09993930507930711,0.11249133843206734
IL4,,,,,,,,,,,0.004749620138129229,,,,,,
SPX,-0.012677787772363253,0.03531496276229745,-0.02014557313859877,,-0.014599857034602594,-0.03801199118903297,-0.037762039697675415,,-0.018153505007839632,0.004793295089988797,,,0.0017734856423315107,-0.006383781758526171,-0.03011877411891538,0.07266978048104847,-0.04749161224638639
MFGE8,0.016826963631377315,0.023011014346539425,0.0044937252767066034,0.03814257887247924,-0.03747920887414631,0.02970116868940798,-0.023236061828890146,-0.0014891133082584591,0.022045539080297178,-0.021074033660374067,0.035293656795407656,-0.005068274548348238,0.036470757902224184,0.01238129672096839,0.0024783956776418636,0.050455363592470055,0.018025157397478005
TGFA,0.0018142740925543017,-0.013928461094483386,0.03887713293591397,0.032719756272175715,-0.006514718031352264,0.0500478621044315,0.023194036160212896,0.020494920626742304,0.01261369087634131,-0.11452706477150906,0.0542935904557826,-0.03222396969399135,0.034867805972321315,0.060532488725855774,0.04649057741319504,0.07263328215597749,0.06653549393707298
SLIT2,-0.027556369036213262,-0.040075973651703095,0.0540772391526788,-0.01835828777472228,0.10315862858595728,-0.034080327988997676,-0.02313410659303979,-0.013969985793218846,-0.04543143561736684,0.09082391601282233,0.022326555034590648,0.01577078350137949,0.09343567183345869,0.027651271873320792,0.03042144380439286,-0.004545665933167009,0.046018999263287216
PLTP,0.09346173980735066,0.15400550570931318,-0.07043788435841955,0.06762903769343075,0.06416859243752066,0.08837187605480942,0.039574080397840036,0.07273440832413502,-0.023096233613512273,-0.01990861384512216,0.04073230562010692,0.068016457216983,0.07985272198368974,-0.0005694842679283636,-0.03591085418277463,-0.03299745002612297,0.06854713416183755
APOD,-0.1218587992279645,0.0644785044688009,-0.0253891318509041,0.0224190163830137,-0.005412294136651501,0.005778334942333728,0.049716455329371745,0.07224541305131008,0.020057827991724696,-0.10117424412712861,0.020607017677660808,0.09994443022060046,0.11872801062311124,0.019554195891912825,-0.017692406250024967,-0.010661553703776793,-0.040295408764528175
B2M,0.0381727640733811,0.11835294606694959,-0.003519490060958255,0.0020684520575395544,0.029449845493710176,0.0904737720512519,-0.04346298581074792,0.08488240030783976,0.041338207859572415,0.02798873266843724,-0.02044015777081921,-0.03179974948987986,0.153277095368135,0.044279708135807554,0.013498897302049423,-0.011362784964344336,0.06006482742156226
OMG,-0.09533054187330137,0.08626908740152298,0.03479659631907282,0.023339441742132008,-0.012246409957304112,0.008584803008369394,-0.038163026852650064,0.07586384465748626,-0.013316168341247896,0.03218602180269574,0.009890502460313155,0.0600698880620001,0.0686372858588694,0.061519678480518904,-0.04313730390448025,-0.0031792621030025518,-0.026084720202246676
CXCL3,-0.02156278381848676,-0.0866757381527793,-0.028224933534396063,0.0041134927869390416,0.06829745843035766,-0.024096179740419714,0.03921719992340503,0.038301270493864066,-0.014545696221600443,0.02820200080062613,-0.0015905939672140631,,-0.0168661410984158,0.004767069057723693,-0.03179734907214667,0.011427592479406074,0.008326413492915546
CXCL10,0.01919160168387148,0.08145263082397383,-0.026774006734906732,,0.035285069979972265,0.08705699934688803,0.008078615474287345,0.08004582087367713,-0.023114871583714534,0.056436916695560925,-0.1148480360753537,-0.0036283725613120935,0.014187069512058528,-0.022292520989764465,-0.04074097434127716,-0.011148582430225045,-0.0026678967028180085
RSPO3,,,-0.006425570375811556,-0.023107233206908835,-0.02431855379304697,0.0358841730212191,-0.015390010061446094,,-0.015199972210739075,,,,0.0775067332080192,-0.01458475944965784,-0.026635295615005952,0.010765256910835259,-0.06353835138477609
CORT,-0.026775988335854744,0.01214357699470713,0.12126616473518237,-0.03066644663589414,0.008072688260061923,-0.05215720181825662,-0.01427343253500736,,0.004165780490712598,,,,-0.039593546894295596,0.03540763442007184,0.0495355093214082,,
NCAN,-0.054192587326562756,0.20506445465882206,0.014844665150921827,-0.00028605908026114855,-0.05715211149665995,-0.007226417285281438,0.04068401552063875,,-0.006767342538794396,-0.018529460764157454,0.020973413433639725,-0.11372103358718437,0.04637676426180698,0.00457679182143494,0.03909217239776138,0.015141088028214712,0.03459777374663695
PRG4,,-0.02281569563551967,0.009686414323778333,0.015812725234070176,-0.017411997207729023,0.06390375306499453,-0.021847447939376683,,-0.017771280162449686,,,,0.084885841046782,0.14467416350879414,-0.02508072127289113,0.14096632986888974,0.07266779046021422
ZG16B,,,-0.018372443465465366,,,-0.028185638001062503,-0.011679504622012907,-0.029328264628653927,,,,,,,,-0.015470641038602666,-0.02644951625565136
TGM2,-0.003946340797832964,0.06459638983267947,0.030068143865856826,-0.05969820095003079,-0.006489529176429812,0.005797357597675983,0.0537046626907869,0.060602769754216294,0.046105634783462184,0.058153863693902005,0.000966161379480428,0.019969670006286386,-0.0487374372104471,-0.030693241191054193,-0.007807602475952592,0.06647757353944327,0.05273924094262276
VEGFC,-0.02677599005987603,-0.027745632081884266,-0.04156110031231947,-0.03435849495548144,-0.026802833480836667,0.08705265410664159,0.033480890930609214,0.04551958020516066,-0.01813629976657834,0.10147090197215786,0.12383990177971965,-0.055629314685437074,0.016385178515800118,0.016478124269056517,-0.0508876580968554,0.007519700193581746,0.011909289155309047
WNT6,,-0.035188853155988194,0.02698885864671466,0.04209097193906756,-0.023992055820104028,0.06549316019996033,-0.0033852445247716557,0.059916752187054556,0.005054941186915578,,0.1313195911400615,,-0.019262387689907644,-0.041752668591408415,-0.03957084760267476,-0.01794048041680312,-0.02733028571957484
NRG4,,-0.026223981646880314,-0.02004698724475873,-0.017320113427932354,0.0046956389148636556,0.004564649525965041,0.025582712188491983,,-0.021158109081303125,,,-0.034451636000771176,,,-0.029963992379337705,0.09757823509124652,-0.04110055783228987
PMCH,,,-0.023105231646785313,,,,-0.0011801813588656774,,,,,,0.0160377779493291,-0.026243565586213075,0.043675960321253454,-0.04444810038790374,0.02846640341316954
COL9A1,0.008267507156970628,-0.011806685725972238,0.07844610029944231,-0.04959842144027141,-0.023736207567284832,0.034049918151987914,0.003988004982016632,,-0.024109162297260886,-0.031419531833376764,-0.019050227518570766,-0.05155826900984457,0.037688540598938815,0.07173556080682601,-0.03366997869495439,0.06026621911882078,0.0477382471574145
GDF11,-0.008748328800136632,0.08315027694470792,0.013035570232113552,0.023211357028973045,0.02626419197365208,0.0500359801075763,0.026783949885249677,0.06274437541040177,-0.0346218321821664,0.01664246514209679,-0.04838282288558018,-0.01346185408745095,0.034474291024287,-0.04482124376925955,0.0018981556133608076,0.01980268007001028,0.07139847581295704
RAET1E,,,,,,,,,,,,,,,,0.044232905235653486,
IL24,,,,,,,,-0.018494303273677744,,,,,-0.026314104100469388,-0.025186984689775323,,,-0.0238849445044554
SORBS1,-0.007187633940864944,0.04370149685234909,0.06748558152004148,0.09630342992811385,0.054364617547618344,-0.027529501188466594,0.01986552526836274,-0.009417927476400684,0.04092153363829073,-0.00863944211748296,0.033619425300501354,-0.10487273313429663,0.07203420747328264,0.03898326460411392,-0.038837966235322534,0.060928907318197154,0.013314848908323133
DLL1,0.009465473889238232,0.0945055154460602,0.05499645296665463,-0.0023416355553603388,-0.04180096132175933,0.030768060192200016,-0.022177503694272266,0.001046567875845553,0.07416825893113901,-0.06686375374522144,0.13588006304892686,0.05145205318675978,0.02953513888188957,0.08991352637722318,-0.004297924112337927,0.07302842867504876,0.01922238441263598
TLN1,-0.06063771155509019,0.003848415898028102,0.01844777611951838,-0.03724345425661652,0.04840243815586627,0.05363368441375712,-0.0365879490508617,0.06480424078355107,0.007426826311234321,-0.010245668072691574,0.06937699975463894,0.02863810121278351,0.004878381037723375,0.029212946119587146,0.005274115726007102,0.06447789973054484,0.06953271178141238
COL2A1,-0.025149500763708903,0.016197417852303185,0.016222921144507303,,0.07812668001275191,-0.008103828708167645,,,0.031135808637397008,,,,0.015600320754535308,0.019984973879734753,0.03635484247205724,0.023431318290395492,0.13103763023935083
