,UKF251,UKF259,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.03491287615181409,
BMP1,0.017938559773540856,-0.021737517200062745,-0.05988274742117745,0.09159133510127557,-0.04171079220815726,0.03550397052637675,0.011005071317295025,0.07163392921360709,0.003701781681990053
NDP,-0.004357887344597538,-0.04128188283068895,-0.0018424234342939445,0.015090532356346551,-0.03876092322378017,0.029181560032670063,0.024054460089382237,-0.013496947343189769,0.01653837093872877
TNFSF18,-0.0006637059441892183,,-0.010647509681371023,,,,,0.03370382053924558,0.029542668193998065
RTN4,0.10431270775091112,-0.011855155273341042,-0.01953670928250068,0.04275503970639012,0.0588749843670333,0.06660743021227883,0.006077497430310617,-0.029412575351205734,0.03307557751035109
HEBP1,0.006388056807011331,-0.0037893325130164564,-0.005784421343996109,0.01238913742788591,0.05678814837332199,0.04866271429291191,0.0008082656379726435,0.017678319390901163,0.04809059988916201
WNT7B,-0.02298345372561339,0.03365476797967656,0.047943067931848896,,0.013327390820925005,-0.0017489578670054082,-0.02415945712353435,-0.049757814807348616,0.07231959682055211
PTMA,-0.011014160275006199,-0.06170765340152742,0.04720054383823473,-0.007471028760659573,-0.009358056614291328,0.004273896244313473,0.012526251363789011,0.07176856916433264,-0.01694490015301845
FASLG,,,,,,,,-0.016224943651220503,
CEACAM1,-0.01763841837275039,-0.032723543278660894,0.048574567678395825,,0.20599805831757123,-0.01769327979292535,0.0299150351482085,-0.03144006323741285,
PDAP1,0.01631173406501185,0.06900968940809037,-0.016357821564605295,0.020663447637951256,0.005486410429130948,-0.05902938578738836,0.07028499555804635,-0.010940156117998744,-0.08035922671916984
QDPR,0.05083935978788979,-0.05911227707370388,0.07927994776623715,-0.012815521193461544,0.06624155845982052,0.044154708480404196,-0.0262568553250401,-0.02777748515817219,0.03326199927326725
POMC,0.05072975743558294,-0.010727586038979211,-0.012354528249030876,-0.022098644730392303,0.002175219775725627,0.06781971168516045,0.07410573560933903,-0.005584448581010966,0.08232433841716916
CCL18,,,,0.14711094446345546,0.06244995684340613,-0.04320581761192996,-0.02516150412295345,,
CCL17,,-0.003913993944760067,-0.013279517579130084,,-0.013879558100039454,-0.009111813873785683,,-0.027445351504732533,
VEGFD,-0.025263495534267513,-0.021131299568337,-0.014148202783512946,-0.02597864843666529,,-0.01769327979292535,,,
TNFSF13,,-0.013082991704374086,,,0.12156211838603373,0.09376901877908365,-0.018006211272057714,-0.0077129750491024395,0.08159980421073942
WNT5A,-0.011218874879779408,0.006012912513582976,0.0318353890155406,0.0881397067352504,0.011329330054705775,0.008257765299151424,-0.030413462025237717,0.034417621690205624,0.07893806811299553
CXCL8,-0.023655239803152497,0.010125525067282133,-0.060396940340272195,-0.01083215495685707,-0.01906017235920323,-0.048744805027023164,-0.060019054991265613,0.01378104903244918,-0.00914747001008991
GRN,0.008755889659015019,0.028513412101492303,-0.05598491605129443,0.07551090618015555,-0.010725394912506726,0.040815492640270255,-0.004146305160809682,0.06291367314934046,0.06689315071019165
MIA,0.03615682689416445,0.008255910449867256,0.005999486161751919,,0.006751617270260319,-0.005064178585690204,-0.007867688992879335,-0.07708184316924438,-0.01867407283624562
COL4A4,-0.02877952430273179,-0.039524375694952325,0.025152581513250907,,-0.012452917856464693,-0.028329707450463544,0.013537691970181507,0.11254416721897045,0.05233814480898807
TAC1,-0.015211251261938523,-0.01853044066467536,0.06643273418918019,-0.03853818032094554,,,-0.027664913865814572,0.046001441277978304,0.0521552088730967
RARRES2,0.042127171016895136,-0.027665740107890108,0.10720245732593939,-0.007172943914130432,-0.01364275417231461,-0.013767177250225388,0.004234468037873362,-0.04696096006073749,0.023083334484721003
FGF7,0.09751659117766455,0.001044887067215251,-0.012743572973353845,-0.041210806458962045,0.08410559582003145,-0.008471367242147467,-0.003402052424090963,-0.07567586594425169,0.05438988623984141
EFNA2,,,,,,0.0319364086189057,,,
HBEGF,0.06029933736510113,-0.025757463368424674,-0.0840989593220676,0.03077700371307789,-0.028050049126127085,0.02754921491638151,0.0007738512929423171,-0.04009394567873449,0.04199578881004223
