,MGH258,UKF251,UKF260,UKF269,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.053483913558984957,0.021737528085593295,-0.003980694983041615,0.06093659795003374,0.013293923291747932,0.012676879616104544,0.025853244261709946,0.02403029142584567,0.04417393774085321,0.055331450092074436,0.11430315023017298,0.07091784677442081,-0.04563870708164718,0.02036549862519475,0.06602169461667154,-0.015888298501239285,0.020582750446616
RARRES2,-0.0586999354259917,0.028161002733112197,-0.038271323042716444,0.053949577793465195,0.027048936155940485,0.10442923018206678,-0.023505964497560563,0.03391527309874957,-0.013877179136521749,-0.007178267247332999,0.04618826509712876,0.017911715750528023,0.0010232915371769242,0.018538881581307697,0.05153469599731005,-0.03271302279596762,0.00034833900819411723
SEMA4A,-0.02508736932293764,0.02236214805529736,0.09901214178729868,-0.004731930071079744,0.014982884121647869,0.02949211715805533,0.06550874359714122,-0.026596560632543335,-0.054218972101257076,0.01094746991662239,-0.015433191945859636,0.12429834299075856,0.13921946437466967,-0.05406280084907498,0.06995364303338794,0.05155533762505014,0.036064917697553864
GDF11,-0.012390649200009504,0.05534815291253179,0.0122539234001233,0.060445809942486356,0.05287644986838843,-0.04429049465583379,0.08168757223654799,-0.0002210868599218479,0.02034853621764196,-0.013797620735205443,0.002036359139562255,-0.021044770725572533,-0.014420315920268047,0.007258238762434617,-0.00989673950811615,0.09885830285395794,-0.019126529435903514
GPC3,0.0022474020393012796,-0.01893667109063905,-0.011642077563598436,-0.023699212877960223,0.011278980372853686,-0.02258920203917851,0.08468528391989827,-0.014174121939624168,,-0.004278322387379875,0.09327166206145307,0.0033992765581851514,0.03615406815322257,0.037414677662647076,0.11468998224893716,0.11195571321848585,0.055043874274711704
OSTN,,,0.05695468217139114,-0.018171700549785882,-0.022567693334739843,,,,,,,,,-0.027571394986808176,,,0.046832042926717166
GRN,0.0009901702720180594,0.04126113701729371,0.035286939982162494,0.037392308658819845,-8.137433884519406e-06,-0.0376515044869849,0.00021849835150704143,0.02185587634169207,0.030338139455808575,-0.09559505409115676,0.0556351165346975,0.02873307908789872,-0.02574274538098644,0.048856848265828465,0.08307784994084079,0.07080750947190628,0.0538270990658644
CALM1,0.09672118312475464,-0.008176760468219187,0.02494752875219056,-0.06031341295669101,0.036132990515409295,0.003378852450893786,-0.008206908150983546,-0.008324783927572145,-0.07582302915368114,-0.13132992397734042,-0.02145846762857936,-0.03911122331970131,0.07575638093014568,-0.0025498193984768774,-0.052970674907561,0.04956629960662677,-0.03445306918624534
ANGPTL4,0.050317410576356886,0.012810363363356088,0.028375727131201265,0.039372856373315064,0.03395656145423925,0.07707216040007946,-0.05819580620079851,0.014872241106479623,0.04021758116948856,-0.03938457141513997,0.01381343764185604,-0.008077737356950625,-0.01694343703307885,-0.009797871846379239,0.06594101944246085,0.0871665698057321,-0.02971784974253902
BMP8B,0.10849442967259904,-0.03331515169358526,-0.04569336132577509,0.0024941449374991545,-0.012171862052638576,0.007126839056153924,0.022493693661814765,-0.02245088501777125,-0.0004893669942580093,0.038371679204560624,-0.0036666059053987983,0.025287289089902003,-0.014149012768801497,0.029059184145044402,-0.036701936814460635,0.11125126429564144,0.07346154469016282
TNFSF4,-0.026490552038374464,-0.019399919756640318,-0.018135889589089488,0.06983831438033072,0.15468621773978533,-0.004173914066759108,0.03722077351933602,-0.03782294366029436,0.10872815022037652,0.07599933015062732,0.026299089649272238,-0.031502968215920586,0.060756886919898896,0.012067548534890216,-0.01720532585551966,0.11693401348394203,0.07816176893279805
RBP4,,-0.023976163407759425,-0.02771231021308678,-0.037908528677234925,0.008665070554590908,-0.0008768731252376395,-0.011521643936170481,0.06491812505933306,-0.016626725674420823,,0.022005266706864302,-0.015722380450091823,0.09642175808724321,-0.03710254699512294,-0.012752154201646824,0.014828363816440945,-0.007165225667721096
DKK3,-0.03979625662693935,0.01139628141977927,0.007913778137765956,-0.006777328986067364,-0.0312052440075036,-0.03305377942792058,-0.010249296530642759,-0.001903085806446183,0.005753667169606953,0.07074351434109669,0.03049622646990398,0.013835858893808803,0.015635953699565955,0.029470829610418883,-0.011365709969601097,0.06733917694719614,-0.020438405587401846
COL11A1,0.02271502483082231,0.0005745515212495531,-0.06540939761189413,-0.03187358864800575,-0.007188631648624107,0.05844518224962182,-0.03474922165773996,-0.005726830406792198,0.0022101416567324394,,0.07151785299076178,-0.02704754372021199,-0.011584970730915257,0.026676673965911973,0.05462030176867208,-0.028847527808786248,0.07745667435935663
COL5A1,0.013486303610384748,0.006422848774714044,-0.01868554551511297,0.07022265113384853,0.04993541760309602,0.005730665703236636,-0.03494359935160463,0.05589598156275961,0.008819047566104809,-0.11027965266163205,0.07963459580351669,0.059028078594925516,-0.05814043070575128,0.030323691572389847,0.08153300705971259,0.03159443500939338,0.013537468813484608
KISS1,,0.04763158950264935,,,,,,,0.08326336161775488,,,-0.03676477087677663,0.11253582017123337,,-0.001043350216413559,,
MEGF10,-0.0010159413813877686,0.025494535490418066,-0.03865371104045318,-0.021144987903518656,0.0070126433639875725,0.001275245354372864,-0.028323169988872226,-0.004085182554637745,-0.0795731464294277,-0.03781656708379626,0.05497117607598412,0.03643780820379691,0.05101931656589156,0.05971602628509176,-0.004092459791763434,0.010345723650299055,-0.01883345537213326
CEACAM1,0.1671697699932126,-0.013221174095439842,0.018290738137708915,0.004379346473208537,,,,,0.002151773759853999,-0.03279146951505514,-0.005461464088550894,-0.03113688506564286,-0.023033465053820267,0.008716265563386897,-0.023120874485926368,-0.033309570510652704,
EFEMP2,-0.01944349306540329,0.005311189977176114,0.015746039115265124,0.0904140092424709,0.021323641904535003,0.03053508690007436,0.007883644235267905,0.0669077248381653,-0.048147219632924565,0.014003459942032151,0.032892066084707156,0.06719402591123898,0.015755753440013228,0.06977765465093065,0.023399364888506306,0.041142340174427965,0.010511325416718979
IGF1,-0.004855470263380192,-0.03652197580616338,0.09093897147335271,-0.004823409931173417,-0.03599525075342333,-0.016958555329856788,0.06375467630335702,-0.046572727843401295,0.07996331439710722,0.20464266170647316,-0.04645876839612346,-0.01712044487372823,-0.022093814296969647,0.017595709028984288,-0.023819489493026137,0.067158343682059,-0.04285776883086683
COL6A3,0.029880231036489322,-0.018582454714655052,0.03041047565093283,0.04225309191679358,0.014585729640255039,0.03205538232826848,-0.011460107631766756,0.06455938400902897,0.05474278702208773,-0.07851979461911703,0.08049976006412166,0.032694930591030916,-0.01696284887447113,-0.00631628483986008,0.08648092783277213,0.04401400052129255,0.022396372269387482
RLN2,,0.03759314621543376,-0.025824926744380944,-0.020168869049434327,0.07162497829907097,-0.027684035285399738,,,0.05529470254641622,,,0.030900650598576024,,-0.024501221152373714,0.036734977812732696,0.05310350781884778,-0.03186572637007203
WIF1,,,-0.04038943180410806,-0.06839935381617139,0.07409840206951619,0.1081201705392382,,,,,,,,,0.03173335339847468,,0.013742191457222781
IL13,,,,-0.01731305395042314,,,,,0.0978079440829649,,,,,,,,
PLAU,0.03834615289818824,0.02031213943062113,0.017986878278934613,0.053040739303754685,-0.026439361700677254,-0.0010242655873183451,0.06576974691183954,0.0705893528020571,-0.024262765512580893,0.08240970047344083,0.07435671296074563,0.010620548811065781,0.008867279455737068,0.09634713031669052,0.05803499394885475,0.09039127330990251,0.053456777772016836
CXCL12,-0.043910479520130656,-0.004888023303602276,0.02977126400025169,-0.031028475482246392,0.05046432091201382,-0.01498931531741349,0.04440495060313915,0.040353201102034,-0.050062159812995354,-0.0915126882174755,0.08032118365291277,0.05002992410276896,0.022179770698997563,0.04204856855775762,0.10856881305918586,0.06270142327299555,-0.098835112031586
MMP9,-0.03547027230516505,-0.01202645725687723,0.04087708760263436,0.08103105118418678,,-0.03270055525087149,0.07675927514358699,0.020686973794769,0.04901896758887334,0.06268884517888687,-0.022482177386773224,0.054814841236535274,0.0015171255252495058,0.016348993096144317,0.02936283031014306,0.07902291655548585,-0.04337414451325731
TNFSF14,-0.027570291919868144,-0.018100459154556856,-0.022325993121320747,-0.0266633619536441,-0.013748910165663113,0.08793065174416272,,0.1332815139815568,0.07316747367083573,,0.1539099168973984,0.02085375797211417,0.08099376789476298,-0.041530204421644776,-0.007983753493337216,0.06640116989065871,0.0039032050502761967
HBEGF,-0.020087918614617645,0.04169637881600134,0.03686635649164711,0.01265932212285186,0.03827715966696552,0.02702096999017822,0.05155933914477158,0.044295767159681886,-0.04884234748615751,-0.01909641277413271,-0.0061420929756948765,0.013383043850971273,0.028835611489741536,0.016666560759195963,-0.002431848684115662,0.06571960173025158,0.05241159802095728
NUCB2,0.012519363240577583,0.04196800710304826,0.004211754525691499,0.02305257142533746,0.0098869927400033,0.05271635815110797,0.011388483721992335,-0.04062847405315597,-0.015519096849561296,-0.004569114612985906,-0.0015276490968019166,-0.007290491294652055,0.0378889745483986,-0.029075447760609233,0.057099549925962605,0.009325573853820438,-0.05360303866244219
VCAN,-0.00665010944776565,0.006572660120318711,0.026356183466469937,0.05798629479445939,0.0022497934600536553,0.14207645899474464,0.11345590934962282,-0.09610020298471798,0.016408970211297065,-0.09309583272473186,-0.0019552420194642386,-0.030495809701205915,0.024336376952577152,-0.0038003842361067244,0.04805323863720329,-0.04805102483652847,0.014770681034436794
VEGFC,-0.018796040569194348,-0.018582457871372166,0.08944253596117555,-0.014558040271835522,0.003770791003742502,-0.024849670834192133,-0.02637594213969218,-0.012602633745713812,-0.04639178238477714,0.011739449043398704,-0.031252860708802406,0.06240371502159664,-0.04207101208889362,-0.04111841522282432,0.06425716804928247,0.08106924885413325,0.000640921119696856
LMAN1,0.021947112183146513,0.022008441317541906,0.005134644768930295,0.06327836922776006,0.034444085964322906,-0.004892171143729811,0.00470012030950906,0.032039198817459126,0.0460085253686842,0.02174887210654525,-0.028856191671274352,-0.03562575154346658,0.013008575822237847,0.034601040436869394,0.0676945280575803,-0.01136031094311676,-0.013887926513471094
IRAK4,0.10267836244896936,0.010973467358039973,0.02836355120178042,0.03369368355826414,-0.02919621186914266,-0.010942505871808355,0.040464968537622645,-0.009752299386230056,0.0690236838722209,-0.033174323177668816,-0.009000150933995355,0.013888626426699323,0.009100516760511787,0.0600476535462454,0.051755585969197236,0.07934834682812662,0.04295446452352903
MICB,0.0548502339744416,-0.0078037570686849125,0.03334516235390663,0.009984774961939107,-0.024390228080583377,0.05571487991284905,0.06841602746066504,0.03967741860122369,0.16765857577270937,0.025550935104095958,-0.0438603811608017,0.07414454591903037,0.08461376473889899,-0.006932275248462353,0.06298552116200788,0.08720313606687993,-0.01523610101479066
COL1A2,5.981562559921551e-05,0.0022875247598650172,0.024115178378707636,0.05269575702595077,0.031077820393434655,0.04637798802227357,-0.019277517388265657,0.039998054211360566,0.06122864531472595,0.015212791788773217,0.02487873894678987,0.035645630083111585,-0.004464307370075136,0.030871830350150398,0.09832854280811287,-0.0029512397615684962,0.02683214854830549
ICOSLG,0.018307062145006145,0.061679597369666786,-0.0026339199489853835,0.041007627790319835,-0.02379623617184738,-0.06584411991316941,0.017762060043205005,0.05983604545834001,0.05411844219040274,-0.015330381237219927,0.06409630040416389,-0.016196491812715885,0.07601170315282454,0.036525074257039686,0.07455083626985415,0.07959322038468712,-0.008690410524622251
GNAS,0.005748974160054832,0.004275623582881231,0.013211657530300855,-0.03149666601328408,-0.019511404995319802,-0.005349877039546364,-0.06267910606290135,-0.049375076935817726,-0.1469068411796686,0.008999272798137933,0.07657160571061895,-0.05539300266637137,0.05493550571413278,0.1020116400931055,-0.04965662967440886,-0.04074768214355948,0.02852851315334642
C4B,,0.009417305754658788,,,,,-0.01999348175819127,0.1602483441384625,-0.04106689350519559,,,,,-0.031550198133617244,0.13509972264807235,0.10776238438671573,
COL2A1,-0.017654287874793353,,-0.016090384235389277,-0.019977500245482324,,,,,,,,0.11412465805206665,0.053298822810766915,,-0.011746383863194801,0.06904622115217725,-0.005912593435858663
GSTM2,-0.02218749729582072,0.048722825994214056,0.005161966456792702,0.018900740380902493,0.06875044311542461,-0.03497686717324047,0.039407755050734856,-0.05546508138465406,0.147533476822964,-0.01588891710638226,0.05345878804734603,-0.03972736956369469,-0.002890824651273788,0.008713920723948918,-0.014912692158938902,0.0633780069564523,-0.042318457047849
NLGN1,0.03735984537397752,0.03819763458331229,-0.00788357437060116,-0.004293282256213514,0.027854471873634715,-0.03212307390283897,0.030750857607430154,-0.0076759485298526706,-0.031380352025058504,-0.009404021947491664,-0.032207085618459176,-0.0007352297435555123,0.046885242552630435,-0.0020958427202931802,0.018802453534900312,-0.012572990322767938,0.08491324497177848
SCGB3A2,,,,,,,,0.04055587390554879,,,,0.08971941453539652,-0.03576791549892876,,0.031071426645570877,0.14574482692955135,-0.02976394354609245
LEFTY2,-0.018610193791486287,0.10555696561441102,-0.0312859932668119,0.11587326709278128,-0.013748910165663113,0.10232392875374922,-0.023147072013103905,0.02125975940641792,-0.04265197329091646,,-0.027717002833304,-0.028104932146320535,-0.025171598891293966,0.07360311982662343,-0.03914906631335211,0.11745753075717655,-0.007917757827985152
ACE,0.0026163722020909803,-0.02865279306523036,0.019030155199509364,0.07341110350109747,-0.018457419099143453,0.003144375164040993,0.05826842663577955,0.07194791600530945,-0.03437994713310615,-0.03646311917450915,0.02959734403099993,0.05424209444787083,0.005335201454800598,0.06497620450605397,0.10808159985392979,0.0774975563974294,-0.03009993348436881
RPH3A,-0.034181452443185587,0.009839243442812893,-0.04589128486897761,0.0011063372414296055,0.03341075387671644,-0.025279857944513245,,-0.09842926657183335,0.06883295947659858,,-0.027666027221071254,0.09000240561262557,0.00517819220104997,-0.006179040307561398,0.02294417796426151,0.016007466630681807,-0.019923174023681264
NCAM1,0.01954976882846456,-0.02944028712532581,-0.048979625154070124,-0.028515385582776692,0.02325634732731207,-0.04035317331101685,0.03973186939291555,-0.0289460901619335,-0.05867105807725193,0.03268155974480051,-0.008773838706855734,-0.06237520170792443,0.021918856997509176,-0.09113744376720805,-0.03266297011608416,-0.06356180438391064,0.007817188607277165
GIP,,,,,,,0.03551159849757464,,,,,,,,,,
EFNB2,0.004324647393470614,-0.010060960531600162,0.0006990799973194496,0.018453597617725866,-0.004976460132619853,0.0694729994034075,0.05973248496583234,0.03888969777180493,-0.09194241212029196,-0.05099460394467115,-0.01259559115049344,0.051778494314833536,-0.02194678196559736,0.0034334812785167235,-0.04199395522478785,0.08655075499855175,0.045949166831663134
ICAM5,,-0.01722763709275374,-0.006226078846059889,-0.039037987738374094,-0.037438579720691825,0.0301961954615356,-0.01822759011234745,,,,,0.00373906603571344,0.013718694560332654,,-0.0552725394465928,0.01387329014118447,0.039283487850573104
CCL5,-0.027799465066166568,0.010412458310299872,0.0895999710952376,0.06346462662826668,-0.03865330081921108,-0.018308138779871776,0.05522998450401174,0.03198846130532931,-0.05742240293707824,-0.04064359559808013,0.0040140335527867775,0.0308900947773961,-0.016837978015137374,-0.009826278549451792,0.07866670734526045,0.01909854697219414,0.022609915525413596
PSPN,-0.0433504616765446,-0.02739417132544654,-0.025791509986708972,0.11146583051470041,0.04865660869178901,-0.009109185752636287,0.03460559920479203,0.018334382695189416,0.005096050386484009,0.04844625442420233,0.0828254740258162,-0.015422782275884495,0.0401579339749957,0.04417367398220313,-0.012979867740149833,0.05734375184543626,0.03099219570229218
PENK,-0.015360978603957458,0.09227111948508195,-0.04299736640979126,-0.04709468042363635,0.03825399190371762,0.011797678945498552,,-0.016761440044233415,,,,,,0.05683986159876751,-0.007221755045012543,0.018226038555957034,-0.036220832620641456
EGF,0.03486480152338998,0.000372053530535817,-0.023185784746321676,0.002750457820049929,-0.021823121317011675,0.09458435835985927,-0.024782389434199255,-0.02664000287315907,0.016380833909102364,-0.014633190439681962,0.007176202432822166,-0.02935223384311681,0.011688826224670677,0.034710994397673854,-0.03022552512222438,0.0025854053214708576,0.017666358171525037
SERPINC1,,,,,,,,,,,,,0.046806652164605805,,-0.023419660910573847,,
UTS2B,-0.01513650398584036,-0.01447188455309654,-0.01846677066486589,,-0.01228594761214779,,,,,-0.011313347896210193,,,,,,-0.0017579393806228395,
F10,,0.001005417548747112,-0.0211814685666998,0.08173662270161937,0.003026695291847336,0.005518312983280633,0.03962064168066295,0.026280079743036002,,-0.032791503129138234,,,0.017617469884666476,-0.032656325882813614,0.08357854487726712,-0.018946062780072433,-0.03723660946987744
FN1,0.02765103307250432,0.014758092088877097,0.07929424871514623,0.0542094689924761,0.058075463063461986,0.0041106279563659885,-0.059931653872034404,0.07588561410236788,0.03667982694650771,0.006627399943262557,0.05474245886657008,0.03854622008010424,-0.10438133080536431,0.013354847556072746,0.10302693809114177,0.018871470300662455,-0.03901803677153904
FGF2,0.021955589882457802,-0.014587232896390813,0.03631196422542719,0.06813763634878076,0.04871757136467717,0.026890148762952672,0.03350116992724833,-0.016836986588437772,-0.046205780290893464,-0.008002841562547788,0.009033613745096475,-0.01404546353006217,0.00921396557419659,-0.05638390522259355,0.032040168874579,-0.007584605650901265,-0.07146246661644937
GDF9,-0.0191628247713596,-0.03181791728855211,0.03460630971464428,0.014981113949497473,-0.008859582206929095,,0.061782335955921024,-0.013335757806418247,-0.05652971392822241,-0.062037210420634606,-0.03362055602392655,-0.029773223220847602,0.029766047581759728,-0.016904610112038518,0.07933005965102606,0.02603361332095833,-0.027815289988608723
CSF1,0.04521334826574333,0.004754939454109358,-0.015240915452626257,0.04343573666201397,-0.015040820501167652,-0.018932412912878713,0.04941316383098632,0.013944028130604746,0.02865681435178145,-0.06382493507580575,0.011500749275638664,-0.008693070626864165,-0.024143347911464934,0.07113992033140769,0.11867883681278212,-0.002266727161873522,0.03213959610740489
GZMB,-0.018980233187674046,-0.012203963103842305,-0.015364168250603027,,-0.015906844450004752,-0.010680609917087207,0.1402674221305563,,,,,-0.037507216327876035,-0.029237121216206176,,-0.033810359467125954,0.04426511846022116,0.007082491371345837
WNT11,,,,0.005365438289202905,0.05694948485413488,,-0.02335719834898981,,,,,0.027817031902927447,0.10140741336821307,,0.1246198818727061,0.03921684189016903,0.016849067857951983
GDNF,,,,,,,0.003099281884312806,,,-0.00728244737693143,0.07697350090346128,-0.017315101196184825,-0.02869467128246679,,-0.03442027215316703,,
FASLG,-0.0162297599963812,,,,,,,,,,,,,,,0.03573064310803609,
SHBG,-0.018233330475852565,0.07550347032844971,-0.012888218021533334,-0.013987009009265536,0.011250079411696244,0.07954884607301421,,-0.027455195795550093,-0.054731614672591467,0.1577229983664338,-0.037720717632254284,-0.017370031453324483,0.014063578610950317,-0.006387346230979971,0.00933182200729363,0.1020796656200776,0.11554931857492741
