,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,0.008656190795276606,,,,,,,,,,,,-0.028367975645720335,,,0.03402641386492481,
BMP1,-0.005129304585937039,0.053243643028742606,0.10986335315325516,-0.04637355070726062,0.041157415998688565,0.16230456313857375,-0.06181250696925314,0.028899327143050386,-0.0015208666238163227,0.05926478936710048,0.03463716488692943,0.014148919594943266,-0.0007234588679436338,-0.09951007336648436,-0.011421810667413226,-0.026273803429095535,0.011740197773847359,0.05568071604402091,0.034247044952460996,-0.034525310669353326,0.16163773705336992,0.050502711310122024
NDP,-0.047473394844188874,0.010074262629180448,0.039223618941837395,0.009741994651106626,-0.02918577347044964,0.03002226031353428,0.04092369730262441,0.012072438445119283,-0.010562474734805713,0.07408386698261307,0.08034091053932958,0.059665775416385444,-0.01590277751773914,0.07814228697521557,0.03187883905604035,-0.016201531212240158,0.015336517022082757,0.012689834159516217,0.007900832682129768,0.08726086419569977,-0.0095183831363911,0.07612809288974917
TNFSF18,-0.018422627514090958,-0.036330061111678344,0.08897373773687353,,0.012555090726300868,0.07668721766857178,-0.023677543994972405,,,,,0.11968783794103052,,0.11307770080956045,,,,-0.029255392559256185,,-0.007018158067269656,0.08673169831180456,0.032678740705664185
IL36G,,,,,,,,,,,0.003842052166363107,,,,,,,,,,,
RTN4,-0.04596964488913198,0.039968555294931145,0.025042320689567008,-0.022110221987405806,-0.011283404086908541,-0.15564955051523885,0.005831072533525332,-0.0103885924736292,0.03396222950103057,-0.08552047270431154,-0.06574863708297612,0.048413627825628545,0.0574954412840569,-0.11054735272051193,-0.002537743901722232,0.013628968504717981,-0.10466844369218031,-0.09010061536304098,0.07360845488636382,0.06271277613003175,-0.025924404817635117,-0.03185063749020459
HEBP1,0.05285662105659865,0.03516805607238608,0.0661002831886573,0.00835852595401529,0.05665727306721443,0.050667256414906596,0.007897911126500415,0.050785409420749175,-0.012196785206487891,0.0038407569656141323,0.025420990950322176,0.12099775085340618,0.008784889805251337,0.0952800710730747,-0.02779955353506511,0.046570993829667715,0.08402303265464912,-0.03407449520742038,-0.03202638773505226,-0.0030661419989815794,0.040261127181849966,-0.06407499053230968
WNT7B,-0.01622975782717486,-0.012718039435108311,0.057387980456028435,0.03065545781142506,-0.04280422212507537,-0.07773771608468817,-0.033584303368843736,-0.02282608967873338,,0.002444548659919471,0.012605369383414273,0.046709177202580304,0.10731363822019373,,-0.030935986791286882,-0.03348586546660284,0.009200395306942256,0.09377113930006131,-0.008042173408535618,-0.03551425204165454,-0.017695679400098044,-0.027100886437534288
PTMA,-0.04534066244063039,-0.03675204551495079,-0.009196306262561958,0.01654322042579262,0.03398050028089939,-0.12577188379255172,0.073711511856186,0.028447498681646657,-0.07305291396980867,0.13284033977540774,0.06639270206448926,0.07479362440470673,-0.25856109791342524,-0.07442158064988683,-0.0016666274891146966,0.021719986781592992,-0.03851813639913808,-0.07960616183258601,-0.025963652954449207,-0.03721413574002738,0.12007879467104944,-0.09293495990812572
FASLG,-0.01622976241528582,,,,,,,,,,,,,,,,,,,,-0.038344192058427526,
