,ZH8811Bbulk
DCN,-0.012456232286707846
RARRES2,-0.040386444263815637
SEMA4A,-0.0215899395597147
GDF11,-0.01578428328617807
GPC3,0.03851681465764451
GRN,-0.03405511530801327
CALM1,0.014579948727103324
ANGPTL4,-0.06542720696754595
BMP8B,0.0737884167580051
TNFSF4,0.0693024484269185
RBP4,0.07576109305649448
DKK3,0.06737453223204783
COL11A1,0.012446787441853284
COL5A1,-0.030496788427977924
KISS1,-0.016219117270063945
MEGF10,0.06919575744698556
CEACAM1,0.009692694731210556
EFEMP2,-0.014478526198453273
IGF1,-0.03685327514077552
COL6A3,-0.007552929500130142
PLAU,-0.025164461251751594
CXCL12,0.02203688936950627
MMP9,-0.06519378742074518
TNFSF14,-0.011783532079312042
HBEGF,-0.031747021382612275
NUCB2,-0.08274540092180457
VCAN,0.07446069155892371
VEGFC,0.014148603358685412
LMAN1,-0.07598915840553422
IRAK4,-0.03562887526031195
MICB,0.06680103152920693
COL1A2,-0.060716402245969345
ICOSLG,0.042965178407333555
GNAS,-0.0059494346760035
COL2A1,-0.035390343019756236
GSTM2,0.046160758011956134
NLGN1,0.00766386834713168
SCGB3A2,0.04117258855246285
LEFTY2,0.07930081738966749
ACE,0.06511131544255018
RPH3A,0.12120398083910755
NCAM1,0.037865414246802
EFNB2,-0.04377865045542732
ICAM5,0.04314346398357011
CCL5,0.012616497500877231
PSPN,-0.0035458279492116686
EGF,-0.015839916962866886
SERPINC1,0.08572649647305064
F10,0.05059460205304634
FN1,-0.061306435522595695
FGF2,0.05839704147971195
GDF9,0.1111184106320633
CSF1,-0.03583209516274797
GZMB,0.021159264538416392
WNT11,0.10651583455418755
GDNF,-0.04021138211835324
SHBG,-0.0039270260473207195
EFNA5,0.010527595595528015
THBS1,-0.0284029783910265
PODXL,0.03142087064960201
LCN2,-0.028591328031577944
C5,-0.009745039588395316
CXCL5,-0.0544134898008793
BCAN,0.11053446591441483
COL4A3,-0.013128196036477953
GNB3,0.10145233737226188
PYY,0.1279894247206826
MSTN,0.00547271002081399
COL18A1,-0.012123804926499572
FABP5,0.04210166573812384
TGFB3,0.08428836309815312
BSG,0.028683981930911796
S100A10,-0.07344045654068841
PLAT,0.05953575002498438
SFTPD,0.037987716580211765
EPO,-0.01834140245269514
FGF7,0.07712174849783804
CGN,0.04179782467354513
FGF13,0.10166688354616621
CXCL13,0.07215237978992337
ACTR2,-0.025010263486078287
SLIT2,0.041291977723975345
LAMA5,-0.05638783745927258
TIMP1,-0.09440525047554527
PLTP,-0.03626449622304355
NPW,0.04449934505143185
SHANK1,-0.022027415486746093
PTHLH,0.010021259571148985
SYK,-1.7690582902640986e-05
FARP2,0.08998236493603846
P4HB,-0.07884826779120277
TAC3,-0.04170611309209609
C1QA,-0.03126642636900028
EDN3,0.05362152350898624
AANAT,0.01988878237714323
GDF15,0.023820767905683667
LRPAP1,0.04794466669632087
LAMA3,-0.01443969018501961
VCL,-0.023544748417821545
COL5A2,0.02180360182318651
DKK1,0.012333273027747057
POMC,0.049229545092749925
CD34,-0.05258232377099966
SPON2,0.016137709316648326
SFRP1,-0.0019053177003133374
ARPC5,-0.007041721508445177
VEGFB,-0.035907782556619076
GDF6,-0.01995089159032431
