,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.0176094907397665,,0.08737877263053474,0.0017349826992230013,,0.03425237997580949,-0.035117920971307566,,-0.11858975056046644,-0.004629796938929233,,,,,0.09861270506180936,0.0413532462164618,0.01990667141652659,0.026052664580290916,,-0.02064027897887425,,
PDAP1,0.07165625844884,-0.05967185390583087,0.06096713473667583,0.08962422535403694,0.08900915858068524,0.04568805210293475,-0.12134109746819667,-0.20636260209508872,-0.3645609861321686,0.0048245052379967315,-0.030777665002772406,-0.028669001214792895,0.03613986234470272,-0.27401248575478,-0.11083305446348132,-0.06586291229496345,0.007628235846386853,0.05983109307350531,0.013390178532303267,-0.024668308888158404,-0.06552266871340023,-0.017206050904562543
QDPR,-0.1121413518623126,0.2050588806591076,0.10436779838691829,-0.05478743439254294,0.1330824131603042,0.044609508809491175,0.34621532946986777,0.23856888337906818,0.24352247568349628,0.1875465433398207,0.03924743970415877,-0.48514148022895726,0.10136128700065652,0.10532762158003188,0.1457418559387459,0.15960427914233227,-0.054757821281221655,0.008147702472673348,-0.1253103189329695,-0.009587003173709469,0.4402314188312635,-0.06847896067714286
POMC,-0.004542710093843626,0.22723612364419565,0.06716941196984333,-0.04747383068455838,,0.03741624237506254,0.1365611690790932,0.06347155784591486,0.0017830762693853814,0.0036647203787911332,-0.000533942212257652,-0.077508035672848,-0.031142396753041902,0.10334829373614957,0.07288753610177699,0.0008574529612000219,-0.06694080003492232,0.016943292847620126,,0.042658175471810576,0.024084404738932058,0.07549342811547823
CCL18,,-0.015419088345568682,-0.08680904368945512,,,,,,,,,-0.26092208332314837,0.05318273715599524,,-0.04948812310745958,-0.13691838320838456,,-0.14661407108227745,,,,
CCL17,,,,,,-0.045602289454904375,,,,0.0250552054544809,0.0013754040905685017,,,-0.019381276528684405,-0.11070400492935814,-0.06500680955373457,0.04669912500499976,,,0.10984172319925324,,
VEGFD,,0.023645010523475903,0.06302114453160217,-0.005641083866052931,,0.07378021914072753,0.009866678536364627,,-0.09569010676149205,0.03549625559203199,0.022748456095464303,0.03244321294679976,0.06334396863040354,-0.008689865875772683,,-0.029557052862209915,-0.015779079653787526,,,,,
TNFSF13,,,0.001712272433554194,,,0.004537218249625278,,-0.00810926040084088,,,,,,,0.09581349228821738,0.021997292775934096,-0.016236012240589053,0.010830560810182369,,0.03677286777740411,-0.022061385116847656,
WNT5A,0.012000108297000397,-0.05617907523221494,0.005805907577689236,-0.014224348174777227,0.10718687114986143,0.12032364866366548,-0.06992328923179214,-0.3436460115263067,-0.42978257969284295,0.038278918709913054,-0.06543173352874072,0.056464285624972535,-0.041686868574968394,-0.12261401837547867,0.051407634851804704,0.008043849598908496,0.09129425732960274,-0.005265406139630669,0.02859076601467119,0.05054910870920743,-0.20391135909543115,0.031901889833536735
CXCL8,,-0.1398283792536404,-0.03812279599471164,-0.03339765469299333,-0.20578989174641857,-0.10060255063544382,-0.2222426269203947,-0.043128120613470815,-0.16845333063260698,-0.16979619207560578,-0.0257233094856637,-0.2356486116138513,-0.046301959203377555,-0.13831624844955814,-0.3259207275292222,-0.3784563097114474,0.03041907711355275,-0.16299462941827378,-0.01707008399236439,-0.04963398870424174,-0.3007380732648815,-0.037023836751229076
GRN,-0.1273626294751035,-0.08442182051948342,-0.10092520408280842,-0.02576568775322302,0.08465713555243595,0.025795270714407875,-0.12303877997158456,-0.24171030013525785,-0.5150226767629438,0.0029534437268309,-0.07909726923788156,-0.4316531268991798,-0.06335145430151909,0.09499555312699887,-0.12914350849847497,-0.046040615547471686,0.06984398504103287,-0.24004298814483593,0.08762153684850493,0.11984079307675245,0.05930270291766973,-0.07796925383765214
MIA,-0.02585611144219153,-0.021101206614556115,0.04381961312843439,0.05639495528897689,-0.07049311905682447,-0.036259192711967266,-0.10902895813611392,-0.07200960756459987,-0.17468216329343342,-0.08186883319854686,0.016377016812532934,,-0.004464279239011821,-0.0008478143550577197,0.10140434366390721,0.14445759805730277,0.03615353253511793,-0.24080909932674657,,-0.035615225734363286,-0.13178077880006556,
COL4A4,-0.0037425135426278453,-0.07004757582773426,0.038089447924192554,0.01645904498917366,-0.02493633681149087,-0.015781161570842,-0.06653772676229712,-0.046979105184148974,-0.032086902336190846,-0.008257313577980367,0.05525263075575976,,,-0.0445200477035415,0.0599462089807858,0.08173735423436904,0.0007588429500282901,0.10454963093274565,,0.05879586111698194,-0.16543661896414333,
TAC1,0.08173031404541026,0.41097078119454933,0.2891512313759215,-0.023659947257459006,0.1992234127900819,0.32065360227533746,0.41249171593771566,0.44290189036357086,0.6109291171381733,0.42874617463506265,0.1579088702599777,0.4431609297070572,,0.5015733836952561,,,,-0.007417992814993361,0.07098376798279478,-0.017676096872873404,0.3888396046325715,0.21468908789116403
RARRES2,0.13364207949963347,0.09375830261188649,0.07388205726302079,0.06945586995474799,-0.11554651284656013,0.1111163786234519,-0.377481540096768,-0.24282009316938127,-0.5567624864704933,0.24598121474969567,-0.04081017226182669,-0.22942605579713324,-0.14789736044885402,-0.2528275708495726,-0.20401239325633377,-0.21613380692643394,-0.041842280582370404,-0.08989931606768518,-0.004978268456619956,0.023644616045097416,-0.21987499259495732,0.09839514350004393
FGF7,-0.07391368950735049,-0.05811947837771897,,0.03270815066366181,-0.013051057969362878,0.06810379744794816,0.11324076472650198,-0.05181014822463587,-0.12033706299582175,-0.02924446891094374,-0.02286014761799997,0.06929081353378855,0.05353483574874282,-0.04761861239074683,0.21769646248860436,0.08301517795251662,-0.04281701057467455,0.13753135657859322,-0.009726401162873596,-0.02788236355608549,0.13793266176639107,0.031087430413248764
EFNA2,,,,,,,,,,,,,,,,0.015853809267537374,,,,,,
HBEGF,0.057746280452687294,-0.02820953013085648,-0.055785120867182944,0.029458555729388467,-0.039190227093734785,-0.009832379787898596,-0.1826426394160853,-0.21239800083281873,-0.22767446934160593,-0.35511456087872717,-0.08340440162600056,-0.30009453559417903,-0.011110734810888926,-0.10296361052596979,0.004422414819878988,-0.04099134589721108,0.006020969632944975,-0.11541514302104534,-0.008507092124546813,0.03347600413133835,-0.2618150209911214,-0.12605568738346906
CSF3,,-0.06625116589694773,,,-0.031234853905453264,-0.08361424453176278,-0.09528527578194117,,-0.028390235024342615,,,,-0.030554214322490333,,-0.23360558322384772,-0.30150422129452437,,-0.06604980779302556,0.05359052161185113,0.1037356244007432,-0.16442886060899078,
PI3,,-0.07909674559104608,-0.06650167752637977,,-0.14985668377616226,-0.10406360736154235,-0.09022623662303873,,-0.08620797586791702,,,,,,-0.37940247980882763,-0.4284212101368664,0.13976529261776707,-0.2554272197885254,,0.025109893794343516,-0.18028403399412093,
PCSK1N,0.1180230558879102,0.35377977986432235,0.14354846677191482,0.06425821004780517,0.21957983685498497,0.07755522216021694,0.12983351987468167,0.2076292252570054,0.33512128982765554,-0.16156943383952077,0.180254208605253,0.7011518045607897,0.05194219191175288,0.5204595137381101,0.2683083492941401,0.2592551925364,0.05414714793889212,0.37545158713142013,0.18534405025028663,-0.03856487345842386,0.4701069243001531,0.11861271708175489
NTS,,,,,,,-0.09161687779356494,0.06762834883888773,-0.1143288544061166,-0.0700290101971782,-0.07207618320407629,-0.08454793343333986,,,0.2459093431947178,0.15453001819093834,,0.2578753456105908,,-0.0012722596323239822,,
SFRP1,0.03846897229762788,0.08958258626440586,0.0950190508701459,0.02772638580892529,,0.059293661160841844,0.1392421553265687,-0.1553564941213266,-0.10614642456973856,-0.012398416788892846,0.060502101379189446,-0.24859008935087454,0.012607330131444652,0.04021233726372383,0.15375803879570313,0.17114298003877457,0.03144401096608904,0.17001259346479153,-0.05192583727249796,0.061391106257714316,0.0202895642768707,0.003880421835455793
CXCL13,,,,-0.002181544509076581,-0.00794958357531112,,0.04418322366493011,,,,,,0.0858462972027764,,-0.10484574127157369,-0.11837884513375423,,-0.04318039328168808,,,-0.1009696782635478,
MICA,-0.028841588423581564,-0.12145985290426503,-0.012174508398337575,0.01868936239800082,-0.07701524770581515,-0.0010960278798911008,-0.031069372002043082,-0.005456291995267296,-0.20985650555514135,-0.08232770333753486,-0.029397725739729322,-0.05692606029678705,-0.00454932426229796,-0.1878032901785625,-0.006261168784729068,0.010343264449270289,0.05062087522053519,0.014362799639680414,0.00047040868562748633,0.041559935673247395,-0.1492882076880782,-0.03146510584833721
TG,-0.033922942429024744,-0.013927486685840014,0.03013569878119569,0.019434942740642017,,0.03951598202482584,-0.0265811930342404,0.018219543890527577,0.0034626547836548336,0.009189908168731517,0.015495722642897709,,0.012244449031885025,-0.011537339454680804,0.08505982430684973,-0.010295397591050843,,0.04629030407709505,,0.03150826634185907,-0.006500008146473219,
ADA,0.021279592853753214,0.07028234941042844,-0.04716275113557498,0.024117695956282582,0.049845661477847324,0.03785088668784427,0.05766764396290625,-0.05740286553041106,-0.37992431082901384,-0.030158115985635107,-0.01054145667636519,-0.2793695568980143,0.05791823596336746,-0.12234030104936135,0.0054332955956021885,0.044615272328186954,0.03677054405132379,-0.031214408467014673,-0.04599617660009833,0.08064200028531061,-0.023509988931672766,0.0938143584491258
LAMC3,0.04980473572545974,0.11739928754298765,-0.10537239046082564,0.04110035952823388,0.09519504511504277,-0.016515138882750743,0.032800878971623634,-0.17781304099317874,-0.2931066341931763,-0.10700443463671651,-0.027662527119078476,-0.09206257338671459,0.10036172165884275,0.03826375518771636,0.024271860930397793,0.04140885754168968,0.015187980585831349,-0.005052817088212257,0.011282558779601026,0.05214561958373289,0.02991811974224005,-0.10220445543259206
CCL7,,,-0.031186838459088605,,,-0.054783130781582014,-0.05372343644431848,,,,,,,,-0.08732303498648299,,,,,-0.014834675139505963,-0.14233090524115524,
NGF,,-0.05576839246333532,0.014342145256906953,,,0.0024424558746437104,-0.012726079945209972,-0.02043939225264007,,,,0.12787104744036765,0.08457815974984934,,0.01769167881626395,0.06528943281967174,,-0.08209359561748307,,0.04933693018384034,-0.02921689165545314,
TNFSF15,,-0.0065474172126506755,,,,0.07095275542804812,-0.014898650676983104,-0.028920222117414237,,,,,-0.030686501186116065,,0.024640722196851133,,,-0.025164050206901194,,-0.02745281403316059,-0.07987024826309247,
HMGB1,-0.08777744973120878,0.17354334498347884,0.05290540880512119,0.0484508452914376,0.302403279458214,0.05940439439308413,0.03304685130863861,-0.1922196428778506,-0.5037727940516581,0.21157015316712757,-0.10129485961074551,-0.303986496204816,0.021429714157198413,-0.008273885434627669,-0.07210305351433845,0.0031650108174402945,0.0069735787663239325,-0.021537739887070282,-0.15711084113342555,-0.0518889712016164,0.10750656534253526,-0.14806067387525004
ITGB3BP,0.021061227100568226,-0.17032148927984814,5.391448824579749e-05,0.08334785966885414,0.024272531990660266,-0.036295787919666755,0.0193733548451674,-0.27432268751767636,-0.357518069333883,-0.042020682189059876,-0.06837419322650727,0.011928078408183548,0.007570379007198258,-0.2571397681928246,-0.011933299387430464,-0.08335434992891014,0.0371623738387452,-0.08858130125447515,-0.015558782742953641,0.04136387387062125,-0.06976416296092376,0.10349238096188415
AANAT,,0.028535400815377268,0.041886857749132415,,,0.005551892954523144,-0.021731187484695543,,-0.030645524141020505,-0.03303406188844974,-0.01876660028515548,0.04930477665815502,,-0.06031926848921103,0.031481073939119496,-0.024836736428101153,-0.047716793869041534,,,-0.01569570493586346,0.009397800000976687,
RELN,-0.028123018643878294,0.10115737114914092,-0.06380306401347173,-0.015757701169640006,0.00368115504859086,-0.009169968451957262,0.08625292378764265,0.07409613912620698,0.26339352418094175,0.12314586736074354,0.01226670623021791,0.0934396553811816,,0.14700177640288775,,,0.05498016681499097,-0.05934552314474544,0.009900756270079551,,0.0962449378614166,0.053250490973351536
IL15,0.011294019760899008,-0.033413196742994145,0.060155263446138196,0.008553350235963602,,0.019230916885065546,-0.07498820538079363,0.07894084398114104,-0.13757930092986614,-0.020007480735450743,-0.0035421220812051823,-0.06350555206170273,-0.0235136020177786,-0.016863372735399205,-0.050069308915014384,0.05944541321574328,0.09271424845501207,0.022103612684019266,0.038344546363836156,0.1448151644260806,-0.08424598862874086,
UTS2,,,,,,,,,-0.1996425330642753,,,,,,-0.01264647553716063,,,,,,,
BSG,0.08885456731272728,-0.21517639934878516,0.09155403430503159,0.02832003443947849,0.06636294296015119,-0.00046574059073050013,-0.04318133959213471,-0.05218176143654965,0.2519689543387112,-0.2328715134170091,0.01135091089963199,0.41744857264535284,-0.08878241754719611,-0.3415078037468745,-0.18894907341724962,-0.1861248212449648,0.06112248497738525,-0.2508861416875026,0.03421755511512638,-0.03166159637539254,-0.16080965890110016,0.12479137547073281
ADAMTS3,0.016998951302586295,-0.0902275970099736,0.040111623652186075,0.01101010524279248,,0.016369597777490117,-0.032761950095703894,0.09651906379682175,-0.4660017224059893,-0.03314465840177014,0.018257363191181566,0.11007387097700994,-0.027658446766253984,0.01730303482809496,0.1704096026874984,0.15100843739684983,0.09045631418054506,0.20804640400148489,-0.04875732773145041,0.02496928432260072,0.01939888774779756,
CD34,0.03880138242788054,0.16924245133640375,-0.06176974364577214,0.08141219394413607,0.08817013404174319,-0.02991325633432018,0.10197592068772858,-0.057712708173219746,-0.2905532444429381,0.05260896552241045,0.02447094605727011,0.00732453869683798,0.021536160688058272,0.05465230102767914,0.1311130414080034,-0.00915159949694349,0.12871475002685748,-0.05988241637118871,0.025650094195854196,0.14416466631343774,0.04975848932329697,0.042107612869519834
CCL23,,,,,,,,,-0.09116316752806297,,,,,,,,,,,,,
PLAT,0.07627662178316626,-0.03665271845032001,0.025792924950917163,0.029015721283551857,0.11222673509806047,0.05383665457105432,0.015174125622414384,-0.35710546247300684,-0.45909872004705105,-0.3870711242420707,-0.004593881987459608,-0.030060353581472816,0.021517603658501697,-0.19755386517101955,0.3523503457834067,0.37223136095428416,0.03131602990380289,0.07566303323793047,-0.04170905445070677,0.06883389990284926,-0.008658708730839019,-0.01499063739338379
NTF3,,,,,,,,,,,0.020343123625504993,,0.031521248364995494,,0.2051593597377199,0.239531506433982,,0.24797796717343099,,,,
LTA,,,,0.06890624249068528,,-0.005134624724917986,,,,-0.05199107249072276,,,,-0.07306686982103949,,,,,,0.059680724213271294,,
CKLF,-0.0019327826348414967,0.05113359335715029,-0.07308014950618041,0.0479001123313495,0.07077425342954102,0.05016241690706642,-0.07063390993289415,-0.2870322318806216,-0.5767084072577705,-0.039199508375200975,-0.056060574055461984,-0.3110094485538557,0.06884073172812934,-0.3001450279198239,0.07951181864754743,0.14486226910888325,0.012082787848069347,0.04966733573488681,-0.024868602723081196,-0.038665265197359515,-0.0997194169936079,-0.0811280539890832
APELA,,,,,,,,,,,,,-0.02049836561108295,,,,,,,,,
CD24,0.021592769853928603,-0.13112487518075108,0.019945633711425804,0.14354626302998666,0.1439793370717833,-0.08389673477112472,0.13832774814549714,-0.11319654800010684,-0.05531420678191,0.1523793755341641,-0.2732255510148688,-0.059873230875027786,0.121996021482957,0.00649445408311784,0.31654291802111084,0.3394156159001971,-0.001902470443535029,0.4999609641787887,0.09076014555932013,-0.06456858651168766,0.09378996424689891,0.08283015697049431
HSP90AA1,-0.08327291544936503,0.15877994563152825,-0.028447501291711287,0.023738768421995397,-0.13134868527284543,0.0925402984393948,0.3800974249810306,0.44060443483253664,0.6223624611648102,-0.06252467407880313,-0.006374113272700167,0.6851618502366915,0.06231630648823999,0.5608960879726628,-0.2744232806380023,-0.3332432183631153,0.02410666417377726,-0.0953191883905059,0.10566167252724254,-0.03706360837322016,0.2791458737186903,0.20907636887588732
BMP4,0.018776625104515197,0.1361195767712396,-0.04546384803476017,0.003918908293223271,-0.03777374832423459,-0.06804026588875632,-0.06600038100402249,-0.23330444652318935,0.054894019389052,0.09087460739614572,-0.013864155170476247,0.09686316932639395,-0.009190681240150112,0.0171611664903006,0.03732920698143491,0.09952883156361012,0.048335104232229885,-0.025625054004646222,,0.013280665012036659,0.03691269814079893,
SCGB3A1,,,-0.03052272038892693,,-0.049881242621025876,,-0.009991152784475684,-0.01800792087396701,,,0.017820091456303908,-0.04998921482698642,0.00901549715710645,0.08978690980264634,0.037061085215609656,0.025529794491930196,,-0.0014855817235013293,,0.09614037493516749,0.05149484077579978,
IGFBP4,0.07565010430375882,0.02483539098905732,-0.053603194086246954,0.08479924447536223,0.060275365020267355,-0.16099925320155148,-0.0814531335067184,-0.2938461376206429,-0.32007780756098464,-0.21573219721380518,-0.0358722141235929,-0.2335350092887716,0.04284791833489109,-0.11181071028427625,-0.07179700131365552,-0.031932432028105195,0.0074391528130509635,-0.25625188317617587,-0.027579871994499346,0.11347736819750379,0.07094022260672238,0.07476010253390668
RSPO4,,-0.059715988932734776,,-0.014135051069614919,,0.008171770078674388,-0.06782782846842138,,,-0.020058536614807238,0.02429821970328444,,,-0.03234172645453021,,,,0.052851498683830746,,-0.011969896469296545,-0.09344628829491275,
LEFTY2,-0.03358753685450022,-0.011043612261909185,-0.022380219648230174,-0.01638375890450029,0.061517671065542796,-0.014073489006767088,-0.05168257634297404,-0.1500190745809787,-0.3363171945843531,-0.036859842043235266,-0.04459892779412593,-0.017450230593220584,0.014301049587013826,0.0037966225597076573,0.004833280238058365,-0.036270576861957365,0.1093934283909185,0.03037959056127789,0.0045435306459376355,0.13587162960224558,0.050066350610644135,
PF4,,,-0.0014068691685421614,-0.0915693909892506,,-0.00906878587875111,,,,,,,,,,-0.03954847981906987,,,,-0.02112404855590595,-0.02651483176456506,
ANGPTL2,0.0017812054575773147,-0.0022028085867064106,0.0068638855935023455,0.04675904633220462,0.08692713532543118,0.017040070626732802,-0.04071889322761975,-0.45538850297465383,-0.3997333978243665,0.024522126313598368,-0.04325560207753394,-0.3544857544170119,0.012754027856508124,-0.4464618312943819,0.17212234042938848,0.2295628475146752,0.031026452353831276,-0.019803571101688563,0.04620205260960362,0.09179073569472175,0.03800696180394206,0.04236865837137192
LRIG2,0.051893634288766914,-0.1079185781514084,0.037228507596468,0.07641609092340386,-0.013679000517854888,0.06655975497600009,0.0397687269557026,-0.12633758817634969,-0.21743124027300578,-0.014977067007986634,-0.04958708512183154,0.03969624454385749,0.03137438178721549,-0.09622423254669496,0.04272811163700215,0.0449136527894463,0.006440492376439556,0.022242817908698875,-0.03325424402579106,0.006442413433970911,-0.00744765627242076,0.026591981503044097
ICOSLG,-0.04482747228607321,-0.052433487142982044,0.07620242868073218,-0.0014542007279019899,0.04604034896427207,0.029092665805085873,-0.09345185696374379,-0.09853404682258958,-0.2740205354539995,-0.03168058460284722,-0.03827918735704535,-0.17589983402309536,0.003616705631120346,-0.16898263963843163,0.030764239170878824,0.09044784300066204,0.03641170434177583,-0.00031877639081334083,-0.07814656396132015,0.03214388122884872,-0.04476363216183119,0.002358170985084589
WIF1,,0.547528057612524,0.060702096833863926,,-0.0276789252751916,,0.21394671318311434,0.3895364457428953,0.5613159322980725,0.027543328883983694,0.06837764737736375,0.35133966046624193,,0.449836909224863,,,,-0.0443738015308118,0.09204427600326308,,0.024389360922747124,0.1304676802828982
NPPC,0.10323203245836489,0.016643182947066737,0.06740323940684065,,-0.01548343192149206,0.1826675307600677,0.09269827717110637,0.15584398677274003,0.13643566479985983,0.11775085309204883,0.045900969469652296,0.17343965947956017,,-0.33477179886462105,0.03415442894738811,0.06134040349900297,0.03474054836402039,0.02388677022382805,0.0009350747000222812,,0.1541220320373389,0.08878215173186597
LYZ,-0.024625372815615172,-0.06341178860088016,-0.026041952199942688,-0.03692781091058164,-0.04319419006494521,-0.025592540515803813,-0.19196712288505266,-0.15138368577653788,-0.3348466654066357,0.04607456967172123,-0.08315105141993974,-0.5162819092983286,0.022266095144075543,-0.0888600173735757,-0.06949050292246602,0.058892465183666254,0.009721657768280732,-0.08569566663970864,-0.02578173630451956,0.0679087894908012,0.12228189509079826,-0.06964792068210167
EREG,,,,,-0.05162675843202368,,-0.09499484521380654,,,,,-0.08003313436957442,-0.04057262747966684,,-0.14013092460510812,-0.1534237447510829,,-0.0693458285071945,,-0.004942573406687827,-0.0501524367878696,
SPTAN1,0.12301827932962503,0.21398451726455886,0.14614537916845607,0.037343577496698345,0.030837195889440387,0.1547687312051582,0.1898349703007576,0.2559024945842615,0.37259704045416053,0.21420687898786367,-0.02291878669799229,0.6477278415020273,0.03678991399041693,0.3528360043947096,0.1951940642617912,0.2627535786710397,-0.009066371965659629,0.34463783166104733,0.09664751829338131,-0.03540881891206885,0.45038424476520883,0.2835633733355138
PTH2,,,,,,,,,,,,,,,,,,0.08002108331124856,,,,
LIPC,-0.04343152110881044,-0.021758013688760652,-0.0173178881548639,-0.007676585496577038,,-0.0007371835133596254,0.01018528892058856,0.0793394466785014,-0.10418467326322955,0.01850478825832164,,-0.01606452781720327,0.039281194156280404,-0.04902672922145479,,,-0.001447285658058323,,,-0.026708792778946795,0.020800789239885785,
COL8A1,0.02675404144825117,-0.2628971148155749,-0.042393865358540776,-0.06462162362916601,0.04279683904106268,-0.07588956722824955,-0.09332341821211747,-0.2685749200455716,-0.17775911339717274,-0.12777959078303122,-0.03413988816767146,-0.3072119222701156,-0.08566243338811116,-0.31622387772870375,0.08106681775919976,0.01998768629315324,0.058831280378840736,-0.11197322914872526,0.011672188681896305,-0.0031475227355593906,-0.16363629474104052,
GSTM2,0.07760186439333362,-0.06320414836566855,0.06729276346207756,0.06338110428700414,-0.0245287330735095,0.028690651816751005,-0.029949982856818585,0.015143352212477583,-0.16121076267304355,-0.07169094363589144,-0.024913521957821885,0.011757156056509208,-0.04608274290392473,-0.12285845639630165,0.06839051170010114,0.11514838552482402,-0.04366484681975723,0.07618623215113493,-0.09518779504916318,-0.028055679865655485,-0.03606064042020414,
SPX,-0.03325377642836378,0.22117402734588995,0.04122429199691559,-0.022106652733642464,,0.035580984618166535,0.2590583711080492,0.09195492528817288,0.21922599043001523,0.25186427231693825,-0.0025877429160351207,0.17875742158743171,,0.4277462583500185,0.12732899738694253,0.010374959676323545,-0.0025335567458071953,-0.011599051458098924,-0.058841916320486284,-0.038878864788083375,0.09803703475140471,-0.0929849123967059
MFGE8,0.03537035422209034,-0.21994405384374258,-0.10616545422982729,0.03505401446952861,-0.037971498456677175,0.0035792043271105894,0.16428165743608675,-0.15464380967957192,-0.12266351251211613,-0.13650051622080045,-0.049720404773723935,0.17949686360968337,-0.02739542068676951,-0.15728735086584805,-0.16481308430355968,-0.020805393817583333,0.07471154944250495,-0.11498182433503314,-0.05121717948975193,0.08804748649706579,-0.10764990402447326,0.08501082358588367
TGFA,-0.03582471921195247,-0.2922096674394233,0.1282885535501844,0.015026330445139418,0.033577360593463446,0.0038547535420819425,-0.0763839723474537,-0.21614894344706057,-0.32736489100972127,-0.2579268218458557,-0.06224722857705486,-0.21475857548807342,-0.010685437844339153,-0.16136491397384578,0.06431748994990562,0.09704634807585825,0.026025402806791293,0.09010181493130313,-0.029619561632303462,0.0030716910284588686,-0.07396678587836371,-0.09500384602954311
SLIT2,-0.007733059786165851,0.4620752986272198,0.10201405548470374,0.0059106953455975554,0.003432488818354424,-0.005789543395694397,0.14353025484476153,0.13659076282195182,0.2276061698195102,0.21063479482581265,-0.002217040848044323,0.34588633796040136,0.002263132944623991,0.47451541623205673,0.06643931351522893,0.06587414827520297,0.008505791824452035,0.022744768632449237,-0.02111757544655415,0.029052938566334757,-0.03402953310880658,0.20722274956364867
PLTP,0.059579382229744945,-0.0625494234993327,-0.047017625021720764,-0.03618721890911784,0.09872248988901937,0.020016842205610647,-0.24720495573427131,-0.24531973183288583,-0.5657633754614525,0.06475056839207137,-0.21246970751658198,-0.6566115169095952,-0.00440792819610618,-0.07866267502643129,-0.09142949327440107,-0.12984019155073234,0.07104237854356919,-0.3508533729395906,-0.025872516152530223,-0.0119394886927366,-0.07635769436751687,-0.03368820573274043
APOD,-0.16724281732004645,0.25903484024183115,0.026241731441392125,-0.024075469222468438,0.26402678294982646,0.12228853359309176,0.13188916161983116,-0.04390440750862783,-0.5326785753064858,0.11187173244738936,-0.11829853391711125,-0.3923077278944334,-0.0011291408622573634,0.3078055907195495,0.19407615465032962,0.36653902774052033,-0.05496627147802027,-0.12802741616191426,-0.08962045322577335,-0.028544468043258515,0.1913370324010465,-0.18840633479043115
