,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.04543826204091835,-0.04364207685799878,-0.029476564893548243
NDP,0.02157391176000786,0.05852262889873336,-0.057886295724063654
RTN4,0.026401604303715465,0.017818884313058492,0.24413377705924627
HEBP1,0.018165620114496205,0.08344877393348449,-0.024172520111537216
WNT7B,-0.02029012709585462,0.013102208639036508,0.013313997936742915
PTMA,-0.035901509467551405,0.04673385030757761,0.010621077850104913
CEACAM1,0.010492936109760934,0.026995216776371903,0.05076052550385671
PDAP1,-0.05788256732922647,-0.013474284504099283,0.03485665705582006
QDPR,0.04174096037633896,0.04595986366007878,0.0017461669829012785
POMC,0.007327975647089078,-0.06297869528699292,-0.05473197167460541
CCL18,0.04612067693852048,-0.024745249157422957,-0.07494987516367815
CCL17,-0.03367229447289986,-0.04259425674452984,
VEGFD,,-0.01590140112168191,
TNFSF13,-0.010407238996164336,-7.973233983330286e-05,-0.0004328581182461834
WNT5A,0.07125482539762523,0.08035571951355522,0.07615803046108024
CXCL8,-0.08451351788425998,-0.15516863763672314,-0.07880689657915829
GRN,-0.015442972750032279,-0.04176168717024602,-0.11787273741165621
MIA,0.07863035504316139,0.14642291443966085,-0.09921142684197241
COL4A4,0.03632825931282312,0.03656171225301194,0.05411727219903182
TAC1,,,-0.00916532321724858
RARRES2,-0.04721733060816834,-0.0047625711034785375,0.03919428552090541
FGF7,0.014376395595939446,0.014845495809403643,0.06692245576293558
EFNA2,,0.07800006476555271,
HBEGF,-0.02697027883576803,0.034882377530124936,0.001902203368845146
CSF3,-0.02947506617416709,-0.1026299799161798,-0.05394812863361244
PI3,-0.07372774832659072,-0.09897478124760965,-0.10573395474528875
PCSK1N,0.12306307227059465,0.08445427264004916,0.17986924033301765
NTS,0.15695751164727167,0.04169027768215326,0.1326961860496978
SFRP1,0.12737352061185533,0.046768428985075605,0.061868148865128265
CXCL13,-0.06375521729406193,0.05113864895620815,0.06507839935160813
MICA,0.07286273994431479,0.0300324297683317,0.04391956360636776
TG,0.01927038761501,-0.031979958865646314,0.03718251787430219
ADA,-0.010490232385120585,0.05977060713039231,0.023574397041103104
LAMC3,-0.006778688031784462,0.07631297303622235,0.04587239991799738
CCL7,-0.03285681002942009,,
NGF,0.002440282955962998,0.017454630067222962,0.03876688621317478
TNFSF15,-0.04919966577557833,,0.04985349980975447
HMGB1,-0.04572009983481493,0.009254943074616516,0.004070959685730509
ITGB3BP,0.028198558122000707,0.013352324542508587,0.018470775699432458
AANAT,0.015809352690630527,-0.027182383624462313,
RELN,,,-0.031062767362401125
IL15,-0.00865785810070571,0.05508675443319734,-0.01827162257023373
UTS2,0.04315008382641536,,
BSG,-0.005216122648300368,-0.04889974804726738,-0.08454812629862024
ADAMTS3,0.0902756888542997,0.06902027610713028,0.09858738451109436
CD34,0.08215846409265432,0.008701969474942051,-0.03702662108600156
PLAT,0.14949762759190188,0.09949912357384831,0.1576397368737333
NTF3,0.12974932037288503,0.06593883722259973,0.12591710813558873
CKLF,0.0588127009387308,0.10622772334502775,0.01723402343632681
CD24,0.12647746581335406,0.1147544601163122,0.22925859779898863
HSP90AA1,-0.12328132257112437,-0.14824058344491778,-0.03902180440806821
BMP4,0.06398668474793086,0.08324136927892913,0.09374139396968298
SCGB3A1,-0.005795888219458457,0.020130908368123313,0.06531468646453065
IGFBP4,-0.08690424960614503,-0.05907617119307419,-0.06738357461271058
RSPO4,,,0.032622798914873026
LEFTY2,0.04100868367016687,-0.03224533513258647,-0.0448440184994008
PF4,,-0.02570408719806492,
ANGPTL2,0.05969578013618997,0.06033451942602739,0.0006153551947904138
LRIG2,0.07062668910953615,0.0714397826536276,-0.03242806065878577
ICOSLG,0.08438516060264407,0.09013032595452815,-0.007879026771408726
WIF1,,,-0.05675303727593317
NPPC,0.10870799291338104,-0.012737887388045602,0.020343057668413742
LYZ,-0.05288231566255097,0.08928680342802917,-0.036943540025850326
EREG,-0.03585919076612671,-0.08167583990226739,-0.051357473809573895
SPTAN1,0.10474181806131914,0.06477754112119827,0.13716655268281985
PTH2,,,-0.007720585111706674
COL8A1,0.05926679212022109,0.044485199770120804,-0.08936609340483086
GSTM2,0.03447132569815609,0.0370938606937089,0.011309871396847913
SPX,0.0745076845671213,-0.03191490971650571,-0.04313116213005054
MFGE8,-0.05711409851022911,-0.06290409604114618,-0.0610198835785113
TGFA,0.06341574217645649,0.050401514265519455,0.01589524372634675
SLIT2,0.05262115070005425,0.011960674103594101,0.07576033521004955
PLTP,-0.05406344636918797,-0.055304662981677265,-0.15404356316159454
APOD,0.06062435423267586,0.11452764952502725,0.0050038156061950724
B2M,-0.09401389556420517,0.06408466004646507,-0.17235356480655953
OMG,0.08568411259531808,0.12959973580862652,0.024650390421723723
CXCL3,-0.08710101053137502,-0.07605332649721916,-0.04973501517817298
CXCL10,0.008308546187299377,-0.03447663245722472,0.05176821762221371
