,MGH258,UKF243,UKF248,UKF255,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf
PSEN1,-0.013693999820050892,0.008968485572630795,0.01708358584868997,0.052617998518133195,0.08541413857694581,-0.02087254025908926,0.08666492638233952,-0.05483317221819934,-0.056145880213041253
CALM2,0.07689731926583297,0.025396996228302382,0.022630354374644137,0.0038886182828986628,-0.024764809805639266,0.030102938363313684,0.10585981321128539,-0.027458918058860138,0.08073476818981595
CLEC2B,0.02416412951718567,-0.06728385843926539,-0.003997612923482296,0.06283524674325887,0.00778725265683383,0.04182328906335554,0.017795422201257807,0.07976396332243255,0.004960755403518628
NTNG1,0.029091852515413626,0.015178757097671193,0.04272907017778845,,-0.0017990462345171443,-0.04279535534829637,0.03944173864771555,-0.055775227564615025,-0.03739666298045178
LRIG1,0.029021402119651478,-0.07405433401208666,0.06776601922894103,-0.04389471333846004,0.017484445005558565,-0.008435464614284396,0.07795838162274134,0.12495767298008957,0.0468011301390867
CPAMD8,-0.02257663068292144,,0.0009605301887821193,,-0.015527210600177649,-0.024937392690332662,,0.18648275090158278,0.002588926260847656
GHRL,-0.03601939120387435,,0.008746587491735982,,-0.01727087586699983,0.013899948887587868,0.09696061902531478,0.054581016503463954,0.0370198438394623
NPY,-0.01865410213518794,0.025012523041320553,0.0566654362894966,0.09522942844521687,0.03641096276989516,-0.02912147443906734,0.1166375795944898,,0.03577005403865176
MMP2,0.041217685755485865,0.02461247396508871,0.024809772702948596,-0.0072344017314045,-0.035962772579126265,-0.033864069929573415,0.13526614260900152,-0.02339096542990179,0.025678303015332183
PPY,,,0.0019352616435883488,,,,,,
ALKAL2,0.07936143962402215,0.009472892415339568,-0.00025478962051230127,,-0.03203404197558989,-0.039863677377948964,0.09413844236169747,,-0.04791031232792734
CSF1,0.0051346278945357164,-0.058303665919568336,-0.005775481767590597,0.04673892655933791,0.0204617486418888,0.043159775782977056,0.0003439135692633086,-0.06759630700774855,0.02694940116630183
SEMA4C,-0.026824099192527255,0.008194661488872816,0.01843120834611833,0.06138659179675306,0.009032530915554803,-0.10770555051508776,-0.0184233756800565,-0.009350006914299708,0.04829997764733704
ICAM2,-0.05255778082945398,0.004170293050941362,0.047910174254124256,-0.039138683745950156,-0.057535960533556016,-0.017348504014258366,0.06723167253975382,0.0690632832388317,0.023574874757211556
SYTL3,0.04211355503739678,0.0004886328040778768,-0.04461709039275448,0.07838024766390247,0.04875636014950179,-0.042835054554815656,-0.013275973725041447,-0.025134439905269992,-0.0018770480973385722
IL1A,-0.026233682008345336,0.03093740223699008,-0.0016130391811252686,-0.008202978429155341,-0.06758593864236065,-0.021926671020300555,-0.035063866929383736,0.029487263899196158,0.024363058599565803
HLA-G,,-0.032549579112034766,0.00034433496604466707,,,,-0.030751503518660836,-0.04632050538358538,
PGF,0.06957073913044988,0.0582574801870154,0.0497473986545476,0.026288835029828792,0.026664231529786593,0.028119461359105074,0.0737865542636091,0.06683176385565599,-0.00860253281556308
LGALS8,0.06833339935115294,0.040574539222441766,0.017212841720724,0.0236486695224366,0.016479883595701558,-0.012608005687025995,-0.03577148048652681,-0.08881696874232503,0.012982092085574482
DKK3,0.03720092397911099,-0.058332940187253685,0.03883117463585676,-0.015066577469880417,-0.11452825856283128,0.02216439856062612,0.08197119155068973,0.04849346057712551,0.0049415881422930534
COL16A1,-0.019518595504066902,-0.03265092093978291,0.011272486547882696,-0.010391682150554027,0.049804714738764536,-0.028576199702322634,0.12896831677321605,0.0593903875492597,0.0726468285477526
TPH1,-0.01874600020044555,0.015390769156912475,-0.036627550670982424,-0.02689163576527184,,,-0.049276600561793636,-0.0434096179511343,
TNC,0.042533201500442,-0.03412144607243964,-0.03853149960284495,0.05845824335213069,0.05296436443538153,0.05281576899864664,-0.05494863560653398,-0.06004438890392406,0.021781317968844253
TNFSF9,-0.02257661996768519,0.017851725061319105,-0.02556410368950372,0.11363112372114087,0.043437835810588896,,,-0.044673242225800394,-0.07926182684167814
C4A,,,,,,,-0.04136005328680728,,
CNTN2,-0.006832037726733938,0.04204221078159478,0.04191432637649703,-0.011963857017792354,0.001789903337198677,0.09668608520069713,0.19138634362485246,-0.010663832311003863,0.05359602809400441
F7,,,-0.013627787661518153,,,,,,
LUM,-0.02490641097060017,0.0020936309385182574,0.05470241532362185,0.022920862145661233,0.005283218399220398,0.0626354215126014,-0.026531562052046202,-0.002464359821452105,0.0025396917695284355
IZUMO1,0.021042810071335898,,,,,,,,
BTC,,,-0.021346067952764763,,-0.013734956693054303,,,0.03134011295937287,
APOC1,-0.03944613397593469,0.02428267600522049,0.0008199421736662167,-0.030646944719184884,0.033719932781951255,0.027990501850397902,0.033404189107477576,-0.0023831066548483733,-0.003280355311738575
PKM,0.05162934038169663,0.019063658607592928,-0.02117740670599767,0.0005315005189047003,-0.02492589836702637,0.0051916873636620895,-0.04857718913135694,0.00914373515400391,0.06541261053951022
TNF,,-0.03563601204100035,-0.03646670651055554,,-0.027288176199103138,-0.05673220883644465,-0.0958071699818534,-0.055509724786127784,0.08815743069984
GNAS,0.08206610247488734,-0.047852958784375635,0.0028335568999639927,0.01674255610047351,-0.02080362815279212,-0.021229111753921982,-0.08835028180046778,0.029411318461233033,-0.0008991343449935967
BMP8B,0.006148451552892855,-0.04004628568979361,-0.056499803462403006,0.03681663994778391,-0.004091507392916386,0.05361725559475652,0.006790637480252565,0.044381731960196666,-0.010012099958099846
LIPH,,-0.021025256121858862,0.06966753002741082,0.09076797691753546,,,-0.05159601785782549,,
CCL28,,-0.03487349060384388,-0.03672525342032695,,0.023985815304128355,,-0.04692526695489669,,
PTPN11,-0.08128096703700328,0.04076096511968443,0.010253609508564387,-0.014789092519693372,-0.0028500719724250216,0.021328031438146305,-0.10086908154695602,-0.031207655054932525,-0.01251627273131695
ADAM12,0.02640693187285574,-0.03970296266484908,0.002380131869828107,-0.019631994062301556,-0.03126511116058176,-0.0017329631815175388,0.08637260623342422,-0.008274768883223487,0.012762278487410263
EPO,,0.012235293776844406,-0.033539064128972666,,,,,-0.08611036258771956,0.035160844480404
EDN3,0.1862175289867925,-0.023565554354183685,0.020125313828046394,0.06764937470833864,0.009704457956491858,,,,-0.04627386211122897
CCL2,-0.033674929057920314,-0.020271206484121188,0.007321482770316723,0.048566232050812154,-0.01944160886672193,0.08144857119943134,-0.0013169294181442476,0.15948845843633708,0.07163790865912231
DSCAM,0.006916303687192678,0.065023424175161,0.002019568374841696,-0.042717312650690016,0.006506095779406014,-0.0041643907500659326,-0.07002064128157072,0.0016933820708472896,0.013596462002600203
GPHA2,,,0.06989600338228205,,,,,,
ANG,0.10824527862482963,0.010441625641619642,-0.0029527565404815904,0.02213419912468328,-0.0041201214656508,0.018360520299481157,-0.023039415293675584,0.033102625728219995,0.04686386106143787
FBLN2,-0.013318360918379108,-0.04022187466874279,0.012624926841474366,-0.02646126331726305,0.002610203826108884,0.061940123564617644,-0.01835241659779562,,-0.048282135055279805
VTN,,-0.04514582944663713,0.034384254600148864,0.02282446421378354,-0.005022126863271744,-0.02114948815328683,0.05641201376498616,-0.06741960103642435,
VEGFA,-0.033872649007851474,0.008704382312943787,-0.062028327459314955,-0.031526402399588156,-0.03681010521987812,-0.017736278619721588,-0.06571081607077477,-0.08917603772074952,0.022331673422926458
F10,,,,,-0.04500902088914428,-0.022941489798717574,,-0.056723094972189574,
SERPINA1,-0.045609906915351,0.016302288458431076,-0.0008128811779490367,0.047269787514216205,0.003661799989561488,-0.0015404750094769827,-0.0015321357567557948,-0.010439806940749382,-0.03449627958239703
VWF,0.007555601104468639,0.04860151294698705,0.06958993320067927,0.0321146007038841,0.03617807809722935,-0.007949302964510649,-0.05760741792566602,0.05556853768452191,-0.019525059079536024
GDNF,,,-0.05059780748662826,-0.019219752931617724,,,,0.0027056363170715296,-0.03701056501494369
VASP,0.02002200952578052,0.07779399510238373,0.03605489925444693,0.02568208012843302,-0.013832584201203537,-0.031161537576011537,-0.027986419632894114,-0.05892837134071147,-0.0027735156903243596
ADAM15,0.02030736976219707,0.05252390826449939,0.046253566607913965,-0.048464649612914176,0.0412869685426304,0.014543189513036379,0.004782229340185358,0.007997291002851317,0.07353674917752875
WNT2,,0.07606304737500415,-0.016478998197966884,0.035857772619845754,0.012575856940061988,,0.0011232674607029394,,
CALCB,,0.01433356034220859,,0.028181367907197115,,,,,
OLFM2,-0.04380677225377649,-0.03813814116512943,0.04522560596076184,0.04401490475870898,0.027924258603647455,-0.021747664409599535,0.1396632084707802,0.007193066388381267,0.0038109749849969247
MFAP2,0.10894731587030175,-0.04389712776801849,0.021407693404974188,,0.0244302886828185,0.006163284992735323,0.027162751748534168,0.08404207973185002,0.02639747947048359
HLA-C,0.0741914839670043,-0.04691930041954651,-0.018823280505008765,0.012312931936348805,0.04830250743983848,0.04121080263416454,0.09689325282818623,0.025691836366510765,0.004981621239860775
THBS1,-0.04900455060663135,-0.008324969200803799,-0.03697145983577162,0.026886669925170952,0.06760879378007681,0.04261873478556963,-0.07994313806673191,0.011027242205496654,0.054853981732089295
HSPA4,0.030674779607929567,0.009552109224188003,0.003371855054564881,0.019513057147875025,-0.06687470250216039,0.04288083234929469,-0.12628505042793448,0.062306548590034934,0.013324777104225005
LMAN1,0.01645834367422447,0.08258847968160277,-0.010800021129394509,-0.036019092872373086,0.024019739873629473,0.0045383862237745485,0.0052142714352334755,0.056543244100936564,-0.018118199029811138
LYPD3,,,0.07867616540788967,0.05308294347717833,-0.02897629733792354,-0.034338556612318494,-0.05712975472431072,-0.037834694025559355,-0.0092991332930856
APOE,0.01211972608081545,-0.05197836665479404,0.006728667968817766,-0.03552796147629914,-0.038512413787327775,0.08273201613335185,0.08171875177895116,-0.07595386769335667,-0.05151394020337018
SOSTDC1,0.0623263480129745,0.06838622657057873,-0.03029044260372608,,-0.029278323156200218,,,,
ANXA1,-0.011467660664768299,0.04330330973493208,-0.00941752607635139,0.055993124243895694,0.04699239694141554,0.0639059633733809,0.04867515058664072,0.08542278417504263,0.09547461256330605
WNT2B,0.031389403532898055,0.04851655209501551,-0.04045551878076816,-0.026461292373644335,0.057477105509200904,0.002577550414224168,0.040695105340568215,0.06731596934144626,0.02542297258461464
AMH,,0.014703982549181848,-0.0163105979580408,-0.0027196430062023007,0.012872186236021734,,,0.017305279010831096,-0.07043300450824427
GDF10,,0.005453051254353115,0.024163964334531426,,-0.03468827488622108,-0.03942602593143281,0.09366742009486681,0.013934810657248487,
EFNB3,0.023419774761919074,0.04025895854405547,0.05255805771439141,0.02529948903774957,0.01842592124666974,-0.041463159398714776,0.005216360447354003,-0.0007569014842821424,0.08975691546400308
LTB,-0.038109639657215484,-0.001558084981937229,0.003406330096834183,,-0.0014082975285487286,0.060680986935068786,0.05781649197476217,0.01870348651714148,0.011738817117880504
ANGPT2,0.006318084820583099,-0.0009578124185080326,0.05643169793616417,-0.011457410029090032,0.046398089774517974,-0.05722378967070814,0.04935189759974432,0.051438108432660896,0.039353010200302296
NRTN,,,,,,,,,-0.010274911551729405
ADAM17,-0.014375819708107515,0.07286058424736992,0.054640540384055136,0.021870122873458523,0.06033525334966941,0.009188288220163546,-0.08220995929335473,0.02267849733564106,0.01595392106219232
LRPAP1,0.01113542541510118,0.030756711144142072,0.04139405619426392,-0.022479844004588957,-0.027363706497595966,0.02787485108634643,0.08153677679653328,-0.0639680892247568,-0.02467075567500643
NID1,-0.05867709750920376,-0.033609997057811085,0.05572252103882045,-0.05630398724839173,0.008734414190400776,0.0579255038748558,0.06165880609514372,0.05460123417252833,-0.0006810445399954353
MST1,0.015009376020238333,0.03478277299391559,-0.005737158320284369,0.03851191049866382,0.04852217999976111,0.0055030944139066095,0.09009897345290431,-0.03612515319946463,-0.012844916190065172
IL13,,,,,,,-0.021543583009284377,,
DCN,0.030492052741780334,-0.09779036127571333,0.02076850306218066,-0.012080842786907037,-0.02099430120060947,0.04842401545143997,0.06183133936462059,0.0850822048211272,-0.010103312583873113
COL7A1,0.07182307513415455,0.05092848887762693,0.015956307150568592,-0.042383691423989484,-0.056771634690038424,0.02752377209361547,0.07185023444422935,-0.08270766177202013,0.05248926998024563
CALR,-0.0028245897851209623,0.006611811791595225,-0.005790772560981189,0.008669549246648704,0.0045629819055165045,-0.00454990005030345,-0.07361962511935456,0.005566235766316555,-0.05740632381798743
PIGA,0.07506438584781608,0.0396203882324624,0.044343289453422155,-0.025131165397009807,-0.03916737235169688,0.02809527087607683,-0.03586778162414239,0.029267235453224162,0.004088472972722441
CD200,0.00612138878726466,0.022060074235049965,0.06869275046612171,0.1128821176750815,-0.0009081425925106831,0.026290571058508717,0.08020819399013944,-0.008691042667983673,-0.029731176025049235
GRP,,,0.024344273023238966,,-0.016903873362677825,-0.03648608690390365,,,
CDH1,-0.038894704887335,,0.06835653984467668,,,-0.03233529436861116,0.08736722123741447,0.04682088548246905,0.0666821852855056
LPL,0.039199275901640525,-0.04236276705168429,0.036898750875415484,-0.021162427745654404,0.028336952157492892,-0.001649678368579919,-0.0066975045472555325,0.02902040217842619,-0.024054957744342527
SEMA5A,0.015901007417346288,0.08340232955684544,0.008390531176988713,-0.003700979956062274,0.004993427250943825,0.04312613936308923,-0.02131995371865476,-0.03729977961350661,0.03803541777764339
SEMA7A,-0.06749403762146401,0.04610063443225006,0.04960192033455674,0.041928637021739705,0.043430260390680896,0.013616433438690347,0.03994992072138689,-0.0006909058675471676,0.028496003553704168
SEMA4G,0.04594952313601444,-0.03421667994101923,0.010529243171913689,-0.00821454798114345,-0.037690356896846106,0.01733151268054839,0.14372458965781976,0.09410933233552744,-0.060041844774425035
SEMA3B,-0.04058187842877174,0.03724815103432305,0.06772079310590243,0.012834167358709089,0.05950589199064897,0.03977400043293792,0.20009232940644398,0.0013664945184973477,-0.06444476094490871
RPH3A,0.021658072590668095,0.02691763695863196,-0.014506734979784169,-0.03770431469727325,-0.03938145807787367,-0.017757000371744408,-0.005007756214428988,,-0.05230216384432439
JAG2,0.012740506428147561,0.06764700476402064,0.006663320558695628,0.09171195377117779,-0.025057420794068856,0.009776911673743423,0.07164607638643218,-0.0890368230736806,0.01885046372841851
CGN,-0.007309094852641384,0.010561775720904004,-0.022344177766795363,0.020968476113953735,-0.007933241002090672,0.04563760303503057,0.0060761861503079075,0.02495025255670038,-0.06353295150812129
GDF15,0.07310694692396047,0.07323833552639987,0.028576395228678633,0.052232976860110775,,-0.04247866245067548,-0.08634115065950537,0.025669710487306544,0.05015220066337138
SEMA4F,0.019544353932488056,-0.014012815782923165,0.01181697910158349,0.03605591384346128,0.0381513186733288,0.0737240742002379,0.03013056977778118,-0.008091111695054705,0.05506718453210017
NXPH1,-0.018932067937936222,-0.03630701691730939,-0.01768260747158772,-0.031667805356263276,0.01614644484310615,0.08331301717691192,0.006267152922040328,-0.01877221726357568,-0.009168722869507113
ARF1,-0.03550942424164855,-0.0508376568142218,0.0431064380866567,-0.01930092543945513,0.024881337556971615,0.001736667780497225,-0.06873968573321783,-0.009316598176148683,-0.019469351094012856
DSC3,,,0.0743461082202975,,,,,,
EBI3,8.02158155440298e-06,0.006980848074249766,0.03065898597740036,-0.03589212201087589,0.056923663771663295,-0.03289645101464502,0.054803849928472925,-0.08170225083088725,-0.079406656561441
TIMP1,-0.016197756095373248,-0.18947770660516397,0.024139331907232584,0.015102094076635814,0.009422590569146903,0.13392209620332934,0.03050473789390526,0.1324611482774347,0.04613806047270382
SEMA3C,-0.024811748584328507,0.023641034521039946,0.021280393411327553,-0.02668818482837466,0.02730975565960572,-0.004338146821239656,0.056982312429403416,-0.04456320130063451,0.06627913630732661
GAS6,0.03208181933108349,0.0025537497128429094,-0.005346444347522842,0.010795428220526008,0.007820756719492871,0.0347803964791948,0.02915336237211959,-0.01613633014622129,0.08028136791504571
MEPE,,-0.04103060908211977,-0.04279405396130028,-0.035554935217896835,-0.0007977501110317924,-0.024937401855988035,,,
SERPINE1,-0.03125913893147171,-0.05092804348600043,0.011631125756366415,0.054965912003660675,-0.022407334461263598,0.012533135938148069,-0.10863672853393705,-0.038536187128430516,-0.034465133374467764
RSPO2,0.05696887074417945,0.0814382263639676,0.030608930984364752,-0.019584102882075023,0.002855726745116994,,,,
SHBG,-0.02679823293879033,-0.03636620643989443,-0.022803152928689573,,-0.012654158056666986,-0.023284830919192177,-0.044068546577265964,-0.0248153519702242,-0.00541788483517037
LGALS3BP,0.05844268481058204,0.0004655128789202939,-0.016564763756038308,-0.015640308651780413,0.03480619950559189,0.0471359229838476,0.015658643533377207,-0.026901980399942706,0.06305875961233945
LAMB1,0.010498710349963192,-0.10019331560552044,0.0499316713740629,0.10227908647580994,-0.006144920694613885,0.03589762660915754,0.04029838747856585,0.09229396764600686,0.025501377598134447
SPTBN2,0.05016805111992872,0.10013354065991303,0.042392958318681014,-0.01539741194459129,-0.03706364546359886,-0.0227003124486133,0.08583143647876658,-0.05220729694315183,0.033647776251643315
COL1A2,-0.008117173253699076,-0.08704772244955031,0.024559438945677168,-0.032228154948466724,0.029534289243675533,0.017878703522563797,0.026876822518192824,-0.033789216521711775,0.03863722385461978
CEACAM16,,,,,,,0.10796616655410778,,
WNT11,,,-0.013743124905882828,,0.009147983374305842,,,,
LGALS1,-0.034389364467228824,-0.024035041515015974,-0.010110077770473534,0.04617510914985328,-0.05074556371922485,0.042820725087338536,-0.09697109423722106,-0.07190311724376384,0.04866435248575168
BCAN,0.04551794811979978,0.020586734975863517,0.006263487058953328,-0.07617374224606416,-0.006998315160642272,-0.044564192213000786,0.08449024617083697,0.056959456948015866,-0.00581726401203172
ANOS1,0.016808327148381274,0.04761199991549324,-0.015039725075710986,0.06752348014299063,0.023787705480488686,0.020656609363351255,-0.030928414741519257,-0.0022935033781898624,0.01364965667017689
EDA,-0.004030063102014322,0.030942773206367586,0.03535355560226953,-0.03147284249999392,-0.02752143235111394,-0.032335284407722514,0.08610343826459457,0.0365981504036887,-0.07749013327701355
FGF22,,0.011533235424186036,-0.005605082656533962,,0.004217773941093202,,,,0.04585449777075465
SHANK1,-0.02843040306494306,,-0.03594098900671462,,-0.02063363090817728,,,,0.03497807888826633
TGFB1,-0.0007832794031080529,0.02638801297206616,-0.008727983477293564,0.005471087120496579,0.012070031729117555,0.041868947303783446,0.05107783017833707,0.04054428494205394,0.053609064346007
MSTN,0.027518171208224546,0.044843300877940855,0.04432863990914675,,0.04438159703790321,-0.022593477037016335,0.06537278218622486,-0.08681380906453989,0.06323301005416218
WNT4,,-0.04514582373410005,0.10014827609829301,-0.042194308968091045,0.037796189190070516,-0.02769046234790826,,,0.018956157544115615
TNFSF4,0.035271429188222125,-0.009724803217431972,-0.002728170452906526,0.04518430544895497,0.008326513950243444,0.1087610444960999,-0.04497842469086402,-0.0013902501598542572,-0.003036085692768956
NTN1,-0.031792953618968826,-0.0541236005400343,-0.026580464227776525,0.08026911628982127,-0.008940108241250785,-0.036524764865860614,0.037167386195439495,0.07969359900885171,-0.07076463005205548
CXCL12,-0.032469678141397305,0.055128051778182204,0.021732205205553815,0.028729545014896645,0.01805894909610869,0.036595497776762624,0.018436334320466246,-0.0737243926452509,-0.030733567364638906
GNRH1,-0.03666032109289808,0.08376861163942077,-0.022266719092345552,0.10792862985624169,-0.034096937067091944,-0.03482479473699386,-0.02814534204855866,-0.06636376645262113,0.0064448523486730575
RIMS1,-0.030483468758411753,-0.02848290894289954,-0.02028273666816408,-0.026243779721501263,-0.012529066754974673,0.06543989122307463,,-0.02713595062463547,0.001226577273620867
FGF14,-0.01665227060061751,0.06184460962889847,-0.01072716914399617,-0.06161654098273961,0.03740536838197893,0.01600187695244025,-0.037835000796806025,0.023916225367453543,-0.018435565691461757
IGF1,0.02446894579392903,0.0759967391411242,0.03755521478608295,-0.032758915459523856,-0.014815393594826816,-0.0044895587150290215,0.04171247860055906,0.008142216924137429,0.037196865694937783
TNFSF10,-0.03629756896254361,0.05713629526335019,-0.005246347911843248,-0.03184466304958346,0.031073079675896648,0.08388325156339459,0.028208651201306226,0.00336903276367098,-0.01338758124758011
GDF5,-0.023853493578364377,-0.007583155273571013,-0.013663635793150141,,-0.0397487297822075,,,,-0.03737793706902804
CHAD,,,,-0.04204537843578638,-0.03340307970647928,,,,
RGMA,-0.012701559645846155,0.005830686435619256,0.023098459944437204,0.013167294396387995,0.036264913643407906,0.12463104152134914,0.03276933433616558,0.027575514864771836,0.015295468927532406
CLEC3A,,,,,0.03025705754753607,,,,
WNT16,0.05315423471634213,-0.004105069474127373,0.052783553231270125,-0.019584105883816438,0.01464824782830967,,,,
CX3CL1,-0.0042962482246800115,0.006284081212579657,-0.0290843130706734,0.03569763351260073,-0.02607567765110363,-0.03804667779077384,0.08527184301621281,-0.0003777960474078637,-0.0038272103404335795
FGF1,-0.04352876310565577,-0.02196358881601376,0.051019300635207626,0.08190372062785063,-0.022274329372831553,0.01760511595231298,-0.030508370754045656,0.06130195142106281,-0.03957854422123791
ALOX5AP,0.04179091845612587,-0.06590054788835047,-0.01477843130468116,-0.00706174598808079,0.0006890005797374847,0.15243808623963348,-0.03232251525507191,-0.020950597943223292,0.022814665442684692
IL1RN,0.023989716185409734,-0.05183631391437014,0.03338029752324844,0.03182835758064955,,,0.08073136029312857,0.09782560570016544,0.0002964153705150895
NPW,,0.03584075545393329,,0.0725585446620832,,-0.028840149650288745,0.08663741702052219,-0.08480409747860262,-0.05513470023280535
CXCL9,-0.04785390282668116,-0.03717575325897103,-0.024625957807228788,,0.031972889123712836,0.049968439955710445,,-0.04169030738430008,0.023982590380184663
ANGPTL4,0.03718164864840132,0.009037764390845311,0.002832561604758761,0.0067425230770141245,0.016656843320801466,0.0160851789664881,0.06112958506412823,-0.07499439921400518,-0.015832132155841606
UCN2,,,,-0.03275891228127249,,,-0.05095085417905302,,
OBP2A,,,,,,-0.027099867320403752,-0.03368051282652051,,
COL4A3,,0.03667548822672363,-0.04734048072052417,-0.04038127362901564,0.020286424465632308,,,,
NRG3,-0.025366383473394427,0.06254295768663538,-0.0023874661629849363,-0.020693769288567587,-0.010667530014946728,-0.037694393348277754,,0.02267071176369799,-0.04042341191382703
IL23A,,0.11321287285854055,-0.012132042016558866,-0.023254194986548803,,0.003988232927419085,0.12428794014494751,0.021931448556990005,
COLQ,-0.012414511387636785,0.02579079858713877,-0.004082374584425707,0.03167395874360771,0.021307586164662443,-0.03103005984770591,0.008806299458389647,0.054700203763994266,-0.0444614254641419
TNFSF12,0.019894889379192784,-0.03066421232828152,-0.03359306365465457,0.02844255502871205,-0.0397654100670732,0.011815910951433367,0.03347335896758679,-0.027041089715598824,0.012079191127336221
DKK2,,-0.04364695330559094,-0.0016278508768308752,,-0.003874142892051372,,,,-0.044861718649123646
FYN,-0.021057932869579358,-0.052961508714621665,-0.009714969079510588,-0.04204354881559359,-0.014052652261832086,0.05458983221992602,0.059353175424826835,0.015366730463829293,0.038057365451463564
ACE,0.10009820405738455,0.030035156785402813,0.06988449002420712,-0.02170417101461339,0.0017619773367641709,-0.052629406554334485,-0.010559211604708522,0.013003180667374707,0.009523572537589406
IL18,-0.01985943521620476,0.011867420082972297,0.003942002472925536,-0.026947674171771,0.028992855388376513,0.002326167112948132,0.07163165482782538,0.07290404728839744,0.024941821496773348
CCL27,-0.024162879186488708,0.04581559798958706,-0.009932546268428917,-0.030141496071108546,0.003812383385295442,0.036070008463644845,0.15325133605324567,-0.003960316721225873,-0.06995309454849007
SERPING1,0.017717630054891242,-0.02724563179262128,-0.028948194008818214,0.02765922762134023,0.030327444903974484,0.07845659631920748,-0.016800695103943736,0.018033450051680985,0.03442023943006898
AZGP1,-0.028704702270819903,0.04872409077330523,-0.007532081797674584,0.04066203469123646,0.05269644744858325,0.04436264935935217,0.06707295476083673,,0.028498277735997272
INHA,-0.004524361760401312,0.07260760773178565,-0.032153849336780414,-0.04038128335764009,-0.043410372079864826,,0.05553040897643779,-0.06186638690425484,-0.0016946851711571842
SEMA3G,-0.0366603249090644,0.017490067279792014,0.04112869450964343,,-0.02903537528824374,-0.052656565262291455,0.07852096198820666,0.07061805526851228,0.03602478649845747
COL6A1,-0.04134687759524865,-0.10448670640392341,0.035095800453406566,0.024040817832414244,0.0009443348913604685,0.06645921371723136,-0.06530357426130298,0.12683571826964107,0.006985701270096061
FGF17,,0.07711394376843983,0.02763897289233786,-0.02773480634792074,-0.04378391550519659,,,,
TNFSF8,0.00905267069141078,-0.03138176229443286,,,,0.09753332383160146,-0.018523237444110077,,
FGF20,-0.03492902630613124,,0.035249383453540194,,-0.030039271777154885,-0.021518780880807286,,0.025437194096970768,-0.04414028197787336
ICAM3,-0.009693661438424934,0.0138995000095205,0.012717119727708755,-0.04903777346773814,-0.006569752466642898,0.044714406548895094,-0.04421292148493572,0.08364595125704229,0.023455787164206307
LAMA4,-0.04959757757190073,-0.022146377769040736,0.02149421185377625,0.019112834408393446,-0.019759454561848595,0.013906474857611843,0.08394188458585258,0.05177207194095875,0.08910806763820055
INHBE,,0.09814422736752042,,,,,,,
DLL4,-0.011678377757348818,0.022143635211297714,0.04651768966831386,0.036843223971306925,0.07733292883874265,-0.01957421910881575,0.0896784131500151,0.0770941807269552,0.01912128538876688
SEMA3A,-0.029915139703241445,-0.041409860498296064,0.015597028417834124,0.0285206724844853,0.0212378099548666,0.05001614133398522,-0.03321539494191756,,
RLN2,,,,-0.02122845428194804,0.007076882219473605,,0.07061314518193236,,
C5,-0.017520779958465696,0.0031879795946562527,-0.032579577497982216,-0.006058639755377624,0.03921315272757675,-0.016474250391344633,0.07818388328903426,-0.04092665849546647,-0.029178162225844784
EDN2,,-0.042442038153535186,0.009506276182630866,,,,,,
C1QA,0.03103971492712722,-0.017771439952486222,-0.02938983398523321,0.02336650785803282,0.02571969957325073,0.03444526569333712,0.06390853850070254,-0.062123451509749524,0.058806437171470924
UTS2B,-0.0222467069430173,-0.03374721712241635,-0.0016323935090301917,,0.0010274639064021705,,,0.01697381499091952,
COL9A3,0.049327397977502484,-0.019169564548537552,-0.011506058936526103,0.029654332898962063,-0.007290201010724836,0.02648648233628199,0.14723356502535606,0.06622243417789786,0.03496493688549784
DLK1,,,,,,-0.010578513491167679,-0.0844394491755193,,
HGF,0.007521771311204242,-0.02120976896017485,-0.006555998845107006,0.01968384223173614,0.04033916504172695,0.028863414006708433,0.046017888387061084,0.04548916696749866,-0.06469091120969529
P4HB,0.0502534496645871,0.07917202359561464,-0.018082662011966132,0.006421982524075961,0.009164864775969648,0.06628810276305605,-0.0032626816905317476,0.12543224434163613,0.01589813840982645
ADCYAP1,0.054862822810582725,,0.007126346342282002,-0.029555532574341358,0.03375223841739128,0.034515364916203474,,0.06366806360730967,0.00621337009734096
GREM1,-0.025453158417903868,0.08594454356573909,-0.02387776184585601,,0.016779342983401647,0.04232386338061297,0.00651425674834961,-0.06560116583898525,-0.07249827695443402
EGF,-0.014000468462326566,0.06445295537059409,-0.04324144039317705,,-0.024353989685015426,-0.0225934634452267,0.013379389814668104,0.062336591123102074,-0.06308735010183376
VEGFB,0.03888072948511714,-0.016696093923874066,-0.03931030290713622,0.0230322882613254,0.009998934413091706,-0.006449771765449836,-0.06389308743557798,0.02692945010147151,-0.00345201173263137
FARP2,-0.015533284931390678,0.07780899267562835,-0.02121980983501244,-0.019836667005011285,-0.01393358523688484,0.020481262645941134,0.037936028538973716,0.015138760208665503,0.027599384329085028
BMP3,,,,,0.058431474081032664,,,,
IHH,,,,,-0.0006253511308968061,,,,
LAMA2,-0.01660941319572213,-0.0780351240527062,0.0343803990514949,0.044748753884102106,0.028905793254302193,-0.03683856020772152,0.05811501194997348,0.04496526841954318,0.03399197102514031
NRG1,,0.0709540381639334,-0.009044604933592987,0.087914261039444,0.021085321632103485,0.10787883733382272,0.03729658989337186,-0.03125072300107427,-0.004322345470326648
