,ZH916bulk
DCN,-0.08800949058074135
RARRES2,-0.04998448809547075
SEMA4A,-0.028503931049712338
GDF11,-0.060297242349743777
GPC3,0.07026100829159518
OSTN,-0.02716292964439915
GRN,-0.025601464981825386
CALM1,-0.05181530195883335
ANGPTL4,-0.024245718682396285
BMP8B,-0.047399980975727875
TNFSF4,-0.003918871259601283
RBP4,-0.06320131130972273
DKK3,-0.053976490365544944
COL11A1,0.05119128166965752
COL5A1,-0.024784162149833193
MEGF10,0.03978102969173801
EFEMP2,0.05835572191097064
IGF1,0.08518961691477431
COL6A3,-0.04371535801711121
RLN2,-0.022301397459748615
WIF1,-0.010725696608758137
PLAU,0.015010652050380501
CXCL12,-0.03956860562878168
MMP9,-0.11771603611440024
TNFSF14,-0.02901548773058197
HBEGF,0.01005702723406312
NUCB2,-0.0873921023384727
VCAN,0.025205702797993678
VEGFC,0.020784998542138652
LMAN1,-0.06180122893766986
IRAK4,0.026995125920049046
MICB,0.04189810716089255
COL1A2,-0.07356194567848441
ICOSLG,0.010706164386367173
GNAS,-0.07164905973633441
COL2A1,-0.024574790052450207
GSTM2,-0.049322262662337954
NLGN1,0.08037813387396735
SCGB3A2,-0.020830453612830254
LEFTY2,0.08019171885762097
ACE,0.0015950013482333976
RPH3A,-0.03778286504559684
NCAM1,-0.04517490478801711
EFNB2,0.009652943040725814
ICAM5,-0.02683902725216335
CCL5,-0.060190639876828454
PSPN,0.07263864631942979
PENK,-0.01299111485608018
EGF,0.05885113590188607
F10,-0.02606023845799121
FN1,-0.11805982008111231
FGF2,0.03811397831622267
GDF9,-0.005761251424426462
CSF1,0.0441075052742775
GZMB,-0.04838609139761158
WNT11,-0.022062474505012038
SHBG,-0.03573369046342666
EFNA5,-0.036023132225746685
THBS1,-0.04862749166234074
PODXL,0.03357553397377909
C5,0.03824163425084507
DLK1,-0.013976659712833696
CXCL5,-0.014283572835999625
BCAN,0.023108624311398932
RELN,-0.022078637130239383
COL4A3,-0.024356027192162847
GNB3,-0.013306479086345944
PYY,-0.01898300229421116
MSTN,-0.027474815586545402
COL18A1,-0.011315064569978342
FABP5,0.13377231028077674
TGFB3,0.025709767368504517
BSG,-0.02324572060458675
S100A10,0.0533697100916363
PLAT,0.04075018992686797
SFTPD,0.0779095404637318
FGF7,0.022530135680209677
CGN,-0.027484140983118893
FGF13,-0.021906896908597238
CXCL13,0.10114972056133151
ACTR2,-0.090861477207852
SLIT2,0.04978692128963159
LAMA5,0.013115669964128794
TIMP1,-0.04311454663675599
PLTP,0.01613927072715515
TNFSF15,0.003580629790457579
NPW,-0.04145875372759665
SHANK1,-0.017478926696000558
PTHLH,0.08381764494632553
SYK,-0.02088466271838801
FARP2,0.027226506676794097
P4HB,0.013104963347577046
TAC3,0.02157782214781264
C1QA,-0.05223483613801422
EDN3,-0.031563467917335414
AANAT,-0.020830453612830254
GDF15,0.10274994351504169
LRPAP1,-0.006450475380765196
LAMA3,-0.03013101103727517
VCL,-0.02152352570864918
COL5A2,0.02002555295882346
DKK1,0.04797992670206045
POMC,-0.0379084102501244
CD34,-0.0005164740899863696
SPON2,-0.026275055639623027
THPO,-0.028447748047769252
SFRP1,-0.02878920666560617
ARPC5,0.02897393587498358
VEGFB,0.005300597460626598
LAMA4,0.031384333733806793
NPPC,-0.04944873490360078
HAS2,0.03753070422210635
JAM3,0.04386320550018134
MEPE,-0.06828911398091093
ALB,0.031810950641574735
SAA1,0.00863272536394772
SFRP2,-0.037933568744172017
CXCL8,0.003726576573147643
VASP,-0.042996080605431065
PDAP1,0.0719975620027021
VCAM1,-0.001908159134035835
CALM3,-0.1254345934430056
JAG1,-0.038653450156299805
CFH,0.02811686924362563
VIP,0.008616028798979209
IL7,0.019690982902897804
IL27,0.07884136368673235
PROS1,0.028305171481378642
TGM2,0.024881324662482218
GPI,-0.04979579000381356
DLL1,-0.011733642381383465
DMP1,0.07409844001363523
DRAXIN,0.02150417366324663
NPTX2,0.07253848011290046
PDYN,-0.013637540200696827
RIMS1,-0.04313994942279876
FGF9,-0.035916537418636284
COL4A4,-0.03243204248492981
WNT5A,-0.03209415695512688
F12,0.037606390009316815
BMP1,0.031014711342931312
FAM3C,0.044579114712767015
DSC2,0.06756860845131053
IL36B,-0.027276615057366456
BDNF,0.057024179787031476
NXPH1,0.038332569746787636
HSPA8,0.004041931916090349
LAMB3,-0.021669976860709726
PON2,0.0716389534172747
CFC1,-0.024135536070105594
TF,-0.017009652429769047
HLA-E,-0.05508553490441127
OSM,0.015495281203471711
ULBP2,0.012344578729573077
VEGFA,0.019112344003968385
TGFA,-0.0020504116555954857
HLA-C,-0.030860793437164864
CD200,-0.0485774800560375
BMP2,-0.06214256888520302
TNFSF13,0.021749388891852704
CSF3,-0.03411479795328437
APOA1,0.13337285935440704
IL15,-0.035383670416629535
FGF16,0.035363093527634684
IL12A,0.07341735634106955
ANGPTL1,0.06915356651779415
FBN1,-0.004477403814688905
CD274,0.001987900918629348
PMCH,0.026122367703623323
MFAP5,-0.024197056894750494
GDF10,-0.03191324900632931
COL4A6,-0.04489216909869564
TFPI,-0.028653719757262556
FGF11,0.03115170363682129
JAG2,0.04128877359093937
NLGN3,0.053490908768683884
CNTN2,-0.04567483021700789
FBLN1,0.01723694838584907
NTNG2,-0.01812831003300581
CLEC2B,0.008114878931011649
EDA,0.05940684570553145
C1QB,0.010717934628866919
PSAP,-0.07922740523174372
APOE,-0.05059797511105964
TIMP3,-0.0016915281756449425
COL8A2,0.006012217463759014
PTMA,-0.03795326568667892
APOC1,0.0442307014533368
PF4,-0.020575939294821845
WNT16,0.003397424087444425
LAMC3,-0.029093807275727423
C3,-0.04268106406496216
S100B,0.03197612466377518
F7,-0.025433046591555323
COL6A2,-0.07799518448829824
MICA,-0.0007832123846748573
NPPA,-0.0343248213585724
COLQ,-0.020112386914178562
SLPI,0.06786687216727262
CD59,-0.03521982457325671
PDGFD,0.006182624241157773
FGF12,-0.0342780275509461
PDGFC,0.021441272833204527
CCL28,0.038662349052279305
GNAI2,0.05742950105313527
IL1B,0.03945682732628544
TRH,-0.0025371891063534846
LIPC,0.09501981505809273
RSPO4,0.05135816553227829
CP,-0.05901352917666691
CCL25,-0.002884376814107508
MADCAM1,0.03087077592037546
SEMA4D,-0.028306995004917308
SERPINE1,0.030012040150589826
TNFSF10,-0.017714856995389012
FGF14,-0.03835505145194265
BST2,0.004409400595027219
PTPN6,0.013167430999844625
FGF22,0.06760932488692506
TNC,0.027929930411417905
CXCL3,-0.05428114877087626
CRH,0.02056544529379675
GREM1,-0.050117066520178506
MST1,-0.008808981272226813
ITGB3BP,0.034990779319046164
NCAN,-0.022631531840181723
DLL4,0.03829156390076732
VTN,-0.0320869471500782
CD70,-0.047917342270431096
GNRH1,-0.027867492892333735
CKLF,0.0956294594462164
NTN1,0.07881479107005715
WNT7A,0.06670127972578277
HCRT,-0.0023086210762616635
CXCL1,-0.06005811870913596
EFNB3,-0.002350851184548169
CCL27,0.03052541800410534
CCL7,-0.01813509530176417
BMP7,-0.04437648713674766
FGF5,-0.016105886863015294
NRG3,-0.0828431978180904
RETN,-0.025643576456526603
OLFM2,0.04282078078183032
NCR3LG1,-0.02346288445764536
LRIG1,0.03942138287081806
SST,-0.01630453474940704
TNFSF12,-0.014710414955290596
SPP1,0.02278502872805168
HSPA1A,-0.040996594185460984
VWF,-0.03433968197596298
S100A9,-0.04699642006956494
DKK2,-0.019879403414558544
CTHRC1,-0.00681827945440505
ALKAL2,-0.015336244062127748
RAET1G,-0.02031849547077588
CEL,-0.028062055650682788
CCL19,-0.011947284968428257
AGTRAP,0.0919710522691866
TCN2,0.02604231930045437
TSLP,0.013004694016758016
LGALS1,0.030724343111394183
COL16A1,0.02032952092748216
PDGFA,-0.006665307891036641
LAMC1,0.02582731057718679
EFNA1,0.02131772878231629
SEMA7A,-0.05751835832366662
