,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk
CXCL10,0.05753310400731982,-0.008607098963425833,-0.02528998764143589,0.14326758385780697,0.12901192547881565,-0.06148397891436434,-0.025722601371223973,0.03898693930301749,0.005683117920262296,-0.03534885941261977,0.11070876497386876
RSPO3,-0.020829387032292552,,-0.011792957932111032,0.21920530864078083,0.014904542098018446,-0.01075877127545691,0.08269899568698905,-0.038476873386270746,,-0.016006355016290767,0.026265264002694227
CORT,0.055502650492887926,0.027248745546136308,-0.015215079410084728,0.08087718208894236,0.048020732220089984,0.05460874715308257,-0.027191007145535694,-0.008003556193795886,,,
NCAN,0.07366402192836612,0.03583867106357334,0.08954757479291313,0.07418539048060635,0.05588569555003764,-0.030063166271078516,0.030773898569773903,0.05725839075100231,-0.021187389183312554,-0.05128766022000721,0.1536699311077539
PRG4,0.050891883922091936,,0.01305896305398054,-0.01630707754328921,,-0.022477692741434786,,,,-0.012202536438453655,-0.03611255701640779
ZG16B,0.010018790240333563,0.03492667658221294,-0.013508646487594611,,,0.025353151189259095,,,,-0.01995820210328941,-0.022134145350173957
TGM2,0.008642943175368121,-0.058141366067788254,-0.023974820894227877,-0.018027246472074602,0.056751647928932926,0.00668410503022198,0.016283211520122732,0.07104332130447805,-0.02637804932902701,0.11054377715563503,0.023494893161953228
VEGFC,0.05768289604874798,0.018244638905526137,-0.020744065591260623,-0.025101995982279267,0.15736408281985795,-0.02963542660002958,-0.011696976224235971,-0.04223618401172053,0.05924883701448917,0.029698136456232822,-0.06992489045116178
WNT6,0.05943084230451727,0.08586897502503968,-0.016098430564813065,-0.022469582898146313,0.009799987708686177,-0.022103867484698655,,,,-0.024103630914812605,0.00017918650145905848
NRG4,0.08442976209868984,,-0.014165366927637457,-0.007883740035207754,-0.018350256094367502,-0.027997392255208666,-0.07042018479787891,0.03981339368370684,-0.023726597571898662,-0.01600635681022128,0.029775716757093115
PMCH,-0.016277770061151806,,-0.0050494528250141025,,,,,,,0.017598353131892036,0.11038718471523683
COL9A1,0.006550897564505041,0.0762863759727258,-0.01479469188632024,-0.0187666301516163,0.009226986746742856,-0.03371346697320615,-0.007100936690259613,-0.03685914504707645,-0.03739006317224687,0.04694596639420133,-0.028597987406544158
GDF11,0.02472722706948501,-0.010098570356511329,0.0042921096262260525,-0.021181600159111903,-0.04843722795808549,-0.003019659967144977,0.01999461769079838,-0.0023295757735718762,0.1046137908124805,0.013634702372412526,-0.036541958873489905
RAET1E,,,,,,,,,,0.030502233047432225,
IL24,,,,,,,,,,,-0.03845223794282386
SORBS1,0.02444716166243709,0.019415047034914312,0.017641758402850517,0.041830495125665376,-0.03203728061692001,-0.030232147915070343,0.017286883601765356,-0.04050597701863013,-0.012497581692967389,-0.023212477887671848,0.04387341874646208
DLL1,0.058309663105952265,0.010318004103171848,-0.025961914945135334,0.003542597742385328,-0.013991016420929423,-0.02182875059445187,0.028520490817563162,-0.007159856033743202,-0.02899058391925727,-0.028367758766089848,-0.041411234504914914
TLN1,0.09384989163253125,-0.045350064237778626,0.06497115143458826,-0.06435603323523945,-0.0494228992941891,-0.0630412345135405,0.054809534677068755,-0.08733234670722573,0.026135220994073026,0.002840043329868342,-0.06386934894834173
COL2A1,0.0739719589668104,,,-0.014564694059080202,-0.01623955610195203,0.015980840316185393,,,,-0.023294656547317435,-0.030987865247513353
SHH,,,-0.012094978388116049,0.005436072867212813,-0.017725540924665117,0.03135687938438039,-0.018173878786065713,,0.036258958412224665,-0.019041909053925825,-0.04526774664286086
PON2,0.06620835271523995,-0.031425184207694135,0.016814127664754458,-0.07171862598188043,0.013204965331929518,-0.08816492233322604,0.02340018001751664,0.03442845648699717,0.07724745793709224,-0.06695660589572897,0.012373960528045411
ICAM5,0.04867095105296013,0.03597253369945221,-0.0030196177806210305,0.09818886857813604,0.012688888982918192,-0.020183325374356548,-0.04540514489105443,0.04958365414062509,,-0.03451578448807822,0.06725280643030089
HPX,0.018249228175496793,,0.010586739228627193,-0.006743428917466518,-0.014989776387850845,-0.030212245765827275,0.12876441940598052,,-0.03181127047171169,-0.036938510094496065,-0.03497282827484986
SFRP2,-0.020386688187123143,,-0.0137748696529458,,0.009501343337684874,-0.016558194181828523,-0.01023168789702701,-0.05749363876189246,-0.029347881612649476,0.08646866200488126,-0.02851372436885977
CFC1,,,,,0.10594367702879963,,,0.00693552491801741,,,0.004956786165856044
CD70,-0.03724597468753919,,-0.023413359075021924,,,,,,,0.009164706054995133,-0.06042192597071845
HP,0.03260618905050347,,0.008270643663333521,0.0021248681865132873,,0.002534605813685362,0.00768767051469652,-0.044139052656155545,-0.030387662499675724,-0.02394375910420939,0.006681881136224778
CXCL2,0.0007116155534755481,0.07378104944752546,0.00916495243585288,-0.011399125995299055,-0.0066290758248901665,0.01904841509447809,0.029972261459483188,-0.05196959340650683,-0.0049968856417212555,0.030986381653204848,-0.0752104608746165
NPPB,-0.019782435622473424,,-0.02823844514674616,,,,,,,-0.01623666635248354,
CCK,0.03470361964326125,-0.06044016318454946,-0.021843461500724082,0.09538527939805035,0.02435837226613557,0.08129721114455396,-0.03578656773305123,0.10917752455019487,-0.01599654879157218,-0.02106333943504754,0.07337658570253423
SEMA6A,0.027137321702484885,0.041097204371107164,0.0671483798944456,0.012377464064282726,-0.030062826710703656,-0.0779822593960356,0.060624855789090173,-0.02561569498496047,0.026321262834781086,-0.032841214604980185,-0.07555025055651075
IRAK4,0.026384269299052437,0.06521953040910894,0.0012942348910113888,0.014366979577044806,-0.05761973561321111,-0.04080059569257842,-0.026104825249156565,0.015807173838033088,0.01096940619214012,-0.016626466218549216,0.06971383529096506
GSTP1,0.04597212933917407,0.045124108012610034,0.01306576574267824,-0.025401403613325328,-0.025812293611285106,-0.09732120804405683,0.0562217841959556,-0.04263132455828723,0.06300205356005137,0.007808108377298697,-0.07669310194193421
VCAM1,0.09389643485831252,-0.008083101489426711,0.0344303903854059,-0.0837592132234676,-0.027631600818735957,-0.018582047126373524,0.02574909024685245,-0.02292833446346344,0.011622672095243813,-0.0032611083275716313,0.030130096584885385
NXPH3,0.02091850133499003,-0.03668234765718624,0.01669697384625394,0.0776615957516886,0.05891493023104336,-0.05861072660035555,0.09538151076845058,0.024978814753645218,-0.011637246955309707,0.011010747493039727,0.020769149401192386
MTMR4,0.03751909169141285,-0.041014612921519464,0.016021627976334784,-0.0173998831346061,0.08487745554973034,0.01501252669717028,0.004038731854094998,-0.005142425432281649,0.02873915267080026,-0.011793279893343615,0.08609444382748412
LAMC2,-0.015527143449573054,,-0.003973083653992661,,-0.020538417380914373,,,,-0.0229399522172349,0.010655733425296656,0.03179751366329967
IL10,-0.032807147408012216,-0.01861982500637386,-0.030372241740897775,-0.035907437631627126,,-0.027224958858947965,,0.02959794838889477,0.13437235085176832,0.03209171718974578,-0.005446896031439938
SEMA4D,0.05475707024847299,-0.05416677281209421,0.024747433387564372,0.0014541411788833382,-0.020975023934171083,0.016584822064605848,-0.013020596403948065,0.031620765029005134,-0.03791459228421452,0.024638856699195508,-0.024453403515793833
TRH,0.054147608705245535,,0.01549321480305197,-0.014332763197152758,-0.02809695006139463,0.05607836166369458,,0.009746610002658317,0.12444884093804112,-0.018186155169561166,-0.06424627377128805
SEMA6D,-0.016335289381947296,0.013416146270962482,-0.03871108874632761,0.07756590268853193,0.012361357929972231,-0.055085979884668804,0.017787792386768274,0.02798267123203862,0.018862995222786196,-0.03937626435858118,-0.0331816523422331
CEL,,,,-0.01526729884586793,,,,,-0.04471718629625878,-0.010346912430292685,-0.035385173066204
PDCD1LG2,-0.0008461474575225928,0.005872005440906418,0.007903501322311074,0.015350513871422918,-0.014423117318557232,-0.031870755032953065,0.015283978584194367,-0.0046212886388905415,-0.05756891858883047,0.10427523451795481,-0.05837547832698353
SPINT1,-0.03928097187349245,0.04276321910024125,-0.033704295751343184,0.06862600602007057,-0.01865542629000038,-0.04348367358774533,-0.02586716031820886,0.04628558647632652,0.0136633853730383,-0.059994796221734446,-0.007693371088747253
CTHRC1,0.0037113564774874843,0.023879607208872052,-0.03435811211134471,0.011046951697063483,-0.020179243570287615,0.007580772698610848,0.00834447900849853,-0.021825364953388268,-0.04497340493894618,0.09066037107916604,0.059307388162316635
PODXL,0.041952957400018795,-0.06176221018730694,0.026769736639514194,-0.03660126177586892,-0.02939269370519078,-0.0656830258014542,-0.03933896596907474,0.06087747450600566,-0.023523492680688225,0.03445338681411009,-0.01176337671296795
JAM3,0.05246196585921137,-0.012180193392846293,-0.020746294473601344,-0.02087545120711306,-0.028293934422654807,-0.07788394405053638,0.0011655345063186547,-0.03029783793162008,-0.009642127829407491,0.09653971136666344,-0.0411701546671422
TGFB2,0.022978380711534116,-0.0014275023060588343,-0.008711381024326453,0.09009555451959332,0.04430740718415065,-0.045927570064931054,-0.019279459560369274,-0.002791351926665719,-0.05480721925666219,-0.014018881464193438,0.00568953679613362
COL18A1,0.07475668927774641,-0.007513231939058213,-0.0017683331718376246,-0.04569812909923571,-0.04213329095540575,-0.029180112277225365,0.02247624657318883,-0.04092249455468009,0.01996685831712571,0.06408989612263827,0.08272024616470547
NODAL,-0.0319039316201468,0.09360896355059813,0.0014488723736182938,-0.03452038603743465,0.07856324375750379,-0.0386498536767162,,,-0.005905661230479194,0.10985172944466712,0.017622618613659248
INHBB,-0.024644434436143815,-0.023509249762776324,-0.023287880961489146,0.043178067014377326,0.07401310890659245,-0.045440012178386384,0.009949992759025422,-0.014551695828457608,-0.07341919748948433,-0.03509293796702012,0.05512664964941812
LCN1,-0.015527146943243551,,,,,0.02443143862699382,,,,-0.01839082995932359,0.020391111103463953
ARF4,-0.016268078406961647,-0.03646569519981717,-0.0034454138336859653,-0.03505895339892343,-0.013785666495021836,0.031485141542942637,0.01741368681106455,0.05254493177993904,0.04422855513952463,-0.016532790116760523,-0.08808935933955633
CXCL14,0.013953178619337129,-0.06903754334504174,-0.021315278581892833,0.08503111801231188,0.00967063736630111,0.006756368982000264,-0.005464576380359534,-0.07250990287319793,-0.007529342972540992,-0.021934081159708872,0.028737563070929856
LIF,-0.030879553534068516,-0.025271426125304045,-0.038620229957781915,-0.0037982052383204014,-0.01819592314729304,-0.0171352784131356,-0.018764982067437642,-0.01770147412814654,-0.002464665834585755,0.023339118528140714,-0.056949731117935665
IL17B,,,,,,-0.0038069641602003312,,,,-0.017062555867024903,-0.02626639570832423
MMP1,-0.021406736086042,,,-0.014332760070501807,,,,,,0.021771315298566043,-0.058782179815437846
MATN1,-0.02038669096529877,,,,0.04619549001942159,-0.01908866699255951,,,-0.02320487027449288,-0.02211825083691627,-0.02393683016428019
ADAM28,0.00884396460582767,0.052912797082472054,0.046120538358236256,-0.01367590827896708,-0.00933505198009842,-0.02162648804056836,-0.02232660278536868,-0.05446699783345069,0.04693700363567552,-0.03502635263881662,0.026335071975089053
TCN2,0.09028714801679451,-0.031156253675304144,0.03802766754228646,0.0916439951956552,0.03306640616370877,-0.02703602602892205,0.023836326647399205,-0.027288578352838037,-0.07135730424680992,0.028382429096333046,0.086882195352824
THPO,-0.026564702445384364,,0.0009883245321160926,,0.004621972583709137,-0.01613334738109226,-0.019526745814238893,-0.04074059961887242,,-0.02394376639320887,-0.035871516347363144
CUBN,-0.04264657266489211,0.01427542201821859,0.031326547329125876,0.004432234222659344,0.06812011572448913,-0.04647095055451287,-0.003832324414022171,-0.02586780575214689,-0.021305623642285654,-0.02964575626043785,0.008845488945191984
TIMP3,-0.05408382908119615,0.02140385895978318,-0.057609409043142275,0.09135541880929977,0.02605990929346029,-0.04582116579468439,-0.006208960812525752,0.10438684045067416,0.0019524502142787281,0.11234106578408011,0.10144094246079882
PIGF,-0.04751279558773593,0.004706025588363747,0.00019398216269265773,-0.03368473698359209,-0.057557997467125345,-0.06557172067542276,-0.0023254812286540734,0.06957871021339314,0.09302001981959684,0.0174404746478916,-0.021660021039868117
CRH,0.00017818019715255942,-0.012424452860163623,-0.013642370125795627,0.035677949423796235,0.03410872802507329,0.08487181415769074,-0.035329579428628695,-0.019562133047255844,0.054662691017983996,-0.027271247036519487,0.043972342403784156
BDNF,-0.0007836709182990226,-0.02242017676401237,-0.03658804093202631,0.004213162395668041,0.07140572740702299,0.07331339843103747,0.005610469065978405,0.05072113970015574,0.039771331159727856,0.057292232538109646,-0.0836442650599243
CCL5,0.09462197621595814,-0.03368074089583986,-0.0021349271595213254,-0.022370661643455293,-0.021623777007899022,-0.03156782474325026,-0.013752771040818396,0.07161446527208674,0.04123849154338854,0.06735182944002281,-0.036187051526606374
