,ZH8812bulk,ZH881T1,ZH916T1
BDNF,-0.028846514100842928,0.0003262763230291329,-0.018258386353918576
NXPH1,-0.033276556430539714,-0.008182747701840127,-0.03297553517241149
RAET1L,,0.006653151545833112,
HSPA8,-0.015688871680492746,0.00830048974914166,0.004001413131254644
LAMB3,-0.01752851008233926,-0.024352335548998266,-0.017922778831753677
PON2,-0.053795694077663714,0.018761912074704606,-0.06536100026650717
TF,0.14280003935782576,-0.03354167145450457,0.01445700237045778
HLA-E,-0.06715332362021083,0.031151222457387502,0.02651070118658613
OSM,0.07379573809233608,0.02991681792840034,-0.06356949870058931
ULBP2,0.013409964311488434,0.0757052016369837,0.046724597243230005
VEGFA,0.020108148913918787,-0.04100335468840558,-0.017799923300680663
TGFA,0.06137411718459245,-0.021013117767083023,-0.03029841295201381
HLA-C,-0.044352562281561446,0.028496064362590896,0.006640379097691678
CD200,-0.04627593661195641,0.015486973991852188,0.06368725581182769
BMP2,0.004568651036829272,0.05279215238334165,-0.025450334216057934
TNFSF13,-0.023130925566462082,-0.016242202873860526,-0.02012904616354927
CSF3,,0.03548733581563538,-0.013006361420811874
APOA1,0.0501858943271303,-0.027152796435569268,-0.016518856155939326
IL15,0.030698323560992637,0.017077120731899625,-0.006681818400505197
IL12A,0.02461688621185155,-0.015728568986218914,-0.03794123298598763
ANGPTL1,-0.025396025667324316,0.013756901576189315,0.011887188249978847
PTH2,,-0.028640364852975785,
FBN1,0.0023546777813664493,0.07453403117427498,0.030671297779257523
CD274,-0.045292347133603916,0.022137984346775146,-0.01660175666046789
NPPB,,-0.020464627614108576,-0.01403019532064942
PMCH,,0.06798067343095954,-0.002427684064356605
MFAP5,0.02205416116211932,-0.008856090092370306,0.01980858080630335
GDF10,-0.023130913389890092,0.013130807623438108,-0.024586993039944098
COL4A6,-0.060282626794397595,0.031807493337335575,0.0004579293847584141
TFPI,-0.03057326286261171,0.06717664406213361,0.03017064506674041
CNTF,-0.017122447503157563,-0.01501826653331771,
FGF11,-0.08029166498290034,-0.04225977954351849,-0.0626830202026082
JAG2,-0.012051853356481875,0.022147428336263746,0.04230570241237379
CCL18,,-0.020117010283727064,
NLGN3,-0.0233383479983371,-0.01975635143619675,0.0085020595197323
CNTN2,0.02575489104442122,-0.008582008582508844,-0.001631597294775236
FBLN1,-0.0029044067645158833,0.06588353895049484,0.014159092875781893
NTNG2,-0.02715838233658933,-0.004994302824872875,0.012852035130830256
CLEC2B,0.017039082144329365,-0.016173194618970727,-0.014397576222710477
EDA,-0.002435153577316101,0.019285113040827643,-0.03955813889639499
C1QB,-0.01571335215611331,0.05598298823235831,0.02218159753170353
PSAP,-0.0032710790946936003,-0.0042425877521599376,-0.025037725805413892
APOE,-0.10258021164031055,0.03299042525928418,0.015437970080337267
TIMP3,-0.07591178579059453,0.04736017688377583,-0.0312806534808019
COL8A2,-0.0514651361296994,-0.07135374728020012,-0.03749306783317833
PTMA,0.05902439528516253,-0.07741512084037165,0.023355787766523858
APOC1,0.0876310572059325,-0.011566716452128199,-0.011709922549610913
PF4,,,0.04691213698004061
WNT16,-0.016617867952405833,-0.013692345095590589,-0.03240226001876208
LAMC3,-0.02269534891437173,0.0772029461639948,0.008582489050659274
C3,-0.024928886343921274,0.05647794905390894,0.0146886181072148
S100B,0.07942173371918351,-0.011455926856116166,0.014642496559838673
F7,,-0.016072692368189877,
COL6A2,-0.04672473698253882,0.06110288614147568,-0.0006491481972299014
MICA,0.021840420052528082,0.060881365556437174,0.01261597000041545
NPPA,-0.005522279237941937,-0.009640843062947511,0.026449046141928407
COLQ,-0.041936883071460804,0.0010999149883076827,0.020927574804364742
SLPI,-0.020441304943789394,-0.0027425982303112386,0.017307715108392484
CD59,0.059604899891047225,0.04062577443906348,0.02284809362335131
PDGFD,-0.052048779194841535,-0.005217082906941781,0.035859085018376195
FGF12,0.030561875780113018,0.01031161068949169,-0.0829862254846153
PDGFC,-0.011054059490213057,-0.024149612396276835,-0.03399598947209456
CCL28,-0.018327145884335053,,-0.01300635662832182
GNAI2,0.0378501597528827,-0.00963041708819835,0.0031689465417018177
IL1B,-0.03133590764681041,0.027236230605365355,0.006684273724229223
TRH,0.005792030201788051,0.05533602413110049,0.16718249983587596
LIPC,-0.031070117694474,,-0.02453879017693915
RSPO4,,-0.01800903477243121,-0.025596847103534475
CP,-0.004225133606974337,-0.0067815617223984095,-0.056187699204965844
CCL25,,-0.020958351954567273,-0.021101974865381068
MADCAM1,-0.023319523224911248,-0.014651008304573023,-0.013792558391917883
SEMA4D,0.029177886970233984,-0.018627781827259427,0.016842442921012044
SERPINE1,0.010959320644390693,0.04168302682532091,-0.004672830731932242
TNFSF10,0.014206194615319707,0.026305240545468147,0.02827561253973219
FGF14,-0.0008030284633971776,-0.008225686568741815,-0.014938245250153527
BST2,-0.023158391183099977,0.034559420288776295,-0.0023444342298391363
PTPN6,-0.0289240348861804,0.014503555213774746,-0.044719939445354934
FGF22,-0.024782953823048365,-0.023053062605638032,-0.02650799321705524
TNC,-0.060401344879203844,-0.026013287844303474,0.0018043995686501187
CXCL3,-0.01878896401532389,0.005975608689263592,-0.004472454875863802
CRH,0.07899167653972568,0.05681347168652385,-0.02356523896307846
GREM1,0.015572337271247643,-0.04185620916381278,0.04133678885801712
MST1,0.04219205787952735,0.0013313782371658738,-0.001911822460112056
ITGB3BP,0.016952042324030855,0.016885185687426325,0.054188121521931504
NCAN,-0.03256203681563849,-0.02023326478372759,0.05264789293061918
DLL4,-0.07192570921030714,0.07216679473041444,0.01660627623353345
UCN2,,0.10725800623597086,
VTN,,-0.019911476584076482,0.12537745218237342
CD70,,-0.022282091371761518,-0.021101969596847306
GNRH1,-0.018092155339217462,-0.021663077490952174,-0.030662462297038885
CKLF,0.02276997060283977,-0.015286819575251718,0.0267907396535067
NTN1,-0.053150490542971836,-0.04616318539980405,0.010465433469616066
WNT7A,-0.04036001677842868,0.026714942302314873,0.0484735100819683
DSC3,,,-0.013831183541260693
HCRT,-0.0022139321314002293,-0.01905730378297426,0.026047803452819405
CXCL1,-0.011680823251160427,-0.02922331744881128,-0.03428641278341396
EFNB3,-0.04368685606215959,-0.022430577176488074,0.057298163441879595
CCL27,-0.022940955307898164,-0.03620596237299092,-0.017312869434716213
CCL7,,,-0.013629406001394975
BMP7,-0.09072736492494954,-0.05469370674842764,0.012399968630102327
FGF5,,,-0.04780851299537106
NRG3,-0.010909507102104584,-0.016142055241456187,-0.049438354108310094
RETN,,-0.01722667492109256,-0.023316500258944793
OLFM2,0.009424037228896467,0.06001406075841411,0.026533918940921518
NCR3LG1,0.011482120059227148,-0.03197990070680037,
LRIG1,-0.041866576568154165,0.008963592637881235,0.0012918841162207239
SST,0.024639271782403976,-0.009223530239437339,
TNFSF12,-0.004583109161126159,0.03409086428561076,0.001404281712317438
SPP1,0.03044604618076201,-0.024924914098884934,0.03322234132965322
HSPA1A,0.011841380020842056,-0.01524583287337789,-0.07168803964699173
VWF,-0.09443818347859763,0.037152041845271704,0.01056666723821864
S100A9,0.020979699164777526,0.003733691045212529,-0.00819155829556788
DKK2,,-0.017699902227956543,-0.03474604054568019
NTF3,,0.00040926345771583484,
NRTN,-0.023130921687996322,-0.013692346902840602,
CTHRC1,-0.07044495419918938,0.037676788276609245,0.042067463046227827
ALKAL2,0.08776772528843432,0.06382128754738199,0.04757454418921353
RAET1G,,,0.14766736446224069
CEL,-0.00881703024659184,0.04592012623417461,-0.01336849441172739
CCL19,,,-0.026055667860737923
AGTRAP,-0.08660172207399527,0.04305349726465801,-0.0013880750886222878
HLA-G,,0.10272843380771415,
TCN2,-0.052343754056358646,0.006932789075635661,-0.05192275335755714
TSLP,-0.03136436024414426,0.018161701155960188,-0.013803838857166125
LGALS1,0.0690235950535593,-0.02517721307504694,-0.023695525628604684
COL16A1,-0.021067859374215195,0.01743003200320349,-0.010481107900746507
IGFL2,,,-0.036544289750867244
PDGFA,0.01681338871696805,-0.021712249863550998,0.041508752065397905
LAMC1,-0.0750746647139951,0.03741224706484651,0.032481009529342415
EFNA1,0.01450325843404843,0.06329631221080512,0.004685449141605266
SEMA7A,0.0027218443236279315,0.030665799727328604,0.023492259869521064
ICAM1,0.0389932911298275,-0.04469801707901111,0.0003818937895717649
IL10,-0.018559373254740996,-0.03309620933476477,-0.015156775506412668
PIGF,-0.021468834987819006,-0.00670523387431009,-0.018449850392584073
FGF20,0.07798772881323497,-0.014141384348499866,-0.02548108110721759
TGFB1,-0.020167827148063977,0.04468140548920294,0.0013097952313509697
OXT,,-0.012876853831283707,
NGF,,-0.035599606002971934,-0.04080603078439947
SEMA4C,0.002747792484900627,0.022798854970294824,0.011420821770588467
PROC,-0.043816324898477706,0.028601490165309818,-0.010553887408496308
CDH1,-0.03528054670503945,0.04038013240838952,0.030879251542063998
QDPR,0.05686846753006988,0.0494468829775254,-0.06798757879002759
IL11,-0.0213676490344831,-0.04027264230776189,0.02507993372733423
HP,-0.025487228887301514,0.03464368016214116,-0.020689937801872203
NID2,-0.06689325085686046,0.05787711939405304,-0.01615486984040942
SEMA3D,-0.038015749423750446,,
LAMA1,0.014060606340153211,0.06200386647088917,-0.03299514839190796
RNASE2,3.883835141796523e-05,-0.03337426971529745,0.013105711588978344
FGL1,-0.027507172513607743,-0.02060083715922985,
PTGS2,-0.024060930641490185,0.00920190848314206,-0.012934627050018365
NLGN2,0.005008880283781987,0.005870567171332117,0.040954996963037005
NRG1,,0.014919489769690184,-0.020446364301516782
CALR,-0.04724332306067881,-0.0025398352289485874,0.021778685521840264
CXCL9,-0.0217704626349978,,0.002826713412757394
C1QTNF5,-0.020590988777827383,0.007015165482388968,0.038239371963310904
FAT4,-0.004990257796434163,0.04582470121389193,-0.0552684039186604
IL16,0.06826232529138364,-0.005415082960514648,0.03439029761662887
TIMP2,-0.04083013260771906,-0.04545471162381977,-0.005238538104425933
HPX,-0.026681260255441628,0.021811384884857173,-0.03191877570362765
PGF,-0.04724298335026692,0.014651034147401027,-0.019176542855028865
NMU,,0.011464835740112216,0.017247859936046432
PPY,,-0.012989363758002965,0.006854036948496404
UCN,-0.006090091298636619,0.022847268938764417,-0.030343776319472344
MDK,-0.0800351262618694,-0.03813147286922061,0.028581314990502284
CTF1,-0.003119017720137905,-0.04340574087372977,-0.04190833804005848
LRIG2,0.005540154558480611,-0.044704205569888175,0.015722580649584962
ANGPT2,-0.04117281740547791,0.03278185525824098,0.04522058400556174
PROK1,-0.017122430789419225,-0.014083221971248805,
NTNG1,0.016502085418333104,0.003041195167878207,-0.046541539156926
INSL3,,-0.019771026861745568,-0.018661755041138334
SYTL3,0.005856545704250523,0.03271332449332256,-0.06083460095778075
CNTN3,-0.026848142621371737,0.020422819854542484,
ARF6,-0.01079334942613767,0.02424638056078131,-0.006662888018281884
SEMA3E,-0.05061296377696907,-0.012049509544260595,0.0020034814817553918
PROK2,,,-0.012792280318628543
SEMA5A,-0.060633294051852506,0.019678992059380708,0.007097891984684785
HLA-B,-0.04204869319143355,0.02392977776729023,-0.010651591555133002
APOD,0.04720718310256203,0.06099932711565909,0.05239322702355011
GDF7,0.002185663755537816,-0.01607269081399995,-0.026620100926572278
INHBB,-0.04838177108362074,-0.018313937796541203,-0.026392494250991032
MATN1,-0.01946276190188865,-0.01948740168125843,0.0022486846789738844
HDC,,,0.03631349977784674
PIGA,0.034353137628202884,0.021660131268443173,-0.010691957620408294
KITLG,0.021745683845040345,0.0093320768879845,-0.01725641581350435
SEMA6A,-0.04790066576072032,-0.08569390379161748,-0.05618245627132876
BGN,-0.009974900763823954,0.06714312587002431,0.033658486797408925
ANOS1,-0.01646144280632738,0.00299041009805727,-0.0005979845304146138
AGRP,,-0.014464089308812206,
MIF,-0.004110554871722313,0.004166012342740404,0.028542023978761943
PTN,-0.042750136755276974,-0.022681912194018026,0.03283963774064082
BMP6,-0.0004499958188009218,-0.011935885126639612,-0.02972282553346145
ULBP1,,0.034083232744186086,-0.0025362583069711677
TG,,-0.01706625058420397,0.007007766993485116
VEGFD,-0.02274958431254139,,
FGF17,,0.04997600191068539,-0.014801075853473797
PODXL2,-0.011013173573529872,0.020108366822437117,-0.053908772020911586
RSPO2,0.10443725439836528,-0.01926358425691189,0.03283963468795925
GAS6,-0.07388674253462912,0.07797337082798697,-0.046050038903873804
ANG,-0.05665034981060903,-0.01974692070313152,-0.014135700641941909
F13A1,-0.04936663109993926,0.046367039697766156,-0.02459872348387255
TGS1,0.019010865237272506,-0.01829492949143754,-0.014592679050598158
PTPN11,0.0013759361982407213,0.03229324587977573,-0.03632622544868957
IL23A,,,-0.022427505547430938
CXCL11,,,-0.027829132672436134
CXCL16,-0.0500135025640879,-0.03733668876065877,-0.08708456230947977
NPTX1,0.043684179256222706,0.0523405129921498,
HLA-A,-0.07672318706176602,-0.007751316543042322,-0.03382333617670227
RAET1E,,,-0.015172710071553045
ASIP,-0.01901848702682521,0.008893751611398435,0.0279914064697728
GNRH2,,,-0.014987972394937592
CD14,-0.01817656405775667,0.048532620694443356,-0.010173934045408431
RGMB,-0.08198328624620058,0.01751746541366732,0.06308404017160062
SPINT1,-0.0380157585070939,0.007730494607978256,0.00994439831448049
APOB,-0.01878896695207722,,-0.014030202585232457
ADAMTS3,-0.014656172313839505,0.04128976101810461,-0.062342548700834215
LEP,,,0.04693156767155219
EFNA4,-0.04572100874509099,0.006914276366678981,0.024659685003420858
CUBN,-0.04551802118249448,-0.015410876021878066,-0.05030761943022742
ADAM15,0.00631882930729292,0.03784249260929507,0.014752750796633244
TNF,,,-0.0452374678563154
CXCL6,,0.003585594635108258,0.007685838910172748
MFAP2,-0.05480108490788493,0.09451276489658311,-0.012836042421946978
S100A1,0.0655754989364552,-0.028150321346940992,-0.015611084266312148
CALCB,,0.008405537062483204,
BMP5,,-0.025080341333351797,-0.03750835442406862
MMP7,,0.033244797351692265,-0.023647264295415884
F8,-0.06535580258552322,0.019016095399234927,-0.05073262801857926
MTMR4,-0.023309856450455198,0.008686632306212935,0.005403821142309675
LIPH,,-0.025524146375734143,0.02799278989146182
TNFSF11,,,0.0028696478399112516
ADAM17,-0.03817681996715161,-0.05836254163332463,-0.016155103543175536
MFNG,-0.009510326086774734,-0.0026677835576656398,-0.02403454598115328
FYN,-0.010665600827694079,0.048787285228592187,0.0040690575120047034
COL1A1,0.01724206052026682,0.07532002520820463,0.020243346136208682
ZP3,-0.008837263083194038,-0.024607692207662426,-0.024866321054355146
VIM,0.023544965831955155,-0.036894798384858776,-0.030394244509332972
NAMPT,-0.011660064361333407,0.035233907020982884,-0.015900086072191913
S100A8,0.07719802107352076,-0.010134584646801921,0.03865578235323766
FBLN2,-0.018546912045293098,0.08638010119463144,0.012795735976432656
CD86,0.014334219892244208,-0.0026210685358273303,-0.008429492472613662
GSTP1,0.1270172645372836,0.02973617446704452,-0.03221933056280439
NTN4,-0.010116776976468721,0.08409644512663793,-0.0655818335088728
ANXA1,-0.046114127443581635,0.022509239976631113,-0.046249704738474263
TNFSF18,-0.01687192199632832,,0.005648914748230518
CCL4,-0.06557112247225096,-0.035034196499600136,0.016133816805683286
WNT6,,-0.023900928199716606,-0.020828083938544274
SPTAN1,-0.02647510508393297,0.060028373909852634,0.04952247294904762
TNFSF9,0.051236083525748224,0.03694788510580664,-0.026507996115043318
CD55,0.028630826843096004,-0.0003740288289288251,-0.02395106490189099
CNTN4,0.017886022236994398,0.002425500022721966,-0.023191290251663173
NMB,-0.011390708397308167,0.0025644023533994043,0.033081388257280034
WNT4,-0.017854316613496415,0.056780232242229375,0.020183911481206036
LAMA2,-0.05822204124634883,0.0506475553192701,0.013611719769223402
S100A12,-0.018327136647228088,,0.010224120357111817
CCL2,0.05934276656019605,-0.035449705567195504,0.00012003217485048627
IL17B,,0.0615992705068813,-0.026843170261403877
RIMS2,-0.02478295569162374,-0.047019788118814416,0.008500910224656015
RSPO3,,0.0710982426966027,-0.01383118199111518
S100A4,0.035833203795579034,-0.055515315058451004,-0.05281815019431439
IGFL3,-0.01636013843666242,,-0.015714765604774063
LAMC2,-0.019240565569354502,-0.013290558371552458,0.00543841616855542
ARF1,0.02386100590339923,-0.008464849633189149,0.010138231804066767
GSTO1,0.023073247947370236,0.07808364625171066,0.011991468218138632
SPX,0.03196985806161499,-0.009196781341260724,-0.0067362512525285505
A2M,-0.04591534382219433,0.04411908461902988,0.02094006102727198
EBI3,0.00030471229476492965,-0.014711515420178383,0.005777653762686379
EREG,,-0.02243055644265861,-0.01535342581646581
NID1,-0.033071492558100234,0.050701617277360424,0.022292885635765876
LIF,0.021331497560929582,0.06671471208067596,0.027655615980216826
COL3A1,-0.04585797056829469,0.07983175647632262,0.02678975783722432
CCL20,0.007803157538469476,-0.026193784300812123,0.03434725476407153
LTF,-0.05539508121876177,-0.021936162987539747,0.04498742974808128
TPH1,-0.0236035855636849,-0.00966185584372287,-0.05538976404028092
PKM,0.00643802620256807,-0.05248796895425455,-0.02821879946675474
C1QTNF1,-0.09161070191367184,-0.0569089734746015,0.04669979974719394
NPY,-0.046968832217457436,-0.023518829239126748,0.04709940291268128
HSPG2,-0.11914280526905648,0.05808509806895146,0.015453281968555487
SERPINA1,-0.0053823622508965985,0.08422594155001248,0.06792521532657024
NRG2,0.06333836741639537,-0.014513182467878956,0.025068707461621688
MMP2,-0.02860587101316497,0.062483798697663566,0.04373768849169112
HRAS,0.00041013362244671627,-0.030883261875172433,-0.011386188699787943
AREG,0.06472807321929831,0.022248654549864102,-0.023646743911474588
SEMA6D,-0.03244669963572676,-0.03196732641396749,-0.022465175805471218
ANGPTL2,0.038624104724851754,-0.007802695837021566,-0.02539122824635513
HSP90B1,0.025784313874328505,-0.028867382888054925,0.03363659408402336
PI3,-0.018327145884335053,0.009465812322544067,0.002026542933210321
ADAM12,-0.024304680041615286,-0.0020443573559341915,-0.005157263437671563
