,MGH258,UKF243,UKF251,UKF255,UKF259,UKF296,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.01911420661615205,-0.0024799033577790155,0.026661531418880006,-0.09012694981779235,-0.03426074969324621,-0.03367835985409006,0.03589045885162084,-0.04937234491060218,0.015440015765265144,0.08915326857487404,0.010080545316259747,0.01356044462143124,0.06309025092864741,0.034873434020716285,0.02972740540690028
CXCL8,,-0.0030066632067121245,0.043177860291445436,0.10302867678784916,0.08559605187901786,-0.011272851655875975,0.020678336818898697,0.12639311141465717,0.058733589293459454,0.003922457729888264,0.05509515896285881,-0.024108111063667528,0.009526734138948863,0.014096950766874,-0.04723236324413078
GRN,0.016031898522749707,-0.03710511625372435,0.015491717997810347,-0.06646612373974038,-0.005667954232790709,-0.008175362020962288,-0.0033258586727597248,-0.04474362248468602,0.03699628161761036,0.05161851907264452,-0.08491820083108897,-0.015293731599366565,-0.007982434164026908,0.00041025374327336095,0.10311440165981241
MIA,-0.026389145505856523,-0.05076498219089289,-0.015794288148021033,0.04462346117254255,-0.005380729594534808,-0.01376707056054181,,-0.05023582721664359,0.02243611485547582,0.012506182520904777,0.05210388171318683,-0.004451025706291036,-0.04408412412223877,-0.05880330014525288,-0.006304341484771612
COL4A4,-0.023349014437592346,-0.03916470962911582,-0.026561288390981402,0.01524133151453449,0.020707558993307944,-0.02312758368290821,,,0.05672566143705419,-0.01668799556714332,-0.041372056857575,0.04886854097579738,-0.04015838219271532,-0.0702964788607449,-0.005269098301288679
TAC1,-0.02016109250286555,-0.03527849983268255,-0.012992575240243156,-0.06106675037094293,-0.004719246695162504,-0.03566839577189352,-0.03859628642852097,,,,,,-0.0275734922548914,-0.036572245966180125,0.06942912286676664
RARRES2,-0.08803120764829422,-0.0036634329887396087,0.011825845399226185,0.04782353180391781,0.01075990302067881,0.006755400732194263,-0.006998466790220606,0.0018466434309420817,0.0034712154950784667,0.028378721345830648,0.03253057667292167,0.0487301670477208,-0.00035641863534849056,0.023780415678104433,-0.09118994690417341
FGF7,0.102693144122376,-0.021368673666051666,0.012460850161225837,-0.04177702612346388,-0.028511620545595886,-0.017491199616530007,-0.04667949702914356,-0.014088471130417028,0.0778861942679189,-0.026927877786563942,0.05749818694821952,0.012318502309069827,0.01758106804265864,-0.03849290443607134,0.11526332158171049
EFNA2,,,,,,,,,,,0.02882186041528947,,,,
HBEGF,-0.0447420692935123,-0.0002705309757592076,0.024821525098388034,0.025736973206224544,0.04730752519204265,0.041276067075829585,0.023480608794559082,-0.12161005436609712,0.09350484495752116,0.04576283815238813,-0.023755825751521905,-0.05602283199718733,-0.01491290198093812,0.07007394914983679,0.05846969920401465
CSF3,,-0.03916467862229822,,0.005557203711427104,-0.01917155818542117,,,,,0.05257909393078667,0.03956437988449505,,0.009782286326128748,-0.029290189970073335,-0.0443453932523837
PI3,,0.007945882667092152,,0.07075380362106164,0.002254962309150609,,,-0.0444603606935672,,-0.029242745448604984,0.011079371902546424,-0.027496014329763434,0.014699306014875187,0.09992234992216723,0.0025505388369240533
PCSK1N,-0.017338166964050907,-0.04729007525032575,-0.05080341252339832,-0.08762406135474568,-0.04854234928948895,-0.08727817057627657,-0.0525702089008308,-0.12696300645298192,0.01038334332519797,0.021862386262737607,-0.04683714005752626,0.0751860745731243,0.05095234901705375,-0.05592175756624396,0.05747446776540953
NTS,,,,,,0.04132741591519946,-0.021838667468055822,,,-0.01695462721699954,-0.02916012824472847,,0.031098313540213748,-0.0339535362377823,
SFRP1,-0.02933489885657058,-3.0516026223347838e-05,-0.016989362821388517,,-0.014034521207106505,-0.016503014152885655,-0.05361643211920378,-0.031231291308076704,-0.046424280578075065,0.07812046062676088,0.05913633535699611,-0.034486502665183584,-0.013403452986907911,0.04049862794929839,0.010901475922792626
CXCL13,,,-0.029982993167474294,-0.030750412997054753,,,,,,0.06671907093560038,0.12437763677822831,,-0.05802843774744281,,0.05060384538570704
MICA,0.10944291022802279,-0.005322611987299063,-0.029358985466997604,-0.009528455648348396,0.03834779543606254,-0.023594119268551574,-0.03994555487084703,-0.017837307793433184,0.06370262689783673,0.030441454076918638,-0.023795097717466667,0.020840052900115494,0.02048701686407023,0.04334211631876595,0.04265025144656886
TG,-0.023349009175802047,-0.031220500006111807,-0.01686078704056603,,-0.015145471931219014,-0.011943159555827977,,-0.008094576905496711,-0.04141463153353019,-0.044742058149617375,0.017510251746665297,,-0.009160672918873087,0.019593778158535847,0.014478807469714937
ADA,-0.037157936745427986,0.007311415268523647,0.0698401174932316,-0.003562356113341082,0.0024563208297674497,-0.01939665158819539,-0.04193253968215934,-0.0556589032932857,0.051622336821087765,0.026688641371051005,0.08307709069198527,0.041259560701431955,-0.005419188452335266,0.04227381822459718,-0.00012745645468938653
LAMC3,-0.06791916021905492,-0.010853491971895904,-0.029982993280254538,0.03853968603429821,-0.052273437299484235,0.025675187822530053,0.0721697548225612,-0.021152532215374255,0.12702720735071577,-0.00466301973667912,0.02822721954182659,0.04154040910443986,0.06122765001714528,0.022558174812903273,0.014090835257804508
CCL7,,,,,0.06784347762817337,,,,,-0.0035187073292776453,,,,-0.030693279853144146,-0.019394388021914184
NGF,,0.15686744539792918,,,-0.012620304909174814,,-0.021838681847369378,,0.1160966883831209,0.12474583545444257,-0.03886224605918257,,-0.01472536792748513,-0.03565495548198002,-0.05025694122478184
TNFSF15,,-0.02791434138519842,,,-0.01219352982587864,,,,0.03899911833551012,0.03287227325563137,,,0.12816063544283776,0.08646325887511269,-0.02830830652591381
HMGB1,-0.005949592701450016,0.00984552624812988,-0.009711038946317283,-0.10188332770631525,0.005823725401565443,-0.03407750744453379,-0.01251234917237681,-0.09617556348394457,-0.060149857019218086,-0.05148433519562322,-0.0455301021733113,0.023363779232169292,0.059624158569716736,0.007070396761690192,-0.0018001884486802291
ITGB3BP,-0.0011600844013833539,0.02098022067838333,-0.001017401138512579,0.020208666803434926,0.020220144046672956,0.036132697352161396,-0.018371594747164408,0.04223993096357202,0.05910938686141468,-0.004017312509638122,0.03787036211481402,0.006191200378538063,0.023207072678207097,0.05646753264747302,-0.007445559544360213
AANAT,,-0.010919008051045412,,,-0.011094866250531209,0.006760257015289206,0.00522865600823867,-0.04645322467730434,-0.026491941650701758,0.12174241175724118,0.06936961294395616,-0.02770751075983469,,0.04668495873621514,-0.008544480810203458
RELN,-0.01935694763922766,-0.03890501694978391,-0.039566734715992063,-0.003505632016964319,-0.019258203170637703,-0.017135602547380575,0.03159068254214298,,,,,-0.028429999656888746,0.06892352163731877,,0.04961355697301349
IL15,0.016864960979806942,-0.039679754438046735,-0.00655693947076871,,0.09235557415996354,0.03987555944992,-0.042073778447277534,0.049499177837333846,0.13257443245625727,0.0823142240249012,0.01849667291375678,0.0009827375418320124,-0.011519628394641795,0.03775456282542157,0.0083983868154462
UTS2,,,,,,,,0.05046891871529106,,-0.037702383848175876,,,,,
BSG,0.02622212820833758,0.0049346857390042955,0.06361941086251702,0.009181937133804241,0.015497785808873649,-0.04300455386906665,0.04664586144020266,-0.021066670667620045,0.08040385490925786,0.05497420903904893,-0.017737340938895278,-0.03352153081620308,-0.01790961900858052,-0.012573245714218573,0.03902847140610563
ADAMTS3,0.015200592665023495,-0.028714417043694783,-0.0296256252644063,,0.02162954845284565,-0.012595139595638849,0.032989124564502134,-0.10131726546149383,0.012065957421140984,0.03864278681736044,-0.037852946364456144,0.006794361116291263,0.08394566625410528,-0.0014853779623275052,-0.005974622486075432
CD34,-0.003454293971512385,-0.034784363534700186,0.028840496933176175,-0.029738655709048184,0.03450730254370754,-0.025757816646715843,-0.019095043097685598,-0.006011519720639708,0.13124666933109153,-0.008446434537809092,-0.05320773985688814,0.0708719464187333,0.04563226511522589,0.022427136528458853,-0.05423270392933854
PLAT,-0.04953217465005861,0.003141228433932298,-0.017164500565428294,0.012870873350073697,-0.05350196609281463,-0.011196872362759645,0.017149564984373828,-0.058631699748410836,0.09665042775378607,0.05261076800556494,-0.02710298197878347,-0.011332267022333024,0.041413810289614085,0.018917478360570655,0.01872852874894413
NTF3,,,,,,-0.022223337317779562,,,,0.09036317275693362,0.008432554686571928,,0.01023185219462663,,
LTA,,,0.013460481415463148,,-0.014034520550549543,,,,,,,,,0.06564548725735107,
CKLF,0.038695647036637124,-0.037473285303923125,0.018595833913963834,0.01749529306469588,-0.027394933654969988,0.013930799660473517,-0.04516929104564675,-0.01616764462914542,0.08006014819172814,-0.07247036011499135,0.01738255637333162,0.0320917509002348,0.0009345992519256919,-0.027724433805675828,0.014571610873823042
CD24,-0.028618118555297636,-0.051957482877045824,-0.002227273322946271,-0.007760483914901692,0.06478832213336848,-0.004519359669303272,0.03247113966195422,0.02338894091437814,0.07795528226363324,-0.044623667525249315,-0.04019639512465634,-0.0008491218651333881,-0.015619530164113453,-0.021111124249829066,-0.003360998010705251
HSP90AA1,-0.02063620669970003,-0.0010097230991579684,0.015147439494175768,-0.052533976693577886,-0.07245844323113472,-0.029639953865952896,-0.032972362390886696,-0.016939678604522185,-0.13208483604225535,-0.0065618462450786974,-0.0388818866208356,0.007100408569087767,0.08726574518431378,0.02496760870678658,0.033542722381187745
BMP4,0.05555383977518237,0.0024148886643868077,-0.013144171191739313,0.08159695689052712,0.012281986672426621,0.012616563729029374,0.03342990244637265,0.08659503898012086,0.0770118753638878,0.03919314243075414,0.028235937571460874,-0.007121495511734575,-0.0027472782686911524,0.026189466935986373,0.04676153407199164
SCGB3A1,,,,-0.045266934522293446,,0.012912735460091735,-0.03614131361593169,0.0679834827969585,,-0.0056186114272039405,0.07934220013540973,,-0.021444764623223457,0.06479996871237692,0.017837431258263568
IGFBP4,-0.017996144613992668,0.0323583620313396,-0.06610284251900697,-0.008684146107155198,-0.04517744900641762,0.13160723109041855,-0.021269515291232274,-0.06759465773204244,0.11721664963700139,0.06358182004646278,0.02518604842623712,-0.06565418740008808,0.026980526910597945,0.02772565787793909,-0.0073209308859363866
RSPO4,,-0.02756409845779745,0.04398431473214702,,-0.007307954937937957,0.0842026546101117,,,,,,,0.04626778884444895,-0.03551670005354558,0.024745543743408687
LEFTY2,-0.023118151022693025,0.03597005800739094,-0.012551760215306405,-0.03758247569537454,0.03250064620433147,-0.012733421102492896,-0.021838681847369378,0.01694979388145758,0.049837226720406795,-0.02168204564469223,-0.03642835313106602,-0.02137985538744094,0.02296504806833454,-0.03177334078146739,0.07397844646876986
PF4,,,-0.011279008493451747,,0.11077359652252355,,,,,,-0.03610525443443111,,,0.042819874858716946,0.012944957074709827
ANGPTL2,0.03145058622103992,-0.019796568412325702,-0.0027257535781014647,-0.05791200030539445,0.01947080573815024,-0.004502564676634129,-0.023986355973283694,-0.0663542018618559,0.052174332698523535,0.07007605119008725,0.03306310727192199,0.11944353022876594,-0.015377160479597307,0.04567725235486401,0.004188082606644227
LRIG2,-0.012265673141564222,-0.06732466780087633,0.015399357233113427,-0.06464423788319958,0.005167842314805334,0.04375773655220908,-0.035801440372512865,0.03786404826675892,0.02104916171163294,0.0901374727658421,0.040229876192407386,-0.01641490033014503,0.04941355618885913,-0.007759228737813955,0.08326306938236462
ICOSLG,0.03456922465618624,0.017635588231800257,-0.024426353575385078,-0.03351904695112132,0.008048877813250003,-0.009107902961134947,-0.022303508479277236,-0.03964773278816082,-0.04849956080847186,0.013393489459901018,0.012319118172995283,-0.016168124104944927,-0.03447402592770867,-0.07228446123313695,0.006849819044719314
WIF1,,-0.06414606250560576,,0.008220491066080955,,-0.02185261728863955,-0.037525835404460854,,,,,,-0.043403347474005226,,-0.027480641031474625
NPPC,-0.030547953916093558,0.008638686688632012,,-0.002829134111284432,-0.014820287257228563,-0.01613875222307932,-0.0444606863169908,0.008765387695146419,0.08312572396853639,0.018940233977284587,0.029278706997853055,-0.037976431539513564,0.012096835079613455,,-0.005722672422475621
LYZ,-0.020017816726574572,0.002210997318194646,0.00042042985352191894,-0.017142780030901007,-0.005449538144899597,0.03670430868233861,0.03898886010159449,0.022418267448115318,0.13874506145366616,0.1029917425155116,0.03327306784717516,-0.0503994436942634,0.006900412869819524,0.04868997713921621,0.04320676289150524
EREG,,,,0.06371312888592331,,,-0.022465621520317756,,,-0.012407553582064804,0.10797139585272067,,0.010986028811538184,-0.00651565000245669,-0.030793032516599674
SPTAN1,-0.024584825230747617,-0.051024086373318435,0.00488584793045607,-0.06464230844711567,-0.09469946210013927,-0.0026726461289771175,-0.030033279387476446,-0.06619695222835906,0.04489238244637754,-0.016343827202967887,-0.03515574867392226,0.012620157211475615,0.036778645555572406,-0.07278917913063133,0.0773826524508583
PTH2,,,,,,,,,,,,,0.020582991355199774,,
LIPC,-0.029893721248101333,-0.027063849977852744,-0.01697551058444251,,-0.017168875578313918,,-0.04023551868078337,-0.02313535609234401,0.06320373293479907,,,-0.035336528854129134,,-0.04744690543916277,-0.02933097843614785
COL8A1,-0.039830498767308646,0.06047986520180623,-0.03574406026629363,-0.012734836343837402,-0.020595205457537718,0.03329113996871492,0.04801365784266715,-0.02797288390641078,0.08903159118515906,0.07240264663404777,0.0870167686375953,-0.02599884531977187,0.01347684105293724,0.01081692349090148,-0.058840364781687124
GSTM2,-0.02724963194967902,-0.046708733928276513,0.028473932869364026,-0.03190726940467694,0.012437013992696455,0.030252524459192978,-0.035731847806484564,0.0765480159380831,0.02606322157577773,-0.02821190673756966,0.05120060462738581,-0.02567408061460487,0.012886382803469912,-0.012051784303643417,-0.03801392429526225
IL4,,,,,,,,-0.04643294712969279,,,,,,,
SPX,0.09186732695850292,-0.05095694518629513,-0.02927459241602083,,-0.017865053205066917,0.0082622284908473,0.015043700170922937,,0.05056951182205517,0.031210832373226565,0.04709127833037762,0.006262918855347144,-0.035275893191406595,-0.09024761463713146,0.03691088655740592
MFGE8,-0.004384026379178045,-0.005270182297728457,-0.013524627394457724,-0.035721710790463795,0.009139554851885518,0.03944299593893725,0.05205505372846676,-0.09209391380954778,0.07085231979193465,0.009911025193147507,0.0746563074147543,0.0061488749431061855,0.038255100844031255,0.005940009912504452,0.04569466097026876
TGFA,0.06869619578351124,0.01813897612895509,-0.026805678024147607,0.11436781121027191,0.005852654997100412,0.0409546837244048,0.0464067215131768,-0.05494624575170066,-0.03178435904538442,0.07541071247119088,-0.0059206069158033,0.02728230134679283,-0.007548315071416843,0.005213451961576087,0.02856167150946317
SLIT2,-0.024029516298218034,-0.055860507495347274,-0.02940966334946517,-0.03364556274854789,0.011625141395617471,-0.05847155182109946,0.04083077981616937,-0.022908314810752173,-0.035874032691471595,-0.01353804555063204,0.10073746177449866,0.045640640282410515,0.06696263222822464,0.09311510595078218,-0.005125580711368024
PLTP,-0.011728154718451653,0.044854944671788716,0.02098860445357679,-0.03033556693886119,-0.05577303182391561,0.005098851424729306,-0.03539558368215941,0.04687492129335071,0.054423542765348144,0.0017909910801821108,-0.013690883431053381,-0.03713260087037593,-0.008363283427818008,-0.04124311282419002,0.017930950064444732
APOD,0.09063659291022369,-0.06888448601015347,-0.04160922950988106,-0.09429143275163686,-0.06345379136996615,0.06255130255939519,-0.01135780753027935,0.03456529924735259,-0.10044735594842641,0.010303541708090436,-0.011422940782229872,0.03737161181941825,0.041244202633998785,-0.12886334545848452,-0.008386186161800127
B2M,0.007599038528864789,-0.010706096394472191,0.03374483835180263,-0.04453446180426908,0.025852193892005774,0.06905640166408085,0.0006426070683938325,-0.0356643475004871,0.1109669284048482,0.003563029831764889,0.05810627538119184,0.010730619628293504,0.026751093066526725,0.08015848062193243,0.08389950768824168
OMG,0.04025302387122633,-0.05162556204203473,0.02207197054991292,-0.03917582801914223,-0.032113382577898926,-0.012745063737858381,0.023685243708551393,-0.02378294637638537,-0.11366968855960044,0.04871460362516711,0.06388333433986962,-0.0025575999850947625,-0.053551078989209105,-0.044019034319397625,0.055312317540147295
CXCL3,0.1828582931157764,0.03325886206021979,-0.023188568059453935,0.08484813315609437,0.034199885551990106,-0.012423089004626117,-0.03162586181556327,0.16841393228341592,,0.003029859138893325,0.08425109975223394,-0.028188874965432147,-0.031564024110399595,0.007005317338258433,-0.056298374441149046
CXCL10,-0.013877725729734254,0.00992850827970006,0.037109924138702455,,-0.014987516559413903,0.07186775619148683,-0.03510430764397103,0.08151426213927673,0.1908009641093006,-0.0329896993746079,0.04894983493891105,-0.03797642741020186,-0.04061352970191427,-0.06953289209150464,0.040965979816411584
RSPO3,,,,-0.029932829424855926,-0.011094865430746207,-0.030167031627459106,-0.048249446050003454,,,0.06535284650795774,-0.017487389792813085,,0.022618791316102078,-0.031147677272921167,0.054148726469932275
CORT,0.017502944870236535,-0.030904210846710505,0.011663237014810767,-0.05620294589692911,0.024383716598384834,0.036234609683933085,-0.021593318985033378,,,-0.0010353340432831505,-0.015703418284962568,,0.032027742308743126,,
NCAN,0.035259260445455146,-0.02431715599046644,0.007919594276728484,-0.004265837603324104,-0.11002289816765837,-0.06070687043704665,0.016195071579711343,-0.10103698372089996,0.01937223210240408,-0.0257314876363409,-0.015713788284757765,-0.06581019182200827,-0.03859782778516219,-0.07548829001516313,-0.004061003619503089
PRG4,,-0.04217699179929291,,0.03539755356438737,-0.010950153714325632,,,,,0.056803436709769,-0.030195104371444258,,0.041210092937777734,-0.02394124451019049,-0.03722734851719971
ZG16B,,,-0.013572453560076447,,-0.012708992586438875,,,,0.06309614376215807,,,,,-0.016987052654045848,-0.02281742449605265
TGM2,-0.03980386407682508,0.06900077639192519,0.057021883173892125,0.10777134675879982,0.05141406859271913,0.01958213029385017,0.02039298392227898,0.04721423144682654,0.07980283838405804,0.03335331401769415,0.047217174424328955,0.02206361903635515,0.051975267495224145,0.014402851949065067,0.043328849511804816
VEGFC,0.0568133241043293,0.0067548382820027085,0.0009453514381311704,-0.04363277379264672,0.010958100481629408,-0.015867738754069653,-0.025386054499698323,-0.0526349983163634,-0.002481726927971432,-0.028747501306110704,0.0762345540584268,0.02178046269433022,-0.011655780773172615,-0.011264191510548012,-0.06646046013825778
WNT6,,0.04235364128457545,-0.01255176054472112,0.11558320827984969,0.023743306790960136,,,-0.05888013410280721,-0.02800711497822683,-0.017253014859305655,-0.0009857782148988798,,-0.008755012925556103,-0.017662499191987587,0.06620975637396008
NRG4,,-0.0286031326801877,,0.06767761531237522,-0.01332683799467663,-0.011774764326705723,-0.02828156686515801,,,,,0.04078538448702852,-0.04846340247322482,0.025746449937696446,-0.03545656056690797
PMCH,,,,,-0.01846563238915119,,,,,0.01739954496789413,-0.022669230523699676,,0.01876069625321812,0.03867489738746937,0.05812906011026397
COL9A1,-0.022151770862809166,0.04065394715001559,-0.031175486280214073,0.0013867635493586656,-0.01391890961648606,0.011430590962205577,-0.02215418572657296,-0.09672226194862843,0.06216597865971733,-0.012345989810983213,-0.03387675804917225,-0.02274935694614513,-0.010054184388391466,-0.07423688000434917,0.028911048268328094
GDF11,-0.0029003253825457325,0.030630036416966953,0.04503269735496232,-0.03562688157579688,-0.008622909680893751,0.06841958261335397,-0.021673238784354683,0.0007091902955049641,0.047840917426905875,0.05125787980258913,-0.02683455176475628,0.05190767113349319,-0.027485199439518798,0.029787188398912406,0.03264463132771003
RAET1E,,,,,,,,,,,,,,0.015164365914627751,
IL24,,,,,,,,,,0.011792385860218167,0.040057283312639275,,,,-0.03963925519074713
SORBS1,0.05981698259683884,-0.047450217644621304,-0.04721575379200964,-0.01135576162522489,-0.02363670662124536,0.011404652613872407,-0.047320686163332244,-0.08052820919558859,0.03957502581996931,0.0598374742874023,0.0013275568953269395,0.050611012812570494,0.04086787912680755,-0.09110484822186066,0.018505984990961923
DLL1,0.09333544545309203,-0.021319224079731195,0.0012073659881518073,-0.03314322363842919,-0.0069139183141457596,0.04611215822148051,-0.029567734794650843,0.05538712008490708,0.016185087552648345,0.029300561317743484,0.033178904601044036,-0.010592657593284264,0.032115434304963913,-0.01576071088578344,0.053153923429158784
TLN1,-0.019446420634290085,0.058811967422402515,0.028119332204724894,0.08032540936768444,-0.027736345071794753,-0.0016744604568379854,0.13318917887282344,-0.0042744982084205385,0.06442815059971489,0.023519936683705393,-0.031356402671168807,0.026217244045480554,0.008819701971626695,0.044936748118935055,0.08152721119797518
COL2A1,0.0633367590141652,-0.029277189867218032,,,,,,,,-0.002994765742975062,0.023809485738388512,,-0.012615704544762001,0.01991317798241152,-0.016298387817707528
SHH,,,,,-0.011379007571844173,0.0296481900908757,,0.1105672379360517,,0.06520624227456119,-0.02375620756491134,-0.0471431066095297,0.06577298511621142,0.003558241997649091,0.1205327734440308
PON2,0.0069199466023595665,0.023428569841003326,-0.02771408993660416,-0.15476980535684048,-0.08540002856621268,-0.012821089453968204,-0.031649625679618584,-0.07535929004659857,-0.06556858711608372,0.023730519252084713,-0.009865348724773277,-0.044818464577823264,-0.08815835607297859,-0.08206710383695517,-0.02036674405810748
ICAM5,,-0.059731900305960824,-0.016156934742642032,-0.021304057217022124,0.04709776111921985,0.03853288688561803,-0.016363197855770062,,,0.04222700186443009,0.04031877032082673,,-0.04637587682140418,-0.013594842384370327,0.011447441803026698
HPX,-0.024910684670373193,0.015343823944884582,,-0.02903448649511673,0.03769284052016315,-0.011612658131302106,,-0.07474646797281065,-0.03296031986439674,-0.05680405877719813,0.029753547112588558,0.012297677778797065,0.057584254064542206,-0.009419064482728123,-0.05658456234246373
SFRP2,,-0.03811720714459162,,,-0.012959456482869478,0.04831410590034613,0.02716377698583554,-0.046432974459395544,-0.010312829096685254,0.02931486335914787,0.027268803906483636,0.07534613983039853,0.08279751320532064,-0.01827561827352699,0.03414470949397587
CFC1,,,,,,,-0.023076783037723148,,,,,,,,0.0011185757508146033
CD70,,,,,0.031675158002517266,,,,,0.03397974081587533,0.009129333596163249,,-0.008783130538390646,-0.03850236887194998,-0.025065035967184762
HP,0.0002542129553724991,0.008507857264002222,,-0.0821491385608195,0.0030156030180825315,-0.032667173451887827,0.0046963557889092,-0.019829215035792165,0.07139508590224587,-0.01997249468914689,-0.013300518719800888,0.07088160767212526,0.019360507355337776,-0.03732946282732629,0.0312523285163936
CXCL2,0.02002122777312063,-0.00547637034660873,0.01907044271017721,0.09054048400854935,0.024505435074441462,-0.016138750960010745,-0.01250021151044161,0.009673312527109422,,0.018358081397530392,0.05481637839377136,0.028299642614373403,0.01530906000493343,-0.011540910808503049,-0.03290351151893514
NPPB,,,,0.1669319015685288,0.07825010392632135,,,,,0.03197513000746334,-0.03895002481305388,,0.04632898148282262,0.051030049230598826,
CCK,-0.040040203189869394,-0.09771192346295396,-0.01743657482521232,-0.0479396390517255,0.053155730106971624,-0.03834577462497201,-0.010554930316263747,,0.039455571648669724,-0.011021255783272257,-0.027273182211409678,0.011467707968174699,-0.007668611052408909,0.02129235015821423,0.08274943143183908
SEMA6A,0.014583977572379421,-0.03824703767515314,0.0362242264856402,-0.03798841039957783,0.013893759879901435,-0.048871383235500096,0.003237452031772809,-0.04989581907955326,-0.02671455523741032,0.005946585455224368,0.03962162694235185,-0.016425459798554358,0.010852075337070761,-0.05993337647454166,-0.0014070661278234946
IRAK4,0.012153337825020242,-0.03619738776761903,-0.0003526579582122058,0.01544310881600667,0.02191046343745978,-0.0065983053506938625,0.022640591609228912,0.07245455934973596,0.06746073175950894,0.016313754832806743,0.009238168412674358,-0.017968015543312777,-0.05309524609661671,0.002250824122326391,-0.08284570796045197
GSTP1,0.010672698436767908,-0.015032546699842417,-0.015433279565156,0.021573613282462732,-0.011030600341489494,0.014736319641400422,0.006463629597089632,0.019125760877465148,-0.0134609961247515,0.06442960669873529,0.061364610790900255,0.12281433001468758,-0.019340456190657593,-0.041127271989355535,-0.024031018868493247
