,UKF269,UKF304,ZH1007inf,ZH916bulk
GREM1,-0.024387568801743496,-0.08714643031696079,-0.05203955028756654,0.06887027547901986
EGF,-0.022789593358863776,-0.026439198736918457,0.09523818268579295,-0.061178217543440924
VEGFB,-0.035476618089115716,0.0054363706048190024,-0.021335998219415044,0.04507833249083442
FARP2,-0.03492367940817209,-0.035806757185059344,-0.04644350719132464,-0.005153343089467429
BMP3,,0.11161935147070207,,
LAMA2,-0.07316964840297542,0.03178586989903935,0.07684177565158912,0.05350037523078685
NRG1,0.020590022945347175,0.024612544558608028,-0.023758940764285065,-0.0674813002080503
SPINK1,,,,-0.041554216805765834
EFEMP2,-0.044432674625307686,0.00975800972279063,0.0552034538989097,-0.02589212979525687
SELPLG,-0.08838717453565274,-0.046558823222601006,0.04082340269228669,0.010159823306449907
GDF6,-0.015256280961073147,,,
HLA-E,-0.08272242059730679,-0.11387112849316043,0.029028368549040975,0.021611456817873315
PTN,-0.05320669592216391,-0.10861169872375925,-0.01775825552200343,9.212810217256167e-05
CD274,-0.0111520778525968,-0.03372397051911783,-0.03726399381506141,0.017174814816787606
CD14,-0.042811879829529234,-0.10195673052689697,-0.03165460885061025,-0.04769945929513477
SFTPD,,,0.15011472534750028,0.10592877199581091
SLIT1,-0.004596524709975117,0.13256158133682824,-0.005210576354125954,0.06621720777138591
CNTF,-0.01596194446248238,-0.032276692826209076,,
BST1,-0.0390291003351331,-0.05202323255264076,-0.004670559143537346,-0.07245860690052398
AGTRAP,-0.07070827273785882,-0.07099559684988528,-0.022471661639931306,0.050254206046219475
LAMC1,-0.07931038671878084,-0.07173079870520985,0.05708803744427077,-0.0012957828032354143
COL6A3,-0.022495742272964636,-0.05389394083466238,0.1713310380614536,-0.030847058140668588
FN1,-0.05316898599094478,-0.04442444014610049,0.13099859005018416,-0.008922330378725292
MIF,0.04908187132382069,-0.027165470387168395,0.023178462723517118,-0.05806092173214092
JAG1,-0.07281066038969897,-0.02758822689127315,0.0736309385500509,0.00045248001823372595
NID2,-0.04469225871543762,-0.04104198208282587,0.09157142976259741,0.06117856874208051
EFNB1,-0.010463622436830071,0.006312664195819128,-0.025053159206056302,0.03808203855930094
COL4A2,-0.06453854431416554,-0.05574651146450521,0.12495973166408672,0.00902704819212662
SPP1,-0.08381414837970483,-0.14815513263336616,-0.06424251695036767,-0.03625309049430952
PODXL2,-0.021372702379116724,0.0002356463028417745,0.021255648036238722,0.031239076517525697
FGF9,0.07754022671651609,0.05344341185065171,,0.013448908874605937
ITIH2,-0.015542077371855612,0.024906145996939914,,-0.005290620667102238
ADAM10,0.004148573036996904,-0.016678876725580823,0.008635408539631908,0.03635902156927348
CFH,-0.05706256449768528,-0.08185853988264548,0.041724569413466396,0.06515028077289162
COL4A5,-0.012032539443813868,-0.04733046586719518,0.08941030242754111,-0.07815065049019583
LTBP3,-0.04281611961678903,0.00963409811422423,-0.0947181114093844,-0.0015513662889645452
GNB3,-0.022448621346720196,0.05733260109048496,-0.06041992217679168,-0.04855241804105128
COL6A2,-0.0639479237035955,-0.05986204290572229,0.12883084007909926,-0.014713811858948477
GDF9,-0.014359060487871429,,-0.0311097554312684,0.0012819352486162356
NCAM1,-0.02448375305822712,-0.0026702810745689535,-0.03843592192461783,0.07964245915510042
APOC2,-0.02698411873652103,-0.014818281530592578,-0.009267498981903087,0.027939730829493192
BST2,-0.04980069177019795,-0.13684586738983365,0.10164155324426762,-0.08074776113096735
COL5A1,-0.016606191027144102,-0.05249425002704943,0.1350371001336383,-0.014974456494453475
CALM3,0.08425518493915149,0.13547868596837942,-0.010139778647883456,0.08875467717118682
THBS2,-0.05489958036262,-0.11510240884271902,0.02652408934072482,-0.021553229457334653
SERPINE2,0.014663577498493913,0.025586155470449515,0.03260086414924006,0.03316369508676997
EFNB2,-0.019159612567975725,0.09750294061878215,0.03640863847666342,-0.026517141805526966
PROK1,,,,-0.02317736679905731
MMP9,-0.030854482673158042,0.10113503105668974,0.0984187947039897,-0.02035934285624793
DMP1,,,0.028077712840397864,-0.019663694927819875
NPPA,-0.021158202278574883,0.09703802213349685,-0.061424073564424087,0.030353007757833044
APOB,-0.012238774026855876,,,-0.023177366435148603
C4B,,,-0.025946697811033374,
NTNG2,0.02076854518257876,-0.008570201359102352,0.042093436865007564,-0.018618060006553017
LAMA1,-0.04789270767875669,0.21029539475306153,-0.04044971819633505,-0.007144400485125153
UCN,-0.02050322555476813,0.0060280344341750065,-0.02006923718225085,-0.04483244566404494
ARTN,-0.0185399162189366,0.06268384111890718,,0.060608283510225375
PDGFD,-0.026165083012438858,-0.02273624404076016,-0.07528409827771032,0.026505182426721844
EDN1,0.019201530665682684,-0.010102324158682417,0.0703448147476482,0.055995665385220474
ARPC5,-0.019517769382076843,-0.06475726511541452,-0.016283048255404334,0.0028332802812832303
GSTO1,0.07459563291296473,-0.08767043309182895,0.026938497212986204,-0.008744521682045151
SYK,-0.05592995410477552,-0.04030251563342088,-0.030633885764698512,0.04358178948061981
ST6GAL1,-0.07028025104721627,-0.09522363881256714,-0.061195993878585445,0.027938257293947246
WNT3,0.03588469511427505,0.10252045284688843,-0.027317546836825014,-0.03612287600236326
HSP90B1,-0.039675628731306374,-0.06722849131334681,0.012058786074161434,-0.06573951191938121
ZP3,-0.02246445986220109,0.027937447527869516,-0.041170846702990954,-0.04454391481613363
NRG2,-0.029858227843801342,0.010544085092086843,-0.05250112716829049,-0.028660593537765323
MELTF,0.011247274595839886,-0.05561747984303454,-0.030054220792048458,-0.01574867773684616
NLGN1,-0.019432486933983275,0.010821041433882515,0.021207859057583538,-0.000794296812069177
SLIT3,0.07963590453156139,0.07853057265803717,0.06060423568919682,-0.051932717684594246
CCL8,-0.015961944809062475,0.025007247896308794,0.09678502388324836,0.006615758587005007
S100A4,-0.07169549085263366,-0.07402019524515256,0.026881998503859913,-0.0709282844320966
TNFSF13B,-0.07422075703105746,-0.039391862058024155,-0.03208475305650768,-0.04430597535812452
HSPG2,-0.06389598232082906,0.0020757545821215415,0.10845767680723754,0.04962331052613026
FAM3C,-0.03780886367030051,0.1352238980480175,-0.06063140186734578,0.07062445636602624
FLT3LG,-0.006979688217291569,-0.05047591252217564,-0.021681114995061434,-0.03743527030470309
A2M,-0.03393758116467928,-0.16491721251287078,0.07836845005710358,0.0023095218738163636
VCL,-0.011262986734279086,0.04963221696217878,0.10416712501156583,-0.015690916091333936
FGF2,-0.03334015183286075,0.0022015725863477227,-0.05163088700445441,-0.0359247615987448
AGRP,,-0.01812072198579044,0.011107639598862032,-0.017299400802773715
CNTN3,0.02774337114607232,0.13128102152881438,,0.0023376579352186065
RNASE2,-0.018042211177798306,-0.05581613602401563,0.033873912382593435,0.04622116066072834
ADM2,,,,0.03447675588549825
GAL,0.061704662530098105,0.07117514983155145,-0.023379514410637778,-0.04575088483439618
IL36B,,,,-0.024857459619586166
CXCL6,,-0.02229152111829624,,-0.01664542129395659
PDGFC,-0.06574551180726274,0.011854988871051811,-0.05705149077949741,-0.03851390184597074
COL8A2,-0.026660774078686753,-0.02358159632162075,0.03130542176767808,-0.0023235336376114827
SPON2,-0.031193354806048307,-0.0020517328571509398,0.022000753482355348,0.005906475430189315
SEMA3D,0.02460036889705361,0.017826195066827637,-0.02487452478213559,0.16506424251900756
BMP6,-0.013585932627773096,,,-0.018982989456936234
TIMP2,-0.06199897342015126,-0.044061376750372534,-0.12330453125458396,0.013683891049143932
EFNA1,-0.07877242711467254,-0.09274080455423916,0.022723157219877686,0.02796459282023741
S100A12,,,,-0.01626497305384808
TFPI,-0.053071197008184676,-0.05366199884817543,0.08883405044862046,0.02624729406628215
GPC3,-0.017926727092853412,-0.019432647006926953,0.06553143799045337,0.047500788576029566
NMU,-0.031306785395886376,0.17417940680562635,0.06889514748107975,-0.03979474294368733
SCGB3A2,,,-0.020947324780261997,0.08829869593236563
LAMB3,0.06890827313134278,0.1192234399624298,0.0023141275481299664,-0.015602027845712902
LGALS9,-0.08065855369420963,-0.06984562890917978,-0.004606751788199996,-0.016819186494206797
VIM,-0.08855325121057896,-0.10725217186381149,0.018885468890927137,-0.038261642331413416
PLAU,0.012956347052970973,-0.054297993002487256,0.018480789915263002,0.023717836023611185
TGFB3,-0.07101982510747237,-0.023908300357890346,0.05745067193236516,0.013474862353465837
APLN,-0.07067678223164198,-0.038650535541444986,0.06522471370782601,0.0009766860479692393
SHANK2,-0.009669700758960769,0.18591577335988177,,0.02409693942997087
LTF,-0.06892479479915457,-0.10375816264897028,-0.08613640932828566,-0.06357650192936042
PYY,,,,-0.017299405076269904
PENK,0.07602254249202765,0.11214248333315113,-0.05156122794926486,0.0030838223522540687
CTF1,-0.0004825807107958665,-0.05178686348568281,0.013562660340988532,0.0374212469868702
COL3A1,-0.025408772215709866,-0.0761162408733192,0.17691430287511797,0.0036169395310993017
S100A10,-0.07766839772143629,-0.09547855053659189,-0.0035852954065686247,-0.043290086639671606
FGF13,0.07337408544710469,0.045782220210133874,-0.024874553040645994,0.05592530808525243
SEMA4A,0.023570516689898742,0.05124197623759609,0.08660881384010705,0.037272606598580144
EFNA4,-0.04857930880821046,-0.03276471706940541,-0.04671513127408394,-0.0029720086191336688
HSPA8,0.06955824108081668,0.020941146729348194,0.0377072022122495,0.10327883893015628
NPB,,0.0649273379182188,0.028693994741638584,-0.06778949516314947
ULBP1,-0.016099665934971513,,,-0.027173394357947408
SEMA3E,-0.03789615364743038,-0.00832025271182066,0.04170688260299437,0.02182731330722549
ADAM9,-0.08169786896930553,-0.057160870906089394,-0.02954325827336372,-0.0007965702594603564
ASIP,,-0.0413149235151882,-0.03189499739842674,-0.06288995878184558
IBSP,-0.030989071207847604,-0.10102059531515209,0.0924592325821747,0.03835210409324679
FAT4,0.013432396126774111,-0.05987274228351493,0.06212014757749608,-0.0030846394209497687
MDK,-0.0691064729610437,-0.06534300139054328,-0.01889607781103663,0.030936490155446014
BMP5,,,0.027959111047124778,0.036230998473719286
CAMP,,,,-0.023748956000104248
HSPA1A,-0.04225126249534003,-0.03016286994788221,0.020116714211786586,0.006251733028256969
SEMA3F,-0.05174216503559132,-0.01847116667003381,0.04422117349549284,0.017930295689969452
ARF6,-0.03311999684007502,-0.046062849620395384,0.01732714552531032,0.006146894959673109
IL6,-0.03569086064451633,-0.05083529873996651,-0.031407860482753173,-0.04216933707685019
CALM1,0.07348134267159409,0.13303246098326596,0.0335520563737079,0.07758369552483647
VIP,-0.002788185061402243,0.04052750317230485,0.03363043693282965,0.05705321292020334
NMB,-0.06155036407152632,-0.06790412952237485,0.025469207748655725,-0.04835284547106256
CCL26,-0.020392311828576495,,-0.01865952970788116,-0.036711123928556834
FBLN1,-0.05483425675072318,-0.07637543921073861,0.1665919394795661,0.016973361966774875
SAA1,-0.047713735421752564,-0.05424084654722263,-0.040691153812837784,-0.040156838484349
MICB,-0.04346891742262375,-0.03372397692437255,0.025086826188234188,0.04724160863096305
MMP13,,,0.04369087473704607,
F13A1,-0.02679258164876698,-0.0632006658468468,0.015612401527708849,-0.055652676841422104
CXCL11,0.024784674059113006,-0.01839004054802366,,-0.02162535070444739
COL5A2,-0.016849029587202868,0.08306276498970651,0.09302026210440163,-0.024467270112836448
EFNA5,-0.006773546335832604,0.11279100419032585,0.000478740477493847,0.02448531159022248
AREG,0.12257427052799356,-0.03965787315895034,,-0.017089275749354194
EDIL3,0.06825353795813698,-0.14673337154214117,-0.025740618318651126,0.08116098326099362
CD86,-0.025597870841598657,0.06949351975907823,-0.049322091412949895,0.053859098981277484
AHSG,,,0.2283952337969657,
HRAS,0.006811218706195716,0.04906787481520162,0.0026888931597173296,0.05940594575376191
C1QTNF5,,,,-0.027957328451525224
RLN1,-0.01780183875960237,,,
COL4A1,-0.042728295991828945,-0.04638506228878624,0.1182537345704141,0.0035078736649195494
CCL3,-0.00678177460850842,-0.08736518064467604,0.07816329091383638,0.010987351711490952
BGN,-0.06818162122470582,-0.05553495326581697,0.11133918323742177,0.04157808785380818
RETN,,0.0038383765041329243,0.049498235470673634,-0.023369254760140477
S100A9,-0.0524552219160162,-0.11313583439017946,0.009378515306557401,-0.0502419904450197
HCRT,-0.026703646705512517,0.0285918140957276,-0.04453520121317776,-0.032294021204407684
FADD,-0.09399793384159251,0.07432321985295527,0.006020711186878137,0.009912014817602973
ACTR2,0.04094347643634599,0.03519364016156534,-0.03914319424256,0.028769551799633697
BMP2,-0.04088127293025895,-0.004450200797339441,-0.03666355799183279,-0.057495380767265215
PDYN,0.11587950856995549,0.0572542252523975,,0.061442525585466826
CD55,-0.04495351184977342,-0.05058720057554323,0.0596186078163813,-0.0035418282890555793
OSTN,-0.013745566920157722,,,0.10433330035189388
CD6,0.1346346555030015,-0.022514876984703776,0.047003822402024484,0.029514234999655137
IL16,0.03640219286942763,-0.014484057371296072,0.05273644008667433,-0.07123058387649815
LAMA5,-0.05079393493399378,0.024085700411909577,-0.0065374291234192895,-0.03173783591557348
RGMB,-0.024129608230528895,0.06094848328715523,0.02229475273363284,0.06229051918436561
INSL5,-0.023623057514819034,,-0.02731756222708772,
IL12A,-0.01940038035607297,-0.018390050662284555,-0.036943420698751395,-0.033589098791066245
S100A8,-0.05820681129780729,-0.08435225978419507,-0.06329002782276613,-0.0091029639040971
TAC3,0.01274432605124187,0.022016366586473837,,0.045169174570941335
TAC4,-0.01780184050432608,,,
MFAP5,,0.026051938698434605,0.03217686418179871,-0.057108641199226644
CXCL16,-0.06687692974906577,-0.0659866904232876,-0.03132379629031583,-0.09639834538640821
AGRN,-0.07052999516854304,-0.029582471470941396,0.11463352342161309,2.7944886653064837e-05
COL4A6,1.557659471009042e-06,,0.025081204053657873,-0.03191011156703362
FST,0.004337088202993981,-0.006415027920172488,-0.016392809651119732,-0.002927981488057131
MEGF10,-0.04787830295545611,-0.09429491629316264,-0.019648675983043484,0.013049826287551754
C1QB,-0.0932309415950964,-0.13815273583502202,-0.09936441658250308,0.03358940128712568
HLA-B,-0.07649492321151774,-0.13468025726616073,0.05113132798911063,-0.00019389194172785105
PDGFA,-0.05406094469469354,0.004766238753788314,0.03820958338583672,0.017571696324243973
LAMA3,0.06884623063156553,-0.006725896472838486,,-0.027458700010289556
DKK1,0.0879678035969912,-0.04540185943788263,-0.03773594718301659,-0.020003469502247753
INHBA,0.06798305294156909,-0.03573314031682865,0.04218700624228534,0.019554758998748686
IL7,-0.015823118976209395,-0.01968531543308103,0.08519803419169508,0.14178722713478747
FABP5,-0.07383428580791226,-0.03369063754533867,-0.006384527601926586,-0.06863008270669867
CCL4,-0.04462973549014323,-0.08155027949651751,-0.018893784775630994,0.011208246331495413
FBN1,-0.07024798753267615,-0.009805459726311394,0.1539399044536474,-0.08019575314750181
TCTN1,-0.0566229277201776,-0.005205486106938096,0.050605200076733615,0.014771975929465555
NCR3LG1,,,,-0.021381967730905307
BMP7,0.021189521639595928,-0.011273415015053549,-0.032855393672697075,0.00023358829955646412
NLGN2,0.006713466871394292,0.016788454604337134,0.04611889585146533,-0.021363180585352637
CCL25,0.0291766238083065,,-0.026980645862368063,-0.02199495681629221
NPNT,-0.057188930979384614,0.0030407404501282534,-0.03653382416757294,0.04993197116288185
KITLG,-0.005419693241539143,0.030990493032235323,0.05167116920131973,0.0005720456634416935
MADCAM1,0.014782105746043907,0.09577886611010386,-0.030506106846321695,0.02129861492083255
F12,0.10086958513348707,0.031141493399990092,-0.005093306877326322,0.027474435951768433
S100B,-0.07844013439309329,-0.14790577427822438,-0.09120021744095999,0.033986930574323844
IL27,,,-0.024874570516351942,0.06386125836149076
CD99,-0.07155763872572837,-0.1311043684978566,0.06560112632195753,-0.044084255974318184
PDGFB,0.0057146144519592745,0.008135719883890724,0.0966812265786348,-0.0011773382027707344
CLEC2D,-0.015350167962832869,-0.04527385053806358,-0.02061920638886753,0.009917919893787631
F8,-0.05133132688190948,0.019018808453645234,-0.05043775903004796,0.008655150364140841
C3,-0.08033023630648402,-0.13123109290534318,-0.05403128996129409,-0.05138056234814429
DLK2,0.016461108225055834,-0.0038611906131580417,-0.022987953089764344,0.0009219395744214522
TSLP,-0.05342967040622512,-0.019685324395922698,0.056033695679184425,-0.009081623237207856
OSM,-0.04853863100516651,-0.06605801857956244,0.030552763092016114,-0.02355928487544695
PRND,-0.014367563666943974,,,
SLPI,-0.049753523965858346,-0.0535458072488563,-0.06081374933772683,0.01834190647846461
AFDN,-0.023131607093128257,0.02607154084022614,0.004931040241578871,0.043336458249977665
ULBP2,-0.04307922663542693,0.12499409363520338,0.030747541012424506,-0.004043669624752776
ICAM4,,,,0.1481546774628068
TDGF1,,-0.024853222418597422,,
ANGPTL1,-0.012269253795189942,0.017221363195587508,-0.025946709625115045,-0.020539144073979863
LTBP1,-0.05059026328540531,0.004721480191840494,0.056065592647561766,-0.04489144271983546
NTN4,-0.008358957825822227,0.06284802568818182,0.09197275459035993,-0.06594433163821158
APP,0.027018374432309086,0.12759990358567988,0.014797560739680873,0.08168468126530594
RIMS2,0.09571258663930482,0.07459248535766737,-0.0364210589361388,0.03563119177049418
WNT7A,0.007437001881801372,0.004822406407214505,0.03571056774637586,0.03280291632274563
GAST,,,,0.007871562167813756
GPI,0.10437866635200108,0.14034774308922798,0.018236489126726558,0.047465736834120614
IL1B,-0.03019757565058244,0.008506865640363693,0.03242074335671403,-0.012631142053038119
SFTPA2,,,,0.0395900020366364
HAS2,-0.04907345757099653,-0.03450735968684965,-0.0060221274594195245,-0.05800297500717198
IL11,-0.003399385861241986,-0.01968531998138721,-0.0432797391610408,0.04653575737343618
SEMA4B,-0.033559832213817364,0.022531138534976198,-0.0014859900004074585,0.033547048763222564
FGF12,0.0406931565434068,0.1366349116189854,-0.0568600201470208,0.034648213992779876
CP,-0.025329933351459482,-0.11000050857135493,0.033547248701315285,-0.03838640399205223
NLGN3,-0.037880003931899636,0.08150303405136476,-0.06551004149265319,0.028529921964230556
GZMB,,0.04769294502095248,,0.06735105833787644
PROC,0.030419166815117683,-0.01671366380546778,0.07029291684262279,-0.026098942733538487
TNFSF11,,,0.049853046447457125,-0.018038781054192914
AGT,-0.08379389220066055,0.011899193435056082,-0.05766976972877326,0.0013986091303269047
PTHLH,-0.020732322830432498,0.021237888696725365,0.0031123365765240328,-0.02890070675271533
COL1A1,-0.03859409013407086,-0.04668449741291113,0.15090314758065765,-0.009015043606330327
LAMB2,-0.05192524372408072,-0.02343880507136062,0.09804184842037539,-0.005627745469050386
DSC2,-0.03683919867735653,-0.0018091695837818074,-0.020195115848058602,-0.049560209491957954
WNT5B,0.039472716245865465,-0.038525514387895886,-0.034816290844403505,0.05962303942501754
LEFTY1,-0.023916226987662867,0.16251270157058992,-0.026639977138211392,0.04317758085730966
FGL1,0.0028391636766648904,-0.03481691775219795,,-0.022593039108988393
CXCL5,-0.014214446884557325,0.046270179525191135,-0.03170357015248681,-0.05687655973229064
S100A1,0.04396769707263011,-0.014893909175127605,-0.11276536068591618,0.01195804591636831
C4BPA,,,-0.024136028032382364,
NPTX1,-0.00774429235631473,0.12999031205551498,0.030997647531450533,0.07691322022964703
TGS1,-0.02268551714475124,-0.013134589828742915,0.0356434186138159,0.03456378818242425
SST,0.12621450983055685,0.10822342444052803,,0.10238688981237778
IL34,0.06171584759272235,0.11360624078872533,0.15399119575895043,0.025307434010289585
DHH,,-0.019935053041087395,-0.025946722155219294,
XCL2,,,,-0.02053913018729575
TF,-0.009454968974844323,-0.12782388753696444,-0.08912843897426197,0.02552885403014998
IL33,-0.01789619717124864,0.009462176737317666,-0.012173777247153407,0.06619896102483933
RBP4,0.08041897571764178,0.04461564461592206,-0.028306977470140937,0.048216463404701725
CCL19,,-0.03909459818544164,,-0.02644441987347649
CCL20,-0.013096063632613437,-0.03573313588177839,,0.0006145465911654538
NAMPT,-0.008442090849766689,-0.07600393231110006,-0.07591150316780854,-0.043864903427071195
