,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.013336991985865935,,,,,,,,,,,-0.014823066766159097,,,0.09248797290502275,,
BMP1,-0.026264086524117363,-0.02212774147730209,0.057526548177634244,0.004748086657871558,0.021742028674077492,-0.034841427711634614,-0.012864401579106712,0.10285937076713021,-0.003474141570913883,-0.009125318444325991,0.04662784273503507,-0.15764779764446984,-0.0907164149268325,0.005273560178270739,-0.0188238452433405,0.1140184525361965,-0.02270413351814775,-0.0733611276206144,0.08360043350008937,-0.022911211784810117,-0.06267169315956751,0.030292823022364666,0.04308362313068437,-0.052705832918435
NDP,-0.04560045860958165,0.09495755930005997,0.05925657290981105,0.00249794290576091,-0.00649099165489649,0.047015680606890146,0.03838913904520524,0.01847074736662396,0.03126016536574342,0.06366232410547043,0.023800345680948465,0.025366295341970282,0.03197935930350067,0.0975511001804431,-0.04258980482326975,0.02733441887954779,-0.03885166670972316,0.04889368230183201,0.00960953785251148,-0.01989342779268909,0.08032322597000341,0.09546628179030191,0.023494114341048825,0.03903216932437344
TNFSF18,-0.024727750544526892,0.029112752504483346,0.10123261473368848,-0.005084770002667321,,,-0.008369388901663158,0.06758022357140014,0.028753624963132357,,,,,-0.03066562276719691,-0.05487054137451888,,,,0.043823968966441654,,-0.009271507035020585,0.06061451967403,-0.01698645599661951,
IL36G,,,,,,,,,,,,,-0.024451475863389492,,,,,,,,,,,
RTN4,-0.02454826917634686,-0.060561783154235736,0.015704511766762443,-0.026667953724646334,-0.013438782697852375,0.05160250288344862,0.08221488955416735,-0.11666520007243085,0.02253885883951161,-0.024721600553242375,0.08429530499404,-0.010681997421303576,0.12279291840631713,0.16006024524182866,0.14502806032164753,0.004368960791651632,0.03786148819278619,-0.023933518979761183,0.012008147990871985,0.14646456346747866,-0.07629445408829394,0.04058394743166686,-0.017713444189369557,-0.05056839277233362
HEBP1,0.05275017412690306,0.03393032194100739,0.017715785963108185,0.07474843629204661,-0.02692050138734507,-0.01634191085607836,-0.04364732322770669,0.05972646678619326,-0.03234419661933884,0.09732411690648368,0.05907295716199899,-0.135451891835096,-0.007674052632987375,0.043743416024016595,0.04874297775495913,0.004544812252132638,0.038029244524388876,-0.022426983120394508,0.026634068747140843,-0.03329866189133573,0.025095813745253114,0.08071489671060321,-0.021013966993507213,0.16224375217426917
WNT7B,0.06492187063533207,0.03274713169606874,0.006720885615362392,-0.04602658139621723,-0.02281415409815192,0.004657650324539991,-0.002500368683262554,-0.0267102151660302,0.018721548574267798,-0.03010795112961659,,-0.08797431306550842,0.0506595275394393,0.05421643528133074,,-0.048661374208379515,-0.03095091624987355,0.006062608806296716,-0.026036542336570143,0.02010702249349439,-0.05017246148836395,0.010892960111849068,0.02950686776057802,-0.06559763949167426
PTMA,0.021196349077527737,-0.11021553439640792,0.04853082182636691,0.04165649472932914,-0.02115385231534245,-0.0213808666473889,-0.10905821230253794,-0.10632675027209713,0.00034152591313381153,0.007344829886693374,-0.016589274020001155,-0.09826170747310761,-0.14691010321532108,0.16943561947024396,-0.09764229131399628,-0.12386353786047935,-0.008659842330344038,0.029945535230219287,0.0037260280634582436,-0.06394949004627677,0.041779460350935736,-0.09908892956940553,-0.08572408706009134,0.044357042223246414
FASLG,-0.021784379893430687,,,,,,,,,,,,,,,,,,,,,0.028205441390780607,,
CEACAM1,-0.03024780213210735,,7.516096583984546e-05,-0.03532263290913484,0.0003548129524551908,0.020092899172670275,,-0.019170818451350578,-0.004388664451114362,,,,,,0.0004147697748542751,-0.0548576730413505,0.0714180478864787,-0.048187903231105424,0.04506583109049502,-0.00222112628279893,,0.017375845587851706,,
PDAP1,-0.002253545124752664,0.006277084379938398,-0.000538673363255484,0.03306656287523452,0.054989749868798475,-0.0331350412010535,-0.0076674251355107895,0.09257068133697904,-0.0009513836762853073,0.04303998551043164,0.09142386271048135,0.054393570724303654,-0.04709166179362024,-0.07401578629648732,-0.013306526310635334,0.013675598154945245,0.03720531963103074,0.02687502663437365,-0.0012425246329155237,0.02646868331092635,0.0025345770012748263,0.016739839725289054,-0.027928223253945728,0.08789375010884704
QDPR,-0.011374387572252702,-0.03244574856460972,0.020872667996958097,-0.006767220210662056,0.011501986795178812,0.06053729759702238,0.0363350006294063,-0.13736247311724434,0.01193459230958128,0.03814251647721227,-0.005312957411525506,-0.01615506161815943,0.025376462753618045,0.034152978660559274,0.03879950292075161,-0.08985493985450196,0.027534754639820937,0.058708459633827155,-0.026880888949129166,0.06059656897161271,-0.04211600267236226,0.045610088837830354,0.0140831016124285,0.12461066058573932
POMC,-0.03394390898624466,0.02456562704259618,0.04605594256248473,-0.02466449618770169,-0.022732519330061512,0.02773469093934201,0.02585681644223771,-0.00627152826259915,-0.003811363282583308,0.007975159428430785,-0.0013117300445665506,-0.040349858336871956,0.0934501573252516,0.014158858522258715,-0.02404023218161411,0.03230680354617417,0.03359690675976223,-0.00871562504879243,0.051844797579710486,-0.027916976251027226,,0.11671113790822317,0.06666198601481196,0.010559604616603076
CCL18,,-0.004649959159252075,-0.03317334066156684,,,,,,,,-0.02564746525549572,-0.07569200640684678,,,,-0.042855022244407466,0.0434918012865823,-0.03074476528613883,,-0.09404608402887585,,,,
CCL17,,,,,-0.046561309432516206,,,,0.012062969971367285,-0.02116848771092021,,,-0.022337117378370696,,,,0.05340301450314136,-0.0566568580858802,0.01923436554662848,,,0.04721171140018555,,
VEGFD,,-0.028362732427486992,-0.022344068900386347,-0.03749894729865936,-0.013376080272081297,-0.0030250959432657617,,-0.019536750369019536,-0.005091906153580148,-0.004880062116552578,0.034589811726124534,0.002132698273448038,-0.023939380549458697,,-0.008160076792137278,,,0.054395163142907293,-0.02266952498670277,,,,,
TNFSF13,,,0.07286761608621856,,0.0003059133176239974,,-0.030939917080978548,,,,,,,,,,0.025292085460348092,-0.012174907468126162,0.07172833024165731,0.0033306716740936436,,-0.004227155190612768,0.030914666917233206,
WNT5A,-0.008956449151999966,0.011487562589657701,-0.014637543168137998,-0.02619372721640044,-0.022180224288705277,0.020882851878351597,-0.03648354525299247,0.10660180913480599,0.03409431165098054,0.003749285786677815,0.011149045607585725,0.004074364838523596,0.004201449269700137,0.04892488571356017,-0.007310611407346004,-0.0002353462759131835,-0.03326467903969526,-0.005858250327240647,-0.015026694584322308,-0.007210698087270022,0.18205174062726012,0.031021341603019913,-0.04149337206209872,-0.010726968652823195
