,UKF243,UKF259,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
NPPC,0.03452416538171335,-0.013198202109384233,0.031548905779676534,0.011963879317405971,-0.02886640313303988,
LYZ,-0.02860432116454667,0.06898631202625857,-0.010212372947474417,0.05282887342630471,0.01078733241025489,0.07978968481698274
EREG,,,,,,-0.02792933784227153
SPTAN1,0.02569832079498512,0.00025215207545890075,0.027563869937068237,0.18778722915122392,-0.0012909964953008804,0.010084827687016658
LIPC,0.016848355838499546,-0.015289736692717304,-0.005882975801051447,0.0657419219253294,-0.02025354318176348,0.03149319809309466
COL8A1,-0.0521351056149204,-0.044454254989281815,-0.07797187946923695,0.028645859529977717,-0.02688624082369345,0.019102166540346778
GSTM2,-0.025640957256207422,-0.006016399855971952,0.06756864483643311,0.0019069893837959312,-0.005391498621226557,-0.04074214795141619
SPX,-0.00783386338531277,0.04469517024336717,,-0.0435694263666816,0.05468488244827472,-0.02038870288812982
MFGE8,-0.009378420333660265,-0.04008089372793551,-0.0009883194186630054,0.03546402245077866,-0.08185233469491801,-0.0210223554596937
TGFA,0.1416835070377561,0.05104743901058021,0.018176807196476106,0.09975737936983976,0.02665119461256573,0.05341828209838591
SLIT2,-0.04053033640032192,0.022007592097816744,-0.014480504911349158,0.027740711835787097,-0.04291725309751663,0.025330317428252005
PLTP,0.0004700157814207659,-0.054574807655046055,-9.22070409970875e-05,0.10135806034735054,-0.026143010866774,-0.020387484723975374
APOD,-0.055657126276316894,-0.02842076575680443,0.027302157804445427,-0.0990411993902098,0.06417317383433814,0.022424079487285337
B2M,-0.1120405497758543,-0.0414826863049861,0.004601342137997162,-0.03581009351691686,-0.07483906805002839,0.035498894964897464
OMG,0.01115956728227827,6.1978010409855e-05,-0.07923809513703771,-0.061444138314913375,0.06631892336803703,-0.058754762994153
CXCL3,-0.023786265702689297,0.07777593754227338,,,-0.021426748002175318,-0.018059859364664428
CXCL10,-0.007146874290236312,0.001489297255402648,-0.0311512359134702,-0.04252163714307765,0.058091310797810214,0.0011051010402404835
RSPO3,,-0.009880528885159551,,,,-0.013179542229710479
CORT,-0.022422962446375597,-0.022157844702749167,,,,
NCAN,0.009741722574223134,-0.024468795855146507,0.07071837428183445,0.08670337926819416,-0.07533190654084072,-0.01542895416872205
PRG4,-0.011551041855552538,-0.009751655912067676,,,,0.14470103942602403
ZG16B,,-0.011317989310947624,,-0.03887503655262436,,-0.016433470779680038
TGM2,-0.08034479164437426,0.04347133650051663,0.042494332619906316,-0.07931529626293415,0.004943837118759794,0.0220931508093095
VEGFC,-0.02195760270711837,-0.017380061936115552,0.00215867482333725,-0.021344900961993787,-0.02826223368802192,-0.010371467707930295
WNT6,0.016633552989366276,-0.013487795777534641,,-0.03697016432561859,,-0.019846793427223643
NRG4,0.007897331376714094,-0.011868211343000314,-0.029785491513868646,,-0.022694165431985717,-0.01317954370682272
PMCH,,0.0013761568017665888,,,,-0.01376366071870777
COL9A1,-0.032331183499128155,-0.012395480537736089,0.046130928699964956,0.020296409036648474,-0.026438534254904777,-0.02316259011223934
GDF11,0.05225964901359403,0.0014567093830290315,-0.010323720190117423,0.09770435284511611,0.008356790037506634,0.06432662286307217
RAET1E,,,,,,0.01419392013513726
SORBS1,-0.023316018706777738,-0.00903516921654449,-0.005128751445436252,0.0511893207931596,0.028241569143454014,0.03713347204163394
DLL1,0.025432755771690525,0.014569703441962557,0.043904372465087764,0.01935122044314028,0.03959130804477167,-0.06312596522844229
TLN1,-0.005393013144681399,0.00613295129228124,0.06514287673349944,0.03690442727023417,-0.04492108167934305,0.05059452992165125
COL2A1,-0.021242455670014787,,,,,-0.019180688506502806
SHH,,-0.010133571578658962,,,0.01010876100654692,0.019032471938763163
PON2,0.008397513427934078,-0.024847970755487468,-0.032487320872336196,0.07013658786019973,0.03233133811678047,0.007044716983462229
ICAM5,-0.04949909703321292,-0.015793890547538884,,,,-0.028420101815137024
HPX,0.14406369741901012,-0.024656358247402543,0.015400953137359013,0.08990845029304173,0.16051273167993493,0.0871560775119403
SFRP2,-0.027656448132694293,-0.01154103985435613,,-0.044095992850785644,-0.020491623046598424,0.033826750173253595
CD70,,0.03798769565869107,-0.06220809185002372,,,-0.0201077752870557
HP,-0.02526029579302691,0.05322644372823141,0.006728575457642381,0.10278372080498091,-0.02906538275322567,-0.019715155882196002
CXCL2,-0.09393603495139521,0.045523923879056565,0.0135032181603048,,0.05183033424888803,0.011866245594443776
NPPB,,0.05044788562585361,,,,-0.01336917928188409
CCK,-0.024494607298997412,-0.030164200478215667,,0.05582490393030073,-0.0017437474691614058,-0.017343434610840338
SEMA6A,0.05879398934648827,0.0026417981189879344,-0.02096746208736029,0.03538385057853466,0.03176847050398187,0.002021861324400607
IRAK4,0.022023745354548423,0.0018395822417861891,0.0912423271683316,0.05323984203334861,-0.05480039823763729,0.015244817979225188
GSTP1,0.06197924010713392,-0.013203131204406311,0.09378071118520648,0.02013255070970952,0.017360215599296618,0.031394970200695906
VCAM1,0.001181872754067471,0.018778797917002293,0.011712111078743221,0.11561290224601589,-0.06610997067048592,0.03980174896637527
NXPH3,0.09550033265904241,-0.0015626524959704137,-0.003706358883436566,0.09673965090901919,0.05686856149266263,0.021795258676082056
MTMR4,0.042439887823926326,-0.025681157731871084,-0.029279805808284747,0.03620184992033234,0.05812719807734178,-0.05137780840793391
LAMC2,-0.018951922811609123,0.07910654655277907,-0.03600425546189426,,-0.021941749930313177,0.12491747292415292
IL10,-0.030067886430513127,-0.014329730957231845,-0.04931193655907557,-0.04470454496014462,-0.02116492497847772,-0.016144562933613688
SEMA4D,-0.017154823810957426,-0.02502060618519054,-0.07090009009723695,-0.05441188271748542,0.061595963460595024,0.04438421581581019
TRH,-0.02091475623944339,-0.024021539083804735,,,-0.0025917058637580878,-0.014974377352579952
SEMA6D,-0.0028780885205431797,0.024165983001455504,-0.07256947786349445,-0.04482010562716946,0.0582265028874221,-0.01995713429696103
CEL,,,-0.038321215534266755,0.004974173070917932,-0.04277137589513274,0.004107164686178072
PDCD1LG2,0.02538940405914187,-0.01807583369740898,-0.06892108605254818,0.14910739556314082,0.047488094218222164,-0.04022337452059834
SPINT1,-0.02934335683584803,-0.018221907994701435,-0.011283436382153594,0.010545468399896389,-0.0175037035382438,0.02522270526453016
CTHRC1,-0.055259555876029674,0.015510159627363487,0.001375798895678647,0.04910269783798944,0.007807596665134869,0.03340272866418835
PODXL,-0.013989512591573007,0.0004488768784455139,0.10484967736950426,0.03731768937722822,0.033232845032530975,-0.045944423525574
JAM3,0.047903798428721195,-0.01502760925710641,-0.05291996458973367,-0.018739293222206584,0.02870971632809134,-0.004183426912345311
TGFB2,0.037624997482326804,-0.030567669385639616,-0.1076130749193725,0.0863993650943439,-0.033735751401230286,-0.02225258743204491
COL18A1,0.03576227781957706,-0.000959614951126408,-0.03408279233965428,-0.02698195884287502,-0.011783223249543394,-0.017600693639037292
NODAL,,-0.019957139129291215,0.05727091419775474,0.11458920487247837,-0.0330074352709034,-0.0204937971692064
INHBB,-0.06474632466753565,-0.04945691549839306,-0.03790889578579476,0.08112011284899195,-0.01171527759479694,0.03391284814566004
LCN1,,,,,,-0.015142905417357069
ARF4,0.05049661546647693,0.008234688539575367,0.09407355219170331,0.12265984391659118,0.03974794200955586,0.0325577259481513
CXCL14,-0.05459014500757281,-0.0029817270067918535,0.03632890747020505,0.047443953491408786,-0.06751906781211393,0.009824692057393624
LIF,-0.0797633244629504,-0.02848511033362605,0.029337216311862785,0.015295831144592431,0.011826986151030427,-0.0036379337313132342
IL17B,-0.02265246075003113,,-0.04633049345007284,,,0.042952390391327894
MMP1,,,,,,-0.04099248367599347
MATN1,-0.017848027876508184,,-0.01623317704165735,,0.0008714435516143025,-0.01821204269527816
ADAM28,0.047561703785044256,-0.018002365458398,0.040289351643422754,0.02913351027503558,0.04026697650845862,0.03237085078480724
TCN2,-0.008347981163431913,0.013471844234122343,0.07045515619343945,-0.03729865566999354,-0.04666397360965697,0.026384130547511347
THPO,,0.05089240172799175,-0.020433802497197583,0.014135939441421674,,0.0018433723129300124
CUBN,0.03670830665556285,0.0028071061577478952,-0.10467312365585643,0.09109873148510074,0.033010352820473196,-0.03937114901210183
TIMP3,0.008616802989535903,-0.028422444862824518,-0.061682088062899515,0.03777712590584362,-0.08335305757047154,0.022075089543195512
PIGF,0.01875160051070373,0.025868135435635112,-0.05431129760932943,0.06814042539322587,0.013528591495930267,-0.02268789655148329
CRH,,-0.011430027382946177,,,-0.023254699430763175,-0.022454990633961718
BDNF,0.03861035342829077,0.009463951734346833,,,-0.04755328116444174,0.04119260978084462
CCL5,0.11100567562847902,0.022094479551612506,-0.06749887601643109,0.03923767350695782,-0.06085792032969392,0.047933814393245275
GAD1,-0.021881316475280913,-0.028126712649660355,0.0025244919737981144,0.146489672127711,0.014520066878951783,-0.03126380381303125
COL14A1,-0.042525858518105954,0.04638988468950461,0.018628415182229643,0.027722568179421966,-0.044214734128670406,0.048919272141146476
HLA-A,0.06693989781491076,0.00470382432251566,-0.06508159516072708,0.024355954568592797,-0.048898076301551796,-0.021851029587155516
CD5L,,,,-0.045771631720599816,,
FGF18,,0.11534382877343921,,,,0.03960103174847768
ADM,0.08860359826707294,0.007127081609403407,-0.031761082338278436,0.11331554940300603,0.009837483711680788,0.00036230576736332533
CCL15,,,,,,-0.01298727735734204
GNAI2,0.021895652325602876,-0.005947460968416142,-0.00019767006962577213,0.07360105577288219,0.00670338779027861,-0.02305062601508983
HDC,,,-0.023905020907951005,,,-0.0011703152438189573
COL11A1,,0.04652188230893929,,0.0071367487535331465,-0.06604976260899821,0.00329205300123553
NUCB2,-0.04851047612688833,0.05530966329608207,0.021916532738489466,-0.025727798677109455,0.023776353562343467,0.005174623987345762
CXCL1,-0.03233490679417746,0.02158839523751775,-0.001981952692970679,,0.18881513579513215,-0.0049101286729531955
VCAN,-0.05326727614238543,-0.056388318382956756,-0.09898132336761115,-0.06284541477282478,-6.468264220116196e-05,-0.003786257937259886
MMP7,-0.01727096653793441,-0.018053787423717615,,,,0.003891970146377533
PTPN6,-0.006685265943625845,0.009228752008611304,0.01813354335153662,0.09958049941314177,-0.08201474916077905,0.0004453355964408901
PTGS2,0.030857898276054244,0.015587987440932247,0.0507237886300876,-0.025868694185691102,-0.027438846395818253,-0.013448313450751013
XCL1,,-0.00988053054807257,,,,
CD58,-0.023331364801640025,0.0169709056876186,-0.09121999761919247,0.10002106608988263,0.001379230882103879,0.06070247323976093
TNFSF14,0.06994675756340021,-0.04624557102239469,,0.009677115301419938,0.0007313143113361292,-0.016752946737107383
CNTN4,-0.008940304901338429,-0.01775709100300391,,-0.048006205624658224,0.047080811058692384,-0.003414380488037739
NTF4,,-0.012498438451764788,,,,
INSL3,,-0.009081069498177876,,,,0.14607388634077198
BTLA,,0.005180040628849219,,0.009602531159333851,,0.00688637351445638
MFNG,-0.03477601999231568,0.012752823594496362,0.006839120976133433,0.03768573575436947,0.03517568951952705,0.00734103040593999
ICAM1,-0.02167401965929645,0.013852266269812324,-0.018147503762631835,0.0606959897714054,0.04353855791971068,0.01378051115121314
PROS1,-0.04078800583392357,-0.012418916366920843,-0.0634735279051161,0.029070835885270926,-0.04399170156557811,0.01175270966499596
CLCF1,0.012836847373980107,0.027419452501736438,-0.061150712789746355,-0.01766996004067979,-0.04370284870681276,0.045663884104662086
PSAP,0.0016121342058570411,-0.029633477297770494,-0.05575809969841155,0.11039199978233245,-0.047428510976969596,0.028512469948710397
EFEMP1,0.01070406885926625,0.052114862851800725,0.046920340971509385,0.04870352185158264,0.0025352826029687824,0.01619952472349787
C1QTNF1,0.10109114640848177,-0.042673117829553874,0.06660129245001424,-0.03790192430366889,0.022049207847052554,-0.005746341672244393
ALB,0.13494511265512896,-0.016122142410048935,-0.022962120558871712,0.030184218680898614,-0.04251331749162163,-0.020107781562447583
EFNA3,0.05935034978841227,0.07381655841215629,0.027570021807678497,0.08317160448542524,0.012651418940567571,-0.008500990063100337
DRAXIN,0.006943373349080955,-0.03828955282908296,0.012533404167468504,0.060105963380723264,-0.02898688579930488,0.10418225232319736
NPTX2,0.0006669386747220496,0.01802145251239502,,0.07017956845133248,0.007669589431450496,-0.03737079928396862
FGF11,0.08422151123930324,-0.0196017284865057,-0.019864601073838847,0.15567424429798532,0.004230902789440314,-0.013655624663558475
CD59,-0.06512987588564582,-0.035353789941070364,-0.05825058042848221,0.01584853973896334,-0.006032069348717843,0.002957141006145726
COL9A2,-0.037936514769775775,0.02711179350230336,0.004652553475792878,0.055329419885873456,-0.004269843147868062,-0.001538124265009824
DLL3,0.008325710903022287,-0.05649248090516866,0.08335834014340784,0.06261233293244309,-0.01991539566614095,-0.010740253077971914
FGF5,,,,,,0.05807308544929487
LIN7C,0.09405498595007182,-0.07628398714720372,-0.08916290023712532,-0.014510927522803554,-0.03315426080654145,-0.06338721090375102
GDF7,-0.017848040022681456,-0.016203279210107932,,0.09160629825991047,-0.036266321855572874,0.07772424523191868
PSPN,-0.026686227561105422,-0.014020428882546962,-0.027307558444668114,0.18091082873670675,-0.04508558522381602,-0.006967195736666918
ANGPT1,-0.04593323987397934,0.02938459430688435,0.03090692180573229,-0.0034363781787149624,0.03426677994870865,0.038291805531664294
PNOC,-0.03399029026683576,-0.004137265419928351,,,,0.00436460399613098
L1CAM,0.11934896949103074,0.043718199627858036,-0.013320073223503091,0.03287551033475729,-0.0064277041160860264,-0.022336745389229244
APOA1,-0.023085933707388165,0.0484348604524695,0.026946644733858792,0.023491768242479883,-0.030617364038797695,0.0020984810434890857
PSEN1,0.07580105182531542,-0.055766236806882565,0.008238336408321036,-0.0039761798722000976,0.04961711343084541,0.04048525393545029
CALM2,-0.002014224322203447,-9.208720693601115e-05,-0.03233049860524527,-0.06488728078504992,0.07128518195993709,-0.01696968466078464
CLEC2B,-0.05450694019573045,-0.004548610877725951,0.06025482480689035,-0.028961335974045686,0.03502892815336043,0.047403346898257905
NTNG1,-0.03605870205144032,-0.013755241691785335,-0.05458987160844313,-0.04468886150924898,0.013022605349630487,-0.07223792273392103
LRIG1,-0.03322225862327265,0.01971325075537321,0.038467663171641055,0.1122268797840116,-0.0018562528775159163,-0.029252105481087625
CPAMD8,,-0.010741284827136393,0.0005990042645830229,0.043302602076683835,0.03058056244106724,0.025703594614088103
GHRL,,-0.005496258142331746,-0.07709859064496173,0.0032887867184213516,0.0031089927260128758,0.024362779207349607
NPY,-0.04037975270516034,-0.009199628601378579,,-0.05184932610450655,0.034398284276585804,-0.022454984356424425
MMP2,0.045296145842271415,0.010903794834234686,0.08998412018105037,0.0479542743462103,-0.021540152502383194,0.06311814571118292
LHB,,-0.00935484789978857,,,,
PPY,,-0.016284061822344913,,,,0.0019421245326252075
ALKAL2,-0.023328858070504332,-0.00921893655086252,,-0.030777043254198007,-0.024807333778369745,0.07634297109197363
CSF1,-0.005628560195559823,-0.021875757584752877,0.04903735484293265,0.0015858182603394571,-0.0031227317940909485,0.044630934667621955
SEMA4C,-0.02417081645569225,-0.05472690420599395,0.015754403739817718,0.017228876948747928,0.028282709934789887,0.0027369433298226444
BMP8A,,,,,,-0.01596077659353376
ICAM2,-0.02851857912393216,-0.013642320530734433,0.09390175289445889,-0.019416024088566824,-0.009469067395921602,0.02505910190122181
SYTL3,-0.04360312594896541,-0.03561111736708029,-0.0031663940631776275,0.07591991644537263,-0.03754672276479959,0.0979870970882075
IL1A,-0.05406079467573494,0.02607140208077312,0.06605541116910756,0.08257558677681838,0.0345269201439008,-0.02436457982723955
HLA-G,-0.0282280590864716,-0.009880529655777678,0.009925101123096094,,,
PGF,0.0790697688216724,-0.026756784631532894,0.08149050801870074,0.06725369294428528,-0.04126702909512712,-0.02845318466960168
LGALS8,-0.02515960795791442,-0.012789594270709527,0.02718850091593827,0.04031541650339291,0.02560822836503166,0.03562393891546678
DKK3,-0.03999244390750722,-0.006440212077572033,0.020963283427932966,0.007514746384841753,-0.08686530359995423,-0.009265786034127805
COL16A1,0.012545513995737211,-0.009255648213604415,-0.07952958190961892,0.028948369170119167,-0.039572014828800066,0.021437731744862926
TPH1,0.12497086639251556,0.044840541552360016,0.021323634131907424,,-0.018070546143452,-0.0015839726276273322
TNC,-0.02789240126311911,-0.03502249633903217,-0.004992846644407076,0.12516740494800468,-0.0046123210031210286,0.01733478056695594
TNFSF9,-0.033499256541898066,0.020272627614086672,0.05800470994635649,-0.033699428455821905,-0.0418381898614866,-0.007962762130490767
C4A,,-0.011090715025646881,,,-0.030235724311255395,0.01699342257659103
CNTN2,-0.03474016004629191,0.019204581503464515,0.05160765292542144,-0.06638348026037874,0.03881617240264157,0.04966549024183355
LUM,-0.011866187370303923,-0.02522726115478376,0.05207680241827872,0.12219634121124957,0.0017087888279156726,0.04702641867917344
BTC,,-0.013519844250691622,0.025792951837329117,,-0.025943392547817926,0.10346095134170917
APOC1,-0.05075336894221889,-0.003266863894105829,0.11107949403828973,-0.028496845791510236,-0.03613915566130457,0.011881952930258016
PKM,0.08689028017124031,0.035330562140520536,-0.06339458035362872,0.1851022046571521,-0.047661593212347954,0.016818537836844043
TNF,-0.0529703727418744,-0.012305898828140911,0.060388302069452976,0.02316715027988866,,0.06531105833815062
GNAS,-0.009381876061847571,0.0052527210060235386,-0.12776735956377466,0.00884995467552784,-0.04609765435434916,0.0006220844714094273
BMP8B,-0.021058546167407818,-0.014324222903054042,-0.04817871925478581,0.09045119537651855,0.05014406926362853,-0.055520622429389495
LIPH,-0.02441931375087742,-0.01405048046654496,,,,0.033644853166149534
CCL28,-0.01784802435588289,,,,-0.02090009519111756,-0.01239357753717339
PTPN11,-0.011895549913785733,-0.0042884312170629255,-0.0823078040543641,-0.04654654708748012,0.018688924268891086,-0.013767860869165188
ADAM12,0.018915652417950242,0.024590409083021066,-0.10079899981144026,0.03948765296706244,-0.08322858648967421,0.02458623525864138
EPO,0.048568820401703204,-0.014324223304147366,-0.06158847474229719,0.17833452365333036,,-0.013179539706311545
EDN3,0.07255460013916092,-0.017831667005823258,,-0.04009867117984761,-0.006022898816746913,-0.0069638355815991905
CCL22,,,,,0.05446718402650637,-0.00011432119079645519
CCL2,-0.0849919744816867,0.0037282327287689854,-0.028806668769955947,0.029869089209580202,0.027695217936313608,0.02315926350793626
DSCAM,0.022439297178358037,-0.0021863521959145037,-0.01642896801985075,0.09117267678963248,0.04294753455193009,0.01573558831123297
ANG,0.08534661434078153,0.03163210726347545,0.018837374602294905,0.04492709036187574,0.030092182287663954,0.01991676558381034
FBLN2,-0.04873779989629098,0.033129063037996426,,-0.06251417790159068,-0.05126344361271047,0.04122019350455799
VTN,-0.023105340176107877,-0.018418859764287525,0.016371580016638118,,,-0.021493629370226964
VEGFA,0.11143698076650278,0.06329527328424243,-0.09838381841260115,0.09098618438622906,-0.0011831498750485788,-0.016389953524817105
F10,,,-0.08046966495367544,,-0.022445921334535386,-0.005340291407249701
SERPINA1,-0.011811610543086024,-0.0004489282743224038,-0.09091930427862634,-0.03542066624367528,0.0030935392987116507,0.06785545988462804
VWF,-0.023023128816008105,0.0015835158708124204,0.13345643274952246,0.031094731006234225,-0.03432143228984864,-0.05203503052313083
GDNF,,0.08602975703510235,-0.028076185985801874,-0.04468884903089531,,
VASP,-0.005784428911089485,-0.02518080593245497,-0.03989374329352942,0.13624647394891237,-0.02207919903983743,0.022884672872906454
ADAM15,-0.018379012176801778,-0.007429722670701167,0.01567227891051312,0.11753635902914031,-0.013694219164673949,0.029169970948303484
WNT2,-0.020753357357714875,,,,,-0.003518164813915719
CALCB,-0.021721564540480052,,,,,
OLFM2,-0.006522848773818365,-0.021865591752235344,0.03320964481956449,0.1288024441888424,-0.005550982565453044,-0.017323313976489296
MFAP2,-0.02784809656618654,-0.02724236036721055,-0.044827429965351065,0.019164436303893265,-0.024966747978363783,0.04810619641096509
HLA-C,0.054616217528226194,-0.04515569491823537,8.016590428326772e-05,0.0015297823598722472,0.003215065773032075,0.012968823104935048
THBS1,-0.03234907161421569,-0.003274212457522054,-0.010373009734739416,0.0763160747560102,-0.045538556103976766,0.011712656848461603
HSPA4,-0.002119988868610213,-0.02893331969699135,-0.011685746625410233,0.06179144311089066,0.008397328694797665,0.008874490648981626
LMAN1,0.10483389164376637,-0.004123819094003895,0.043893100521997484,0.06831865946214039,-0.020421537860775614,-0.013966093424555223
LYPD3,,-0.01050221542199321,-0.05555866080237247,-0.056927502552667215,,-0.011416592358424913
APOE,-0.009719614670213239,-0.036770283552713,0.04233314291661759,0.11186650293085476,-0.029632739333542858,0.03746185189652664
SOSTDC1,-0.026282255976517104,,,,,-0.021978787165616652
ANXA1,-0.018697964267158453,-0.02546449244552655,-0.08433923345639284,0.12353306801051209,-0.004850715641293422,-0.004697109238866296
WNT2B,-0.010801129786384811,0.03592630101209273,0.016684986019341277,-0.022841791297904025,-0.04144195013396053,0.0038238943276228225
AMH,-0.013192173268423157,-0.014593278402057049,0.028131201296955066,0.05102857755203475,-0.02090009252591116,0.007840625094500621
GDF10,-0.02025362418356362,,-0.006285774934547579,,-0.026378263956495965,0.05426164030736507
EFNB3,0.008754129314447008,-0.01029009739614275,-0.027096715715670742,0.03563283583215828,-0.021868424299996827,0.04418834256330338
