,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,0.061472760132786894,-0.02551309935727134,-0.008362627733217094,-0.016275997373948047,0.03478823744354308,-0.012355312171302837,0.0830421219355445,0.049745411032719684,0.0499846835081799,-0.07305261304221032,0.040677245177769744,-0.036029799085504126,-0.00182215147593414,-0.011154145063710444,-0.03800333575510737,-0.015770047772684346,-0.0643327023690007,0.042393714199885225,0.02630194231470261,0.002359714703745032
ITGB3BP,-0.019832322397990366,-0.028527295944576966,0.04645010191727513,0.039001948423102076,0.05135152686888539,-0.037656529981796354,0.08234280885149324,-0.00236443400438182,0.04584341438312104,-0.02295780490022485,-0.009183704650783903,0.06798266887903033,-0.008264243279349263,0.12032112531638162,0.040414320474294704,0.0005696784617855512,0.04992038921021999,-0.032756249467702135,0.03760818112663394,0.01132529721518224
AANAT,,-0.03426045394659978,-0.01871952507465619,0.08085368442200341,-0.029029637982053498,,0.052420228760533,0.006775255645378999,-0.01507944176380222,,0.004035111060370973,,0.045731301991474196,,-0.02283333339677793,0.05433269010005425,0.021768244750101303,,-0.017992256815395093,-0.02057594330011525
RELN,-0.01745336766497754,0.04142240128907253,0.002114070229125818,-0.025724699005214798,0.10313517621631761,0.03291632758265721,-0.014921275339744173,0.08126232861786162,0.02817463173864675,,-0.018110811854514977,,,0.029302251222672628,,,0.11023045222466661,-0.015943729023980995,,0.038963153487734124
IL15,0.024306715831952586,0.040525496356727315,0.1511656265740524,-0.05144077462565567,0.007314428374203089,-0.01665207215599878,0.1070129622397659,0.03747881767504187,-0.00223944468225592,-0.03168804413643792,0.0069913958186246595,0.07761894619835615,-0.07514114556123969,-0.05880056545241788,-0.001015569648845751,0.006942824451975881,0.037237138491833244,-0.032197973075080225,0.006160456398412576,-0.028203617901395105
UTS2,,,,,,,0.10520802747346988,,,,,-0.007394474766343813,-0.054799487736176045,,,,,,,
BSG,0.05764590883743162,0.04617122697759483,-0.04463484364347155,0.03442942284636634,0.009438955958101906,0.0004422455394643531,-0.008154994896414136,-0.012575919693392175,0.04406333643300841,0.0010070047466312728,-0.0016681371534260723,0.01752769739373984,0.006685119493629772,-0.006885112524659871,0.043203288552203956,0.07200053751002992,0.039950472030407795,0.023913215308799213,0.04888523289227338,0.005767408537709749
ADAMTS3,0.037682101242919944,0.0016638930384741371,0.04511352250348286,0.020523794588932654,0.07104237645202202,0.015867296273020148,0.13350339702703634,-0.012851438120581857,0.0849714347830411,-0.02643995191879067,-0.025211308635266667,0.03674181952645,0.0056846862383013305,,0.07527112224580039,-0.019842568671794007,0.10740870942389551,0.052716304123005105,-0.0493731860104393,-0.03702974091964743
CD34,0.0565589815256559,0.05573542298463937,-0.04401446622299528,-0.04144961123436211,-0.013650637069299998,0.00824933574361982,0.09060577510155755,0.013122377018565322,-0.009931863743050662,-0.047101366659373665,-0.01320997085088515,0.056171637797781115,-0.029196269714916977,0.008082960117007579,0.042341399031064354,-0.015540201087382743,0.030320962376484628,0.008193348767015777,0.011444034638891069,-0.06856309423657675
CCL23,,,,,,,0.08907623236259722,,,,,-0.03521058448129878,,,,,,,,
PLAT,0.1287045108530789,0.02207749777200636,0.04772962631845892,0.0005960820533830946,-0.005858930713021627,-0.053567810137513466,0.11540516556668887,-0.05802296118772463,-0.016073342496747585,-0.039610721243266034,0.0024594767985465136,0.04030951134277382,0.05486442368997308,0.025970958047513076,0.07894758885421803,-0.01515357898236637,0.05907956535438017,-0.038485008548235444,-0.04925220588625791,-0.018572409589827386
NTF3,,,,,,,,,0.0063030725351913425,0.031357239755292435,,,,,,0.00895722153644206,,-0.0015883144225890013,,
LTA,,,,-0.018747014643393303,,,,-0.01975921554274684,,,-0.015172207256964916,,,,,,,,-0.024214866175343536,
CKLF,0.06023330708609114,0.0062043419780449015,-0.03299822630867894,-0.013345097378424316,0.08254632529788519,0.002937596769596239,0.1272692736921224,0.05341410271730552,0.028562618617019524,-0.01744586233818448,-0.03752307970409814,-0.010794254689134468,-0.044463354888278406,0.08718942646340501,0.029264927324479603,0.004031167621419077,-0.010880836328115932,0.009259868900624196,0.02322568559255522,-0.033845380795956226
APELA,,,,,,,,,,-0.02484289588973031,,,,,,,,,,
CD24,0.08016213526220785,0.0354900892593811,-0.037487762217022325,0.004502022426022199,-0.021668237757921992,-0.01682679961149628,0.052417340992252974,0.05852714732308119,0.054222044376906975,0.046129996715264764,-0.006527623262793776,-0.04179256982999948,0.0983567603941554,0.017693698411182283,-0.02472902069145705,-0.03834692824154442,0.023766106441600165,0.01383539735631697,-0.008486990854479128,0.03505368267668427
HSP90AA1,-0.05709281251496011,0.015312781994124459,0.0650904743907545,0.011513990874037682,0.00996015787757587,0.04655893497857074,-0.12343938329043473,0.03772958829905096,-0.05560910128202637,0.06573344359078695,-0.04279513033994613,0.004344628829837881,-0.01625298469514461,-0.017628170516585648,0.0009125771737454225,-0.020255393518252843,-0.09953204974256569,-0.014083128660855178,0.05869016358000152,-0.003579045048423357
BMP4,0.0640974217022477,-0.04136934125217216,-0.0005312589346082395,0.06540231627792689,0.07118148672835074,-0.05903112777489697,-0.028815078082165345,0.03647096054119863,0.038038069948714066,-0.04190858456843198,0.09296661141613519,0.043073049096641614,-0.0492711969353096,0.0011975009360314015,0.02803755588416732,0.049060426282375544,0.09249863677294234,-0.04573986449447043,-0.001429393350845101,0.06759853832538867
SCGB3A1,,,-0.012902471520827028,,0.00038524956390678606,0.03180326402638233,,,0.0004221792702339184,-0.028213832516388822,-0.01058696557986062,0.030996033193186067,-0.0539309788333539,-0.08047520343261311,,0.026272906609805524,,-0.0006396168505085315,-0.03565544921196578,-0.004574938767110173
IGFBP4,0.0005162070814385568,0.05931067091552985,0.0024967938081667178,0.0063937760527206025,-0.026592331406772755,-0.0021355435622372083,0.06882087568662679,-0.01054031241470025,-0.006153988580613838,-0.025836957974055032,-0.08752634270204213,0.03893935889330819,-0.021438928413417113,-0.07111378402639396,-0.015566869771913178,0.053465371846012695,0.06157120580992574,1.8639180021924013e-05,-0.0490375883995849,-0.009500764316542851
RSPO4,,-0.02335082244372025,,0.053054701971135806,-0.039900224919055274,,,-0.02298117058663855,-0.02551634195046723,,-0.021046240053748947,,,-0.001748442192465377,,,,0.08302714081111244,-0.031936873747190626,-0.025945449469754335
LEFTY2,-0.020844690860032575,0.022419813348689848,0.019269401825580654,-0.02678655440052473,0.051387701118937,0.0013841589806312187,0.14936168744137182,-0.03657242904955895,0.023173616094227436,-0.015237552011243584,0.10479442094063639,-0.08404539364939197,0.0001662275332782558,,-0.02917906495989163,0.027652774501049138,0.07784549252119227,0.036646918143219125,-0.048197445629713835,0.06269898239252891
PF4,,,-0.013384243053226707,-0.0127617524182538,,,,,,,,,,,,-0.014537051504033295,,,0.09866336613289832,-0.020324538684846436
ANGPTL2,-0.039281072833902565,0.0028360501509622285,-0.03847765011944463,-0.006899985659087406,-0.012108946902799799,0.004206324369280969,0.10374996223900496,0.035029746241456335,0.07046715238326925,0.06551655212666373,0.03531847926862216,-0.0017014164583034697,-0.060906252710913725,-0.005023892309347152,-0.007959855705084225,-0.03921694168269614,0.015780368833891126,-0.012585669152999619,-0.0566958685970615,-0.06871648192363627
LRIG2,0.0025294487230026054,0.02556855129097962,-0.036107344939602055,0.05170654246650572,-0.03654604996314217,-0.007344046866905459,0.04770466820156242,0.06941104391891614,-0.013801685332347614,-0.02512289605443465,-0.01761460640838049,-0.005871444771129214,0.09469863407402412,-0.017286335678527533,0.0454335887709998,0.041133088711492446,0.09474740882046621,-0.010151045594399792,0.08397688889003696,-0.026225086335580915
ICOSLG,-0.05751606058766604,-0.030887677654772377,-0.04652872419461996,-0.005144144270633683,0.037449038379269654,0.031501954059485644,0.037245897381407114,-0.03014372110570836,0.011467021616855554,-0.011001336323223266,-0.011186831397957092,0.013130150971762053,-0.014961118875451243,0.054803291379648095,0.053364265685809924,0.005730510758008078,0.008793555427807135,0.04547320839734339,-0.05454317605836307,-0.014111313828641451
WIF1,,0.013644317525791667,-0.024082772933475438,,0.08138150773241513,-0.005559591278925765,-0.09056146841754938,-0.017734025016997296,-0.009147748040450349,,0.03968133327801947,,,,,,,-0.017160788995953566,,0.15090064849510076
NPPC,0.04190926461858605,0.02795533683831018,-0.030562404262412492,0.009992213366806408,0.03759476466263722,-0.021205061847494867,0.029722367577551145,0.03338483221915959,-0.01595966545282134,,0.01446401112192647,-0.007928050700779657,0.039862501695517555,-0.010955212372866308,-0.027340539703701143,0.03550025994088808,0.057652289199751086,0.04336580394209193,,0.0762669686073283
LYZ,-0.04768593415233198,0.03980556552084705,0.0010076252205944488,0.009167179173543462,-0.03671290299193151,-0.030341119326379656,0.10498838870084948,0.0022620356734560023,0.046169114335970304,-0.06958898109444396,-0.013788357368214953,-0.06286774361168969,-0.015949009783228624,-0.024968545356608637,0.04135889721356837,0.04910243154205035,0.06961366244784507,0.049456107935135225,0.011240245869752077,-0.013209776207291836
EREG,,,,,-0.04219927149015274,,,,,-0.01781793880517066,,,,,,0.07521976060640055,,-0.022992818610366277,0.02073133129497304,-0.02339956482105836
SPTAN1,0.0026312286507098335,0.06946548438047284,0.0025869149274942963,-0.02423975026364726,0.03240012746960104,-0.01755977889592682,-0.04970760407648516,0.02293563911473994,-0.0009982573982635528,-0.07634667274771031,0.023499420833632628,-0.053785878000104904,0.13686457031800733,0.06568309139856203,0.10702652150470772,-0.01703331498476118,0.03831335703342505,0.051346616736134235,0.026479106104582557,0.035509801635650505
PTH2,,,,,,,,,,,,,,,,,,-0.02935828701720472,,
LIPC,0.041403089518741984,0.048828961019807084,0.024212920034788872,0.00179299984470333,0.021871074146619495,-0.025823094099880085,0.0897303145954101,0.013988671976402918,,-0.02227904359443485,-0.023834118777366336,0.011019518918844996,-0.048574952263436284,-0.03766655484741696,0.0972660822036836,,-0.040820662427903484,,-0.030616749032403016,-0.03169490147315484
COL8A1,-0.035913531008187914,-0.036387443392504236,0.0066516562201317225,-0.025967028805628987,0.007167291422794221,-0.045187273818976706,0.0070871738589718515,-0.060395085735832556,-0.05010149216649978,0.037381001797841415,-0.04955249630783637,0.026587292262168213,-0.04979517630188674,0.06697034988976001,0.013510541143114431,0.07189118511490637,0.03857558903666473,0.022830759262756472,-0.0324220113697517,0.0258134234185807
GSTM2,-0.02668331374917849,-0.062084461583077774,0.03308782201452857,0.04201298367363435,0.0801050906375055,0.08995635067401456,-0.015636304178476997,0.012220028737672561,0.016837794578663686,-0.03266398183026395,0.09633816268130813,0.08266076488495258,-0.00304680264077051,0.02231361738266174,-0.025441833827128873,-0.04493802413817353,0.0050435475333597225,-0.029651681183321666,0.08315743225343117,-0.005423771380258197
IL4,,,,,,,,,,,,,-0.04643301846252179,,,,,,,
SPX,-0.011786879748546948,0.03106374261131146,-0.02650149363425246,0.04534778367849641,0.025459995915782706,0.09250490310730161,-0.0419383551569692,-0.0008936418850341565,-0.01811867515512059,,0.010621872332889304,0.04809176330098067,,,-0.007808581995862361,-0.018049607547641046,-0.0180488693745157,0.04320414461685067,-0.019539138061278424,0.013551664719035536
MFGE8,-0.027201949197200943,0.05601973173674528,-0.0001312852304250456,-0.0015428848871700256,-0.052560267106792534,-0.021246128923234193,0.05074545340415535,0.03692465871491705,0.04786956895153199,-0.026258168597132023,-0.07462482289566723,0.008587040287244923,-0.034642307433940464,-0.06331404080630054,-0.00553409773575851,0.07102930995186703,0.057985996277760646,0.010107663079914423,-0.05898508758197469,0.0029347023546592633
TGFA,-0.001060447713829332,-0.014333468180276285,-0.01746250325978827,0.034996706748994834,0.011420271068082749,-0.01710902564687572,0.09900250919157134,-0.05988962866693249,0.0439130433546223,-0.02401308737771739,0.04203079692120145,0.011765847134238547,0.010890824060040199,-0.012777859240560333,0.007367477029889306,0.04101980223163848,-0.061796133156500725,0.030963095237715215,-0.04254401201085834,-0.05582379879276976
SLIT2,-0.02166643163896595,-0.008749103874260596,-0.034806282681610824,0.03258261690353006,-0.037646870761919846,-0.02099298487430266,-0.02657045992733936,-0.008685584792163694,0.03661107688362802,-0.02951118458735626,0.011631319100621658,0.013634401373983262,-0.08765574385404828,0.04193047217102377,-0.030919732480596925,-0.0114282334563071,-0.00840035615556088,0.010689210575853767,-0.003990894479889664,0.0024938460651262612
PLTP,0.0033972845464383975,-0.07782184130893181,-0.00652613949129785,-0.02549545618517365,0.0034674426658016276,-0.01928351087719896,0.1485542797579066,0.043496521915176896,0.0691946796195379,-0.023665347086322862,-0.019556706410830092,0.00776910612420553,-0.05731091233200231,0.0720122961524549,0.10569700303867503,0.04228319509552195,0.06799870699134333,-0.037408330778941776,0.006135441968655269,0.030509816360410412
APOD,-0.11138662499498449,0.0013898200333262666,-0.01889057052312646,-0.03153691308428822,-0.0068969653461248386,0.011428304288302578,0.06186993301936256,0.016263077849928666,-0.06495579326186925,-0.005905243918067598,-0.0003013519360072686,-0.07871581874466722,-0.051246669764081196,0.003335288057084513,-0.07789725310030869,-0.03504445105627947,-0.03708057136345863,0.0015369565457557463,-0.005672953816957424,-0.006881996865546641
B2M,0.07954081369183305,0.024075694011591008,-0.011082472018685932,-0.025271968802068976,-0.05917268102336101,-0.0136041423695075,0.1853119105011016,0.09151488546268781,0.002515599879003612,-0.04461780511968375,-0.041405115574784275,-0.05882972168158635,-0.04516357121165285,-0.13595498256548058,-0.035754326629406204,0.04149012033690297,0.07429615525993041,-0.005240980808844617,-0.08985163124554645,-0.03794615518518127
OMG,0.03476765442730893,0.06142024936782878,0.008123442500934459,-0.01566696342470338,0.03907298490339845,0.054838876768362445,-0.017413362992701138,0.0284522208381289,-0.03872810445471763,-0.011284198544030639,-0.05046007782629632,0.052026748865717246,-0.05943542674831859,0.0003967620695295943,-0.08868261428529299,0.017418877512633577,-0.0652401462284015,-0.0027688118763612725,-0.039471512514639456,-0.01740058972495463
CXCL3,-0.01695392382556235,-0.008146053936753585,-0.010696435344900201,0.07770076452523311,-0.05948754426500183,,0.1261210901342839,-0.03658899790629414,0.02482372808321455,-0.05674004299336205,-0.010926736705243845,-0.03206172727987444,-0.09410452596893781,,,0.05563987759810745,0.056034329336639994,-0.037615915425605946,-0.012584941309466519,-0.031037344917290783
CXCL10,0.017482770093887854,-0.026354372755820994,0.007252042902602275,0.009028191181333746,0.13574489756681427,0.02589038709750075,0.17448647171846418,0.05967514055433829,-0.018704700380365483,0.08282185179445008,-0.017363906953845456,-0.03918641960654116,-0.07375380556748044,0.004947729282047759,0.04178738940473823,0.02268532096739439,-0.000473160965158435,0.019281871942703026,-0.03051856879751396,0.1109275386763416
RSPO3,,,0.02163957345468977,-0.014820285733845964,0.02727887944985937,0.019948258352324225,-0.03459812495237429,-0.017400450368127127,0.006596771139967877,,-0.011418229264758759,,,,,0.08441607362742053,,-0.009319055868310387,0.07961421293317897,0.002610435828314088
CORT,-0.02105285061620978,-0.02618038610439988,0.04124042610981873,-0.005759215283688692,0.011163648819198495,0.019178776138212714,-0.059879806736671655,-0.014831565361973102,0.020318592755351573,,0.01935692899649582,,,,,-0.015212285537280008,,-0.03070222676010853,,
